model	position	locus	line_index	word	source_id	original_alignment_status	clause	diagnostic_role	category_in_selected_prefix	fixed_old_meaning	is_full_interpretation
PROJECTED_ZL	17	f83r.2	10	chedy	PROJECTED|f83r.2|G010	HYPOTHESIS	9	HEAD	0	permission to use A; a modal assertion, not an actual use event	False
PROJECTED_ZL	18	f83r.2	11	dor	PROJECTED|f83r.2|G011	UNKNOWN	10	HEAD	2	UNASSIGNED	False
PROJECTED_ZL	19	f83r.3	1	olkeedy	PROJECTED|f83r.3|G001	UNKNOWN	10	ARGUMENT	-1	UNASSIGNED	False
PROJECTED_ZL	20	f83r.3	2	qotal	PROJECTED|f83r.3|G002	UNKNOWN	10	ARGUMENT	-1	UNASSIGNED	False
PROJECTED_ZL	21	f83r.3	3	chkeedy	PROJECTED|f83r.3|G003	UNKNOWN	11	HEAD	1	UNASSIGNED	False
PROJECTED_ZL	22	f83r.3	4	chey	PROJECTED|f83r.3|G004	UNKNOWN	11	ARGUMENT	-1	UNASSIGNED	False
PROJECTED_ZL	23	f83r.3	5	daiin	PROJECTED|f83r.3|G005	UNKNOWN	12	HEAD	2	UNASSIGNED	False
PROJECTED_ZL	24	f83r.3	6	chey	PROJECTED|f83r.3|G006	UNKNOWN	12	ARGUMENT	-1	UNASSIGNED	False
PROJECTED_ZL	25	f83r.3	7	lchedy	PROJECTED|f83r.3|G007	HYPOTHESIS	12	ARGUMENT	-1	borrower C	False
PROJECTED_ZL	26	f83r.3	8	qokaiin	PROJECTED|f83r.3|G008	HYPOTHESIS		UNPARSED	-1	title holder B	False
PROJECTED_ZL	27	f83r.3	9	qotal	PROJECTED|f83r.3|G009	UNKNOWN		UNPARSED	-1	UNASSIGNED	False
PROJECTED_ZL	28	f83r.3	10	dar	PROJECTED|f83r.3|G010	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	29	f83r.4	1	qokshedy	PROJECTED|f83r.4|G001	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	30	f83r.4	2	chedy	PROJECTED|f83r.4|G002	HYPOTHESIS		UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
PROJECTED_ZL	31	f83r.4	3	qokedy	PROJECTED|f83r.4|G003	HYPOTHESIS		UNPARSED	0	duty to return A, not an executed return	False
PROJECTED_ZL	32	f83r.4	4	chkedy	PROJECTED|f83r.4|G004	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	33	f83r.4	5	daiin	PROJECTED|f83r.4|G005	UNKNOWN		UNPARSED	2	UNASSIGNED	False
PROJECTED_ZL	34	f83r.4	6	shetar	PROJECTED|f83r.4|G006	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	35	f83r.4	7	shedy	PROJECTED|f83r.4|G007	HYPOTHESIS		UNPARSED	-1	the same asset A, not automatically a new batch	False
PROJECTED_ZL	36	f83r.4	8	qekaiin	PROJECTED|f83r.4|G008	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	37	f83r.4	9	chedy	PROJECTED|f83r.4|G009	HYPOTHESIS		UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
PROJECTED_ZL	38	f83r.5	1	deey	PROJECTED|f83r.5|G001	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	39	f83r.5	2	qotaiin	PROJECTED|f83r.5|G002	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	40	f83r.5	3	checkhy	PROJECTED|f83r.5|G003	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	41	f83r.5	4	qoty	PROJECTED|f83r.5|G004	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	42	f83r.5	5	cheg	PROJECTED|f83r.5|G005	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	43	f83r.5	6	shedy	PROJECTED|f83r.5|G006	HYPOTHESIS		UNPARSED	-1	the same asset A, not automatically a new batch	False
PROJECTED_ZL	44	f83r.5	7	qokeey	PROJECTED|f83r.5|G007	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	45	f83r.5	8	rchedy	PROJECTED|f83r.5|G008	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	46	f83r.5	9	qoteedy	PROJECTED|f83r.5|G009	HYPOTHESIS		UNPARSED	0	title to A remains with B	False
PROJECTED_ZL	47	f83r.5	10	lo	PROJECTED|f83r.5|G010	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	48	f83r.6	1	schedy	PROJECTED|f83r.6|G001	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	49	f83r.6	2	chedchy	PROJECTED|f83r.6|G002	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	50	f83r.6	3	qokal	PROJECTED|f83r.6|G003	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	51	f83r.6	4	olchedy	PROJECTED|f83r.6|G004	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	52	f83r.6	5	qokaiin	PROJECTED|f83r.6|G005	HYPOTHESIS		UNPARSED	-1	title holder B	False
PROJECTED_ZL	53	f83r.6	6	chedy	PROJECTED|f83r.6|G006	HYPOTHESIS		UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
PROJECTED_ZL	54	f83r.6	7	qokeedy	PROJECTED|f83r.6|G007	HYPOTHESIS		UNPARSED	1	delivery of custody of A to C	False
PROJECTED_ZL	55	f83r.6	8	lchedy	PROJECTED|f83r.6|G008	HYPOTHESIS		UNPARSED	-1	borrower C	False
PROJECTED_ZL	56	f83r.6	9	qoky	PROJECTED|f83r.6|G009	UNKNOWN		UNPARSED	-1	UNASSIGNED	False
PROJECTED_ZL	57	f83r.7	1	solshed	PROJECTED|f83r.7|G001	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	58	f83r.7	2	lsheedy	PROJECTED|f83r.7|G002	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	59	f83r.7	3	qeeedy	PROJECTED|f83r.7|G003	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	60	f83r.7	4	qoky	PROJECTED|f83r.7|G004	UNKNOWN		UNPARSED	-1	UNASSIGNED	False
PROJECTED_ZL	61	f83r.7	5	o	PROJECTED|f83r.7|G005	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	62	f83r.7	6	qol	PROJECTED|f83r.7|G006	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	63	f83r.7	7	rsheedy	PROJECTED|f83r.7|G007	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	64	f83r.7	8	qokedy	PROJECTED|f83r.7|G008	HYPOTHESIS		UNPARSED	0	duty to return A, not an executed return	False
PROJECTED_ZL	65	f83r.7	9	qoteedy	PROJECTED|f83r.7|G009	HYPOTHESIS		UNPARSED	0	title to A remains with B	False
PROJECTED_ZL	66	f83r.7	10	qoteedy	PROJECTED|f83r.7|G010	HYPOTHESIS		UNPARSED	0	title to A remains with B	False
PROJECTED_ZL	67	f83r.8	1	pchedal	PROJECTED|f83r.8|G001	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	68	f83r.8	2	otedy	PROJECTED|f83r.8|G002	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	69	f83r.8	3	shecthedchy	PROJECTED|f83r.8|G003	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
PROJECTED_ZL	70	f83r.8	4	qoky	PROJECTED|f83r.8|G004	UNKNOWN		UNPARSED	-1	UNASSIGNED	False
PROJECTED_ZL	71	f83r.8	5	chedy	PROJECTED|f83r.8|G005	HYPOTHESIS		UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
PROJECTED_ZL	72	f83r.8	6	chary	PROJECTED|f83r.8|G006	UNKNOWN		UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	1	f83r.1	1	tchedy	ZL3b|f83r.1|G001		1	HEAD	1	UNASSIGNED	False
DIPLOMATIC_ZL3b	2	f83r.1	2	lpchedy	ZL3b|f83r.1|G002		1	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	3	f83r.1	3	op{ch'}edy	ZL3b|f83r.1|G003		2	HEAD	1	UNASSIGNED	False
DIPLOMATIC_ZL3b	4	f83r.1	4	chepol	ZL3b|f83r.1|G004		2	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	5	f83r.1	5	pchedar	ZL3b|f83r.1|G005		3	HEAD	1	UNASSIGNED	False
DIPLOMATIC_ZL3b	6	f83r.1	6	shedy	ZL3b|f83r.1|G006		3	ARGUMENT	-1	the same asset A, not automatically a new batch	False
DIPLOMATIC_ZL3b	7	f83r.1	7	qopchedy	ZL3b|f83r.1|G007		4	HEAD	1	UNASSIGNED	False
DIPLOMATIC_ZL3b	8	f83r.2	1	sol	ZL3b|f83r.2|G001		4	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	9	f83r.2	2	cheey	ZL3b|f83r.2|G002		5	HEAD	1	UNASSIGNED	False
DIPLOMATIC_ZL3b	10	f83r.2	3	qokaiin	ZL3b|f83r.2|G003		5	ARGUMENT	-1	title holder B	False
DIPLOMATIC_ZL3b	11	f83r.2	4	shol	ZL3b|f83r.2|G004		6	HEAD	2	UNASSIGNED	False
DIPLOMATIC_ZL3b	12	f83r.2	5	lchs	ZL3b|f83r.2|G005		6	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	13	f83r.2	6	shey	ZL3b|f83r.2|G006		6	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	14	f83r.2	7	qoteedy	ZL3b|f83r.2|G007		7	HEAD	0	title to A remains with B	False
DIPLOMATIC_ZL3b	15	f83r.2	8	rches	ZL3b|f83r.2|G008		8	HEAD	1	UNASSIGNED	False
DIPLOMATIC_ZL3b	16	f83r.2	9	ar	ZL3b|f83r.2|G009		8	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	17	f83r.2	10	chedy	ZL3b|f83r.2|G010		9	HEAD	0	permission to use A; a modal assertion, not an actual use event	False
DIPLOMATIC_ZL3b	18	f83r.2	11	dor	ZL3b|f83r.2|G011		10	HEAD	2	UNASSIGNED	False
DIPLOMATIC_ZL3b	19	f83r.3	1	olkeedy	ZL3b|f83r.3|G001		10	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	20	f83r.3	2	qotal	ZL3b|f83r.3|G002		10	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	21	f83r.3	3	chkeedy	ZL3b|f83r.3|G003		11	HEAD	1	UNASSIGNED	False
DIPLOMATIC_ZL3b	22	f83r.3	4	chey	ZL3b|f83r.3|G004		11	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	23	f83r.3	5	daiin	ZL3b|f83r.3|G005		12	HEAD	2	UNASSIGNED	False
DIPLOMATIC_ZL3b	24	f83r.3	6	chey	ZL3b|f83r.3|G006		12	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	25	f83r.3	7	lchedy	ZL3b|f83r.3|G007		12	ARGUMENT	-1	borrower C	False
DIPLOMATIC_ZL3b	26	f83r.3	8	qokaiin	ZL3b|f83r.3|G008			UNPARSED	-1	title holder B	False
DIPLOMATIC_ZL3b	27	f83r.3	9	qotal	ZL3b|f83r.3|G009			UNPARSED	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	28	f83r.3	10	dar	ZL3b|f83r.3|G010			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	29	f83r.4	1	qokshedy	ZL3b|f83r.4|G001			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	30	f83r.4	2	chedy	ZL3b|f83r.4|G002			UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
DIPLOMATIC_ZL3b	31	f83r.4	3	qokedy	ZL3b|f83r.4|G003			UNPARSED	0	duty to return A, not an executed return	False
DIPLOMATIC_ZL3b	32	f83r.4	4	chkedy	ZL3b|f83r.4|G004			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	33	f83r.4	5	daiin	ZL3b|f83r.4|G005			UNPARSED	2	UNASSIGNED	False
DIPLOMATIC_ZL3b	34	f83r.4	6	shetar	ZL3b|f83r.4|G006			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	35	f83r.4	7	shedy	ZL3b|f83r.4|G007			UNPARSED	-1	the same asset A, not automatically a new batch	False
DIPLOMATIC_ZL3b	36	f83r.4	8	qekaiin	ZL3b|f83r.4|G008			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	37	f83r.4	9	chedy	ZL3b|f83r.4|G009			UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
DIPLOMATIC_ZL3b	38	f83r.5	1	d{ch'}eey	ZL3b|f83r.5|G001			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	39	f83r.5	2	qotaiin	ZL3b|f83r.5|G002			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	40	f83r.5	3	checkhy	ZL3b|f83r.5|G003			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	41	f83r.5	4	qoty	ZL3b|f83r.5|G004			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	42	f83r.5	5	che[g:d]	ZL3b|f83r.5|G005			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	43	f83r.5	6	shedy	ZL3b|f83r.5|G006			UNPARSED	-1	the same asset A, not automatically a new batch	False
DIPLOMATIC_ZL3b	44	f83r.5	7	qokeey	ZL3b|f83r.5|G007			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	45	f83r.5	8	rchedy	ZL3b|f83r.5|G008			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	46	f83r.5	9	qoteedy	ZL3b|f83r.5|G009			UNPARSED	0	title to A remains with B	False
DIPLOMATIC_ZL3b	47	f83r.5	10	lo	ZL3b|f83r.5|G010			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	48	f83r.6	1	schedy	ZL3b|f83r.6|G001			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	49	f83r.6	2	chedchy	ZL3b|f83r.6|G002			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	50	f83r.6	3	qokal	ZL3b|f83r.6|G003			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	51	f83r.6	4	olchedy	ZL3b|f83r.6|G004			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	52	f83r.6	5	qokaiin	ZL3b|f83r.6|G005			UNPARSED	-1	title holder B	False
DIPLOMATIC_ZL3b	53	f83r.6	6	chedy	ZL3b|f83r.6|G006			UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
DIPLOMATIC_ZL3b	54	f83r.6	7	qokeedy	ZL3b|f83r.6|G007			UNPARSED	1	delivery of custody of A to C	False
DIPLOMATIC_ZL3b	55	f83r.6	8	lchedy	ZL3b|f83r.6|G008			UNPARSED	-1	borrower C	False
DIPLOMATIC_ZL3b	56	f83r.6	9	qoky	ZL3b|f83r.6|G009			UNPARSED	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	57	f83r.7	1	solshed	ZL3b|f83r.7|G001			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	58	f83r.7	2	lsheedy	ZL3b|f83r.7|G002			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	59	f83r.7	3	qeeedy	ZL3b|f83r.7|G003			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	60	f83r.7	4	qoky	ZL3b|f83r.7|G004			UNPARSED	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	61	f83r.7	5	o	ZL3b|f83r.7|G005			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	62	f83r.7	6	qol	ZL3b|f83r.7|G006			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	63	f83r.7	7	rsheedy	ZL3b|f83r.7|G007			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	64	f83r.7	8	qokedy	ZL3b|f83r.7|G008			UNPARSED	0	duty to return A, not an executed return	False
DIPLOMATIC_ZL3b	65	f83r.7	9	qoteedy	ZL3b|f83r.7|G009			UNPARSED	0	title to A remains with B	False
DIPLOMATIC_ZL3b	66	f83r.7	10	qoteedy	ZL3b|f83r.7|G010			UNPARSED	0	title to A remains with B	False
DIPLOMATIC_ZL3b	67	f83r.8	1	pchedal	ZL3b|f83r.8|G001			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	68	f83r.8	2	otedy	ZL3b|f83r.8|G002			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	69	f83r.8	3	shecthedchy	ZL3b|f83r.8|G003			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_ZL3b	70	f83r.8	4	qoky	ZL3b|f83r.8|G004			UNPARSED	-1	UNASSIGNED	False
DIPLOMATIC_ZL3b	71	f83r.8	5	chedy	ZL3b|f83r.8|G005			UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
DIPLOMATIC_ZL3b	72	f83r.8	6	chary	ZL3b|f83r.8|G006			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	1	f83r.1	1	tchedy	IT2a|f83r.1|G001		1	HEAD	1	UNASSIGNED	False
DIPLOMATIC_IT2a	2	f83r.1	2	lpchedy	IT2a|f83r.1|G002		1	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	3	f83r.1	3	opcsedy	IT2a|f83r.1|G003		2	HEAD	1	UNASSIGNED	False
DIPLOMATIC_IT2a	4	f83r.1	4	chepol	IT2a|f83r.1|G004		2	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	5	f83r.1	5	pchedar	IT2a|f83r.1|G005		3	HEAD	1	UNASSIGNED	False
DIPLOMATIC_IT2a	6	f83r.1	6	shedy	IT2a|f83r.1|G006		3	ARGUMENT	-1	the same asset A, not automatically a new batch	False
DIPLOMATIC_IT2a	7	f83r.1	7	qopchedy	IT2a|f83r.1|G007		4	HEAD	1	UNASSIGNED	False
DIPLOMATIC_IT2a	8	f83r.2	1	sol	IT2a|f83r.2|G001		4	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	9	f83r.2	2	cheey	IT2a|f83r.2|G002		5	HEAD	1	UNASSIGNED	False
DIPLOMATIC_IT2a	10	f83r.2	3	qokaiin	IT2a|f83r.2|G003		5	ARGUMENT	-1	title holder B	False
DIPLOMATIC_IT2a	11	f83r.2	4	shol	IT2a|f83r.2|G004		6	HEAD	2	UNASSIGNED	False
DIPLOMATIC_IT2a	12	f83r.2	5	lchs	IT2a|f83r.2|G005		6	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	13	f83r.2	6	shey	IT2a|f83r.2|G006		6	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	14	f83r.2	7	qoteedy	IT2a|f83r.2|G007		7	HEAD	0	title to A remains with B	False
DIPLOMATIC_IT2a	15	f83r.2	8	sches	IT2a|f83r.2|G008		8	HEAD	1	UNASSIGNED	False
DIPLOMATIC_IT2a	16	f83r.2	9	ar	IT2a|f83r.2|G009		8	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	17	f83r.2	10	chedy	IT2a|f83r.2|G010		9	HEAD	0	permission to use A; a modal assertion, not an actual use event	False
DIPLOMATIC_IT2a	18	f83r.2	11	dor	IT2a|f83r.2|G011		10	HEAD	2	UNASSIGNED	False
DIPLOMATIC_IT2a	19	f83r.3	1	olkeedy	IT2a|f83r.3|G001		10	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	20	f83r.3	2	qotal	IT2a|f83r.3|G002		10	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	21	f83r.3	3	chkeedy	IT2a|f83r.3|G003		11	HEAD	1	UNASSIGNED	False
DIPLOMATIC_IT2a	22	f83r.3	4	chey	IT2a|f83r.3|G004		11	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	23	f83r.3	5	daiin	IT2a|f83r.3|G005		12	HEAD	2	UNASSIGNED	False
DIPLOMATIC_IT2a	24	f83r.3	6	chey	IT2a|f83r.3|G006		12	ARGUMENT	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	25	f83r.3	7	lchedy	IT2a|f83r.3|G007		12	ARGUMENT	-1	borrower C	False
DIPLOMATIC_IT2a	26	f83r.3	8	qokaiin	IT2a|f83r.3|G008			UNPARSED	-1	title holder B	False
DIPLOMATIC_IT2a	27	f83r.3	9	qotal	IT2a|f83r.3|G009			UNPARSED	-1	UNASSIGNED	False
DIPLOMATIC_IT2a	28	f83r.3	10	dar	IT2a|f83r.3|G010			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	29	f83r.4	1	qokshedy	IT2a|f83r.4|G001			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	30	f83r.4	2	chedy	IT2a|f83r.4|G002			UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
DIPLOMATIC_IT2a	31	f83r.4	3	qokedy	IT2a|f83r.4|G003			UNPARSED	0	duty to return A, not an executed return	False
DIPLOMATIC_IT2a	32	f83r.4	4	chkedy	IT2a|f83r.4|G004			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	33	f83r.4	5	daiin	IT2a|f83r.4|G005			UNPARSED	2	UNASSIGNED	False
DIPLOMATIC_IT2a	34	f83r.4	6	shetar	IT2a|f83r.4|G006			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	35	f83r.4	7	shedy	IT2a|f83r.4|G007			UNPARSED	-1	the same asset A, not automatically a new batch	False
DIPLOMATIC_IT2a	36	f83r.4	8	qekaiin	IT2a|f83r.4|G008			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	37	f83r.4	9	chedy	IT2a|f83r.4|G009			UNPARSED	0	permission to use A; a modal assertion, not an actual use event	False
DIPLOMATIC_IT2a	38	f83r.5	1	dsheey	IT2a|f83r.5|G001			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	39	f83r.5	2	qotaiin	IT2a|f83r.5|G002			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	40	f83r.5	3	checkhy	IT2a|f83r.5|G003			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	41	f83r.5	4	qoty	IT2a|f83r.5|G004			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	42	f83r.5	5	cheg	IT2a|f83r.5|G005			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	43	f83r.5	6	shedy	IT2a|f83r.5|G006			UNPARSED	-1	the same asset A, not automatically a new batch	False
DIPLOMATIC_IT2a	44	f83r.5	7	qokeey	IT2a|f83r.5|G007			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	45	f83r.5	8	rchedy	IT2a|f83r.5|G008			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	46	f83r.5	9	qokeedy	IT2a|f83r.5|G009			UNPARSED	1	delivery of custody of A to C	False
DIPLOMATIC_IT2a	47	f83r.5	10	lo	IT2a|f83r.5|G010			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	48	f83r.6	1	schedy	IT2a|f83r.6|G001			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	49	f83r.6	2	chedchy	IT2a|f83r.6|G002			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	50	f83r.6	3	qokal	IT2a|f83r.6|G003			UNPARSED	UNASSIGNED	UNASSIGNED	False
DIPLOMATIC_IT2a	51	f83r.6	4	olchedy	IT2a|f83r.6|G004			UNPARSED	UNASSIGNED	UNASSIGNED	False
