page	locus	target_surfaces	zl3b_line	v33_tokenwise_de	v34_tokenwise_de	complete_v34
f111r	f111r.23	shekal	dshey sheeckhy qokeshey keeshody qokeey qokedy okain shekal okechedy qokechedy	[dshey:?] | [sheeckhy:?] | [qokeshey:?] | [keeshody:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II | [shekal:?] | [okechedy:?] | [qokechedy:?]	[dshey:?] | [sheeckhy:?] | [qokeshey:?] | [keeshody:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | [okechedy:?] | [qokechedy:?]	False
f111r	f111r.31	chkal	sheotchedy shedain shkeyqokeaiin shkeody qokeey qokeedy chkal checthy	[sheotchedy:?] | [shedain:?] | [shkeyqokeaiin:?] | [shkeody:?] | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [chkal:?] | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	[sheotchedy:?] | [shedain:?] | [shkeyqokeaiin:?] | [shkeody:?] | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, trocken-heiß am Gradanfang | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	False
f111r	f111r.33	chkal	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl	[qoeeeo:?] | [s:?] | Menge-/Klassenwert II | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | [lkair:?] | [cheda:?] | [chkal:?] | [keeodal:?] | [eees:?] | [chody:?] | heiß am Ende des Grades, abgeschlossen | [dl:?]	[qoeeeo:?] | [s:?] | Menge-/Klassenwert II | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | [lkair:?] | [cheda:?] | Rohstoffklasse I, trocken-heiß am Gradanfang | [keeodal:?] | [eees:?] | [chody:?] | heiß am Ende des Grades, abgeschlossen | [dl:?]	False
f111v	f111v.15	chtal	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s	Samenfraktion I | feucht in der Mitte des Grades | [l:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III | Rohstoffklasse I | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | getrocknetes Drogenholz | heiß, Grad II | [chtal:?] | kalt im Zubereitungsrahmen, Grad II | [l:?] | [s:?]	Samenfraktion I | feucht in der Mitte des Grades | [l:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III | Rohstoffklasse I | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | getrocknetes Drogenholz | heiß, Grad II | Rohstoffklasse I, trocken-kalt am Gradanfang | kalt im Zubereitungsrahmen, Grad II | [l:?] | [s:?]	False
f111v	f111v.17	chkal	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain	[solkain:?] | feucht in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht am Ende des Grades | heiß, Grad II | [chkal:?] | Arzneikompositum: trocken, Gradanfang | Samen/Saatgut, Typ/Charge III | Drogenfraktion I | [lchal:?] | feucht, attributiv gebunden | kalt im Zubereitungsrahmen, Grad II	[solkain:?] | feucht in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht am Ende des Grades | heiß, Grad II | Rohstoffklasse I, trocken-heiß am Gradanfang | Arzneikompositum: trocken, Gradanfang | Samen/Saatgut, Typ/Charge III | Drogenfraktion I | [lchal:?] | feucht, attributiv gebunden | kalt im Zubereitungsrahmen, Grad II	False
f111v	f111v.34	chtal	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	[polar:?] | heiße Drogenfraktion I im Ansatz | [teody:?] | heiß, Grad II | [talol:?] | [tarol:?] | [opchedy:?] | kalte Drogenfraktion I | kalte Drogenfraktion I im Ansatz | [chtal:?] | Samen/Saatgut: Maß-/Einheitsform I	[polar:?] | heiße Drogenfraktion I im Ansatz | [teody:?] | heiß, Grad II | [talol:?] | [tarol:?] | [opchedy:?] | kalte Drogenfraktion I | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I, trocken-kalt am Gradanfang | Samen/Saatgut: Maß-/Einheitsform I	False
f112v	f112v.43	chtal	ooeeor oeeal olkeol al chol chl olchedy ykeedy chtal kar opchy famam	[ooeeor:?] | Rohstoffklasse I im Ansatz, am Gradende | [olkeol:?] | Rohstoffklasse I | trocken; nominal trockenes Gut/Material | [chl:?] | [olchedy:?] | [ykeedy:?] | [chtal:?] | heiße Drogenfraktion I | [opchy:?] | [famam:?]	[ooeeor:?] | Rohstoffklasse I im Ansatz, am Gradende | [olkeol:?] | Rohstoffklasse I | trocken; nominal trockenes Gut/Material | [chl:?] | [olchedy:?] | [ykeedy:?] | Rohstoffklasse I, trocken-kalt am Gradanfang | heiße Drogenfraktion I | [opchy:?] | [famam:?]	False
f112v	f112v.44	qokchal	qokchal qokey qaiin otol teol okal otedar epalchdy alpchdy	[qokchal:?] | heiß in der Mitte des Grades | [qaiin:?] | kaltes Zubereitungsgut | [teol:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [otedar:?] | [epalchdy:?] | [alpchdy:?]	Rohstoffklasse I, heiß-trocken am Gradanfang | heiß in der Mitte des Grades | [qaiin:?] | kaltes Zubereitungsgut | [teol:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [otedar:?] | [epalchdy:?] | [alpchdy:?]	False
f113r	f113r.46	chkal	oaiin cheokeeas lkaiin chkal kar cheeody qokeeody qokeey chos araiinol	Ansatzmenge III | [cheokeeas:?] | [lkaiin:?] | [chkal:?] | heiße Drogenfraktion I | [cheeody:?] | [qokeeody:?] | heiß am Ende des Grades | [chos:?] | [araiinol:?]	Ansatzmenge III | [cheokeeas:?] | [lkaiin:?] | Rohstoffklasse I, trocken-heiß am Gradanfang | heiße Drogenfraktion I | [cheeody:?] | [qokeeody:?] | heiß am Ende des Grades | [chos:?] | [araiinol:?]	False
f113r	f113r.5	chekal	ycheeckhy osaiin cheoar qokaiin chekal otar shos aiin chckhy chdo okol chedy chedy	[ycheeckhy:?] | [osaiin:?] | [cheoar:?] | heiß, Grad III | [chekal:?] | kalte Drogenfraktion I im Ansatz | [shos:?] | Menge III | Arzneikompositum: trocken, Gradanfang | [chdo:?] | [okol:?] | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	[ycheeckhy:?] | [osaiin:?] | [cheoar:?] | heiß, Grad III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | kalte Drogenfraktion I im Ansatz | [shos:?] | Menge III | Arzneikompositum: trocken, Gradanfang | [chdo:?] | [okol:?] | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	False
f114r	f114r.16	cheoal	cheoal sheedo l kol dair dair chdair cheoty otal cheo dair chekar otol chedy	[cheoal:?] | [sheedo:?] | [l:?] | heiß; nominal heißes Gut/Material | abgemessene Fraktion II | abgemessene Fraktion II | [chdair:?] | [cheoty:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken angesetzte Zubereitung | abgemessene Fraktion II | [chekar:?] | kaltes Zubereitungsgut | trocken in der Mitte des Grades, abgeschlossen	trocken angesetzte Zubereitung aus Rohstoffklasse I | [sheedo:?] | [l:?] | heiß; nominal heißes Gut/Material | abgemessene Fraktion II | abgemessene Fraktion II | [chdair:?] | [cheoty:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken angesetzte Zubereitung | abgemessene Fraktion II | [chekar:?] | kaltes Zubereitungsgut | trocken in der Mitte des Grades, abgeschlossen	False
f114r	f114r.44	chotal	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar da opaiin	[ydaiin:?] | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I | trocken am Ende des Grades | [qokair:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [chotal:?] | trocken; nominal trockenes Gut/Material | heiß im Zubereitungsrahmen, Grad II | Drogenfraktion I | [da:?] | [opaiin:?]	[ydaiin:?] | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I | trocken am Ende des Grades | [qokair:?] | heißer Ansatz am Ende des Grades, abgeschlossen | Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang | trocken; nominal trockenes Gut/Material | heiß im Zubereitungsrahmen, Grad II | Drogenfraktion I | [da:?] | [opaiin:?]	False
f114v	f114v.17	sheoal	sheoal chos oaiir alchedy chcphedy okary	[sheoal:?] | [chos:?] | Zubereitung, Teil-/Sortierklasse III | [alchedy:?] | [chcphedy:?] | [okary:?]	feucht angesetzte Zubereitung aus Rohstoffklasse I | [chos:?] | Zubereitung, Teil-/Sortierklasse III | [alchedy:?] | [chcphedy:?] | [okary:?]	False
f115v	f115v.27	chkal	olain cheo lkain cheey qot cheody lor aiin oteed chkal kchetam	[olain:?] | trocken angesetzte Zubereitung | [lkain:?] | trocken am Ende des Grades | [qot:?] | getrockneter Ansatz | Holzportion | Menge III | [oteed:?] | [chkal:?] | [kchetam:?]	[olain:?] | trocken angesetzte Zubereitung | [lkain:?] | trocken am Ende des Grades | [qot:?] | getrockneter Ansatz | Holzportion | Menge III | [oteed:?] | Rohstoffklasse I, trocken-heiß am Gradanfang | [kchetam:?]	False
f13r	f13r.9	okchal	oldy shey chol doiin ykoly okchal daldy	[oldy:?] | feucht in der Mitte des Grades | trocken; nominal trockenes Gut/Material | Zubereitungsmaß, Form III | [ykoly:?] | [okchal:?] | abgemessene Rohstoffmenge I, abgeschlossen	[oldy:?] | feucht in der Mitte des Grades | trocken; nominal trockenes Gut/Material | Zubereitungsmaß, Form III | [ykoly:?] | Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang | abgemessene Rohstoffmenge I, abgeschlossen	False
f18r	f18r.2	okchal	otshol qokchol chykchy okchal daiin dy chol dain	[otshol:?] | [qokchol:?] | [chykchy:?] | [okchal:?] | Grad-/Maßwert III | [dy:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad II	[otshol:?] | [qokchol:?] | [chykchy:?] | Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang | Grad-/Maßwert III | [dy:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad II	False
f18r	f18r.9	okshal	chol chcthal okshal chykald	trocken; nominal trockenes Gut/Material | [chcthal:?] | [okshal:?] | [chykald:?]	trocken; nominal trockenes Gut/Material | [chcthal:?] | Ansatz aus heiß-feuchtem Rohstoff Klasse I am Gradanfang | [chykald:?]	False
f24v	f24v.12	okchal	ksho foar o sho qokch ok okchal	[ksho:?] | [foar:?] | [o:?] | feuchter Ansatz | [qokch:?] | [ok:?] | [okchal:?]	[ksho:?] | [foar:?] | [o:?] | feuchter Ansatz | [qokch:?] | [ok:?] | Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang	False
f27r	f27r.6	kchal	chy t chols chor cholaiin shy kchal dy	trocken am Anfang des Grades | [t:?] | [chols:?] | Pflanzen-/Reproduktionsteil | trocken, Grad III | feucht am Anfang des Grades | [kchal:?] | [dy:?]	trocken am Anfang des Grades | [t:?] | [chols:?] | Pflanzen-/Reproduktionsteil | trocken, Grad III | feucht am Anfang des Grades | Rohstoffklasse I, heiß-trocken am Gradanfang | [dy:?]	False
f2r	f2r.1	otchal	kydainy ypchol daiin otchal ypchaiin ckholsy	[kydainy:?] | [ypchol:?] | Qualitätsgrad III | [otchal:?] | [ypchaiin:?] | [ckholsy:?]	[kydainy:?] | [ypchol:?] | Qualitätsgrad III | Ansatz aus kalt-trockenem Rohstoff Klasse I am Gradanfang | [ypchaiin:?] | [ckholsy:?]	False
f33r	f33r.5	shekal	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | [shekal:?] | heiße Drogenfraktion I | [otam:?]	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | heiße Drogenfraktion I | [otam:?]	False
f34v	f34v.4	chekal	tchdaiin chekal shedy qokedar chdaiin oldar qoldar chedy daiin otam	[tchdaiin:?] | [chekal:?] | feucht in der Mitte des Grades, abgeschlossen | [qokedar:?] | [chdaiin:?] | [oldar:?] | [qoldar:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [otam:?]	[tchdaiin:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [qokedar:?] | [chdaiin:?] | [oldar:?] | [qoldar:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [otam:?]	False
f3v	f3v.5	otchal	ychear otchal cho r char ckha	[ychear:?] | [otchal:?] | [cho:?] | [r:?] | [char:?] | [ckha:?]	[ychear:?] | Ansatz aus kalt-trockenem Rohstoff Klasse I am Gradanfang | [cho:?] | [r:?] | [char:?] | [ckha:?]	False
f43v	f43v.14	choal	dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom	[dykeedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | [olkey:?] | [cheky:?] | [choal:?] | trocken in der Mitte des Grades, abgeschlossen | [oteorom:?]	[dykeedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | [olkey:?] | [cheky:?] | Trockenansatz aus Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | [oteorom:?]	False
f46r	f46r.10	chkal	tchey shy chkal chd qokdy shdy adoldy olaiir sheol	kalt und trocken in der Mitte des Grades | feucht am Anfang des Grades | [chkal:?] | [chd:?] | heiß am Anfang des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | [adoldy:?] | [olaiir:?] | feuchtes Material	kalt und trocken in der Mitte des Grades | feucht am Anfang des Grades | Rohstoffklasse I, trocken-heiß am Gradanfang | [chd:?] | heiß am Anfang des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | [adoldy:?] | [olaiir:?] | feuchtes Material	False
f46r	f46r.4	chekal	tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky daloy	[tshedar:?] | trocken; nominal trockenes Gut/Material | [kaldy:?] | Arzneikompositum: trocken, Gradanfang | [qokaldy:?] | [chekal:?] | Arzneikompositum: trocken, Gradanfang | [sheky:?] | [sheky:?] | [daloy:?]	[tshedar:?] | trocken; nominal trockenes Gut/Material | [kaldy:?] | Arzneikompositum: trocken, Gradanfang | [qokaldy:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Arzneikompositum: trocken, Gradanfang | [sheky:?] | [sheky:?] | [daloy:?]	False
f46v	f46v.3	chotal	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	[ytchey:?] | [keody:?] | [chockhdy:?] | [chotal:?] | [okalshdy:?] | feucht am Anfang des Grades | heiße Drogenfraktion I | kalter Ansatz am Anfang des Grades | kalt am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dam:?]	[ytchey:?] | [keody:?] | [chockhdy:?] | Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang | [okalshdy:?] | feucht am Anfang des Grades | heiße Drogenfraktion I | kalter Ansatz am Anfang des Grades | kalt am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dam:?]	False
f52r	f52r.5	okchal	oky chor okchal okchar shor tol ykair ytchdam	heißer Ansatz am Anfang des Grades | Pflanzen-/Reproduktionsteil | [okchal:?] | [okchar:?] | Blüten-/Fruchtstand; reproduktiver Teil | kalt; nominal kaltes Gut/Material | [ykair:?] | [ytchdam:?]	heißer Ansatz am Anfang des Grades | Pflanzen-/Reproduktionsteil | Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang | [okchar:?] | Blüten-/Fruchtstand; reproduktiver Teil | kalt; nominal kaltes Gut/Material | [ykair:?] | [ytchdam:?]	False
f56r	f56r.13	kchal	okchy chokcheo kchal	heiß-trockener Ansatz am Anfang des Grades | [chokcheo:?] | [kchal:?]	heiß-trockener Ansatz am Anfang des Grades | [chokcheo:?] | Rohstoffklasse I, heiß-trocken am Gradanfang	False
f58r	f58r.36	shokal	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	[skaiin:?] | [shokal:?] | Arzneikompositum im Trockenansatz am Gradanfang | heiß am Anfang des Grades | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ykeeshy:?] | [shoekar:?]	[skaiin:?] | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | Arzneikompositum im Trockenansatz am Gradanfang | heiß am Anfang des Grades | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ykeeshy:?] | [shoekar:?]	False
f58r	f58r.41	chokal	dchol chokal saiin dal okal s alchey	Maß trockenen Materials | [chokal:?] | Samen/Saatgut, Typ/Charge III | abgemessene Rohstoffmenge I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [s:?] | [alchey:?]	Maß trockenen Materials | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | Samen/Saatgut, Typ/Charge III | abgemessene Rohstoffmenge I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [s:?] | [alchey:?]	False
f58v	f58v.19	chokal	okain chokal sheoldy qokor olkam cheol dar chokeey okalchy	heiß im Zubereitungsrahmen, Grad II | [chokal:?] | [sheoldy:?] | heiße Drogenportion | heißes Material [terminal-M] | trockener Drogenstoff | abgemessene Fraktion I | heiß-trockener Ansatz am Gradende | [okalchy:?]	heiß im Zubereitungsrahmen, Grad II | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | [sheoldy:?] | heiße Drogenportion | heißes Material [terminal-M] | trockener Drogenstoff | abgemessene Fraktion I | heiß-trockener Ansatz am Gradende | [okalchy:?]	False
f66v	f66v.12	chekal	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | abgemessene Rohstoffmenge I | [chekal:?] | Arzneikompositum: trocken, Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I | [chkchody:?]	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | abgemessene Rohstoffmenge I | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Arzneikompositum: trocken, Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I | [chkchody:?]	False
f66v	f66v.4	chekal	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | Arzneikompositum: trocken, Gradanfang | abgemessene Rohstoffmenge I | [ko:?] | abgemessene Rohstoffmenge I | [chekal:?] | abgemessene Rohstoffmenge I	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | Arzneikompositum: trocken, Gradanfang | abgemessene Rohstoffmenge I | [ko:?] | abgemessene Rohstoffmenge I | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | abgemessene Rohstoffmenge I	False
f66v	f66v.5	chokal	shdy shedefam qokedy chokal dal	feucht am Anfang des Grades, abgeschlossen | [shedefam:?] | heiß in der Mitte des Grades, abgeschlossen | [chokal:?] | abgemessene Rohstoffmenge I	feucht am Anfang des Grades, abgeschlossen | [shedefam:?] | heiß in der Mitte des Grades, abgeschlossen | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | abgemessene Rohstoffmenge I	False
