audit_id	round	surface	mode	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	zl3b_it2a_exact	before_gloss_de	after_gloss_de	known_other_tokens	v33_line_de	v34_line_de	hard_collision	verdict
G657-A02-0001	2	chtal	EXACT_ORDERED_WHOLE	f108r	f108r.19	S	B	3	10	MEDIAL	otedy	om	dchedy okeedar shchy okol kedy okeedy chal raiin otedy chtal om	dchedy okeedar shchy okol kedy okeedy chal raiin otedy chtal om	dchedy okee ar shchy okol kedy okeedy chalraiin otedy chtal om	ALL_THREE_EXACT	1	1	1	[chtal:?]	Rohstoffklasse I, trocken-kalt am Gradanfang	5	[dchedy:?] | [okeedar:?] | [shchy:?] | [okol:?] | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | Rohstoffklasse I, trocken am Gradanfang | Wurzel, Typ/Charge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [chtal:?] | [om:?]	[dchedy:?] | [okeedar:?] | [shchy:?] | [okol:?] | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | Rohstoffklasse I, trocken am Gradanfang | Wurzel, Typ/Charge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, trocken-kalt am Gradanfang | [om:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A02-0002	2	chtal	EXACT_ORDERED_WHOLE	f111v	f111v.15	S	B	3	12	MEDIAL	qokain	otain	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s	rain sheo l otain qokaiin al kain chedy otal lchedy qokain chtal otain l ls	sar she l otain qokaiin al kain che y otal lche y qokain chtal otain l ls	ALL_THREE_EXACT	1	1	1	[chtal:?]	Rohstoffklasse I, trocken-kalt am Gradanfang	11	Samenfraktion I | feucht in der Mitte des Grades | [l:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III | Rohstoffklasse I | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | getrocknetes Drogenholz | heiß, Grad II | [chtal:?] | kalt im Zubereitungsrahmen, Grad II | [l:?] | [s:?]	Samenfraktion I | feucht in der Mitte des Grades | [l:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III | Rohstoffklasse I | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | getrocknetes Drogenholz | heiß, Grad II | Rohstoffklasse I, trocken-kalt am Gradanfang | kalt im Zubereitungsrahmen, Grad II | [l:?] | [s:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A02-0003	2	chtal	EXACT_ORDERED_WHOLE	f111v	f111v.34	S	B	3	10	MEDIAL	otar	sam	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	polar okar teody qokain talol tarol opchedy qotar otar chtalsam	ZL3B_IT2A_EXACT_RF_VARIANT	0	0	1	[chtal:?]	Rohstoffklasse I, trocken-kalt am Gradanfang	5	[polar:?] | heiße Drogenfraktion I im Ansatz | [teody:?] | heiß, Grad II | [talol:?] | [tarol:?] | [opchedy:?] | kalte Drogenfraktion I | kalte Drogenfraktion I im Ansatz | [chtal:?] | Samen/Saatgut: Maß-/Einheitsform I	[polar:?] | heiße Drogenfraktion I im Ansatz | [teody:?] | heiß, Grad II | [talol:?] | [tarol:?] | [opchedy:?] | kalte Drogenfraktion I | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I, trocken-kalt am Gradanfang | Samen/Saatgut: Maß-/Einheitsform I	0	READER_VARIANT_WARNING
G657-A02-0004	2	chtal	EXACT_ORDERED_WHOLE	f112v	f112v.43	S	B	3	9	MEDIAL	ykeedy	kar	ooeeor oeeal olkeol al chol chl olchedy ykeedy chtal kar opchy famam	ooeeor oeeal olkeol ol chol chl alchedy ykeedy chtal kar opchy famom	ooeeor oeeal olkeol ol chol chl alchedy ykeedy chtal kar opchy fagam	ALL_THREE_EXACT	1	1	1	[chtal:?]	Rohstoffklasse I, trocken-kalt am Gradanfang	4	[ooeeor:?] | Rohstoffklasse I im Ansatz, am Gradende | [olkeol:?] | Rohstoffklasse I | trocken; nominal trockenes Gut/Material | [chl:?] | [olchedy:?] | [ykeedy:?] | [chtal:?] | heiße Drogenfraktion I | [opchy:?] | [famam:?]	[ooeeor:?] | Rohstoffklasse I im Ansatz, am Gradende | [olkeol:?] | Rohstoffklasse I | trocken; nominal trockenes Gut/Material | [chl:?] | [olchedy:?] | [ykeedy:?] | Rohstoffklasse I, trocken-kalt am Gradanfang | heiße Drogenfraktion I | [opchy:?] | [famam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A02-0005	2	chtal	EXACT_ORDERED_WHOLE	f80r	f80r.19	B	B	2	5	MEDIAL	qotaiin	schcthy	dcheol shedy qokeel qotaiin chtal schcthy qokal chcthy qokain okain oloky	dcheol shedy qokal qotaiin chtal schcthy qokal chcthy qokain okain oloky	dcheol she y qokeel qotaiin chtal schcthy qokal chcthy qokain okain oloky	ALL_THREE_EXACT	1	1	1	[chtal:?]	Rohstoffklasse I, trocken-kalt am Gradanfang	6	[dcheol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeel:?] | kalt, Grad III | [chtal:?] | [schcthy:?] | Rohstoffklasse I, heiß am Gradanfang | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | [oloky:?]	[dcheol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeel:?] | kalt, Grad III | Rohstoffklasse I, trocken-kalt am Gradanfang | [schcthy:?] | Rohstoffklasse I, heiß am Gradanfang | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | [oloky:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A02-0006	2	chtal	EXACT_ORDERED_WHOLE	f95v1	f95v1.8	H	B	3	5	MEDIAL	fchodaiin	dar	dchody sheos qodaiin fchodaiin chtal dar okedy okchedy	dchody sheos qodaiin fchodaiin chtal dar okedy okchedy	chody sheos qodaiin fchodaiin chtal dar oke y okche y	ALL_THREE_EXACT	1	1	1	[chtal:?]	Rohstoffklasse I, trocken-kalt am Gradanfang	3	[dchody:?] | [sheos:?] | [qodaiin:?] | [fchodaiin:?] | [chtal:?] | abgemessene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	[dchody:?] | [sheos:?] | [qodaiin:?] | [fchodaiin:?] | Rohstoffklasse I, trocken-kalt am Gradanfang | abgemessene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A03-0001	3	chekal	EXACT_ORDERED_WHOLE	f104v	f104v.19	S	B	3	13	FINAL	aiin	<EOS>	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal	pcheor chol chpcheor cholkshedy qotol eedy qokchy qotched sho fchor ols aiin chekal	ALL_THREE_EXACT	1	1	1	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	6	[pcheor:?] | trocken; nominal trockenes Gut/Material | [chpcheor:?] | [cholkshedy:?] | kaltes Material | feucht am Ende des Grades, abgeschlossen | heiß und trocken am Anfang des Grades | [qotched:?] | feuchter Ansatz | [fchor:?] | [ols:?] | Menge III | [chekal:?]	[pcheor:?] | trocken; nominal trockenes Gut/Material | [chpcheor:?] | [cholkshedy:?] | kaltes Material | feucht am Ende des Grades, abgeschlossen | heiß und trocken am Anfang des Grades | [qotched:?] | feuchter Ansatz | [fchor:?] | [ols:?] | Menge III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A03-0002	3	chekal	EXACT_ORDERED_WHOLE	f106r	f106r.43	S	B	3	10	MEDIAL	taiin	otaras	daiiral sheol daiin otedy qokain okar cheor al taiin chekal otaras	daiiral sheol daiin otedy qokain akar cheor al taiin chekal otaras	daiiral she l aiin ote y qokain akar cheor al taiin chekal otarar	ALL_THREE_EXACT	1	1	1	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	8	[daiiral:?] | feuchtes Material | Qualitätsgrad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | heiße Drogenfraktion I im Ansatz | trockener Drogenteil | Rohstoffklasse I | kalt, Grad III | [chekal:?] | [otaras:?]	[daiiral:?] | feuchtes Material | Qualitätsgrad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | heiße Drogenfraktion I im Ansatz | trockener Drogenteil | Rohstoffklasse I | kalt, Grad III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | [otaras:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A03-0003	3	chekal	EXACT_ORDERED_WHOLE	f113r	f113r.5	S	B	3	5	MEDIAL	qokaiin	otar	ycheeckhy osaiin cheoar qokaiin chekal otar shos aiin chckhy chdo okol chedy chedy	ycheeckhy osaiin cheoar qokaiin chekal otar shosaiin chckhy chdo okol chedy chedy	ycheeckhy osaiin cheoar qokaiin chekal otar shosaiin chckhy chdo okol che y che y	ALL_THREE_EXACT	1	1	1	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	6	[ycheeckhy:?] | [osaiin:?] | [cheoar:?] | heiß, Grad III | [chekal:?] | kalte Drogenfraktion I im Ansatz | [shos:?] | Menge III | Arzneikompositum: trocken, Gradanfang | [chdo:?] | [okol:?] | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	[ycheeckhy:?] | [osaiin:?] | [cheoar:?] | heiß, Grad III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | kalte Drogenfraktion I im Ansatz | [shos:?] | Menge III | Arzneikompositum: trocken, Gradanfang | [chdo:?] | [okol:?] | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A03-0004	3	chekal	EXACT_ORDERED_WHOLE	f34v	f34v.4	H	B	2	2	MEDIAL	tchdaiin	shedy	tchdaiin chekal shedy qokedar chdaiin oldar qoldar chedy daiin otam	tchdaiin chekal shedy qokedar chdaiin oldar qoldar chedy daiin otam	tch aiin chekal she y qoke ar chdaiin oldar qol ar che y daiin otam	ALL_THREE_EXACT	1	1	1	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	3	[tchdaiin:?] | [chekal:?] | feucht in der Mitte des Grades, abgeschlossen | [qokedar:?] | [chdaiin:?] | [oldar:?] | [qoldar:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [otam:?]	[tchdaiin:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [qokedar:?] | [chdaiin:?] | [oldar:?] | [qoldar:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [otam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A03-0005	3	chekal	EXACT_ORDERED_WHOLE	f46r	f46r.4	H	B	2	6	MEDIAL	qokaldy	chckhy	tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky daloy	tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky dalocthhy	tshe ar chol kal y chckhy qokal y chekal chckhy sheky sheky daloy	ALL_THREE_EXACT	1	1	1	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	3	[tshedar:?] | trocken; nominal trockenes Gut/Material | [kaldy:?] | Arzneikompositum: trocken, Gradanfang | [qokaldy:?] | [chekal:?] | Arzneikompositum: trocken, Gradanfang | [sheky:?] | [sheky:?] | [daloy:?]	[tshedar:?] | trocken; nominal trockenes Gut/Material | [kaldy:?] | Arzneikompositum: trocken, Gradanfang | [qokaldy:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Arzneikompositum: trocken, Gradanfang | [sheky:?] | [sheky:?] | [daloy:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A03-0006	3	chekal	EXACT_ORDERED_WHOLE	f66v	f66v.12	H	B	5	5	MEDIAL	dal	chckhy	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	qekar oke y cheky dal chekal chckhy kal kal dar chkeeody	ALL_THREE_EXACT	1	1	1	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	6	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | abgemessene Rohstoffmenge I | [chekal:?] | Arzneikompositum: trocken, Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I | [chkchody:?]	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | abgemessene Rohstoffmenge I | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Arzneikompositum: trocken, Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I | [chkchody:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G657-A03-0007	3	chekal	EXACT_ORDERED_WHOLE	f66v	f66v.4	H	B	5	10	MEDIAL	dal	dal	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	shokeshy daiin cheos shky dol shckhy dal kodal chekal dal	shokeshy daiin cheos cheky dol chckhy al kodal chek l dal	ZL3B_IT2A_EXACT_RF_VARIANT	0	0	1	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	7	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | Arzneikompositum: trocken, Gradanfang | abgemessene Rohstoffmenge I | [ko:?] | abgemessene Rohstoffmenge I | [chekal:?] | abgemessene Rohstoffmenge I	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | Arzneikompositum: trocken, Gradanfang | abgemessene Rohstoffmenge I | [ko:?] | abgemessene Rohstoffmenge I | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | abgemessene Rohstoffmenge I	0	READER_VARIANT_WARNING
G657-A03-0008	3	chekal	EXACT_ORDERED_WHOLE	f81v	f81v.20	B	B	2	2	MEDIAL	qocthey	chedy	qocthey chekal chedy qokedy lshety qoldy ltedy qotain	qocthey chekal chody qokedy lshety qoldy ltedy qotain	qocthey chekal chedy qoke y lshety qoldy lte y qotain	ALL_THREE_EXACT	1	1	1	[chekal:?]	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	3	[qocthey:?] | [chekal:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lshety:?] | [qoldy:?] | [ltedy:?] | kalt im qo-Rahmen, Grad II	[qocthey:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lshety:?] | [qoldy:?] | [ltedy:?] | kalt im qo-Rahmen, Grad II	0	CONCRETE_CONTEXT_COMPATIBLE
