page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces
f100r	f100r.22	P	A	1	9	3	0	0	2	6	0.333333	4	6	1	0	folshody choldaiin fchod ycheol cphol qotees shey aseso alcfhy	[folshody:?] | trocken, Grad III | [fchod:?] | trockener Drogenstoff dieser Droge | [cphol:?] | [qotees:?] | feucht in der Mitte des Grades | [aseso:?] | [alcfhy:?]	OPEN | V13:FUSED_FREE_VALUE | OPEN | GDT650:STRONG_LOCAL_ENTRY_FAMILY | OPEN | OPEN | GDT647:FAMILY_MIGRATION | OPEN | OPEN	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|3|5|6|8|9	folshody|fchod|cphol|qotees|aseso|alcfhy
f100r	f100r.23	P	A	1	12	8	5	0	0	4	0.666667	11	11	1	0	soiin chol cphol shol shol qockhol chor chol sho keey y ykeeam	Samen/Saatgutzubereitung, Form III | trocken; nominal trockenes Gut/Material | [cphol:?] | feucht; nominal feuchtes Gut/Material | feucht; nominal feuchtes Gut/Material | [qockhol:?] | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | feuchter Ansatz | heiß am Ende des Grades | [y:?] | [ykeeam:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:DRY_OL_FORM | OPEN | V13:MOIST_OL_FORM | V13:MOIST_OL_FORM | OPEN | V13:PART_OR_FORM | V13:DRY_OL_FORM | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	3|6|11|12	cphol|qockhol|y|ykeeam
f100r	f100r.24	P	A	1	10	4	0	0	2	6	0.400000	6	7	1	0	saiichor sheor qockhody odeor yk sheey cholsheody sai cheol raiin	[saiichor:?] | feuchter Drogenteil | [qockhody:?] | [odeor:?] | [yk:?] | feucht am Ende des Grades | [cholsheody:?] | [sai:?] | trockener Drogenstoff | Wurzel, Typ/Charge III	OPEN | GDT648:STRICT_WHOLE_COMPLETION | OPEN | OPEN | OPEN | GDT647:FAMILY_MIGRATION | OPEN | OPEN | GDT642:ROUND_01 | V13:SCOPED_CONCRETE_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	1|3|4|5|7|8	saiichor|qockhody|odeor|yk|cholsheody|sai
f100r	f100r.25	P	A	1	10	5	2	0	0	5	0.500000	10	10	1	1	sheor qkeeody chol daiin ctheol olcheol cheky cheol cheockhy okeol	feuchter Drogenteil | [qkeeody:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [ctheol:?] | [olcheol:?] | [cheky:?] | trockener Drogenstoff | trocken angesetztes Arzneikompositum am Gradanfang | [okeol:?]	GDT648:STRICT_WHOLE_COMPLETION | OPEN | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | OPEN | OPEN | OPEN | GDT642:ROUND_01 | GDT652:STRONG_COMPONENT_GRID | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2|5|6|7|10	qkeeody|ctheol|olcheol|cheky|okeol
f100r	f100r.26	P	A	1	10	2	1	0	0	8	0.200000	8	9	1	0	yaiin chekeey chol cholody chos olchor qokeol okeeol cheols al	[yaiin:?] | [chekeey:?] | trocken; nominal trockenes Gut/Material | [cholody:?] | [chos:?] | [olchor:?] | [qokeol:?] | [okeeol:?] | [cheols:?] | Rohstoffklasse I	OPEN | OPEN | V13:DRY_OL_FORM | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | GDT655:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1|2|4|5|6|7|8|9	yaiin|chekeey|cholody|chos|olchor|qokeol|okeeol|cheols
f100r	f100r.27	P	A	1	5	2	1	0	0	3	0.400000	5	5	1	1	chol cheol cho chckheody otolchey	trocken; nominal trockenes Gut/Material | trockener Drogenstoff | [cho:?] | [chckheody:?] | [otolchey:?]	V13:DRY_OL_FORM | GDT642:ROUND_01 | OPEN | OPEN | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	3|4|5	cho|chckheody|otolchey
f100r	f100r.3	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	otear	[otear:?]	OPEN	UNKNOWN_SURFACE	1	otear
f100r	f100r.4	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	chofary	[chofary:?]	OPEN	UNKNOWN_SURFACE	1	chofary
f100r	f100r.5	P	A	1	3	1	0	0	1	2	0.333333	1	1	1	0	sar char daiindy	Samenfraktion I | [char:?] | [daiindy:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|3	char|daiindy
f100r	f100r.6	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	oraro	[oraro:?]	OPEN	UNKNOWN_SURFACE	1	oraro
f100r	f100r.7	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	chalsain	[chalsain:?]	OPEN	UNKNOWN_SURFACE	1	chalsain
f100r	f100r.8	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	soity	[soity:?]	OPEN	UNKNOWN_SURFACE	1	soity
f100r	f100r.9	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	sosam	[sosam:?]	OPEN	UNKNOWN_SURFACE	1	sosam
f100v	f100v.1	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	tolchd	[tolchd:?]	OPEN	UNKNOWN_SURFACE	1	tolchd
f100v	f100v.10	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	okcheor	[okcheor:?]	OPEN	UNKNOWN_SURFACE	1	okcheor
f100v	f100v.11	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	ytchol	[ytchol:?]	OPEN	UNKNOWN_SURFACE	1	ytchol
f100v	f100v.12	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	dykchal	[dykchal:?]	OPEN	UNKNOWN_SURFACE	1	dykchal
f100v	f100v.13	P	A	1	2	0	0	0	0	2	0.000000	1	1	1	0	chos ctharal	[chos:?] | [ctharal:?]	OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2	chos|ctharal
f100v	f100v.14	P	A	1	9	4	2	0	0	5	0.444444	8	8	1	0	deey sheocphy qoteody ckhoor ar chor oteey daiin qokomo	[deey:?] | [sheocphy:?] | [qoteody:?] | [ckhoor:?] | Drogenfraktion I | Pflanzen-/Reproduktionsteil | kalter Ansatz am Ende des Grades | Grad-/Maßwert III | [qokomo:?]	OPEN | OPEN | OPEN | OPEN | GDT654:NEW_EXACT_WHOLE | V13:PART_OR_FORM | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	1|2|3|4|9	deey|sheocphy|qoteody|ckhoor|qokomo
f100v	f100v.15	P	A	1	11	7	1	0	1	4	0.636364	8	8	1	0	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotol s	Samenportion | trocken am Ende des Grades | abgemessene Fraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenstoff | [qoolkeey:?] | trocken; nominal trockenes Gut/Material | trocken am Ende des Grades | [qokeol:?] | [chotol:?] | [s:?]	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT649:STRONG_FAMILY_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT642:ROUND_01 | OPEN | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | OPEN | OPEN | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	6|9|10|11	qoolkeey|qokeol|chotol|s
f100v	f100v.16	P	A	1	11	2	1	0	1	9	0.181818	8	8	1	0	ykeeol chol chey eeoseeo s sheeo okeol ches okeor okeol dy	[ykeeol:?] | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | [eeoseeo:?] | [s:?] | [sheeo:?] | [okeol:?] | [ches:?] | [okeor:?] | [okeol:?] | [dy:?]	OPEN | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|4|5|6|7|8|9|10|11	ykeeol|eeoseeo|s|sheeo|okeol|ches|okeor|okeol|dy
f100v	f100v.17	P	A	1	8	2	1	0	1	6	0.250000	6	6	1	0	chockhey sholkcheol qokeol okol chol chotor chso solcthy	Arzneikompositum im Trockenansatz in der Gradmitte | [sholkcheol:?] | [qokeol:?] | [okol:?] | trocken; nominal trockenes Gut/Material | [chotor:?] | [chso:?] | [solcthy:?]	GDT652:STRONG_COMPONENT_GRID | OPEN | OPEN | OPEN | V13:DRY_OL_FORM | OPEN | OPEN | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|3|4|6|7|8	sholkcheol|qokeol|okol|chotor|chso|solcthy
f100v	f100v.18	P	A	1	11	3	0	0	1	8	0.272727	7	7	1	0	tachso s ol cheo cheeor odaidy ckhod sh chod qokeol sal	[tachso:?] | [s:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken angesetzte Zubereitung | [cheeor:?] | [odaidy:?] | [ckhod:?] | [sh:?] | [chod:?] | [qokeol:?] | Saat-Rohstoff I	OPEN | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM	UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1|2|5|6|7|8|9|10	tachso|s|cheeor|odaidy|ckhod|sh|chod|qokeol
f100v	f100v.19	P	A	1	8	2	0	0	0	6	0.250000	5	5	1	0	sain cheokeos chockhy chocthey keody choor chckhey du	[sain:?] | [cheokeos:?] | Arzneikompositum im Trockenansatz am Gradanfang | [chocthey:?] | [keody:?] | [choor:?] | Arzneikompositum: trocken, Gradmitte | [du:?]	OPEN | OPEN | GDT652:STRONG_COMPONENT_GRID | OPEN | OPEN | OPEN | GDT651:REVISED_FOUR_SHELL_CKH_GRID | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|2|4|5|6|8	sain|cheokeos|chocthey|keody|choor|du
f100v	f100v.2	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	chols	[chols:?]	OPEN	UNKNOWN_SURFACE	1	chols
f100v	f100v.20	P	A	1	8	3	0	1	0	5	0.375000	7	7	1	0	ycheoky shokeesy qokeey chokeol saraloaly cheor ol chockhar	[ycheoky:?] | [shokeesy:?] | heiß am Ende des Grades | [chokeol:?] | [saraloaly:?] | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chockhar:?]	OPEN | OPEN | GDT647:FAMILY_MIGRATION | OPEN | OPEN | GDT642:ROUND_02 | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | UNKNOWN_SURFACE	1|2|4|5|8	ycheoky|shokeesy|chokeol|saraloaly|chockhar
f100v	f100v.21	P	A	1	10	5	0	1	0	5	0.500000	10	10	1	1	soral okor ol choy ly araroy okar cheeeal cheokeol orey	Samen-Rohstoffportion | heiße Drogenportion im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [choy:?] | rohes Drogenholz | [araroy:?] | heiße Drogenfraktion I im Ansatz | [cheeeal:?] | [cheokeol:?] | [orey:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | GDT654:NEW_EXACT_WHOLE | OPEN | OPEN | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	4|6|8|9|10	choy|araroy|cheeeal|cheokeol|orey
f100v	f100v.22	P	A	1	3	1	1	0	0	2	0.333333	3	3	1	1	daiin cheky chory	Grad-/Maßwert III | [cheky:?] | [chory:?]	V13:CONTEXTUAL_VALUE_SERIES | OPEN | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|3	cheky|chory
f100v	f100v.3	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	opchor	[opchor:?]	OPEN	UNKNOWN_SURFACE	1	opchor
f100v	f100v.4	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	solsy	[solsy:?]	OPEN	UNKNOWN_SURFACE	1	solsy
f100v	f100v.5	P	A	1	1	0	0	0	0	1	0.000000	0	1	1	0	soleesos	[soleesos:?]	OPEN	UNKNOWN_SURFACE	1	soleesos
f100v	f100v.6	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	ykchochdy	[ykchochdy:?]	OPEN	UNKNOWN_SURFACE	1	ykchochdy
f100v	f100v.7	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	ykchdy	[ykchdy:?]	OPEN	UNKNOWN_SURFACE	1	ykchdy
f100v	f100v.8	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	dchdy	[dchdy:?]	OPEN	UNKNOWN_SURFACE	1	dchdy
f100v	f100v.9	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	dalsy	[dalsy:?]	OPEN	UNKNOWN_SURFACE	1	dalsy
f102r1	f102r1.1	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	daarod	[daarod:?]	OPEN	UNKNOWN_SURFACE	1	daarod
f102r1	f102r1.10	P	A	1	9	5	2	0	1	4	0.555556	6	6	1	0	ycheol sholdy chol chol ykeeol dol doleodaiin dal cthedy	trockener Drogenstoff dieser Droge | [sholdy:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [ykeeol:?] | Materialmaß | [doleodaiin:?] | abgemessene Rohstoffmenge I | [cthedy:?]	GDT650:STRONG_LOCAL_ENTRY_FAMILY | OPEN | V13:DRY_OL_FORM | V13:DRY_OL_FORM | OPEN | GDT638:ROUND_11 | OPEN | GDT655:NEW_EXACT_WHOLE | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2|5|7|9	sholdy|ykeeol|doleodaiin|cthedy
f102r1	f102r1.11	P	A	1	8	3	0	0	0	5	0.375000	8	8	1	1	dcheo qockhy sol sheey okeody qokeodol shockhey oleeol	[dcheo:?] | [qockhy:?] | Samenmaterial/Saatgut | feucht am Ende des Grades | [okeody:?] | [qokeodol:?] | Arzneikompositum im Feuchtansatz in der Gradmitte | [oleeol:?]	OPEN | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | OPEN | OPEN | GDT652:STRONG_COMPONENT_GRID | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|2|5|6|8	dcheo|qockhy|okeody|qokeodol|oleeol
f102r1	f102r1.12	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	ddardsh	[ddardsh:?]	OPEN	UNKNOWN_SURFACE	1	ddardsh
f102r1	f102r1.13	P	A	1	7	2	0	0	0	5	0.285714	5	5	1	0	teesody qoeol olcheor qokey okshey qokeol sheofoly	[teesody:?] | [qoeol:?] | [olcheor:?] | heiß in der Mitte des Grades | heiß-feuchter Ansatz in der Mitte des Grades | [qokeol:?] | [sheofoly:?]	OPEN | OPEN | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|3|6|7	teesody|qoeol|olcheor|qokeol|sheofoly
f102r1	f102r1.14	P	A	1	11	2	0	0	1	9	0.181818	8	8	1	0	doeey keeol qokeo daor shey qoteol okol chos s or oeeaiin	[doeey:?] | [keeol:?] | [qokeo:?] | [daor:?] | feucht in der Mitte des Grades | [qoteol:?] | [okol:?] | [chos:?] | [s:?] | Drogenportion | [oeeaiin:?]	OPEN | OPEN | OPEN | OPEN | GDT647:FAMILY_MIGRATION | OPEN | OPEN | OPEN | OPEN | GDT654:REVISE_AMBIGUOUS_TO_EXACT | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	1|2|3|4|6|7|8|9|11	doeey|keeol|qokeo|daor|qoteol|okol|chos|s|oeeaiin
f102r1	f102r1.15	P	A	1	9	4	1	0	2	5	0.444444	3	4	1	0	or chol daiin dykeor sheey qokeody dor os ykeeykam	Drogenportion | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [dykeor:?] | feucht am Ende des Grades | [qokeody:?] | [dor:?] | [os:?] | [ykeeykam:?]	GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | OPEN | OPEN | OPEN | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	4|6|7|8|9	dykeor|qokeody|dor|os|ykeeykam
