rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
12	1	f103r	f103r.23	S	B	3	5	5	2	0	0	0	1.000000	5	5	1	1	daiin sheckhy lchedy chckhy shol	Grad-/Maßwert III | feuchte Arzneimischung, Anfangsgrad, gebunden | getrocknetes Drogenholz | trockene Arzneimischung am Gradanfang | feucht; nominal feuchtes Gut/Material	V13:CONTEXTUAL_VALUE_SERIES | GDT650:EXPLORATORY_LEARNED_CKH_HEAD | V13:SCOPED_CONCRETE_HEAD_FORM | GDT649:EXPLORATORY_LEARNED_HEAD_FAMILY | V13:MOIST_OL_FORM	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Grad-/Maßwert III; feuchte Arzneimischung, Anfangsgrad, gebunden; getrocknetes Drogenholz; trockene Arzneimischung am Gradanfang; feucht; nominal feuchtes Gut/Material
13	1	f106r	f106r.35	S	B	3	5	5	0	0	0	0	1.000000	5	5	1	1	okaiin choky lkar chdy lchedy	heiß, Grad III, im Ansatzrahmen | heiß-trockene Zubereitung, Grundform | heiße Holzfraktion I | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz	V13:TARGET_SURFACE_DEFAULT | GDT643:ROUND_03 | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß, Grad III, im Ansatzrahmen; heiß-trockene Zubereitung, Grundform; heiße Holzfraktion I; trocken am Anfang des Grades, abgeschlossen; getrocknetes Drogenholz
14	1	f106v	f106v.8	S	B	3	5	5	1	0	0	0	1.000000	5	5	1	1	oraiin cheo rol aiin otaiin	Portion III | trocken angesetzte Zubereitung | Wurzelstoff | Menge III | kalt im Zubereitungsrahmen, Grad III	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Portion III; trocken angesetzte Zubereitung; Wurzelstoff; Menge III; kalt im Zubereitungsrahmen, Grad III
15	1	f15v	f15v.10	H	A	1	5	5	1	0	0	0	1.000000	5	5	1	1	sor chor cthoiin cthy qokaiin	Samenportion | Pflanzen-/Reproduktionsteil | Blatt-/Krautzubereitung, Form III | CTH-Drogenmaterial | heiß, Grad III	V13:SCOPED_CONCRETE_HEAD_FORM | V13:PART_OR_FORM | GDT638:ROUND_01 | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samenportion; Pflanzen-/Reproduktionsteil; Blatt-/Krautzubereitung, Form III; CTH-Drogenmaterial; heiß, Grad III
16	1	f15v	f15v.4	H	A	1	5	5	1	0	0	0	1.000000	5	5	1	1	doiin choky shol qoky qotchod	Zubereitungsmaß, Form III | heiß-trockene Zubereitung, Grundform | feucht; nominal feuchtes Gut/Material | heiß am Anfang des Grades | kalt-trockene Zubereitung, fertig gebunden	GDT638:ROUND_10 | GDT643:ROUND_03 | V13:MOIST_OL_FORM | GDT647:FAMILY_MIGRATION | GDT644:ROUND_04	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Zubereitungsmaß, Form III; heiß-trockene Zubereitung, Grundform; feucht; nominal feuchtes Gut/Material; heiß am Anfang des Grades; kalt-trockene Zubereitung, fertig gebunden
17	1	f17r	f17r.11	H	A	1	5	5	2	0	0	0	1.000000	5	5	1	1	otchol cthar okaiin chol daiiin	kalt-trockener Zubereitungsstoff | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | Qualitätsgrad IV	GDT638:ROUND_06 | GDT639:ROUND_04 | V13:TARGET_SURFACE_DEFAULT | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt-trockener Zubereitungsstoff; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; heiß, Grad III, im Ansatzrahmen; trocken; nominal trockenes Gut/Material; Qualitätsgrad IV
18	1	f18r	f18r.12	H	A	1	5	5	1	0	0	0	1.000000	5	5	1	1	ychair cthol daiin qokchy cthy	zweiter trockener Anteil dieser Droge | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III | heiß und trocken am Anfang des Grades | CTH-Drogenmaterial	GDT645:ROUND_03 | GDT644:ROUND_02 | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	zweiter trockener Anteil dieser Droge; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Qualitätsgrad III; heiß und trocken am Anfang des Grades; CTH-Drogenmaterial
19	1	f22v	f22v.15	H	A	1	5	5	1	0	0	0	1.000000	5	5	1	1	sho cthy chocthy qokchy dory	feuchter Ansatz | CTH-Drogenmaterial | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | heiß und trocken am Anfang des Grades | abgemessene Portion	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:DRY_CTH_PREPARATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	feuchter Ansatz; CTH-Drogenmaterial; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; heiß und trocken am Anfang des Grades; abgemessene Portion
20	1	f49r	f49r.12	H	A	1	5	5	2	0	0	0	1.000000	5	5	1	1	podaiin cheo kcho daiin chcthy	Pulverzubereitung, Dosis III | trocken angesetzte Zubereitung | Zubereitung: heiß und trocken | Grad-/Maßwert III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_07 | V13:CONTEXTUAL_VALUE_SERIES | V13:DRY_CTH_MATERIAL	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	Pulverzubereitung, Dosis III; trocken angesetzte Zubereitung; Zubereitung: heiß und trocken; Grad-/Maßwert III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut
21	1	f49r	f49r.5	H	A	1	5	5	2	0	0	0	1.000000	5	5	1	1	chor sheor chey teey qotan	Pflanzen-/Reproduktionsteil | feuchter Drogenteil | trocken in der Mitte des Grades | kalt am Ende des Grades | kalt im qo-Rahmen, Grad I	V13:PART_OR_FORM | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Pflanzen-/Reproduktionsteil; feuchter Drogenteil; trocken in der Mitte des Grades; kalt am Ende des Grades; kalt im qo-Rahmen, Grad I
22	1	f56v	f56v.15	H	A	1	5	5	3	0	0	0	1.000000	5	5	1	1	otchol chol chol daiin chotaiin	kalt-trockener Zubereitungsstoff | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | trockene Zubereitung: kalt, Grad III	GDT638:ROUND_06 | V13:DRY_OL_FORM | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT639:ROUND_03	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	kalt-trockener Zubereitungsstoff; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; trockene Zubereitung: kalt, Grad III
23	1	f85r2	f85r2.4	C	B	2	5	5	2	0	0	0	1.000000	5	5	1	1	dair sheo oraiin chol daiin	abgemessene Fraktion II | Feuchtzubereitung | Portion III | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	GDT649:STRONG_FAMILY_DEFAULT | GDT650:STRONG_COMPOSITIONAL_SHELL | V13:TARGET_SURFACE_DEFAULT | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	abgemessene Fraktion II; Feuchtzubereitung; Portion III; trocken; nominal trockenes Gut/Material; Qualitätsgrad III
24	1	f106v	f106v.36	S	B	3	4	4	0	0	0	0	1.000000	4	4	1	1	sol sheedy qokaiin cholkaiin	Samenmaterial/Saatgut | feucht am Ende des Grades, abgeschlossen | heiß, Grad III | Trockengut, heiß im dritten Grad	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT648:STRICT_WHOLE_COMPLETION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samenmaterial/Saatgut; feucht am Ende des Grades, abgeschlossen; heiß, Grad III; Trockengut, heiß im dritten Grad
25	1	f108r	f108r.34	S	B	3	4	4	1	0	0	0	1.000000	4	4	1	1	ycheol chckhy qokedy okain	trockener Drogenstoff dieser Droge | trockene Arzneimischung am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II	GDT650:STRONG_LOCAL_ENTRY_FAMILY | GDT649:EXPLORATORY_LEARNED_HEAD_FAMILY | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	trockener Drogenstoff dieser Droge; trockene Arzneimischung am Gradanfang; heiß in der Mitte des Grades, abgeschlossen; heiß im Zubereitungsrahmen, Grad II
26	1	f10r	f10r.5	H	A	1	4	4	1	0	0	0	1.000000	4	4	1	1	qokchy qotchol chol cthy	heiß und trocken am Anfang des Grades | Material: kalt und trocken | trocken; nominal trockenes Gut/Material | CTH-Drogenmaterial	GDT647:FAMILY_MIGRATION | GDT638:ROUND_05 | V13:DRY_OL_FORM | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	heiß und trocken am Anfang des Grades; Material: kalt und trocken; trocken; nominal trockenes Gut/Material; CTH-Drogenmaterial
27	1	f15v	f15v.12	H	A	1	4	4	3	0	0	0	1.000000	4	4	1	1	daiin cthor chol chor	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil	V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_04 | V13:DRY_OL_FORM | V13:PART_OR_FORM	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	Grad-/Maßwert III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; trocken; nominal trockenes Gut/Material; Pflanzen-/Reproduktionsteil
28	1	f28v	f28v.3	H	A	1	4	4	2	0	0	0	1.000000	4	4	1	1	chor chol chy choiin	Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | trockene Zubereitungsform III	V13:PART_OR_FORM | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | GDT638:ROUND_02	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Pflanzen-/Reproduktionsteil; trocken; nominal trockenes Gut/Material; trocken am Anfang des Grades; trockene Zubereitungsform III
29	1	f36v	f36v.13	H	A	1	4	4	0	0	0	0	1.000000	4	4	1	1	oky she cthol oty	heißer Ansatz am Anfang des Grades | feucht, attributiv gebunden | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | kalter Ansatz am Anfang des Grades	GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT644:ROUND_02 | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heißer Ansatz am Anfang des Grades; feucht, attributiv gebunden; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; kalter Ansatz am Anfang des Grades
