item_kind	item_id	scribe_id	token_ordinal	line_number	line_start	previous_card_closed	joint_tuple_id	semantic_reading_de	registered_surface_family	original_or_exercise_surface	chosen_surface	choice_reason	meaning_change
MANUSCRIPT_STATEMENT_COPY	H2-S001	S1_BARE_MASTER	4	1	NO	NO	f3c23f42baf625639e1e	Fertigmaß	cthaiin	cthaiin	cthaiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S1_BARE_MASTER	5	1	NO	NO	af816c04e65874a0f2fa	bereiten Posten weiterfuehren	qoctholy	qoctholy	qoctholy	FIXED_OR_MARKED_ONLY_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S1_BARE_MASTER	6	1	NO	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	dy	chey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S1_BARE_MASTER	7	1	NO	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	chy	chey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S1_BARE_MASTER	8	1	NO	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	taiin	aiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S1_BARE_MASTER	9	1	NO	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	shy	chey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S2_Q_CELL_SCRIBE	1	1	YES	NO	7249edc4df3419c26999	Auszugsansatz	ycheor	ycheor	ycheor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S2_Q_CELL_SCRIBE	2	1	NO	NO	e0b630cb1b5df5e7105b	bereit	checthy|cthy|shcthy	cthy	checthy	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S2_Q_CELL_SCRIBE	3	1	NO	NO	7a4bb8136330ee4e6e56	Ansatz	chor|or|shor|sor	chor	chor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S2_Q_CELL_SCRIBE	4	1	NO	NO	f3c23f42baf625639e1e	Fertigmaß	cthaiin	cthaiin	cthaiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S2_Q_CELL_SCRIBE	5	1	NO	NO	af816c04e65874a0f2fa	bereiten Posten weiterfuehren	qoctholy	qoctholy	qoctholy	FIXED_OR_MARKED_ONLY_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S2_Q_CELL_SCRIBE	6	1	NO	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	dy	chey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S2_Q_CELL_SCRIBE	7	1	NO	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	chy	chey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S2_Q_CELL_SCRIBE	8	1	NO	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	taiin	aiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S2_Q_CELL_SCRIBE	9	1	NO	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	shy	chey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S3_S_LINE_SCRIBE	1	1	YES	NO	7249edc4df3419c26999	Auszugsansatz	ycheor	ycheor	ycheor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S3_S_LINE_SCRIBE	2	1	NO	NO	e0b630cb1b5df5e7105b	bereit	checthy|cthy|shcthy	cthy	checthy	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S3_S_LINE_SCRIBE	3	1	NO	NO	7a4bb8136330ee4e6e56	Ansatz	chor|or|shor|sor	chor	chor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S3_S_LINE_SCRIBE	4	2	YES	NO	f3c23f42baf625639e1e	Fertigmaß	cthaiin	cthaiin	cthaiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S3_S_LINE_SCRIBE	5	2	NO	NO	af816c04e65874a0f2fa	bereiten Posten weiterfuehren	qoctholy	qoctholy	qoctholy	FIXED_OR_MARKED_ONLY_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S3_S_LINE_SCRIBE	6	2	NO	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	dy	chey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S3_S_LINE_SCRIBE	7	3	YES	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	chy	shy	REGISTERED_S_LINE_ENTRY	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S3_S_LINE_SCRIBE	8	3	NO	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	taiin	aiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S3_S_LINE_SCRIBE	9	3	NO	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	shy	chey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S4_MIXED_COMPACT	1	1	YES	NO	7249edc4df3419c26999	Auszugsansatz	ycheor	ycheor	ycheor	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S4_MIXED_COMPACT	2	1	NO	NO	e0b630cb1b5df5e7105b	bereit	checthy|cthy|shcthy	cthy	cthy	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S4_MIXED_COMPACT	3	1	NO	NO	7a4bb8136330ee4e6e56	Ansatz	chor|or|shor|sor	chor	or	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S4_MIXED_COMPACT	4	1	NO	NO	f3c23f42baf625639e1e	Fertigmaß	cthaiin	cthaiin	cthaiin	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S4_MIXED_COMPACT	5	2	YES	NO	af816c04e65874a0f2fa	bereiten Posten weiterfuehren	qoctholy	qoctholy	qoctholy	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S4_MIXED_COMPACT	6	2	NO	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	dy	y	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S4_MIXED_COMPACT	7	2	NO	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	chy	y	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S4_MIXED_COMPACT	8	2	NO	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	taiin	aiin	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S4_MIXED_COMPACT	9	3	YES	NO	b921a237be883a820352	dieser Posten	chey|chy|dy|shy|sy|y	shy	shy	REGISTERED_S_LINE_ENTRY	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S1_BARE_MASTER	1	1	YES	NO	10488b911aae52b3b334	Folgeansatz	otchor|qotchor	qotchor	otchor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S1_BARE_MASTER	2	1	NO	NO	7a4bb8136330ee4e6e56	Ansatz	chor|or|shor|sor	chor	chor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S1_BARE_MASTER	3	1	NO	NO	497cbd9c7401810ff56b	danach fortsetzen	otol	otol	otol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S1_BARE_MASTER	4	1	NO	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	cheol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S1_BARE_MASTER	5	1	NO	NO	dec401773c1f0347793d	Fortsetzungsansatz	cholor|olor	cholor	cholor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S1_BARE_MASTER	6	1	NO	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	cheol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S1_BARE_MASTER	7	1	NO	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	daiin	aiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S1_BARE_MASTER	8	1	NO	NO	4d4559019a961b834aa1	daraus	char|dar|sar	dar	char	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S2_Q_CELL_SCRIBE	1	1	YES	NO	10488b911aae52b3b334	Folgeansatz	otchor|qotchor	qotchor	otchor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S2_Q_CELL_SCRIBE	2	1	NO	NO	7a4bb8136330ee4e6e56	Ansatz	chor|or|shor|sor	chor	chor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S2_Q_CELL_SCRIBE	3	1	NO	NO	497cbd9c7401810ff56b	danach fortsetzen	otol	otol	otol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S2_Q_CELL_SCRIBE	4	1	NO	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	cheol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S2_Q_CELL_SCRIBE	5	1	NO	NO	dec401773c1f0347793d	Fortsetzungsansatz	cholor|olor	cholor	cholor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S2_Q_CELL_SCRIBE	6	1	NO	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	cheol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S2_Q_CELL_SCRIBE	7	1	NO	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	daiin	aiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S2_Q_CELL_SCRIBE	8	1	NO	NO	4d4559019a961b834aa1	daraus	char|dar|sar	dar	char	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S3_S_LINE_SCRIBE	1	1	YES	NO	10488b911aae52b3b334	Folgeansatz	otchor|qotchor	qotchor	otchor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S3_S_LINE_SCRIBE	2	1	NO	NO	7a4bb8136330ee4e6e56	Ansatz	chor|or|shor|sor	chor	chor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S3_S_LINE_SCRIBE	3	1	NO	NO	497cbd9c7401810ff56b	danach fortsetzen	otol	otol	otol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S3_S_LINE_SCRIBE	4	2	YES	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	sol	REGISTERED_S_LINE_ENTRY	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S3_S_LINE_SCRIBE	5	2	NO	NO	dec401773c1f0347793d	Fortsetzungsansatz	cholor|olor	cholor	cholor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S3_S_LINE_SCRIBE	6	2	NO	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	cheol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S3_S_LINE_SCRIBE	7	3	YES	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	daiin	saiin	REGISTERED_S_LINE_ENTRY	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S3_S_LINE_SCRIBE	8	3	NO	NO	4d4559019a961b834aa1	daraus	char|dar|sar	dar	char	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S4_MIXED_COMPACT	1	1	YES	NO	10488b911aae52b3b334	Folgeansatz	otchor|qotchor	qotchor	otchor	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S4_MIXED_COMPACT	2	1	NO	NO	7a4bb8136330ee4e6e56	Ansatz	chor|or|shor|sor	chor	or	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S4_MIXED_COMPACT	3	1	NO	NO	497cbd9c7401810ff56b	danach fortsetzen	otol	otol	otol	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S002	S4_MIXED_COMPACT	4	1	NO	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	ol	SHORTEST_REGISTERED_FALLBACK	NONE
