joint_tuple_id	surface_allographs	shortest_visible_kernel	visible_occurrences	pages	concrete_stems	semantic_composition_de	concrete_word_default_de	memorized_exception	working_status
0f15effeca7ab10bb026	lchedar	lchedar	1	f82r	LCH/CHED|AR	LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + AR[gießen, überführen oder Abfluss]	kalter Abfluss	NO	BEST_CURRENT_CREATIVE_READING
0f18de177ed7c878bf95	dl	dl	2	f81v	MEMORIZED_WHOLE_CARD	GANZKARTE[DL = Waschzusatz]	Waschzusatz	YES	BEST_CURRENT_CREATIVE_READING
10488b911aae52b3b334	otchor|qotchor	otchor	2	f10r|f56r	OR|CHO/SHO|OT	OR[Pflanzenposten oder laufender Ansatz] + CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz] + OT[danach, zweite Gabe oder Einwirkzeit]	zweite Pflanzenportion	NO	BEST_CURRENT_CREATIVE_READING
12efe866f335461823a6	chair	chair	1	f10r	AIR	AIR[Fluss, Strom oder Gießen]	Quellwasserstrom	NO	BEST_CURRENT_CREATIVE_READING
1322bc176443fc2a8a86	qokokchy	qokokchy	1	f56r	OK|CHY	OK[einsetzen, aufbringen oder eintauchen] + CHY[zubereitete Dosis oder Auflage]	trockene Dosis lagern	NO	BEST_CURRENT_CREATIVE_READING
1496a731803a9f48d2e1	rol	rol	1	f81v	OL	OL[Flüssigkeit, Bad oder Auszug]	Rücklauf-Flüssigkeit	NO	BEST_CURRENT_CREATIVE_READING
1645e612504fcef59ced	okain|qokain	okain	7	f81v|f82r|f83r	AIN|OK	AIN[Anteil oder Portion] + OK[einsetzen, aufbringen oder eintauchen]	Anteil einfüllen	NO	BEST_CURRENT_CREATIVE_READING
1779decef17481ec2853	qotedaiin	qotedaiin	1	f83r	AIIN|OT	AIIN[abgemessenes Maß] + OT[danach, zweite Gabe oder Einwirkzeit]	abgemessene Gefäßfüllung	NO	BEST_CURRENT_CREATIVE_READING
1b1ffdd869fb1429ad03	oldy	oldy	2	f55v|f83r	OL|DY	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung]	Restflüssigkeit	NO	BEST_CURRENT_CREATIVE_READING
1bfd786e6b8b63734a59	solkeey	solkeey	1	f83r	OL|KEY/KEEY/EKY|EE	OL[Flüssigkeit, Bad oder Auszug] + KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	warmes Becken	NO	BEST_CURRENT_CREATIVE_READING
204b04837409088c48f9	oltchy	oltchy	1	f55v	OL|CTH/TCH|CHY	OL[Flüssigkeit, Bad oder Auszug] + CTH/TCH[zerstoßen, rühren oder materiell bearbeiten] + CHY[zubereitete Dosis oder Auflage]	Flüssigkeit erwärmen	NO	BEST_CURRENT_CREATIVE_READING
21ed2873b71e57269c08	chckhal	chckhal	1	f83r	AL|CKH/KCH/FH/PH	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	Filter am Ziel	NO	BEST_CURRENT_CREATIVE_READING
22fb87a5a83e5c3fb510	kair	kair	1	f81v	AIR	AIR[Fluss, Strom oder Gießen]	Rücklauf	NO	BEST_CURRENT_CREATIVE_READING
232195d6ff2f326322f7	qokol	qokol	1	f83r	OL|OK	OL[Flüssigkeit, Bad oder Auszug] + OK[einsetzen, aufbringen oder eintauchen]	Flüssigkeit einlaufen	NO	BEST_CURRENT_CREATIVE_READING
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	dchedy	4	f81v|f82r|f83r	DY|LCH/CHED	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Gefäß nachspülen	NO	BEST_CURRENT_CREATIVE_READING
276a7c2d74d1143446f4	choky|oky|qoky	oky	10	f10r|f56r|f81v|f82r|f83r	OK	OK[einsetzen, aufbringen oder eintauchen]	Flüssigkeit anwenden	NO	BEST_CURRENT_CREATIVE_READING
27d97af8c96eb056c2e6	oykchor	oykchor	1	f10r	OR|CHO/SHO	OR[Pflanzenposten oder laufender Ansatz] + CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz]	Pflanzenansatz ins Gefäß	NO	BEST_CURRENT_CREATIVE_READING
28ffbc88b97772a75f1e	olchedy|qolchedy	olchedy	3	f81v|f82r|f83r	OL|DY|LCH/CHED	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit abstellen	NO	BEST_CURRENT_CREATIVE_READING
29e0eb222ef2fb99523a	lar	lar	1	f82r	AR	AR[gießen, überführen oder Abfluss]	Abfluss schließen	NO	BEST_CURRENT_CREATIVE_READING
2b7fa918d1b2f5c656e3	lo	lo	1	f83r	MEMORIZED_WHOLE_CARD	GANZKARTE[LO = Abflussverschluss]	Abflussverschluss	YES	BEST_CURRENT_CREATIVE_READING
2bc2ed2630dbdaaa6b59	dalchdy	dalchdy	1	f83r	DY|LCH/CHED	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	nassen Rückstand behalten	NO	BEST_CURRENT_CREATIVE_READING
2c1a5fd92b9e3c762242	cheeky	cheeky	2	f55v|f83r	KEY/KEEY/EKY|EE	KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	noch warm	NO	BEST_CURRENT_CREATIVE_READING
2c82523794dcb7d2b343	oiiin|soiiin	oiiin	2	f81v|f83r	MEMORIZED_WHOLE_CARD	GANZKARTE[OIIIN = klare Flüssigkeit]	klare Flüssigkeit	YES	BEST_CURRENT_CREATIVE_READING
2cc054357a929df85f64	cho|sho	cho	4	f56r	CHO/SHO	CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz]	Pflanzenstoff	NO	BEST_CURRENT_CREATIVE_READING
2cc8bb3c2af19607888f	chckhy|shckhy	chckhy	4	f81v|f82r	CKH/KCH/FH/PH	CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	verbundener Filterlauf	NO	BEST_CURRENT_CREATIVE_READING
2d2e37ccb2dacc53ee5a	solkaiin	solkaiin	1	f82r	AIIN|OL	AIIN[abgemessenes Maß] + OL[Flüssigkeit, Bad oder Auszug]	Flüssigkeitsmaß filtern	NO	BEST_CURRENT_CREATIVE_READING
2e2027b1951d79911e24	tchody	tchody	1	f11r	CHO/SHO|DY|CTH/TCH	CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz] + DY[Wasser, Nässe oder nasse Behandlung] + CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	Pflanzenflüssigkeit kühlen	NO	BEST_CURRENT_CREATIVE_READING
2e7e89e0bd12b999c280	lshedy	lshedy	2	f81v	DY|SHE|LSH	DY[Wasser, Nässe oder nasse Behandlung] + SHE[Waschwasser oder spülen] + LSH[Spülwasser einlassen oder Spülung beginnen]	einmal spülen	NO	BEST_CURRENT_CREATIVE_READING
2f1c5e56e8f0ff459065	aiin|chaiin|daiin|saiin|taiin	aiin	20	f10r|f11r|f55v|f56r|f81v|f82r|f83r	AIIN	AIIN[abgemessenes Maß]	örtliches Maß	NO	BEST_CURRENT_CREATIVE_READING
308e8ea2d5d190c498e8	okal|qokal	okal	6	f55v|f81v|f82r|f83r	AL|OK	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OK[einsetzen, aufbringen oder eintauchen]	an Zielstelle auflegen	NO	BEST_CURRENT_CREATIVE_READING
322281bd391aa621f568	okchol	okchol	1	f11r	OL|CHO/SHO|OK	OL[Flüssigkeit, Bad oder Auszug] + CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz] + OK[einsetzen, aufbringen oder eintauchen]	Pflanzenöl erwärmen	NO	BEST_CURRENT_CREATIVE_READING
342c3f0777337648f4b3	cheedar	cheedar	1	f83r	AR|EE	AR[gießen, überführen oder Abfluss] + EE[klar, warm oder vollständig bereitet]	Abflussbecken richten	NO	BEST_CURRENT_CREATIVE_READING
348e81ba084c5acdb32b	shecthedchy	shecthedchy	1	f83r	SHE|CTH/TCH|CHY	SHE[Waschwasser oder spülen] + CTH/TCH[zerstoßen, rühren oder materiell bearbeiten] + CHY[zubereitete Dosis oder Auflage]	warme Waschdosis auflegen	NO	BEST_CURRENT_CREATIVE_READING
3ae9a121ba0045b913e8	qokar	qokar	1	f82r	OK|AR	OK[einsetzen, aufbringen oder eintauchen] + AR[gießen, überführen oder Abfluss]	über Zielstelle gießen	NO	BEST_CURRENT_CREATIVE_READING
3b70942557b3a40e8030	olkeedy|solkeedy	olkeedy	3	f81v|f83r	OL|DY|EE	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung] + EE[klar, warm oder vollständig bereitet]	Flüssigkeit absetzen	NO	BEST_CURRENT_CREATIVE_READING
3e9c7f217843b588489d	raly	raly	1	f83r	AL	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	erste Zielöffnung	NO	BEST_CURRENT_CREATIVE_READING
403c1592f918c8f23b88	ykain	ykain	1	f55v	AIN	AIN[Anteil oder Portion]	Blätterportion zerstoßen	NO	BEST_CURRENT_CREATIVE_READING
409de02322e7b2ca0c62	kaiiin	kaiiin	1	f10r	AIIN	AIIN[abgemessenes Maß]	abgemessene Salbe	NO	BEST_CURRENT_CREATIVE_READING
428a5e3662aa57b4b256	schoal	schoal	1	f11r	AL|CHO/SHO	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz]	Pflanzenstoff in Wein	NO	BEST_CURRENT_CREATIVE_READING
42cdc187d5b9ffc60063	solkey	solkey	1	f83r	OL|KEY/KEEY/EKY	OL[Flüssigkeit, Bad oder Auszug] + KEY/KEEY/EKY[Wärme oder Erwärmen]	warmer Oberlauf	NO	BEST_CURRENT_CREATIVE_READING
433713294b25b0a12f66	lchedal	lchedal	1	f81v	AL|LCH/CHED	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	unteres Ablaufbecken	NO	BEST_CURRENT_CREATIVE_READING
43eb9aa12959b4d5cdc9	qekey	qekey	1	f83r	KEY/KEEY/EKY	KEY/KEEY/EKY[Wärme oder Erwärmen]	unter Siedehitze	NO	BEST_CURRENT_CREATIVE_READING
497cbd9c7401810ff56b	otol	otol	1	f10r	OL|OT	OL[Flüssigkeit, Bad oder Auszug] + OT[danach, zweite Gabe oder Einwirkzeit]	nächste Flüssigkeitsportion	NO	BEST_CURRENT_CREATIVE_READING
4a7a6326ac95a8809302	qokaly	qokaly	1	f82r	AL|OK	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OK[einsetzen, aufbringen oder eintauchen]	zweite Zielrinne	NO	BEST_CURRENT_CREATIVE_READING
4d4559019a961b834aa1	char|dar|sar	dar	5	f10r|f81v|f82r|f83r	AR	AR[gießen, überführen oder Abfluss]	in Ansatz gießen	NO	BEST_CURRENT_CREATIVE_READING
4da0f0f7b5fc7ac20067	ral	ral	1	f81v	AL	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	zum Kühlen stellen	NO	BEST_CURRENT_CREATIVE_READING
4de12cf322dfb76ded1e	otchedy|qotchedy	otchedy	2	f83r	DY|LCH/CHED|OT	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + OT[danach, zweite Gabe oder Einwirkzeit]	Flüssigkeiten gleich mischen	NO	BEST_CURRENT_CREATIVE_READING
4eab1841ed655c20a348	sheckhal	sheckhal	1	f81v	AL|CKH/KCH/FH/PH|SHE	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf] + SHE[Waschwasser oder spülen]	mäßige Spülmenge	NO	BEST_CURRENT_CREATIVE_READING
53cd0637c6820ba5e91f	dain	dain	2	f83r	AIN	AIN[Anteil oder Portion]	gefilterter Anteil	NO	BEST_CURRENT_CREATIVE_READING
54d0e228ca346110af05	otaiin|sotaiin	otaiin	3	f82r|f83r	AIIN|OT	AIIN[abgemessenes Maß] + OT[danach, zweite Gabe oder Einwirkzeit]	gemessene Einwirkzeit	NO	BEST_CURRENT_CREATIVE_READING
54e32e9c1414b20640e9	sshkchdy	sshkchdy	1	f81v	DY|CKH/KCH/FH/PH	DY[Wasser, Nässe oder nasse Behandlung] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	Flüssigkeit warmfiltern	NO	BEST_CURRENT_CREATIVE_READING
577c03a928d674d420d7	shoyty	shoyty	1	f11r	CHO/SHO	CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz]	Pflanzenteil zurücklegen	NO	BEST_CURRENT_CREATIVE_READING
5d5e0b288cf36864ed9d	oteey	oteey	2	f82r	OT|EE	OT[danach, zweite Gabe oder Einwirkzeit] + EE[klar, warm oder vollständig bereitet]	nächster Waschzusatz	NO	BEST_CURRENT_CREATIVE_READING
5e8441397e7c0faf042b	chedchy	chedchy	1	f83r	LCH/CHED|CHY	LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + CHY[zubereitete Dosis oder Auflage]	warme Dosis eingießen	NO	BEST_CURRENT_CREATIVE_READING
5eff216ba51fbfb21f22	ls	ls	1	f82r	LSH	LSH[Spülwasser einlassen oder Spülung beginnen]	erste Einlassöffnung	NO	BEST_CURRENT_CREATIVE_READING
5fca8fc3dee57e1d8c1f	lcheey	lcheey	1	f82r	LCH/CHED|EE	LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + EE[klar, warm oder vollständig bereitet]	Körperbereich benetzen	NO	BEST_CURRENT_CREATIVE_READING
601b77449028deed39de	otchdy	otchdy	1	f83r	DY|OT	DY[Wasser, Nässe oder nasse Behandlung] + OT[danach, zweite Gabe oder Einwirkzeit]	Flüssigkeit danach abziehen	NO	BEST_CURRENT_CREATIVE_READING
61a075bc54793c1c781f	sotodan	sotodan	1	f56r	MEMORIZED_WHOLE_CARD	GANZKARTE[SOTODAN = Hustenmittel]	Hustenmittel	YES	BEST_CURRENT_CREATIVE_READING
62ff059766b21c7de083	otytchol	otytchol	1	f10r	OL|CHO/SHO|OT	OL[Flüssigkeit, Bad oder Auszug] + CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz] + OT[danach, zweite Gabe oder Einwirkzeit]	erster Pflanzenauszug	NO	BEST_CURRENT_CREATIVE_READING
65df3cd9e59060042d47	pchedy	pchedy	1	f82r	DY|LCH/CHED	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit abziehen	NO	BEST_CURRENT_CREATIVE_READING
65f320e75510b2f38182	dchey	dchey	1	f10r	MEMORIZED_WHOLE_CARD	GANZKARTE[DCHEY = Wurzelteil]	Wurzelteil	YES	BEST_CURRENT_CREATIVE_READING
6afeb5c9ab9f6cbdea0d	orain	orain	1	f55v	AIN|OR	AIN[Anteil oder Portion] + OR[Pflanzenposten oder laufender Ansatz]	Pflanzenportion auflegen	NO	BEST_CURRENT_CREATIVE_READING
6b89d6dd70635bc60fe0	qcthey|shcthey	qcthey	2	f82r|f83r	CTH/TCH	CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	gleich stark bearbeiten	NO	BEST_CURRENT_CREATIVE_READING
6f7ff8287eddf4da9fdb	chdy|chedy	chdy	11	f55v|f81v|f83r	DY	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	NO	BEST_CURRENT_CREATIVE_READING
7249edc4df3419c26999	ycheor	ycheor	1	f10r	OR	OR[Pflanzenposten oder laufender Ansatz]	junge Pflanzenspitzen	NO	BEST_CURRENT_CREATIVE_READING
74c76d589d44120f647b	dsheol	dsheol	1	f81v	OL|SHE	OL[Flüssigkeit, Bad oder Auszug] + SHE[Waschwasser oder spülen]	Waschflüssigkeit auflegen	NO	BEST_CURRENT_CREATIVE_READING
75a523fcf039b006f97b	kchal	kchal	1	f56r	AL|CKH/KCH/FH/PH	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	am Ziel filtern	NO	BEST_CURRENT_CREATIVE_READING
7811a7daff25d476e28d	olsaly	olsaly	1	f83r	AL|OL	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OL[Flüssigkeit, Bad oder Auszug]	Flüssigkeit im Unterbecken	NO	BEST_CURRENT_CREATIVE_READING
78b3b3140714da19090d	daldy	daldy	1	f82r	DY	DY[Wasser, Nässe oder nasse Behandlung]	zweite Nassöffnung	NO	BEST_CURRENT_CREATIVE_READING
7a4bb8136330ee4e6e56	chor|or|shor|sor	or	7	f10r|f55v|f83r	OR	OR[Pflanzenposten oder laufender Ansatz]	Pflanzenansatz	NO	BEST_CURRENT_CREATIVE_READING
7d2404c835b10a2c06af	okair	okair	1	f83r	AIR|OK	AIR[Fluss, Strom oder Gießen] + OK[einsetzen, aufbringen oder eintauchen]	oberen Wasserlauf öffnen	NO	BEST_CURRENT_CREATIVE_READING
7d25241b0e56c836372a	qokeedy	qokeedy	10	f82r|f83r	OK|DY|E-GRADE|EE	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	NO	BEST_CURRENT_CREATIVE_READING
7db18b2f0fb7ed0fcfd3	qokedy	qokedy	8	f81v|f83r	OK|DY|E-GRADE	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen]	spülen	NO	BEST_CURRENT_CREATIVE_READING
7f68f60279efe6b28cd7	rshedy	rshedy	1	f82r	DY|SHE	DY[Wasser, Nässe oder nasse Behandlung] + SHE[Waschwasser oder spülen]	örtlich waschen	NO	BEST_CURRENT_CREATIVE_READING
807591efc3d3f7ddbfab	cheoar	cheoar	1	f55v	AR	AR[gießen, überführen oder Abfluss]	klaren Auszug umgießen	NO	BEST_CURRENT_CREATIVE_READING
80ebbbbf238eee9f0aef	chety|chty	chty	2	f10r|f83r	MEMORIZED_WHOLE_CARD	GANZKARTE[CHTY = zerschneiden]	zerschneiden	YES	BEST_CURRENT_CREATIVE_READING
834825c61d048a6b5628	chodaiin	chodaiin	1	f10r	AIIN|CHO/SHO	AIIN[abgemessenes Maß] + CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz]	abgemessene Pflanzenauflage	NO	BEST_CURRENT_CREATIVE_READING
87411f84689b4f93a303	qokchdy	qokchdy	3	f81v|f83r	OK|DY	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit erwärmen	NO	BEST_CURRENT_CREATIVE_READING
883a6708116c342cb10b	skar	skar	1	f83r	AR	AR[gießen, überführen oder Abfluss]	warmes Wasser eingießen	NO	BEST_CURRENT_CREATIVE_READING
893c570f3fa3fce99711	kchol	kchol	1	f56r	OL|CHO/SHO	OL[Flüssigkeit, Bad oder Auszug] + CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz]	Pflanzenauflage	NO	BEST_CURRENT_CREATIVE_READING
8aedd154964a78e555d6	dairydy	dairydy	1	f83r	AIR|DY	AIR[Fluss, Strom oder Gießen] + DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit sofort anwenden	NO	BEST_CURRENT_CREATIVE_READING
8c97dfde96fbc78e3355	lol	lol	1	f83r	OL	OL[Flüssigkeit, Bad oder Auszug]	warme Flüssigkeit	NO	BEST_CURRENT_CREATIVE_READING
90bcf0a9ec0ef56399e6	otal|qotal	otal	3	f83r	AL|OT	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OT[danach, zweite Gabe oder Einwirkzeit]	untere Zielstelle	NO	BEST_CURRENT_CREATIVE_READING
9247e38d29c79a0d2fa5	cheeety	cheeety	1	f83r	EE	EE[klar, warm oder vollständig bereitet]	Flüssigkeit nach Spülung	NO	BEST_CURRENT_CREATIVE_READING
92e43836d82f98bf02d3	sheey	sheey	1	f83r	SHE|EE	SHE[Waschwasser oder spülen] + EE[klar, warm oder vollständig bereitet]	klare Waschöffnung	NO	BEST_CURRENT_CREATIVE_READING
93f69c38fdedee1598e9	qokeedal	qokeedal	1	f81v	AL|OK|EE	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OK[einsetzen, aufbringen oder eintauchen] + EE[klar, warm oder vollständig bereitet]	eingetauchte Zielstelle	NO	BEST_CURRENT_CREATIVE_READING
94df4847b7b16c98394a	olkain|qolkain	olkain	2	f81v|f83r	AIN|OL	AIN[Anteil oder Portion] + OL[Flüssigkeit, Bad oder Auszug]	Flüssigkeitsanteil	NO	BEST_CURRENT_CREATIVE_READING
953ad19b79517fc8a211	tshol	tshol	1	f11r	OL|CHO/SHO	OL[Flüssigkeit, Bad oder Auszug] + CHO/SHO[Pflanze, Pflanzenteil oder Pflanzenzusatz]	Frühlingspflanzensaft	NO	BEST_CURRENT_CREATIVE_READING
95987d6f198d6d247511	cheeckhody	cheeckhody	1	f56r	DY|CKH/KCH/FH/PH|EE	DY[Wasser, Nässe oder nasse Behandlung] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf] + EE[klar, warm oder vollständig bereitet]	nasse Auflage abnehmen	NO	BEST_CURRENT_CREATIVE_READING
97cc9ac109148723c472	ody	ody	1	f55v	DY	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit kühl lagern	NO	BEST_CURRENT_CREATIVE_READING
97ddca78c9ebcc956d04	ldalor	ldalor	1	f83r	AL|OR	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OR[Pflanzenposten oder laufender Ansatz]	Flüssigkeitscharge am Ziel	NO	BEST_CURRENT_CREATIVE_READING
98bdc4244c84cbef3321	rsheal	rsheal	1	f82r	AL|SHE	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + SHE[Waschwasser oder spülen]	warmes Spülwasser eingießen	NO	BEST_CURRENT_CREATIVE_READING
9ad66e67803a12e745de	chokchy|okchy|qokchy	okchy	3	f10r|f56r	OK|CHY	OK[einsetzen, aufbringen oder eintauchen] + CHY[zubereitete Dosis oder Auflage]	frische Dosis ansetzen	NO	BEST_CURRENT_CREATIVE_READING
9bb7122b386ebbc6138f	keol	keol	1	f56r	OL	OL[Flüssigkeit, Bad oder Auszug]	Flüssigkeit je Gabe	NO	BEST_CURRENT_CREATIVE_READING
9da1b6ac2c929daea697	chkain|kain	kain	3	f81v|f83r	AIN	AIN[Anteil oder Portion]	abgemessener Anteil	NO	BEST_CURRENT_CREATIVE_READING
a06244ef1f2b37ca44c1	teol	teol	1	f81v	OL	OL[Flüssigkeit, Bad oder Auszug]	erste Flüssigkeitsöffnung	NO	BEST_CURRENT_CREATIVE_READING
a48efd6c4491a046ba78	qotchy	qotchy	1	f11r	CHY|OT	CHY[zubereitete Dosis oder Auflage] + OT[danach, zweite Gabe oder Einwirkzeit]	zweite Pflanzendosis	NO	BEST_CURRENT_CREATIVE_READING
a6939862e33ece5a0483	etyd	etyd	1	f10r	MEMORIZED_WHOLE_CARD	GANZKARTE[ETYD = Leibmittel]	Leibmittel	YES	BEST_CURRENT_CREATIVE_READING
a7af89ab31ce5e247395	ytey	ytey	1	f81v	MEMORIZED_WHOLE_CARD	GANZKARTE[YTEY = Gefäß füllen]	Gefäß füllen	YES	BEST_CURRENT_CREATIVE_READING
a84fbe3ad380df345b97	chkeedy	chkeedy	1	f83r	DY|EE	DY[Wasser, Nässe oder nasse Behandlung] + EE[klar, warm oder vollständig bereitet]	vollständig benetzen	NO	BEST_CURRENT_CREATIVE_READING
a8af08e69edab8e54f15	shfydaiin	shfydaiin	1	f11r	AIIN	AIIN[abgemessenes Maß]	Auszugsmaß stehen lassen	NO	BEST_CURRENT_CREATIVE_READING
a8f891de626fc00028e9	octheol	octheol	1	f82r	OL|CTH/TCH	OL[Flüssigkeit, Bad oder Auszug] + CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	Flüssigkeit gleich bearbeiten	NO	BEST_CURRENT_CREATIVE_READING
abb23e5e6936b4147f76	shedal	shedal	2	f83r	AL|SHE	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + SHE[Waschwasser oder spülen]	Einwirkzeit am Ziel	NO	BEST_CURRENT_CREATIVE_READING
ad3581d3144f69a5912d	sh	sh	1	f56r	MEMORIZED_WHOLE_CARD	GANZKARTE[SH = blühende Stiele]	blühende Stiele	YES	BEST_CURRENT_CREATIVE_READING
