joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note
28ffbc88b97772a75f1e	olchedy|qolchedy	olchedy	3	B1|B2|B3	f81v|f82r|f83r	ol=weiter + dy=Ende	weiter + Ende	beiseitestellen; Ende	REUSABLE_MORPHEME_COMPOUND	Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	NONE
29e0eb222ef2fb99523a	lar	lar	1	B2	f82r	lar=unterer Ablauf	unterer Ablauf	unterer Ablauf	CONCRETE_MEMORIZED_WHOLE_WORD	Schließe den unteren Ablauf	NONE
2b7fa918d1b2f5c656e3	lo	lo	1	B3	f83r	lo=unterer Ablauf	unterer Ablauf	unterer Ablauf	CONCRETE_MEMORIZED_WHOLE_WORD	Schließe den unteren Ablauf	NONE
2bc2ed2630dbdaaa6b59	dalchdy	dalchdy	1	B3	f83r	dalch=Rückstand behalten + dy=Ende	Rückstand behalten + Ende	Rückstand behalten; Ende	CONCRETE_BASE_PLUS_DY	Behalte den Rückstand und beende den Schritt	NONE
2c1a5fd92b9e3c762242	cheeky	cheeky	2	B4|H4	f55v|f83r	cheeky=vorgeschriebene Zeit	vorgeschriebene Zeit	vorgeschriebene Zeit	CONCRETE_MEMORIZED_WHOLE_WORD	Einmal oder nach örtlicher Vorschrift || Solange es noch warm ist	eine Bedeutung, mehrere lokale Anwendungen
2c82523794dcb7d2b343	oiiin|soiiin	oiiin	2	B1|B3	f81v|f83r	oiiin=klar	klar	klar	CONCRETE_MEMORIZED_WHOLE_WORD	Bis es klar ist	NONE
2cc054357a929df85f64	cho|sho	ho	4	H5	f56r	ho=Pflanze	Pflanze	Pflanze	REUSABLE_SEMANTIC_STEM	Sammle das ganze oberirdische Kraut an einem feuchten Standort || Zerstoße die frischen klebrigen Blätter	eine Bedeutung, mehrere lokale Anwendungen
2cc8bb3c2af19607888f	chckhy|shckhy	hckhy	4	B1|B2	f81v|f82r	ckhy=Durchlauf	Durchlauf	durch verbundenen Lauf	REUSABLE_SEMANTIC_STEM	Durch die verbundenen Läufe	NONE
2d2e37ccb2dacc53ee5a	solkaiin	solkaiin	1	B2	f82r	solkaiin=durch Tuch	durch Tuch	durch Tuch	CONCRETE_MEMORIZED_WHOLE_WORD	Durch ein Tuch	NONE
2e2027b1951d79911e24	tchody	tchody	1	H3	f11r	tcho=abkühlen + dy=Ende	abkühlen + Ende	abkühlen; Ende	CONCRETE_BASE_PLUS_DY	Lass ihn abkühlen; damit endet der erste Posten	NONE
2e7e89e0bd12b999c280	lshedy	lshedy	2	B1	f81v	lsh=waschen + dy=Ende	waschen + Ende	waschen; Ende	REUSABLE_MORPHEME_COMPOUND	Wasche einmal und beende diesen Durchgang	NONE
2f1c5e56e8f0ff459065	aiin|chaiin|daiin|saiin|taiin	aiin	20	B1|B2|B3|B4|B5|B6|H1|H2|H3|H4|H5	f10r|f11r|f55v|f56r|f81v|f82r|f83r	aiin=Maß	Maß	Maß	REUSABLE_SEMANTIC_STEM	Nimm davon das örtlich vorgeschriebene kleine Maß || Nimm das örtlich vorgeschriebene Maß	eine Bedeutung, mehrere lokale Anwendungen
308e8ea2d5d190c498e8	okal|qokal	okal	6	B1|B2|B3|H4	f55v|f81v|f82r|f83r	ok=geben + al=Stelle	geben + Stelle	an Stelle geben	REUSABLE_MORPHEME_COMPOUND	Lege sie an die bezeichnete äußere Stelle || Den aktiven Posten an der örtlich bezeichneten Station führen	eine Bedeutung, mehrere lokale Anwendungen
322281bd391aa621f568	okchol	okchol	1	H3	f11r	okchol=Olivenöl	Olivenöl	Olivenöl	CONCRETE_MEMORIZED_WHOLE_WORD	Erwärme sie in Olivenöl	NONE
342c3f0777337648f4b3	cheedar	cheedar	1	B3	f83r	cheedar=Beckenstation	Beckenstation	Beckenstation	CONCRETE_MEMORIZED_WHOLE_WORD	Richte die bezeichnete Beckenstation ein	NONE
348e81ba084c5acdb32b	shecthedchy	shecthedchy	1	B3	f83r	shecthedchy=Stelle bestreichen	Stelle bestreichen	Stelle bestreichen	CONCRETE_MEMORIZED_WHOLE_WORD	Wende es an der markierten Stelle an	NONE
3ae9a121ba0045b913e8	qokar	qokar	1	B2	f82r	qokar=über der Stelle	über der Stelle	über der Stelle	CONCRETE_MEMORIZED_WHOLE_WORD	Über der örtlich bezeichneten Stelle	NONE
3b70942557b3a40e8030	olkeedy|solkeedy	olkeedy	3	B1|B3	f81v|f83r	olkee=absetzen + dy=Ende	absetzen + Ende	absetzen; Ende	CONCRETE_BASE_PLUS_DY	Lasse die Flüssigkeit sich setzen und beende den Schritt	NONE
3e9c7f217843b588489d	raly	raly	1	B6	f83r	raly=erste Öffnung	erste Öffnung	erste Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die erste Öffnung	NONE
403c1592f918c8f23b88	ykain	ykain	1	H4	f55v	ykain=Blätter zerstoßen	Blätter zerstoßen	Blätter zerstoßen	CONCRETE_MEMORIZED_WHOLE_WORD	Zerstoße breite Blätter der unbenannten Pflanze	NONE
409de02322e7b2ca0c62	kaiiin	kaiiin	1	H2	f10r	kaiiin=weiche Salbe	weiche Salbe	weiche Salbe	CONCRETE_MEMORIZED_WHOLE_WORD	Bis eine weiche Salbe entsteht	NONE
428a5e3662aa57b4b256	schoal	schoal	1	H3	f11r	schoal=in Wein kochen	in Wein kochen	in Wein kochen	CONCRETE_MEMORIZED_WHOLE_WORD	Koche sie in reinem Wein	NONE
42cdc187d5b9ffc60063	solkey	solkey	1	B4	f83r	solkey=oberen Lauf öffnen	oberen Lauf öffnen	oberen Lauf öffnen	CONCRETE_MEMORIZED_WHOLE_WORD	Öffne danach den oberen Lauf	NONE
433713294b25b0a12f66	lchedal	lchedal	1	B1	f81v	lch=ablassen + al=Stelle	ablassen + Stelle	Ablassstelle	REUSABLE_MORPHEME_COMPOUND	Das untere Becken	NONE
43eb9aa12959b4d5cdc9	qekey	qekey	1	B6	f83r	qekey=ungekocht	ungekocht	ungekocht	CONCRETE_MEMORIZED_WHOLE_WORD	Ohne Kochen	NONE
497cbd9c7401810ff56b	otol	otol	1	H2	f10r	otol=Handvoll	Handvoll	Handvoll	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm eine Handvoll	NONE
4a7a6326ac95a8809302	qokaly	qokaly	1	B2	f82r	qokaly=zweiter Lauf	zweiter Lauf	zweiter Lauf	CONCRETE_MEMORIZED_WHOLE_WORD	Fahre am zweiten Lauf fort	NONE
4d4559019a961b834aa1	char|dar|sar	ar	5	B1|B2|B3|H1|H2	f10r|f81v|f82r|f83r	ar=aus	aus	aus demselben Ansatz	REUSABLE_SEMANTIC_STEM	Führe ihn als denselben Arbeitsansatz weiter || Vereinige die beiden Fraktionen	eine Bedeutung, mehrere lokale Anwendungen
4da0f0f7b5fc7ac20067	ral	ral	1	B1	f81v	ral=abkühlen	abkühlen	abkühlen	CONCRETE_MEMORIZED_WHOLE_WORD	Und lasse es abkühlen	NONE
4de12cf322dfb76ded1e	otchedy|qotchedy	otchedy	2	B3	f83r	otche=gleichteilig mischen + dy=Ende	gleichteilig mischen + Ende	gleichteilig mischen; Ende	CONCRETE_BASE_PLUS_DY	Mische zu gleichen Teilen und beende den Schritt	NONE
4eab1841ed655c20a348	sheckhal	sheckhal	1	B1	f81v	sheckhal=mäßige Menge	mäßige Menge	mäßige Menge	CONCRETE_MEMORIZED_WHOLE_WORD	Eine mäßige Menge	NONE
53cd0637c6820ba5e91f	dain	dain	2	B4|B6	f83r	dain=durch Tuch	durch Tuch	durch Tuch	CONCRETE_MEMORIZED_WHOLE_WORD	Durch ein Tuch	NONE
54d0e228ca346110af05	otaiin|sotaiin	otaiin	3	B2|B3	f82r|f83r	ot=danach + aiin=Maß	danach + Maß	voriges Maß wiederholen	REUSABLE_MORPHEME_COMPOUND	Für dieselbe Dauer wie zuvor	NONE
54e32e9c1414b20640e9	sshkchdy	sshkchdy	1	B1	f81v	sshkch=warm halten + dy=Ende	warm halten + Ende	warm halten; Ende	CONCRETE_BASE_PLUS_DY	Halte es warm und beende den Schritt	NONE
577c03a928d674d420d7	shoyty	shoyty	1	H3	f11r	shoyty=Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	CONCRETE_MEMORIZED_WHOLE_WORD	Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück	NONE
5d5e0b288cf36864ed9d	oteey	oteey	2	B2	f82r	oteey=Badezusatz	Badezusatz	Badezusatz	CONCRETE_MEMORIZED_WHOLE_WORD	Der vorbereitete Bade- oder Waschzusatz	NONE
5e8441397e7c0faf042b	chedchy	chedchy	1	B3	f83r	chedchy=warmes Wasser eingießen	warmes Wasser eingießen	warmes Wasser eingießen	CONCRETE_MEMORIZED_WHOLE_WORD	Gieße das erwärmte Wasser ein	NONE
5eff216ba51fbfb21f22	ls	ls	1	B2	f82r	ls=erste Öffnung	erste Öffnung	erste Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die erste Öffnung	NONE
5fca8fc3dee57e1d8c1f	lcheey	lcheey	1	B2	f82r	lcheey=benetzte Körperstelle	benetzte Körperstelle	benetzte Körperstelle	CONCRETE_MEMORIZED_WHOLE_WORD	Der benetzte Körperbereich	NONE
601b77449028deed39de	otchdy	otchdy	1	B5	f83r	otch=abziehen + dy=Ende	abziehen + Ende	abziehen; Ende	CONCRETE_BASE_PLUS_DY	Ziehe es ab und beende den Schritt	NONE
61a075bc54793c1c781f	sotodan	sotodan	1	H5	f56r	sotodan=gebrauchen	gebrauchen	gebrauchen	CONCRETE_MEMORIZED_WHOLE_WORD	Gebrauche ihn bei trockenem Husten	NONE
62ff059766b21c7de083	otytchol	otytchol	1	H1	f10r	otytchol=ersten Auszug auffangen	ersten Auszug auffangen	ersten Auszug auffangen	CONCRETE_MEMORIZED_WHOLE_WORD	Fange den ersten Auszug in einem Glas auf	NONE
65df3cd9e59060042d47	pchedy	pchedy	1	B2	f82r	pche=abziehen + dy=Ende	abziehen + Ende	abziehen; Ende	CONCRETE_BASE_PLUS_DY	Ziehe es ab und beende den Schritt	NONE
65f320e75510b2f38182	dchey	dchey	1	H1	f10r	dchey=Wurzelteil	Wurzelteil	Wurzelteil	CONCRETE_MEMORIZED_WHOLE_WORD	Von der abgebildeten, unbenannten Pflanze nimm einen Teil der Wurzel	NONE
6afeb5c9ab9f6cbdea0d	orain	orain	1	H4	f55v	orain=warm auflegen	warm auflegen	warm auflegen	CONCRETE_MEMORIZED_WHOLE_WORD	Lege den warmen Umschlag frisch auf	NONE
6b89d6dd70635bc60fe0	qcthey|shcthey	cthey	2	B2|B3	f82r|f83r	cthey=bei gleicher Einstellung	bei gleicher Einstellung	bei gleicher Einstellung	CONCRETE_MEMORIZED_WHOLE_WORD	Unter derselben Einstellung	NONE
6f7ff8287eddf4da9fdb	chdy|chedy	ch	11	B1|B3|B4|B5|H4	f55v|f81v|f83r	ch(e)d=rühren	rühren	rühren	REUSABLE_SEMANTIC_STEM	Wring sie durch Leinwand und lass sie klar absetzen || Rühre, bis alles gleichmäßig vermischt ist	eine Bedeutung, mehrere lokale Anwendungen
7249edc4df3419c26999	ycheor	ycheor	1	H2	f10r	ycheor=Pflanzenspitzen	Pflanzenspitzen	Pflanzenspitzen	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm die jungen Spitzen mit Blütenständen und Blättern derselben unbenannten Pflanze	NONE
74c76d589d44120f647b	dsheol	dsheol	1	B1	f81v	dsheol=Stelle bestreichen	Stelle bestreichen	Stelle bestreichen	CONCRETE_MEMORIZED_WHOLE_WORD	Wende es an der markierten Stelle an	NONE
75a523fcf039b006f97b	kchal	kchal	1	H5	f56r	kchal=durch Tuch	durch Tuch	durch Tuch	CONCRETE_MEMORIZED_WHOLE_WORD	Seihe ihn durch ein Tuch	NONE
7811a7daff25d476e28d	olsaly	olsaly	1	B3	f83r	al=Stelle	Stelle	untere Stelle	REUSABLE_SEMANTIC_STEM	Das untere Becken	NONE
78b3b3140714da19090d	daldy	daldy	1	B2	f82r	dal=zweite Öffnung + dy=Ende	zweite Öffnung + Ende	zweite Öffnung; Ende	CONCRETE_BASE_PLUS_DY	Wiederhole es an der zweiten Öffnung und beende den Schritt	NONE
7a4bb8136330ee4e6e56	chor|or|shor|sor	or	7	B3|B4|H2|H4	f10r|f55v|f83r	or=Zubereitung	Zubereitung	Zubereitung	REUSABLE_SEMANTIC_STEM	Führe sie als frischen Ansatz || Führe den ersten Ansatz weiter	eine Bedeutung, mehrere lokale Anwendungen
7d2404c835b10a2c06af	okair	okair	1	B3	f83r	air=fließende Flüssigkeit	fließende Flüssigkeit	Wasserlauf öffnen	REUSABLE_SEMANTIC_STEM	Öffne danach den oberen Lauf	NONE
7d25241b0e56c836372a	qokeedy	qokeedy	10	B2|B3|B4	f82r|f83r	okee=baden + dy=Ende	baden + Ende	baden; Ende	REUSABLE_MORPHEME_COMPOUND	Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt || Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt	eine Bedeutung, mehrere lokale Anwendungen
7db18b2f0fb7ed0fcfd3	qokedy	qokedy	8	B1|B3|B4	f81v|f83r	oke=spülen + dy=Ende	spülen + Ende	spülen; Ende	REUSABLE_MORPHEME_COMPOUND	Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen	NONE
7f68f60279efe6b28cd7	rshedy	rshedy	1	B2	f82r	rshe=Teil als Waschung + dy=Ende	Teil als Waschung + Ende	Teil als Waschung	CONCRETE_BASE_PLUS_DY	Verwende den Anteil als örtliche Waschung und beende den Schritt	NONE
807591efc3d3f7ddbfab	cheoar	cheoar	1	H4	f55v	ar=aus	aus	klarer Auszug	REUSABLE_SEMANTIC_STEM	Verwende dazu den klaren Auszug	NONE
80ebbbbf238eee9f0aef	chety|chty	ch	2	B3|H1	f10r|f83r	ch=zerkleinern	zerkleinern	zerkleinern	CONCRETE_MEMORIZED_WHOLE_WORD	Zerschneide ihn || Gleichmäßig bearbeiten	eine Bedeutung, mehrere lokale Anwendungen
834825c61d048a6b5628	chodaiin	chodaiin	1	H2	f10r	chodaiin=Geschwür	Geschwür	Geschwür	CONCRETE_MEMORIZED_WHOLE_WORD	Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung	NONE
87411f84689b4f93a303	qokchdy	qokchdy	3	B1|B3|B5	f81v|f83r	qokch=einmal erhitzen + dy=Ende	einmal erhitzen + Ende	einmal erhitzen; Ende	CONCRETE_BASE_PLUS_DY	Erwärme es einmal und beende den Schritt	NONE
883a6708116c342cb10b	skar	skar	1	B4	f83r	ar=aus	aus	warmes Wasser ausgießen	REUSABLE_SEMANTIC_STEM	Gieße das erwärmte Wasser ein	NONE
893c570f3fa3fce99711	kchol	kchol	1	H5	f56r	kchol=auflegen	auflegen	auflegen	CONCRETE_MEMORIZED_WHOLE_WORD	Lege sie als Auflage auf	NONE
8aedd154964a78e555d6	dairydy	dairydy	1	B4	f83r	dairy=sofort gebrauchen + dy=Ende	sofort gebrauchen + Ende	sofort gebrauchen; Ende	CONCRETE_BASE_PLUS_DY	Gebrauche sie sofort und beende den Schritt	NONE
8c97dfde96fbc78e3355	lol	lol	1	B5	f83r	lol=bis warm	bis warm	bis warm	CONCRETE_MEMORIZED_WHOLE_WORD	Bis es warm ist	NONE
90bcf0a9ec0ef56399e6	otal|qotal	otal	3	B3|B4	f83r	ot=danach + al=Stelle	danach + Stelle	danach zur Ablaufstelle	REUSABLE_MORPHEME_COMPOUND	Zum unteren Ablauf hin || den unteren Ablauf	eine Bedeutung, mehrere lokale Anwendungen
9247e38d29c79a0d2fa5	cheeety	cheeety	1	B3	f83r	cheeety=erste Spülung	erste Spülung	erste Spülung	CONCRETE_MEMORIZED_WHOLE_WORD	Nach der ersten Spülung	NONE
92e43836d82f98bf02d3	sheey	sheey	1	B4	f83r	sheey=erste Öffnung	erste Öffnung	erste Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die erste Öffnung	NONE
93f69c38fdedee1598e9	qokeedal	qokeedal	1	B1	f81v	qokeedal=eingetauchter Teil	eingetauchter Teil	eingetauchter Teil	CONCRETE_MEMORIZED_WHOLE_WORD	Der eingetauchte Teil	NONE
94df4847b7b16c98394a	olkain|qolkain	olkain	2	B1|B4	f81v|f83r	olkain=unteres Becken	unteres Becken	unteres Becken	CONCRETE_MEMORIZED_WHOLE_WORD	Das untere Becken	NONE
953ad19b79517fc8a211	tshol	tshol	1	H3	f11r	tshol=Blütenkraut	Blütenkraut	Blütenkraut	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze	NONE
95987d6f198d6d247511	cheeckhody	cheeckhody	1	H5	f56r	cheeckho=äußerlich anwenden + dy=Ende	äußerlich anwenden + Ende	äußerlich anwenden; Ende	CONCRETE_BASE_PLUS_DY	Beende die äußere Anwendung	NONE
97cc9ac109148723c472	ody	ody	1	H4	f55v	o=kühl lagern + dy=Ende	kühl lagern + Ende	kühl lagern; Ende	CONCRETE_BASE_PLUS_DY	Verschließe das Gefäß und lass es kühl stehen; damit endet der Posten	NONE
97ddca78c9ebcc956d04	ldalor	ldalor	1	B6	f83r	al=Stelle	Stelle	bezeichnete Stelle	REUSABLE_SEMANTIC_STEM	An der bezeichneten Stelle	NONE
98bdc4244c84cbef3321	rsheal	rsheal	1	B2	f82r	rsheal=warmes Wasser	warmes Wasser	warmes Wasser	CONCRETE_MEMORIZED_WHOLE_WORD	Gieße das erwärmte Wasser ein	NONE
9ad66e67803a12e745de	chokchy|okchy|qokchy	okchy	3	H1|H5	f10r|f56r	okchy=frischer Auszug	frischer Auszug	frischer Auszug	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm erneut von dem frischen ersten Auszug || Setze daraus einen schwachen Auszug an	eine Bedeutung, mehrere lokale Anwendungen
9bb7122b386ebbc6138f	keol	keol	1	H5	f56r	keol=je Gabe	je Gabe	je Gabe	CONCRETE_MEMORIZED_WHOLE_WORD	Je Gabe	NONE
9da1b6ac2c929daea697	chkain|kain	kain	3	B1|B3|B4	f81v|f83r	ain=Portion	Portion	abgemessener Teil	REUSABLE_SEMANTIC_STEM	Ein abgemessener Anteil || einen abgemessenen Anteil	eine Bedeutung, mehrere lokale Anwendungen
a06244ef1f2b37ca44c1	teol	teol	1	B1	f81v	teol=erste Öffnung	erste Öffnung	erste Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die erste Öffnung	NONE
a48efd6c4491a046ba78	qotchy	qotchy	1	H3	f11r	qotchy=zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm die zurückbehaltenen Blüten	NONE
a6939862e33ece5a0483	etyd	etyd	1	H1	f10r	etyd=Wurzelteil	Wurzelteil	Wurzelteil	CONCRETE_MEMORIZED_WHOLE_WORD	Gebrauche es bei Stechen im Leib und verwahre den übrigen Wurzelvorrat verschlossen	NONE
a7af89ab31ce5e247395	ytey	ytey	1	B1	f81v	ytey=Gefäß füllen	Gefäß füllen	Gefäß füllen	CONCRETE_MEMORIZED_WHOLE_WORD	Fülle danach das Gefäß	NONE
a84fbe3ad380df345b97	chkeedy	chkeedy	1	B3	f83r	chkee=vollständig benetzen + dy=Ende	vollständig benetzen + Ende	vollständig benetzen; Ende	CONCRETE_BASE_PLUS_DY	Benetze den bezeichneten Bereich vollständig und beende den Schritt	NONE
a8af08e69edab8e54f15	shfydaiin	shfydaiin	1	H3	f11r	shfydaiin=stehen lassen	stehen lassen	stehen lassen	CONCRETE_MEMORIZED_WHOLE_WORD	Lass den Auszug stehen	NONE
a8f891de626fc00028e9	octheol	octheol	1	B2	f82r	octheol=gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	CONCRETE_MEMORIZED_WHOLE_WORD	dieselbe örtliche Einstellung	NONE
abb23e5e6936b4147f76	shedal	shedal	2	B3|B5	f83r	shedal=Zeitabschnitt	Zeitabschnitt	Zeitabschnitt	CONCRETE_MEMORIZED_WHOLE_WORD	Für einen Zeitabschnitt	NONE
ad3581d3144f69a5912d	sh	sh	1	H5	f56r	sh=Pflanzenteil	Pflanzenteil	Pflanzenteil	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm vom übrigen Kraut die blühenden Stiele	NONE
af816c04e65874a0f2fa	qoctholy	qoctholy	1	H2	f10r	qoctholy=durch Tuch	durch Tuch	durch Tuch	CONCRETE_MEMORIZED_WHOLE_WORD	Presse den Saft durch ein Tuch	NONE
b154ff779abe5f196c80	schedair	schedair	1	B3	f83r	air=fließende Flüssigkeit	fließende Flüssigkeit	klare Flüssigkeit abziehen	REUSABLE_SEMANTIC_STEM	Ziehe die klare Flüssigkeit ab	NONE
b2812c8283c3a62438bd	kchy	kchy	1	H3	f11r	kchy=als Trank geben	als Trank geben	als Trank geben	CONCRETE_MEMORIZED_WHOLE_WORD	Gib ihn als Trank	NONE
b38d70daefd663d74625	ly	ly	1	B1	f81v	ly=Gefäß füllen	Gefäß füllen	Gefäß füllen	CONCRETE_MEMORIZED_WHOLE_WORD	Fülle danach das Gefäß	NONE
