event_id	statement_id	record_unit_id	page	field_id	field_position	visible_surface	normalized_master_form	master_card_id	portable_value_de	normalization_rule	field_frame_mode	visible_owner	terminal_status
E104	B1-S002	B1	f81v	F022	3	okal	okal	MC040	dorthin einsetzen	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E105	B1-S002	B1	f81v	F022	4	sar	char	MC055	davon	R7_AR_SOURCE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E106	B1-S002	B1	f81v	F022	5	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E107	B1-S002	B1	f81v	F022	6	kain	chkain	MC105	Anteil	R10_PAIRED_ALLOGRAPH	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E108	B1-S002	B1	f81v	F022	7	olkain	olkain	MC097	weiterer Anteil	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E109	B1-S002	B1	f81v	F022	8	al	al	MC154	dorthin	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E110	B1-S002	B1	f81v	F022	9	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E111	B1-S002	B1	f81v	F022	10	rol	rol	MC016	Anschluss	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E112	B1-S002	B1	f81v	F022	11	dl	dl	MC012	Zusatz	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E113	B1-S002	B1	f81v	F023	1	olor	cholor	MC157	derselbe Ansatz	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E114	B1-S002	B1	f81v	F023	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E115	B1-S002	B1	f81v	F023	3	sheckhal	sheckhal	MC058	Kurze Zielpassage	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E116	B1-S002	B1	f81v	F023	4	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E117	B1-S002	B1	f81v	F023	5	qokeedal	qokeedal	MC096	Langer Zieleinsatz	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E118	B1-S002	B1	f81v	F023	6	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E119	B1-S002	B1	f81v	F023	7	chckhy	chckhy	MC035	durchleiten	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E120	B1-S002	B1	f81v	F023	8	schedy	dchedy	MC025	überführen; Schluss	R9_CHEDY_CLOSE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E121	B1-S003	B1	f81v	F024	1	qol	cheol	MC153	weiter	R1_Q_ACTIVE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E122	B1-S003	B1	f81v	F025	1	sshkchdy	sshkchdy	MC061	Haltetransfer; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E123	B1-S004	B1	f81v	F026	1	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E124	B1-S004	B1	f81v	F026	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E125	B1-S004	B1	f81v	F026	3	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E126	B1-S005	B1	f81v	F027	1	qolchedy	olchedy	MC028	weiterführen; Schluss	R1_Q_ACTIVE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E127	B1-S006	B1	f81v	F028	1	qokain	okain	MC017	Anteil zugeben	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E128	B1-S006	B1	f81v	F028	2	shckhy	chckhy	MC035	durchleiten	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E129	B1-S006	B1	f81v	F028	3	dl	dl	MC012	Zusatz	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E130	B1-S006	B1	f81v	F028	4	ral	ral	MC056	Zielmarke	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E131	B1-S007	B1	f81v	F029	1	qokchdy	qokchdy	MC088	einführen; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E132	B1-S008	B1	f81v	F030	1	chey	chey	MC123	dies	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E133	B1-S008	B1	f81v	F030	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E134	B1-S008	B1	f81v	F030	3	cheky	cheky	MC147	kurz wärmen	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E135	B1-S008	B1	f81v	F030	4	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E136	B1-S008	B1	f81v	F030	5	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E137	B1-S009	B1	f81v	F031	1	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E138	B1-S010	B1	f81v	F032	1	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E139	B1-S011	B1	f81v	F033	1	chckhy	chckhy	MC035	durchleiten	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E140	B1-S011	B1	f81v	F033	2	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E141	B1-S012	B1	f81v	F034	1	lsho	lsho	MC130	Waschgang	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E142	B1-S012	B1	f81v	F034	2	qokey	okey	MC007	kurz einwirken	R1_Q_ACTIVE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E143	B1-S012	B1	f81v	F034	3	lshedy	lshedy	MC038	Waschgang; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E144	B1-S013	B1	f81v	F035	1	lshedy	lshedy	MC038	Waschgang; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E145	B1-S014	B1	f81v	F036	1	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E146	B1-S014	B1	f81v	F036	2	qolky	qolky	MC134	Weitergang	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E147	B1-S014	B1	f81v	F036	3	lchedal	lchedal	MC051	Zielabführung	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E148	B1-S014	B1	f81v	F036	4	qol	cheol	MC153	weiter	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E149	B1-S014	B1	f81v	F036	5	otar	otar	MC121	Folgequelle	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E150	B1-S015	B1	f81v	F037	1	ytey	ytey	MC109	Kurzteil	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E151	B1-S015	B1	f81v	F037	2	okchedy	okchedy	MC005	einführen; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E152	B1-S016	B1	f81v	F038	1	qokal	okal	MC040	dorthin einsetzen	R1_Q_ACTIVE	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E153	B1-S016	B1	f81v	F038	2	okeey	okeey	MC002	lange einwirken	MASTER_FORM	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E154	B1-S016	B1	f81v	F038	3	qol	cheol	MC153	weiter	R1_Q_ACTIVE	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E155	B1-S016	B1	f81v	F038	4	cheedy	cheedy	MC128	kurz absetzen; Schluss	MASTER_FORM	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E156	B1-S017	B1	f81v	F039	1	sal	al	MC154	dorthin	R3_AL_TARGET	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E157	B1-S017	B1	f81v	F039	2	teol	teol	MC106	Kurzfortsetzung	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E158	B1-S017	B1	f81v	F039	3	dchdy	dchdy	MC139	Transfer; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E159	B1-S018	B1	f81v	F040	1	ly	ly	MC118	Abführposten	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E160	B1-S018	B1	f81v	F041	1	dsheol	dsheol	MC076	Kurzhalt	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E161	B1-S018	B1	f81v	F041	2	oiiin	oiiin	MC033	Arbeitsstufe	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E162	B1-S018	B1	f81v	F041	3	olkeedy	olkeedy	MC045	lange sammeln; Schluss	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E163	B1-S019	B1	f81v	F042	1	tedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E164	B1-S020	B1	f81v	F043	1	cheky	cheky	MC147	kurz wärmen	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
E165	B1-S020	B1	f81v	F043	2	shckhedy	shckhedy	MC143	durchlassen; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL
E166	B1-S021	B1	f81v	F044	1	chal	al	MC154	dorthin	R3_AL_TARGET	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE
