event_id	source_position_id	semantic_execution	page	record	statement_id	locus	surface	card_no	component_parse	atomic_card_value_de	occurrence_action_expansion_de	containing_clause_de	silent_owner_de	atomic_value_stable	complete_default_available
E017	SRC_E017	EXECUTE_ONCE	f10r	H2	H2-S001	f10r.6	chor	PROC016	OR	Ansatz	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E018	SRC_E018	EXECUTE_ONCE	f10r	H2	H2-S001	f10r.6	cthaiin	PROC017	CTH+AIIN	bereit · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E019	SRC_E019	EXECUTE_ONCE	f10r	H2	H2-S001	f10r.6	qoctholy	PROC018	O+CTH+OL+Y	Arbeitsgang · bereit · fortsetzen · dieser Posten	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E020	SRC_E020	EXECUTE_ONCE	f10r	H2	H2-S001	f10r.6	dy	PROC019	Y	dieser Posten	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E021	SRC_E021	EXECUTE_ONCE	f10r	H2	H2-S001	f10r.6	chy	PROC019	Y	dieser Posten	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E022	SRC_E022	EXECUTE_ONCE	f10r	H2	H2-S001	f10r.6	taiin	PROC009	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E023	SRC_E023	EXECUTE_ONCE	f10r	H2	H2-S001	f10r.6	shy	PROC019	Y	dieser Posten	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E024	SRC_E024	EXECUTE_ONCE	f10r	H2	H2-S002	f10r.8	qotchor	PROC020	OT+CH+OR	danach den Ansatz abziehen	abziehen	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E025	SRC_E025	EXECUTE_ONCE	f10r	H2	H2-S002	f10r.8	chor	PROC016	OR	Ansatz	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E026	SRC_E026	EXECUTE_ONCE	f10r	H2	H2-S002	f10r.8	otol	PROC021	OT+OL	danach · fortsetzen	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E027	SRC_E027	EXECUTE_ONCE	f10r	H2	H2-S002	f10r.8	chol	PROC013	OL	fortsetzen	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E028	SRC_E028	EXECUTE_ONCE	f10r	H2	H2-S002	f10r.8	cholor	PROC022	OL+OR	fortsetzen · Ansatz	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E029	SRC_E029	EXECUTE_ONCE	f10r	H2	H2-S002	f10r.8	chol	PROC013	OL	fortsetzen	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E030	SRC_E030	EXECUTE_ONCE	f10r	H2	H2-S002	f10r.8	daiin	PROC009	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E031	SRC_E031	EXECUTE_ONCE	f10r	H2	H2-S002	f10r.8	dar	PROC003	AR	von dort	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E032	SRC_E032	EXECUTE_ONCE	f10r	H2	H2-S003	f10r.9	oykchor	PROC023	O+Y+K+OR	diesen Posten zuführen	zugeben	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E033	SRC_E033	EXECUTE_ONCE	f10r	H2	H2-S003	f10r.9	shor	PROC016	OR	Ansatz	NON_ACTION_CONTRIBUTION	den laufenden Posten bis zur Sollstufe zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E034	SRC_E034	EXECUTE_ONCE	f10r	H2	H2-S003	f10r.9	chor	PROC016	OR	Ansatz	NON_ACTION_CONTRIBUTION	den laufenden Posten bis zur Sollstufe zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E035	SRC_E035	EXECUTE_ONCE	f10r	H2	H2-S003	f10r.9	chy	PROC019	Y	dieser Posten	NON_ACTION_CONTRIBUTION	den laufenden Posten bis zur Sollstufe zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E036	SRC_E036	EXECUTE_ONCE	f10r	H2	H2-S003	f10r.9	kaiiin	PROC024	K+IIN	den laufenden Posten zuführen bis Sollstufe	zugeben	den laufenden Posten bis zur Sollstufe zugeben	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E037	SRC_E037	EXECUTE_ONCE	f10r	H2	H2-S003	f10r.9	dy	PROC019	Y	dieser Posten	NON_ACTION_CONTRIBUTION	den laufenden Posten nach vorgeschriebenem Maß im Arbeitsgang abziehen	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E038	SRC_E038	EXECUTE_ONCE	f10r	H2	H2-S003	f10r.9	chodaiin	PROC025	CH+O+AIIN	den Arbeitsgang nach vorgeschriebenes Maß abziehen	abziehen	den laufenden Posten nach vorgeschriebenem Maß im Arbeitsgang abziehen	abgebildete breit gezähnte radialblütige Pflanze	YES	YES
E039	SRC_E039	EXECUTE_ONCE	f11r	H3	H3-S001	f11r.1	tshol	PROC026	T+SH+OL	fortsetzen den laufenden Posten eintragen und halten	eintragen + halten	den laufenden Posten weiter eintragen und halten	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E040	SRC_E040	EXECUTE_ONCE	f11r	H3	H3-S001	f11r.1	schoal	PROC027	SH+O+AL	den Arbeitsgang an bezeichnete Stelle halten	an Ort halten	den laufenden Posten an der bezeichneten Stelle im Arbeitsgang an Ort halten	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E041	SRC_E041	EXECUTE_ONCE	f11r	H3	H3-S001	f11r.1	cfhy	PROC028	CFH+Y	diesen Posten auswringen	auswringen	den laufenden Posten auswringen	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E042	SRC_E042	EXECUTE_ONCE	f11r	H3	H3-S001	f11r.1	shfydaiin	PROC029	SH+Y+AIIN	diesen Posten nach vorgeschriebenes Maß halten	halten	den laufenden Posten nach vorgeschriebenem Maß halten	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E043	SRC_E043	EXECUTE_ONCE	f11r	H3	H3-S001	f11r.1	cphy	PROC030	P+Y	diesen Posten hineingeben	hineingeben	den laufenden Posten hineingeben	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E044	SRC_E044	EXECUTE_ONCE	f11r	H3	H3-S001	f11r.1	shey	PROC031	SH+EE+Y	diesen Posten länger halten	halten	den laufenden Posten länger halten	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E045	SRC_E045	EXECUTE_ONCE	f11r	H3	H3-S001	f11r.1	tchody	PROC032	T+CH+O+DY	den Arbeitsgang eintragen und abziehen; Schritt schließen	abschließend eintragen + abziehen	den laufenden Posten im Arbeitsgang abschließend eintragen und abziehen und den Schritt schließen	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E046	SRC_E046	EXECUTE_ONCE	f11r	H3	H3-S002	f11r.1	shoyty	PROC033	SH+O+Y+T+Y	diesen Posten halten und eintragen	halten + eintragen	den laufenden Posten im Arbeitsgang halten und eintragen	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E047	SRC_E047	EXECUTE_ONCE	f11r	H3	H3-S003	f11r.4	dchol	PROC034	OL	fortsetzen	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter zugeben	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E048	SRC_E048	EXECUTE_ONCE	f11r	H3	H3-S003	f11r.4	chy	PROC019	Y	dieser Posten	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter zugeben	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E049	SRC_E049	EXECUTE_ONCE	f11r	H3	H3-S003	f11r.4	kchy	PROC035	K+Y	diesen Posten zuführen	zugeben	den laufenden Posten weiter zugeben	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E050	SRC_E050	EXECUTE_ONCE	f11r	H3	H3-S003	f11r.4	dy	PROC019	Y	dieser Posten	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E051	SRC_E051	EXECUTE_ONCE	f11r	H3	H3-S003	f11r.4	daiin	PROC009	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E052	SRC_E052	EXECUTE_ONCE	f11r	H3	H3-S004	f11r.7	qotchy	PROC036	OT+Y	danach · dieser Posten	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E053	SRC_E053	EXECUTE_ONCE	f11r	H3	H3-S004	f11r.7	okchol	PROC037	OK+OL	fortsetzen den laufenden Posten ansetzen	einsetzen	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E054	SRC_E054	EXECUTE_ONCE	f11r	H3	H3-S004	f11r.7	cthy	PROC014	CTH+Y	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E055	SRC_E055	EXECUTE_ONCE	f11r	H3	H3-S004	f11r.7	dy	PROC019	Y	dieser Posten	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	abgebildete dicht blau blühende Kronenpflanze	YES	YES
E056	SRC_E056	EXECUTE_ONCE	f55v	H4	H4-S001	f55v.5	qokaiin	PROC038	OK+AIIN	nach vorgeschriebenem Maß in Einsatz bringen	einsetzen	den laufenden Posten nach vorgeschriebenem Maß einsetzen	abgebildete breitblättrige rispige Pflanze	YES	YES
E057	SRC_E057	EXECUTE_ONCE	f55v	H4	H4-S001	f55v.5	chaiin	PROC009	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	den laufenden Posten nach vorgeschriebenem Maß als Portion dosiert zugeben	abgebildete breitblättrige rispige Pflanze	YES	YES
E058	SRC_E058	EXECUTE_ONCE	f55v	H4	H4-S001	f55v.5	ykain	PROC039	Y+K+AIN	diesen Posten nach Portion zuführen	dosiert zugeben	den laufenden Posten nach vorgeschriebenem Maß als Portion dosiert zugeben	abgebildete breitblättrige rispige Pflanze	YES	YES
E059	SRC_E059	EXECUTE_ONCE	f55v	H4	H4-S001	f55v.5	ykan	PROC040	Y+K+AIN	diesen Posten nach Portion zuführen	zugeben	den laufenden Posten als Portion im Arbeitsgang zugeben und den Schritt schließen	abgebildete breitblättrige rispige Pflanze	YES	YES
E060	SRC_E060	EXECUTE_ONCE	f55v	H4	H4-S001	f55v.5	ody	PROC041	O+DY	Arbeitsgang; Schritt schließen	NON_ACTION_CONTRIBUTION	den laufenden Posten als Portion im Arbeitsgang zugeben und den Schritt schließen	abgebildete breitblättrige rispige Pflanze	YES	YES
E061	SRC_E061	EXECUTE_ONCE	f55v	H4	H4-S002	f55v.5	daiin	PROC009	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	den laufenden Posten nach vorgeschriebenem Maß abmessen und umsetzen	abgebildete breitblättrige rispige Pflanze	YES	YES
E062	SRC_E062	EXECUTE_ONCE	f55v	H4	H4-S002	f55v.5	chedy	PROC042	CHD+Y	den aktuellen Posten umsetzen	abmessen und umsetzen	den laufenden Posten nach vorgeschriebenem Maß abmessen und umsetzen	abgebildete breitblättrige rispige Pflanze	YES	YES
E063	SRC_E063	EXECUTE_ONCE	f55v	H4	H4-S002	f55v.5	talam	PROC043	TALAM	den laufenden Posten verwahren	verwahren	den laufenden Posten verwahren	abgebildete breitblättrige rispige Pflanze	YES	YES
E064	SRC_E064	EXECUTE_ONCE	f55v	H4	H4-S003	f55v.11	ykaiin	PROC044	Y+K+AIIN	diesen Posten nach vorgeschriebenes Maß zuführen	dosiert zugeben	den laufenden Posten nach vorgeschriebenem Maß dosiert zugeben	abgebildete breitblättrige rispige Pflanze	YES	YES
E065	SRC_E065	EXECUTE_ONCE	f55v	H4	H4-S003	f55v.11	cheoar	PROC045	CH+E+O+AR	den Arbeitsgang von dort kurz abziehen	entnehmen	den laufenden Posten von dort im Arbeitsgang kurz entnehmen	abgebildete breitblättrige rispige Pflanze	YES	YES
E066	SRC_E066	EXECUTE_ONCE	f55v	H4	H4-S003	f55v.11	cheeky	PROC046	CHK+EE+Y	den aktuellen Posten länger wärmen	temperieren	den laufenden Posten weiter länger temperieren und den Schritt schließen	abgebildete breitblättrige rispige Pflanze	YES	YES
E067	SRC_E067	EXECUTE_ONCE	f55v	H4	H4-S003	f55v.11	oldy	PROC047	OL+DY	fortsetzen; Schritt schließen	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter länger temperieren und den Schritt schließen	abgebildete breitblättrige rispige Pflanze	YES	YES
E068	SRC_E068	EXECUTE_ONCE	f55v	H4	H4-S004	f55v.11	aiin	PROC009	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle anlegen	abgebildete breitblättrige rispige Pflanze	YES	YES
E069	SRC_E069	EXECUTE_ONCE	f55v	H4	H4-S004	f55v.11	okal	PROC048	OK+AL	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle anlegen	abgebildete breitblättrige rispige Pflanze	YES	YES
E070	SRC_E070	EXECUTE_ONCE	f55v	H4	H4-S004	f55v.11	oltchy	PROC049	OL+T+Y	fortsetzen diesen Posten eintragen	eintragen	den laufenden Posten weiter als Portion eintragen	abgebildete breitblättrige rispige Pflanze	YES	YES
E071	SRC_E071	EXECUTE_ONCE	f55v	H4	H4-S004	f55v.11	or	PROC016	OR	Ansatz	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter als Portion eintragen	abgebildete breitblättrige rispige Pflanze	YES	YES
E072	SRC_E072	EXECUTE_ONCE	f55v	H4	H4-S004	f55v.11	y	PROC019	Y	dieser Posten	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter als Portion eintragen	abgebildete breitblättrige rispige Pflanze	YES	YES
E073	SRC_E073	EXECUTE_ONCE	f55v	H4	H4-S004	f55v.11	orain	PROC050	OR+AIN	Ansatz · Portion	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter als Portion eintragen	abgebildete breitblättrige rispige Pflanze	YES	YES
E074	SRC_E074	EXECUTE_ONCE	f56r	H5	H5-S001	f56r.5	chochor	PROC051	HO+CH+OR	den Gabe und Ansatz abziehen	abziehen	den Ansatz abziehen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E075	SRC_E075	EXECUTE_ONCE	f56r	H5	H5-S001	f56r.5	cho	PROC052	HO	Gabe	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E076	SRC_E076	EXECUTE_ONCE	f56r	H5	H5-S001	f56r.5	chodaly	PROC053	HO+AL+Y	Gabe · bezeichnete Stelle · dieser Posten	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E077	SRC_E077	EXECUTE_ONCE	f56r	H5	H5-S001	f56r.5	daiin	PROC009	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E078	SRC_E078	EXECUTE_ONCE	f56r	H5	H5-S001	f56r.7	sho	PROC052	HO	Gabe	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E079	SRC_E079	EXECUTE_ONCE	f56r	H5	H5-S001	f56r.7	kchol	PROC054	K+OL	fortsetzen den laufenden Posten zuführen	zuführen	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E080	SRC_E080	EXECUTE_ONCE	f56r	H5	H5-S001	f56r.7	otchor	PROC020	OT+CH+OR	danach den Ansatz abziehen	abziehen	danach den Ansatz abziehen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E081	SRC_E081	EXECUTE_ONCE	f56r	H5	H5-S001	f56r.7	choky	PROC008	OK+Y	den aktuellen Posten in Einsatz bringen	einsetzen	den laufenden Posten einsetzen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E082	SRC_E082	EXECUTE_ONCE	f56r	H5	H5-S001	f56r.7	dal	PROC055	AL	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E083	SRC_E083	EXECUTE_ONCE	f56r	H5	H5-S002	f56r.8	schol	PROC034	OL	fortsetzen	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E084	SRC_E084	EXECUTE_ONCE	f56r	H5	H5-S002	f56r.8	choy	PROC056	HO+Y	Gabe · dieser Posten	NON_ACTION_CONTRIBUTION	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E085	SRC_E085	EXECUTE_ONCE	f56r	H5	H5-S002	f56r.8	choky	PROC008	OK+Y	den aktuellen Posten in Einsatz bringen	anlegen	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E086	SRC_E086	EXECUTE_ONCE	f56r	H5	H5-S002	f56r.8	cheeckhody	PROC057	CH+EE+CKH+O+DY	den Arbeitsgang durch Durchlass länger abziehen; Schritt schließen	ablaufen lassen	den laufenden Posten durch den Durchlass im Arbeitsgang länger ablaufen lassen und den Schritt schließen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E087	SRC_E087	EXECUTE_ONCE	f56r	H5	H5-S003	f56r.12	sh	PROC058	SH	den laufenden Posten halten	halten	den laufenden Posten halten	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E088	SRC_E088	EXECUTE_ONCE	f56r	H5	H5-S003	f56r.12	cho	PROC052	HO	Gabe	NON_ACTION_CONTRIBUTION	den laufenden Posten kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E089	SRC_E089	EXECUTE_ONCE	f56r	H5	H5-S003	f56r.12	kchey	PROC059	K+E+Y	diesen Posten kurz zuführen	zugeben	den laufenden Posten kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E090	SRC_E090	EXECUTE_ONCE	f56r	H5	H5-S003	f56r.12	qokokchy	PROC060	OK+OK+Y	diesen Posten ansetzen und ansetzen	einsetzen + einsetzen	den laufenden Posten erneut einsetzen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E091	SRC_E091	EXECUTE_ONCE	f56r	H5	H5-S004	f56r.13	okchy	PROC011	OK+Y	den aktuellen Posten in Einsatz bringen	einsetzen	den laufenden Posten einsetzen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E092	SRC_E092	EXECUTE_ONCE	f56r	H5	H5-S004	f56r.13	chokcheo	PROC061	OK+CH+E+O	den Arbeitsgang kurz ansetzen und abziehen	ansetzen + abziehen	den laufenden Posten im Arbeitsgang kurz ansetzen und abziehen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E093	SRC_E093	EXECUTE_ONCE	f56r	H5	H5-S004	f56r.13	kchal	PROC062	K+AL	den laufenden Posten an bezeichnete Stelle zuführen	zuführen	den laufenden Posten an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E094	SRC_E094	EXECUTE_ONCE	f56r	H5	H5-S005	f56r.18	sho	PROC052	HO	Gabe	NON_ACTION_CONTRIBUTION	den laufenden Posten ansetzen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E095	SRC_E095	EXECUTE_ONCE	f56r	H5	H5-S005	f56r.18	chokchy	PROC011	OK+Y	den aktuellen Posten in Einsatz bringen	ansetzen	den laufenden Posten ansetzen	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E096	SRC_E096	EXECUTE_ONCE	f56r	H5	H5-S005	f56r.18	kchoar	PROC063	K+HO+AR	den Gabe von dort zuführen	zugeben	die Gabe von dort zugeben	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E097	SRC_E097	EXECUTE_ONCE	f56r	H5	H5-S005	f56r.18	sotodan	PROC064	OT+O+AIN	danach · Arbeitsgang · Portion	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	YES	YES
E098	SRC_E098	EXECUTE_ONCE	f56r	H5	H5-S006	f56r.19	otchey	PROC065	OT+Y	danach · dieser Posten	NON_ACTION_CONTRIBUTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	YES	YES
