card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
4	SEED_FRACTION_AMOUNT	saraiin	PRODUCTIVE_AMOUNT	SAR_SEED_FRACTION_I+AIIN_III	drei Teile der ersten Samenfraktion	drei Teile der ersten Samenfraktion	drei Teile Wurzelfraktion an f87r.9	MEDIUM_READER_CONDITIONED	0	f113v	f113v.17	S	B	3	1	7	INITIAL	BOS	shedy	HOLD_SAME_CARD	EXACT	saraiin	EXACT	saraiin	BOTH_EXACT	1	0	saraiin shedy lcheey olkar okaiin cthororaiin yteeeor	⟦saraiin:?⟧ · feucht in der Mitte des Grades, abgeschlossen · Drogenholz, trocken gebunden, Form II · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß, Grad III, im Ansatzrahmen · ⟦cthororaiin:?⟧ · ⟦yteeeor:?⟧.	drei Teile der ersten Samenfraktion · feucht in der Mitte des Grades, abgeschlossen · Drogenholz, trocken gebunden, Form II · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß, Grad III, im Ansatzrahmen · ⟦cthororaiin:?⟧ · ⟦yteeeor:?⟧.	drei Teile der ersten Samenfraktion | feucht in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form II | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß, Grad III, im Ansatzrahmen | [cthororaiin:?] | [yteeeor:?]	sar ist die erste Samenfraktion und aiin die Dreiermenge; zwei Kontexte bewahren diese Zerlegung unmittelbar
4	SEED_FRACTION_AMOUNT	saraiin	PRODUCTIVE_AMOUNT	SAR_SEED_FRACTION_I+AIIN_III	drei Teile der ersten Samenfraktion	drei Teile der ersten Samenfraktion	drei Teile Wurzelfraktion an f87r.9	MEDIUM_READER_CONDITIONED	0	f116r	f116r.30	S	B	3	1	8	INITIAL	BOS	shey	READER_SPLIT_COMPOSE	EXACT	saraiin	SPLIT_2	saraiin	IT2A_ONLY_EXACT	1	0	saraiin shey qokain chcthy okar air ollaiin okaly	⟦saraiin:?⟧ · feucht in der Mitte des Grades · heiß, Grad II · trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut · heiße Drogenfraktion I im Ansatz · zweite Drogenfraktion · ⟦ollaiin:?⟧ · Rohstoff-I-Ansatz leicht erhitzen und abschließen.	drei Teile der ersten Samenfraktion · feucht in der Mitte des Grades · heiß, Grad II · trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut · heiße Drogenfraktion I im Ansatz · zweite Drogenfraktion · ⟦ollaiin:?⟧ · Rohstoff-I-Ansatz leicht erhitzen und abschließen.	drei Teile der ersten Samenfraktion | feucht in der Mitte des Grades | heiß, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiße Drogenfraktion I im Ansatz | zweite Drogenfraktion | [ollaiin:?] | Rohstoff-I-Ansatz leicht erhitzen und abschließen	RF1b bestätigt dieselben Komponenten mit anderer Wortgrenze
4	SEED_FRACTION_AMOUNT	saraiin	PRODUCTIVE_AMOUNT	SAR_SEED_FRACTION_I+AIIN_III	drei Teile der ersten Samenfraktion	drei Teile der ersten Samenfraktion	drei Teile Wurzelfraktion an f87r.9	MEDIUM_READER_CONDITIONED	0	f87r	f87r.9	H	A	1	5	5	FINAL	dchol	EOS	READER_MATERIAL_RIVAL	ONE	soraiin	ONE	raiin	NEITHER_EXACT	1	0	sor shocthey oteody dchol saraiin	Samenportion · ⟦shocthey:?⟧ · ⟦oteody:?⟧ · Maß trockenen Materials · ⟦saraiin:?⟧.	Samenportion · ⟦shocthey:?⟧ · ⟦oteody:?⟧ · Maß trockenen Materials · drei Teile der ersten Samenfraktion.	Samenportion | [shocthey:?] | [oteody:?] | Maß trockenen Materials | drei Teile der ersten Samenfraktion	IT2a soraiin bleibt Samenportion III, RF1b raiin bietet dagegen Wurzeldroge Klasse III
5	HERB_PORTION_AMOUNT	cthororaiin	READER_BOUNDARY_COMPOUND	CTHOR_HERB_PORTION+ORAIIN_PORTION_III	drei Portionen Blatt- oder Krautdroge	drei Portionen Blatt- oder Krautdroge	drei Portionen eines unspezifizierten Pflanzenteils	STRONG_READER_COMPOSITION	0	f113v	f113v.17	S	B	3	6	7	MEDIAL	okaiin	yteeeor	BILATERAL_SPLIT_COMPOSE	SPLIT_2	cthororaiin	SPLIT_2	cthororaiin	NEITHER_EXACT	1	0	saraiin shedy lcheey olkar okaiin cthororaiin yteeeor	⟦saraiin:?⟧ · feucht in der Mitte des Grades, abgeschlossen · Drogenholz, trocken gebunden, Form II · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß, Grad III, im Ansatzrahmen · ⟦cthororaiin:?⟧ · ⟦yteeeor:?⟧.	⟦saraiin:?⟧ · feucht in der Mitte des Grades, abgeschlossen · Drogenholz, trocken gebunden, Form II · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß, Grad III, im Ansatzrahmen · drei Portionen Blatt- oder Krautdroge · ⟦yteeeor:?⟧.	[saraiin:?] | feucht in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form II | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß, Grad III, im Ansatzrahmen | drei Portionen Blatt- oder Krautdroge | [yteeeor:?]	beide Leser bewahren alle Buchstaben und dieselbe Stoff-plus-Mengen-Komposition
6	COLD_FINAL_PORTION_COMMAND	yteeeor	PRODUCTIVE_REFERENCE_COMMAND	Y_REFERENCE+T_COLD+EEE_FINAL+OR_PORTION	hiervon eine Portion bis zur letzten Stufe abkühlen	hiervon eine Portion bis zur letzten Stufe abkühlen	eine bereits vollständig gekühlte Portion hiervon	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f113v	f113v.17	S	B	3	7	7	FINAL	cthororaiin	EOS	HOLD_SAME_CARD	EXACT	yteeeor	EXACT	yteeeor	BOTH_EXACT	1	0	saraiin shedy lcheey olkar okaiin cthororaiin yteeeor	⟦saraiin:?⟧ · feucht in der Mitte des Grades, abgeschlossen · Drogenholz, trocken gebunden, Form II · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß, Grad III, im Ansatzrahmen · ⟦cthororaiin:?⟧ · ⟦yteeeor:?⟧.	⟦saraiin:?⟧ · feucht in der Mitte des Grades, abgeschlossen · Drogenholz, trocken gebunden, Form II · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß, Grad III, im Ansatzrahmen · ⟦cthororaiin:?⟧ · hiervon eine Portion bis zur letzten Stufe abkühlen.	[saraiin:?] | feucht in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form II | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß, Grad III, im Ansatzrahmen | [cthororaiin:?] | hiervon eine Portion bis zur letzten Stufe abkühlen	yteeedy und yteeo sichern Referenz, vollständige Kühlung und Prozessrichtung; or bindet eine Portion
7	DRY_PREPARATION_DOSE_COMMAND	ycheeodaiin	PRODUCTIVE_REFERENCE_AMOUNT	Y_REFERENCE+CHEEO_SECOND_DRY_PREP+DAIIN_THREE_DOSES	hiervon drei Dosen des zweiten Trockenansatzes abmessen	drei Dosen des zweiten Trockenansatzes abmessen	drei Dosen vollständig getrockneten Ansatzes	STRONG_FAMILY_COMPOSITION	1	f114r	f114r.26	S	B	3	1	10	INITIAL	BOS	olkaiir	HOLD_SAME_CARD	EXACT	ycheeodaiin	EXACT	ycheeodaiin	BOTH_EXACT	1	1	ycheeodaiin olkaiir qokaiin chodaiin okar olkaiin okaiin cheody airoy olam	⟦ycheeodaiin:?⟧ · ⟦olkaiir:?⟧ · heiß, Grad III · Trockenansatz, Dosis III · heiße Drogenfraktion I im Ansatz · heiße Drogenbasis, Stufe III · heiß, Grad III, im Ansatzrahmen · getrockneter Ansatz · ⟦airoy:?⟧ · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	drei Dosen des zweiten Trockenansatzes abmessen · ⟦olkaiir:?⟧ · heiß, Grad III · Trockenansatz, Dosis III · heiße Drogenfraktion I im Ansatz · heiße Drogenbasis, Stufe III · heiß, Grad III, im Ansatzrahmen · getrockneter Ansatz · ⟦airoy:?⟧ · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	hiervon drei Dosen des zweiten Trockenansatzes abmessen | [olkaiir:?] | heiß, Grad III | Trockenansatz, Dosis III | heiße Drogenfraktion I im Ansatz | heiße Drogenbasis, Stufe III | heiß, Grad III, im Ansatzrahmen | getrockneter Ansatz | [airoy:?] | ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	ycheeo ist der zweite Trockenansatz und ycheodain bereits die Zweidosis-Schwester; aiin hebt auf drei
8	HOT_WOOD_FRACTION_III	olkaiir	PRODUCTIVE_AMOUNT	O_PREP+L_WOOD+K_HOT+AIIR_FRACTION_III	dritte erhitzte Holzdrogenfraktion im Ansatz	dritte erhitzte Holzdrogenfraktion im Ansatz	heiße Drogenbasis auf Stufe III	STRONG_FAMILY_COMPOSITION	0	f114r	f114r.26	S	B	3	2	10	MEDIAL	ycheeodaiin	qokaiin	HOLD_SAME_CARD	EXACT	olkaiir	EXACT	olkaiir	BOTH_EXACT	1	1	ycheeodaiin olkaiir qokaiin chodaiin okar olkaiin okaiin cheody airoy olam	⟦ycheeodaiin:?⟧ · ⟦olkaiir:?⟧ · heiß, Grad III · Trockenansatz, Dosis III · heiße Drogenfraktion I im Ansatz · heiße Drogenbasis, Stufe III · heiß, Grad III, im Ansatzrahmen · getrockneter Ansatz · ⟦airoy:?⟧ · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	⟦ycheeodaiin:?⟧ · dritte erhitzte Holzdrogenfraktion im Ansatz · heiß, Grad III · Trockenansatz, Dosis III · heiße Drogenfraktion I im Ansatz · heiße Drogenbasis, Stufe III · heiß, Grad III, im Ansatzrahmen · getrockneter Ansatz · ⟦airoy:?⟧ · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	[ycheeodaiin:?] | dritte erhitzte Holzdrogenfraktion im Ansatz | heiß, Grad III | Trockenansatz, Dosis III | heiße Drogenfraktion I im Ansatz | heiße Drogenbasis, Stufe III | heiß, Grad III, im Ansatzrahmen | getrockneter Ansatz | [airoy:?] | ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	olkair ist die zweite erhitzte Holzdrogenfraktion; aiir statt air setzt die dritte Fraktion voraus
9	FRACTION_II_PREP_BASE	airoy	PRODUCTIVE_COMPOUND	AIR_FRACTION_II+OY_PREP_BASE	zweite Drogenfraktion als Grundansatz	zweite Drogenfraktion als Grundansatz	abgeschlossene zweite Drogenfraktion	MEDIUM_COMPOSITIONAL	0	f114r	f114r.26	S	B	3	9	10	MEDIAL	cheody	olam	HOLD_SAME_CARD	EXACT	airoy	EXACT	airoy	BOTH_EXACT	1	1	ycheeodaiin olkaiir qokaiin chodaiin okar olkaiin okaiin cheody airoy olam	⟦ycheeodaiin:?⟧ · ⟦olkaiir:?⟧ · heiß, Grad III · Trockenansatz, Dosis III · heiße Drogenfraktion I im Ansatz · heiße Drogenbasis, Stufe III · heiß, Grad III, im Ansatzrahmen · getrockneter Ansatz · ⟦airoy:?⟧ · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	⟦ycheeodaiin:?⟧ · ⟦olkaiir:?⟧ · heiß, Grad III · Trockenansatz, Dosis III · heiße Drogenfraktion I im Ansatz · heiße Drogenbasis, Stufe III · heiß, Grad III, im Ansatzrahmen · getrockneter Ansatz · zweite Drogenfraktion als Grundansatz · ein Maß Ansatz-/Drogenmaterial; Holzbindung offen.	[ycheeodaiin:?] | [olkaiir:?] | heiß, Grad III | Trockenansatz, Dosis III | heiße Drogenfraktion I im Ansatz | heiße Drogenbasis, Stufe III | heiß, Grad III, im Ansatzrahmen | getrockneter Ansatz | zweite Drogenfraktion als Grundansatz | ein Maß Ansatz-/Drogenmaterial; Holzbindung offen	air ist die zweite Fraktion und oy der bereits gelernte Ansatz in Grundform
10	HOT_DRY_CLOSED_RESULT	kchod	PRODUCTIVE_RESULT	KCHO_HOT_DRY_PREP+D_CLOSE	heiß-trockener Ansatz, abgezogen und abgeschlossen	heiß-trockener Ansatz, abgeschlossen	heiß-trockenen Ansatz abschließen	STRONG_FAMILY_COMPOSITION	0	f13v	f13v.1	H	A	1	4	7	MEDIAL	otchy	otol	HOLD_SAME_CARD	EXACT	kchod	EXACT	kchod	BOTH_EXACT	1	1	koair chtoiin otchy kchod otol otchy octhos	⟦koair:?⟧ · ⟦chtoiin:?⟧ · kalt-trockener Ansatz am Anfang des Grades · ⟦kchod:?⟧ · kaltes Zubereitungsgut · kalt-trockener Ansatz am Anfang des Grades · ⟦octhos:?⟧.	⟦koair:?⟧ · ⟦chtoiin:?⟧ · kalt-trockener Ansatz am Anfang des Grades · heiß-trockener Ansatz, abgeschlossen · kaltes Zubereitungsgut · kalt-trockener Ansatz am Anfang des Grades · ⟦octhos:?⟧.	[koair:?] | [chtoiin:?] | kalt-trockener Ansatz am Anfang des Grades | heiß-trockener Ansatz, abgezogen und abgeschlossen | kaltes Zubereitungsgut | kalt-trockener Ansatz am Anfang des Grades | [octhos:?]	kcho ist die heiß-trockene Zubereitung und terminales d schließt das Ergebnis ab
10	HOT_DRY_CLOSED_RESULT	kchod	PRODUCTIVE_RESULT	KCHO_HOT_DRY_PREP+D_CLOSE	heiß-trockener Ansatz, abgezogen und abgeschlossen	heiß-trockener Ansatz, abgeschlossen	heiß-trockenen Ansatz abschließen	STRONG_FAMILY_COMPOSITION	0	f24v	f24v.15	H	A	1	2	4	MEDIAL	dchey	dchal	HOLD_SAME_CARD	EXACT	kchod	EXACT	kchod	BOTH_EXACT	1	0	dchey kchod dchal ochdy	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦kchod:?⟧ · ⟦dchal:?⟧ · ⟦ochdy:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · heiß-trockener Ansatz, abgeschlossen · ⟦dchal:?⟧ · ⟦ochdy:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen | heiß-trockener Ansatz, abgezogen und abgeschlossen | [dchal:?] | [ochdy:?]	kcho ist die heiß-trockene Zubereitung und terminales d schließt das Ergebnis ab
10	HOT_DRY_CLOSED_RESULT	kchod	PRODUCTIVE_RESULT	KCHO_HOT_DRY_PREP+D_CLOSE	heiß-trockener Ansatz, abgezogen und abgeschlossen	heiß-trockener Ansatz, abgeschlossen	heiß-trockenen Ansatz abschließen	STRONG_FAMILY_COMPOSITION	0	f7r	f7r.9	H	A	1	8	8	FINAL	chochy	EOS	HOLD_SAME_CARD	EXACT	kchod	EXACT	kchod	BOTH_EXACT	1	0	qokechy ol choiin chol cphey shckhy chochy kchod	⟦qokechy:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · trockene Zubereitungsform III · trocken; nominal trockenes Gut/Material · Kompositum auf Mittelstufe, abgeschlossen · Arzneikompositum: feucht, Gradanfang · Trockenansatz nochmals leicht trocknen · ⟦kchod:?⟧.	⟦qokechy:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · trockene Zubereitungsform III · trocken; nominal trockenes Gut/Material · Kompositum auf Mittelstufe, abgeschlossen · Arzneikompositum: feucht, Gradanfang · Trockenansatz nochmals leicht trocknen · heiß-trockener Ansatz, abgeschlossen.	[qokechy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockene Zubereitungsform III | trocken; nominal trockenes Gut/Material | Kompositum auf Mittelstufe, abgeschlossen | Arzneikompositum: feucht, Gradanfang | Trockenansatz nochmals leicht trocknen | heiß-trockener Ansatz, abgezogen und abgeschlossen	kcho ist die heiß-trockene Zubereitung und terminales d schließt das Ergebnis ab
11	MEASURED_DRY_RAW_I	dchal	PRODUCTIVE_AMOUNT	D_MEASURE+CH_DRY+AL_RAW_I	eine Dosis angetrocknete Rohdroge I	eine Dosis angetrocknete Rohdroge I	ein Maß trockenen Drogenmaterials	MEDIUM_READER_CONDITIONED	0	f18v	f18v.1	H	A	1	5	7	MEDIAL	otchdal	dchy	HOLD_SAME_CARD	EXACT	dchal	EXACT	dchal	BOTH_EXACT	1	0	told shor ytshy otchdal dchal dchy ytdg	⟦told:?⟧ · Blüten-/Fruchtstand; reproduktiver Teil · ⟦ytshy:?⟧ · ⟦otchdal:?⟧ · ⟦dchal:?⟧ · Dosis Trockendroge, Grundform · ⟦ytdg:?⟧.	⟦told:?⟧ · Blüten-/Fruchtstand; reproduktiver Teil · ⟦ytshy:?⟧ · ⟦otchdal:?⟧ · eine Dosis angetrocknete Rohdroge I · Dosis Trockendroge, Grundform · ⟦ytdg:?⟧.	[told:?] | Blüten-/Fruchtstand; reproduktiver Teil | [ytshy:?] | [otchdal:?] | eine Dosis angetrocknete Rohdroge I | Dosis Trockendroge, Grundform | [ytdg:?]	d plus ch plus al ergibt Messung, Trocknung und Rohstoffklasse I; IT2a dchol bleibt der stärkste Mengenrivale
11	MEASURED_DRY_RAW_I	dchal	PRODUCTIVE_AMOUNT	D_MEASURE+CH_DRY+AL_RAW_I	eine Dosis angetrocknete Rohdroge I	eine Dosis angetrocknete Rohdroge I	ein Maß trockenen Drogenmaterials	MEDIUM_READER_CONDITIONED	0	f24v	f24v.15	H	A	1	3	4	MEDIAL	kchod	ochdy	ONE_READER_EXACT_RETAIN	ONE	dchol	EXACT	dchal	RF1B_ONLY_EXACT	1	0	dchey kchod dchal ochdy	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦kchod:?⟧ · ⟦dchal:?⟧ · ⟦ochdy:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦kchod:?⟧ · eine Dosis angetrocknete Rohdroge I · ⟦ochdy:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen | [kchod:?] | eine Dosis angetrocknete Rohdroge I | [ochdy:?]	IT2a dchol bietet ein Maß trockenen Materials, bewahrt aber Dosis und Trockengut als Kern
12	DRY_PREPARATION_FINISHED	ochdy	PRODUCTIVE_RESULT	O_PREP+CH_DRY+DY_FINISHED	fertiggestellter Trockenansatz	fertiggestellter Trockenansatz	Trockenansatz am Gradanfang, abgeschlossen	STRONG_FAMILY_COMPOSITION	0	f24v	f24v.15	H	A	1	4	4	FINAL	dchal	EOS	HOLD_SAME_CARD	EXACT	ochdy	EXACT	ochdy	BOTH_EXACT	1	0	dchey kchod dchal ochdy	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦kchod:?⟧ · ⟦dchal:?⟧ · ⟦ochdy:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦kchod:?⟧ · ⟦dchal:?⟧ · fertiggestellter Trockenansatz.	eine Dosis bis zur Mittelstufe trocknen und abschließen | [kchod:?] | [dchal:?] | fertiggestellter Trockenansatz	ochedy liefert die Mittelstufenschwester und chody denselben fertigen Trockenansatz ohne initialen Ansatzrahmen
13	HOT_END_DRAWN_RESULT	keeod	PRODUCTIVE_RESULT	K_HOT+EE_END+O_PREP+D_CLOSE	vollständig erhitzter und abgezogener Ansatz	vollständig erhitzter Ansatz, abgezogen	vollständig ausgekochter Ansatz ohne Abzug	STRONG_FAMILY_COMPOSITION	0	f27r	f27r.9	H	A	1	2	7	MEDIAL	dchey	shotchey	HOLD_SAME_CARD	EXACT	keeod	EXACT	keeod	BOTH_EXACT	1	0	dchey keeod shotchey chol oty chy tolg	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦keeod:?⟧ · ⟦shotchey:?⟧ · trocken; nominal trockenes Gut/Material · kalter Ansatz am Anfang des Grades · trocken am Anfang des Grades · ⟦tolg:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · vollständig erhitzter Ansatz, abgezogen · ⟦shotchey:?⟧ · trocken; nominal trockenes Gut/Material · kalter Ansatz am Anfang des Grades · trocken am Anfang des Grades · ⟦tolg:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen | vollständig erhitzter und abgezogener Ansatz | [shotchey:?] | trocken; nominal trockenes Gut/Material | kalter Ansatz am Anfang des Grades | trocken am Anfang des Grades | [tolg:?]	keeo plus terminales d entspricht der abgeschlossenen Schwester von keeody; beide Kontexte bewahren den heißen Ansatzkern
13	HOT_END_DRAWN_RESULT	keeod	PRODUCTIVE_RESULT	K_HOT+EE_END+O_PREP+D_CLOSE	vollständig erhitzter und abgezogener Ansatz	vollständig erhitzter Ansatz, abgezogen	vollständig ausgekochter Ansatz ohne Abzug	STRONG_FAMILY_COMPOSITION	0	f88v	f88v.9	P	A	1	2	9	MEDIAL	choeey	y	RIGHT_BOUNDARY_CORE_HOLD	MERGE_2	keeody	ONE	keeo	NEITHER_EXACT	1	0	choeey keeod y s aiin chody okearcheol archeey sairal	⟦choeey:?⟧ · ⟦keeod:?⟧ · ; hierzu: · Samen-/Saatgutposten · Menge III · Trockenansatz, abgeschlossen · ⟦okearcheol:?⟧ · ⟦archeey:?⟧ · ⟦sairal:?⟧.	⟦choeey:?⟧ · vollständig erhitzter Ansatz, abgezogen · ; hierzu: · Samen-/Saatgutposten · Menge III · Trockenansatz, abgeschlossen · ⟦okearcheol:?⟧ · ⟦archeey:?⟧ · ⟦sairal:?⟧.	[choeey:?] | vollständig erhitzter und abgezogener Ansatz | ; hierzu: | Samen-/Saatgutposten | Menge III | Trockenansatz, abgeschlossen | [okearcheol:?] | [archeey:?] | [sairal:?]	IT2a verbindet das folgende y zu keeody und RF1b liest keeo y; vollständige Erhitzung plus Ansatz bleibt gemeinsam
14	MOIST_COLD_DRY_MIDDLE	shotchey	PRODUCTIVE_RESULT	SH_MOIST+O_PREP+T_COLD+CH_DRY+E_MIDDLE+Y_CLOSE	Feuchtansatz aus kalt bis Mittelstufe getrockneter Droge	kalt bis Mittelstufe nachgetrockneter Feuchtansatz	Feuchtansatz kalt bis Mittelstufe nachtrocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f106r	f106r.38	S	B	3	6	11	MEDIAL	teeody	yteey	HOLD_SAME_CARD	EXACT	shotchey	EXACT	shotchey	BOTH_EXACT	1	0	pshodaiin opchy sh o teeody shotchey yteey sholfaiin opchdy lchdy dol	⟦pshodaiin:?⟧ · Trockenpulverpräparat in Grundstufe · einweichen · sh im Ansatz mit teeody · ⟦teeody:?⟧ · ⟦shotchey:?⟧ · kühle hiervon bis zur Endstufe ab · ⟦sholfaiin:?⟧ · fertiges Trockenpulverpräparat · Drogenholz, getrocknete Kurz-/Kompaktform · Materialmaß.	⟦pshodaiin:?⟧ · Trockenpulverpräparat in Grundstufe · einweichen · sh im Ansatz mit teeody · ⟦teeody:?⟧ · kalt bis Mittelstufe nachgetrockneter Feuchtansatz · kühle hiervon bis zur Endstufe ab · ⟦sholfaiin:?⟧ · fertiges Trockenpulverpräparat · Drogenholz, getrocknete Kurz-/Kompaktform · Materialmaß.	[pshodaiin:?] | Trockenpulverpräparat in Grundstufe | einweichen | sh im Ansatz mit teeody | [teeody:?] | Feuchtansatz aus kalt bis Mittelstufe getrockneter Droge | kühle hiervon bis zur Endstufe ab | [sholfaiin:?] | fertiges Trockenpulverpräparat | Drogenholz, getrocknete Kurz-/Kompaktform | Materialmaß	IT2a sho tchey legt dieselben Prozessblöcke offen; RF1b und der zweite Kontext bewahren die Ganzform
14	MOIST_COLD_DRY_MIDDLE	shotchey	PRODUCTIVE_RESULT	SH_MOIST+O_PREP+T_COLD+CH_DRY+E_MIDDLE+Y_CLOSE	Feuchtansatz aus kalt bis Mittelstufe getrockneter Droge	kalt bis Mittelstufe nachgetrockneter Feuchtansatz	Feuchtansatz kalt bis Mittelstufe nachtrocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f27r	f27r.9	H	A	1	3	7	MEDIAL	keeod	chol	READER_SPLIT_COMPOSE	SPLIT_2	shotchey	EXACT	shotchey	RF1B_ONLY_EXACT	1	0	dchey keeod shotchey chol oty chy tolg	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦keeod:?⟧ · ⟦shotchey:?⟧ · trocken; nominal trockenes Gut/Material · kalter Ansatz am Anfang des Grades · trocken am Anfang des Grades · ⟦tolg:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦keeod:?⟧ · kalt bis Mittelstufe nachgetrockneter Feuchtansatz · trocken; nominal trockenes Gut/Material · kalter Ansatz am Anfang des Grades · trocken am Anfang des Grades · ⟦tolg:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen | [keeod:?] | Feuchtansatz aus kalt bis Mittelstufe getrockneter Droge | trocken; nominal trockenes Gut/Material | kalter Ansatz am Anfang des Grades | trocken am Anfang des Grades | [tolg:?]	IT2a macht Feuchtansatz plus kalt-trockene Mittelstufe explizit
15	COLD_GRAIN_MEASURE	tolg	READER_CONDITIONED_LEARNED_WHOLE	TOL_COLD_MATERIAL+G_GRAIN_SIGLUM	ein Gran kalten Drogenmaterials	ein Gran kalten Drogenmaterials	eine Handvoll kalten Drogenmaterials nach IT2a tolm	LOW_EXPLORATORY	0	f27r	f27r.9	H	A	1	7	7	FINAL	chy	EOS	UNIT_RIVAL	ONE	tolm	ONE	chotolg	NEITHER_EXACT	1	0	dchey keeod shotchey chol oty chy tolg	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦keeod:?⟧ · ⟦shotchey:?⟧ · trocken; nominal trockenes Gut/Material · kalter Ansatz am Anfang des Grades · trocken am Anfang des Grades · ⟦tolg:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦keeod:?⟧ · ⟦shotchey:?⟧ · trocken; nominal trockenes Gut/Material · kalter Ansatz am Anfang des Grades · trocken am Anfang des Grades · ein Gran kalten Drogenmaterials.	eine Dosis bis zur Mittelstufe trocknen und abschließen | [keeod:?] | [shotchey:?] | trocken; nominal trockenes Gut/Material | kalter Ansatz am Anfang des Grades | trocken am Anfang des Grades | ein Gran kalten Drogenmaterials	IT2a tolm liest eine Handvoll und RF1b bindet chotolg; die Mengenfunktion hält, die Einheit bleibt niedrig
16	DRY_MIDDLE_PORTION	orchey	PRODUCTIVE_AMOUNT	OR_PORTION+CH_DRY+E_MIDDLE+Y_CLOSE	eine Portion bis zur Mittelstufe getrocknete Droge	Portion mittelgetrockneter Droge	eine Portion vollständig getrocknete Droge	STRONG_FAMILY_COMPOSITION	0	f75r	f75r.3	B	B	2	3	9	MEDIAL	chal	qey	HOLD_SAME_CARD	EXACT	orchey	EXACT	orchey	BOTH_EXACT	1	1	qokain chal orchey qey kain sheeky ltain olkar or	heiß, Grad II · Rohstoffklasse I, trocken am Gradanfang · ⟦orchey:?⟧ · ⟦qey:?⟧ · heiß, Grad II · vollständig einweichen, erhitzen und abschließen · ⟦ltain:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Drogenportion.	heiß, Grad II · Rohstoffklasse I, trocken am Gradanfang · Portion mittelgetrockneter Droge · ⟦qey:?⟧ · heiß, Grad II · vollständig einweichen, erhitzen und abschließen · ⟦ltain:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Drogenportion.	heiß, Grad II | Rohstoffklasse I, trocken am Gradanfang | eine Portion bis zur Mittelstufe getrocknete Droge | [qey:?] | heiß, Grad II | vollständig einweichen, erhitzen und abschließen | [ltain:?] | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | Drogenportion	orchedy ist die fertige Schwester; or plus chey bindet Portion und mittlere Trockenstufe
