event_id	statement_id	record	page	locus	surface	component_parse	state_transition	action_phase	closes_step	procedure_primitive	classification_reason	reading_de	operation_primitive	emitted_procedure_tokens	emitted_token_count
E014	H1-S002	H1	f10r	f10r.5	cthy	CTH+Y	ACTIVE_CARRIED	CHECK	NO	HOLD_STATE	ACTION_CHECK	bereit	HOLD_STATE	HOLD_STATE	1
E015	H2-S001	H2	f10r	f10r.6	ycheor	Y+CH+E+OR	BATCH_ACTIVATED	COLLECT	NO	SOURCE_DRAW	PASS500_OVERRIDE	diesen Ansatz kurz abziehen	SOURCE_DRAW	SOURCE_DRAW	1
E016	H2-S001	H2	f10r	f10r.6	cthy	CTH+Y	ACTIVE_CARRIED	CHECK	NO	HOLD_STATE	PASS500_OVERRIDE	bereit	HOLD_STATE	HOLD_STATE	1
E017	H2-S001	H2	f10r	f10r.6	chor	OR	BATCH_ACTIVATED	PREPARE	NO	ACTIVATE_CHARGE	PASS500_OVERRIDE	Ansatz	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E018	H2-S001	H2	f10r	f10r.6	cthaiin	CTH+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	PASS500_OVERRIDE	auf Sollmaß bereitstellen	METER_CHECK	METER_CHECK	1
E019	H2-S001	H2	f10r	f10r.6	qoctholy	O+CTH+OL+Y	ACTIVE_CARRIED	CHECK	NO	CONTINUE_USE	PASS500_OVERRIDE	laufender Pflanzenansatz bereit weiterführen	CONTINUE_USE	CONTINUE_USE	1
E020	H2-S001	H2	f10r	f10r.6	dy	Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	PASS500_OVERRIDE	laufender Pflanzenansatz	MOVE_PASS	MOVE_PASS	1
E021	H2-S001	H2	f10r	f10r.6	chy	Y	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	PASS500_OVERRIDE	laufender Pflanzenansatz	CONTINUE_USE	CONTINUE_USE	1
E022	H2-S001	H2	f10r	f10r.6	taiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	PASS500_OVERRIDE	Sollmaß	METER_CHECK	METER_CHECK	1
E023	H2-S001	H2	f10r	f10r.6	shy	Y	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	PASS500_OVERRIDE	laufender Pflanzenansatz	TARGET_HANDOFF	TARGET_HANDOFF	1
E024	H2-S002	H2	f10r	f10r.8	qotchor	OT+CH+OR	BATCH_ACTIVATED	COLLECT	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	danach Ansatz abziehen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E025	H2-S002	H2	f10r	f10r.8	chor	OR	BATCH_ACTIVATED	PREPARE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	Ansatz	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E026	H2-S002	H2	f10r	f10r.8	otol	OT+OL	ACTIVE_CARRIED	SELECT	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	danach fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E027	H2-S002	H2	f10r	f10r.8	chol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E028	H2-S002	H2	f10r	f10r.8	cholor	OL+OR	BATCH_ACTIVATED	PREPARE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	weiterer Ansatz	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E029	H2-S002	H2	f10r	f10r.8	chol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E030	H2-S002	H2	f10r	f10r.8	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E031	H2-S002	H2	f10r	f10r.8	dar	AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	AR_SOURCE	aus dem laufenden Pflanzenansatz	SOURCE_DRAW	SOURCE_DRAW	1
E032	H2-S003	H2	f10r	f10r.9	oykchor	O+Y+K+OR	BATCH_ACTIVATED	MOVE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	laufender Pflanzenansatz dem Ansatz zuführen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E033	H2-S003	H2	f10r	f10r.9	shor	OR	BATCH_ACTIVATED	PREPARE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	Ansatz	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E034	H2-S003	H2	f10r	f10r.9	chor	OR	BATCH_ACTIVATED	PREPARE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	Ansatz	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E035	H2-S003	H2	f10r	f10r.9	chy	Y	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	laufender Pflanzenansatz	CONTINUE_USE	CONTINUE_USE	1
E036	H2-S003	H2	f10r	f10r.9	kaiiin	K+IIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	bis zur Sollstufe zuführen	METER_CHECK	METER_CHECK	1
E037	H2-S003	H2	f10r	f10r.9	dy	Y	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	laufender Pflanzenansatz	CONTINUE_USE	CONTINUE_USE	1
E038	H2-S003	H2	f10r	f10r.9	chodaiin	CH+O+AIIN	FRACTION_CREATED	MEASURE	NO	SOURCE_DRAW	FRACTION_CREATED	auf Sollmaß abziehen	SOURCE_DRAW	SOURCE_DRAW	1
E039	H3-S001	H3	f11r	f11r.1	tshol	T+SH+OL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	weiter gefüllt halten	HOLD_STATE	HOLD_STATE	1
E040	H3-S001	H3	f11r	f11r.1	schoal	SH+O+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	bei der Zielstelle „dicht beblätterte Pflanze mit blauer Blütenkrone“ halten	TARGET_HANDOFF	TARGET_HANDOFF	1
E041	H3-S001	H3	f11r	f11r.1	cfhy	CFHY	ACTIVE_CARRIED	PREPARE	NO	SOURCE_DRAW	DRAW_ROOT_OR_WHOLE	auswringen	SOURCE_DRAW	SOURCE_DRAW	1
E042	H3-S001	H3	f11r	f11r.1	shfydaiin	SH+Y+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Pflanzenmaterial bis zum Sollmaß halten	METER_CHECK	METER_CHECK	1
E043	H3-S001	H3	f11r	f11r.1	cphy	P+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	Pflanzenmaterial hineinführen	MOVE_PASS	MOVE_PASS	1
E044	H3-S001	H3	f11r	f11r.1	shey	WHOLE[cheey|shey]	RESULT_CREATED	COLLECT	NO	HOLD_STATE	WHOLE_EMPFANGSBESTAND	EMPFANGSBESTAND	HOLD_STATE	HOLD_STATE	1
E045	H3-S001	H3	f11r	f11r.1	tchody	T+CH+O+DY	FRACTION_CREATED	COLLECT	YES	CLOSE	EXPLICIT_CLOSE	füllen und abziehen; Schluss	SOURCE_DRAW	SOURCE_DRAW>CLOSE	2
E046	H3-S002	H3	f11r	f11r.1	shoyty	SH+O+Y+T+Y	ACTIVE_CARRIED	COLLECT	NO	HOLD_STATE	STATE_ROOT	Fraktion des Empfangsbestands halten und füllen	HOLD_STATE	HOLD_STATE	1
E047	H3-S003	H3	f11r	f11r.4	dchol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E048	H3-S003	H3	f11r	f11r.4	chy	Y	ACTIVE_CARRIED	COLLECT	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	Fraktion des Empfangsbestands	CONTINUE_USE	CONTINUE_USE	1
E049	H3-S003	H3	f11r	f11r.4	kchy	K+Y	ACTIVE_CARRIED	COLLECT	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	Fraktion des Empfangsbestands zuführen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E050	H3-S003	H3	f11r	f11r.4	dy	Y	ACTIVE_CARRIED	COLLECT	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	Fraktion des Empfangsbestands	CONTINUE_USE	CONTINUE_USE	1
E051	H3-S003	H3	f11r	f11r.4	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E052	H3-S004	H3	f11r	f11r.7	qotchy	OT+Y	NEXT_ITEM_ACTIVATED	SELECT	NO	ACTIVATE_CHARGE	NEXT_ITEM_ACTIVATED	nächster Posten	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E053	H3-S004	H3	f11r	f11r.7	okchol	OK+OL	ACTIVE_CARRIED	PREPARE	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	weiter ansetzen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E054	H3-S004	H3	f11r	f11r.7	cthy	CTH+Y	ACTIVE_CARRIED	CHECK	NO	HOLD_STATE	ACTION_CHECK	bereit	HOLD_STATE	HOLD_STATE	1
E055	H3-S004	H3	f11r	f11r.7	dy	Y	ACTIVE_CARRIED	SELECT	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	nächster Arbeitsposten	CONTINUE_USE	CONTINUE_USE	1
E056	H4-S001	H4	f55v	f55v.5	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen	METER_CHECK	METER_CHECK	1
E057	H4-S001	H4	f55v	f55v.5	chaiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E058	H4-S001	H4	f55v	f55v.5	ykain	Y+K+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion davon zuführen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E059	H4-S001	H4	f55v	f55v.5	ykan	Y+K+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion davon zuführen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E060	H4-S001	H4	f55v	f55v.5	ody	O+DY	ACTIVE_CARRIED	PREPARE	YES	CLOSE	EXPLICIT_CLOSE	Arbeitsgang abschließen	CONTINUE_USE	CONTINUE_USE>CLOSE	2
E061	H4-S002	H4	f55v	f55v.5	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E062	H4-S002	H4	f55v	f55v.5	chedy	CHD+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	zweite Teilportion vom Pflanzenmaterial umsetzen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E063	H4-S002	H4	f55v	f55v.5	talam	TALAM	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	verwahren	CONTINUE_USE	CONTINUE_USE	1
E064	H4-S003	H4	f55v	f55v.11	ykaiin	Y+K+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	zweite Teilportion vom Pflanzenmaterial auf Sollmaß zuführen	METER_CHECK	METER_CHECK	1
E065	H4-S003	H4	f55v	f55v.11	cheoar	CHEO+AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	AR_SOURCE	Auszug aus der Quelle	SOURCE_DRAW	SOURCE_DRAW	1
E066	H4-S003	H4	f55v	f55v.11	cheeky	CHK+EE+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	zweite Teilportion vom Pflanzenmaterial länger wärmen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E067	H4-S003	H4	f55v	f55v.11	oldy	OL+DY	ACTIVE_CARRIED	PREPARE	YES	CLOSE	EXPLICIT_CLOSE	fortsetzen; Schluss	CONTINUE_USE	CONTINUE_USE>CLOSE	2
E068	H4-S004	H4	f55v	f55v.11	aiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E069	H4-S004	H4	f55v	f55v.11	okal	OK+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	an die Zielstelle „breitblättrige Rispenpflanze mit auffälligem Wurzelkörper“ setzen	TARGET_HANDOFF	TARGET_HANDOFF	1
E070	H4-S004	H4	f55v	f55v.11	oltchy	OL+T+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	zweite Teilportion vom Pflanzenmaterial weiter füllen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E071	H4-S004	H4	f55v	f55v.11	or	OR	BATCH_ACTIVATED	PREPARE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	Ansatz	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E072	H4-S004	H4	f55v	f55v.11	y	Y	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	laufender Pflanzenansatz	CONTINUE_USE	CONTINUE_USE	1
E073	H4-S004	H4	f55v	f55v.11	orain	OR+AIN	BATCH_ACTIVATED	MEASURE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	Stoffportion des Ansatzes	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E074	H5-S001	H5	f56r	f56r.5	chochor	HO+CH+OR	BATCH_ACTIVATED	COLLECT	NO	ACTIVATE_CHARGE	PASS500_OVERRIDE	Zutat aus dem Ansatz abziehen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E075	H5-S001	H5	f56r	f56r.5	cho	HO	ADDITION_ACTIVATED	SELECT	NO	ACTIVATE_CHARGE	PASS500_OVERRIDE	Zutat	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E076	H5-S001	H5	f56r	f56r.5	chodaly	HO+AL+Y	ADDITION_ACTIVATED	MOVE	NO	TARGET_HANDOFF	PASS500_OVERRIDE	diese Zutat an die Zielstelle „mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze“	TARGET_HANDOFF	TARGET_HANDOFF	1
E077	H5-S001	H5	f56r	f56r.5	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	PASS500_OVERRIDE	Sollmaß	METER_CHECK	METER_CHECK	1
E078	H5-S001	H5	f56r	f56r.7	sho	HO	ADDITION_ACTIVATED	SELECT	NO	ACTIVATE_CHARGE	PASS500_OVERRIDE	Zutat	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E079	H5-S001	H5	f56r	f56r.7	kchol	K+OL	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	PASS500_OVERRIDE	weiter zuführen	MOVE_PASS	MOVE_PASS	1
E080	H5-S001	H5	f56r	f56r.7	otchor	OT+CH+OR	BATCH_ACTIVATED	COLLECT	NO	ACTIVATE_CHARGE	PASS500_OVERRIDE	danach Ansatz abziehen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E081	H5-S001	H5	f56r	f56r.7	choky	OK+Y	ACTIVE_CARRIED	APPLY	NO	CONTINUE_USE	PASS500_OVERRIDE	verwende den laufenden Pflanzenansatz	CONTINUE_USE	CONTINUE_USE	1
E082	H5-S001	H5	f56r	f56r.7	dal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	PASS500_OVERRIDE	Zielstelle „mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze“	TARGET_HANDOFF	TARGET_HANDOFF	1
E083	H5-S002	H5	f56r	f56r.8	schol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E084	H5-S002	H5	f56r	f56r.8	choy	HO+Y	ADDITION_ACTIVATED	SELECT	NO	ACTIVATE_CHARGE	ADDITION_ACTIVATED	diese Zutat	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E085	H5-S002	H5	f56r	f56r.8	choky	OK+Y	ACTIVE_CARRIED	APPLY	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	verwende Zugabe	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E086	H5-S002	H5	f56r	f56r.8	cheeckhody	CH+EE+CKH+O+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger durch den Durchlass; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E087	H5-S003	H5	f56r	f56r.12	sh	SH	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	halten	HOLD_STATE	HOLD_STATE	1
E088	H5-S003	H5	f56r	f56r.12	cho	HO	ADDITION_ACTIVATED	SELECT	NO	ACTIVATE_CHARGE	ADDITION_ACTIVATED	Zutat	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E089	H5-S003	H5	f56r	f56r.12	kchey	K+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	Zugabe kurz zuführen	HOLD_STATE	HOLD_STATE	1
E090	H5-S003	H5	f56r	f56r.12	qokokchy	OK+OK+Y	ACTIVE_CARRIED	SELECT	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	Zugabe erneut ansetzen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E091	H5-S004	H5	f56r	f56r.13	okchy	OK+Y	ACTIVE_CARRIED	SELECT	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	Zugabe ansetzen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E092	H5-S004	H5	f56r	f56r.13	chokcheo	OK+CHEO	ACTIVE_CARRIED	SELECT	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	Auszug ansetzen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E093	H5-S004	H5	f56r	f56r.13	kchal	K+AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	an die Zielstelle „mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze“ zuführen	TARGET_HANDOFF	TARGET_HANDOFF	1
E094	H5-S005	H5	f56r	f56r.18	sho	HO	ADDITION_ACTIVATED	SELECT	NO	ACTIVATE_CHARGE	ADDITION_ACTIVATED	Zutat	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E095	H5-S005	H5	f56r	f56r.18	chokchy	OK+Y	ACTIVE_CARRIED	SELECT	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	Zugabe ansetzen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E096	H5-S005	H5	f56r	f56r.18	kchoar	K+HO+AR	ADDITION_ACTIVATED	MOVE	NO	ACTIVATE_CHARGE	ADDITION_ACTIVATED	Zutat aus dem Vorrat zuführen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E097	H5-S005	H5	f56r	f56r.18	sotodan	OT+O+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	danach eine Stoffportion	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E098	H5-S006	H5	f56r	f56r.19	otchey	OT+Y	NEXT_ITEM_ACTIVATED	SELECT	NO	ACTIVATE_CHARGE	NEXT_ITEM_ACTIVATED	nächster Posten	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E099	H5-S006	H5	f56r	f56r.19	keol	K+E+OL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz weiter zuführen	HOLD_STATE	HOLD_STATE	1
E100	H5-S006	H5	f56r	f56r.19	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E101	B1-S001	B1	f81v	f81v.2	qokedy	OK+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz ansetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E102	B1-S002	B1	f81v	f81v.2	okaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	PASS500_OVERRIDE	Sollmaß setzen	METER_CHECK	METER_CHECK	1
E103	B1-S002	B1	f81v	f81v.2	kair	K+AIR	FLOW_ACTIVATED	MOVE	NO	MOVE_PASS	PASS500_OVERRIDE	Flüssigkeit in den Lauf geben	MOVE_PASS	MOVE_PASS	1
E104	B1-S002	B1	f81v	f81v.2	okal	OK+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	PASS500_OVERRIDE	an die Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ setzen	TARGET_HANDOFF	TARGET_HANDOFF	1
E105	B1-S002	B1	f81v	f81v.2	sar	AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	PASS500_OVERRIDE	aus der Arbeitsflüssigkeit	SOURCE_DRAW	SOURCE_DRAW	1
E106	B1-S002	B1	f81v	f81v.2	ol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	PASS500_OVERRIDE	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E107	B1-S002	B1	f81v	f81v.2	kain	K+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PASS500_OVERRIDE	eine Stoffportion	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E108	B1-S002	B1	f81v	f81v.2	olkain	OL+K+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PASS500_OVERRIDE	weitere Stoffportion	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E109	B1-S002	B1	f81v	f81v.2	al	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	PASS500_OVERRIDE	Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“	TARGET_HANDOFF	TARGET_HANDOFF	1
E110	B1-S002	B1	f81v	f81v.2	ol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	PASS500_OVERRIDE	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E111	B1-S002	B1	f81v	f81v.2	rol	R+OL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	PASS500_OVERRIDE	weiter abkühlen	HOLD_STATE	HOLD_STATE	1
E112	B1-S002	B1	f81v	f81v.2	dl	L	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	PASS500_OVERRIDE	weiterführen	MOVE_PASS	MOVE_PASS	1
E113	B1-S002	B1	f81v	f81v.7	olor	OL+OR	BATCH_ACTIVATED	PREPARE	NO	ACTIVATE_CHARGE	PASS500_OVERRIDE	weiterer Ansatz	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E114	B1-S002	B1	f81v	f81v.7	ol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	PASS500_OVERRIDE	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E115	B1-S002	B1	f81v	f81v.7	sheckhal	SH+E+CKH+AL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	PASS500_OVERRIDE	kurz an der Durchgangsstelle bei „gemeinsame zweireihige Figuren- und Beckenanlage“	HOLD_STATE	HOLD_STATE	1
E116	B1-S002	B1	f81v	f81v.7	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	PASS500_OVERRIDE	Sollmaß	METER_CHECK	METER_CHECK	1
E117	B1-S002	B1	f81v	f81v.7	qokeedal	OK+EE+AL	ACTIVE_CARRIED	APPLY	NO	HOLD_STATE	PASS500_OVERRIDE	länger bei der Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ halten	HOLD_STATE	HOLD_STATE	1
E118	B1-S002	B1	f81v	f81v.7	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	PASS500_OVERRIDE	Sollmaß	METER_CHECK	METER_CHECK	1
