unified_id	section	page	record_or_locus	case_or_namespace	visible_surface	local_identity	short_default_reading_de	learning_layer	writing_or_copy_rule	owner_address_policy	required_for_case	orientation	cross_page_key
PROSE:E012	PROSE_WORKSHOP	f10r	H1	C1	qotchol	PROC012	DANACH · ABNEHMEN · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E013	PROSE_WORKSHOP	f10r	H1	C1	chol	PROC013	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E014	PROSE_WORKSHOP	f10r	H1	C1	cthy	PROC014	BEREIT · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E015	PROSE_WORKSHOP	f10r	H2	C2	ycheor	PROC015	ARBEITSPOSTEN · ABNEHMEN · KURZ · ANSATZ	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E016	PROSE_WORKSHOP	f10r	H2	C2	cthy	PROC014	BEREIT · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E017	PROSE_WORKSHOP	f10r	H2	C2	chor	PROC016	ANSATZ	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E018	PROSE_WORKSHOP	f10r	H2	C2	cthaiin	PROC017	BEREIT · SOLLMASS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E019	PROSE_WORKSHOP	f10r	H2	C2	qoctholy	PROC018	ARBEITSGANG · BEREIT · FORTSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E020	PROSE_WORKSHOP	f10r	H2	C2	dy	PROC019	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E021	PROSE_WORKSHOP	f10r	H2	C2	chy	PROC019	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E022	PROSE_WORKSHOP	f10r	H2	C2	taiin	PROC009	SOLLMASS	FULLY_COMPOSITIONAL_CARD	ADDITIONAL_COMPACT_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E023	PROSE_WORKSHOP	f10r	H2	C2	shy	PROC019	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E024	PROSE_WORKSHOP	f10r	H2	C2	qotchor	PROC020	DANACH · ABNEHMEN · ANSATZ	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E025	PROSE_WORKSHOP	f10r	H2	C2	chor	PROC016	ANSATZ	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E026	PROSE_WORKSHOP	f10r	H2	C2	otol	PROC021	DANACH · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E027	PROSE_WORKSHOP	f10r	H2	C2	chol	PROC013	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E028	PROSE_WORKSHOP	f10r	H2	C2	cholor	PROC022	FORTSETZEN · ANSATZ	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E029	PROSE_WORKSHOP	f10r	H2	C2	chol	PROC013	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E030	PROSE_WORKSHOP	f10r	H2	C2	daiin	PROC009	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E031	PROSE_WORKSHOP	f10r	H2	C2	dar	PROC003	VORRAT	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E032	PROSE_WORKSHOP	f10r	H2	C2	oykchor	PROC023	ARBEITSGANG · ARBEITSPOSTEN · ZUDOSIEREN · ANSATZ	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E033	PROSE_WORKSHOP	f10r	H2	C2	shor	PROC016	ANSATZ	FULLY_COMPOSITIONAL_CARD	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E034	PROSE_WORKSHOP	f10r	H2	C2	chor	PROC016	ANSATZ	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E035	PROSE_WORKSHOP	f10r	H2	C2	chy	PROC019	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E036	PROSE_WORKSHOP	f10r	H2	C2	kaiiin	PROC024	ZUDOSIEREN · ARBEITSSTUFE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E037	PROSE_WORKSHOP	f10r	H2	C2	dy	PROC019	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E038	PROSE_WORKSHOP	f10r	H2	C2	chodaiin	PROC025	ABNEHMEN · ARBEITSGANG · SOLLMASS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E039	PROSE_WORKSHOP	f11r	H3	C3	tshol	PROC026	EINTRAGEN · HALTEN · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E040	PROSE_WORKSHOP	f11r	H3	C3	schoal	PROC027	HALTEN · ARBEITSGANG · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E041	PROSE_WORKSHOP	f11r	H3	C3	cfhy	PROC028	AUSWRINGEN · ARBEITSPOSTEN	PARTIAL_COMPOSITION_ONE_LEARNED_CORE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E042	PROSE_WORKSHOP	f11r	H3	C3	shfydaiin	PROC029	HALTEN · ARBEITSPOSTEN · SOLLMASS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E043	PROSE_WORKSHOP	f11r	H3	C3	cphy	PROC030	EINFUELLEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E044	PROSE_WORKSHOP	f11r	H3	C3	shey	PROC031	HALTEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E045	PROSE_WORKSHOP	f11r	H3	C3	tchody	PROC032	EINTRAGEN · ABNEHMEN · ARBEITSGANG; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E046	PROSE_WORKSHOP	f11r	H3	C3	shoyty	PROC033	ARBEITSPOSTEN HALTEN · IM ARBEITSGANG EINTRAGEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E047	PROSE_WORKSHOP	f11r	H3	C3	dchol	PROC034	WIEDERAUFNEHMEN	TRUE_LEARNED_WHOLE_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E048	PROSE_WORKSHOP	f11r	H3	C3	chy	PROC019	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E049	PROSE_WORKSHOP	f11r	H3	C3	kchy	PROC035	ZUDOSIEREN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E050	PROSE_WORKSHOP	f11r	H3	C3	dy	PROC019	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E051	PROSE_WORKSHOP	f11r	H3	C3	daiin	PROC009	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E052	PROSE_WORKSHOP	f11r	H3	C3	qotchy	PROC036	DANACH · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E053	PROSE_WORKSHOP	f11r	H3	C3	okchol	PROC037	ANSETZEN · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E054	PROSE_WORKSHOP	f11r	H3	C3	cthy	PROC014	BEREIT · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E055	PROSE_WORKSHOP	f11r	H3	C3	dy	PROC019	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E056	PROSE_WORKSHOP	f55v	H4	C4	qokaiin	PROC038	ANSETZEN · SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E057	PROSE_WORKSHOP	f55v	H4	C4	chaiin	PROC009	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E058	PROSE_WORKSHOP	f55v	H4	C4	ykain	PROC039	ARBEITSPOSTEN · ZUDOSIEREN · PORTION	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E059	PROSE_WORKSHOP	f55v	H4	C4	ykan	PROC040	ARBEITSPOSTEN · ZUDOSIEREN · NACHPORTION	PARTIAL_COMPOSITION_ONE_LEARNED_CORE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E060	PROSE_WORKSHOP	f55v	H4	C4	ody	PROC041	ARBEITSGANG; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E061	PROSE_WORKSHOP	f55v	H4	C4	daiin	PROC009	SOLLMASS	FULLY_COMPOSITIONAL_CARD	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E062	PROSE_WORKSHOP	f55v	H4	C4	chedy	PROC042	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E063	PROSE_WORKSHOP	f55v	H4	C4	talam	PROC043	VERWAHREN	TRUE_LEARNED_WHOLE_CARD	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E064	PROSE_WORKSHOP	f55v	H4	C4	ykaiin	PROC044	ARBEITSPOSTEN · ZUDOSIEREN · SOLLMASS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E065	PROSE_WORKSHOP	f55v	H4	C4	cheoar	PROC045	ABNEHMEN · KURZ · ARBEITSGANG · VORRAT	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E066	PROSE_WORKSHOP	f55v	H4	C4	cheeky	PROC046	WAERMEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E067	PROSE_WORKSHOP	f55v	H4	C4	oldy	PROC047	FORTSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E068	PROSE_WORKSHOP	f55v	H4	C4	aiin	PROC009	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E069	PROSE_WORKSHOP	f55v	H4	C4	okal	PROC048	ANSETZEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E070	PROSE_WORKSHOP	f55v	H4	C4	oltchy	PROC049	FORTSETZEN · EINTRAGEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E071	PROSE_WORKSHOP	f55v	H4	C4	or	PROC016	ANSATZ	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E072	PROSE_WORKSHOP	f55v	H4	C4	y	PROC019	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E073	PROSE_WORKSHOP	f55v	H4	C4	orain	PROC050	ANSATZ · PORTION	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E074	PROSE_WORKSHOP	f56r	H5	C5	chochor	PROC051	ZUTAT · ABNEHMEN · ANSATZ	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E075	PROSE_WORKSHOP	f56r	H5	C5	cho	PROC052	ZUTAT	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E076	PROSE_WORKSHOP	f56r	H5	C5	chodaly	PROC053	ZUTAT · ZIELSTELLE · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E077	PROSE_WORKSHOP	f56r	H5	C5	daiin	PROC009	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E078	PROSE_WORKSHOP	f56r	H5	C5	sho	PROC052	ZUTAT	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E079	PROSE_WORKSHOP	f56r	H5	C5	kchol	PROC054	ZUDOSIEREN · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E080	PROSE_WORKSHOP	f56r	H5	C5	otchor	PROC020	DANACH · ABNEHMEN · ANSATZ	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E081	PROSE_WORKSHOP	f56r	H5	C5	choky	PROC008	ANSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E082	PROSE_WORKSHOP	f56r	H5	C5	dal	PROC055	ZIELSTELLE	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E083	PROSE_WORKSHOP	f56r	H5	C5	schol	PROC034	WIEDERAUFNEHMEN	TRUE_LEARNED_WHOLE_CARD	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E084	PROSE_WORKSHOP	f56r	H5	C5	choy	PROC056	ZUTAT · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E085	PROSE_WORKSHOP	f56r	H5	C5	choky	PROC008	ANSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E086	PROSE_WORKSHOP	f56r	H5	C5	cheeckhody	PROC057	ABNEHMEN · LANG · DURCHLASSKANAL · ARBEITSGANG; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E087	PROSE_WORKSHOP	f56r	H5	C5	sh	PROC058	HALTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
PROSE:E088	PROSE_WORKSHOP	f56r	H5	C5	cho	PROC052	ZUTAT	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	VISIBLE_CASE_OWNER_AND_RECORD_STATE	YES	NOT_APPLICABLE	NONE
