page	locus	group_count	complete_surface_display_only	canonical_namespace_id	local_image_owner	interface_role	applicable_case_ids	workshop_reading_de	master_action_de	semantic_label_de	orientation	cross_page_key	architecture_role	required_for_case	selection_mode	label_reading
f67r2	f67r2.11	3	chky chykchs chy	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_11	SELECTABLE_CELESTIAL_SLOT	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.12	2	ykees ykchos	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_12	SELECTABLE_CELESTIAL_SLOT	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.13	4	opodchol s ain aldy	F67_RIGHT_WHEEL_NS	A1_RIGHT_RING_BAND_01	LOCAL_INSTRUMENT_LEGEND	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.14	3	soeey doiin oldy	F67_RIGHT_WHEEL_NS	A1_RIGHT_RING_BAND_02	LOCAL_INSTRUMENT_LEGEND	C1|C2	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.15	1	dolchsody	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_15	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.16	4	odaeiin okoes oekain y	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_16	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.17	3	otchey soraiir dy	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_17	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.18	3	qopchy daiin dal	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_18	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.19	4	ydchos ain ar amy	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_19	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.20	2	chocfhy saral	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_20	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.21	3	sain am ar	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_21	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.22	1	okal	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_22	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.23	2	oparchy salsain	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_23	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.24	3	sodar ofar ar	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_24	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.25	1	ydam	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_25	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.26	3	yteoor yto ykor	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_26	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.27	4	okeo r aiin am	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_27	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.28	2	okain am	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_28	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.29	2	ytody saiin	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_29	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.30	2	ochol olol	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_30	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.31	1	opcholdy	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_31	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.32	4	dosar odas air alaiin	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_32	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.33	3	dokan oear odal	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_33	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.34	2	ofar oeoldan	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_34	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.35	3	chol giin okol	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_35	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.36	3	ytor daiin or	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_36	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.37	1	ytoaiin	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_37	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.38	2	otoldos octhole	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_38	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.39	3	sor chedaiin dy	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_39	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.40	3	yteos oiin og	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_40	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.41	2	ytoeopchey chekody	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_41	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.42	3	sosho chos ockhy	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_42	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f67r2	f67r2.43	4	daiin aiin os qsg	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_43	SELECTABLE_CELESTIAL_SLOT	C4|C5	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
