neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N00211	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	SH	CHD	ACTION_HEAD	AIR+CHD+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00212	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	SH	K	ACTION_HEAD	AIR+K+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00213	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	SH	OK	ACTION_HEAD	AIR+OK+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00214	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	SH	P	ACTION_HEAD	AIR+P+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00215	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	SH	R	ACTION_HEAD	AIR+R+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00216	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	SH	S	ACTION_HEAD	AIR+S+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00219	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	SH	T	ACTION_HEAD	AIR+T+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00296	AL+CH	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	CHD	ACTION_HEAD	AL+CHD	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00297	AL+CH	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	K	ACTION_HEAD	AL+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00298	AL+CH	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	OK	ACTION_HEAD	AL+OK	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00299	AL+CH	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	P	ACTION_HEAD	AL+P	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00300	AL+CH	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	R	ACTION_HEAD	AL+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00301	AL+CH	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	S	ACTION_HEAD	AL+S	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00302	AL+CH	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	SH	ACTION_HEAD	AL+SH	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00303	AL+CH	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	T	ACTION_HEAD	AL+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00315	AL+CH+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	CHD	ACTION_HEAD	AL+CHD+Y	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00316	AL+CH+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	K	ACTION_HEAD	AL+K+Y	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00317	AL+CH+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	OK	ACTION_HEAD	AL+OK+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00318	AL+CH+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	P	ACTION_HEAD	AL+P+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00319	AL+CH+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	R	ACTION_HEAD	AL+R+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00320	AL+CH+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	S	ACTION_HEAD	AL+S+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00321	AL+CH+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	SH	ACTION_HEAD	AL+SH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00322	AL+CH+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CH	T	ACTION_HEAD	AL+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00329	AL+CHD	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	CH	ACTION_HEAD	AL+CH	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00330	AL+CHD	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	K	ACTION_HEAD	AL+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00331	AL+CHD	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	OK	ACTION_HEAD	AL+OK	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00332	AL+CHD	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	P	ACTION_HEAD	AL+P	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00333	AL+CHD	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	R	ACTION_HEAD	AL+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00334	AL+CHD	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	S	ACTION_HEAD	AL+S	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00335	AL+CHD	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	SH	ACTION_HEAD	AL+SH	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00336	AL+CHD	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	T	ACTION_HEAD	AL+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00345	AL+CHD+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	CH	ACTION_HEAD	AL+CH+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00346	AL+CHD+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	K	ACTION_HEAD	AL+K+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00347	AL+CHD+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	OK	ACTION_HEAD	AL+OK+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00348	AL+CHD+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	P	ACTION_HEAD	AL+P+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00349	AL+CHD+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	R	ACTION_HEAD	AL+R+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00350	AL+CHD+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	S	ACTION_HEAD	AL+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00351	AL+CHD+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	SH	ACTION_HEAD	AL+SH+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00352	AL+CHD+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	T	ACTION_HEAD	AL+T+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00361	AL+CHD+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CHD	CH	ACTION_HEAD	AL+CH+Y	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00365	AL+CHD+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CHD	K	ACTION_HEAD	AL+K+Y	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00366	AL+CHD+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CHD	OK	ACTION_HEAD	AL+OK+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00367	AL+CHD+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CHD	P	ACTION_HEAD	AL+P+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00368	AL+CHD+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CHD	R	ACTION_HEAD	AL+R+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00369	AL+CHD+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CHD	S	ACTION_HEAD	AL+S+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00370	AL+CHD+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CHD	SH	ACTION_HEAD	AL+SH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00371	AL+CHD+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	CHD	T	ACTION_HEAD	AL+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00430	AL+K+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	K	CH	ACTION_HEAD	AL+CH+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00431	AL+K+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	K	CHD	ACTION_HEAD	AL+CHD+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
