rank	candidate_id	formal_feature	feature_type	support_pages_all44	absence_pages_all44	toothed_mean_minus_smooth_mean	currier_A_effect	currier_B_effect	cross_currier_direction_stable	leave_one_quire_direction_stable	strict_only_effect	observed_stratified_z	strict_only_stratified_z	local_p	library_maxT_p	lofo_gain_bits	selector_paid_gain_bits	lofo_auc	positive_folds	total_folds	fold_gains	label
11	f700193a91c3d28f	WITHIN_GROUP_3GRAM:KUJ	WITHIN_GROUP_3GRAM	5	39	0.002437961922	0.001461132067	0.005106826472	true	true	0.003077564512	2.020896485111	2.313418237624	0.051012936295	0.997803270686	2.014825297724	-5.933541933861	0.647214854111	29	42	0.01962148;0.03863325;-0.35984080;-0.04586547;0.04713962;0.05035792;0.03806347;-0.06676811;-0.04696774;0.13462861;-0.01474933;0.04443271;-0.02530734;0.01625237;0.00679806;0.06300619;-0.10046685;-0.02271843;0.03413090;0.09109825;-0.67759944;0.03760738;0.04964907;0.73772135;-0.18387074;-0.66935292;-0.15083268;0.08545493;-0.12704661;0.15397860;0.28538647;0.00556854;0.20511038;0.11968927;1.36871333;0.06516183;0.59957473;0.06783879;0.09041616;0.02249801;0.00939393;0.01828616	WEAK
12	c71e6dcce8505941	WITHIN_GROUP_3GRAM:QAC	WITHIN_GROUP_3GRAM	32	12	0.024700457717	0.030256381851	-0.017546720663	false	true	0.020214950290	2.011797714869	1.367250533423	0.044666829387	0.997803270686	-0.559816937995	-8.508184169579	0.623342175066	26	42	0.10248383;0.03751570;0.28587708;0.00777291;0.13535945;-0.01146512;0.11916799;0.14298192;0.04436828;0.31614318;0.05604644;-0.27621424;-0.12239214;0.05410626;0.07104031;-0.38278301;0.05645325;-0.03474349;0.03299107;-0.02569538;0.03508353;0.01267718;-0.75172686;-0.50184283;0.31610142;0.22033803;-0.21372168;-0.19727494;-0.28956966;0.08824330;0.23681784;-0.00500699;0.06343258;0.01336558;-0.32358392;-0.05896400;0.16161055;0.01274869;0.08447968;-0.07747575;-0.00201980;0.00745680	NO_SIGNAL
13	237cc16561f91b14	WITHIN_GROUP_3GRAM:KCA	WITHIN_GROUP_3GRAM	6	38	-0.002696372081	-0.002449825513	-0.004237288136	true	true	-0.001836626391	-2.009521379368	-1.690113787314	0.071271662192	0.997803270686	2.308623255476	-5.639743976108	0.687002652520	20	42	0.32937253;0.10448595;0.32664248;-0.12877302;-0.34472855;0.14107324;0.02477503;0.08962353;-0.05009798;-0.00760099;0.09390199;-0.01684977;-0.08261723;-0.09274592;0.01482148;-0.08399839;0.11249443;-0.00017876;-0.01954286;0.00852350;-0.00348636;-0.01430897;-0.33787085;0.16882276;-0.36485409;0.30268682;-0.04145888;-0.19608278;0.40032487;0.45194268;0.12696151;0.04300579;-0.01912134;-0.05285028;0.43100051;-0.08645365;1.11873335;-0.01101531;-0.00906350;-0.02632363;0.00465619;0.00479776	WEAK
14	25a56bb0e5f5a40d	LAST_GROUP_SUFFIX_3:BAF	LAST_GROUP_SUFFIX_3	7	37	-0.020223550396	-0.023459318459	0.000000000000	false	true	-0.022664562168	-1.837365286572	-1.870026437336	0.105443007078	1.000000000000	5.641500239842	-2.306866991743	0.673740053050	23	42	-0.07249878;-0.06387892;0.14949105;-0.01287350;-0.10947142;0.21511282;0.20720037;0.39636063;0.18364515;2.00451667;0.00814569;-0.08482129;-0.03442726;-0.13355276;-0.03937363;0.15307006;0.23452535;-0.04350686;0.08593560;-0.24400820;0.12232513;0.03435031;0.60554301;-0.06216796;0.03197706;0.55983841;0.01197198;0.40310498;0.52068856;0.46800006;0.16125165;-0.06909391;-0.00492044;0.00418881;0.27042460;-0.00417561;-0.05102564;-0.07770330;-0.05153493;-0.02619659;0.01285141;-0.01778812	WEAK
15	e7e8f1be5556aa05	FIRST_GROUP_PREFIX_1:K	FIRST_GROUP_PREFIX_1	17	27	-0.036253866867	-0.068080126592	0.072916666667	false	true	-0.032293140658	-1.829680414823	-1.897573496120	0.061752501831	1.000000000000	2.666094539991	-5.282272691594	0.671087533156	22	42	0.16652090;-0.05055633;0.52527221;-0.15557234;0.33179247;0.09691781;0.07493861;0.25099223;0.09440805;0.71124195;0.32860858;-0.12483139;-0.03023656;-0.18342900;-0.06556320;0.20412691;0.28452495;-0.06402494;0.00516591;0.04892170;0.13502524;-0.03464002;-0.15054119;-0.45825656;0.13672728;0.04094019;0.07799470;-0.02528800;0.42118847;0.54103471;-0.21377581;0.00544850;-0.01472903;-0.00019066;0.27336650;-0.00828095;-0.28895541;-0.09935068;-0.06022404;-0.04345529;0.00522039;-0.02238234	LIKELY_REGISTER_OR_LAYOUT_CONFOUND
16	211ba2107eac3139	WITHIN_GROUP_3GRAM:AAB	WITHIN_GROUP_3GRAM	5	39	0.003295320057	0.003848609211	0.002631578947	true	true	0.004323060930	1.815479382771	1.908593937217	0.087625091530	1.000000000000	1.212262150218	-6.736105081366	0.673740053050	27	42	-0.73010451;0.01978166;-0.48178761;0.01163763;0.15207595;0.09218633;-0.02600709;-0.03611612;0.03827113;0.24620269;0.05679505;0.20229488;0.22833020;0.16029473;0.06042701;-0.44160606;1.01493980;0.03345544;0.01121018;0.01010280;0.01014122;0.00505074;-0.06680394;0.07655132;-0.11477953;-0.18908217;-0.16620051;0.16985015;0.69302817;0.23704898;0.19094990;0.01294320;-0.06307508;-0.00472150;-0.26474958;0.00277348;0.25224097;-0.25176367;0.06670917;0.00966755;-0.00567259;-0.01022824	WEAK
17	68e8ec0c7b57f3cd	FIRST_GROUP_PREFIX_3:KAQ	FIRST_GROUP_PREFIX_3	9	35	-0.029100439345	-0.033756509640	0.000000000000	false	true	-0.027288629344	-1.813463011844	-1.817245009924	0.080302660483	1.000000000000	4.547115724324	-3.401251507261	0.684350132626	23	42	0.40381534;-0.07057782;0.27060520;-0.01780690;-0.16213899;-0.12259687;0.15428818;0.28992963;0.14853840;1.33631016;-0.00950311;-0.07920102;-0.03250930;-0.08322414;-0.03261444;0.11184128;0.19601946;-0.01528900;-0.12855247;0.14009700;0.14938828;0.00334687;0.39431786;-0.03643023;0.09054867;0.37652538;0.01329130;0.28110574;0.44763610;0.36622561;0.13364755;0.03457294;-0.03656831;-0.01162584;0.28878898;0.00014215;-0.07806438;-0.06837412;-0.07282700;-0.01718599;0.00663887;-0.01541529	LIKELY_REGISTER_OR_LAYOUT_CONFOUND
18	2f5ead76396a69a9	WITHIN_GROUP_2GRAM:LK	WITHIN_GROUP_2GRAM	10	34	0.003437645276	0.006402390935	0.000000000000	false	false	0.005932297016	1.803595535028	2.182526088242	0.086404686356	1.000000000000	-0.166048729619	-8.114415961204	0.639257294430	26	42	-0.04419537;0.04032248;0.40927965;-0.09594376;0.16862386;0.08008383;-0.01256782;-0.01197529;-0.03888616;0.16110464;0.04557557;0.10614227;0.10298960;0.05432951;-0.48353410;0.02173238;-0.25127517;0.00852367;-0.00369457;0.00674474;0.00318961;0.00259915;-0.07776341;0.05317060;-0.03342618;-0.09769260;-0.04024175;0.05294216;-0.30792803;-0.49528933;0.01510186;0.03412540;0.20098744;0.12813221;-0.32376952;0.04080869;0.25146214;0.01860757;0.13846605;0.01470168;0.01417532;-0.02178774	NO_SIGNAL
19	27cc464cfbeb6f67	WITHIN_GROUP_2GRAM:KK	WITHIN_GROUP_2GRAM	23	21	-0.011846132243	-0.011930609374	-0.015704937198	true	true	-0.010566524558	-1.772066700850	-1.577021218150	0.060532096656	1.000000000000	3.633436511005	-4.314930720579	0.681697612732	25	42	-0.25170046;-0.06347412;0.56730722;-0.13497175;0.68595743;0.01667073;0.05780365;-0.00059506;0.07753510;-0.22783788;0.17983462;-0.24470154;-0.20342431;-0.12609773;-0.05991400;0.21740620;-0.30768931;0.15486765;0.02539955;-0.08148221;0.03575562;-0.02324293;0.62048358;0.43565276;0.36202627;0.02520009;-0.06432650;0.27386799;0.52333440;0.33383052;0.16730422;0.00190256;-0.00297263;0.08587034;0.00089886;-0.19625601;0.55387335;0.04377960;0.20517690;-0.03802569;-0.01734733;0.02575675	WEAK
20	b425b5cc12c2c069	WITHIN_GROUP_3GRAM:AAG	WITHIN_GROUP_3GRAM	7	37	-0.003776168184	-0.003024422891	-0.008474576271	true	true	-0.003642280358	-1.757035621455	-1.849348217725	0.113009519160	1.000000000000	2.243600143805	-5.704767087780	0.660477453581	20	42	0.23880690;-0.00801102;0.21733853;0.15638868;-0.25118148;-0.10861948;0.01938321;0.02696189;-0.02835857;-0.08729394;-0.00973298;-0.09924474;-0.09844720;0.19450113;0.14347550;0.11797198;0.17067246;-0.07156133;-0.03003966;-0.00311096;-0.00710688;-0.01012121;-0.38902599;0.16070093;-0.01908785;0.23487898;-0.05831984;-0.03131012;0.22426695;0.00793453;0.11053265;0.05391017;-0.01516679;-0.04358787;0.27984833;-0.09565858;1.30481648;0.02691005;0.02643739;-0.01644005;-0.00079533;0.01008525	WEAK
21	a747ef6509e7a80c	FIRST_GROUP_PREFIX_3:BAG	FIRST_GROUP_PREFIX_3	17	27	-0.034143825523	-0.029648351648	-0.096428571429	true	true	-0.008286028824	-1.756974959966	-0.638586770612	0.080546741518	1.000000000000	3.128280695969	-4.820086535615	0.676392572944	27	42	-0.19663340;-0.03695150;0.08166552;0.20245246;-0.12346860;0.11072046;-0.61728534;0.31219816;0.13781269;0.03927220;-0.06523553;-0.01551469;0.18705606;-0.01458095;-0.03936499;0.22950010;0.05484212;-0.04345279;-0.03354004;0.00763051;0.00264398;0.02983495;0.58223725;0.39485254;0.17802248;0.33620801;-0.43518970;-0.13239548;0.47530841;0.15205237;0.19745187;-0.02407750;-0.26635627;0.08725153;0.52320387;0.13513030;0.65232402;0.11548836;-0.17915142;0.02243481;0.05644873;0.04743514	WEAK
22	b10c67e69c1b38e4	LAST_GROUP_SUFFIX_1:E	LAST_GROUP_SUFFIX_1	9	35	-0.022978930096	-0.020941273197	-0.035714285714	true	true	-0.016632297846	-1.748290613031	-1.293311729296	0.130339272639	1.000000000000	6.449905781696	-1.498461449889	0.705570291777	23	42	-0.01443667;0.00588375;0.01153010;0.03183236;-0.01706090;-0.03162665;0.19163931;0.29218402;0.15338217;1.83395772;-0.12556774;-0.27249754;0.43279939;-0.22212997;0.23580024;0.26112274;0.39893787;-0.08090331;-0.04355136;-0.08069889;-0.06269338;0.08255040;0.01297340;-0.04802284;-0.04357662;0.76149619;0.02016956;0.44536115;0.51846227;-0.05657327;0.13742820;0.02253393;-0.06717673;-0.04418266;0.50460305;-0.03477494;1.36605731;-0.00078979;-0.01608159;-0.01722116;0.00176858;0.00699809	WEAK
23	56721f6f55a21493	FIRST_GROUP_PREFIX_2:AL	FIRST_GROUP_PREFIX_2	8	36	0.019972843249	0.036710758377	-0.025000000000	false	true	0.017889581683	1.741357976611	1.517471180015	0.094215279473	1.000000000000	0.571810020178	-7.376557211407	0.607427055703	28	42	0.06082798;-0.10876577;-0.36443542;-0.22910952;0.10447260;0.02155794;0.39849010;-0.33565925;-0.24533979;0.13811395;0.06138664;-0.00089647;0.01236040;-0.00464345;0.00364996;-0.16057665;0.02948892;0.04071093;0.02502586;0.02813183;0.01985372;0.01726589;0.29757579;-0.12140349;0.85510738;0.02388750;0.02494048;-0.30275643;-0.55440591;0.10344622;-0.02492523;0.00835120;0.11387071;0.07549268;0.48940131;0.06486002;0.10890440;-0.09705722;0.06752162;-0.13661529;0.04155234;0.02215154	LIKELY_REGISTER_OR_LAYOUT_CONFOUND
24	4892ba097db0442e	LAST_GROUP_SUFFIX_3:QAC	LAST_GROUP_SUFFIX_3	5	39	0.031047113806	0.046772486772	0.000000000000	false	true	0.027226222054	1.723505862461	1.388510379100	0.148889431291	1.000000000000	-0.497221308831	-8.445588540416	0.610079575597	28	42	0.05239974;-0.00033659;-0.19014250;0.05342353;0.07286932;-0.17213185;0.18873329;0.37448744;-0.39341438;0.31205003;0.05794385;-1.04505017;0.07515848;0.05632096;0.02288006;-0.30325625;-0.15196381;0.04379577;0.01859230;0.01207258;0.00953601;0.00958478;0.25765591;-0.14283995;0.62911233;0.01455586;0.02680452;0.06090753;-0.36169994;0.00684944;-0.00683422;-0.00261912;0.00230599;0.01534297;-0.07501693;0.02894354;-0.06806552;0.00063657;0.01473006;-0.00555925;0.00009701;0.00391930	NO_SIGNAL
25	dec68b85a33354b4	WITHIN_GROUP_3GRAM:KJQ	WITHIN_GROUP_3GRAM	12	32	-0.003863847713	-0.006393192430	-0.010471355214	true	true	-0.001972017031	-1.700434202061	-1.466024261009	0.117891139858	1.000000000000	5.431848817330	-2.516518414254	0.687002652520	23	42	-0.02377782;-0.07291122;0.01908206;-0.04429873;0.01363156;-0.01177118;0.13326099;0.16710908;0.08282236;0.37109493;0.43357654;-0.03320518;-0.07141133;0.00019304;-0.09662543;0.26012472;0.06478041;-0.05058401;-0.02362309;-0.05736999;0.04512997;-0.02217321;1.56968299;-0.05074793;0.51154708;0.81497686;0.10775016;0.40441097;0.48372062;0.32144011;-0.23028611;0.04227011;-0.12671043;-0.09563313;0.17399388;-0.05368028;0.48822272;0.07592275;-0.01387858;0.01931561;-0.06923052;-0.02429253	WEAK
26	d3a548a9c9f2af34	FIRST_GROUP_PREFIX_3:QAB	FIRST_GROUP_PREFIX_3	10	34	0.040900383142	0.029012345679	0.064583333333	true	true	0.020872805356	1.692458218147	1.215998163572	0.082743470832	1.000000000000	-1.577506959635	-9.525874191220	0.602122015915	27	42	0.00895071;-0.01961915;-0.32835446;-0.00384606;0.04157661;-0.01748399;0.20229867;-0.03835427;-0.10884732;0.22167170;0.09136994;-2.10846877;0.08715427;0.04847350;0.02302148;-0.26754451;-0.28122515;0.02641441;0.00317889;0.01956236;0.00930380;0.00242278;0.17712119;-0.07181664;0.35070010;0.13544132;0.03975443;0.03284712;-0.33673806;0.05221345;0.06773969;-0.00088432;-0.13283631;0.04839364;0.20651273;0.02319852;0.15318704;0.01586143;0.09401636;-0.03307861;0.02870404;-0.03949952	NO_SIGNAL
27	f8990b18e88cdb22	WITHIN_GROUP_3GRAM:QJA	WITHIN_GROUP_3GRAM	28	16	-0.001926255879	-0.022821939815	0.052226112359	false	false	-0.004709993292	-1.688577218542	-1.775442750235	0.092994874298	1.000000000000	-0.793787355660	-8.742154587244	0.615384615385	26	42	0.00544265;0.01581196;0.04640479;-0.00872228;0.02358335;-0.00410338;0.00138217;0.00980976;0.00704797;-0.10591127;-0.05718157;-0.04833663;-0.04463390;0.02220856;0.03418986;0.03682854;0.00366124;0.01573224;0.00651364;-0.00472058;0.00457744;0.00341208;-0.07980215;-0.03623615;-0.02544106;0.03039044;-0.80897580;-0.07628725;0.04920060;0.00695864;0.09665091;0.00129632;0.02042313;-0.03972372;0.01791640;-0.00393075;0.04251799;0.03918512;0.01285025;-0.00299884;-0.01978018;0.01900211	NO_SIGNAL
28	901f4b289743aade	WITHIN_GROUP_3GRAM:JAC	WITHIN_GROUP_3GRAM	22	22	-0.011951044607	-0.015104392931	0.007513066202	false	true	-0.015566176725	-1.624568698199	-1.803324836330	0.111056870881	1.000000000000	-0.307519800795	-8.255887032380	0.625994694960	19	42	-0.09326506;0.05601891;-0.28769691;-0.01319229;-0.10886290;0.08532502;0.02590959;-0.03179142;0.03732426;-0.11760698;0.08477119;-0.11985133;0.01208522;-0.07672897;0.07026171;0.08181901;-0.00465151;0.01722115;-0.01175780;-0.04229032;0.02230023;-0.00408148;-0.11626330;0.10708582;-0.05976296;-0.09117379;-0.02742896;-0.09309681;0.01305977;0.09428794;0.04885921;-0.01839516;0.08386660;-0.06801092;0.13199295;-0.02699837;0.12302053;0.06317910;-0.07972103;-0.01120056;-0.01142767;0.04934849	NO_SIGNAL
29	c8100f042525a0d6	LEFT_BOUNDARY:ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LEFT_BOUNDARY	33	11	0.010701339519	0.015007103689	-0.008283376227	false	true	0.008234576511	1.599180290894	1.113854429530	0.109348303637	1.000000000000	-0.258408984336	-8.206776215921	0.660477453581	27	42	-0.10161149;0.03671299;0.45299774;0.00532702;0.10148425;0.13689650;0.13805429;-0.23510882;-0.11124603;-1.21577912;0.07526352;0.04673665;0.09170661;0.15957012;0.01529670;-0.05512816;0.40818447;0.04568906;-0.00053434;0.02944941;-0.06235938;0.01751734;0.19439328;0.29146613;-0.68329745;0.08094272;-0.17531856;-0.00332751;0.65430497;0.14867083;0.01559553;-0.01476624;0.04113520;-0.02453081;-0.84546459;-0.11635481;0.15280779;0.00664471;0.12933727;-0.12916903;0.02504991;0.01435238	NO_SIGNAL
30	9c9698a419ecfb9d	RIGHT_BOUNDARY:ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	RIGHT_BOUNDARY	33	11	0.010701339519	0.015007103689	-0.008283376227	false	true	0.008234576511	1.599180290894	1.113854429530	0.109348303637	1.000000000000	-0.258408984336	-8.206776215921	0.660477453581	27	42	-0.10161149;0.03671299;0.45299774;0.00532702;0.10148425;0.13689650;0.13805429;-0.23510882;-0.11124603;-1.21577912;0.07526352;0.04673665;0.09170661;0.15957012;0.01529670;-0.05512816;0.40818447;0.04568906;-0.00053434;0.02944941;-0.06235938;0.01751734;0.19439328;0.29146613;-0.68329745;0.08094272;-0.17531856;-0.00332751;0.65430497;0.14867083;0.01559553;-0.01476624;0.04113520;-0.02453081;-0.84546459;-0.11635481;0.15280779;0.00664471;0.12933727;-0.12916903;0.02504991;0.01435238	NO_SIGNAL
31	e66158010ddb4ff5	LAST_GROUP_SUFFIX_2:AE	LAST_GROUP_SUFFIX_2	8	36	-0.016752876456	-0.013719050975	-0.035714285714	true	true	-0.010293555453	-1.592336310264	-1.114542468657	0.160117158897	1.000000000000	2.607586721065	-5.340780510520	0.673740053050	19	42	-0.02108661;-0.00930346;-0.12818746;-0.01182297;0.01591234;-0.02110249;0.01765151;0.03193427;-0.03368093;-0.05349586;-0.09532093;-0.13778021;0.39014457;-0.11875836;0.22160194;0.19548823;0.20533372;-0.07119709;-0.03875604;-0.04125207;-0.03645600;0.04328976;-0.43625938;0.07851464;-0.02426124;0.31271509;-0.01153121;0.37224815;0.45417698;-0.04909759;0.10978514;0.02191406;-0.05937401;-0.06206054;0.31760802;-0.06251100;1.31420585;0.00543050;0.02799339;-0.00697258;-0.00309794;0.00500453	WEAK
