external_id	surface	page	physical_folio	locus	target_ordinal	offset	absolute_distance	neighbor_ordinal	neighbor_surface	neighbor_reader_exact	neighbor_class	clean_pool_reading_ids	clean_pool_level	clean_pool_default_de	clean_pool_axes	gdt754_provenance_present	gdt754_renderer_disposition	gdt754_sanitized_default_de	gdt754_sanitized_axes	gdt754_source_literal_prose_spoken	later_display_source	later_display_override_de	registered_construction_id	registered_construction_eva	registered_construction_de	legacy_cell_value_de	retired_literal_visible	source_composed_visible	same_target_analogy_source	other_cohort_target_analogy_source	target_surface_leakage	within_radius_3	selector_credit	default_is_translation	component_export_credit
G782-X003	cheedaiin	f86v3	f86	f86v3.27	8	-3	3	5	otchey	1	LOWER_GRADE_WHOLE_HYPOTHESIS	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	kalt-trockener Ansatz in der Mitte des Grades	0	0	0	NONE	0	1	0	0	0
G782-X003	cheedaiin	f86v3	f86	f86v3.27	8	-2	2	6	qoteeody	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[qoteeody:?]	0	0	0	NONE	0	1	0	0	0
G782-X003	cheedaiin	f86v3	f86	f86v3.27	8	-1	1	7	cheeor	1	CLEAN_W2W3_COMPLETE_WHOLE	cheeor#GLOBAL	W3_SOLID_WORKING_THEORY	eine Portion vollständig getrocknete Droge	DRY|AMOUNT|MATERIAL|END_STAGE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	eine Portion vollständig getrocknete Droge	0	0	0	chedor	0	1	0	0	0
G782-X004	chockhar	f104r	f104	f104r.18	5	-4	4	1	dcheeokeody	1	OPEN_EXACT	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[dcheeokeody:?]	0	0	0	NONE	0	0	0	0	0
G782-X004	chockhar	f104r	f104	f104r.18	5	-3	3	2	qokain	1	CLEAN_W2W3_COMPLETE_WHOLE	qokain#1	W3_SOLID_WORKING_THEORY	heiß, Grad II	HOT|LEVEL_II	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	heiß, Grad II	0	0	0	NONE	0	1	0	0	0
G782-X004	chockhar	f104r	f104	f104r.18	5	-2	2	3	qolar	1	OPEN_EXACT	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[qolar:?]	0	0	0	NONE	0	1	0	0	0
G782-X004	chockhar	f104r	f104	f104r.18	5	-1	1	4	or	1	CLEAN_W2W3_COMPLETE_WHOLE	or#1	W2_PROVISIONAL_WORKING	Drogenportion	AMOUNT|MATERIAL	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	0	0	NONE	0	1	0	0	0
G782-X004	chockhar	f104r	f104	f104r.18	5	1	1	6	otalkshedy	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[otalkshedy:?]	0	0	0	NONE	0	1	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	-7	7	1	lkl	1	OPEN_EXACT	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[lkl:?]	0	0	0	NONE	0	0	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	-6	6	2	sheeodees	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[sheeodees:?]	0	0	0	NONE	0	0	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	-5	5	3	otaiin	1	CLEAN_W2W3_COMPLETE_WHOLE	otaiin#1	W3_SOLID_WORKING_THEORY	kalter Ansatz, Grad III	COLD|PREPARATION|LEVEL_III	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	kalt im Zubereitungsrahmen, Grad III	0	0	0	NONE	0	0	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	-4	4	4	otar	1	LOWER_GRADE_WHOLE_HYPOTHESIS	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	kalte Drogenfraktion I im Ansatz	0	0	0	NONE	0	0	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	-3	3	5	otal	1	LOWER_GRADE_WHOLE_HYPOTHESIS	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Rohstoffklasse I im Ansatz, kalt am Gradanfang	0	0	0	NONE	0	1	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	-2	2	6	or	1	CLEAN_W2W3_COMPLETE_WHOLE	or#1	W2_PROVISIONAL_WORKING	Drogenportion	AMOUNT|MATERIAL	0	NONE	NONE	NONE	NONE	NONE	NONE	G759-S0036	or aiin	drei Portionen	Drogenportion	0	0	0	NONE	0	1	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	-1	1	7	aiin	1	CLEAN_W2W3_COMPLETE_WHOLE	aiin#1	W2_PROVISIONAL_WORKING	Menge III	AMOUNT	0	NONE	NONE	NONE	NONE	NONE	NONE	G759-S0036	or aiin	drei Portionen	Menge III	0	0	0	NONE	0	1	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	1	1	9	alkaiin	1	OPEN_EXACT	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[alkaiin:?]	0	0	0	NONE	0	1	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	2	2	10	chs	1	LOWER_GRADE_WHOLE_HYPOTHESIS	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Trockengut, Grundform	0	0	0	NONE	0	1	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	3	3	11	alkaiin	1	OPEN_EXACT	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[alkaiin:?]	0	0	0	NONE	0	1	0	0	0
G782-X005	chedor	f105v	f105	f105v.26	8	4	4	12	ry	1	QUARANTINED_RETIRED_LITERAL	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	rohe Wurzel	1	0	0	NONE	0	0	0	0	0
G782-X006	shdair	f106v	f106	f106v.32	2	-1	1	1	polos	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[polos:?]	0	0	0	NONE	0	1	0	0	0
G782-X006	shdair	f106v	f106	f106v.32	2	1	1	3	sheky	1	CLEAN_W2W3_COMPLETE_WHOLE	sheky#1	W2_PROVISIONAL_WORKING	bis zur Mittelstufe einweichen, erhitzen und abschließen	HOT|MOIST|PROCESS|MIDDLE_STAGE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	0	0	NONE	0	1	0	0	0
G782-X006	shdair	f106v	f106	f106v.32	2	2	2	4	keedy	1	CLEAN_W2W3_COMPLETE_WHOLE	keedy#GLOBAL	W3_SOLID_WORKING_THEORY	heiß am Ende des Grades, abgeschlossen	HOT|CLOSE|END_STAGE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	heiß am Ende des Grades, abgeschlossen	0	0	0	NONE	0	1	0	0	0
G782-X006	shdair	f106v	f106	f106v.32	2	3	3	5	qoeedy	1	CLEAN_W2W3_COMPLETE_WHOLE	qoeedy#1	W2_PROVISIONAL_WORKING	nimm die Endportion hinzu	AMOUNT	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	nimm den vollständig fertiggestellten Ansatz	0	0	0	NONE	0	1	0	0	0
G782-X006	shdair	f106v	f106	f106v.32	2	4	4	6	qofchedy	1	SOURCE_COMPOSED_UNCLEAN	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Blüten-/Fruchtfraktion nehmen; bis Mittelstufe trocknen und abschließen	0	1	0	NONE	0	0	0	0	0
G782-X006	shdair	f106v	f106	f106v.32	2	5	5	7	sair	1	QUARANTINED_RETIRED_LITERAL	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Samenfraktion II	1	0	0	NONE	0	0	0	0	0
G782-X006	shdair	f106v	f106	f106v.32	2	6	6	8	al	1	CLEAN_W2W3_COMPLETE_WHOLE	al#1	W2_PROVISIONAL_WORKING	Material I	MATERIAL	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Rohstoffklasse I	0	0	0	NONE	0	0	0	0	0
G782-X006	shdair	f106v	f106	f106v.32	2	7	7	9	pchedy	1	QUARANTINED_RETIRED_LITERAL	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	getrocknetes Pulver	1	0	0	NONE	0	0	0	0	0
G782-X006	shdair	f106v	f106	f106v.32	2	8	8	10	ypodaiin	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[ypodaiin:?]	0	0	0	NONE	0	0	0	0	0
G782-X006	shdair	f106v	f106	f106v.32	2	9	9	11	saram	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[saram:?]	0	0	0	NONE	0	0	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	-7	7	1	yteedy	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	kühle hiervon vollständig ab und schließe	0	0	0	NONE	0	0	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	-6	6	2	qokeedy	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	heiß am Ende des Grades, abgeschlossen	0	0	0	NONE	0	0	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	-5	5	3	okeol	1	SANITIZED_GDT754_WHOLE_HYPOTHESIS	okeol#GLOBAL	W2_PROVISIONAL_WORKING	BLOCKED_BY_GDT754	NONE	1	CORRECTED_PAIR_SHARED_ROLE_HYPOTHESIS	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	HOT|MIDDLE_STAGE	0	NONE	NONE	NONE	NONE	NONE	Grundansatz bis zur mittleren Heizstufe erwärmt	0	1	0	NONE	0	0	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	-4	4	4	lchedy	1	QUARANTINED_RETIRED_LITERAL	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	getrocknetes Drogenholz	1	0	0	NONE	0	0	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	-3	3	5	qokal	1	LOWER_GRADE_WHOLE_HYPOTHESIS	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Rohstoffklasse I, heiß am Gradanfang	0	0	0	NONE	0	1	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	-2	2	6	lor	1	QUARANTINED_RETIRED_LITERAL	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Holzportion	1	0	0	NONE	0	1	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	-1	1	7	sheal	1	CLEAN_W2W3_COMPLETE_WHOLE	sheal#GLOBAL	W3_SOLID_WORKING_THEORY	Rohstoffklasse I, feucht in der Gradmitte	MOIST|MATERIAL|MIDDLE_STAGE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Rohstoffklasse I, feucht in der Gradmitte	0	0	0	NONE	0	1	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	1	1	9	chey	1	CLEAN_W2W3_COMPLETE_WHOLE	chey#1	W2_PROVISIONAL_WORKING	trocken in der Mitte des Grades	DRY|MIDDLE_STAGE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	trocken in der Mitte des Grades	0	0	0	NONE	0	1	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	2	2	10	sair	1	QUARANTINED_RETIRED_LITERAL	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Samenfraktion II	1	0	0	NONE	0	1	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	3	3	11	alo	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[alo:?]	0	0	0	NONE	0	1	0	0	0
G782-X007	cheedaiin	f107r	f107	f107r.10	8	4	4	12	m	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	eine Handvoll alo	0	0	0	NONE	0	0	0	0	0
G782-X008	cheedaiin	f112v	f112	f112v.24	8	-7	7	1	soiin	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Samenzubereitung, Form III	1	0	0	NONE	0	0	0	0	0
G782-X008	cheedaiin	f112v	f112	f112v.24	8	-6	6	2	or	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	0	0	NONE	0	0	0	0	0
G782-X008	cheedaiin	f112v	f112	f112v.24	8	-5	5	3	okain	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	heiß im Zubereitungsrahmen, Grad II	0	0	0	NONE	0	0	0	0	0
G782-X008	cheedaiin	f112v	f112	f112v.24	8	-4	4	4	otchedy	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	0	0	0	NONE	0	0	0	0	0
G782-X008	cheedaiin	f112v	f112	f112v.24	8	-3	3	5	qokeedy	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	heiß am Ende des Grades, abgeschlossen	0	0	0	NONE	0	1	0	0	0
G782-X008	cheedaiin	f112v	f112	f112v.24	8	-2	2	6	eeedeeg	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	[eeedeeg:?]	0	0	0	NONE	0	1	0	0	0
G782-X008	cheedaiin	f112v	f112	f112v.24	8	-1	1	7	ckhedy	1	CLEAN_W2W3_COMPLETE_WHOLE	ckhedy#GLOBAL	W2_PROVISIONAL_WORKING	Arzneikompositum in der Gradmitte, abgeschlossen	PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Arzneikompositum in der Gradmitte, abgeschlossen	0	0	0	NONE	0	1	0	0	0
G782-X008	cheedaiin	f112v	f112	f112v.24	8	1	1	9	cheedy	0	NONEXACT_VISIBLE_ONLY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	trocken am Ende des Grades, abgeschlossen	0	0	0	NONE	0	1	0	0	0
