transform_f71	transform_f72	f70_f71_matches	f70_f71_comparisons	f70_f72_matches	f70_f72_comparisons	f71_f72_matches	f71_f72_comparisons	matches	comparisons	accuracy	is_fixed_f9_r0	is_identity_r0_r0	accuracy_rank	accuracy_tie_count
R0	R4	3	9	6	8	2	8	11	25	0.440000	0	0	171	28
R0	R5	3	9	6	8	2	8	11	25	0.440000	0	0	171	28
R1	F6	3	8	6	9	2	8	11	25	0.440000	0	0	171	28
R1	R0	3	8	6	9	2	8	11	25	0.440000	0	0	171	28
R8	F6	4	8	6	9	1	8	11	25	0.440000	0	0	171	28
R8	F8	4	8	5	8	2	9	11	25	0.440000	0	0	171	28
R8	R0	4	8	6	9	1	8	11	25	0.440000	0	0	171	28
R8	R8	4	8	5	8	2	9	11	25	0.440000	0	0	171	28
R9	F6	4	8	6	9	1	8	11	25	0.440000	0	0	171	28
R9	F7	4	8	5	8	2	9	11	25	0.440000	0	0	171	28
R9	R0	4	8	6	9	1	8	11	25	0.440000	0	0	171	28
R9	R9	4	8	5	8	2	9	11	25	0.440000	0	0	171	28
F1	F4	2	8	6	8	2	8	10	24	0.416667	0	0	199	58
F1	R2	2	8	6	8	2	8	10	24	0.416667	0	0	199	58
F2	F1	2	8	6	8	2	8	10	24	0.416667	0	0	199	58
F2	R5	2	8	6	8	2	8	10	24	0.416667	0	0	199	58
F3	F0	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F3	F4	3	8	6	8	1	8	10	24	0.416667	0	0	199	58
F3	F7	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F3	F8	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F3	F9	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F3	R2	3	8	6	8	1	8	10	24	0.416667	0	0	199	58
F3	R6	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F3	R7	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F3	R8	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F3	R9	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F4	F0	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F4	F3	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F4	F7	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F4	F8	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F4	F9	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F4	R3	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F4	R6	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F4	R7	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F4	R8	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F4	R9	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F5	F7	4	8	5	8	1	8	10	24	0.416667	0	0	199	58
F5	R9	4	8	5	8	1	8	10	24	0.416667	0	0	199	58
F9	F1	3	8	6	8	1	8	10	24	0.416667	0	0	199	58
F9	F3	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F9	F5	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F9	F7	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F9	F8	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F9	R1	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F9	R3	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F9	R5	3	8	6	8	1	8	10	24	0.416667	0	0	199	58
F9	R8	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
F9	R9	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
R1	F0	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
R1	F4	3	8	6	8	1	8	10	24	0.416667	0	0	199	58
R1	F7	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
R1	F8	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
R1	F9	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
R1	R2	3	8	6	8	1	8	10	24	0.416667	0	0	199	58
R1	R6	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
R1	R7	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
R1	R8	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
R1	R9	3	8	5	8	2	8	10	24	0.416667	0	0	199	58
R2	F1	2	8	6	8	2	8	10	24	0.416667	0	0	199	58
R2	R5	2	8	6	8	2	8	10	24	0.416667	0	0	199	58
R4	F4	2	8	6	8	2	8	10	24	0.416667	0	0	199	58
R4	R2	2	8	6	8	2	8	10	24	0.416667	0	0	199	58
R5	F0	4	8	5	8	1	8	10	24	0.416667	0	0	199	58
R5	F9	4	8	5	8	1	8	10	24	0.416667	0	0	199	58
R5	R6	4	8	5	8	1	8	10	24	0.416667	0	0	199	58
R5	R7	4	8	5	8	1	8	10	24	0.416667	0	0	199	58
R8	F7	4	8	5	8	1	8	10	24	0.416667	0	0	199	58
R8	R9	4	8	5	8	1	8	10	24	0.416667	0	0	199	58
R9	F5	4	8	5	8	1	8	10	24	0.416667	0	0	199	58
R9	R1	4	8	5	8	1	8	10	24	0.416667	0	0	199	58
R0	F6	3	9	6	9	2	9	11	27	0.407407	0	0	257	2
R0	R0	3	9	6	9	2	9	11	27	0.407407	0	1	257	2
F1	F1	2	8	6	8	2	9	10	25	0.400000	0	0	259	36
F1	F6	2	8	6	9	2	8	10	25	0.400000	0	0	259	36
F1	R0	2	8	6	9	2	8	10	25	0.400000	0	0	259	36
F1	R5	2	8	6	8	2	9	10	25	0.400000	0	0	259	36
F2	F2	2	8	6	8	2	9	10	25	0.400000	0	0	259	36
F2	F6	2	8	6	9	2	8	10	25	0.400000	0	0	259	36
F2	R0	2	8	6	9	2	8	10	25	0.400000	0	0	259	36
F2	R4	2	8	6	8	2	9	10	25	0.400000	0	0	259	36
F3	F3	3	8	5	8	2	9	10	25	0.400000	0	0	259	36
F3	R3	3	8	5	8	2	9	10	25	0.400000	0	0	259	36
F4	F6	3	8	6	9	1	8	10	25	0.400000	0	0	259	36
F4	R0	3	8	6	9	1	8	10	25	0.400000	0	0	259	36
F9	F9	3	8	5	8	2	9	10	25	0.400000	0	0	259	36
F9	R7	3	8	5	8	2	9	10	25	0.400000	0	0	259	36
R0	F0	3	9	5	8	2	8	10	25	0.400000	0	0	259	36
R0	F3	3	9	5	8	2	8	10	25	0.400000	0	0	259	36
R0	F4	3	9	6	8	1	8	10	25	0.400000	0	0	259	36
R0	F7	3	9	5	8	2	8	10	25	0.400000	0	0	259	36
R0	F8	3	9	5	8	2	8	10	25	0.400000	0	0	259	36
R0	F9	3	9	5	8	2	8	10	25	0.400000	0	0	259	36
R0	R2	3	9	6	8	1	8	10	25	0.400000	0	0	259	36
R0	R3	3	9	5	8	2	8	10	25	0.400000	0	0	259	36
R0	R6	3	9	5	8	2	8	10	25	0.400000	0	0	259	36
R0	R7	3	9	5	8	2	8	10	25	0.400000	0	0	259	36
R0	R8	3	9	5	8	2	8	10	25	0.400000	0	0	259	36
R0	R9	3	9	5	8	2	8	10	25	0.400000	0	0	259	36
R1	F5	3	8	5	8	2	9	10	25	0.400000	0	0	259	36
R1	R1	3	8	5	8	2	9	10	25	0.400000	0	0	259	36
R2	F4	2	8	6	8	2	9	10	25	0.400000	0	0	259	36
R2	F6	2	8	6	9	2	8	10	25	0.400000	0	0	259	36
R2	R0	2	8	6	9	2	8	10	25	0.400000	0	0	259	36
R2	R2	2	8	6	8	2	9	10	25	0.400000	0	0	259	36
R4	F2	2	8	6	8	2	9	10	25	0.400000	0	0	259	36
R4	F6	2	8	6	9	2	8	10	25	0.400000	0	0	259	36
R4	R0	2	8	6	9	2	8	10	25	0.400000	0	0	259	36
R4	R4	2	8	6	8	2	9	10	25	0.400000	0	0	259	36
F0	F4	1	8	6	8	2	8	9	24	0.375000	0	0	295	60
F0	R2	1	8	6	8	2	8	9	24	0.375000	0	0	295	60
F1	F0	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F1	F2	2	8	6	8	1	8	9	24	0.375000	0	0	295	60
F1	F5	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F1	F7	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F1	F8	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F1	F9	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F1	R1	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F1	R4	2	8	6	8	1	8	9	24	0.375000	0	0	295	60
F1	R6	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F1	R7	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F1	R8	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F1	R9	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F2	F0	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F2	F4	2	8	6	8	1	8	9	24	0.375000	0	0	295	60
F2	F5	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F2	F7	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F2	F8	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F2	F9	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F2	R1	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F2	R2	2	8	6	8	1	8	9	24	0.375000	0	0	295	60
F2	R6	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F2	R7	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F2	R8	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F2	R9	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F3	F5	3	8	5	8	1	8	9	24	0.375000	0	0	295	60
F3	R1	3	8	5	8	1	8	9	24	0.375000	0	0	295	60
F4	F5	3	8	5	8	1	8	9	24	0.375000	0	0	295	60
F4	R1	3	8	5	8	1	8	9	24	0.375000	0	0	295	60
F9	F0	3	8	5	8	1	8	9	24	0.375000	0	0	295	60
F9	R6	3	8	5	8	1	8	9	24	0.375000	0	0	295	60
R1	F3	3	8	5	8	1	8	9	24	0.375000	0	0	295	60
R1	R3	3	8	5	8	1	8	9	24	0.375000	0	0	295	60
R2	F0	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R2	F2	2	8	6	8	1	8	9	24	0.375000	0	0	295	60
R2	F5	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R2	F7	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R2	F8	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R2	F9	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R2	R1	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R2	R4	2	8	6	8	1	8	9	24	0.375000	0	0	295	60
R2	R6	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R2	R7	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R2	R8	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R2	R9	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R3	F4	1	8	6	8	2	8	9	24	0.375000	0	0	295	60
R3	R2	1	8	6	8	2	8	9	24	0.375000	0	0	295	60
R4	F1	2	8	6	8	1	8	9	24	0.375000	0	0	295	60
R4	F3	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R4	F5	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R4	F7	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R4	F8	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R4	F9	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R4	R1	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R4	R3	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R4	R5	2	8	6	8	1	8	9	24	0.375000	0	0	295	60
R4	R7	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R4	R8	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
R4	R9	2	8	5	8	2	8	9	24	0.375000	0	0	295	60
F0	F6	1	8	6	9	2	8	9	25	0.360000	0	0	355	6
F0	R0	1	8	6	9	2	8	9	25	0.360000	0	0	355	6
R0	F5	3	9	5	8	1	8	9	25	0.360000	0	0	355	6
R0	R1	3	9	5	8	1	8	9	25	0.360000	0	0	355	6
R3	F6	1	8	6	9	2	8	9	25	0.360000	0	0	355	6
R3	R0	1	8	6	9	2	8	9	25	0.360000	0	0	355	6
F0	F1	1	8	6	8	1	8	8	24	0.333333	0	0	361	36
F0	F2	1	8	6	8	1	8	8	24	0.333333	0	0	361	36
F0	F3	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
F0	F5	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
F0	F7	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
F0	F8	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
F0	F9	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
F0	R1	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
F0	R3	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
F0	R4	1	8	6	8	1	8	8	24	0.333333	0	0	361	36
F0	R5	1	8	6	8	1	8	8	24	0.333333	0	0	361	36
F0	R7	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
F0	R8	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
F0	R9	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
F1	F3	2	8	5	8	1	8	8	24	0.333333	0	0	361	36
F1	R3	2	8	5	8	1	8	8	24	0.333333	0	0	361	36
F2	F3	2	8	5	8	1	8	8	24	0.333333	0	0	361	36
F2	R3	2	8	5	8	1	8	8	24	0.333333	0	0	361	36
R2	F3	2	8	5	8	1	8	8	24	0.333333	0	0	361	36
R2	R3	2	8	5	8	1	8	8	24	0.333333	0	0	361	36
R3	F0	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
R3	F1	1	8	6	8	1	8	8	24	0.333333	0	0	361	36
R3	F2	1	8	6	8	1	8	8	24	0.333333	0	0	361	36
R3	F5	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
R3	F7	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
R3	F8	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
R3	F9	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
R3	R1	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
R3	R4	1	8	6	8	1	8	8	24	0.333333	0	0	361	36
R3	R5	1	8	6	8	1	8	8	24	0.333333	0	0	361	36
R3	R6	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
R3	R7	1	8	5	8	2	8	8	24	0.333333	0	0	361	36
