record	at	word	reading	row_status
f32v	f32v.8:1	otchol	⟦otchol⟧	recorded
f32v	f32v.8:2	daiin	? von/aus ? [links=; rechts=; fehlend=left,right] [Pakete=d+aiin → de]	recorded
f32v	f32v.8:3	daiin	? von/aus Stängel [links=; rechts=f32v.8:4; fehlend=left] [Pakete=d+aiin → de]	recorded
f32v	f32v.8:4	ctho	Stängel	recorded
f32v	f32v.8:5	daiin	Stängel von/aus Portion [links=f32v.8:4; rechts=f32v.8:6; fehlend=] [Pakete=d+aiin → de]	recorded
f32v	f32v.8:6	qotaiin	Portion	recorded
f32v	f32v.8:7	otchy	⟦otchy⟧	recorded
f32v	f32v.8:8	d	⟦Zielstring d ungelesen⟧ [Pakete=d → d]	recorded
f32v	f32v.8:9	shan	⟦shan⟧	recorded
f32v	f32v.9:1	qotchy	⟦qotchy⟧	recorded
f32v	f32v.9:2	cfhy	⟦cfhy⟧	recorded
f32v	f32v.9:3	skey	⟦skey⟧	recorded
f32v	f32v.9:4	chocthy	Mark	recorded
f32v	f32v.9:5	daiin	Mark von/aus Knospe [links=f32v.9:4; rechts=f32v.9:6; fehlend=] [Pakete=d+aiin → de]	recorded
f32v	f32v.9:6	cthaiin	Knospe	recorded
f32v	f32v.9:7	daiin	Knospe von/aus Öl [links=f32v.9:6; rechts=f32v.10:2; fehlend=] [Pakete=d+aiin → de]	recorded
f32v	f32v.10:1	sho	⟦sho⟧	recorded
f32v	f32v.10:2	keol	Öl	recorded
f32v	f32v.10:3	chor	Blüte	recorded
f32v	f32v.10:4	chol	⟦chol⟧	recorded
f32v	f32v.10:5	daiin	Blüte von/aus ? [links=f32v.10:3; rechts=; fehlend=right] [Pakete=d+aiin → de]	recorded
f32v	f32v.10:6	cpho	⟦cpho⟧	recorded
f32v	f32v.10:7	l	⟦l⟧	recorded
f32v	f32v.10:8	cthol	⟦cthol⟧	recorded
f32v	f32v.10:9	da	⟦da⟧	recorded
f32v	f32v.10:10	ar	? zu ? [links=; rechts=; fehlend=left,right] [Pakete=ar → ad]	recorded
f32v	f32v.11:1	ol	? in Wasser [links=; rechts=f32v.11:3; fehlend=left] [Pakete=ol → in]	recorded
f32v	f32v.11:2	sho	⟦sho⟧	recorded
f32v	f32v.11:3	chy	Wasser	recorded
f29v	f29v.1:1	kooiin	⟦kooiin⟧	recorded
f29v	f29v.1:2	shor	Frucht	recorded
f29v	f29v.1:3	chetchy	⟦chetchy⟧	recorded
f29v	f29v.1:4	ol	Frucht in Kraut [links=f29v.1:2; rechts=f29v.1:7; fehlend=] [Pakete=ol → in]	recorded
f29v	f29v.1:5	ls	⟦ls⟧	recorded
f29v	f29v.1:6	shytchy	⟦shytchy⟧	recorded
f29v	f29v.1:7	cthy	Kraut	recorded
f29v	f29v.1:8	shy	⟦shy⟧	recorded
f29v	f29v.1:9	cho	⟦cho⟧	recorded
f29v	f29v.1:10	shy	⟦shy⟧	recorded
f29v	f29v.1:11	daiin	Kraut von/aus ? [links=f29v.1:7; rechts=; fehlend=right] [Pakete=d+aiin → de]	recorded
f29v	f29v.2:1	qotcheaiin	⟦qotcheaiin⟧	recorded
f29v	f29v.2:2	s	? und Kraut [links=; rechts=f29v.2:5; fehlend=left] [Pakete=s → et]	recorded
f29v	f29v.2:3	chol	⟦chol⟧	recorded
f29v	f29v.2:4	chol	⟦chol⟧	recorded
f29v	f29v.2:5	cthy	Kraut	recorded
f29v	f29v.2:6	chey	⟦chey⟧	recorded
f29v	f29v.2:7	cthold	⟦cthold⟧	recorded
f29v	f29v.2:8	ytchor	⟦ytchor⟧	recorded
f29v	f29v.2:9	dary	⟦dary⟧	recorded
f29v	f29v.3:1	chol	⟦chol⟧	recorded
f29v	f29v.3:2	chol	⟦chol⟧	recorded
f29v	f29v.3:3	kor	⟦kor⟧	recorded
f29v	f29v.3:4	shey	⟦shey⟧	recorded
f29v	f29v.3:5	odaiin	⟦odaiin⟧	recorded
f29v	f29v.3:6	qotchy	⟦qotchy⟧	recorded
f29v	f29v.3:7	taiin	⟦taiin⟧	recorded
f29v	f29v.3:8	s	Kraut und Ansatz [links=f29v.2:5; rechts=f29v.4:3; fehlend=] [Pakete=s → et]	recorded
f29v	f29v.3:9	she	⟦she⟧	recorded
f29v	f29v.3:10	otey	⟦otey⟧	recorded
f29v	f29v.3:11	sy	⟦sy⟧	recorded
f29v	f29v.4:1	ysho	⟦ysho⟧	recorded
f29v	f29v.4:2	otshy	⟦otshy⟧	recorded
f29v	f29v.4:3	okaiin	Ansatz	recorded
f29v	f29v.4:4	cthy	Kraut	recorded
f29v	f29v.4:5	oltchy	⟦oltchy⟧	recorded
f29v	f29v.4:6	s	Kraut und Ansatz [links=f29v.4:4; rechts=f29v.4:9; fehlend=] [Pakete=s → et]	recorded
f29v	f29v.4:7	shot	⟦shot⟧	recorded
f29v	f29v.4:8	sho	⟦sho⟧	recorded
f29v	f29v.4:9	okaiin	Ansatz	recorded
