event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface	deck_class	atomic_value_de	contextual_expansion_de	owner_id	station_role	atomic_sentence_expansion_de
E170	B2	f82r	f82r.2	F047	B2-S003	b921a237be883a820352	dy	PRODUCTIVE_COMPOSITION	Diesposten	Dieser Arbeitsposten	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Halte diesen Posten aktiv
E171	B2	f82r	f82r.2	F047	B2-S003	7d25241b0e56c836372a	qokeedy	PRODUCTIVE_COMPOSITION	Langkontakt	Länger ansetzen; Schluss	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Lass ihn lange einwirken
E172	B2	f82r	f82r.2	F048	B2-S004	308e8ea2d5d190c498e8	qokal	PRODUCTIVE_COMPOSITION	Zieleinsatz	An die Stelle setzen	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Setze an der Zielstelle ein
E173	B2	f82r	f82r.2	F048	B2-S004	f329f2051370174e9a38	lcheckhy	PRODUCTIVE_COMPOSITION	Abführpassage	Die zweite Öffnung	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Führe ihn durch die Abführpassage
E174	B2	f82r	f82r.2	F048	B2-S004	ba8142680851f24c9ff2	lched	PRODUCTIVE_COMPOSITION	Abführung	Hinausführen	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Führe ihn ab
E175	B2	f82r	f82r.3	F049	B2-S004	0275fbf14e07935b0a45	qokeey	PRODUCTIVE_COMPOSITION	Langkontakt	Länger ansetzen	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Lass ihn länger einwirken
E176	B2	f82r	f82r.3	F049	B2-S004	c1db6b0a28d5cbb5d3d2	lcheckhedy	PRODUCTIVE_COMPOSITION	Trennabzug	Klar seihen; Schluss	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Ziehe die getrennte Fraktion ab
E177	B2	f82r	f82r.3	F050	B2-S005	4a7a6326ac95a8809302	qokaly	PRODUCTIVE_COMPOSITION	Zieleinsatz	Posten zur Stelle setzen	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Setze an der Zielstelle ein
E178	B2	f82r	f82r.3	F050	B2-S005	2d2e37ccb2dacc53ee5a	solkaiin	PRODUCTIVE_COMPOSITION	Sollsammlung	Seihtuch	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Sammle ihn bis zur Sollmenge
E179	B2	f82r	f82r.3	F050	B2-S005	2cc8bb3c2af19607888f	chckhy	PRODUCTIVE_COMPOSITION	durchleiten	Führe den Posten durch den Durchlass	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Leite den Posten hindurch
E180	B2	f82r	f82r.3	F050	B2-S005	b5fcea1eaed06b2f2291	qokaiin	PRODUCTIVE_COMPOSITION	Sollstellung	Auf Sollmaß einstellen	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Stelle das Sollmaß ein
E181	B2	f82r	f82r.4	F051	B2-S005	b5fcea1eaed06b2f2291	qokaiin	PRODUCTIVE_COMPOSITION	Sollstellung	Auf Sollmaß einstellen	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Stelle das Sollmaß ein
E182	B2	f82r	f82r.4	F051	B2-S005	a8f891de626fc00028e9	octheol	PRODUCTIVE_COMPOSITION	Folgevorbereitung	dieselbe örtliche Einstellung	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Setze den nächsten Durchgang an
E183	B2	f82r	f82r.4	F051	B2-S005	f0db6d30cd34f4cb2a4d	chkeey	PRODUCTIVE_COMPOSITION	Langwärmen	Länger wärmen	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Wärme ihn lange
E184	B2	f82r	f82r.4	F051	B2-S005	04a3877f0fc81b7597c9	ldy	PRODUCTIVE_COMPOSITION	abziehen	Ziehe es ab und beende den Schritt	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Ziehe ihn ab
E185	B2	f82r	f82r.4	F052	B2-S006	5d5e0b288cf36864ed9d	oteey	PRODUCTIVE_COMPOSITION	Langfolge	Längerer Folgeposten	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Führe ihn länger im Folgegang weiter
E186	B2	f82r	f82r.4	F052	B2-S006	308e8ea2d5d190c498e8	qokal	PRODUCTIVE_COMPOSITION	Zieleinsatz	An die Stelle setzen	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Setze an der Zielstelle ein
E187	B2	f82r	f82r.4	F052	B2-S006	c1913ec4ff84148da6d3	sheckhy	PRODUCTIVE_COMPOSITION	Kurzpassage	Über der örtlich bezeichneten Stelle	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Führe ihn kurz hindurch
E188	B2	f82r	f82r.4	F052	B2-S006	276a7c2d74d1143446f4	qoky	PRODUCTIVE_COMPOSITION	Einsetzen	Posten ansetzen	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Setze den Posten ein
E189	B2	f82r	f82r.7	F053	B2-S007	cbb42a4fe68068325d6b	dshedy	PRODUCTIVE_COMPOSITION	Vorabsetzschluss	Frischwasser zugeben; Schluss	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	ZWISCHENGERAET_MIT_KNOTEN	Setze den vorigen Posten ab und schließe
E190	B2	f82r	f82r.7	F054	B2-S008	54d0e228ca346110af05	sotaiin	PRODUCTIVE_COMPOSITION	Folgemaß	Folgemaß	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	ZWISCHENGERAET_MIT_KNOTEN	Arbeite danach nach dem nächsten Maß
E191	B2	f82r	f82r.7	F054	B2-S008	3ae9a121ba0045b913e8	qokar	PRODUCTIVE_COMPOSITION	Quelleinsatz	Daraus in den Arbeitsgang nehmen	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	ZWISCHENGERAET_MIT_KNOTEN	Setze den Quellposten ein
E192	B2	f82r	f82r.7	F054	B2-S008	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	ZWISCHENGERAET_MIT_KNOTEN	Lass ihn kurz absetzen
E193	B2	f82r	f82r.7	F055	B2-S009	daa1347f456415fe8737	solshedy	PRODUCTIVE_COMPOSITION	Folgeabsetzen	Mit Vorigem absetzen; Schluss	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	ZWISCHENGERAET_MIT_KNOTEN	Lass danach den nächsten Posten absetzen
E194	B2	f82r	f82r.7	F056	B2-S010	0275fbf14e07935b0a45	qokeey	PRODUCTIVE_COMPOSITION	Langkontakt	Länger ansetzen	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	ZWISCHENGERAET_MIT_KNOTEN	Lass ihn länger einwirken
E195	B2	f82r	f82r.7	F056	B2-S010	276a7c2d74d1143446f4	qoky	PRODUCTIVE_COMPOSITION	Einsetzen	Posten ansetzen	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	ZWISCHENGERAET_MIT_KNOTEN	Setze den Posten ein
E196	B2	f82r	f82r.7	F056	B2-S010	5eff216ba51fbfb21f22	ls	PRODUCTIVE_COMPOSITION	Auslass	Die erste Öffnung	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	ZWISCHENGERAET_MIT_KNOTEN	Führe zum Auslass
