length_id	island_length	bank_id	physical_page	owner_de	event_count	replacement_count	stop_count	isolated_global_exact_count	isolated_global_all_exact
L02	2	G457-L02-K042	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	321	2	0	321	YES
L02	2	G457-L02-K043	f81r	F81R_LOWER_POOL	116	2	0	116	YES
L02	2	G457-L02-K044	f81r	F81R_UPPER_POOL	94	4	0	94	YES
L02	2	G457-L02-K045	f81v	gemeinsames zweireihiges Badfeld	253	2	0	253	YES
L02	2	G457-L02-K046	f82r	mehrere getrennte Bad- und Leitungsstationen	278	4	0	278	YES
L02	2	G457-L02-K047	f83r	Variantenatlas lokaler Becken und Anwendungen	341	4	0	341	YES
L02	2	G457-L02-K048	f88r	sechzehn Drogenposten und drei Gefäßansätze	134	6	0	134	YES
L02	2	G457-L02-K049	f88v	erste Gefaess-/Zutatengruppe	39	4	1	39	YES
L02	2	G457-L02-K050	f88v	zweite Gefaess-/Zutatengruppe	92	6	0	92	YES
L02	2	G457-L02-K051	f89r	Gefäß-/Pflanzenteilgruppe A	47	2	0	47	YES
L02	2	G457-L02-K052	f89r	Gefäß-/Pflanzenteilgruppe B	35	2	0	35	YES
L02	2	G457-L02-K053	f89r	Gefäß-/Pflanzenteilgruppe C	44	2	0	44	YES
L02	2	G457-L02-K054	f89r	Gefäß-/Pflanzenteilgruppe D	44	2	0	44	YES
L02	2	G457-L02-K055	f89r	Gefäß-/Pflanzenteilgruppe E	62	4	0	62	YES
L02	2	G457-L02-K056	f89r	Gefäß-/Pflanzenteilgruppe F	106	2	1	106	YES
L02	2	G457-L02-K057	f95v	F95V_WHOLE_PLANT	178	4	0	178	YES
L03	3	G457-L03-K001	f10r	zweiknolliges blauköpfiges Heilkraut	92	6	1	92	YES
L03	3	G457-L03-K002	f11r	blühender dreikroniger Sodenstock	59	3	0	59	YES
L03	3	G457-L03-K003	f13r	große Wurzelkrone mit Blatt und Blütenstand	77	3	0	77	YES
L03	3	G457-L03-K004	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	78	6	1	78	YES
L03	3	G457-L03-K005	f18r	große abgebildete Blütenpflanze	84	9	0	84	YES
L03	3	G457-L03-K006	f1r	F1R_TEXT_BLOCK_A	46	3	0	46	YES
L03	3	G457-L03-K007	f1r	F1R_TEXT_BLOCK_B	25	0	0	25	YES
L03	3	G457-L03-K008	f1r	F1R_TEXT_BLOCK_C	88	3	0	88	YES
L03	3	G457-L03-K009	f1r	F1R_TEXT_BLOCK_D	55	3	1	55	YES
L03	3	G457-L03-K010	f24v	F24V_WHOLE_PLANT	86	6	0	86	YES
L03	3	G457-L03-K011	f55v	große aromatische Doldenpflanze	106	3	0	106	YES
L03	3	G457-L03-K012	f56r	stachelköpfiges Kraut in mehreren Reifestufen	105	6	0	105	YES
L03	3	G457-L03-K013	f67r2	zwei getrennte Himmelsräder und Tabelle	126	6	2	126	YES
L03	3	G457-L03-K014	f68r1	mehrteilige Sternstellentafel	31	3	0	31	YES
L03	3	G457-L03-K015	f71v	dritte lokale Ringgruppe	11	0	0	11	YES
L03	3	G457-L03-K016	f71v	erste lokale Figuren-/Sternringgruppe	37	6	0	37	YES
L03	3	G457-L03-K017	f71v	zweite lokale Figuren-/Sternringgruppe	30	3	0	30	YES
L03	3	G457-L03-K018	f72r	Tierkreis-Ringgruppe A	42	3	0	42	YES
L03	3	G457-L03-K019	f72r	Tierkreis-Ringgruppe B	27	0	0	27	YES
L03	3	G457-L03-K020	f72r	Tierkreis-Ringgruppe C	13	0	0	13	YES
L03	3	G457-L03-K021	f72r	Tierkreis-Ringgruppe D	41	3	0	41	YES
L03	3	G457-L03-K022	f72r	Tierkreis-Ringgruppe E	26	3	0	26	YES
L03	3	G457-L03-K023	f72r	Tierkreis-Ringgruppe F	15	0	0	15	YES
L03	3	G457-L03-K024	f72r	Tierkreis-Ringgruppe G	47	0	0	47	YES
L03	3	G457-L03-K025	f72r	Tierkreis-Ringgruppe H	41	3	0	41	YES
L03	3	G457-L03-K026	f72r	Tierkreis-Ringgruppe I	27	0	0	27	YES
L03	3	G457-L03-K027	f72r	Tierkreis-Ringgruppe J	9	0	0	9	YES
L03	3	G457-L03-K028	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	408	6	0	408	YES
L03	3	G457-L03-K029	f76r	unbebilderter Textabschnitt A0	37	0	0	37	YES
L03	3	G457-L03-K030	f76r	unbebilderter Textabschnitt A1	26	0	0	26	YES
L03	3	G457-L03-K031	f76r	unbebilderter Textabschnitt A2	28	0	0	28	YES
L03	3	G457-L03-K032	f76r	unbebilderter Textabschnitt A3	39	0	0	39	YES
L03	3	G457-L03-K033	f76r	unbebilderter Textabschnitt A4	36	0	0	36	YES
L03	3	G457-L03-K034	f76r	unbebilderter Textabschnitt A5	35	0	0	35	YES
L03	3	G457-L03-K035	f76r	unbebilderter Textabschnitt A6	53	0	0	53	YES
L03	3	G457-L03-K036	f76r	unbebilderter Textabschnitt A7	39	0	0	39	YES
L03	3	G457-L03-K037	f76r	unbebilderter Textabschnitt A8	69	0	0	69	YES
L03	3	G457-L03-K038	f76r	unbebilderter Textabschnitt A9	6	0	0	6	YES
L03	3	G457-L03-K039	f76r	unbebilderter Textabschnitt B	58	0	0	58	YES
L03	3	G457-L03-K040	f76r	unbebilderter Textabschnitt C	76	0	0	76	YES
L03	3	G457-L03-K041	f76r	unbebilderter Textabschnitt D	58	0	0	58	YES
L03	3	G457-L03-K042	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	321	3	0	321	YES
L03	3	G457-L03-K043	f81r	F81R_LOWER_POOL	116	3	0	116	YES
L03	3	G457-L03-K044	f81r	F81R_UPPER_POOL	94	6	0	94	YES
L03	3	G457-L03-K045	f81v	gemeinsames zweireihiges Badfeld	253	3	0	253	YES
L03	3	G457-L03-K046	f82r	mehrere getrennte Bad- und Leitungsstationen	278	6	0	278	YES
L03	3	G457-L03-K047	f83r	Variantenatlas lokaler Becken und Anwendungen	341	6	0	341	YES
L03	3	G457-L03-K048	f88r	sechzehn Drogenposten und drei Gefäßansätze	134	9	0	134	YES
L03	3	G457-L03-K049	f88v	erste Gefaess-/Zutatengruppe	39	6	1	39	YES
L03	3	G457-L03-K050	f88v	zweite Gefaess-/Zutatengruppe	92	9	0	92	YES
L03	3	G457-L03-K051	f89r	Gefäß-/Pflanzenteilgruppe A	47	3	0	47	YES
L03	3	G457-L03-K052	f89r	Gefäß-/Pflanzenteilgruppe B	35	3	0	35	YES
L03	3	G457-L03-K053	f89r	Gefäß-/Pflanzenteilgruppe C	44	3	0	44	YES
L03	3	G457-L03-K054	f89r	Gefäß-/Pflanzenteilgruppe D	44	3	0	44	YES
L03	3	G457-L03-K055	f89r	Gefäß-/Pflanzenteilgruppe E	62	6	0	62	YES
L03	3	G457-L03-K056	f89r	Gefäß-/Pflanzenteilgruppe F	106	3	1	106	YES
L03	3	G457-L03-K057	f95v	F95V_WHOLE_PLANT	178	6	0	178	YES
L04	4	G457-L04-K001	f10r	zweiknolliges blauköpfiges Heilkraut	92	8	1	92	YES
L04	4	G457-L04-K002	f11r	blühender dreikroniger Sodenstock	59	4	1	59	YES
L04	4	G457-L04-K003	f13r	große Wurzelkrone mit Blatt und Blütenstand	77	4	0	77	YES
L04	4	G457-L04-K004	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	78	8	1	78	YES
L04	4	G457-L04-K005	f18r	große abgebildete Blütenpflanze	84	12	1	84	YES
L04	4	G457-L04-K006	f1r	F1R_TEXT_BLOCK_A	46	4	0	46	YES
L04	4	G457-L04-K007	f1r	F1R_TEXT_BLOCK_B	25	0	0	25	YES
L04	4	G457-L04-K008	f1r	F1R_TEXT_BLOCK_C	88	4	0	88	YES
L04	4	G457-L04-K009	f1r	F1R_TEXT_BLOCK_D	55	4	1	55	YES
L04	4	G457-L04-K010	f24v	F24V_WHOLE_PLANT	86	8	0	86	YES
L04	4	G457-L04-K011	f55v	große aromatische Doldenpflanze	106	4	0	106	YES
L04	4	G457-L04-K012	f56r	stachelköpfiges Kraut in mehreren Reifestufen	105	8	0	105	YES
L04	4	G457-L04-K013	f67r2	zwei getrennte Himmelsräder und Tabelle	126	8	2	126	YES
L04	4	G457-L04-K014	f68r1	mehrteilige Sternstellentafel	31	4	0	31	YES
L04	4	G457-L04-K015	f71v	dritte lokale Ringgruppe	11	0	0	11	YES
L04	4	G457-L04-K016	f71v	erste lokale Figuren-/Sternringgruppe	37	8	0	37	YES
L04	4	G457-L04-K017	f71v	zweite lokale Figuren-/Sternringgruppe	30	4	0	30	YES
L04	4	G457-L04-K018	f72r	Tierkreis-Ringgruppe A	42	4	0	42	YES
L04	4	G457-L04-K019	f72r	Tierkreis-Ringgruppe B	27	0	0	27	YES
L04	4	G457-L04-K020	f72r	Tierkreis-Ringgruppe C	13	0	0	13	YES
L04	4	G457-L04-K021	f72r	Tierkreis-Ringgruppe D	41	4	0	41	YES
L04	4	G457-L04-K022	f72r	Tierkreis-Ringgruppe E	26	4	0	26	YES
L04	4	G457-L04-K023	f72r	Tierkreis-Ringgruppe F	15	0	0	15	YES
L04	4	G457-L04-K024	f72r	Tierkreis-Ringgruppe G	47	0	0	47	YES
L04	4	G457-L04-K025	f72r	Tierkreis-Ringgruppe H	41	4	0	41	YES
L04	4	G457-L04-K026	f72r	Tierkreis-Ringgruppe I	27	0	0	27	YES
L04	4	G457-L04-K027	f72r	Tierkreis-Ringgruppe J	9	0	0	9	YES
L04	4	G457-L04-K028	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	408	8	0	408	YES
L04	4	G457-L04-K029	f76r	unbebilderter Textabschnitt A0	37	0	0	37	YES
L04	4	G457-L04-K030	f76r	unbebilderter Textabschnitt A1	26	0	0	26	YES
L04	4	G457-L04-K031	f76r	unbebilderter Textabschnitt A2	28	0	0	28	YES
L04	4	G457-L04-K032	f76r	unbebilderter Textabschnitt A3	39	0	0	39	YES
L04	4	G457-L04-K033	f76r	unbebilderter Textabschnitt A4	36	0	0	36	YES
L04	4	G457-L04-K034	f76r	unbebilderter Textabschnitt A5	35	0	0	35	YES
L04	4	G457-L04-K035	f76r	unbebilderter Textabschnitt A6	53	0	0	53	YES
L04	4	G457-L04-K036	f76r	unbebilderter Textabschnitt A7	39	0	0	39	YES
L04	4	G457-L04-K037	f76r	unbebilderter Textabschnitt A8	69	0	0	69	YES
L04	4	G457-L04-K038	f76r	unbebilderter Textabschnitt A9	6	0	0	6	YES
L04	4	G457-L04-K039	f76r	unbebilderter Textabschnitt B	58	0	0	58	YES
L04	4	G457-L04-K040	f76r	unbebilderter Textabschnitt C	76	0	0	76	YES
L04	4	G457-L04-K041	f76r	unbebilderter Textabschnitt D	58	0	0	58	YES
L04	4	G457-L04-K042	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	321	4	0	321	YES
L04	4	G457-L04-K043	f81r	F81R_LOWER_POOL	116	4	0	116	YES
L04	4	G457-L04-K044	f81r	F81R_UPPER_POOL	94	8	0	94	YES
L04	4	G457-L04-K045	f81v	gemeinsames zweireihiges Badfeld	253	4	0	253	YES
L04	4	G457-L04-K046	f82r	mehrere getrennte Bad- und Leitungsstationen	278	8	0	278	YES
L04	4	G457-L04-K047	f83r	Variantenatlas lokaler Becken und Anwendungen	341	8	0	341	YES
L04	4	G457-L04-K048	f88r	sechzehn Drogenposten und drei Gefäßansätze	134	12	0	134	YES
L04	4	G457-L04-K049	f88v	erste Gefaess-/Zutatengruppe	39	8	1	39	YES
L04	4	G457-L04-K050	f88v	zweite Gefaess-/Zutatengruppe	92	12	0	92	YES
L04	4	G457-L04-K051	f89r	Gefäß-/Pflanzenteilgruppe A	47	4	0	47	YES
L04	4	G457-L04-K052	f89r	Gefäß-/Pflanzenteilgruppe B	35	4	0	35	YES
L04	4	G457-L04-K053	f89r	Gefäß-/Pflanzenteilgruppe C	44	4	0	44	YES
L04	4	G457-L04-K054	f89r	Gefäß-/Pflanzenteilgruppe D	44	4	0	44	YES
L04	4	G457-L04-K055	f89r	Gefäß-/Pflanzenteilgruppe E	62	8	0	62	YES
L04	4	G457-L04-K056	f89r	Gefäß-/Pflanzenteilgruppe F	106	4	1	106	YES
L04	4	G457-L04-K057	f95v	F95V_WHOLE_PLANT	178	8	0	178	YES
L05	5	G457-L05-K001	f10r	zweiknolliges blauköpfiges Heilkraut	92	10	1	92	YES
L05	5	G457-L05-K002	f11r	blühender dreikroniger Sodenstock	59	5	1	59	YES
L05	5	G457-L05-K003	f13r	große Wurzelkrone mit Blatt und Blütenstand	77	5	0	77	YES
L05	5	G457-L05-K004	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	78	10	1	78	YES
L05	5	G457-L05-K005	f18r	große abgebildete Blütenpflanze	84	15	2	84	YES
L05	5	G457-L05-K006	f1r	F1R_TEXT_BLOCK_A	46	5	0	46	YES
L05	5	G457-L05-K007	f1r	F1R_TEXT_BLOCK_B	25	0	0	25	YES
L05	5	G457-L05-K008	f1r	F1R_TEXT_BLOCK_C	88	5	0	88	YES
L05	5	G457-L05-K009	f1r	F1R_TEXT_BLOCK_D	55	5	1	55	YES
L05	5	G457-L05-K010	f24v	F24V_WHOLE_PLANT	86	10	0	86	YES
L05	5	G457-L05-K011	f55v	große aromatische Doldenpflanze	106	5	0	106	YES
L05	5	G457-L05-K012	f56r	stachelköpfiges Kraut in mehreren Reifestufen	105	10	0	105	YES
L05	5	G457-L05-K013	f67r2	zwei getrennte Himmelsräder und Tabelle	126	10	2	126	YES
L05	5	G457-L05-K014	f68r1	mehrteilige Sternstellentafel	31	5	0	31	YES
L05	5	G457-L05-K015	f71v	dritte lokale Ringgruppe	11	0	0	11	YES
L05	5	G457-L05-K016	f71v	erste lokale Figuren-/Sternringgruppe	37	10	0	37	YES
L05	5	G457-L05-K017	f71v	zweite lokale Figuren-/Sternringgruppe	30	5	0	30	YES
L05	5	G457-L05-K018	f72r	Tierkreis-Ringgruppe A	42	5	0	42	YES
L05	5	G457-L05-K019	f72r	Tierkreis-Ringgruppe B	27	0	0	27	YES
L05	5	G457-L05-K020	f72r	Tierkreis-Ringgruppe C	13	0	0	13	YES
L05	5	G457-L05-K021	f72r	Tierkreis-Ringgruppe D	41	5	0	41	YES
L05	5	G457-L05-K022	f72r	Tierkreis-Ringgruppe E	26	5	0	26	YES
L05	5	G457-L05-K023	f72r	Tierkreis-Ringgruppe F	15	0	0	15	YES
L05	5	G457-L05-K024	f72r	Tierkreis-Ringgruppe G	47	0	0	47	YES
L05	5	G457-L05-K025	f72r	Tierkreis-Ringgruppe H	41	5	0	41	YES
L05	5	G457-L05-K026	f72r	Tierkreis-Ringgruppe I	27	0	0	27	YES
L05	5	G457-L05-K027	f72r	Tierkreis-Ringgruppe J	9	0	0	9	YES
L05	5	G457-L05-K028	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	408	10	1	408	YES
L05	5	G457-L05-K029	f76r	unbebilderter Textabschnitt A0	37	0	0	37	YES
L05	5	G457-L05-K030	f76r	unbebilderter Textabschnitt A1	26	0	0	26	YES
L05	5	G457-L05-K031	f76r	unbebilderter Textabschnitt A2	28	0	0	28	YES
L05	5	G457-L05-K032	f76r	unbebilderter Textabschnitt A3	39	0	0	39	YES
L05	5	G457-L05-K033	f76r	unbebilderter Textabschnitt A4	36	0	0	36	YES
L05	5	G457-L05-K034	f76r	unbebilderter Textabschnitt A5	35	0	0	35	YES
L05	5	G457-L05-K035	f76r	unbebilderter Textabschnitt A6	53	0	0	53	YES
L05	5	G457-L05-K036	f76r	unbebilderter Textabschnitt A7	39	0	0	39	YES
L05	5	G457-L05-K037	f76r	unbebilderter Textabschnitt A8	69	0	0	69	YES
L05	5	G457-L05-K038	f76r	unbebilderter Textabschnitt A9	6	0	0	6	YES
L05	5	G457-L05-K039	f76r	unbebilderter Textabschnitt B	58	0	0	58	YES
L05	5	G457-L05-K040	f76r	unbebilderter Textabschnitt C	76	0	0	76	YES
L05	5	G457-L05-K041	f76r	unbebilderter Textabschnitt D	58	0	0	58	YES
L05	5	G457-L05-K042	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	321	5	0	321	YES
L05	5	G457-L05-K043	f81r	F81R_LOWER_POOL	116	5	0	116	YES
L05	5	G457-L05-K044	f81r	F81R_UPPER_POOL	94	10	0	94	YES
L05	5	G457-L05-K045	f81v	gemeinsames zweireihiges Badfeld	253	5	0	253	YES
L05	5	G457-L05-K046	f82r	mehrere getrennte Bad- und Leitungsstationen	278	10	1	278	YES
L05	5	G457-L05-K047	f83r	Variantenatlas lokaler Becken und Anwendungen	341	10	1	341	YES
L05	5	G457-L05-K048	f88r	sechzehn Drogenposten und drei Gefäßansätze	134	15	0	134	YES
L05	5	G457-L05-K049	f88v	erste Gefaess-/Zutatengruppe	39	10	1	39	YES
L05	5	G457-L05-K050	f88v	zweite Gefaess-/Zutatengruppe	92	15	0	92	YES
L05	5	G457-L05-K051	f89r	Gefäß-/Pflanzenteilgruppe A	47	5	0	47	YES
L05	5	G457-L05-K052	f89r	Gefäß-/Pflanzenteilgruppe B	35	5	0	35	YES
L05	5	G457-L05-K053	f89r	Gefäß-/Pflanzenteilgruppe C	44	5	0	44	YES
L05	5	G457-L05-K054	f89r	Gefäß-/Pflanzenteilgruppe D	44	5	0	44	YES
L05	5	G457-L05-K055	f89r	Gefäß-/Pflanzenteilgruppe E	62	10	0	62	YES
L05	5	G457-L05-K056	f89r	Gefäß-/Pflanzenteilgruppe F	106	5	1	106	YES
L05	5	G457-L05-K057	f95v	F95V_WHOLE_PLANT	178	10	0	178	YES
L06	6	G457-L06-K001	f10r	zweiknolliges blauköpfiges Heilkraut	92	12	1	92	YES
L06	6	G457-L06-K002	f11r	blühender dreikroniger Sodenstock	59	6	1	59	YES
L06	6	G457-L06-K003	f13r	große Wurzelkrone mit Blatt und Blütenstand	77	6	0	77	YES
L06	6	G457-L06-K004	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	78	12	1	78	YES
L06	6	G457-L06-K005	f18r	große abgebildete Blütenpflanze	84	18	2	84	YES
L06	6	G457-L06-K006	f1r	F1R_TEXT_BLOCK_A	46	6	0	46	YES
L06	6	G457-L06-K007	f1r	F1R_TEXT_BLOCK_B	25	0	0	25	YES
