event_id	record_unit_id	statement_id	statement_position	instruction_atom_de	global_candidates	record_candidates	previous_atom_de	next_atom_de	selection_rule	selected_joint_tuple_id	expected_joint_tuple_id	selected_surfaces	exact_recovery
E121	B1	B1-S003	1	fortsetzen	1	1	START	gebuendelt umsetzen; Schluss	UNIQUE_VALUE	dcda95c81a5460feb191	dcda95c81a5460feb191	cheol|ol|qol|sol|tol	PASS
E122	B1	B1-S003	2	gebuendelt umsetzen; Schluss	1	1	fortsetzen	END	UNIQUE_VALUE	54e32e9c1414b20640e9	54e32e9c1414b20640e9	sshkchdy	PASS
E123	B1	B1-S004	1	dies umsetzen	2	1	START	fortsetzen	RECORD_NAMESPACE	6f7ff8287eddf4da9fdb	6f7ff8287eddf4da9fdb	chdy|chedy	PASS
E124	B1	B1-S004	2	fortsetzen	1	1	dies umsetzen	absetzen; Schluss	UNIQUE_VALUE	dcda95c81a5460feb191	dcda95c81a5460feb191	cheol|ol|qol|sol|tol	PASS
E125	B1	B1-S004	3	absetzen; Schluss	1	1	fortsetzen	END	UNIQUE_VALUE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	cheedy|shedy|tedy	PASS
E126	B1	B1-S005	1	weiterführen; Schluss	1	1	START	END	UNIQUE_VALUE	28ffbc88b97772a75f1e	28ffbc88b97772a75f1e	olchedy|qolchedy	PASS
E127	B1	B1-S006	1	eine Portion zugeben	1	1	START	durchführen	UNIQUE_VALUE	1645e612504fcef59ced	1645e612504fcef59ced	okain|qokain	PASS
E128	B1	B1-S006	2	durchführen	1	1	eine Portion zugeben	weiterfuehren	UNIQUE_VALUE	2cc8bb3c2af19607888f	2cc8bb3c2af19607888f	chckhy|shckhy	PASS
E129	B1	B1-S006	3	weiterfuehren	1	1	durchführen	an der Stelle abkuehlen	UNIQUE_VALUE	0f18de177ed7c878bf95	0f18de177ed7c878bf95	dl	PASS
E130	B1	B1-S006	4	an der Stelle abkuehlen	1	1	weiterfuehren	END	UNIQUE_VALUE	4da0f0f7b5fc7ac20067	4da0f0f7b5fc7ac20067	ral	PASS
E131	B1	B1-S007	1	Ansatz umsetzen; Schluss	2	2	START	END	STATEMENT_INITIAL_SHORT_ELSE_EXPANDED	87411f84689b4f93a303	87411f84689b4f93a303	qokchdy	PASS
E132	B1	B1-S008	1	dies	1	1	START	fortsetzen	UNIQUE_VALUE	b921a237be883a820352	b921a237be883a820352	chey|dy|sy	PASS
E133	B1	B1-S008	2	fortsetzen	1	1	dies	kurz wärmen	UNIQUE_VALUE	dcda95c81a5460feb191	dcda95c81a5460feb191	cheol|ol|qol|sol|tol	PASS
E134	B1	B1-S008	3	kurz wärmen	1	1	fortsetzen	fortsetzen	UNIQUE_VALUE	d904bf7b044dd3922781	d904bf7b044dd3922781	cheky	PASS
E135	B1	B1-S008	4	fortsetzen	1	1	kurz wärmen	absetzen; Schluss	UNIQUE_VALUE	dcda95c81a5460feb191	dcda95c81a5460feb191	cheol|ol|qol|sol|tol	PASS
E136	B1	B1-S008	5	absetzen; Schluss	1	1	fortsetzen	END	UNIQUE_VALUE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	cheedy|shedy|tedy	PASS
E137	B1	B1-S009	1	kurz ansetzen; Schluss	1	1	START	END	UNIQUE_VALUE	7db18b2f0fb7ed0fcfd3	7db18b2f0fb7ed0fcfd3	qokedy	PASS
E138	B1	B1-S010	1	kurz ansetzen; Schluss	1	1	START	END	UNIQUE_VALUE	7db18b2f0fb7ed0fcfd3	7db18b2f0fb7ed0fcfd3	qokedy	PASS
E139	B1	B1-S011	1	durchführen	1	1	START	verwende dies	UNIQUE_VALUE	2cc8bb3c2af19607888f	2cc8bb3c2af19607888f	chckhy|shckhy	PASS
E140	B1	B1-S011	2	verwende dies	1	1	durchführen	END	UNIQUE_VALUE	276a7c2d74d1143446f4	276a7c2d74d1143446f4	qoky	PASS
E141	B1	B1-S012	1	Waschgang	1	1	START	kurz ansetzen	UNIQUE_VALUE	be0974b366c981dc1eef	be0974b366c981dc1eef	lsho	PASS
E142	B1	B1-S012	2	kurz ansetzen	1	1	Waschgang	Waschgang; Schluss	UNIQUE_VALUE	08bd5ca0c2ad137a056d	08bd5ca0c2ad137a056d	okey|qokey	PASS
E143	B1	B1-S012	3	Waschgang; Schluss	1	1	kurz ansetzen	END	UNIQUE_VALUE	2e7e89e0bd12b999c280	2e7e89e0bd12b999c280	lshedy	PASS
E144	B1	B1-S013	1	Waschgang; Schluss	1	1	START	END	UNIQUE_VALUE	2e7e89e0bd12b999c280	2e7e89e0bd12b999c280	lshedy	PASS
E145	B1	B1-S014	1	dies umsetzen	2	1	START	dies auffangen	RECORD_NAMESPACE	6f7ff8287eddf4da9fdb	6f7ff8287eddf4da9fdb	chdy|chedy	PASS
E146	B1	B1-S014	2	dies auffangen	1	1	dies umsetzen	zum Auslass führen	UNIQUE_VALUE	c205570c49d4d93c23d3	c205570c49d4d93c23d3	qolky	PASS
E147	B1	B1-S014	3	zum Auslass führen	1	1	dies auffangen	fortsetzen	UNIQUE_VALUE	433713294b25b0a12f66	433713294b25b0a12f66	lchedal	PASS
E148	B1	B1-S014	4	fortsetzen	1	1	zum Auslass führen	danach von dort	UNIQUE_VALUE	dcda95c81a5460feb191	dcda95c81a5460feb191	cheol|ol|qol|sol|tol	PASS
E149	B1	B1-S014	5	danach von dort	1	1	fortsetzen	END	UNIQUE_VALUE	b6b654722e55729cc947	b6b654722e55729cc947	otar	PASS
E150	B1	B1-S015	1	dies kurz fuellen	1	1	START	Ansatz umsetzen; Schluss	UNIQUE_VALUE	a7af89ab31ce5e247395	a7af89ab31ce5e247395	ytey	PASS
E151	B1	B1-S015	2	Ansatz umsetzen; Schluss	2	2	dies kurz fuellen	END	STATEMENT_INITIAL_SHORT_ELSE_EXPANDED	07913ef9b1fb773cd325	07913ef9b1fb773cd325	okchedy|qokchedy	PASS
E152	B1	B1-S016	1	an die Stelle setzen	1	1	START	länger ansetzen	UNIQUE_VALUE	308e8ea2d5d190c498e8	308e8ea2d5d190c498e8	okal|qokal	PASS
E153	B1	B1-S016	2	länger ansetzen	1	1	an die Stelle setzen	fortsetzen	UNIQUE_VALUE	0275fbf14e07935b0a45	0275fbf14e07935b0a45	okeey|qokeey	PASS
E154	B1	B1-S016	3	fortsetzen	1	1	länger ansetzen	absetzen; Schluss	UNIQUE_VALUE	dcda95c81a5460feb191	dcda95c81a5460feb191	cheol|ol|qol|sol|tol	PASS
E155	B1	B1-S016	4	absetzen; Schluss	1	1	fortsetzen	END	UNIQUE_VALUE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	cheedy|shedy|tedy	PASS
E156	B1	B1-S017	1	Stelle	1	1	START	kurz fortsetzen	UNIQUE_VALUE	dd0ecaf5e27d81befffc	dd0ecaf5e27d81befffc	al|chal|cheal|dal|sal|tal	PASS
E157	B1	B1-S017	2	kurz fortsetzen	1	1	Stelle	umsetzen; Schluss	UNIQUE_VALUE	a06244ef1f2b37ca44c1	a06244ef1f2b37ca44c1	teol	PASS
E158	B1	B1-S017	3	umsetzen; Schluss	2	2	kurz fortsetzen	END	SHORT_DCH_AFTER_SHORT_CONTINUE_ELSE_DEFAULT	d225b7a7b95da7aee437	d225b7a7b95da7aee437	dchdy	PASS
E159	B1	B1-S018	1	dies fuehren	1	1	START	kurz halten	UNIQUE_VALUE	b38d70daefd663d74625	b38d70daefd663d74625	ly	PASS
E160	B1	B1-S018	2	kurz halten	1	1	dies fuehren	Sollstand	UNIQUE_VALUE	74c76d589d44120f647b	74c76d589d44120f647b	dsheol	PASS
E161	B1	B1-S018	3	Sollstand	1	1	kurz halten	länger auffangen; Schluss	UNIQUE_VALUE	2c82523794dcb7d2b343	2c82523794dcb7d2b343	oiiin|soiiin	PASS
E162	B1	B1-S018	4	länger auffangen; Schluss	1	1	Sollstand	END	UNIQUE_VALUE	3b70942557b3a40e8030	3b70942557b3a40e8030	olkeedy|solkeedy	PASS
E163	B1	B1-S019	1	absetzen; Schluss	1	1	START	END	UNIQUE_VALUE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	cheedy|shedy|tedy	PASS
E164	B1	B1-S020	1	kurz wärmen	1	1	START	seihen; Schluss	UNIQUE_VALUE	d904bf7b044dd3922781	d904bf7b044dd3922781	cheky	PASS
E165	B1	B1-S020	2	seihen; Schluss	1	1	kurz wärmen	END	UNIQUE_VALUE	d68bc8de3bcee09db23c	d68bc8de3bcee09db23c	shckhedy	PASS
E166	B1	B1-S021	1	Stelle	1	1	START	END	UNIQUE_VALUE	dd0ecaf5e27d81befffc	dd0ecaf5e27d81befffc	al|chal|cheal|dal|sal|tal	PASS
E167	B2	B2-S001	1	umsetzen; Schluss	2	1	START	END	RECORD_NAMESPACE	259b2b3b0bf859882e2c	259b2b3b0bf859882e2c	dchedy|schedy|tchedy	PASS
E168	B2	B2-S002	1	weiterführen; Schluss	1	1	START	END	UNIQUE_VALUE	28ffbc88b97772a75f1e	28ffbc88b97772a75f1e	olchedy|qolchedy	PASS
E169	B2	B2-S003	1	eine Portion zugeben	1	1	START	dies	UNIQUE_VALUE	1645e612504fcef59ced	1645e612504fcef59ced	okain|qokain	PASS
E170	B2	B2-S003	2	dies	1	1	eine Portion zugeben	länger ansetzen; Schluss	UNIQUE_VALUE	b921a237be883a820352	b921a237be883a820352	chey|dy|sy	PASS
E171	B2	B2-S003	3	länger ansetzen; Schluss	1	1	dies	END	UNIQUE_VALUE	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	PASS
E172	B2	B2-S004	1	an die Stelle setzen	1	1	START	dies zum Durchlass führen	UNIQUE_VALUE	308e8ea2d5d190c498e8	308e8ea2d5d190c498e8	okal|qokal	PASS
E173	B2	B2-S004	2	dies zum Durchlass führen	1	1	an die Stelle setzen	hinausführen	UNIQUE_VALUE	f329f2051370174e9a38	f329f2051370174e9a38	lcheckhy	PASS
E174	B2	B2-S004	3	hinausführen	1	1	dies zum Durchlass führen	länger ansetzen	UNIQUE_VALUE	ba8142680851f24c9ff2	ba8142680851f24c9ff2	lched	PASS
E175	B2	B2-S004	4	länger ansetzen	1	1	hinausführen	hinaus seihen; Schluss	UNIQUE_VALUE	0275fbf14e07935b0a45	0275fbf14e07935b0a45	okeey|qokeey	PASS
E176	B2	B2-S004	5	hinaus seihen; Schluss	1	1	länger ansetzen	END	UNIQUE_VALUE	c1db6b0a28d5cbb5d3d2	c1db6b0a28d5cbb5d3d2	lcheckhedy	PASS
E177	B2	B2-S005	1	dies an die Stelle setzen	1	1	START	Auffangmass	UNIQUE_VALUE	4a7a6326ac95a8809302	4a7a6326ac95a8809302	qokaly	PASS
E178	B2	B2-S005	2	Auffangmass	1	1	dies an die Stelle setzen	durchführen	UNIQUE_VALUE	2d2e37ccb2dacc53ee5a	2d2e37ccb2dacc53ee5a	solkaiin	PASS
E179	B2	B2-S005	3	durchführen	1	1	Auffangmass	bemessen	UNIQUE_VALUE	2cc8bb3c2af19607888f	2cc8bb3c2af19607888f	chckhy|shckhy	PASS
E180	B2	B2-S005	4	bemessen	1	1	durchführen	bemessen	UNIQUE_VALUE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	okaiin|qokaiin	PASS
E181	B2	B2-S005	5	bemessen	1	1	bemessen	kurz bereit fortsetzen	UNIQUE_VALUE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	okaiin|qokaiin	PASS
E182	B2	B2-S005	6	kurz bereit fortsetzen	1	1	bemessen	dies länger wärmen	UNIQUE_VALUE	a8f891de626fc00028e9	a8f891de626fc00028e9	octheol	PASS
E183	B2	B2-S005	7	dies länger wärmen	2	1	kurz bereit fortsetzen	abführen; Schluss	RECORD_NAMESPACE	f0db6d30cd34f4cb2a4d	f0db6d30cd34f4cb2a4d	chkeey	PASS
E184	B2	B2-S005	8	abführen; Schluss	1	1	dies länger wärmen	END	UNIQUE_VALUE	04a3877f0fc81b7597c9	04a3877f0fc81b7597c9	ldy	PASS
E185	B2	B2-S006	1	nächsten Posten länger halten	1	1	START	an die Stelle setzen	UNIQUE_VALUE	5d5e0b288cf36864ed9d	5d5e0b288cf36864ed9d	oteey	PASS
E186	B2	B2-S006	2	an die Stelle setzen	1	1	nächsten Posten länger halten	dies kurz im Durchlass halten	UNIQUE_VALUE	308e8ea2d5d190c498e8	308e8ea2d5d190c498e8	okal|qokal	PASS
E187	B2	B2-S006	3	dies kurz im Durchlass halten	1	1	an die Stelle setzen	verwende dies	UNIQUE_VALUE	c1913ec4ff84148da6d3	c1913ec4ff84148da6d3	sheckhy	PASS
E188	B2	B2-S006	4	verwende dies	1	1	dies kurz im Durchlass halten	END	UNIQUE_VALUE	276a7c2d74d1143446f4	276a7c2d74d1143446f4	qoky	PASS
E189	B2	B2-S007	1	kurz halten; Schluss	1	1	START	END	UNIQUE_VALUE	cbb42a4fe68068325d6b	cbb42a4fe68068325d6b	dshedy	PASS
E190	B2	B2-S008	1	nächstes Maß	1	1	START	von dort einsetzen	UNIQUE_VALUE	54d0e228ca346110af05	54d0e228ca346110af05	otaiin|sotaiin	PASS
E191	B2	B2-S008	2	von dort einsetzen	1	1	nächstes Maß	absetzen; Schluss	UNIQUE_VALUE	3ae9a121ba0045b913e8	3ae9a121ba0045b913e8	qokar	PASS
E192	B2	B2-S008	3	absetzen; Schluss	1	1	von dort einsetzen	END	UNIQUE_VALUE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	cheedy|shedy|tedy	PASS
E193	B2	B2-S009	1	mit dem Vorigen kurz absetzen; Schluss	1	1	START	END	UNIQUE_VALUE	daa1347f456415fe8737	daa1347f456415fe8737	solshedy	PASS
E194	B2	B2-S010	1	länger ansetzen	1	1	START	verwende dies	UNIQUE_VALUE	0275fbf14e07935b0a45	0275fbf14e07935b0a45	okeey|qokeey	PASS
E195	B2	B2-S010	2	verwende dies	1	1	länger ansetzen	abfuehren	UNIQUE_VALUE	276a7c2d74d1143446f4	276a7c2d74d1143446f4	qoky	PASS
E196	B2	B2-S010	3	abfuehren	1	1	verwende dies	Klarauszug	UNIQUE_VALUE	5eff216ba51fbfb21f22	5eff216ba51fbfb21f22	ls	PASS
E197	B2	B2-S010	4	Klarauszug	1	1	abfuehren	END	UNIQUE_VALUE	b5df9126607030b95175	b5df9126607030b95175	cheey|shey	PASS
E198	B2	B2-S011	1	eine Portion zugeben	1	1	START	dasselbe	UNIQUE_VALUE	1645e612504fcef59ced	1645e612504fcef59ced	okain|qokain	PASS
E199	B2	B2-S011	2	dasselbe	1	1	eine Portion zugeben	eine Portion zugeben	UNIQUE_VALUE	4d4559019a961b834aa1	4d4559019a961b834aa1	char|dar|sar	PASS
E200	B2	B2-S011	3	eine Portion zugeben	1	1	dasselbe	länger ansetzen; Schluss	UNIQUE_VALUE	1645e612504fcef59ced	1645e612504fcef59ced	okain|qokain	PASS
E201	B2	B2-S011	4	länger ansetzen; Schluss	1	1	eine Portion zugeben	END	UNIQUE_VALUE	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	PASS
E202	B2	B2-S012	1	dies abziehen	1	1	START	Klarauszug	UNIQUE_VALUE	0ab57b7166de99db3a55	0ab57b7166de99db3a55	lchy	PASS
E203	B2	B2-S012	2	Klarauszug	1	1	dies abziehen	dies kurz bereithalten	UNIQUE_VALUE	b5df9126607030b95175	b5df9126607030b95175	cheey|shey	PASS
E204	B2	B2-S012	3	dies kurz bereithalten	1	1	Klarauszug	länger ansetzen	UNIQUE_VALUE	6b89d6dd70635bc60fe0	6b89d6dd70635bc60fe0	qcthey|shcthey	PASS
E205	B2	B2-S012	4	länger ansetzen	1	1	dies kurz bereithalten	dies länger abziehen	UNIQUE_VALUE	0275fbf14e07935b0a45	0275fbf14e07935b0a45	okeey|qokeey	PASS
E206	B2	B2-S012	5	dies länger abziehen	1	1	länger ansetzen	Mass	UNIQUE_VALUE	5fca8fc3dee57e1d8c1f	5fca8fc3dee57e1d8c1f	lcheey	PASS
E207	B2	B2-S012	6	Mass	1	1	dies länger abziehen	dies	UNIQUE_VALUE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	aiin|daiin|saiin	PASS
E208	B2	B2-S012	7	dies	1	1	Mass	vollständig ansetzen; Schluss	UNIQUE_VALUE	b921a237be883a820352	b921a237be883a820352	chey|dy|sy	PASS
E209	B2	B2-S012	8	vollständig ansetzen; Schluss	1	1	dies	END	UNIQUE_VALUE	d25110e0d8488927278f	d25110e0d8488927278f	qokeeedy	PASS
E210	B2	B2-S013	1	hinausführen; Schluss	1	1	START	END	UNIQUE_VALUE	de7321bface5628e35d6	de7321bface5628e35d6	lchedy	PASS
E211	B2	B2-S014	1	von dort abführen	1	1	START	END	UNIQUE_VALUE	29e0eb222ef2fb99523a	29e0eb222ef2fb99523a	lar	PASS
E212	B2	B2-S015	1	dies kurz halten	1	1	START	länger ansetzen; Schluss	UNIQUE_VALUE	d4a31dbcf1ed6d9e5aa9	d4a31dbcf1ed6d9e5aa9	tshey	PASS
E213	B2	B2-S015	2	länger ansetzen; Schluss	1	1	dies kurz halten	END	UNIQUE_VALUE	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	PASS
E214	B2	B2-S016	1	Stelle	1	1	START	von dort hinausführen	UNIQUE_VALUE	dd0ecaf5e27d81befffc	dd0ecaf5e27d81befffc	al|chal|cheal|dal|sal|tal	PASS
E215	B2	B2-S016	2	von dort hinausführen	1	1	Stelle	teilen	UNIQUE_VALUE	0f15effeca7ab10bb026	0f15effeca7ab10bb026	lchedar	PASS
E216	B2	B2-S016	3	teilen	1	1	von dort hinausführen	Mass	UNIQUE_VALUE	db729b598e89e11452e0	db729b598e89e11452e0	ches	PASS
E217	B2	B2-S016	4	Mass	1	1	teilen	nächsten Posten länger halten	UNIQUE_VALUE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	aiin|daiin|saiin	PASS
E218	B2	B2-S016	5	nächsten Posten länger halten	1	1	Mass	bemessen	UNIQUE_VALUE	5d5e0b288cf36864ed9d	5d5e0b288cf36864ed9d	oteey	PASS
E219	B2	B2-S016	6	bemessen	1	1	nächsten Posten länger halten	kurz ansetzen	UNIQUE_VALUE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	okaiin|qokaiin	PASS
E220	B2	B2-S016	7	kurz ansetzen	1	1	bemessen	hineinführen; Schluss	UNIQUE_VALUE	08bd5ca0c2ad137a056d	08bd5ca0c2ad137a056d	okey|qokey	PASS
E221	B2	B2-S016	8	hineinführen; Schluss	1	1	kurz ansetzen	END	UNIQUE_VALUE	65df3cd9e59060042d47	65df3cd9e59060042d47	pchedy	PASS
E222	B2	B2-S017	1	an der Stelle kurz abkuehlen	1	1	START	an der Stelle schliessen	UNIQUE_VALUE	98bdc4244c84cbef3321	98bdc4244c84cbef3321	rsheal	PASS
E223	B2	B2-S017	2	an der Stelle schliessen	1	1	an der Stelle kurz abkuehlen	END	UNIQUE_VALUE	78b3b3140714da19090d	78b3b3140714da19090d	daldy	PASS
E224	B2	B2-S018	1	länger ansetzen; Schluss	1	1	START	END	UNIQUE_VALUE	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	PASS
E225	B2	B2-S019	1	abkuehlen und absetzen; Schluss	1	1	START	END	UNIQUE_VALUE	7f68f60279efe6b28cd7	7f68f60279efe6b28cd7	rshedy	PASS
E226	B2	B2-S020	1	nächsten Schritt länger halten; Schluss	1	1	START	END	UNIQUE_VALUE	ff178343c18e287ce3b7	ff178343c18e287ce3b7	qoteedy	PASS
E227	B2	B2-S021	1	länger ansetzen; Schluss	1	1	START	END	UNIQUE_VALUE	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	PASS
E228	B2	B2-S022	1	weiter hinausfuehren; Schluss	1	1	START	END	UNIQUE_VALUE	f2af6326898fb5b490a4	f2af6326898fb5b490a4	lochedy	PASS
E229	B3	B3-S001	1	länger auffangen; Schluss	1	1	START	END	UNIQUE_VALUE	3b70942557b3a40e8030	3b70942557b3a40e8030	olkeedy|solkeedy	PASS
E230	B3	B3-S002	1	Folgestelle	1	1	START	länger wärmen; Schluss	UNIQUE_VALUE	90bcf0a9ec0ef56399e6	90bcf0a9ec0ef56399e6	otal|qotal	PASS
E231	B3	B3-S002	2	länger wärmen; Schluss	1	1	Folgestelle	END	UNIQUE_VALUE	a84fbe3ad380df345b97	a84fbe3ad380df345b97	chkeedy	PASS
E232	B3	B3-S003	1	dies	1	1	START	Mass	UNIQUE_VALUE	b921a237be883a820352	b921a237be883a820352	chey|dy|sy	PASS
E233	B3	B3-S003	2	Mass	1	1	dies	dies	UNIQUE_VALUE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	aiin|daiin|saiin	PASS
E234	B3	B3-S003	3	dies	1	1	Mass	hinausführen; Schluss	UNIQUE_VALUE	b921a237be883a820352	b921a237be883a820352	chey|dy|sy	PASS
E235	B3	B3-S003	4	hinausführen; Schluss	1	1	dies	END	UNIQUE_VALUE	de7321bface5628e35d6	de7321bface5628e35d6	lchedy	PASS
E236	B3	B3-S004	1	bemessen	1	1	START	Folgestelle	UNIQUE_VALUE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	okaiin|qokaiin	PASS
E237	B3	B3-S004	2	Folgestelle	1	1	bemessen	dasselbe	UNIQUE_VALUE	90bcf0a9ec0ef56399e6	90bcf0a9ec0ef56399e6	otal|qotal	PASS
E238	B3	B3-S004	3	dasselbe	1	1	Folgestelle	END	UNIQUE_VALUE	4d4559019a961b834aa1	4d4559019a961b834aa1	char|dar|sar	PASS
E239	B3	B3-S005	1	umsetzen; Schluss	2	1	START	END	RECORD_NAMESPACE	259b2b3b0bf859882e2c	259b2b3b0bf859882e2c	dchedy|schedy|tchedy	PASS
E240	B3	B3-S006	1	dies umsetzen	2	2	START	an die Stelle setzen	CHEDCHY_BEFORE_TARGET_SET_ELSE_CURRENT_CHD	5e8441397e7c0faf042b	5e8441397e7c0faf042b	chedchy	PASS
E241	B3	B3-S006	2	an die Stelle setzen	1	1	dies umsetzen	weiterführen; Schluss	UNIQUE_VALUE	308e8ea2d5d190c498e8	308e8ea2d5d190c498e8	okal|qokal	PASS
E242	B3	B3-S006	3	weiterführen; Schluss	1	1	an die Stelle setzen	END	UNIQUE_VALUE	28ffbc88b97772a75f1e	28ffbc88b97772a75f1e	olchedy|qolchedy	PASS
E243	B3	B3-S007	1	bemessen	1	1	START	dies umsetzen	UNIQUE_VALUE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	okaiin|qokaiin	PASS
E244	B3	B3-S007	2	dies umsetzen	2	2	bemessen	länger ansetzen; Schluss	CHEDCHY_BEFORE_TARGET_SET_ELSE_CURRENT_CHD	6f7ff8287eddf4da9fdb	6f7ff8287eddf4da9fdb	chdy|chedy	PASS
E245	B3	B3-S007	3	länger ansetzen; Schluss	1	1	dies umsetzen	END	UNIQUE_VALUE	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	PASS
E246	B3	B3-S008	1	hinausführen; Schluss	1	1	START	END	UNIQUE_VALUE	de7321bface5628e35d6	de7321bface5628e35d6	lchedy	PASS
E247	B3	B3-S009	1	verwende dies	1	1	START	END	UNIQUE_VALUE	276a7c2d74d1143446f4	276a7c2d74d1143446f4	qoky	PASS
E248	B3	B3-S010	1	an der Stelle hineinführen	1	1	START	kurzer Folgeschritt; Schluss	UNIQUE_VALUE	ba540da978ea132f6da5	ba540da978ea132f6da5	pchedal	PASS
E249	B3	B3-S010	2	kurzer Folgeschritt; Schluss	1	1	an der Stelle hineinführen	END	UNIQUE_VALUE	c45ebac60774620561e2	c45ebac60774620561e2	otedy	PASS
