event_id	physical_page	locus	channel	surface	component_recipe	codebook_layer	current_value_de	learned_card_id	pass949_revision	residual_drawer
P912-E0015	f10r	f10r.2	WORKSHOP_PROSE	otytchol	OT+Y+T+CH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; dieser Arbeitsgegenstand; Arbeitsgang einstellen; bezeichneten Anteil entnehmen; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0018	f10r	f10r.2	WORKSHOP_PROSE	etyd	E+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	kurz oder direkt; Arbeitsgang einstellen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0021	f10r	f10r.3	WORKSHOP_PROSE	tchy	T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0023	f10r	f10r.3	WORKSHOP_PROSE	chocthy	CH+O+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; bis bereit führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0027	f10r	f10r.3	WORKSHOP_PROSE	yty	Y+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0031	f10r	f10r.4	WORKSHOP_PROSE	chaiin	CH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Sollmaß	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0032	f10r	f10r.4	WORKSHOP_PROSE	chcthy	CH+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; bis bereit führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0033	f10r	f10r.4	WORKSHOP_PROSE	ctho	CTH+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	bis bereit führen; Arbeitsgang ausführen	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0037	f10r	f10r.4	WORKSHOP_PROSE	chtchor	CH+T+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang einstellen; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0038	f10r	f10r.4	WORKSHOP_PROSE	doiir	D_ADDR+O+IIN+R	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Arbeitsgang ausführen; Arbeitsstufe; Zustand kennzeichnen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0039	f10r	f10r.4	WORKSHOP_PROSE	ody	O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0041	f10r	f10r.5	WORKSHOP_PROSE	qotchol	OT+CH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; bezeichneten Anteil entnehmen; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0044	f10r	f10r.6	WORKSHOP_PROSE	ycheor	Y+CHEO+R	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Auszug; Zustand kennzeichnen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0047	f10r	f10r.6	WORKSHOP_PROSE	cthaiin	CTH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	bis bereit führen; Sollmaß	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0048	f10r	f10r.6	WORKSHOP_PROSE	qoctholy	CARRIER_Q+O+CTH+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; bis bereit führen; im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0051	f10r	f10r.6	WORKSHOP_PROSE	taiin	T+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Sollmaß	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0053	f10r	f10r.7	WORKSHOP_PROSE	dchy	D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0056	f10r	f10r.7	WORKSHOP_PROSE	kchaiin	K+CH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; bezeichneten Anteil entnehmen; Sollmaß	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0057	f10r	f10r.7	WORKSHOP_PROSE	yty	Y+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0059	f10r	f10r.7	WORKSHOP_PROSE	cth	CTH	PRODUCTIVE_ABBREVIATION_COMPOSITION	bis bereit führen	NONE	UNCHANGED	BASIC_ABBREVIATION
P912-E0061	f10r	f10r.7	WORKSHOP_PROSE	dair	D_ADDR+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Flüssigkeits- oder Stationslauf	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0063	f10r	f10r.8	WORKSHOP_PROSE	qotchor	OT+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0065	f10r	f10r.8	WORKSHOP_PROSE	otol	OT+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0067	f10r	f10r.8	WORKSHOP_PROSE	cholor	OL+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Ansatz oder Zubereitung	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0071	f10r	f10r.9	WORKSHOP_PROSE	oykchor	O+Y+K+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; dieser Arbeitsgegenstand; Material zugeben; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0072	f10r	f10r.9	WORKSHOP_PROSE	shor	SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Ansatz oder Zubereitung	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0075	f10r	f10r.9	WORKSHOP_PROSE	kaiiin	K+A_ADDR+LOCAL_CHAR_I+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; lokale Arbeitsstelle; auf der Unterstufe; Arbeitsstufe	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0077	f10r	f10r.9	WORKSHOP_PROSE	chodaiin	CH+O+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; bezeichneter Teil; Sollmaß	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0078	f10r	f10r.10	WORKSHOP_PROSE	oqotor	O+OT+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; danach oder nächster Posten; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0080	f10r	f10r.10	WORKSHOP_PROSE	cfhy	CFH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	trennen; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0081	f10r	f10r.10	WORKSHOP_PROSE	cthor	CTH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bis bereit führen; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0082	f10r	f10r.10	WORKSHOP_PROSE	osain	O+S+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Arbeitsvariante auswählen; Portion	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0083	f10r	f10r.10	WORKSHOP_PROSE	ytoiin	Y+T+O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; Arbeitsgang ausführen; Arbeitsstufe	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0084	f10r	f10r.11	WORKSHOP_PROSE	otchoshor	OT+CH+O+SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; bezeichneten Anteil entnehmen; Arbeitsgang ausführen; Arbeitsgegenstand halten; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0087	f10r	f10r.11	WORKSHOP_PROSE	cthyd	CTH+Y+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bis bereit führen; dieser Arbeitsgegenstand; bezeichneter Teil	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0089	f10r	f10r.12	WORKSHOP_PROSE	odaiin	O+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; bezeichneter Teil; Sollmaß	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0093	f11r	f11r.1	WORKSHOP_PROSE	tshol	T+SH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Arbeitsgegenstand halten; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0094	f11r	f11r.1	WORKSHOP_PROSE	schoal	SH+O+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Arbeitsgang ausführen; Ziel- oder Anschlussstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0095	f11r	f11r.1	WORKSHOP_PROSE	cfhy	CFH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	trennen; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0096	f11r	f11r.1	WORKSHOP_PROSE	shfydaiin	SH+Y+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; dieser Arbeitsgegenstand; Sollmaß	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0097	f11r	f11r.1	WORKSHOP_PROSE	cphy	CPH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	umleiten; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0099	f11r	f11r.1	WORKSHOP_PROSE	tchody	T+CH+O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; bezeichneten Anteil entnehmen; Arbeitsgang ausführen; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0100	f11r	f11r.1	WORKSHOP_PROSE	shoyty	SH+O+Y+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Arbeitsgang ausführen; dieser Arbeitsgegenstand; Arbeitsgang einstellen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0101	f11r	f11r.2	WORKSHOP_PROSE	socthody	S+O+CTH+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Arbeitsgang ausführen; bis bereit führen; Arbeitsgang ausführen; bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0102	f11r	f11r.2	WORKSHOP_PROSE	qodor	CARRIER_Q+O+D_ADDR+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; bezeichneter Teil; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0104	f11r	f11r.2	WORKSHOP_PROSE	kshy	K+SH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Arbeitsgegenstand halten; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0106	f11r	f11r.2	WORKSHOP_PROSE	ytchy	Y+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0107	f11r	f11r.2	WORKSHOP_PROSE	ytchoky	Y+T+OK+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; Arbeitsgang ansetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0114	f11r	f11r.3	WORKSHOP_PROSE	ykychy	Y+K+Y+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; dieser Arbeitsgegenstand; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0115	f11r	f11r.3	WORKSHOP_PROSE	choty	CH+OT+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; danach oder nächster Posten; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0117	f11r	f11r.3	WORKSHOP_PROSE	chaiin	CH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Sollmaß	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0119	f11r	f11r.3	WORKSHOP_PROSE	dod	D_ADDR+O+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Arbeitsgang ausführen; bezeichneter Teil	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0122	f11r	f11r.4	WORKSHOP_PROSE	kchy	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0125	f11r	f11r.5	WORKSHOP_PROSE	tchol	T+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0126	f11r	f11r.5	WORKSHOP_PROSE	shor	SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Ansatz oder Zubereitung	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0127	f11r	f11r.5	WORKSHOP_PROSE	shor	SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Ansatz oder Zubereitung	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0128	f11r	f11r.5	WORKSHOP_PROSE	dky	D_ADDR+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Material zugeben; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0134	f11r	f11r.5	WORKSHOP_PROSE	chodl	CH+O+D_ADDR+L	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; bezeichneter Teil; entlang des Arbeitswegs führen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0136	f11r	f11r.6	WORKSHOP_PROSE	odl	O+D_ADDR+L	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; bezeichneter Teil; entlang des Arbeitswegs führen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0140	f11r	f11r.6	WORKSHOP_PROSE	otol	OT+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0141	f11r	f11r.6	WORKSHOP_PROSE	chaiin	CH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Sollmaß	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0142	f11r	f11r.6	WORKSHOP_PROSE	ykchor	Y+K+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0143	f11r	f11r.6	WORKSHOP_PROSE	dair	D_ADDR+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Flüssigkeits- oder Stationslauf	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0144	f11r	f11r.6	WORKSHOP_PROSE	chody	CH+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0152	f13r	f13r.1	WORKSHOP_PROSE	torshor	T+OR+SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Ansatz oder Zubereitung; Arbeitsgegenstand halten; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0153	f13r	f13r.1	WORKSHOP_PROSE	opchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Material einsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0156	f13r	f13r.1	WORKSHOP_PROSE	qopchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Material einsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0158	f13r	f13r.1	WORKSHOP_PROSE	opchor	O+P+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Material einsetzen; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0159	f13r	f13r.1	WORKSHOP_PROSE	dypchy	D_ADDR+Y+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; dieser Arbeitsgegenstand; Material einsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0160	f13r	f13r.1	WORKSHOP_PROSE	dchg	D_ADDR+CH+LOCAL_CHAR_G	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; bezeichneten Anteil entnehmen; einmal ausführen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0164	f13r	f13r.2	WORKSHOP_PROSE	shkchy	SH+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Material zugeben; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0165	f13r	f13r.2	WORKSHOP_PROSE	ydal	Y+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Ziel- oder Anschlussstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0167	f13r	f13r.2	WORKSHOP_PROSE	ykchy	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0174	f13r	f13r.3	WORKSHOP_PROSE	dchor	D_ADDR+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E0175	f13r	f13r.3	WORKSHOP_PROSE	shaiin	SH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Sollmaß	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0176	f13r	f13r.3	WORKSHOP_PROSE	oeees	O+EEE+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; vollständig; Arbeitsvariante auswählen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0177	f13r	f13r.3	WORKSHOP_PROSE	ykor	Y+K+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; Ansatz oder Zubereitung	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0179	f13r	f13r.3	WORKSHOP_PROSE	ytshy	Y+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0180	f13r	f13r.3	WORKSHOP_PROSE	ykchy	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0181	f13r	f13r.3	WORKSHOP_PROSE	kchy	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E0183	f13r	f13r.4	WORKSHOP_PROSE	qodchy	O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E0184	f13r	f13r.4	WORKSHOP_PROSE	ytchy	Y+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
