event_id	master_card_id	portable_value_de	page	record_unit_id	statement_id	field_id	visible_owner	terminal_status	is_r229_station_event	r229_station_id	portability_class
E102	MC120	bemessen	f81v	B1	B1-S002	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E104	MC040	dorthin einsetzen	f81v	B1	B1-S002	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E105	MC055	davon	f81v	B1	B1-S002	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E107	MC105	Portion	f81v	B1	B1-S002	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E116	MC039	Sollwert	f81v	B1	B1-S002	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E118	MC039	Sollwert	f81v	B1	B1-S002	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E120	MC025	überführen; Schluss	f81v	B1	B1-S002	F023	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E123	MC074	überführen	f81v	B1	B1-S004	F026	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E125	MC128	kurz absetzen; Schluss	f81v	B1	B1-S004	F026	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E126	MC028	weiterführen; Schluss	f81v	B1	B1-S005	F027	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E132	MC123	dies	f81v	B1	B1-S008	F030	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E136	MC128	kurz absetzen; Schluss	f81v	B1	B1-S008	F030	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E137	MC083	kurz einwirken; Schluss	f81v	B1	B1-S009	F031	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E138	MC083	kurz einwirken; Schluss	f81v	B1	B1-S010	F032	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E140	MC026	einsetzen	f81v	B1	B1-S011	F033	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E145	MC074	überführen	f81v	B1	B1-S014	F036	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E152	MC040	dorthin einsetzen	f81v	B1	B1-S016	F038	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E155	MC128	kurz absetzen; Schluss	f81v	B1	B1-S016	F038	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E162	MC045	lange sammeln; Schluss	f81v	B1	B1-S018	F041	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E163	MC128	kurz absetzen; Schluss	f81v	B1	B1-S019	F042	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E167	MC025	überführen; Schluss	f82r	B2	B2-S001	F045	obere Paarbecken-/Zylinderstation	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E168	MC028	weiterführen; Schluss	f82r	B2	B2-S002	F046	obere Paarbecken-/Zylinderstation	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E170	MC123	dies	f82r	B2	B2-S003	F047	obere Paarbecken-/Zylinderstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E171	MC082	lange einwirken; Schluss	f82r	B2	B2-S003	F047	obere Paarbecken-/Zylinderstation	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E172	MC040	dorthin einsetzen	f82r	B2	B2-S004	F048	obere Paarbecken-/Zylinderstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E180	MC120	bemessen	f82r	B2	B2-S005	F050	obere Paarbecken-/Zylinderstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E181	MC120	bemessen	f82r	B2	B2-S005	F051	obere Paarbecken-/Zylinderstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E186	MC040	dorthin einsetzen	f82r	B2	B2-S006	F052	obere Paarbecken-/Zylinderstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E188	MC026	einsetzen	f82r	B2	B2-S006	F052	obere Paarbecken-/Zylinderstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E192	MC128	kurz absetzen; Schluss	f82r	B2	B2-S008	F054	mittlere linke Geräte-/Inline-Knotenstation	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E195	MC026	einsetzen	f82r	B2	B2-S010	F056	mittlere linke Geräte-/Inline-Knotenstation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E199	MC055	davon	f82r	B2	B2-S011	F057	ungelöste mittlere rechte Linie-/Liegepodeststation	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E201	MC082	lange einwirken; Schluss	f82r	B2	B2-S011	F057	ungelöste mittlere rechte Linie-/Liegepodeststation	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E204	MC073	kurz vorbereiten	f82r	B2	B2-S012	F059	unteres grünes Mehrfigurenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	TENTATIVE_PORTABLE_ACTION_OR_CONTROL
E207	MC039	Sollwert	f82r	B2	B2-S012	F059	unteres grünes Mehrfigurenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E208	MC123	dies	f82r	B2	B2-S012	F059	unteres grünes Mehrfigurenfeld	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E210	MC155	abführen; Schluss	f82r	B2	B2-S013	F060	unteres grünes Mehrfigurenfeld	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E213	MC082	lange einwirken; Schluss	f82r	B2	B2-S015	F062	lokale Randstationen des unteren Feldes	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E217	MC039	Sollwert	f82r	B2	B2-S016	F063	lokale Randstationen des unteren Feldes	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E219	MC120	bemessen	f82r	B2	B2-S016	F063	lokale Randstationen des unteren Feldes	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E224	MC082	lange einwirken; Schluss	f82r	B2	B2-S018	F066	lokale Randstationen des unteren Feldes	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E227	MC082	lange einwirken; Schluss	f82r	B2	B2-S021	F069	lokale Randstationen des unteren Feldes	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E229	MC045	lange sammeln; Schluss	f83r	B3	B3-S001	F071	obere offene Fächer-Randstation	TERMINAL	YES	F83_STATION_1	STRONG_PORTABLE_ACTION_OR_CONTROL
E230	MC093	danach dorthin	f83r	B3	B3-S002	F072	obere offene Fächer-Randstation	NONCLOSE	YES	F83_STATION_1	TENTATIVE_PORTABLE_ACTION_OR_CONTROL
E231	MC110	Langwärmen; Schluss	f83r	B3	B3-S002	F072	obere offene Fächer-Randstation	TERMINAL	YES	F83_STATION_1	LOCAL_LEARNED_WHOLE_CARD
E232	MC123	dies	f83r	B3	B3-S003	F073	obere offene Fächer-Randstation	NONCLOSE	YES	F83_STATION_1	STRONG_PORTABLE_ACTION_OR_CONTROL
E233	MC039	Sollwert	f83r	B3	B3-S003	F073	obere offene Fächer-Randstation	NONCLOSE	YES	F83_STATION_1	STRONG_PORTABLE_ACTION_OR_CONTROL
E234	MC123	dies	f83r	B3	B3-S003	F073	obere offene Fächer-Randstation	NONCLOSE	YES	F83_STATION_1	STRONG_PORTABLE_ACTION_OR_CONTROL
E235	MC155	abführen; Schluss	f83r	B3	B3-S003	F073	obere offene Fächer-Randstation	TERMINAL	YES	F83_STATION_1	STRONG_PORTABLE_ACTION_OR_CONTROL
E236	MC120	bemessen	f83r	B3	B3-S004	F074	obere offene Fächer-Randstation	NONCLOSE	YES	F83_STATION_1	STRONG_PORTABLE_ACTION_OR_CONTROL
E237	MC093	danach dorthin	f83r	B3	B3-S004	F074	obere offene Fächer-Randstation	NONCLOSE	YES	F83_STATION_1	TENTATIVE_PORTABLE_ACTION_OR_CONTROL
E238	MC055	davon	f83r	B3	B3-S004	F074	obere offene Fächer-Randstation	NONCLOSE	YES	F83_STATION_1	STRONG_PORTABLE_ACTION_OR_CONTROL
E239	MC025	überführen; Schluss	f83r	B3	B3-S005	F075	mittlere runde Gefäß-Randstation	TERMINAL	YES	F83_STATION_2	STRONG_PORTABLE_ACTION_OR_CONTROL
E240	MC064	Postentransfer	f83r	B3	B3-S006	F076	mittlere runde Gefäß-Randstation	NONCLOSE	YES	F83_STATION_2	LOCAL_LEARNED_WHOLE_CARD
E241	MC040	dorthin einsetzen	f83r	B3	B3-S006	F076	mittlere runde Gefäß-Randstation	NONCLOSE	YES	F83_STATION_2	STRONG_PORTABLE_ACTION_OR_CONTROL
E242	MC028	weiterführen; Schluss	f83r	B3	B3-S006	F076	mittlere runde Gefäß-Randstation	TERMINAL	YES	F83_STATION_2	STRONG_PORTABLE_ACTION_OR_CONTROL
E243	MC120	bemessen	f83r	B3	B3-S007	F077	mittlere runde Gefäß-Randstation	NONCLOSE	YES	F83_STATION_2	STRONG_PORTABLE_ACTION_OR_CONTROL
E244	MC074	überführen	f83r	B3	B3-S007	F077	mittlere runde Gefäß-Randstation	NONCLOSE	YES	F83_STATION_2	STRONG_PORTABLE_ACTION_OR_CONTROL
E245	MC082	lange einwirken; Schluss	f83r	B3	B3-S007	F077	mittlere runde Gefäß-Randstation	TERMINAL	YES	F83_STATION_2	STRONG_PORTABLE_ACTION_OR_CONTROL
E246	MC155	abführen; Schluss	f83r	B3	B3-S008	F078	mittlere runde Gefäß-Randstation	TERMINAL	YES	F83_STATION_2	STRONG_PORTABLE_ACTION_OR_CONTROL
E247	MC026	einsetzen	f83r	B3	B3-S009	F079	mittlere runde Gefäß-Randstation	NONCLOSE	YES	F83_STATION_2	STRONG_PORTABLE_ACTION_OR_CONTROL
E248	MC126	Zielzuführung	f83r	B3	B3-S010	F080	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	LOCAL_LEARNED_WHOLE_CARD
E249	MC135	Kurzfolge; Schluss	f83r	B3	B3-S010	F080	untere korbartige Gefäß-Randstation	TERMINAL	YES	F83_STATION_3	TENTATIVE_PORTABLE_ACTION_OR_CONTROL
E250	MC043	Vorbereitungstransfer	f83r	B3	B3-S011	F081	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	LOCAL_LEARNED_WHOLE_CARD
E251	MC026	einsetzen	f83r	B3	B3-S011	F081	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	STRONG_PORTABLE_ACTION_OR_CONTROL
E252	MC074	überführen	f83r	B3	B3-S011	F081	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	STRONG_PORTABLE_ACTION_OR_CONTROL
E253	MC009	Quellposten	f83r	B3	B3-S011	F081	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	LOCAL_LEARNED_WHOLE_CARD
E254	MC080	Ansatz	f83r	B3	B3-S012	F082	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	STRONG_PORTABLE_ACTION_OR_CONTROL
E255	MC128	kurz absetzen; Schluss	f83r	B3	B3-S012	F082	untere korbartige Gefäß-Randstation	TERMINAL	YES	F83_STATION_3	STRONG_PORTABLE_ACTION_OR_CONTROL
E256	MC120	bemessen	f83r	B3	B3-S013	F083	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	STRONG_PORTABLE_ACTION_OR_CONTROL
E257	MC105	Portion	f83r	B3	B3-S013	F083	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	STRONG_PORTABLE_ACTION_OR_CONTROL
E258	MC073	kurz vorbereiten	f83r	B3	B3-S013	F083	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	TENTATIVE_PORTABLE_ACTION_OR_CONTROL
E259	MC083	kurz einwirken; Schluss	f83r	B3	B3-S013	F083	untere korbartige Gefäß-Randstation	TERMINAL	YES	F83_STATION_3	STRONG_PORTABLE_ACTION_OR_CONTROL
E260	MC081	Laufeinsatz	f83r	B3	B3-S014	F084	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	LOCAL_LEARNED_WHOLE_CARD
E261	MC003	Langabsetzen; Schluss	f83r	B3	B3-S014	F084	untere korbartige Gefäß-Randstation	TERMINAL	YES	F83_STATION_3	LOCAL_LEARNED_WHOLE_CARD
E262	MC155	abführen; Schluss	f83r	B3	B3-S015	F085	untere korbartige Gefäß-Randstation	TERMINAL	YES	F83_STATION_3	STRONG_PORTABLE_ACTION_OR_CONTROL
E263	MC030	Abzug	f83r	B3	B3-S016	F086	untere korbartige Gefäß-Randstation	NONCLOSE	YES	F83_STATION_3	LOCAL_LEARNED_WHOLE_CARD
E265	MC082	lange einwirken; Schluss	f83r	B3	B3-S017	F088	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E266	MC128	kurz absetzen; Schluss	f83r	B3	B3-S018	F089	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E269	MC155	abführen; Schluss	f83r	B3	B3-S020	F091	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E270	MC120	bemessen	f83r	B3	B3-S021	F092	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E273	MC123	dies	f83r	B3	B3-S021	F092	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E274	MC039	Sollwert	f83r	B3	B3-S021	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E277	MC123	dies	f83r	B3	B3-S021	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E282	MC155	abführen; Schluss	f83r	B3	B3-S023	F095	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E283	MC025	überführen; Schluss	f83r	B3	B3-S024	F096	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E287	MC074	überführen	f83r	B3	B3-S026	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E291	MC045	lange sammeln; Schluss	f83r	B3	B3-S026	F099	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E294	MC083	kurz einwirken; Schluss	f83r	B3	B3-S028	F101	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E297	MC083	kurz einwirken; Schluss	f83r	B3	B3-S029	F102	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E298	MC026	einsetzen	f83r	B3	B3-S030	F103	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E299	MC039	Sollwert	f83r	B3	B3-S030	F103	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E302	MC082	lange einwirken; Schluss	f83r	B3	B3-S031	F105	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E304	MC074	überführen	f83r	B3	B3-S032	F106	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E307	MC135	Kurzfolge; Schluss	f83r	B3	B3-S032	F106	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	TENTATIVE_PORTABLE_ACTION_OR_CONTROL
E314	MC128	kurz absetzen; Schluss	f83r	B3	B3-S034	F108	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
E315	MC082	lange einwirken; Schluss	f83r	B4	B4-S001	F109	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	NO	OUTSIDE_R229_STATIONS	STRONG_PORTABLE_ACTION_OR_CONTROL
