mutation_family	source_atom_or_pair	target_atom_or_pair	substitution_class	neighbor_edge_count	sampled_context_count	all_green_edge_count	all_readable_with_amber_edge_count	mixed_read_stop_edge_count	all_stop_edge_count	edge_readable_rate	operator_is_not_an_authorial_rule
ADJACENT_SWAP	DA>CH	CH>DA	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	DA>D_ADDR	D_ADDR>DA	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	DA>E	E>DA	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	DA>IIN	IIN>DA	ORDER	3	7	3	0	0	0	1.000000	YES
ADJACENT_SWAP	DA>L	L>DA	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	DA>LOCAL_CHAR_G	LOCAL_CHAR_G>DA	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	DA>LOCAL_CHAR_I	LOCAL_CHAR_I>DA	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	DA>R	R>DA	ORDER	4	10	4	0	0	0	1.000000	YES
ADJACENT_SWAP	DA>S	S>DA	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	DA>Y	Y>DA	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	DY>D_LABEL	D_LABEL>DY	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	DY>L	L>DY	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	DY>OL	OL>DY	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>AIIN	AIIN>D_ADDR	ORDER	17	33	17	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>AIN	AIN>D_ADDR	ORDER	8	8	8	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>AIR	AIR>D_ADDR	ORDER	6	16	6	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>AL	AL>D_ADDR	ORDER	9	12	9	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>AM_ADDR	AM_ADDR>D_ADDR	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>AN	AN>D_ADDR	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>AR	AR>D_ADDR	ORDER	25	76	25	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>A_ADDR	A_ADDR>D_ADDR	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>CH	CH>D_ADDR	ORDER	16	18	16	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>CHD	CHD>D_ADDR	ORDER	3	6	3	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>DY	DY>D_ADDR	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>E	E>D_ADDR	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>EE	EE>D_ADDR	ORDER	4	5	4	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>EEE	EEE>D_ADDR	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>K	K>D_ADDR	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>L	L>D_ADDR	ORDER	4	4	4	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>LOCAL_CHAR_G	LOCAL_CHAR_G>D_ADDR	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>O	O>D_ADDR	ORDER	14	16	14	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>OK	OK>D_ADDR	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>OL	OL>D_ADDR	ORDER	13	25	13	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>OR	OR>D_ADDR	ORDER	7	12	7	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>OT	OT>D_ADDR	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>P	P>D_ADDR	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>R	R>D_ADDR	ORDER	1	1	0	0	0	1	0.000000	YES
ADJACENT_SWAP	D_ADDR>S	S>D_ADDR	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>SH	SH>D_ADDR	ORDER	8	9	8	0	0	0	1.000000	YES
ADJACENT_SWAP	D_ADDR>Y	Y>D_ADDR	ORDER	59	117	59	0	0	0	1.000000	YES
ADJACENT_SWAP	E>AIIN	AIIN>E	ORDER	3	7	3	0	0	0	1.000000	YES
ADJACENT_SWAP	E>AIN	AIN>E	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	E>AIR	AIR>E	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	E>AL	AL>E	ORDER	7	11	7	0	0	0	1.000000	YES
ADJACENT_SWAP	E>AM_ADDR	AM_ADDR>E	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	E>AR	AR>E	ORDER	10	21	10	0	0	0	1.000000	YES
ADJACENT_SWAP	E>A_ADDR	A_ADDR>E	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	E>CH	CH>E	ORDER	20	35	20	0	0	0	1.000000	YES
ADJACENT_SWAP	E>CHD	CHD>E	ORDER	2	3	2	0	0	0	1.000000	YES
ADJACENT_SWAP	E>DA	DA>E	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	E>DY	DY>E	ORDER	39	151	39	0	0	0	1.000000	YES
ADJACENT_SWAP	E>D_ADDR	D_ADDR>E	ORDER	24	29	24	0	0	0	1.000000	YES
ADJACENT_SWAP	E>IIN	IIN>E	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	E>K	K>E	ORDER	20	24	20	0	0	0	1.000000	YES
ADJACENT_SWAP	E>LOCAL_CHAR_F	LOCAL_CHAR_F>E	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	E>LOCAL_CHAR_G	LOCAL_CHAR_G>E	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	E>O	O>E	ORDER	84	205	84	0	0	0	1.000000	YES
ADJACENT_SWAP	E>OK	OK>E	ORDER	2	3	2	0	0	0	1.000000	YES
ADJACENT_SWAP	E>OL	OL>E	ORDER	23	63	23	0	0	0	1.000000	YES
ADJACENT_SWAP	E>OR	OR>E	ORDER	12	23	12	0	0	0	1.000000	YES
ADJACENT_SWAP	E>P	P>E	ORDER	8	9	5	0	0	3	0.625000	YES
ADJACENT_SWAP	E>R	R>E	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	E>S	S>E	ORDER	19	26	12	1	0	6	0.684211	YES
ADJACENT_SWAP	E>SH	SH>E	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	E>S_ADDR	S_ADDR>E	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	E>T	T>E	ORDER	15	17	12	3	0	0	1.000000	YES
ADJACENT_SWAP	E>Y	Y>E	ORDER	70	212	70	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>AL	AL>EE	ORDER	4	5	4	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>AR	AR>EE	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>A_ADDR	A_ADDR>EE	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>CH	CH>EE	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>DY	DY>EE	ORDER	15	85	15	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>D_ADDR	D_ADDR>EE	ORDER	18	42	18	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>K	K>EE	ORDER	3	5	2	0	0	1	0.666667	YES
ADJACENT_SWAP	EE>LOCAL_CHAR_B	LOCAL_CHAR_B>EE	ORDER	1	2	1	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>LOCAL_CHAR_G	LOCAL_CHAR_G>EE	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>O	O>EE	ORDER	17	21	17	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>OL	OL>EE	ORDER	8	17	8	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>OR	OR>EE	ORDER	8	9	8	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>S	S>EE	ORDER	9	15	4	1	0	4	0.555556	YES
ADJACENT_SWAP	EE>S_ADDR	S_ADDR>EE	ORDER	1	4	1	0	0	0	1.000000	YES
ADJACENT_SWAP	EE>T	T>EE	ORDER	3	6	2	1	0	0	1.000000	YES
ADJACENT_SWAP	EE>Y	Y>EE	ORDER	39	201	38	1	0	0	1.000000	YES
ADJACENT_SWAP	EEE>DY	DY>EEE	ORDER	4	6	4	0	0	0	1.000000	YES
ADJACENT_SWAP	EEE>D_ADDR	D_ADDR>EEE	ORDER	6	7	6	0	0	0	1.000000	YES
ADJACENT_SWAP	EEE>S	S>EEE	ORDER	1	1	0	1	0	0	1.000000	YES
ADJACENT_SWAP	EEE>S_ADDR	S_ADDR>EEE	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	EEE>T	T>EEE	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	EEE>Y	Y>EEE	ORDER	8	12	8	0	0	0	1.000000	YES
ADJACENT_SWAP	G_LABEL>O	O>G_LABEL	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	HO>AL	AL>HO	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	HO>CH	CH>HO	ORDER	2	3	2	0	0	0	1.000000	YES
ADJACENT_SWAP	HO>EE	EE>HO	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	HO>LOCAL_CHAR_G	LOCAL_CHAR_G>HO	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	HO>M_LOCAL	M_LOCAL>HO	ORDER	1	2	1	0	0	0	1.000000	YES
ADJACENT_SWAP	HO>Y	Y>HO	ORDER	1	3	1	0	0	0	1.000000	YES
ADJACENT_SWAP	IIN>DY	DY>IIN	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	IIN>K	K>IIN	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	IIN>M_LOCAL	M_LOCAL>IIN	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	IIN>R	R>IIN	ORDER	4	6	3	0	0	1	0.750000	YES
ADJACENT_SWAP	IIN>S	S>IIN	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	K>AIIN	AIIN>K	ORDER	8	22	8	0	0	0	1.000000	YES
ADJACENT_SWAP	K>AIN	AIN>K	ORDER	11	26	11	0	0	0	1.000000	YES
ADJACENT_SWAP	K>AIR	AIR>K	ORDER	3	4	3	0	0	0	1.000000	YES
ADJACENT_SWAP	K>AL	AL>K	ORDER	13	19	13	0	0	0	1.000000	YES
ADJACENT_SWAP	K>AM_ADDR	AM_ADDR>K	ORDER	4	4	4	0	0	0	1.000000	YES
ADJACENT_SWAP	K>AN	AN>K	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	K>AR	AR>K	ORDER	8	21	8	0	0	0	1.000000	YES
ADJACENT_SWAP	K>A_ADDR	A_ADDR>K	ORDER	3	3	2	0	0	1	0.666667	YES
ADJACENT_SWAP	K>CH	CH>K	ORDER	16	21	16	0	0	0	1.000000	YES
ADJACENT_SWAP	K>CHD	CHD>K	ORDER	7	8	0	0	0	7	0.000000	YES
ADJACENT_SWAP	K>D_ADDR	D_ADDR>K	ORDER	3	4	3	0	0	0	1.000000	YES
ADJACENT_SWAP	K>E	E>K	ORDER	47	90	47	0	0	0	1.000000	YES
ADJACENT_SWAP	K>EE	EE>K	ORDER	28	68	25	0	0	3	0.892857	YES
ADJACENT_SWAP	K>EEE	EEE>K	ORDER	2	3	2	0	0	0	1.000000	YES
ADJACENT_SWAP	K>O	O>K	ORDER	20	21	19	0	0	1	0.950000	YES
ADJACENT_SWAP	K>OK	OK>K	ORDER	1	1	0	0	0	1	0.000000	YES
ADJACENT_SWAP	K>OL	OL>K	ORDER	11	29	10	0	0	1	0.909091	YES
ADJACENT_SWAP	K>OR	OR>K	ORDER	7	14	7	0	0	0	1.000000	YES
ADJACENT_SWAP	K>SH	SH>K	ORDER	11	12	11	0	0	0	1.000000	YES
ADJACENT_SWAP	K>Y	Y>K	ORDER	34	106	34	0	0	0	1.000000	YES
ADJACENT_SWAP	L>AIIN	AIIN>L	ORDER	1	5	1	0	0	0	1.000000	YES
ADJACENT_SWAP	L>AIN	AIN>L	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	L>AL	AL>L	ORDER	2	3	2	0	0	0	1.000000	YES
ADJACENT_SWAP	L>AR	AR>L	ORDER	1	3	1	0	0	0	1.000000	YES
ADJACENT_SWAP	L>CH	CH>L	ORDER	15	18	15	0	0	0	1.000000	YES
ADJACENT_SWAP	L>CHD	CHD>L	ORDER	5	20	5	0	0	0	1.000000	YES
ADJACENT_SWAP	L>DA	DA>L	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	L>DY	DY>L	ORDER	2	6	2	0	0	0	1.000000	YES
ADJACENT_SWAP	L>D_ADDR	D_ADDR>L	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	L>EE	EE>L	ORDER	1	2	1	0	0	0	1.000000	YES
ADJACENT_SWAP	L>K	K>L	ORDER	14	23	14	0	0	0	1.000000	YES
ADJACENT_SWAP	L>LOCAL_CHAR_F	LOCAL_CHAR_F>L	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	L>O	O>L	ORDER	7	11	7	0	0	0	1.000000	YES
ADJACENT_SWAP	L>OL	OL>L	ORDER	4	18	4	0	0	0	1.000000	YES
ADJACENT_SWAP	L>OR	OR>L	ORDER	1	4	1	0	0	0	1.000000	YES
ADJACENT_SWAP	L>P	P>L	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	L>R	R>L	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	L>S	S>L	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	L>SH	SH>L	ORDER	19	30	19	0	0	0	1.000000	YES
ADJACENT_SWAP	L>T	T>L	ORDER	5	6	5	0	0	0	1.000000	YES
ADJACENT_SWAP	L>Y	Y>L	ORDER	3	14	3	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>AIIN	AIIN>LOCAL_CHAR_F	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>AIR	AIR>LOCAL_CHAR_F	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>AL	AL>LOCAL_CHAR_F	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>AR	AR>LOCAL_CHAR_F	ORDER	5	5	5	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>A_ADDR	A_ADDR>LOCAL_CHAR_F	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>CH	CH>LOCAL_CHAR_F	ORDER	4	4	4	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>CHD	CHD>LOCAL_CHAR_F	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>E	E>LOCAL_CHAR_F	ORDER	1	1	1	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>O	O>LOCAL_CHAR_F	ORDER	2	2	2	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>OL	OL>LOCAL_CHAR_F	ORDER	3	3	3	0	0	0	1.000000	YES
ADJACENT_SWAP	LOCAL_CHAR_F>SH	SH>LOCAL_CHAR_F	ORDER	3	3	3	0	0	0	1.000000	YES
