replay_id	source_probe_id	source_surface	synthetic_unseen_surface	content_class	source_surface_template	mutated_surface_template	source_component_template	mutated_component_template	source_slot_topology	mutated_slot_topology	matched_surface_template_id	familiarity_state	familiarity_rank	source_route	mutated_route	route_stable	source_family_markers	mutated_family_markers	family_marker_trace_stable	source_has_family_marker	mutation_retains_any_family_marker	function_template_stable	gdt470_supported_replay_pass	replay_pass
G471-M011	G466-U011	oshodady	oxshodady	STAR_BEARING_RING_POSITION	{NAME_1}sh{NAME_2}	{NAME_1}sh{NAME_2}	{NAME_1} · SH · {NAME_2}	{NAME_1} · SH · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	G471-T070	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	sho=STERNSTELLENFAMILIE	sho=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M012	G466-U012	chdaiirdainy	cxhdaiirdainy	STAR_BEARING_RING_POSITION	{NAME_1}ainy	{NAME_1}ainy	{NAME_1} · AIN+Y	{NAME_1} · AIN+Y	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T038	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M013	G466-U013	ytalshdy	yxtalshdy	STAR_BEARING_RING_POSITION	{NAME_1}alsh{NAME_2}	{NAME_1}alsh{NAME_2}	{NAME_1} · AL · SH · {NAME_2}	{NAME_1} · AL · SH · {NAME_2}	{NAME_1} · INTERNAL · INTERNAL · {NAME_2}	{NAME_1} · INTERNAL · INTERNAL · {NAME_2}	G471-T044	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	tal=STERNSTELLENFAMILIE	tal=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M014	G466-U014	alif	alixf	STAR_BEARING_RING_POSITION	al{NAME_1}	al{NAME_1}	AL · {NAME_1}	AL · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T001	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M015	G466-U015	otalef	otalexf	STAR_BEARING_RING_POSITION	otal{NAME_1}	otal{NAME_1}	OT+AL · {NAME_1}	OT+AL · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T025	MULTI_PAGE_RECURRENT_EXACT_FUNCTION_TEMPLATE	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	otal=STERNSTELLENFAMILIE|ota=STERNSTELLENFAMILIE|tal=STERNSTELLENFAMILIE	otal=STERNSTELLENFAMILIE|ota=STERNSTELLENFAMILIE|tal=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M016	G466-U016	otchoshy	otcxhoshy	STAR_BEARING_RING_POSITION	ot{NAME_1}shy	ot{NAME_1}shy	OT · {NAME_1} · Y	OT · {NAME_1} · Y	PREFIX · {NAME_1} · SUFFIX	PREFIX · {NAME_1} · SUFFIX	G471-T033	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	otch=STERNSTELLENFAMILIE	NONE	NO	YES	NO	YES	YES	YES
G471-M017	G466-U017	otchdal	otcxhdal	STAR_BEARING_RING_POSITION	ot{NAME_1}dal	ot{NAME_1}dal	OT · {NAME_1} · AL	OT · {NAME_1} · AL	PREFIX · {NAME_1} · SUFFIX	PREFIX · {NAME_1} · SUFFIX	G471-T031	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	otch=STERNSTELLENFAMILIE	NONE	NO	YES	NO	YES	YES	YES
G471-M018	G466-U018	ofchdamy	ofcxhdamy	STAR_BEARING_RING_POSITION	of{NAME_1}	of{NAME_1}	O+LOCAL_CHAR_F · {NAME_1}	O+LOCAL_CHAR_F · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T005	MULTI_PAGE_RECURRENT_EXACT_FUNCTION_TEMPLATE	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M019	G466-U019	oklairdy	oklxairdy	STAR_BEARING_RING_POSITION	ok{NAME_1}air{NAME_2}	ok{NAME_1}air{NAME_2}	OK · {NAME_1} · AIR · {NAME_2}	OK · {NAME_1} · AIR · {NAME_2}	PREFIX · {NAME_1} · INTERNAL · {NAME_2}	PREFIX · {NAME_1} · INTERNAL · {NAME_2}	G471-T013	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M020	G466-U020	okairy	okairyx	STAR_BEARING_RING_POSITION	okair{NAME_1}	okair{NAME_1}	OK · AIR · {NAME_1}	OK · AIR · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	G471-T007	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M021	G466-U021	okealar	okexalar	STAR_BEARING_RING_POSITION	ok{NAME_1}alar	ok{NAME_1}alar	OK · {NAME_1} · AL · AR	OK · {NAME_1} · AL · AR	PREFIX · {NAME_1} · INTERNAL · SUFFIX	PREFIX · {NAME_1} · INTERNAL · SUFFIX	G471-T015	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	alar=STERNSTELLENFAMILIE|ala=STERNSTELLENFAMILIE	alar=STERNSTELLENFAMILIE|ala=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M022	G466-U022	oteeary	otexeary	STAR_BEARING_RING_POSITION	ot{NAME_1}ar{NAME_2}	ot{NAME_1}ar{NAME_2}	OT · {NAME_1} · AR · {NAME_2}	OT · {NAME_1} · AR · {NAME_2}	PREFIX · {NAME_1} · INTERNAL · {NAME_2}	PREFIX · {NAME_1} · INTERNAL · {NAME_2}	G471-T030	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M023	G466-U023	okaircham	okaircxham	STAR_BEARING_RING_POSITION	okair{NAME_1}am	okair{NAME_1}am	OK · AIR · {NAME_1} · AM_ADDR	OK · AIR · {NAME_1} · AM_ADDR	PREFIX · INTERNAL · {NAME_1} · SUFFIX	PREFIX · INTERNAL · {NAME_1} · SUFFIX	G471-T008	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M024	G466-U024	okeal	okexal	STAR_BEARING_RING_POSITION	ok{NAME_1}al	ok{NAME_1}al	OK · {NAME_1} · AL	OK · {NAME_1} · AL	PREFIX · {NAME_1} · SUFFIX	PREFIX · {NAME_1} · SUFFIX	G471-T014	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M025	G466-U025	orary	oraryx	STAR_BEARING_RING_POSITION	orar{NAME_1}	orar{NAME_1}	OR · AR · {NAME_1}	OR · AR · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	G471-T022	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M026	G466-U026	okyd	okyxd	STAR_BEARING_RING_POSITION	ok{NAME_1}	ok{NAME_1}	OK · {NAME_1}	OK · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T012	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M027	G466-U027	ralal	rxalal	STAR_BEARING_RING_POSITION	{NAME_1}alal	{NAME_1}alal	{NAME_1} · AL · AL	{NAME_1} · AL · AL	{NAME_1} · INTERNAL · SUFFIX	{NAME_1} · INTERNAL · SUFFIX	G471-T041	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	ala=STERNSTELLENFAMILIE	ala=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M028	G466-U028	chosar	cxhosar	STAR_BEARING_RING_POSITION	{NAME_1}ar	{NAME_1}ar	{NAME_1} · AR	{NAME_1} · AR	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T049	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M029	G466-U029	ainaly	axinaly	STAR_BEARING_RING_POSITION	{NAME_1}aly	{NAME_1}aly	{NAME_1} · AL+Y	{NAME_1} · AL+Y	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T045	MULTI_PAGE_RECURRENT_EXACT_FUNCTION_TEMPLATE	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M030	G466-U030	okarcham	okarcxham	STAR_BEARING_RING_POSITION	okar{NAME_1}am	okar{NAME_1}am	OK · AR · {NAME_1} · AM_ADDR	OK · AR · {NAME_1} · AM_ADDR	PREFIX · INTERNAL · {NAME_1} · SUFFIX	PREFIX · INTERNAL · {NAME_1} · SUFFIX	G471-T010	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	okar=STERNSTELLENFAMILIE|kar=STERNSTELLENFAMILIE	okar=STERNSTELLENFAMILIE|kar=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M031	G466-U031	olkalaiin	olkxalaiin	STAR_BEARING_RING_POSITION	ol{NAME_1}alaiin	ol{NAME_1}alaiin	OL · {NAME_1} · AL · AIIN	OL · {NAME_1} · AL · AIIN	PREFIX · {NAME_1} · INTERNAL · SUFFIX	PREFIX · {NAME_1} · INTERNAL · SUFFIX	G471-T018	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	ala=STERNSTELLENFAMILIE	ala=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M032	G466-U032	oraiinam	oraxiinam	STAR_BEARING_RING_POSITION	or{NAME_1}am	or{NAME_1}am	OR · {NAME_1} · AM_ADDR	OR · {NAME_1} · AM_ADDR	PREFIX · {NAME_1} · SUFFIX	PREFIX · {NAME_1} · SUFFIX	G471-T024	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	raiin=STERNSTELLENFAMILIE|raii=STERNSTELLENFAMILIE	NONE	NO	YES	NO	YES	YES	YES
G471-M033	G466-U033	osarsheeeo	oxsarsheeeo	STAR_BEARING_RING_POSITION	{NAME_1}arsh{NAME_2}	{NAME_1}arsh{NAME_2}	{NAME_1} · AR · SH · {NAME_2}	{NAME_1} · AR · SH · {NAME_2}	{NAME_1} · INTERNAL · INTERNAL · {NAME_2}	{NAME_1} · INTERNAL · INTERNAL · {NAME_2}	G471-T052	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M034	G466-U034	opoiiinoin	oxpoiiinoin	STAR_BEARING_RING_POSITION	{NAME_1}oin	{NAME_1}oin	{NAME_1} · O+IIN	{NAME_1} · O+IIN	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T063	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M035	G466-U035	ypaiin	yxpaiin	STAR_BEARING_RING_POSITION	{NAME_1}aiin	{NAME_1}aiin	{NAME_1} · AIIN	{NAME_1} · AIIN	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T036	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	pa=STERNSTELLENFAMILIE	pa=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M036	G466-U036	oeeodaiin	oxeeodaiin	STAR_BEARING_RING_POSITION	{NAME_1}daiin	{NAME_1}daiin	{NAME_1} · AIIN	{NAME_1} · AIIN	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T059	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M037	G466-U037	ofsholdy	ofsholdxy	STAR_BEARING_RING_POSITION	ofshol{NAME_1}	ofshol{NAME_1}	O+LOCAL_CHAR_F · SH · OL · {NAME_1}	O+LOCAL_CHAR_F · SH · OL · {NAME_1}	PREFIX · INTERNAL · INTERNAL · {NAME_1}	PREFIX · INTERNAL · INTERNAL · {NAME_1}	G471-T004	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	sho=STERNSTELLENFAMILIE	sho=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M038	G466-U038	opoeey	oxpoeey	STAR_BEARING_RING_POSITION	{NAME_1}eey	{NAME_1}eey	{NAME_1} · EE+Y	{NAME_1} · EE+Y	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T061	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M039	G466-U039	ykolairol	yxkolairol	STAR_BEARING_RING_POSITION	{NAME_1}olairol	{NAME_1}olairol	{NAME_1} · OL · AIR · OL	{NAME_1} · OL · AIR · OL	{NAME_1} · INTERNAL · INTERNAL · SUFFIX	{NAME_1} · INTERNAL · INTERNAL · SUFFIX	G471-T065	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M040	G466-U040	oralkam	oralkxam	STAR_BEARING_RING_POSITION	oral{NAME_1}am	oral{NAME_1}am	OR · AL · {NAME_1} · AM_ADDR	OR · AL · {NAME_1} · AM_ADDR	PREFIX · INTERNAL · {NAME_1} · SUFFIX	PREFIX · INTERNAL · {NAME_1} · SUFFIX	G471-T021	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M041	G466-U041	ytairal	yxtairal	STAR_BEARING_RING_POSITION	{NAME_1}airal	{NAME_1}airal	{NAME_1} · AIR · AL	{NAME_1} · AIR · AL	{NAME_1} · INTERNAL · SUFFIX	{NAME_1} · INTERNAL · SUFFIX	G471-T039	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M042	G466-U042	oeeesaiin	oxeeesaiin	STAR_BEARING_RING_POSITION	{NAME_1}aiin	{NAME_1}aiin	{NAME_1} · AIIN	{NAME_1} · AIIN	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T036	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M043	G466-U043	fydy	fxydy	STAR_BEARING_RING_POSITION	{NAME_1}ydy	{NAME_1}ydy	{NAME_1} · Y+DY	{NAME_1} · Y+DY	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T071	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M044	G466-U044	eeesaly	exeesaly	STAR_BEARING_RING_POSITION	{NAME_1}aly	{NAME_1}aly	{NAME_1} · AL+Y	{NAME_1} · AL+Y	{NAME_1} · SUFFIX	{NAME_1} · SUFFIX	G471-T045	MULTI_PAGE_RECURRENT_EXACT_FUNCTION_TEMPLATE	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M045	G466-U045	ykaraiin	yxkaraiin	STAR_BEARING_RING_POSITION	{NAME_1}araiin	{NAME_1}araiin	{NAME_1} · AR · AIIN	{NAME_1} · AR · AIIN	{NAME_1} · INTERNAL · SUFFIX	{NAME_1} · INTERNAL · SUFFIX	G471-T050	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	raiin=STERNSTELLENFAMILIE|kara=STERNSTELLENFAMILIE|raii=STERNSTELLENFAMILIE|kar=STERNSTELLENFAMILIE	raiin=STERNSTELLENFAMILIE|kara=STERNSTELLENFAMILIE|raii=STERNSTELLENFAMILIE|kar=STERNSTELLENFAMILIE	YES	YES	YES	YES	YES	YES
G471-M046	G466-U046	orara	orarax	STAR_BEARING_RING_POSITION	orar{NAME_1}	orar{NAME_1}	OR · AR · {NAME_1}	OR · AR · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	G471-T022	RECURRENT_EXACT_FUNCTION_TEMPLATE	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
G471-M047	G466-U047	olay	olaxy	STAR_BEARING_RING_POSITION	ol{NAME_1}	ol{NAME_1}	OL · {NAME_1}	OL · {NAME_1}	PREFIX · {NAME_1}	PREFIX · {NAME_1}	G471-T016	CROSS_OWNER_RECURRENT_EXACT_FUNCTION_TEMPLATE	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	YES	NONE	NONE	YES	NO	NO	YES	YES	YES
