event_id	page	locus	field_id	observed_surface	observed_wrapper	card_wrapper_palette	line_first	prev_dy	within_field_position	record_position_surface	record_position_match	copy_instruction	portable_renderer_reading_de
E208	f82r	f82r.23	F059	chey	che	NONE|ch|che|d|s|sh	0	0	MIDDLE	chey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E209	f82r	f82r.23	F059	qokeeedy	q	q	0	0	LAST	qokeeedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E210	f82r	f82r.23	F060	lchedy	NONE	NONE	0	1	ONLY	lchedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E211	f82r	f82r.23	F061	lar	NONE	NONE	0	1	ONLY	lar	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E212	f82r	f82r.26	F062	tshey	t	t	1	0	FIRST	tshey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E213	f82r	f82r.26	F062	qokeedy	q	q	0	0	LAST	qokeedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E214	f82r	f82r.26	F063	cheal	che	NONE|ch|che|d|s|t	0	1	FIRST	cheal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E215	f82r	f82r.26	F063	lchedar	NONE	NONE	0	0	MIDDLE	lchedar	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E216	f82r	f82r.26	F063	ches	che	che	0	0	MIDDLE	ches	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E217	f82r	f82r.26	F063	aiin	NONE	NONE|ch|d|s|t	0	0	MIDDLE	aiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E218	f82r	f82r.26	F063	oteey	NONE	NONE	0	0	MIDDLE	oteey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E219	f82r	f82r.26	F063	qokaiin	q	NONE|q	0	0	MIDDLE	qokaiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E220	f82r	f82r.26	F063	okey	NONE	NONE|q	0	0	LAST	okey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E221	f82r	f82r.27	F064	pchedy	NONE	NONE	1	0	ONLY	pchedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E222	f82r	f82r.27	F065	rsheal	NONE	NONE	0	1	FIRST	rsheal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E223	f82r	f82r.27	F065	daldy	d	d	0	0	LAST	daldy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E224	f82r	f82r.27	F066	qokeedy	q	q	0	1	ONLY	qokeedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E225	f82r	f82r.27	F067	rshedy	NONE	NONE	0	1	ONLY	rshedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E226	f82r	f82r.27	F068	qoteedy	q	q	0	1	ONLY	qoteedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E227	f82r	f82r.27	F069	qokeedy	q	q	0	1	ONLY	qokeedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E228	f82r	f82r.27	F070	lochedy	NONE	NONE	0	1	ONLY	lochedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E229	f83r	f83r.3	F071	olkeedy	NONE	NONE|s	1	0	ONLY	olkeedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E230	f83r	f83r.3	F072	qotal	q	NONE|q	0	1	FIRST	qotal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E231	f83r	f83r.3	F072	chkeedy	ch	ch	0	0	LAST	chkeedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E232	f83r	f83r.3	F073	chey	che	NONE|ch|che|d|s|sh	0	1	FIRST	chey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E233	f83r	f83r.3	F073	daiin	d	NONE|ch|d|s|t	0	0	MIDDLE	daiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E234	f83r	f83r.3	F073	chey	che	NONE|ch|che|d|s|sh	0	0	MIDDLE	chey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E235	f83r	f83r.3	F073	lchedy	NONE	NONE	0	0	LAST	lchedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E236	f83r	f83r.3	F074	qokaiin	q	NONE|q	0	1	FIRST	qokaiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E237	f83r	f83r.3	F074	qotal	q	NONE|q	0	0	MIDDLE	qotal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E238	f83r	f83r.3	F074	dar	d	ch|d|s	0	0	LAST	dar	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E239	f83r	f83r.6	F075	schedy	s	d|s|t	1	0	ONLY	schedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E240	f83r	f83r.6	F076	chedchy	che	che	0	1	FIRST	chedchy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E241	f83r	f83r.6	F076	qokal	q	NONE|q	0	0	MIDDLE	qokal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E242	f83r	f83r.6	F076	olchedy	NONE	NONE|q	0	0	LAST	olchedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E243	f83r	f83r.6	F077	qokaiin	q	NONE|q	0	1	FIRST	qokaiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E244	f83r	f83r.6	F077	chedy	che	ch|che	0	0	MIDDLE	chedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E245	f83r	f83r.6	F077	qokeedy	q	q	0	0	LAST	qokeedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E246	f83r	f83r.6	F078	lchedy	NONE	NONE	0	1	ONLY	lchedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E247	f83r	f83r.6	F079	qoky	q	NONE|ch|q	0	1	ONLY	qoky	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E248	f83r	f83r.8	F080	pchedal	NONE	NONE	1	0	FIRST	pchedal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E249	f83r	f83r.8	F080	otedy	NONE	NONE	0	0	LAST	otedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E250	f83r	f83r.8	F081	shecthedchy	sh	sh	0	1	FIRST	shecthedchy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E251	f83r	f83r.8	F081	qoky	q	NONE|ch|q	0	0	MIDDLE	qoky	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E252	f83r	f83r.8	F081	chedy	che	ch|che	0	0	MIDDLE	chedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E253	f83r	f83r.8	F081	chary	ch	ch	0	0	LAST	chary	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
