page	locus	token_ordinal	surface	working_meaning_de	form_level	v68_clause_type	v68_action_license	v68_active_verb_occurrences	last_semantic_writer	last_semantic_artifact	semantic_change_chain	last_writer_evidence_de	position_assignment_writer_gdt	semantic_card_origin_gdt	semantic_origin_artifact	semantic_origin_label	v57_baseline_gloss_de	v57_debt_applicability	v57_debt_severity	v57_primary_class	v57_signals	v57_identity_signals	v57_action_signals	v57_specificity_open	v57_strict_card_debt	v57_strict_debt_categories	v57_low_or_exploratory_applies	v57_low_confidence_sources	live_rivals_de	global_v48_semantic_match	global_v48_prior_gloss_de	global_v48_source	global_v48_strength	global_v48_scope_state	bound_span_id	bound_span_role	bound_span_global_export_allowed	evidence_summary_de	historical_confirmation	relation_word_delta	position_id	reading_id	source_reading_id	v91_reading_id	v91_lexical_core_de	v91_context_realization_de	v91_repair_mode	v91_resolved_debt_atom	v91_lexical_score	v91_lexical_level	v91_context_score	v91_context_level	v91_semantic_scope	v91_semantic_applicability	v91_global_export_scope	v91_lexical_bound_span_ids	v91_unconditional_global_export_allowed	v91_historical_confirmation	v91_occurrence_bound_span_id	v91_occurrence_bound_span_role	v91_occurrence_bound_span_global_export_allowed	v91_audit_decision	v91_evidence_class	v91_open_semantic_slots	v91_component_global_export_allowed	v91_boundary_decision	v91_boundary_render_once_de	v91_local_context_hypothesis	v91_expected_left_surface
f105v	f105v.1	5	olpchedy	fertiges Holzextraktpulver	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT691	V64_479_TOKEN_READER.tsv	GDT684|GDT687|GDT690|GDT691	Rollen-Dispatch der Zubereitungskoepfe	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	fertiggestelltes Trockenpulver aus Holzdrogenansatz	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A2_IDENTITY_BEARING_ENTITY	IDENTITY_POWDER|IDENTITY_WOOD|MATERIAL_ROLE|STATE_DRY|STATE_FINISHED	IDENTITY_POWDER|IDENTITY_WOOD	NONE	0	0	NONE	0	SUPERSEDED_OR_NONE	getrocknetes Holzpulver|Holzrückstand	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT691 zugewiesen; Kartenursprung GDT691; Signale IDENTITY_POWDER|IDENTITY_WOOD|MATERIAL_ROLE|STATE_DRY|STATE_FINISHED; Rivalen getrocknetes Holzpulver|Holzrückstand.	H0_NONE	0_GDT696_TO_GDT709	P042	olpchedy#1	olpchedy#1	olpchedy#1	fertiges Holzextraktpulver	fertiges Holzextraktpulver	RETAIN_V83	NONE	40	W2_PROVISIONAL_WORKING	40	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.1	6	opchedaiin	drei Dosen bis zur Mittelstufe getrockneten Pulvers	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT691	V64_479_TOKEN_READER.tsv	GDT684|GDT691	Rollen-Dispatch der Zubereitungskoepfe	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	drei Dosen bis zur Mittelstufe getrockneter Pulveransatz	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A2_IDENTITY_BEARING_ENTITY	IDENTITY_POWDER|MATERIAL_ROLE|STATE_DRY|VALUE_GRADE	IDENTITY_POWDER	NONE	0	0	NONE	0	SUPERSEDED_OR_NONE	Pulverzubereitung|Trockenpulver	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT691 zugewiesen; Kartenursprung GDT691; Signale IDENTITY_POWDER|MATERIAL_ROLE|STATE_DRY|VALUE_GRADE; Rivalen Pulverzubereitung|Trockenpulver.	H0_NONE	0_GDT696_TO_GDT709	P043	opchedaiin#1	opchedaiin#1	opchedaiin#1	drei Dosen bis zur Mittelstufe getrockneten Pulvers	drei Dosen bis zur Mittelstufe getrockneten Pulvers	RETAIN_V83	NONE	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.1	7	dairody	abgemessener Ansatzanteil II, fertiggestellt	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT694	V67_479_TOKEN_ZERO_FRACTION_READER.tsv	GDT684|GDT687|GDT694	Migration der restlichen Anteilslesungen	GDT694	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	fertiggestellte abgemessene Ansatzfraktion II	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_FINISHED|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	Anteil II abmessen und als Ansatz fertigstellen	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT694 zugewiesen; Kartenursprung GDT694; Signale MATERIAL_ROLE|STATE_FINISHED|VALUE_QUANTITY; Rivalen Anteil II abmessen und als Ansatz fertigstellen.	H0_NONE	0_GDT696_TO_GDT709	P044	dairody#1	dairody#1	dairody#1	abgemessener Ansatzanteil II, fertiggestellt	abgemessener Ansatzanteil II, fertiggestellt	RETAIN_V83	NONE	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.1	8	ypcheddy	hieraus Pulver bis zur Mittelstufe trocknen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT687	V60_95_POSITION_SCOPE_DISPATCH.tsv	GDT684|GDT687	vollstaendiger Action/Result/Boundary-Dispatch	GDT687	GDT687	experiments/yolo/gdt687_v60_dchey_y_dy_action_result_boundary_dispatch/artifacts/V60_95_POSITION_SCOPE_DISPATCH.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	hieraus Pulver bis zur Mittelstufe trocknen, die Trocknung abschließen und das Pulver fertigstellen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	ACT_DRY|ACT_FINISH|IDENTITY_POWDER|STATE_DRY|STATE_FINISHED|VALUE_GRADE	IDENTITY_POWDER	ACT_DRY|ACT_FINISH	0	0	NONE	0	SUPERSEDED_OR_NONE	dy als selbständiger Befehl innerhalb des Wortes	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT687 zugewiesen; Kartenursprung GDT687; Signale ACT_DRY|ACT_FINISH|IDENTITY_POWDER|STATE_DRY|STATE_FINISHED|VALUE_GRADE; Rivalen dy als selbständiger Befehl innerhalb des Wortes.	H0_NONE	0_GDT696_TO_GDT709	P045	ypcheddy#1	ypcheddy#1	ypcheddy#1	hieraus Pulver bis zur Mittelstufe trocknen	hieraus Pulver bis zur Mittelstufe trocknen	RETAIN_V83	NONE	40	W2_PROVISIONAL_WORKING	40	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.1	9	sairy	Samenanteil II, abgeschlossen	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT694	V67_479_TOKEN_ZERO_FRACTION_READER.tsv	GDT684|GDT690|GDT694	Migration der restlichen Anteilslesungen	GDT694	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	abgeschlossene zweite Saatgutfraktion	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A2_IDENTITY_BEARING_ENTITY	IDENTITY_SEED|MATERIAL_ROLE|STATE_FINISHED|VALUE_QUANTITY	IDENTITY_SEED	NONE	0	0	NONE	0	SUPERSEDED_OR_NONE	abgeschlossener Samenposten II	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT694 zugewiesen; Kartenursprung GDT694; Signale IDENTITY_SEED|MATERIAL_ROLE|STATE_FINISHED|VALUE_QUANTITY; Rivalen abgeschlossener Samenposten II.	H0_NONE	0_GDT696_TO_GDT709	P046	sairy#1	sairy#1	sairy#1	Samenanteil II, abgeschlossen	Samenanteil II, abgeschlossen	RETAIN_V83	NONE	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.14	1	pchedaiin	drei Dosen bis Mittelstufe getrocknetes Pulver	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT680	GDT678	experiments/yolo/gdt678_seventeen_two_hole_family_completion/artifacts/TARGET_EXACT_OCCURRENCE_AUDIT.tsv	INHERITED_CARD_REUSE_FROM_GDT678	drei Dosen bis Mittelstufe getrocknetes Pulver	APPLIES_TO_CURRENT_GLOSS	NONE	A2_IDENTITY_BEARING_ENTITY	IDENTITY_POWDER|STATE_DRY|VALUE_GRADE	IDENTITY_POWDER	NONE	0	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT678; Signale IDENTITY_POWDER|STATE_DRY|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P047	pchedaiin#1	pchedaiin#1	pchedaiin#1	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	RETAIN_V83	NONE	59	W2_PROVISIONAL_WORKING	59	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.14	2	chckhdy	trockenes Arzneikompositum, Anfangsstufe erreicht	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT689	V62_50_POSITION_REVISIONS.tsv	GDT684|GDT687|GDT689	gebundener dy-Schwestervergleich und Endpunkt-Dispatch	GDT689	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	Arzneikompositum: trocken, Gradanfang, abgeschlossen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_DRY|STATE_FINISHED|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	Arzneikompositum: trocken, Gradanfang, abgeschlossen	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT689 zugewiesen; Kartenursprung GDT689; Signale MATERIAL_ROLE|STATE_DRY|STATE_FINISHED|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P048	chckhdy#1	chckhdy#1	chckhdy#1	trockenes Arzneikompositum, Anfangsstufe erreicht	trockenes Arzneikompositum, Anfangsstufe erreicht	RETAIN_V83	NONE	54	W2_PROVISIONAL_WORKING	54	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.14	3	qokaiir	nimm den heißen Drogenanteil III	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT692|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	nimm die dritte erhitzte Drogenfraktion	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	ACT_TAKE|MATERIAL_ROLE|STATE_HOT|VALUE_QUANTITY	NONE	ACT_TAKE	0	0	NONE	0	SUPERSEDED_OR_NONE	nimm den dritten heißen Drogenauszug	0	nimm die dritte erhitzte Drogenfraktion	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale ACT_TAKE|MATERIAL_ROLE|STATE_HOT|VALUE_QUANTITY; Rivalen nimm den dritten heißen Drogenauszug.	H0_NONE	0_GDT696_TO_GDT709	P049	qokaiir#1	qokaiir#1	qokaiir#1	heißen Anteil III nehmen	hiervon den heißen Anteil III nehmen	GENERIC_DRUG_PATIENT_MOVED_TO_CONTEXT	UNSUPPORTED_DRUG_IDENTITY	38	W1_WEAK_WORKING	38	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.14	4	olpchedy	fertiges Holzextraktpulver	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT691	V64_479_TOKEN_READER.tsv	GDT684|GDT687|GDT690|GDT691	Rollen-Dispatch der Zubereitungskoepfe	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	fertiggestelltes Trockenpulver aus Holzdrogenansatz	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A2_IDENTITY_BEARING_ENTITY	IDENTITY_POWDER|IDENTITY_WOOD|MATERIAL_ROLE|STATE_DRY|STATE_FINISHED	IDENTITY_POWDER|IDENTITY_WOOD	NONE	0	0	NONE	0	SUPERSEDED_OR_NONE	getrocknetes Holzpulver|Holzrückstand	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT691 zugewiesen; Kartenursprung GDT691; Signale IDENTITY_POWDER|IDENTITY_WOOD|MATERIAL_ROLE|STATE_DRY|STATE_FINISHED; Rivalen getrocknetes Holzpulver|Holzrückstand.	H0_NONE	0_GDT696_TO_GDT709	P050	olpchedy#1	olpchedy#1	olpchedy#1	fertiges Holzextraktpulver	fertiges Holzextraktpulver	RETAIN_V83	NONE	40	W2_PROVISIONAL_WORKING	40	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.14	5	olord	abgezogene Portion Holzauszug	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT691	V64_479_TOKEN_READER.tsv	GDT684|GDT690|GDT691	Rollen-Dispatch der Zubereitungskoepfe	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	abgezogene Portion Holzdrogenansatz	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A2_IDENTITY_BEARING_ENTITY	IDENTITY_WOOD|MATERIAL_ROLE|VALUE_QUANTITY	IDENTITY_WOOD	NONE	0	0	NONE	0	SUPERSEDED_OR_NONE	Holzzubereitung|Holzansatz	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT691 zugewiesen; Kartenursprung GDT691; Signale IDENTITY_WOOD|MATERIAL_ROLE|VALUE_QUANTITY; Rivalen Holzzubereitung|Holzansatz.	H0_NONE	0_GDT696_TO_GDT709	P051	olord#1	olord#1	olord#1	abgezogene Portion Holzauszug	abgezogene Portion Holzauszug	RETAIN_V83	NONE	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.14	6	aiiin	Menge IV	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT690	Nomenordinal-, Kopf- und Rivalenapparat	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	Menge-/Klassenwert IV	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C3_VALUE_WITHOUT_AXIS_OR_OBJECT	AMBIGUOUS_ALTERNATIVE|VALUE_QUANTITY	NONE	NONE	1	1	VALUE_DIMENSION_OPEN	0	SUPERSEDED_OR_NONE	NONE	0	Menge-/Klassenwert IV	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT690 zugewiesen; Kartenursprung GDT690; Signale AMBIGUOUS_ALTERNATIVE|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P052	aiiin#1	aiiin#1	aiiin#1	Wert IV	Menge IV	VALUE_AXIS_MOVED_TO_CONTEXT	CORE_CONTEXT_AXIS_CONFLATION	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.14	7	tail	kaltgestellte Rohdroge II	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT680	GDT680	experiments/yolo/gdt680_eight_four_hole_family_completion/artifacts/V54_51_LINE_READER.tsv	V54_TARGET_OR_RENDER_REVISION	kaltgestellte Rohdroge II	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_COLD	NONE	NONE	1	0	NONE	1	GDT680	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT680; Signale MATERIAL_ROLE|STATE_COLD; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P053	tail#1	tail#1	tail#1	kaltgestellte Rohdroge II	kaltgestellte Rohdroge II	RETAIN_V83	NONE	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.14	8	odar	Anteil I des Ansatzes abmessen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT692|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	erste Ansatzfraktion abmessen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	ACT_MEASURE|MATERIAL_ROLE|VALUE_QUANTITY	NONE	ACT_MEASURE	0	0	NONE	0	SUPERSEDED_OR_NONE	erste Auszugsfraktion abmessen	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale ACT_MEASURE|MATERIAL_ROLE|VALUE_QUANTITY; Rivalen erste Auszugsfraktion abmessen.	H0_NONE	0_GDT696_TO_GDT709	P054	odar#1	odar#1	odar#1	Anteil I des Ansatzes abmessen	Anteil I des Ansatzes abmessen	RETAIN_V83	NONE	42	W2_PROVISIONAL_WORKING	42	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.14	9	kard	erhitzter Drogenanteil I, abgezogen	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT694	V67_479_TOKEN_ZERO_FRACTION_READER.tsv	GDT684|GDT694	Migration der restlichen Anteilslesungen	GDT694	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	erste erhitzte Drogenfraktion, abgezogen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_HOT|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	abgezogener heißer Drogenauszug I	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT694 zugewiesen; Kartenursprung GDT694; Signale MATERIAL_ROLE|STATE_HOT|VALUE_QUANTITY; Rivalen abgezogener heißer Drogenauszug I.	H0_NONE	0_GDT696_TO_GDT709	P055	kard#1	kard#1	kard#1	erhitzter Anteil I, abgezogen	vorstehend abgemessener, erhitzter und abgezogener Anteil I	GENERIC_DRUG_PATIENT_MOVED_TO_CONTEXT	UNSUPPORTED_DRUG_IDENTITY	38	W1_WEAK_WORKING	38	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105v	f105v.14	10	chtchy	Droge kalt trocknen und leicht nachtrocknen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	2	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT666	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	Droge kalt trocknen und leicht nachtrocknen	APPLIES_TO_CURRENT_GLOSS	NONE	A1_LICENSED_OPERATION	ACT_DRY|MATERIAL_ROLE|STATE_COLD|STATE_DRY	NONE	ACT_DRY	0	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	Droge kalt trocknen und leicht nachtrocknen	GDT666:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT666; Signale ACT_DRY|MATERIAL_ROLE|STATE_COLD|STATE_DRY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P056	chtchy#1	chtchy#1	chtchy#1	Droge kalt trocknen und leicht nachtrocknen	Droge kalt trocknen und leicht nachtrocknen	RETAIN_V83	NONE	45	W2_PROVISIONAL_WORKING	45	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
