work_order_id	work_order_title_de	execution_unit_no	execution_step	phase	phase_step	source_unit	unit_id	unit_kind	page	record_or_diagram	visible_owner	visible_surface_sequence	lookup_sequence	literal_reading_sequence_de	fluent_workshop_reading_de	reading_rule	execution_instruction_de
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	11	1	WHEN	1	M67_RIGHT_SECTORS	f67r2.11	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_SECTOR_SLOT_11	chky chykchs chy	AR184 AR186 AR185	Grad oder Diagrammzustand justieren | Diagrammplatz berechnen oder bearbeiten | dieser lokale Diagrammposten	A1_RIGHT_SECTOR_SLOT_11: Grad oder Diagrammzustand justieren | Diagrammplatz berechnen oder bearbeiten | dieser lokale Diagrammposten.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	12	1	WHEN	1	M67_RIGHT_SECTORS	f67r2.12	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_SECTOR_SLOT_12	ykees ykchos	AR188 AR187	lange oder volle Diagrammstufe | Diagrammplatz berechnen oder bearbeiten	A1_RIGHT_SECTOR_SLOT_12: lange oder volle Diagrammstufe | Diagrammplatz berechnen oder bearbeiten.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	13	2	WHEN	2	M67_RIGHT_RING_RULES	f67r2.13	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_RING_BAND_01	opodchol s ain aldy	AR156 AR157 AR154 AR155	im selben Ring, Band oder Satz fortsetzen | Nebenwert | gezaehlter Teil oder Unterabschnitt | Zielsektor, Zielstern oder Zielfeld	A1_RIGHT_RING_BAND_01: im selben Ring, Band oder Satz fortsetzen | Nebenwert | gezaehlter Teil oder Unterabschnitt | Zielsektor, Zielstern oder Zielfeld.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	14	2	WHEN	2	M67_RIGHT_RING_RULES	f67r2.14	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_RING_BAND_02	soeey doiin oldy	AR160 AR158 AR159	lange oder volle Diagrammstufe | Grad- oder Bedingungsstufe | fortsetzen und den Eintrag schliessen	A1_RIGHT_RING_BAND_02: lange oder volle Diagrammstufe | Grad- oder Bedingungsstufe | fortsetzen und den Eintrag schliessen.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	15	2	WHEN	2	M67_RIGHT_RING_RULES	f67r2.73	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_OUTER_RING_TEXT	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	AR141 AR142 AR140 AR138 AR143 AR143 AR139 AR135 AR136 AR134 AR137	abgelesener oder freigegebener Wert | dieser lokale Diagrammposten | Position oder Bedingung halten + lange oder volle Diagrammstufe | lange oder volle Diagrammstufe | Diagrammplatz berechnen oder bearbeiten | Diagrammplatz berechnen oder bearbeiten | Diagrammposten setzen oder aktivieren | Sollwert oder Grad eines Diagrammplatzes | Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert	A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert | dieser lokale Diagrammposten | Position oder Bedingung halten + lange oder volle Diagrammstufe | lange oder volle Diagrammstufe | Diagrammplatz berechnen oder bearbeiten | Diagrammplatz berechnen oder bearbeiten | Diagrammposten setzen oder aktivieren | Sollwert oder Grad eines Diagrammplatzes | Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	16	3	WHEN	3	M67_RIGHT_PHASES	f67r2.64	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_PHASE_STATION_01	s air	AR145 AR144	Nebenwert | Himmels-, Ring- oder Zeigerlauf	A1_RIGHT_PHASE_STATION_01: Nebenwert | Himmels-, Ring- oder Zeigerlauf.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	17	3	WHEN	3	M67_RIGHT_PHASES	f67r2.65	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_PHASE_STATION_02	soear	AR146	Ausgangssektor, Ursprung oder Bezugswert	A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	18	3	WHEN	3	M67_RIGHT_PHASES	f67r2.66	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_PHASE_STATION_03	cpheey	AR147	lange oder volle Diagrammstufe	A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	19	3	WHEN	3	M67_RIGHT_PHASES	f67r2.67	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_PHASE_STATION_04	okodar	AR148	Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert	A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	20	3	WHEN	3	M67_RIGHT_PHASES	f67r2.68	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_PHASE_STATION_05	oepchod	AR149	Himmelsobjekt oder Eingangsbedingung	A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	21	3	WHEN	3	M67_RIGHT_PHASES	f67r2.69	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_PHASE_STATION_06	s ay	AR151 AR150	Nebenwert | aktueller Hauptwert	A1_RIGHT_PHASE_STATION_06: Nebenwert | aktueller Hauptwert.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	22	3	WHEN	3	M67_RIGHT_PHASES	f67r2.70	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_PHASE_STATION_07	osar	AR152	Ausgangssektor, Ursprung oder Bezugswert	A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	23	3	WHEN	3	M67_RIGHT_PHASES	f67r2.71	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_RIGHT_PHASE_STATION_08	oran	AR153	Bedingungs-, Tabellen- oder Wahlansatz	A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	24	4	WHEN	4	M67_SHARED_LEGEND	f67r2.74	ASTRO_VISIBLE_LOCUS	f67r2	A1	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	AR133 AR131 AR125 AR128 AR130 AR126 AR121 AR129 AR132 AR127 AR123 AR122 AR124	abgelesener oder freigegebener Wert | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | sekundärer Ablesewert | lange oder volle Diagrammstufe | durch Sektor, Ring oder Pruefweg fuehren | Himmelsobjekt oder Eingangsbedingung | Sollwert oder Grad des bezeichneten Himmelsplatzes | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes | gezaehlter Teil oder Unterabschnitt | Ausgangssektor, Ursprung oder Bezugswert | Himmels-, Ring- oder Zeigerlauf | aktueller Hauptwert	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | sekundärer Ablesewert | lange oder volle Diagrammstufe | durch Sektor, Ring oder Pruefweg fuehren | Himmelsobjekt oder Eingangsbedingung | Sollwert oder Grad des bezeichneten Himmelsplatzes | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes | gezaehlter Teil oder Unterabschnitt | Ausgangssektor, Ursprung oder Bezugswert | Himmels-, Ring- oder Zeigerlauf | aktueller Hauptwert.	SELECT_VISIBLE_OWNER__READ_LOCAL_GROUPS__NO_CYCLIC_ORDER	Bedingungswert wählen und auf den Auftrag übernehmen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	25	5	WHAT	1	H1	H1-S001	PROSE_STATEMENT	f10r	H1	PICTURE_OR_ACTIVE_RECORD_OWNER	dchey cthoor char chty os chair otytchol oky daiin etyd	PR062 PR050 PR007 PR046 PR121 PR005 PR132 PR110 PR053 PR068	Wurzel -> Ansatz bereit -> aus dem Ansatz -> Teil abtrennen -> Mischgefäß -> Wasserzulauf -> naechsten Teilposten weiterfuehren -> aktuellen Posten ansetzen -> Sollmaß -> kleiner Restteil	Nimm die Wurzel, bereite den Ansatz, trenne daraus einen Teil ab, gib ihn in das Gefaess, gib den Wasserzulauf zu, fuehre den naechsten Teilposten weiter, setze ihn nach Sollmass an und behalte einen kleinen Restteil.	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Materialposten vorbereiten und an den Arbeitsgang übergeben
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	26	5	WHAT	1	H1	H1-S002	PROSE_STATEMENT	f10r	H1	PICTURE_OR_ACTIVE_RECORD_OWNER	qokchy qotchol chol cthy	PR147 PR166 PR042 PR051	Posten zur Weiterbearbeitung ansetzen -> danach weiterfuehren -> fortsetzen -> bereit	Setze den Posten an, fuehre ihn danach weiter und halte ihn bereit.	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Materialposten vorbereiten und an den Arbeitsgang übergeben
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	27	6	WHAT	2	H2	H2-S001	PROSE_STATEMENT	f10r	H2	PICTURE_OR_ACTIVE_RECORD_OWNER	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	PR226 PR051 PR044 PR049 PR139 PR067 PR047 PR215 PR201	Auszugsansatz -> bereit -> Ansatz -> Fertigmaß -> bereiten Posten weiterfuehren -> dieser Posten -> dieser Posten -> Sollmaß -> dieser Posten	Nimm den bereiten Auszugsansatz, bringe den Ansatz auf Fertigmass, fuehre den bereiten Posten weiter und stelle sein Sollmass ein.	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Materialposten vorbereiten und an den Arbeitsgang übergeben
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	28	6	WHAT	2	H2	H2-S002	PROSE_STATEMENT	f10r	H2	PICTURE_OR_ACTIVE_RECORD_OWNER	qotchor chor otol chol cholor chol daiin dar	PR167 PR044 PR131 PR042 PR043 PR042 PR053 PR059	Folgeansatz -> Ansatz -> danach fortsetzen -> fortsetzen -> Fortsetzungsansatz -> fortsetzen -> Sollmaß -> aus dem Ansatz	Führe den bemessenen Pflanzenansatz als Folgeansatz samt seinem Fortsetzungsposten weiter und nimm daraus das Sollmaß	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Materialposten vorbereiten und an den Arbeitsgang übergeben
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	29	6	WHAT	2	H2	H2-S003	PROSE_STATEMENT	f10r	H2	PICTURE_OR_ACTIVE_RECORD_OWNER	oykchor shor chor chy kaiiin dy chodaiin	PR133 PR199 PR044 PR047 PR069 PR067 PR037	Ansatzgefäß -> Ansatz -> Ansatz -> dieser Posten -> Weichstufe -> dieser Posten -> Zutatenmaß	Gib den weitergefuehrten Folgeansatz in das Gefaess, bearbeite diesen Posten bis zur Weichstufe und stelle das Zutatenmass ein.	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Materialposten vorbereiten und an den Arbeitsgang übergeben
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	30	7	HOW	1	B1	B1-S001	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	qokedy	PR148	kurz ansetzen; Schluss	Setze kurz an und schließe	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	31	7	HOW	1	B1	B1-S002	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	okaiin kair okal sar ol kain olkain al ol rol dl olor ol sheckhal daiin qokeedal daiin chckhy schedy	PR100 PR071 PR103 PR178 PR111 PR070 PR114 PR002 PR111 PR173 PR064 PR116 PR111 PR188 PR053 PR149 PR053 PR010 PR180	auf Sollmaß einstellen -> Beckenwasser -> dort ansetzen -> aus dem Ansatz -> fortsetzen -> eine Portion -> weitere Portion -> dorthin -> fortsetzen -> vom vorigen Gang weiterführen -> Zusatz -> Fortsetzungsansatz -> fortsetzen -> kurz zur Zielstelle durchleiten -> Sollmaß -> dort länger halten -> Sollmaß -> durchleiten -> Posten überführen; Schluss	Stelle das Sollmass ein, setze den Posten dort an, gib die weiteren Portionen und den Zusatz zu, fuehre den Ansatz weiter, leite kurz zur Zielstelle durch, stelle das Sollmass ein, halte dort laenger, leite durch, setze um und schliesse.	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	32	7	HOW	1	B1	B1-S003	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	qol sshkchdy	PR159 PR213	fortsetzen -> schwenken	Führe weiter, schwenke den Posten und schließe	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	33	7	HOW	1	B1	B1-S004	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	chedy ol shedy	PR018 PR111 PR193	laufenden Posten umsetzen -> fortsetzen -> kurz absetzen lassen; Schluss	Setze um, führe weiter, lass absetzen und schließe	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	34	7	HOW	1	B1	B1-S005	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	qolchedy	PR160	weiterüberführen; Schluss	Führe den Posten weiter und schließe	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	35	7	HOW	1	B1	B1-S006	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	qokain shckhy dl ral	PR141 PR185 PR064 PR171	eine Portion zugeben -> durchleiten -> Zusatz -> zur Zielstelle	Gib eine Portion und den Zusatz zu, leite durch, fuehre zur Zielstelle und uebergib an den folgenden Umsetzschritt.	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	36	7	HOW	1	B1	B1-S007	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	qokchdy	PR145	Umsetzung ansetzen; Schluss	Setze die abgekühlte Badmischung um und schließe	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	37	7	HOW	1	B1	B1-S008	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	chey ol cheky ol shedy	PR030 PR111 PR025 PR111 PR193	dieser Posten -> fortsetzen -> kurz wärmen -> fortsetzen -> kurz absetzen lassen; Schluss	Führe den aktuellen Posten weiter, wärme kurz, lass absetzen und schließe	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	38	7	HOW	1	B1	B1-S009	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	qokedy	PR148	kurz ansetzen; Schluss	Setze kurz an und schließe	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	39	7	HOW	1	B1	B1-S010	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	qokedy	PR148	kurz ansetzen; Schluss	Setze kurz an und schließe	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	40	7	HOW	1	B1	B1-S011	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	chckhy qoky	PR010 PR157	durchleiten -> aktuellen Posten ansetzen	Leite durch und setze den Posten an	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	41	7	HOW	1	B1	B1-S012	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	lsho qokey lshedy	PR095 PR153 PR094	Waschgang beginnen -> kurz ansetzen -> waschen; Schluss	Beginne mit dem durchgeleiteten Waschposten den Waschgang, setze kurz an, wasche und schließe	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	42	7	HOW	1	B1	B1-S013	PROSE_STATEMENT	f81v	B1	PICTURE_OR_ACTIVE_RECORD_OWNER	lshedy	PR094	waschen; Schluss	Wasche und schließe	DIRECT_PROSE_SURFACE_THEN_STATEMENT_ORDER	Arbeitsgang am sichtbaren Besitzer ausführen
