statement_id	page	record	dy_components	schritt_tokens	schritt_present	decision	working_reading_de
B2-S008	f82r	B2	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der linken Mittelstation mit Zwischenknoten: Danach nach Sollmass; dann aus der Quelle ansetzen; dann stehen lassen; den Schritt schliessen.
B2-S009	f82r	B2	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der linken Mittelstation mit Zwischenknoten: Kurz weiter halten; den Schritt schliessen.
B2-S011	f82r	B2	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der rechten unklaren Mittelstation: Eine Portion ansetzen, aus der Quelle eine zweite Portion ansetzen, laenger ansetzen und schliessen.
B2-S012	f82r	B2	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten leiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger leiten; nach Sollmass beibehalten, vollstaendig ansetzen und schliessen.
B2-S013	f82r	B2	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am unteren gruenen Figurenbecken: Leiten und umsetzen; den Schritt schliessen.
B2-S015	f82r	B2	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An den Randstationen des unteren Beckens: Kurz den laufenden Posten halten; dann laenger ansetzen; den Schritt schliessen.
B2-S016	f82r	B2	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An den Randstationen des unteren Beckens: An der Zielstelle aus der Quelle leiten und umsetzen. Kurz eine Probe entnehmen; nach Sollmass den naechsten Posten laenger fuehren, nach Sollmass und kurz ansetzen, einbringen, umsetzen und schliessen.
B2-S017	f82r	B2	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An den Randstationen des unteren Beckens: An der Zielstelle kurz kuehlen und halten, dann den Schritt an der Zielstelle schliessen.
B2-S018	f82r	B2	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An den Randstationen des unteren Beckens: Laenger ansetzen; den Schritt schliessen.
B2-S019	f82r	B2	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An den Randstationen des unteren Beckens: Kuehlen und stehen lassen; den Schritt schliessen.
B2-S020	f82r	B2	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An den Randstationen des unteren Beckens: Danach laenger; den Schritt schliessen.
B2-S021	f82r	B2	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An den Randstationen des unteren Beckens: Laenger ansetzen; den Schritt schliessen.
B2-S022	f82r	B2	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An den Randstationen des unteren Beckens: Im Arbeitsgang leiten und umsetzen; den Schritt schliessen.
B3-S001	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der oberen offenen Faecherstation: Laenger sammeln und den Schritt schliessen.
B3-S002	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der oberen offenen Faecherstation: Danach zur Zielstelle; dann laenger erwaermen; den Schritt schliessen.
B3-S003	f83r	B3	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der oberen offenen Faecherstation: Den laufenden Posten nach Sollmass beibehalten, anschliessend leiten und umsetzen, dann schliessen.
B3-S005	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am runden Mittelgefaess: Umsetzen; den Schritt schliessen.
B3-S006	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am runden Mittelgefaess: Den laufenden Posten umsetzen; dann zur Zielstelle ansetzen; dann weiter umsetzen; den Schritt schliessen.
B3-S007	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am runden Mittelgefaess: Nach Sollmass ansetzen; dann den laufenden Posten umsetzen; dann laenger ansetzen; den Schritt schliessen.
B3-S008	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am runden Mittelgefaess: Leiten und umsetzen; den Schritt schliessen.
B3-S010	f83r	B3	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am unteren Korbgefaess: An der Zielstelle einbringen und umsetzen; danach den kurzen Folgeschritt schliessen.
B3-S012	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am unteren Korbgefaess: Den Ansatz stehen lassen und den Schritt schliessen.
B3-S013	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am unteren Korbgefaess: Nach Sollmass ansetzen; dann als Portion zugeben; dann kurz den laufenden Posten bereitet halten; dann kurz ansetzen; den Schritt schliessen.
B3-S014	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am unteren Korbgefaess: Die laufende Fluessigkeit ansetzen; dann laenger halten; den Schritt schliessen.
B3-S015	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am unteren Korbgefaess: Leiten und umsetzen; den Schritt schliessen.
B3-S016	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am unteren Korbgefaess und im bildlich unverbundenen Zwischenabschnitt: Im Arbeitsgang leiten; dann ansetzen und umsetzen; den Schritt schliessen.
B3-S017	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Laenger ansetzen; den Schritt schliessen.
B3-S018	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Stehen lassen; den Schritt schliessen.
B3-S019	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Kurz ansetzen und halten; den Schritt schliessen.
B3-S020	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: An der Zielstelle leiten, umsetzen und den Schritt schliessen.
B3-S021	f83r	B3	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Nach Sollmass ansetzen und den Posten bereitet halten. An der Zielstelle nach Sollmass stehen lassen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, an der Zielstelle erneut bereitet halten, umsetzen und schliessen.
B3-S022	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Danach umsetzen; den Schritt schliessen.
B3-S023	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Leiten und umsetzen; den Schritt schliessen.
B3-S024	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Umsetzen; den Schritt schliessen.
B3-S025	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Ansetzen und umsetzen; den Schritt schliessen.
B3-S026	f83r	B3	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Sollmass leiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz an der Zielstelle kuehlen, laenger sammeln und schliessen.
B3-S027	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Danach laenger; den Schritt schliessen.
B3-S028	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Laenger den laufenden Posten ansetzen; dann kurz ansetzen; den Schritt schliessen.
B3-S029	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Weiterarbeiten; dann den laufenden Posten vollstaendig bearbeiten; dann kurz ansetzen; den Schritt schliessen.
B3-S030	f83r	B3	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Den Posten nach Sollmass ansetzen, die laufende Fluessigkeit umsetzen; danach nochmals umsetzen und schliessen.
B3-S031	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Laenger ansetzen; den Schritt schliessen.
B3-S032	f83r	B3	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Eine Portion und dann den laufenden Posten umsetzen; danach kurz nach Sollmass, anschliessend nochmals nach Sollmass und den folgenden Kurzschritt schliessen.
B3-S033	f83r	B3	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Leiten; den Schritt schliessen.
B3-S034	f83r	B3	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Den Arbeitsgang bis zur Stufe fuehren; den Posten bereitet halten und bearbeiten; danach nach Sollmass an der Zielstelle weiterfuehren, stehen lassen und schliessen.
B4-S001	f83r	B4	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Laenger ansetzen und den Schritt schliessen.
B4-S002	f83r	B4	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten weiterarbeiten; dann ihn laenger ansetzen; dann kurz ansetzen; den Schritt schliessen.
B4-S003	f83r	B4	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zur Zielstelle und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, weiterarbeiten, stehen lassen und schliessen.
B4-S004	f83r	B4	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten ansetzen und befestigen; den Schritt schliessen.
B4-S005	f83r	B4	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Eine Portion als laufenden Posten umsetzen, laenger ansetzen und den Schritt schliessen.
B4-S006	f83r	B4	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Kurz durch den Durchlass halten; den Schritt schliessen.
B4-S007	f83r	B4	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Kurz durch den Durchlass halten; den Schritt schliessen.
B4-S008	f83r	B4	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Nach Sollmass den Posten laenger erwaermen, laenger halten, kurz ansetzen und schliessen.
B4-S009	f83r	B4	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Stehen lassen; den Schritt schliessen.
B4-S010	f83r	B4	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Weiterarbeiten; den Schritt schliessen.
B4-S011	f83r	B4	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der linken offenen Randstation: Nach Sollmass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, weiterarbeiten, kurz leiten und zugeben, dann schliessen.
B4-S012	f83r	B4	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der linken offenen Randstation: Leiten und umsetzen; den Schritt schliessen.
B4-S013	f83r	B4	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der linken offenen Randstation: Weiter ansetzen; dann stehen lassen; den Schritt schliessen.
B4-S014	f83r	B4	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der linken offenen Randstation: Den Ansatz als laufenden Posten fuehren; ihn kurz im Arbeitsgang am Durchlass halten, die laufende Fluessigkeit als aktuellen Posten fuehren und schliessen.
B4-S015	f83r	B4	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der linken offenen Randstation und an der rechten S-Lauf-Mehrfachstation: Eine Portion ansetzen, den Posten laenger halten, eine Portion zugeben, durch den Durchlass an der Zielstelle entnehmen, kurz sammeln, leiten, umsetzen und schliessen.
B4-S016	f83r	B4	1	0	NO	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der rechten S-Lauf-Mehrfachstation: Eine Portion weiter zugeben, an der Zielstelle aus der Quelle nachzugeben, stehen lassen und schliessen.
B5-S001	f83r	B5	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der linken offenen Nebenstation: Danach umsetzen und den Schritt schliessen.
B5-S002	f83r	B5	1	1	YES	SCHRITT_IS_FLUENT_OBJECT_OF_SCHLUSS	An der linken offenen Nebenstation: Ansetzen und umsetzen; den Schritt schliessen.
