held_file	n	role_pivots	source_bits	role_bits	gain_bits	source_top1	role_top1	source_mrr	role_mrr
henslo	166	0	464.8621726384416	464.5010946391253	0.3610779993163078	0.39759036144578314	0.39759036144578314	0.5863137559673703	0.5873177720316275
holles	333	2	1132.9279417553319	1132.3944943903477	0.5334473649841129	0.3003003003003003	0.3003003003003003	0.5034380491066854	0.5035166991853355
hoskyns	226	0	661.2981182967148	662.5300398390475	-1.2319215423326568	0.3672566371681416	0.3672566371681416	0.5569674082910274	0.556860140927123
hutton	120	0	336.8916293508138	336.6183885217804	0.27324082903339786	0.31666666666666665	0.31666666666666665	0.5327329068921561	0.5327220981343321
jones	240	2	707.415671949481	707.4888399924326	-0.07316804295169277	0.32916666666666666	0.32916666666666666	0.5371187914754091	0.536632680364298
jonson	365	4	1233.52159433923	1235.5728630176516	-2.051268678421593	0.3178082191780822	0.3150684931506849	0.5076256981475646	0.5058998949611584
knyvett	152	0	454.36846854478426	453.3775358223202	0.9909327224640379	0.3092105263157895	0.3092105263157895	0.5214427324624693	0.5214427324624693
leycest	165	0	464.2106122481048	463.48511664338264	0.7254956047221413	0.4	0.4	0.5893584975135777	0.5893584975135777
lisle	198	0	700.9302739867425	698.8350728020703	2.0952011846721916	0.22727272727272727	0.22727272727272727	0.45407865149335414	0.4541347682161375
marchal	269	0	897.2988145311851	896.5528300609099	0.7459844702752889	0.26765799256505574	0.26765799256505574	0.4818197006914824	0.48188608412217815
marvell	274	2	871.0372188958871	869.6401532759754	1.3970656199117002	0.3467153284671533	0.3467153284671533	0.5315351446416282	0.5315290619165673
minette	193	0	539.7209030567788	539.2918484353811	0.42905462139765405	0.38341968911917096	0.38341968911917096	0.572744714073856	0.5736082719322325
more	832	4	2989.1743228898604	2985.461107229322	3.7132156605384807	0.2860576923076923	0.28725961538461536	0.4892693005864179	0.48991022957154345
origin1	409	4	1484.8034741503884	1481.8476502837887	2.955823866599758	0.2860635696821516	0.2860635696821516	0.48230952300639995	0.4823798122291931
origin2	325	0	1135.2819993255603	1133.5804036093782	1.7015957161820552	0.25846153846153846	0.25846153846153846	0.47647011116727606	0.47662076813882853
origin3	207	0	658.4711023392679	657.6391286383582	0.831973700909657	0.33816425120772947	0.33816425120772947	0.5350913729346954	0.5352063947888478
osborne	217	0	667.1541950082498	666.1237789807199	1.0304160275298955	0.3087557603686636	0.31336405529953915	0.5238920275589392	0.526364580607529
oxinde	264	1	900.6765266346722	898.8446147387514	1.8319118959208254	0.2689393939393939	0.2689393939393939	0.48032517453390716	0.48036085314101434
paget	480	4	1613.2330293316063	1612.6701135098888	0.5629158217175245	0.28958333333333336	0.28958333333333336	0.4997251649653319	0.49968325510133543
parkhur	261	0	850.8927317969917	850.1251951814663	0.7675366155253869	0.36398467432950193	0.367816091954023	0.551258332357263	0.5531740411695235
paston	307	1	1294.2010863645166	1292.1981735247148	2.0029128398018656	0.25732899022801303	0.26058631921824105	0.443435028814833	0.4450076118977881
pastonk	269	0	881.9143035946743	881.5771925233794	0.3371110712948848	0.3048327137546468	0.3048327137546468	0.5112238970488376	0.5102945290190979
pepys	670	4	2372.7656404286504	2370.8116878431338	1.9539525855166175	0.26865671641791045	0.26865671641791045	0.48152748516200067	0.48184210878573663
petty	163	0	462.67827831799343	462.15225082201664	0.5260274959767912	0.3374233128834356	0.3374233128834356	0.5499636363476132	0.5499636363476132
plumpto	271	1	913.7954045122244	913.0935266428248	0.7018778693995955	0.2915129151291513	0.2915129151291513	0.49779154739168746	0.49779154739168746
pory	441	2	1524.559582639516	1524.6099670291946	-0.05038438967858383	0.3129251700680272	0.31746031746031744	0.5106282167432649	0.5129043164540414
prideau	207	0	634.6005637229505	633.2337659948691	1.3667977280813375	0.28019323671497587	0.28019323671497587	0.5020160033203511	0.5028356590549408
rerum	697	0	2644.897676868384	2642.022263298723	2.875413569661305	0.25968436154949787	0.25968436154949787	0.46887958535601904	0.46840440418396745
royal1	216	2	641.629769728254	640.4671056760145	1.1626640522395064	0.3194444444444444	0.3194444444444444	0.5397659439326106	0.5398688245910469
royal2	220	0	820.9814056213647	821.281735670591	-0.3003300492263179	0.3090909090909091	0.3090909090909091	0.48478741160316086	0.4846385351882998
rutland	600	1	2089.464496811569	2087.83695020011	1.6275466114589108	0.2683333333333333	0.2683333333333333	0.4886792619372608	0.4886021504918125
shillin	616	7	2253.716323258269	2250.4551883852605	3.261134873008359	0.2564935064935065	0.2564935064935065	0.4706288304011786	0.4705410818543688
signet	345	3	1177.1198623861978	1176.536438130306	0.5834242558919414	0.26956521739130435	0.26956521739130435	0.49509934001296757	0.4951286642963139
smyth	266	0	892.2691787838849	891.6571929577277	0.611985826157138	0.31203007518796994	0.3082706766917293	0.5071203194488912	0.5056639187067762
stiffke	260	1	947.7090365026374	944.9292110156243	2.779825487013113	0.28846153846153844	0.28846153846153844	0.485311663238555	0.4853572970918812
stockwe	250	1	744.6150355929637	744.2508353726499	0.36420022031381905	0.304	0.304	0.5218565601065602	0.5200613220113219
stonor	396	3	1350.9450308192606	1348.5878449493725	2.3571858698880988	0.2601010101010101	0.26262626262626265	0.4893733369124353	0.4906139628689703
stuart	139	0	428.98857218404487	428.59096727014946	0.39760491389540675	0.3669064748201439	0.3669064748201439	0.5509444686637459	0.5521699588598243
tixall	156	2	450.6430411170519	449.1997299573144	1.4433111597375046	0.33974358974358976	0.33974358974358976	0.5443482081104134	0.5444064831686884
versteg	316	0	1035.1939802811894	1034.185616049899	1.008364231290443	0.3259493670886076	0.3259493670886076	0.5237480844423873	0.5234266056398958
wentwor	208	3	686.1434664973956	685.0163623799203	1.1271041174752554	0.28365384615384615	0.27884615384615385	0.49740141844327296	0.49446713851380075
wesa	313	1	979.2746388073681	978.8633388162118	0.4112999911562838	0.29073482428115016	0.29073482428115016	0.5103709333455909	0.5107824523673336
wharton	110	0	328.6951999382981	328.6580721454748	0.03712779282329848	0.35454545454545455	0.35454545454545455	0.5430162009707464	0.5430162009707464
willoug	228	1	718.6452132932799	717.7503686116502	0.8948446816297064	0.3157894736842105	0.3157894736842105	0.5230765733814514	0.5230765733814514
wyatt	348	0	1096.6024857545858	1096.1192914848566	0.48319426972921065	0.27011494252873564	0.27011494252873564	0.49783646830108635	0.49783646830108635
