world	event	order	kind	location	form	patient	second	object	second_object	source_object	before	after	assertion	status	debts	state_origin	alias_collision	row_status
E|ZL3b|B|f6v|f6v.6-f6v.21	11	18	ACTION	f6v.10:1	qokchod	f6v.9:4		f6v.9:4			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	12	20	MATERIAL	f6v.10:3	kchdy	f6v.10:3		f6v.10:3			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	13	20	ACTION	f6v.10:2	ychear	f6v.10:3		f6v.10:3			{}	{}		NO_STATE_TRANSITION_MODELLED	MISSING_COINGREDIENT		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	14	22	MATERIAL	f6v.11:2	char	f6v.11:2		f6v.11:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	15	23	MATERIAL	f6v.11:3	otam	f6v.11:3		f6v.11:3			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	16	24	MATERIAL	f6v.11:4	ctho	f6v.11:4		f6v.11:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	17	28	QUALITY	f6v.12:2	shy						{}	{}	PHYSICAL:moisture=wet	MISSING_PATIENT	MISSING_MATERIAL_BINDING		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	18	30	MATERIAL	f6v.12:4	cthy	f6v.12:4		f6v.12:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	19	30	ACTION	f6v.12:3	qokam	f6v.12:4		f6v.12:4			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	20	32	MATERIAL	f6v.13:2	cthy	f6v.13:2		f6v.12:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	21	34	MATERIAL	f6v.13:4	chor	f6v.13:4		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	22	37	ACTION	f6v.14:1	qokor	f6v.13:4		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	23	39	MATERIAL	f6v.14:3	cthol	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	24	39	ACTION	f6v.14:2	chol	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	25	41	ACTION	f6v.15:1	chockhy	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	26	44	QUALITY	f6v.15:4	chy	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.15:1;IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	27	49	MATERIAL	f6v.16:2	cthar	f6v.16:2		f6v.16:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	28	49	ACTION	f6v.16:1	ochy	f6v.16:2		f6v.16:2			{}	"{""PHYSICAL:thermal"":""cold""}"	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	29	51	MATERIAL	f6v.16:4	cthy	f6v.16:4		f6v.12:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	30	55	MATERIAL	f6v.17:4	cthodam	f6v.17:4		f6v.17:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	31	55	ACTION	f6v.17:3	ckhal	f6v.17:4		f6v.17:4			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	32	57	MATERIAL	f6v.18:1	ytchocthol	f6v.18:1		f6v.18:1			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	33	57	PROCESSED_NOMINAL	f6v.18:1	ytchocthol			f6v.18:1			{}	"{""PHYSICAL:moisture"":""wet""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	34	58	ACTION	f6v.18:2	ches	f6v.18:1		f6v.18:1			"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	35	60	MATERIAL	f6v.19:1	ocholy	f6v.19:1		f6v.19:1			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	36	60	BARE_NOMINAL	f6v.19:1	ocholy			f6v.19:1			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	37	61	ACTION	f6v.19:2	kchos	f6v.19:1		f6v.19:1			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	38	62	QUALITY	f6v.19:3	chy	f6v.19:1		f6v.19:1			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.19:2		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	39	64	MATERIAL	f6v.20:1	dchor	f6v.20:1		f6v.20:1			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	40	65	MATERIAL	f6v.20:2	choldar	f6v.20:2		f6v.20:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	41	65	BARE_NOMINAL	f6v.20:2	choldar			f6v.20:2			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	42	66	MATERIAL	f6v.20:3	okol	f6v.20:3		f6v.20:3			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	43	69	MATERIAL	f6v.21:2	chor	f6v.21:2		f6v.8:2			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|B|f6v|f6v.6-f6v.21	44	70	ACTION	f6v.21:3	octham	f6v.21:2		f6v.8:2			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	0	1	MATERIAL	f6v.6:2	shocthol	f6v.6:2		f6v.6:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	1	1	PROCESSED_NOMINAL	f6v.6:2	shocthol			f6v.6:2			{}	"{""PHYSICAL:moisture"":""wet""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	2	4	ACTION	f6v.7:1	ychos	f6v.6:2		f6v.6:2			"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	3	7	MATERIAL	f6v.7:4	cthol	f6v.7:4		f6v.7:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	4	7	ACTION	f6v.7:2	ychol	f6v.7:4		f6v.7:4			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	5	10	MATERIAL	f6v.8:2	chor	f6v.8:2		f6v.8:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	6	11	ACTION	f6v.8:3	okchey	f6v.8:2		f6v.8:2			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	7	12	ACTION	f6v.8:4	qokom	f6v.8:2		f6v.8:2			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	8	15	MATERIAL	f6v.9:3	chor	f6v.9:3		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	9	15	ACTION	f6v.9:1	oeeo	f6v.9:3		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	10	16	MATERIAL	f6v.9:4	cthom	f6v.9:4		f6v.9:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	11	20	MATERIAL	f6v.10:3	kchdy	f6v.10:3		f6v.10:3			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	12	20	ACTION	f6v.10:1	qokchod	f6v.10:3		f6v.10:3			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	13	20	ACTION	f6v.10:2	ychear	f6v.10:3		f6v.10:3			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"		NO_STATE_TRANSITION_MODELLED	MISSING_COINGREDIENT		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	14	22	MATERIAL	f6v.11:2	char	f6v.11:2		f6v.11:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	15	23	MATERIAL	f6v.11:3	otam	f6v.11:3		f6v.11:3			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	16	24	MATERIAL	f6v.11:4	ctho	f6v.11:4		f6v.11:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	17	28	QUALITY	f6v.12:2	shy						{}	{}	PHYSICAL:moisture=wet	MISSING_PATIENT	MISSING_MATERIAL_BINDING		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	18	30	MATERIAL	f6v.12:4	cthy	f6v.12:4		f6v.12:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	19	30	ACTION	f6v.12:3	qokam	f6v.12:4		f6v.12:4			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	20	32	MATERIAL	f6v.13:2	cthy	f6v.13:2		f6v.12:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	21	34	MATERIAL	f6v.13:4	chor	f6v.13:4		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	22	39	MATERIAL	f6v.14:3	cthol	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	23	39	ACTION	f6v.14:1	qokor	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	24	39	ACTION	f6v.14:2	chol	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	25	41	ACTION	f6v.15:1	chockhy	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	26	44	QUALITY	f6v.15:4	chy	f6v.14:3		f6v.7:4			"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	MATCH	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.15:1;IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	f6v.14:1	False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	27	49	MATERIAL	f6v.16:2	cthar	f6v.16:2		f6v.16:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	28	49	ACTION	f6v.16:1	ochy	f6v.16:2		f6v.16:2			{}	"{""PHYSICAL:thermal"":""cold""}"	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	29	51	MATERIAL	f6v.16:4	cthy	f6v.16:4		f6v.12:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	30	55	MATERIAL	f6v.17:4	cthodam	f6v.17:4		f6v.17:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	31	55	ACTION	f6v.17:3	ckhal	f6v.17:4		f6v.17:4			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	32	57	MATERIAL	f6v.18:1	ytchocthol	f6v.18:1		f6v.18:1			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	33	57	PROCESSED_NOMINAL	f6v.18:1	ytchocthol			f6v.18:1			{}	"{""PHYSICAL:moisture"":""wet""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	34	58	ACTION	f6v.18:2	ches	f6v.18:1		f6v.18:1			"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	35	60	MATERIAL	f6v.19:1	ocholy	f6v.19:1		f6v.19:1			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	36	60	BARE_NOMINAL	f6v.19:1	ocholy			f6v.19:1			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	37	61	ACTION	f6v.19:2	kchos	f6v.19:1		f6v.19:1			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	38	62	QUALITY	f6v.19:3	chy	f6v.19:1		f6v.19:1			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.19:2		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	39	64	MATERIAL	f6v.20:1	dchor	f6v.20:1		f6v.20:1			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	40	65	MATERIAL	f6v.20:2	choldar	f6v.20:2		f6v.20:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	41	65	BARE_NOMINAL	f6v.20:2	choldar			f6v.20:2			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	42	66	MATERIAL	f6v.20:3	okol	f6v.20:3		f6v.20:3			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	43	69	MATERIAL	f6v.21:2	chor	f6v.21:2		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|J|f6v|f6v.6-f6v.21	44	70	ACTION	f6v.21:3	octham	f6v.21:2		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	0	1	MATERIAL	f6v.6:2	shocthol	f6v.6:2		f6v.6:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	1	1	PROCESSED_NOMINAL	f6v.6:2	shocthol			f6v.6:2			{}	"{""PHYSICAL:moisture"":""wet""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	2	7	MATERIAL	f6v.7:4	cthol	f6v.7:4		f6v.7:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	3	7	ACTION	f6v.7:1	ychos	f6v.7:4		f6v.7:4			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	4	7	ACTION	f6v.7:2	ychol	f6v.7:4		f6v.7:4			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	5	10	MATERIAL	f6v.8:2	chor	f6v.8:2		f6v.8:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	6	11	ACTION	f6v.8:3	okchey	f6v.8:2		f6v.8:2			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	7	12	ACTION	f6v.8:4	qokom	f6v.8:2		f6v.8:2			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	8	15	MATERIAL	f6v.9:3	chor	f6v.9:3		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	9	15	ACTION	f6v.9:1	oeeo	f6v.9:3		f6v.8:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	10	16	MATERIAL	f6v.9:4	cthom	f6v.9:4		f6v.9:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	11	20	MATERIAL	f6v.10:3	kchdy	f6v.10:3		f6v.10:3			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	12	20	ACTION	f6v.10:1	qokchod	f6v.10:3		f6v.10:3			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	13	20	ACTION	f6v.10:2	ychear	f6v.10:3		f6v.10:3			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"		NO_STATE_TRANSITION_MODELLED	MISSING_COINGREDIENT		False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	14	22	MATERIAL	f6v.11:2	char	f6v.11:2		f6v.11:2			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	15	23	MATERIAL	f6v.11:3	otam	f6v.11:3		f6v.11:3			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	16	24	MATERIAL	f6v.11:4	ctho	f6v.11:4		f6v.11:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	17	28	QUALITY	f6v.12:2	shy						{}	{}	PHYSICAL:moisture=wet	MISSING_PATIENT	MISSING_MATERIAL_BINDING		False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	18	30	MATERIAL	f6v.12:4	cthy	f6v.12:4		f6v.12:4			{}	{}		EXTERNAL_PORTION			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	19	30	ACTION	f6v.12:3	qokam	f6v.12:4		f6v.12:4			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
E|ZL3b|M|f6v|f6v.6-f6v.21	20	32	MATERIAL	f6v.13:2	cthy	f6v.13:2		f6v.12:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
