edition	grammar	paragraph	target	form	first_form_mention	matching_operations	distinct_parent_names	status	source_names	row_status
ZL3b	J	f86v5|f86v5.18-f86v5.25	f86v5.22:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
ZL3b	J	f86v5|f86v5.18-f86v5.25	f86v5.23:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
ZL3b	J	f86v5|f86v5.18-f86v5.25	f86v5.23:7	qokar	True	1	1	CANDIDATES	ykaiin	recorded
ZL3b	M	f86v5|f86v5.18-f86v5.25	f86v5.20:6	ykaiin	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	M	f86v5|f86v5.18-f86v5.25	f86v5.22:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
ZL3b	M	f86v5|f86v5.18-f86v5.25	f86v5.23:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
ZL3b	M	f86v5|f86v5.18-f86v5.25	f86v5.23:7	qokar	True	1	1	CANDIDATES	ykaiin	recorded
ZL3b	B	f93r|f93r.1-f93r.32	f93r.3:6	chody	True	1	1	CANDIDATES	sheo	recorded
ZL3b	B	f93r|f93r.1-f93r.32	f93r.4:4	shody	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	B	f93r|f93r.1-f93r.32	f93r.5:2	chody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	B	f93r|f93r.1-f93r.32	f93r.5:5	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	B	f93r|f93r.1-f93r.32	f93r.18:3	shody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	B	f93r|f93r.1-f93r.32	f93r.23:3	shody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	B	f93r|f93r.1-f93r.32	f93r.25:3	shody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	J	f93r|f93r.1-f93r.32	f93r.3:6	chody	True	1	1	CANDIDATES	sheo	recorded
ZL3b	J	f93r|f93r.1-f93r.32	f93r.4:4	shody	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	J	f93r|f93r.1-f93r.32	f93r.5:2	chody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	J	f93r|f93r.1-f93r.32	f93r.5:5	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	J	f93r|f93r.1-f93r.32	f93r.18:3	shody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	J	f93r|f93r.1-f93r.32	f93r.23:3	shody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	J	f93r|f93r.1-f93r.32	f93r.25:3	shody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	M	f93r|f93r.1-f93r.32	f93r.3:6	chody	True	1	1	CANDIDATES	sheo	recorded
ZL3b	M	f93r|f93r.1-f93r.32	f93r.4:4	shody	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	M	f93r|f93r.1-f93r.32	f93r.5:2	chody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	M	f93r|f93r.1-f93r.32	f93r.5:5	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	M	f93r|f93r.1-f93r.32	f93r.18:3	shody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	M	f93r|f93r.1-f93r.32	f93r.23:3	shody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	M	f93r|f93r.1-f93r.32	f93r.25:3	shody	False	0	0	REMENTION_TRACKED		recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	f102v2.35:9	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	f102v2.35:9	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	f102v2.35:9	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	B	f106r|f106r.8-f106r.9	f106r.9:3	qokain	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	B	f106r|f106r.8-f106r.9	f106r.9:7	qokar	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	J	f106r|f106r.8-f106r.9	f106r.9:3	qokain	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	J	f106r|f106r.8-f106r.9	f106r.9:7	qokar	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	M	f106r|f106r.8-f106r.9	f106r.9:3	qokain	True	0	0	NO_REGISTERED_PARENT		recorded
ZL3b	M	f106r|f106r.8-f106r.9	f106r.9:7	qokar	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f6v|f6v.6-f6v.21	f6v.6:2	shocthol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f6v|f6v.6-f6v.21	f6v.6:2	shocthol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.6:2	shocthol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f9v|f9v.5-f9v.12	f9v.6:4	chody	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f9v|f9v.5-f9v.12	f9v.6:4	chody	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f9v|f9v.5-f9v.12	f9v.6:4	chody	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.5:4	tchol	True	1	1	CANDIDATES	kchor	recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.5:4	tchol	True	1	1	CANDIDATES	kchor	recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.5:4	tchol	True	1	1	CANDIDATES	kchor	recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.7:3	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.8:3	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.9:2	shody	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.7:3	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.8:3	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.9:2	shody	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.7:3	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.8:3	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.9:2	shody	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f23r|f23r.4-f23r.5	f23r.5:2	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f23r|f23r.4-f23r.5	f23r.5:2	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f23r|f23r.4-f23r.5	f23r.5:2	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.8:6	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.11:5	qokain	True	1	1	CANDIDATES	otal	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.8:6	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.11:5	qokain	True	1	1	CANDIDATES	otal	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.8:6	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.11:5	qokain	True	1	1	CANDIDATES	otal	recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.20:6	ykaiin	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.22:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.23:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.23:7	qokar	True	1	1	CANDIDATES	ykaiin	recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.20:6	ykaiin	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.22:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.23:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.23:7	qokar	True	1	1	CANDIDATES	ykaiin	recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.20:6	ykaiin	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.22:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.23:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.23:7	qokar	True	1	1	CANDIDATES	ykaiin	recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.3:6	chody	True	1	1	CANDIDATES	sheo	recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.4:4	shody	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.5:2	chody	False	0	0	REMENTION_TRACKED		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.5:5	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.18:3	shody	False	0	0	REMENTION_TRACKED		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.23:3	shody	False	0	0	REMENTION_TRACKED		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.25:3	shody	False	0	0	REMENTION_TRACKED		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.3:6	chody	True	1	1	CANDIDATES	sheo	recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.4:4	shody	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.5:2	chody	False	0	0	REMENTION_TRACKED		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.5:5	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.18:3	shody	False	0	0	REMENTION_TRACKED		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.23:3	shody	False	0	0	REMENTION_TRACKED		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.25:3	shody	False	0	0	REMENTION_TRACKED		recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.3:6	chody	True	1	1	CANDIDATES	sheo	recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.4:4	shody	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.5:2	chody	False	0	0	REMENTION_TRACKED		recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.5:5	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.18:3	shody	False	0	0	REMENTION_TRACKED		recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.23:3	shody	False	0	0	REMENTION_TRACKED		recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.25:3	shody	False	0	0	REMENTION_TRACKED		recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	f102v2.35:9	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.35:9	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.35:9	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f106r|f106r.8-f106r.9	f106r.9:3	qokain	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	B	f106r|f106r.8-f106r.9	f106r.9:7	qokar	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f106r|f106r.8-f106r.9	f106r.9:3	qokain	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	J	f106r|f106r.8-f106r.9	f106r.9:7	qokar	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f106r|f106r.8-f106r.9	f106r.9:3	qokain	True	0	0	NO_REGISTERED_PARENT		recorded
IT2a	M	f106r|f106r.8-f106r.9	f106r.9:7	qokar	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.6:2	shocthol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.18:1	ytchocthol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.6:2	shocthol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.18:1	ytchocthol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.6:2	shocthol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.18:1	ytchocthol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.6:4	chody	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.6:4	chody	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.6:4	chody	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.5:4	tchol	True	1	1	CANDIDATES	kchor	recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.5:4	tchol	True	1	1	CANDIDATES	kchor	recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.5:4	tchol	True	1	1	CANDIDATES	kchor	recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.7:3	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.8:3	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.9:2	shody	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.9:4	tchol	True	1	1	CANDIDATES	shody	recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.7:3	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.8:3	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.9:2	shody	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.9:4	tchol	True	1	1	CANDIDATES	shody	recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.7:3	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.8:3	qokol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.9:2	shody	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.9:4	tchol	True	1	1	CANDIDATES	shody	recorded
RF1b	B	f23r|f23r.4-f23r.5	f23r.5:2	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f23r|f23r.4-f23r.5	f23r.5:2	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f23r|f23r.4-f23r.5	f23r.5:2	qokchol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.8:6	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.11:5	qokain	True	1	1	CANDIDATES	otal	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.8:6	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.11:5	qokain	True	1	1	CANDIDATES	otal	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.8:6	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.11:5	qokain	True	1	1	CANDIDATES	otal	recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	f86v5.20:6	ykaiin	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	f86v5.22:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	f86v5.23:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	f86v5.23:7	qokar	True	1	1	CANDIDATES	ykaiin	recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	f86v5.20:6	ykaiin	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	f86v5.22:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	f86v5.23:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	f86v5.23:7	qokar	True	1	1	CANDIDATES	ykaiin	recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	f86v5.20:6	ykaiin	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	f86v5.22:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	f86v5.23:1	ykaiin	False	0	0	REMENTION_TRACKED		recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	f86v5.23:7	qokar	True	1	1	CANDIDATES	ykaiin	recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.3:6	chody	True	1	1	CANDIDATES	sheo	recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.4:5	shody	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.5:2	chody	False	0	0	REMENTION_TRACKED		recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.5:5	qokol	True	1	1	CANDIDATES	shody	recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.18:3	shody	False	0	0	REMENTION_TRACKED		recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.23:3	shody	False	0	0	REMENTION_TRACKED		recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.25:3	shody	False	0	0	REMENTION_TRACKED		recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.3:6	chody	True	1	1	CANDIDATES	sheo	recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.4:5	shody	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.5:2	chody	False	0	0	REMENTION_TRACKED		recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.5:5	qokol	True	1	1	CANDIDATES	shody	recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.18:3	shody	False	0	0	REMENTION_TRACKED		recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.23:3	shody	False	0	0	REMENTION_TRACKED		recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.25:3	shody	False	0	0	REMENTION_TRACKED		recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.3:6	chody	True	1	1	CANDIDATES	sheo	recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.4:5	shody	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.5:2	chody	False	0	0	REMENTION_TRACKED		recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.5:5	qokol	True	1	1	CANDIDATES	shody	recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.18:3	shody	False	0	0	REMENTION_TRACKED		recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.23:3	shody	False	0	0	REMENTION_TRACKED		recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.25:3	shody	False	0	0	REMENTION_TRACKED		recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	f102v2.35:8	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	f102v2.35:8	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	f102v2.35:8	qokeol	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f106r|f106r.8-f106r.9	f106r.9:3	qokain	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	B	f106r|f106r.8-f106r.9	f106r.9:7	qokar	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f106r|f106r.8-f106r.9	f106r.9:3	qokain	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	J	f106r|f106r.8-f106r.9	f106r.9:7	qokar	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f106r|f106r.8-f106r.9	f106r.9:3	qokain	True	0	0	NO_REGISTERED_PARENT		recorded
RF1b	M	f106r|f106r.8-f106r.9	f106r.9:7	qokar	True	0	0	NO_REGISTERED_PARENT		recorded
