target_id	target	target_form	operation	operation_form	patient	patient_form	effect	expected	completion	status	argument_debts	unread_bridge	row_status
ZL3b|B|f6v.18:1	f6v.18:1	ytchocthol	f6v.15:1	chockhy	f6v.14:3	cthol	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	41	NO_REGISTERED_EFFECT_MATCH	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	f6v.16:3	recorded
ZL3b|B|f6v.18:1	f6v.18:1	ytchocthol	f6v.16:1	ochy	f6v.16:2	cthar	"{""axis"":""thermal"",""value"":""cold""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	49	NO_REGISTERED_EFFECT_MATCH		f6v.16:3	recorded
ZL3b|B|f6v.18:1	f6v.18:1	ytchocthol	f6v.17:3	ckhal	f6v.17:4	cthodam	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	55	NO_REGISTERED_EFFECT_MATCH			recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.7:1	ychos	f6v.6:2	shocthol	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	4	NO_REGISTERED_EFFECT_MATCH	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	f6v.12:1;f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.7:2	ychol	f6v.7:4	cthol	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	7	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.8:3	okchey	f6v.8:2	chor	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	11	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.8:4	qokom	f6v.8:2	chor	"{""axis"":""thermal"",""value"":""warm""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	12	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.9:1	oeeo	f6v.9:3	chor	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	15	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.10:1	qokchod	f6v.10:3	kchdy	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	20	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.10:2	ychear	f6v.10:3	kchdy	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	20	NO_REGISTERED_EFFECT_MATCH	MISSING_COINGREDIENT	f6v.12:1;f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.12:3	qokam	f6v.12:4	cthy	"{""axis"":""thermal"",""value"":""warm""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	30	NO_REGISTERED_EFFECT_MATCH		f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.14:1	qokor	f6v.14:3	cthol	"{""axis"":""thermal"",""value"":""hot""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	39	NO_REGISTERED_EFFECT_MATCH		f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.14:2	chol	f6v.14:3	cthol	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	39	NO_REGISTERED_EFFECT_MATCH		f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.15:1	chockhy	f6v.14:3	cthol	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	41	NO_REGISTERED_EFFECT_MATCH	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.16:1	ochy	f6v.16:2	cthar	"{""axis"":""thermal"",""value"":""cold""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	49	NO_REGISTERED_EFFECT_MATCH		f6v.16:3	recorded
ZL3b|J|f6v.18:1	f6v.18:1	ytchocthol	f6v.17:3	ckhal	f6v.17:4	cthodam	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	55	NO_REGISTERED_EFFECT_MATCH			recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.7:1	ychos	f6v.7:4	cthol	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	7	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.7:2	ychol	f6v.7:4	cthol	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	7	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.8:3	okchey	f6v.8:2	chor	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	11	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.8:4	qokom	f6v.8:2	chor	"{""axis"":""thermal"",""value"":""warm""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	12	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.9:1	oeeo	f6v.9:3	chor	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	15	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.10:1	qokchod	f6v.10:3	kchdy	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	20	NO_REGISTERED_EFFECT_MATCH		f6v.12:1;f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.10:2	ychear	f6v.10:3	kchdy	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	20	NO_REGISTERED_EFFECT_MATCH	MISSING_COINGREDIENT	f6v.12:1;f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.12:3	qokam	f6v.12:4	cthy	"{""axis"":""thermal"",""value"":""warm""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	30	NO_REGISTERED_EFFECT_MATCH		f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.14:1	qokor	f6v.14:3	cthol	"{""axis"":""thermal"",""value"":""hot""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	39	NO_REGISTERED_EFFECT_MATCH		f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.14:2	chol	f6v.14:3	cthol	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	39	NO_REGISTERED_EFFECT_MATCH		f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.15:1	chockhy	f6v.14:3	cthol	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	41	NO_REGISTERED_EFFECT_MATCH	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.16:1	ochy	f6v.16:2	cthar	"{""axis"":""thermal"",""value"":""cold""}"	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	49	NO_REGISTERED_EFFECT_MATCH		f6v.16:3	recorded
ZL3b|M|f6v.18:1	f6v.18:1	ytchocthol	f6v.17:3	ckhal	f6v.17:4	cthodam	null	"[{""axis"":""moisture"",""form"":""ytchocthol"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	55	NO_REGISTERED_EFFECT_MATCH			recorded
ZL3b|B|f9v.6:4	f9v.6:4	chody	f9v.5:1	pchor			null	"[{""axis"":""moisture"",""form"":""chody"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	0	INCOMPLETE_ARGUMENT	MISSING_PATIENT	f9v.5:2;f9v.5:4;f9v.5:5;f9v.5:6;f9v.5:8;f9v.5:9;f9v.6:3	recorded
ZL3b|B|f9v.6:4	f9v.6:4	chody	f9v.5:3	qotor			"{""axis"":""thermal"",""value"":""cold""}"	"[{""axis"":""moisture"",""form"":""chody"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	2	INCOMPLETE_ARGUMENT	MISSING_PATIENT	f9v.5:4;f9v.5:5;f9v.5:6;f9v.5:8;f9v.5:9;f9v.6:3	recorded
ZL3b|J|f9v.6:4	f9v.6:4	chody	f9v.5:1	pchor			null	"[{""axis"":""moisture"",""form"":""chody"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	0	INCOMPLETE_ARGUMENT	MISSING_PATIENT	f9v.5:2;f9v.5:4;f9v.5:5;f9v.5:6;f9v.5:8;f9v.5:9;f9v.6:3	recorded
ZL3b|J|f9v.6:4	f9v.6:4	chody	f9v.5:3	qotor			"{""axis"":""thermal"",""value"":""cold""}"	"[{""axis"":""moisture"",""form"":""chody"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	2	INCOMPLETE_ARGUMENT	MISSING_PATIENT	f9v.5:4;f9v.5:5;f9v.5:6;f9v.5:8;f9v.5:9;f9v.6:3	recorded
ZL3b|M|f9v.6:4	f9v.6:4	chody	f9v.5:1	pchor			null	"[{""axis"":""moisture"",""form"":""chody"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	0	INCOMPLETE_ARGUMENT	MISSING_PATIENT	f9v.5:2;f9v.5:4;f9v.5:5;f9v.5:6;f9v.5:8;f9v.5:9;f9v.6:3	recorded
ZL3b|M|f9v.6:4	f9v.6:4	chody	f9v.5:3	qotor			"{""axis"":""thermal"",""value"":""cold""}"	"[{""axis"":""moisture"",""form"":""chody"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	2	INCOMPLETE_ARGUMENT	MISSING_PATIENT	f9v.5:4;f9v.5:5;f9v.5:6;f9v.5:8;f9v.5:9;f9v.6:3	recorded
ZL3b|B|f17v.5:4	f17v.5:4	tchol	f17v.5:1	ychol	f17v.4:1	kchor	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	23	CANDIDATE	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	f17v.5:3	recorded
ZL3b|B|f17v.5:4	f17v.5:4	tchol	f17v.5:2	chol	f17v.5:4	tchol	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	26	COMPLETES_AT_OR_AFTER_TARGET	UNREAD_BETWEEN:f17v.5:3		recorded
ZL3b|J|f17v.5:4	f17v.5:4	tchol	f17v.5:1	ychol	f17v.4:1	kchor	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	23	CANDIDATE	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	f17v.5:3	recorded
ZL3b|J|f17v.5:4	f17v.5:4	tchol	f17v.5:2	chol	f17v.5:4	tchol	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	26	COMPLETES_AT_OR_AFTER_TARGET	UNREAD_BETWEEN:f17v.5:3		recorded
ZL3b|M|f17v.5:4	f17v.5:4	tchol	f17v.5:1	ychol	f17v.4:1	kchor	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	23	CANDIDATE	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	f17v.5:3	recorded
ZL3b|M|f17v.5:4	f17v.5:4	tchol	f17v.5:2	chol	f17v.5:4	tchol	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	26	COMPLETES_AT_OR_AFTER_TARGET	UNREAD_BETWEEN:f17v.5:3		recorded
ZL3b|B|f22v.8:3	f22v.8:3	qokol	f22v.8:1	qotchy	f22v.8:2	cthy	null	"[{""axis"":""thermal"",""form"":""qokol"",""kind"":""PROCESSED_NOMINAL"",""value"":""warm""}]"	10	COMPLETES_AT_OR_AFTER_TARGET			recorded
ZL3b|B|f22v.9:2	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	null	"[{""axis"":""moisture"",""form"":""shody"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	10	NO_REGISTERED_EFFECT_MATCH		f22v.9:1	recorded
ZL3b|B|f22v.9:4	f22v.9:4	tchol	f22v.8:1	qotchy	f22v.8:2	cthy	null	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	10	NO_REGISTERED_EFFECT_MATCH		f22v.9:1	recorded
ZL3b|B|f22v.9:4	f22v.9:4	tchol	f22v.9:3	chol	f22v.9:2	shody	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	15	CANDIDATE			recorded
ZL3b|J|f22v.8:3	f22v.8:3	qokol	f22v.8:1	qotchy	f22v.8:2	cthy	null	"[{""axis"":""thermal"",""form"":""qokol"",""kind"":""PROCESSED_NOMINAL"",""value"":""warm""}]"	10	COMPLETES_AT_OR_AFTER_TARGET			recorded
ZL3b|J|f22v.9:2	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	null	"[{""axis"":""moisture"",""form"":""shody"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	10	NO_REGISTERED_EFFECT_MATCH		f22v.9:1	recorded
ZL3b|J|f22v.9:4	f22v.9:4	tchol	f22v.8:1	qotchy	f22v.8:2	cthy	null	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	10	NO_REGISTERED_EFFECT_MATCH		f22v.9:1	recorded
ZL3b|J|f22v.9:4	f22v.9:4	tchol	f22v.9:3	chol	f22v.9:2	shody	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	15	CANDIDATE			recorded
ZL3b|M|f22v.8:3	f22v.8:3	qokol	f22v.8:1	qotchy	f22v.8:2	cthy	null	"[{""axis"":""thermal"",""form"":""qokol"",""kind"":""PROCESSED_NOMINAL"",""value"":""warm""}]"	10	COMPLETES_AT_OR_AFTER_TARGET			recorded
ZL3b|M|f22v.9:2	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	null	"[{""axis"":""moisture"",""form"":""shody"",""kind"":""PROCESSED_NOMINAL"",""value"":""wet""}]"	10	NO_REGISTERED_EFFECT_MATCH		f22v.9:1	recorded
ZL3b|M|f22v.9:4	f22v.9:4	tchol	f22v.8:1	qotchy	f22v.8:2	cthy	null	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	10	NO_REGISTERED_EFFECT_MATCH		f22v.9:1	recorded
ZL3b|M|f22v.9:4	f22v.9:4	tchol	f22v.9:3	chol	f22v.9:2	shody	"{""axis"":""moisture"",""value"":""dry""}"	"[{""axis"":""moisture"",""form"":""tchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""dry""}]"	15	CANDIDATE			recorded
ZL3b|B|f23r.5:2	f23r.5:2	qokchol	f23r.4:5	qokeey			"{""axis"":""thermal"",""value"":""hot""}"	"[{""axis"":""thermal"",""form"":""qokchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""warm""}]"	4	INCOMPLETE_ARGUMENT	MISSING_PATIENT	f23r.4:6;f23r.4:8;f23r.4:9;f23r.4:10	recorded
ZL3b|J|f23r.5:2	f23r.5:2	qokchol	f23r.4:5	qokeey			"{""axis"":""thermal"",""value"":""hot""}"	"[{""axis"":""thermal"",""form"":""qokchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""warm""}]"	4	INCOMPLETE_ARGUMENT	MISSING_PATIENT	f23r.4:6;f23r.4:8;f23r.4:9;f23r.4:10	recorded
ZL3b|M|f23r.5:2	f23r.5:2	qokchol	f23r.4:5	qokeey			"{""axis"":""thermal"",""value"":""hot""}"	"[{""axis"":""thermal"",""form"":""qokchol"",""kind"":""PROCESSED_NOMINAL"",""value"":""warm""}]"	4	INCOMPLETE_ARGUMENT	MISSING_PATIENT	f23r.4:6;f23r.4:8;f23r.4:9;f23r.4:10	recorded
ZL3b|B|f24r.8:6	f24r.8:6	qokeol	f24r.1:6	she	f24r.1:4	chor	null	"[{""axis"":""thermal"",""form"":""qokeol"",""kind"":""PROCESSED_NOMINAL"",""value"":""hot""}]"	5	NO_REGISTERED_EFFECT_MATCH	UNREAD_BETWEEN:f24r.1:5	f24r.2:1;f24r.2:4;f24r.3:1;f24r.4:2;f24r.4:4;f24r.4:5;f24r.4:6;f24r.5:1;f24r.5:6;f24r.5:7;f24r.6:1;f24r.6:4;f24r.7:1;f24r.7:2;f24r.7:6;f24r.8:3;f24r.8:4	recorded
ZL3b|B|f24r.8:6	f24r.8:6	qokeol	f24r.3:5	ckhy	f24r.3:3	okol	null	"[{""axis"":""thermal"",""form"":""qokeol"",""kind"":""PROCESSED_NOMINAL"",""value"":""hot""}]"	18	NO_REGISTERED_EFFECT_MATCH		f24r.4:2;f24r.4:4;f24r.4:5;f24r.4:6;f24r.5:1;f24r.5:6;f24r.5:7;f24r.6:1;f24r.6:4;f24r.7:1;f24r.7:2;f24r.7:6;f24r.8:3;f24r.8:4	recorded
ZL3b|B|f24r.8:6	f24r.8:6	qokeol	f24r.5:4	chey	f24r.5:5	cthy	null	"[{""axis"":""thermal"",""form"":""qokeol"",""kind"":""PROCESSED_NOMINAL"",""value"":""hot""}]"	29	NO_REGISTERED_EFFECT_MATCH		f24r.5:6;f24r.5:7;f24r.6:1;f24r.6:4;f24r.7:1;f24r.7:2;f24r.7:6;f24r.8:3;f24r.8:4	recorded
ZL3b|B|f24r.8:6	f24r.8:6	qokeol	f24r.6:5	qoky	f24r.6:3	otal	"{""axis"":""thermal"",""value"":""warm""}"	"[{""axis"":""thermal"",""form"":""qokeol"",""kind"":""PROCESSED_NOMINAL"",""value"":""hot""}]"	36	NO_REGISTERED_EFFECT_MATCH	UNREAD_BETWEEN:f24r.6:4	f24r.7:1;f24r.7:2;f24r.7:6;f24r.8:3;f24r.8:4	recorded
ZL3b|B|f24r.11:5	f24r.11:5	qokain	f24r.1:6	she	f24r.1:4	chor	null	"[{""axis"":""thermal"",""form"":""qokain"",""kind"":""PROCESSED_NOMINAL"",""value"":""warm""}]"	5	NO_REGISTERED_EFFECT_MATCH	UNREAD_BETWEEN:f24r.1:5	f24r.2:1;f24r.2:4;f24r.3:1;f24r.4:2;f24r.4:4;f24r.4:5;f24r.4:6;f24r.5:1;f24r.5:6;f24r.5:7;f24r.6:1;f24r.6:4;f24r.7:1;f24r.7:2;f24r.7:6;f24r.8:3;f24r.8:4;f24r.9:2;f24r.9:3;f24r.10:1;f24r.10:2;f24r.10:5;f24r.10:6;f24r.11:2;f24r.11:3	recorded
ZL3b|B|f24r.11:5	f24r.11:5	qokain	f24r.3:5	ckhy	f24r.3:3	okol	null	"[{""axis"":""thermal"",""form"":""qokain"",""kind"":""PROCESSED_NOMINAL"",""value"":""warm""}]"	18	NO_REGISTERED_EFFECT_MATCH		f24r.4:2;f24r.4:4;f24r.4:5;f24r.4:6;f24r.5:1;f24r.5:6;f24r.5:7;f24r.6:1;f24r.6:4;f24r.7:1;f24r.7:2;f24r.7:6;f24r.8:3;f24r.8:4;f24r.9:2;f24r.9:3;f24r.10:1;f24r.10:2;f24r.10:5;f24r.10:6;f24r.11:2;f24r.11:3	recorded
ZL3b|B|f24r.11:5	f24r.11:5	qokain	f24r.5:4	chey	f24r.5:5	cthy	null	"[{""axis"":""thermal"",""form"":""qokain"",""kind"":""PROCESSED_NOMINAL"",""value"":""warm""}]"	29	NO_REGISTERED_EFFECT_MATCH		f24r.5:6;f24r.5:7;f24r.6:1;f24r.6:4;f24r.7:1;f24r.7:2;f24r.7:6;f24r.8:3;f24r.8:4;f24r.9:2;f24r.9:3;f24r.10:1;f24r.10:2;f24r.10:5;f24r.10:6;f24r.11:2;f24r.11:3	recorded
ZL3b|B|f24r.11:5	f24r.11:5	qokain	f24r.6:5	qoky	f24r.6:3	otal	"{""axis"":""thermal"",""value"":""warm""}"	"[{""axis"":""thermal"",""form"":""qokain"",""kind"":""PROCESSED_NOMINAL"",""value"":""warm""}]"	36	CANDIDATE	UNREAD_BETWEEN:f24r.6:4	f24r.7:1;f24r.7:2;f24r.7:6;f24r.8:3;f24r.8:4;f24r.9:2;f24r.9:3;f24r.10:1;f24r.10:2;f24r.10:5;f24r.10:6;f24r.11:2;f24r.11:3	recorded
