page	panel_id	record_id	record_kind	locus	line_number	record_line_ordinal	token_count	line_head_class	owner_display_de	subowner_display_de	zl3b_line	token_role_trace	structural_cells_de	image_aware_render_de	token_semantics_changed	word_to_single_figure_by_proximity
f77r	F77_TOP_ARCH	F77_P1	MAIN_RECORD	f77r.19	19	11	9	H0_OTHER	oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen	gesamter Bogen mit beiden Endfiguren und inneren Stellen	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN | 9:OFFEN	[H0_OTHER qokeedy] [OFFEN lchey] [OFFEN lsheey] [OFFEN qokeedy] [OFFEN qokeedy] [OFFEN qokar] [OFFEN qokeey] [OFFEN laiin] [OFFEN chey]	Bildbesitzer: oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen; lokales Feld: gesamter Bogen mit beiden Endfiguren und inneren Stellen. [H0_OTHER qokeedy] [OFFEN lchey] [OFFEN lsheey] [OFFEN qokeedy] [OFFEN qokeedy] [OFFEN qokar] [OFFEN qokeey] [OFFEN laiin] [OFFEN chey]	0	0
f77r	F77_TOP_ARCH	F77_P1	MAIN_RECORD	f77r.20	20	12	8	H0_OTHER	oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen	gesamter Bogen mit beiden Endfiguren und inneren Stellen	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER qotain] [OFFEN sheal] [OFFEN qokeedy] [OFFEN qoteey] [OFFEN qokain] [OFFEN sheey] [OFFEN qotedy] [OFFEN dalchedy]	Bildbesitzer: oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen; lokales Feld: gesamter Bogen mit beiden Endfiguren und inneren Stellen. [H0_OTHER qotain] [OFFEN sheal] [OFFEN qokeedy] [OFFEN qoteey] [OFFEN qokain] [OFFEN sheey] [OFFEN qotedy] [OFFEN dalchedy]	0	0
f77r	F77_TOP_ARCH	F77_P1	MAIN_RECORD	f77r.21	21	13	8	H0_OTHER	oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen	gesamter Bogen mit beiden Endfiguren und inneren Stellen	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER chedaiin] [OFFEN shedy] [OFFEN qokeedy] [OFFEN qokedy] [OFFEN qokeey] [OFFEN chedy] [OFFEN shear] [OFFEN olaiiny]	Bildbesitzer: oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen; lokales Feld: gesamter Bogen mit beiden Endfiguren und inneren Stellen. [H0_OTHER chedaiin] [OFFEN shedy] [OFFEN qokeedy] [OFFEN qokedy] [OFFEN qokeey] [OFFEN chedy] [OFFEN shear] [OFFEN olaiiny]	0	0
f77r	F77_TOP_ARCH	F77_P1	MAIN_RECORD	f77r.22	22	14	10	H0_OTHER	oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen	gesamter Bogen mit beiden Endfiguren und inneren Stellen	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN | 9:OFFEN | 10:OFFEN	[H0_OTHER qoteedy] [OFFEN al] [OFFEN lchedy] [OFFEN r] [OFFEN oin] [OFFEN chy] [OFFEN chedaiin] [OFFEN cheey] [OFFEN okedy] [OFFEN qoky]	Bildbesitzer: oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen; lokales Feld: gesamter Bogen mit beiden Endfiguren und inneren Stellen. [H0_OTHER qoteedy] [OFFEN al] [OFFEN lchedy] [OFFEN r] [OFFEN oin] [OFFEN chy] [OFFEN chedaiin] [OFFEN cheey] [OFFEN okedy] [OFFEN qoky]	0	0
f77r	F77_TOP_ARCH	F77_P1	MAIN_RECORD	f77r.23	23	15	8	H2_SUBENTRY_BIASED	oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen	gesamter Bogen mit beiden Endfiguren und inneren Stellen	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokal	1:H2_SUBENTRY_BIASED|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H2_SUBENTRY_BIASED sheoky] [OFFEN qokaiin] [OFFEN chedy] [OFFEN lchedy] [OFFEN olshedy] [OFFEN qokeedy] [OFFEN chedy] [OFFEN qokal]	Bildbesitzer: oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen; lokales Feld: gesamter Bogen mit beiden Endfiguren und inneren Stellen. [H2_SUBENTRY_BIASED sheoky] [OFFEN qokaiin] [OFFEN chedy] [OFFEN lchedy] [OFFEN olshedy] [OFFEN qokeedy] [OFFEN chedy] [OFFEN qokal]	0	0
f77r	F77_TOP_ARCH	F77_P1	MAIN_RECORD	f77r.24	24	16	7	H0_OTHER	oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen	gesamter Bogen mit beiden Endfiguren und inneren Stellen	daiin dol shor cphey lfcheal shear qolchy	1:H0_OTHER|VALUE_III_CANDIDATE | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN	[VALUE_III_CANDIDATE daiin] [OFFEN dol] [OFFEN shor] [OFFEN cphey] [OFFEN lfcheal] [OFFEN shear] [OFFEN qolchy]	Bildbesitzer: oberes bogenförmiges Mehrstellen-System zwischen zwei Frauen; lokales Feld: gesamter Bogen mit beiden Endfiguren und inneren Stellen. [VALUE_III_CANDIDATE daiin] [OFFEN dol] [OFFEN shor] [OFFEN cphey] [OFFEN lfcheal] [OFFEN shear] [OFFEN qolchy]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.25	25	1	8	H0_OTHER	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	otedy qokar shedy qokal shedar dal chedy daror	1:H0_OTHER|BILDVERWEIS:INNER_PORT_2 | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER; BILDVERWEIS otedy → INNER_PORT_2] [OFFEN qokar] [OFFEN shedy] [OFFEN qokal] [OFFEN shedar] [OFFEN dal] [OFFEN chedy] [OFFEN daror]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H0_OTHER; BILDVERWEIS otedy → INNER_PORT_2] [OFFEN qokar] [OFFEN shedy] [OFFEN qokal] [OFFEN shedar] [OFFEN dal] [OFFEN chedy] [OFFEN daror]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.26	26	2	6	H0_OTHER	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	qoteedy qokeedy qokaiin chcthy lchedy qokaly	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN	[H0_OTHER qoteedy] [OFFEN qokeedy] [OFFEN qokaiin] [OFFEN chcthy] [OFFEN lchedy] [OFFEN qokaly]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H0_OTHER qoteedy] [OFFEN qokeedy] [OFFEN qokaiin] [OFFEN chcthy] [OFFEN lchedy] [OFFEN qokaly]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.27	27	3	6	H2_SUBENTRY_BIASED	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	solchedy qokain okaiin shedy qokeedy qotedy	1:H2_SUBENTRY_BIASED|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN	[H2_SUBENTRY_BIASED solchedy] [OFFEN qokain] [OFFEN okaiin] [OFFEN shedy] [OFFEN qokeedy] [OFFEN qotedy]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H2_SUBENTRY_BIASED solchedy] [OFFEN qokain] [OFFEN okaiin] [OFFEN shedy] [OFFEN qokeedy] [OFFEN qotedy]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.28	28	4	6	H0_OTHER	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	olchey qotey qokain olcheedy sar lom	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN	[H0_OTHER olchey] [OFFEN qotey] [OFFEN qokain] [OFFEN olcheedy] [OFFEN sar] [OFFEN lom]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H0_OTHER olchey] [OFFEN qotey] [OFFEN qokain] [OFFEN olcheedy] [OFFEN sar] [OFFEN lom]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.29	29	5	5	H2_SUBENTRY_BIASED	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	saiin cheeol qokeedy qokeedy qotal	1:H2_SUBENTRY_BIASED|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN	[H2_SUBENTRY_BIASED saiin] [OFFEN cheeol] [OFFEN qokeedy] [OFFEN qokeedy] [OFFEN qotal]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H2_SUBENTRY_BIASED saiin] [OFFEN cheeol] [OFFEN qokeedy] [OFFEN qokeedy] [OFFEN qotal]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.30	30	6	7	H0_OTHER	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	qokaiin chckhey sa iin qolkain cheeky lol	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN	[H0_OTHER qokaiin] [OFFEN chckhey] [OFFEN sa] [OFFEN iin] [OFFEN qolkain] [OFFEN cheeky] [OFFEN lol]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H0_OTHER qokaiin] [OFFEN chckhey] [OFFEN sa] [OFFEN iin] [OFFEN qolkain] [OFFEN cheeky] [OFFEN lol]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.31	31	7	6	H0_OTHER	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	qokain chckhy qokeey qotedy qotedy qotary	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN	[H0_OTHER qokain] [OFFEN chckhy] [OFFEN qokeey] [OFFEN qotedy] [OFFEN qotedy] [OFFEN qotary]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H0_OTHER qokain] [OFFEN chckhy] [OFFEN qokeey] [OFFEN qotedy] [OFFEN qotedy] [OFFEN qotary]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.32	32	8	8	H0_OTHER	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	qor ain cheol ol chealor cheey qeteiiin dary	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER qor] [OFFEN ain] [OFFEN cheol] [OFFEN ol] [OFFEN chealor] [OFFEN cheey] [OFFEN qeteiiin] [OFFEN dary]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H0_OTHER qor] [OFFEN ain] [OFFEN cheol] [OFFEN ol] [OFFEN chealor] [OFFEN cheey] [OFFEN qeteiiin] [OFFEN dary]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.33	33	9	9	H0_OTHER	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	1:H0_OTHER|VALUE_III_CANDIDATE | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN | 9:OFFEN	[VALUE_III_CANDIDATE daiin] [OFFEN chedy] [OFFEN qol] [OFFEN keedy] [OFFEN qoteeedy] [OFFEN sar] [OFFEN oiiiin] [OFFEN cheety] [OFFEN dy]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [VALUE_III_CANDIDATE daiin] [OFFEN chedy] [OFFEN qol] [OFFEN keedy] [OFFEN qoteeedy] [OFFEN sar] [OFFEN oiiiin] [OFFEN cheety] [OFFEN dy]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.34	34	10	8	H0_OTHER	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	1:H0_OTHER|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H0_OTHER qokaiin] [OFFEN shedy] [OFFEN chedy] [OFFEN qolchedy] [OFFEN qokaiin] [OFFEN qokaiin] [OFFEN checkhy] [OFFEN raiin]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H0_OTHER qokaiin] [OFFEN shedy] [OFFEN chedy] [OFFEN qolchedy] [OFFEN qokaiin] [OFFEN qokaiin] [OFFEN checkhy] [OFFEN raiin]	0	0
f77r	F77_MIDDLE_BODY	F77_P2	MAIN_RECORD	f77r.35	35	11	8	H2_SUBENTRY_BIASED	mittlere Körper-/Mehrfachauslass-Konfiguration	Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	1:H2_SUBENTRY_BIASED|OFFEN | 2:OFFEN | 3:OFFEN | 4:OFFEN | 5:OFFEN | 6:OFFEN | 7:OFFEN | 8:OFFEN	[H2_SUBENTRY_BIASED solkeey] [OFFEN okaiin] [OFFEN chedy] [OFFEN qokain] [OFFEN sheedy] [OFFEN qokaiin] [OFFEN chedaiin] [OFFEN chealy]	Bildbesitzer: mittlere Körper-/Mehrfachauslass-Konfiguration; lokales Feld: Frau mit organisch wirkendem Körper, mehreren Öffnungen und faserartigen Auslässen. [H2_SUBENTRY_BIASED solkeey] [OFFEN okaiin] [OFFEN chedy] [OFFEN qokain] [OFFEN sheedy] [OFFEN qokaiin] [OFFEN chedaiin] [OFFEN chealy]	0	0
