job_id	herbal_page	selected_job	product_de	bio_record	exact_bridge_count	exact_bridge_cards	selection	selection_reason_de
J3	f55v	STORED_TWO_PART_PLANT_STOCK	verwahrter zweipartiger Pflanzenansatz	B3	6	MC039:Sollmaß|MC040:dorthin einsetzen|MC074:überführen|MC080:Ansatz|MC120:bemessen|MC123:dies	PRIMARY_SUPPLY	Produktfunktion und sichtbare Stationsarbeit passen
J3	f55v	STORED_TWO_PART_PLANT_STOCK	verwahrter zweipartiger Pflanzenansatz	B4	6	MC019:fertig|MC032:länger bearbeiten|MC039:Sollmaß|MC074:überführen|MC080:Ansatz|MC123:dies	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J3	f55v	STORED_TWO_PART_PLANT_STOCK	verwahrter zweipartiger Pflanzenansatz	B5	2	MC039:Sollmaß|MC074:überführen	PRIMARY_SUPPLY	Produktfunktion und sichtbare Stationsarbeit passen
J3	f55v	STORED_TWO_PART_PLANT_STOCK	verwahrter zweipartiger Pflanzenansatz	B6	2	MC039:Sollmaß|MC123:dies	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J4	f56r	REPEATED_TARGET_APPLICATION_ADDITIVE	Wirkzusatz fuer Zielanwendungen	B1	3	MC026:einsetzen|MC039:Sollmaß|MC154:dorthin	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J4	f56r	REPEATED_TARGET_APPLICATION_ADDITIVE	Wirkzusatz fuer Zielanwendungen	B2	3	MC026:einsetzen|MC039:Sollmaß|MC154:dorthin	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J4	f56r	REPEATED_TARGET_APPLICATION_ADDITIVE	Wirkzusatz fuer Zielanwendungen	B3	3	MC026:einsetzen|MC039:Sollmaß|MC154:dorthin	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J4	f56r	REPEATED_TARGET_APPLICATION_ADDITIVE	Wirkzusatz fuer Zielanwendungen	B4	4	MC026:einsetzen|MC039:Sollmaß|MC154:dorthin|MC171:das nächste	ACTIVE_ADDITIVE	Produktfunktion und sichtbare Stationsarbeit passen
J4	f56r	REPEATED_TARGET_APPLICATION_ADDITIVE	Wirkzusatz fuer Zielanwendungen	B5	2	MC039:Sollmaß|MC154:dorthin	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J4	f56r	REPEATED_TARGET_APPLICATION_ADDITIVE	Wirkzusatz fuer Zielanwendungen	B6	1	MC039:Sollmaß	PRIMARY_SUPPLY	Produktfunktion und sichtbare Stationsarbeit passen
