statement_id	event_ordinal	event_id	record_unit_id	page	locus	field_id	surface	master_card_id	atomic_gloss_de	operating_mode	microstep_id	microstep_reading_de	read_once_role
B1-S002	13	E114	B1	f81v	f81v.7	F023	ol	MC153	weiter	LOCAL_CONTROL	B1-S002-M03	Gib am Anschluss den Zusatz aus demselben Ansatz zu und führe ihn durch die kurze Zielpassage.	ORDINARY
B1-S002	14	E115	B1	f81v	f81v.7	F023	sheckhal	MC058	Zielkurzpassage	PASS_FILTER	B1-S002-M03	Gib am Anschluss den Zusatz aus demselben Ansatz zu und führe ihn durch die kurze Zielpassage.	ORDINARY
B1-S002	15	E116	B1	f81v	f81v.7	F023	aiin	MC039	Sollmaß	MEASURE	B1-S002-M04	Prüfe das Sollmaß, halte am Ziel und prüfe das Maß erneut.	ORDINARY
B1-S002	16	E117	B1	f81v	f81v.7	F023	qokeedal	MC096	Ziellanghalt	LOCAL_CONTROL	B1-S002-M04	Prüfe das Sollmaß, halte am Ziel und prüfe das Maß erneut.	ORDINARY
B1-S002	17	E118	B1	f81v	f81v.7	F023	aiin	MC039	Sollmaß	MEASURE	B1-S002-M04	Prüfe das Sollmaß, halte am Ziel und prüfe das Maß erneut.	ORDINARY
B1-S002	18	E119	B1	f81v	f81v.7	F023	chckhy	MC035	durchleiten	PASS_FILTER	B1-S002-M05	Leite den Posten hindurch und überführe ihn.	ORDINARY
B1-S002	19	E120	B1	f81v	f81v.7	F023	schedy	MC025	überführen	CHARGE	B1-S002-M05	Leite den Posten hindurch und überführe ihn.	ORDINARY
B2-S005	1	E177	B2	f82r	f82r.3	F050	qokaly	MC054	Zieleinsatz	LOCAL_CONTROL	B2-S005-M01	Setze am Ziel ein, sammle bis zum Soll und leite hindurch.	ORDINARY
B2-S005	2	E178	B2	f82r	f82r.3	F050	solkaiin	MC036	Sollsammlung	LOCAL_CONTROL	B2-S005-M01	Setze am Ziel ein, sammle bis zum Soll und leite hindurch.	ORDINARY
B2-S005	3	E179	B2	f82r	f82r.3	F050	chckhy	MC035	durchleiten	PASS_FILTER	B2-S005-M01	Setze am Ziel ein, sammle bis zum Soll und leite hindurch.	ORDINARY
B2-S005	4	E180	B2	f82r	f82r.3	F050	qokaiin	MC120	bemessen	MEASURE	B2-S005-M02	Messe einmal ab und bereite den folgenden Durchgang vor.	ANTICIPATORY_COPY
B2-S005	5	E181	B2	f82r	f82r.4	F051	qokaiin	MC120	bemessen	MEASURE	B2-S005-M02	Messe einmal ab und bereite den folgenden Durchgang vor.	EXECUTED_COPY
B2-S005	6	E182	B2	f82r	f82r.4	F051	octheol	MC112	Folgevorbereitung	LOCAL_CONTROL	B2-S005-M02	Messe einmal ab und bereite den folgenden Durchgang vor.	ORDINARY
B2-S005	7	E183	B2	f82r	f82r.4	F051	chkeey	MC166	Langwärmen	TREAT	B2-S005-M03	Wärme lange und ziehe anschließend ab.	ORDINARY
B2-S005	8	E184	B2	f82r	f82r.4	F051	ldy	MC004	abziehen	DISCHARGE	B2-S005-M03	Wärme lange und ziehe anschließend ab.	ORDINARY
B2-S012	1	E202	B2	f82r	f82r.19	F058	lchy	MC008	Abführgut	DISCHARGE	B2-S012-M01	Übernimm das Abführgut aus der vorherigen Station.	ORDINARY
B2-S012	2	E203	B2	f82r	f82r.23	F059	cheey	MC119	Klarlauf	PASS_FILTER	B2-S012-M02	Nimm den Klarlauf, bereite ihn kurz vor, halte ihn lange und ziehe den klaren Anteil ab.	ORDINARY
B2-S012	3	E204	B2	f82r	f82r.23	F059	qcthey	MC073	Kurzvorbereitung	LOCAL_CONTROL	B2-S012-M02	Nimm den Klarlauf, bereite ihn kurz vor, halte ihn lange und ziehe den klaren Anteil ab.	ORDINARY
B2-S012	4	E205	B2	f82r	f82r.23	F059	qokeey	MC002	Langkontakt	TREAT	B2-S012-M02	Nimm den Klarlauf, bereite ihn kurz vor, halte ihn lange und ziehe den klaren Anteil ab.	ORDINARY
B2-S012	5	E206	B2	f82r	f82r.23	F059	lcheey	MC066	Klarabzug	DISCHARGE	B2-S012-M02	Nimm den Klarlauf, bereite ihn kurz vor, halte ihn lange und ziehe den klaren Anteil ab.	ORDINARY
B2-S012	6	E207	B2	f82r	f82r.23	F059	aiin	MC039	Sollmaß	MEASURE	B2-S012-M03	Stelle das Sollmaß ein und setze diesen Posten vollständig ein.	ORDINARY
B2-S012	7	E208	B2	f82r	f82r.23	F059	y	MC123	dies	LOCAL_CONTROL	B2-S012-M03	Stelle das Sollmaß ein und setze diesen Posten vollständig ein.	ORDINARY
B2-S012	8	E209	B2	f82r	f82r.23	F059	qokeeedy	MC140	Volleinsatz	LOCAL_CONTROL	B2-S012-M03	Stelle das Sollmaß ein und setze diesen Posten vollständig ein.	ORDINARY
B2-S016	1	E214	B2	f82r	f82r.26	F063	al	MC154	dorthin	LOCAL_CONTROL	B2-S016-M01	Führe von der Quelle dorthin ab, teile den Posten und stelle das Sollmaß ein.	ORDINARY
B2-S016	2	E215	B2	f82r	f82r.26	F063	lchedar	MC011	Quellabführung	DISCHARGE	B2-S016-M01	Führe von der Quelle dorthin ab, teile den Posten und stelle das Sollmaß ein.	ORDINARY
B2-S016	3	E216	B2	f82r	f82r.26	F063	ches	MC152	teilen	MEASURE	B2-S016-M01	Führe von der Quelle dorthin ab, teile den Posten und stelle das Sollmaß ein.	ORDINARY
B2-S016	4	E217	B2	f82r	f82r.26	F063	aiin	MC039	Sollmaß	MEASURE	B2-S016-M01	Führe von der Quelle dorthin ab, teile den Posten und stelle das Sollmaß ein.	ORDINARY
B2-S016	5	E218	B2	f82r	f82r.26	F063	oteey	MC063	Langfolge	LOCAL_CONTROL	B2-S016-M02	Führe lange weiter, bemesse, berühre kurz und führe zu.	ORDINARY
B2-S016	6	E219	B2	f82r	f82r.26	F063	qokaiin	MC120	bemessen	MEASURE	B2-S016-M02	Führe lange weiter, bemesse, berühre kurz und führe zu.	ORDINARY
B2-S016	7	E220	B2	f82r	f82r.26	F063	qokey	MC007	Kurzkontakt	TREAT	B2-S016-M02	Führe lange weiter, bemesse, berühre kurz und führe zu.	ORDINARY
B2-S016	8	E221	B2	f82r	f82r.27	F064	pchedy	MC070	Zuführung	CHARGE	B2-S016-M02	Führe lange weiter, bemesse, berühre kurz und führe zu.	ORDINARY
B3-S021	1	E270	B3	f83r	f83r.14	F092	qokaiin	MC120	bemessen	MEASURE	B3-S021-M01	Messe diesen Posten ab und stelle ihn dort bereit.	ORDINARY
B3-S021	2	E271	B3	f83r	f83r.14	F092	checthy	MC161	bereit	LOCAL_CONTROL	B3-S021-M01	Messe diesen Posten ab und stelle ihn dort bereit.	ORDINARY
B3-S021	3	E272	B3	f83r	f83r.14	F092	dal	MC154	dorthin	LOCAL_CONTROL	B3-S021-M01	Messe diesen Posten ab und stelle ihn dort bereit.	ORDINARY
B3-S021	4	E273	B3	f83r	f83r.14	F092	dy	MC123	dies	LOCAL_CONTROL	B3-S021-M01	Messe diesen Posten ab und stelle ihn dort bereit.	ORDINARY
B3-S021	5	E274	B3	f83r	f83r.15	F093	saiin	MC039	Sollmaß	MEASURE	B3-S021-M02	Setze ihn am Ziel bis zum Sollmaß ab.	ORDINARY
B3-S021	6	E275	B3	f83r	f83r.15	F093	shedal	MC113	Zielabsetzung	SETTLE	B3-S021-M02	Setze ihn am Ziel bis zum Sollmaß ab.	ORDINARY
B3-S021	7	E276	B3	f83r	f83r.15	F093	shecthy	MC137	Kurzvorbereitung	LOCAL_CONTROL	B3-S021-M03	Bereite diesen Posten kurz vor, stelle ihn dort bereit und überführe ihn ans Ziel.	ORDINARY
B3-S021	8	E277	B3	f83r	f83r.15	F093	dy	MC123	dies	LOCAL_CONTROL	B3-S021-M03	Bereite diesen Posten kurz vor, stelle ihn dort bereit und überführe ihn ans Ziel.	ORDINARY
B3-S021	9	E278	B3	f83r	f83r.15	F093	dal	MC154	dorthin	LOCAL_CONTROL	B3-S021-M03	Bereite diesen Posten kurz vor, stelle ihn dort bereit und überführe ihn ans Ziel.	ORDINARY
B3-S021	10	E279	B3	f83r	f83r.15	F093	checthy	MC161	bereit	LOCAL_CONTROL	B3-S021-M03	Bereite diesen Posten kurz vor, stelle ihn dort bereit und überführe ihn ans Ziel.	ORDINARY
B3-S021	11	E280	B3	f83r	f83r.15	F093	dalchdy	MC031	Zieltransfer	CHARGE	B3-S021-M03	Bereite diesen Posten kurz vor, stelle ihn dort bereit und überführe ihn ans Ziel.	ORDINARY
B3-S026	1	E285	B3	f83r	f83r.16	F098	cheedar	MC042	Quelltransfer	CHARGE	B3-S026-M01	Überführe von der Quelle und setze bis zum Sollstand ab.	ORDINARY
B3-S026	2	E286	B3	f83r	f83r.16	F098	chldaiin	MC144	Sollabsetzung	SETTLE	B3-S026-M01	Überführe von der Quelle und setze bis zum Sollstand ab.	ORDINARY
B3-S026	3	E287	B3	f83r	f83r.16	F098	chedy	MC074	überführen	CHARGE	B3-S026-M02	Überführe, gib den Zusatz zu und stelle die Zubereitung am Ziel bereit.	ORDINARY
B3-S026	4	E288	B3	f83r	f83r.16	F098	okain	MC017	Zugabe	CHARGE	B3-S026-M02	Überführe, gib den Zusatz zu und stelle die Zubereitung am Ziel bereit.	ORDINARY
B3-S026	5	E289	B3	f83r	f83r.16	F098	checthy	MC161	bereit	LOCAL_CONTROL	B3-S026-M02	Überführe, gib den Zusatz zu und stelle die Zubereitung am Ziel bereit.	ORDINARY
B3-S026	6	E290	B3	f83r	f83r.16	F098	chealror	MC146	Zielbereitung	LOCAL_CONTROL	B3-S026-M02	Überführe, gib den Zusatz zu und stelle die Zubereitung am Ziel bereit.	ORDINARY
B3-S026	7	E291	B3	f83r	f83r.20	F099	solkeedy	MC045	Langsammlung	SETTLE	B3-S026-M03	Sammle den neuen Stationsposten lange.	ORDINARY
B3-S034	1	E309	B3	f83r	f83r.24	F108	soiiin	MC033	Arbeitsstufe	MEASURE	B3-S034-M01	Stelle die Arbeitsstufe ein und halte den bezeichneten Teil bereit.	ORDINARY
B3-S034	2	E310	B3	f83r	f83r.24	F108	checthy	MC161	bereit	LOCAL_CONTROL	B3-S034-M01	Stelle die Arbeitsstufe ein und halte den bezeichneten Teil bereit.	ORDINARY
B3-S034	3	E311	B3	f83r	f83r.24	F108	chety	MC086	Teil	LOCAL_CONTROL	B3-S034-M01	Stelle die Arbeitsstufe ein und halte den bezeichneten Teil bereit.	ORDINARY
B3-S034	4	E312	B3	f83r	f83r.24	F108	otaiin	MC060	Folgemaß	MEASURE	B3-S034-M02	Stelle das Folgemaß ein, führe zum Zwischenziel und setze kurz ab.	ORDINARY
B3-S034	5	E313	B3	f83r	f83r.24	F108	olsaly	MC078	Zwischenziel	LOCAL_CONTROL	B3-S034-M02	Stelle das Folgemaß ein, führe zum Zwischenziel und setze kurz ab.	ORDINARY
B3-S034	6	E314	B3	f83r	f83r.24	F108	tedy	MC128	Kurzabsetzung	SETTLE	B3-S034-M02	Stelle das Folgemaß ein, führe zum Zwischenziel und setze kurz ab.	ORDINARY
B4-S003	1	E319	B4	f83r	f83r.25	F111	chedy	MC074	überführen	CHARGE	B4-S003-M01	Überführe zum folgenden Ziel.	ORDINARY
B4-S003	2	E320	B4	f83r	f83r.25	F111	otal	MC093	Folgeziel	LOCAL_CONTROL	B4-S003-M01	Überführe zum folgenden Ziel.	ORDINARY
B4-S003	3	E321	B4	f83r	f83r.26	F112	otchey	MC171	Folgeposten	LOCAL_CONTROL	B4-S003-M02	Behandle den Folgeposten lange, setze ihn ein, führe weiter und setze kurz ab.	ORDINARY
B4-S003	4	E322	B4	f83r	f83r.26	F112	okeey	MC002	Langkontakt	TREAT	B4-S003-M02	Behandle den Folgeposten lange, setze ihn ein, führe weiter und setze kurz ab.	ORDINARY
B4-S003	5	E323	B4	f83r	f83r.26	F112	choky	MC026	einsetzen	CHARGE	B4-S003-M02	Behandle den Folgeposten lange, setze ihn ein, führe weiter und setze kurz ab.	ORDINARY
B4-S003	6	E324	B4	f83r	f83r.26	F112	cheol	MC153	weiter	LOCAL_CONTROL	B4-S003-M02	Behandle den Folgeposten lange, setze ihn ein, führe weiter und setze kurz ab.	ORDINARY
B4-S003	7	E325	B4	f83r	f83r.26	F112	cheedy	MC128	Kurzabsetzung	SETTLE	B4-S003-M02	Behandle den Folgeposten lange, setze ihn ein, führe weiter und setze kurz ab.	ORDINARY
B4-S011	1	E338	B4	f83r	f83r.35	F120	saiin	MC039	Sollmaß	MEASURE	B4-S011-M01	Wärme bis zum Soll kurz an und führe den Gang lange fort.	ORDINARY
B4-S011	2	E339	B4	f83r	f83r.35	F120	cheky	MC147	Kurzwärme	TREAT	B4-S011-M01	Wärme bis zum Soll kurz an und führe den Gang lange fort.	ORDINARY
B4-S011	3	E340	B4	f83r	f83r.35	F120	okeeol	MC150	Langfortsetzung	LOCAL_CONTROL	B4-S011-M01	Wärme bis zum Soll kurz an und führe den Gang lange fort.	ORDINARY
B4-S011	4	E341	B4	f83r	f83r.35	F120	okain	MC017	Zugabe	CHARGE	B4-S011-M02	Gib die Portion zu, überführe sie, führe weiter und ziehe weiter ab.	ORDINARY
B4-S011	5	E342	B4	f83r	f83r.35	F120	chedy	MC074	überführen	CHARGE	B4-S011-M02	Gib die Portion zu, überführe sie, führe weiter und ziehe weiter ab.	ORDINARY
B4-S011	6	E343	B4	f83r	f83r.37	F121	sol	MC153	weiter	LOCAL_CONTROL	B4-S011-M02	Gib die Portion zu, überführe sie, führe weiter und ziehe weiter ab.	ORDINARY
B4-S011	7	E344	B4	f83r	f83r.37	F121	lkedy	MC124	Weiterabzug	DISCHARGE	B4-S011-M02	Gib die Portion zu, überführe sie, führe weiter und ziehe weiter ab.	ORDINARY
B4-S015	1	E352	B4	f83r	f83r.39	F125	okain	MC017	Zugabe	CHARGE	B4-S015-M01	Gib eine Portion des Klarlaufs zu und führe sie durch die Zielpassage.	ORDINARY
B4-S015	2	E353	B4	f83r	f83r.39	F125	cheey	MC119	Klarlauf	PASS_FILTER	B4-S015-M01	Gib eine Portion des Klarlaufs zu und führe sie durch die Zielpassage.	ORDINARY
B4-S015	3	E354	B4	f83r	f83r.39	F125	chkain	MC105	Portion	CHARGE	B4-S015-M01	Gib eine Portion des Klarlaufs zu und führe sie durch die Zielpassage.	ORDINARY
B4-S015	4	E355	B4	f83r	f83r.39	F125	chckhal	MC022	Zielpassage	PASS_FILTER	B4-S015-M01	Gib eine Portion des Klarlaufs zu und führe sie durch die Zielpassage.	ORDINARY
B4-S015	5	E356	B4	f83r	f83r.41	F126	solkey	MC050	Kurzsammlung	LOCAL_CONTROL	B4-S015-M02	Sammle an der neuen Station kurz und führe ab.	ORDINARY
B4-S015	6	E357	B4	f83r	f83r.41	F126	lchedy	MC155	abführen	DISCHARGE	B4-S015-M02	Sammle an der neuen Station kurz und führe ab.	ORDINARY
B5-S003	1	E364	B5	f83r	f83r.47	F131	shedal	MC113	Zielabsetzung	SETTLE	B5-S003-M01	Setze am Ziel ab und ziehe dort weiter ab.	ORDINARY
B5-S003	2	E365	B5	f83r	f83r.48	F132	sal	MC154	dorthin	LOCAL_CONTROL	B5-S003-M01	Setze am Ziel ab und ziehe dort weiter ab.	ORDINARY
B5-S003	3	E366	B5	f83r	f83r.48	F132	sol	MC153	weiter	LOCAL_CONTROL	B5-S003-M01	Setze am Ziel ab und ziehe dort weiter ab.	ORDINARY
B5-S003	4	E367	B5	f83r	f83r.48	F132	lol	MC092	Weiterabzug	DISCHARGE	B5-S003-M01	Setze am Ziel ab und ziehe dort weiter ab.	ORDINARY
B5-S003	5	E368	B5	f83r	f83r.48	F132	chdal	MC001	Zieltransfer	CHARGE	B5-S003-M02	Überführe ans Ziel bis zum Sollmaß.	ORDINARY
B5-S003	6	E369	B5	f83r	f83r.48	F132	saiin	MC039	Sollmaß	MEASURE	B5-S003-M02	Überführe ans Ziel bis zum Sollmaß.	ORDINARY
B5-S003	7	E370	B5	f83r	f83r.49	F133	sol	MC153	weiter	LOCAL_CONTROL	B5-S003-M03	Führe zur Endstufe weiter und überführe.	ORDINARY
B5-S003	8	E371	B5	f83r	f83r.49	F133	daiiin	MC172	Endstufe	MEASURE	B5-S003-M03	Führe zur Endstufe weiter und überführe.	ORDINARY
B5-S003	9	E372	B5	f83r	f83r.49	F133	chdy	MC074	überführen	CHARGE	B5-S003-M03	Führe zur Endstufe weiter und überführe.	ORDINARY
B6-S001	1	E373	B6	f83r	f83r.52	F134	solkeey	MC020	Langsammlung	LOCAL_CONTROL	B6-S001-M01	Sammle lange, bearbeite kurz und führe den Endposten weiter.	ORDINARY
B6-S001	2	E374	B6	f83r	f83r.52	F134	qekey	MC052	Kurzbearbeitung	TREAT	B6-S001-M01	Sammle lange, bearbeite kurz und führe den Endposten weiter.	ORDINARY
B6-S001	3	E375	B6	f83r	f83r.52	F134	raly	MC046	Endposten	LOCAL_CONTROL	B6-S001-M01	Sammle lange, bearbeite kurz und führe den Endposten weiter.	ORDINARY
B6-S001	4	E376	B6	f83r	f83r.52	F134	sol	MC153	weiter	LOCAL_CONTROL	B6-S001-M01	Sammle lange, bearbeite kurz und führe den Endposten weiter.	ORDINARY
B6-S001	5	E377	B6	f83r	f83r.54	F135	saiin	MC039	Sollmaß	MEASURE	B6-S001-M02	Stelle das Sollmaß ein, führe weiter und lege diesen Posten am Endziel ein.	ORDINARY
B6-S001	6	E378	B6	f83r	f83r.54	F135	sol	MC153	weiter	LOCAL_CONTROL	B6-S001-M02	Stelle das Sollmaß ein, führe weiter und lege diesen Posten am Endziel ein.	ORDINARY
B6-S001	7	E379	B6	f83r	f83r.54	F135	dain	MC059	Einlage	CHARGE	B6-S001-M02	Stelle das Sollmaß ein, führe weiter und lege diesen Posten am Endziel ein.	ORDINARY
B6-S001	8	E380	B6	f83r	f83r.54	F135	sy	MC123	dies	LOCAL_CONTROL	B6-S001-M02	Stelle das Sollmaß ein, führe weiter und lege diesen Posten am Endziel ein.	ORDINARY
B6-S001	9	E381	B6	f83r	f83r.54	F135	ldalor	MC101	Endziel	LOCAL_CONTROL	B6-S001-M02	Stelle das Sollmaß ein, führe weiter und lege diesen Posten am Endziel ein.	ORDINARY
