candidate	code	currier	edition	hand	kind	locus	page	paragraph_end	paragraph_start	section	source_group_count	source_row_index	source_group_id	source_group_index	ivtff_group_raw	left_separator	right_separator	gloss	role
R_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G004	4	qokedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokedy⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G005	5	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	dorthin	GOAL_ANAPHOR
R_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G006	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
R_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G007	7	dal	DEFINITE_SPACE	DEFINITE_SPACE	und	COORDINATION
R_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G008	8	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G009	9	chedy	DEFINITE_SPACE	LINE_END	dort	LOCATION_ANAPHOR
T_C	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G001	1	shey	LINE_START	DEFINITE_SPACE	dieses	DEMONSTRATIVE
T_C	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G003	3	sheey	DEFINITE_SPACE	DEFINITE_SPACE	klar	OPTICAL_QUALITY
T_C	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G004	4	qokedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokedy⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G005	5	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	später	RELATIVE_LATER
T_C	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G006	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
T_C	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G007	7	dal	DEFINITE_SPACE	DEFINITE_SPACE	und	COORDINATION
T_C	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G008	8	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G009	9	chedy	DEFINITE_SPACE	LINE_END	danach	TEMPORAL_ANAPHOR
T_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G001	1	shey	LINE_START	DEFINITE_SPACE	dieses	DEMONSTRATIVE
T_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G003	3	sheey	DEFINITE_SPACE	DEFINITE_SPACE	Wasser	MATERIAL_CLASS
T_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G004	4	qokedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokedy⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G005	5	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	später	RELATIVE_LATER
T_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G006	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
T_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G007	7	dal	DEFINITE_SPACE	DEFINITE_SPACE	und	COORDINATION
T_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G008	8	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.30	f77v	0	0	B	9	2682	ZL3b|f77v.30|G009	9	chedy	DEFINITE_SPACE	LINE_END	danach	TEMPORAL_ANAPHOR
R_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G001	1	qoa[s:r]	LINE_START	DEFINITE_SPACE	⟦qoa[s:r]⟧	UNREAD
R_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G002	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit	MATERIAL
R_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G003	3	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
R_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G004	4	shcthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shcthy⟧	UNREAD
R_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G005	5	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	aus der Mündung	SOURCE
R_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G006	6	rchr	DEFINITE_SPACE	DEFINITE_SPACE	⟦rchr⟧	UNREAD
R_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G007	7	oltedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦oltedy⟧	UNREAD
R_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G008	8	lchy	DEFINITE_SPACE	LINE_END	⟦lchy⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G001	1	qoa[s:r]	LINE_START	DEFINITE_SPACE	⟦qoa[s:r]⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G002	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit	MATERIAL
R_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G003	3	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
R_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G004	4	shcthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shcthy⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G005	5	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	aus der Mündung	SOURCE
R_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G006	6	rchr	DEFINITE_SPACE	DEFINITE_SPACE	⟦rchr⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G007	7	oltedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦oltedy⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G008	8	lchy	DEFINITE_SPACE	LINE_END	⟦lchy⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G001	1	qoa[s:r]	LINE_START	DEFINITE_SPACE	⟦qoa[s:r]⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G002	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit	MATERIAL
T_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G003	3	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
T_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G004	4	shcthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shcthy⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G005	5	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	aus der Mündung	SOURCE
T_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G006	6	rchr	DEFINITE_SPACE	DEFINITE_SPACE	⟦rchr⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G007	7	oltedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦oltedy⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G008	8	lchy	DEFINITE_SPACE	LINE_END	⟦lchy⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G001	1	qoa[s:r]	LINE_START	DEFINITE_SPACE	⟦qoa[s:r]⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G002	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit	MATERIAL
T_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G003	3	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
T_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G004	4	shcthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shcthy⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G005	5	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	aus der Mündung	SOURCE
T_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G006	6	rchr	DEFINITE_SPACE	DEFINITE_SPACE	⟦rchr⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G007	7	oltedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦oltedy⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.31	f77v	0	0	B	8	2683	ZL3b|f77v.31|G008	8	lchy	DEFINITE_SPACE	LINE_END	⟦lchy⟧	UNREAD
R_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G001	1	ycheey	LINE_START	DEFINITE_SPACE	⟦ycheey⟧	UNREAD
R_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G002	2	qolshedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolshedy⟧	UNREAD
R_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G003	3	qokalchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokalchedy⟧	UNREAD
R_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G004	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
R_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G005	5	checkhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦checkhy⟧	UNREAD
R_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G006	6	qokal	DEFINITE_SPACE	LINE_END	im Becken	LOCATION
R_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G001	1	ycheey	LINE_START	DEFINITE_SPACE	⟦ycheey⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G002	2	qolshedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolshedy⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G003	3	qokalchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokalchedy⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G004	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
R_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G005	5	checkhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦checkhy⟧	UNREAD
R_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G006	6	qokal	DEFINITE_SPACE	LINE_END	im Becken	LOCATION
T_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G001	1	ycheey	LINE_START	DEFINITE_SPACE	⟦ycheey⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G002	2	qolshedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolshedy⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G003	3	qokalchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokalchedy⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G004	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
T_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G005	5	checkhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦checkhy⟧	UNREAD
T_C	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G006	6	qokal	DEFINITE_SPACE	LINE_END	im Becken	LOCATION
T_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G001	1	ycheey	LINE_START	DEFINITE_SPACE	⟦ycheey⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G002	2	qolshedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolshedy⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G003	3	qokalchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokalchedy⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G004	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Rohr	SOURCE
T_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G005	5	checkhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦checkhy⟧	UNREAD
T_W	+P0	B	ZL3b	2	P	f77v.32	f77v	0	0	B	6	2684	ZL3b|f77v.32|G006	6	qokal	DEFINITE_SPACE	LINE_END	im Becken	LOCATION
R_C	+P0	B	ZL3b	2	P	f77v.33	f77v	0	0	B	10	2685	ZL3b|f77v.33|G001	1	qokaiin	LINE_START	DEFINITE_SPACE	aus dem Rohr	SOURCE
R_C	+P0	B	ZL3b	2	P	f77v.33	f77v	0	0	B	10	2685	ZL3b|f77v.33|G002	2	cheky	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheky⟧	UNREAD
R_C	+P0	B	ZL3b	2	P	f77v.33	f77v	0	0	B	10	2685	ZL3b|f77v.33|G003	3	rar	DEFINITE_SPACE	DEFINITE_SPACE	⟦rar⟧	UNREAD
