candidate	edition	page	physical_leaf	locus	marker_id	marker_raw	predicted_marker	required_left	required_right	left_id	left_raw	right_id	right_raw	left_separator	right_separator	left_value	right_value	consequence	status	partition	meaning_status
G0	RF1b	f113r	113	f113r.23	RF1b|f113r.23|G006	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.23|G005	chckhey	RF1b|f113r.23|G007	qokal	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	RF1b	f113r	113	f113r.23	RF1b|f113r.23|G006	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.23|G005	chckhey	RF1b|f113r.23|G007	qokal	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	IT2a	f113r	113	f113r.39	IT2a|f113r.39|G002	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.39|G001	pcheockhy	IT2a|f113r.39|G003	qofsheeey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	IT2a	f113r	113	f113r.39	IT2a|f113r.39|G002	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.39|G001	pcheockhy	IT2a|f113r.39|G003	qofsheeey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	IT2a	f113r	113	f113r.39	IT2a|f113r.39|G002	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.39|G001	pcheockhy	IT2a|f113r.39|G003	qofsheeey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	IT2a	f113r	113	f113r.39	IT2a|f113r.39|G002	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.39|G001	pcheockhy	IT2a|f113r.39|G003	qofsheeey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	RF1b	f113r	113	f113r.39	RF1b|f113r.39|G002	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.39|G001	pcheockhy	RF1b|f113r.39|G003	qopsheeey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	RF1b	f113r	113	f113r.39	RF1b|f113r.39|G002	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.39|G001	pcheockhy	RF1b|f113r.39|G003	qopsheeey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	RF1b	f113r	113	f113r.39	RF1b|f113r.39|G002	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.39|G001	pcheockhy	RF1b|f113r.39|G003	qopsheeey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	RF1b	f113r	113	f113r.39	RF1b|f113r.39|G002	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.39|G001	pcheockhy	RF1b|f113r.39|G003	qopsheeey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	ZL3b	f113r	113	f113r.49	ZL3b|f113r.49|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f113r.49|G007	okeeey	ZL3b|f113r.49|G009	lcho	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	ZL3b	f113r	113	f113r.49	ZL3b|f113r.49|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f113r.49|G007	okeeey	ZL3b|f113r.49|G009	lcho	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	ZL3b	f113r	113	f113r.49	ZL3b|f113r.49|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f113r.49|G007	okeeey	ZL3b|f113r.49|G009	lcho	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	ZL3b	f113r	113	f113r.49	ZL3b|f113r.49|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f113r.49|G007	okeeey	ZL3b|f113r.49|G009	lcho	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	IT2a	f113r	113	f113r.49	IT2a|f113r.49|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.49|G007	okeeey	IT2a|f113r.49|G009	lchor	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	IT2a	f113r	113	f113r.49	IT2a|f113r.49|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.49|G007	okeeey	IT2a|f113r.49|G009	lchor	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	IT2a	f113r	113	f113r.49	IT2a|f113r.49|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.49|G007	okeeey	IT2a|f113r.49|G009	lchor	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	IT2a	f113r	113	f113r.49	IT2a|f113r.49|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.49|G007	okeeey	IT2a|f113r.49|G009	lchor	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	RF1b	f113r	113	f113r.49	RF1b|f113r.49|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.49|G007	okeeey	RF1b|f113r.49|G009	lchoraiin	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	RF1b	f113r	113	f113r.49	RF1b|f113r.49|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.49|G007	okeeey	RF1b|f113r.49|G009	lchoraiin	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	RF1b	f113r	113	f113r.49	RF1b|f113r.49|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.49|G007	okeeey	RF1b|f113r.49|G009	lchoraiin	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	RF1b	f113r	113	f113r.49	RF1b|f113r.49|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.49|G007	okeeey	RF1b|f113r.49|G009	lchoraiin	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	ZL3b	f113r	113	f113r.8	ZL3b|f113r.8|G004	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f113r.8|G003	qokeey	ZL3b|f113r.8|G005	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	ZL3b	f113r	113	f113r.8	ZL3b|f113r.8|G004	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f113r.8|G003	qokeey	ZL3b|f113r.8|G005	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	ZL3b	f113r	113	f113r.8	ZL3b|f113r.8|G004	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f113r.8|G003	qokeey	ZL3b|f113r.8|G005	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	ZL3b	f113r	113	f113r.8	ZL3b|f113r.8|G004	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f113r.8|G003	qokeey	ZL3b|f113r.8|G005	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	IT2a	f113r	113	f113r.8	IT2a|f113r.8|G005	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.8|G004	qokeey	IT2a|f113r.8|G006	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	IT2a	f113r	113	f113r.8	IT2a|f113r.8|G005	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.8|G004	qokeey	IT2a|f113r.8|G006	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	IT2a	f113r	113	f113r.8	IT2a|f113r.8|G005	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.8|G004	qokeey	IT2a|f113r.8|G006	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	IT2a	f113r	113	f113r.8	IT2a|f113r.8|G005	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f113r.8|G004	qokeey	IT2a|f113r.8|G006	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	RF1b	f113r	113	f113r.8	RF1b|f113r.8|G004	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.8|G003	qokeey	RF1b|f113r.8|G005	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	RF1b	f113r	113	f113r.8	RF1b|f113r.8|G004	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.8|G003	qokeey	RF1b|f113r.8|G005	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	RF1b	f113r	113	f113r.8	RF1b|f113r.8|G004	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.8|G003	qokeey	RF1b|f113r.8|G005	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	RF1b	f113r	113	f113r.8	RF1b|f113r.8|G004	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f113r.8|G003	qokeey	RF1b|f113r.8|G005	qokar	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	ZL3b	f113v	113	f113v.25	ZL3b|f113v.25|G002	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f113v.25|G001	tokary	ZL3b|f113v.25|G003	lkeedy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE				UNCERTAIN_BOUNDARY	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	ZL3b	f113v	113	f113v.25	ZL3b|f113v.25|G002	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f113v.25|G001	tokary	ZL3b|f113v.25|G003	lkeedy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE				UNCERTAIN_BOUNDARY	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	ZL3b	f113v	113	f113v.25	ZL3b|f113v.25|G002	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f113v.25|G001	tokary	ZL3b|f113v.25|G003	lkeedy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE				UNCERTAIN_BOUNDARY	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	ZL3b	f113v	113	f113v.25	ZL3b|f113v.25|G002	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f113v.25|G001	tokary	ZL3b|f113v.25|G003	lkeedy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE				UNCERTAIN_BOUNDARY	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	IT2a	f113v	113	f113v.25	IT2a|f113v.25|G002	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f113v.25|G001	tokary	IT2a|f113v.25|G003	lkeedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	IT2a	f113v	113	f113v.25	IT2a|f113v.25|G002	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f113v.25|G001	tokary	IT2a|f113v.25|G003	lkeedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	IT2a	f113v	113	f113v.25	IT2a|f113v.25|G002	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f113v.25|G001	tokary	IT2a|f113v.25|G003	lkeedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	IT2a	f113v	113	f113v.25	IT2a|f113v.25|G002	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f113v.25|G001	tokary	IT2a|f113v.25|G003	lkeedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	RF1b	f113v	113	f113v.25	RF1b|f113v.25|G002	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f113v.25|G001	tokary	RF1b|f113v.25|G003	lkeedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	RF1b	f113v	113	f113v.25	RF1b|f113v.25|G002	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f113v.25|G001	tokary	RF1b|f113v.25|G003	lkeedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	RF1b	f113v	113	f113v.25	RF1b|f113v.25|G002	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f113v.25|G001	tokary	RF1b|f113v.25|G003	lkeedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	RF1b	f113v	113	f113v.25	RF1b|f113v.25|G002	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f113v.25|G001	tokary	RF1b|f113v.25|G003	lkeedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	ZL3b	f115v	115	f115v.39	ZL3b|f115v.39|G007	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f115v.39|G006	lkaiin	ZL3b|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	2	1	2:1 = 2	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
R1	ZL3b	f115v	115	f115v.39	ZL3b|f115v.39|G007	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f115v.39|G006	lkaiin	ZL3b|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	3	2	3:2 = 3/2	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
G0	ZL3b	f115v	115	f115v.39	ZL3b|f115v.39|G007	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f115v.39|G006	lkaiin	ZL3b|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	2	1	2>1 is True	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
G1	ZL3b	f115v	115	f115v.39	ZL3b|f115v.39|G007	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f115v.39|G006	lkaiin	ZL3b|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	3	2	3>2 is True	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
R0	IT2a	f115v	115	f115v.39	IT2a|f115v.39|G007	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f115v.39|G006	lkaiin	IT2a|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	2	1	2:1 = 2	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
R1	IT2a	f115v	115	f115v.39	IT2a|f115v.39|G007	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f115v.39|G006	lkaiin	IT2a|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	3	2	3:2 = 3/2	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
G0	IT2a	f115v	115	f115v.39	IT2a|f115v.39|G007	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f115v.39|G006	lkaiin	IT2a|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	2	1	2>1 is True	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
G1	IT2a	f115v	115	f115v.39	IT2a|f115v.39|G007	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f115v.39|G006	lkaiin	IT2a|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	3	2	3>2 is True	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
R0	RF1b	f115v	115	f115v.39	RF1b|f115v.39|G007	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f115v.39|G006	lkaiin	RF1b|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	2	1	2:1 = 2	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
R1	RF1b	f115v	115	f115v.39	RF1b|f115v.39|G007	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f115v.39|G006	lkaiin	RF1b|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	3	2	3:2 = 3/2	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
G0	RF1b	f115v	115	f115v.39	RF1b|f115v.39|G007	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f115v.39|G006	lkaiin	RF1b|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	2	1	2>1 is True	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
G1	RF1b	f115v	115	f115v.39	RF1b|f115v.39|G007	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f115v.39|G006	lkaiin	RF1b|f115v.39|G008	lkain	DEFINITE_SPACE	DEFINITE_SPACE	3	2	3>2 is True	CONDITIONAL_LOCAL_COMPATIBILITY	DESIGN_LOCUS	HYPOTHESIS_ONLY
R0	ZL3b	f115v	115	f115v.9	ZL3b|f115v.9|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f115v.9|G007	qotain	ZL3b|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
R1	ZL3b	f115v	115	f115v.9	ZL3b|f115v.9|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f115v.9|G007	qotain	ZL3b|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
G0	ZL3b	f115v	115	f115v.9	ZL3b|f115v.9|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f115v.9|G007	qotain	ZL3b|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
G1	ZL3b	f115v	115	f115v.9	ZL3b|f115v.9|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f115v.9|G007	qotain	ZL3b|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
R0	IT2a	f115v	115	f115v.9	IT2a|f115v.9|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f115v.9|G007	qotain	IT2a|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
