rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
11	1	f2r	f2r.3	H	A	1	7	7	3	0	0	0	1.000000	7	7	1	1	qotaiin cthey y chor chy ydy chaiin	kalt, Grad III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | hierzu: | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | nächstes Wertfeld: | trocken, Grad III	V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_03 | GDT659:Y_MEDIAL_RIGHT_REFERENCE_MATERIA | V13:PART_OR_FORM | GDT647:FAMILY_MIGRATION | GDT660:EXACT_WHOLE:ydy | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt, Grad III; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; hierzu: Pflanzen-/Reproduktionsteil; trocken am Anfang des Grades; nächstes Wertfeld: trocken, Grad III
12	1	f4r	f4r.3	H	A	1	7	7	4	0	0	0	1.000000	7	7	1	1	otchol chol chy chaiin qotaiin daiin shain	kalt-trockener Zubereitungsstoff | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | trocken, Grad III | kalt, Grad III | Grad-/Maßwert III | feucht, Grad II	GDT638:ROUND_06 | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt-trockener Zubereitungsstoff; trocken; nominal trockenes Gut/Material; trocken am Anfang des Grades; trocken, Grad III; kalt, Grad III; Grad-/Maßwert III; feucht, Grad II
13	1	f15r	f15r.12	H	A	1	6	6	3	0	0	0	1.000000	6	6	1	1	qotor shor tcheor chy cthaiin shan	kalte Drogenportion | Blüten-/Fruchtstand; reproduktiver Teil | kalt-trockener Drogenteil | trocken am Anfang des Grades | Blatt-/Krautgut, Menge/Klasse III | feucht, Grad I	GDT640:ROUND_02 | V13:PART_OR_FORM | GDT641:ROUND_01 | GDT647:FAMILY_MIGRATION | V13:PART_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalte Drogenportion; Blüten-/Fruchtstand; reproduktiver Teil; kalt-trockener Drogenteil; trocken am Anfang des Grades; Blatt-/Krautgut, Menge/Klasse III; feucht, Grad I
14	1	f30v	f30v.4	H	A	1	6	6	3	0	0	0	1.000000	6	6	1	1	otchey daiin chor checkhy qotchod daiin	kalt-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | trockenes Arzneikompositum am Gradanfang | kalt-trockene Zubereitung, fertig gebunden | Grad-/Maßwert III	GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | V13:PART_OR_FORM | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT644:ROUND_04 | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt-trockener Ansatz in der Mitte des Grades; Grad-/Maßwert III; Pflanzen-/Reproduktionsteil; trockenes Arzneikompositum am Gradanfang; kalt-trockene Zubereitung, fertig gebunden; Grad-/Maßwert III
15	1	f81r	f81r.23	B	B	2	6	6	1	0	0	0	1.000000	6	6	1	1	chey okain sheckhy soiin chey lchey	trocken in der Mitte des Grades | heiß im Zubereitungsrahmen, Grad II | feuchtes Arzneikompositum am Gradanfang | Samen/Saatgutzubereitung, Form III | trocken in der Mitte des Grades | Drogenholz, trocken gebunden, Form I	GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	trocken in der Mitte des Grades; heiß im Zubereitungsrahmen, Grad II; feuchtes Arzneikompositum am Gradanfang; Samen/Saatgutzubereitung, Form III; trocken in der Mitte des Grades; Drogenholz, trocken gebunden, Form I
16	1	f83r	f83r.36	B	B	2	6	6	0	0	0	0	1.000000	6	6	1	1	sor aiin shy shey lshedy qoky	Samenportion | Menge III | feucht am Anfang des Grades | feucht in der Mitte des Grades | eingeweichtes Drogenholz | heiß am Anfang des Grades	V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samenportion; Menge III; feucht am Anfang des Grades; feucht in der Mitte des Grades; eingeweichtes Drogenholz; heiß am Anfang des Grades
17	1	f103r	f103r.23	S	B	3	5	5	2	0	0	0	1.000000	5	5	1	1	daiin sheckhy lchedy chckhy shol	Grad-/Maßwert III | feuchtes Arzneikompositum am Gradanfang | getrocknetes Drogenholz | Arzneikompositum: trocken, Gradanfang | feucht; nominal feuchtes Gut/Material	V13:CONTEXTUAL_VALUE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:SCOPED_CONCRETE_HEAD_FORM | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:MOIST_OL_FORM	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Grad-/Maßwert III; feuchtes Arzneikompositum am Gradanfang; getrocknetes Drogenholz; Arzneikompositum: trocken, Gradanfang; feucht; nominal feuchtes Gut/Material
18	1	f106r	f106r.35	S	B	3	5	5	0	0	0	0	1.000000	5	5	1	1	okaiin choky lkar chdy lchedy	heiß, Grad III, im Ansatzrahmen | heiß-trockene Zubereitung, Grundform | heiße Holzfraktion I | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz	V13:TARGET_SURFACE_DEFAULT | GDT643:ROUND_03 | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß, Grad III, im Ansatzrahmen; heiß-trockene Zubereitung, Grundform; heiße Holzfraktion I; trocken am Anfang des Grades, abgeschlossen; getrocknetes Drogenholz
19	1	f106v	f106v.8	S	B	3	5	5	1	0	0	0	1.000000	5	5	1	1	oraiin cheo rol aiin otaiin	Portion III | trocken angesetzte Zubereitung | Wurzelstoff | Menge III | kalt im Zubereitungsrahmen, Grad III	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Portion III; trocken angesetzte Zubereitung; Wurzelstoff; Menge III; kalt im Zubereitungsrahmen, Grad III
20	1	f11r	f11r.4	H	A	1	5	5	2	0	0	0	1.000000	5	5	1	1	dchol chy kchy dy daiin	Maß trockenen Materials | trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | Grad-/Maßwert III	GDT639:ROUND_02 | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT660:DY_MEDIAL | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	Maß trockenen Materials; trocken am Anfang des Grades; heiß und trocken am Anfang des Grades; Grad-/Maßwert III
21	1	f15v	f15v.10	H	A	1	5	5	1	0	0	0	1.000000	5	5	1	1	sor chor cthoiin cthy qokaiin	Samenportion | Pflanzen-/Reproduktionsteil | Blatt-/Krautzubereitung, Form III | CTH-Drogenmaterial | heiß, Grad III	V13:SCOPED_CONCRETE_HEAD_FORM | V13:PART_OR_FORM | GDT638:ROUND_01 | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samenportion; Pflanzen-/Reproduktionsteil; Blatt-/Krautzubereitung, Form III; CTH-Drogenmaterial; heiß, Grad III
22	1	f15v	f15v.4	H	A	1	5	5	1	0	0	0	1.000000	5	5	1	1	doiin choky shol qoky qotchod	Zubereitungsmaß, Form III | heiß-trockene Zubereitung, Grundform | feucht; nominal feuchtes Gut/Material | heiß am Anfang des Grades | kalt-trockene Zubereitung, fertig gebunden	GDT638:ROUND_10 | GDT643:ROUND_03 | V13:MOIST_OL_FORM | GDT647:FAMILY_MIGRATION | GDT644:ROUND_04	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Zubereitungsmaß, Form III; heiß-trockene Zubereitung, Grundform; feucht; nominal feuchtes Gut/Material; heiß am Anfang des Grades; kalt-trockene Zubereitung, fertig gebunden
23	1	f17r	f17r.11	H	A	1	5	5	2	0	0	0	1.000000	5	5	1	1	otchol cthar okaiin chol daiiin	kalt-trockener Zubereitungsstoff | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | Qualitätsgrad IV	GDT638:ROUND_06 | GDT639:ROUND_04 | V13:TARGET_SURFACE_DEFAULT | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt-trockener Zubereitungsstoff; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; heiß, Grad III, im Ansatzrahmen; trocken; nominal trockenes Gut/Material; Qualitätsgrad IV
24	1	f18r	f18r.12	H	A	1	5	5	1	0	0	0	1.000000	5	5	1	1	ychair cthol daiin qokchy cthy	zweiter trockener Anteil dieser Droge | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III | heiß und trocken am Anfang des Grades | CTH-Drogenmaterial	GDT645:ROUND_03 | GDT644:ROUND_02 | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	zweiter trockener Anteil dieser Droge; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Qualitätsgrad III; heiß und trocken am Anfang des Grades; CTH-Drogenmaterial
25	1	f22v	f22v.15	H	A	1	5	5	1	0	0	0	1.000000	5	5	1	1	sho cthy chocthy qokchy dory	feuchter Ansatz | CTH-Drogenmaterial | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | heiß und trocken am Anfang des Grades | abgemessene Portion	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:DRY_CTH_PREPARATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	feuchter Ansatz; CTH-Drogenmaterial; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; heiß und trocken am Anfang des Grades; abgemessene Portion
