rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
11	1	f2r	f2r.3	H	A	1	7	7	3	0	0	0	1.000000	7	7	1	1	qotaiin cthey y chor chy ydy chaiin	kalt, Grad III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | hierzu: | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | nächstes Wertfeld: | trocken, Grad III	V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_03 | GDT659:Y_MEDIAL_RIGHT_REFERENCE_MATERIA | V13:PART_OR_FORM | GDT647:FAMILY_MIGRATION | GDT660:EXACT_WHOLE:ydy | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt, Grad III; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; hierzu: Pflanzen-/Reproduktionsteil; trocken am Anfang des Grades; nächstes Wertfeld: trocken, Grad III
12	0	f35v	f35v.19	H	A	1	5	5	2	0	2	0	1.000000	3	3	1	0	schokey y keol chol daiin	heiß-trockener Samenansatz in der Gradmitte | hierzu: | heißer Drogenstoff | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	GDT660:EXACT_WHOLE:schokey | GDT659:Y_MEDIAL_RIGHT_REFERENCE_MATERIA | GDT648:STRICT_WHOLE_COMPLETION | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	heiß-trockener Samenansatz in der Gradmitte; hierzu: heißer Drogenstoff; trocken; nominal trockenes Gut/Material; Qualitätsgrad III
13	0	f36r	f36r.6	H	A	1	8	8	4	0	2	0	1.000000	6	6	1	0	okaiin cthor y kaiiin s dain an dan	heiß, Grad III, im Ansatzrahmen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Eintragsteil abgeschlossen | heiß, Grad IV | Samen-/Saatgutposten | Grad-/Maßwert II | Menge-/Klassenwert I | Grad-/Maßwert I	V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_04 | GDT659:Y_MEDIAL_LEFT_CLOSE | V13:QUALITY_DEGREE_SERIES | GDT660:S_MEDIAL | V13:CONTEXTUAL_VALUE_SERIES | V13:VALUE_MINIM_SERIES | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	heiß, Grad III, im Ansatzrahmen; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; heiß, Grad IV; Samen-/Saatgutposten; Grad-/Maßwert II; Menge-/Klassenwert I; Grad-/Maßwert I
14	0	f36v	f36v.4	H	A	1	7	7	1	0	4	0	1.000000	3	3	1	0	qotchor y ky ty dy daiin cthor	kalt-trockene Drogenportion | hierzu: | heiß am Anfang des Grades | kalt am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	GDT639:ROUND_01 | GDT659:Y_MEDIAL_RIGHT_REFERENCE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT660:DY_MEDIAL | V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_04	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	kalt-trockene Drogenportion; hierzu: heiß am Anfang des Grades; kalt am Anfang des Grades; Grad-/Maßwert III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge
15	0	f50r	f50r.5	H	B	2	11	11	2	0	2	0	1.000000	9	9	1	0	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain	Saatgut, heiß-trocken am Gradanfang | Arzneikompositum: trocken, Gradanfang | heiß und trocken am Anfang des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | Eintragsteil abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I | Drogenfraktion I | heiß im Zubereitungsrahmen, Grad II	GDT660:EXACT_WHOLE:solkchy | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | GDT659:Y_MEDIAL_LEFT_CLOSE | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Saatgut, heiß-trocken am Gradanfang; Arzneikompositum: trocken, Gradanfang; heiß und trocken am Anfang des Grades, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; heiße Drogenfraktion I im Ansatz; Drogenfraktion I; heiß und trocken am Anfang des Grades, abgeschlossen; heiße Drogenfraktion I; Drogenfraktion I; heiß im Zubereitungsrahmen, Grad II
16	1	f54v	f54v.12	H	A	1	4	4	3	0	0	0	1.000000	4	4	1	1	tol chol cthol s	kalt; nominal kaltes Gut/Material | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Samen-/Saatgutposten	V13:COLD_OL_FORM | V13:DRY_OL_FORM | GDT644:ROUND_02 | GDT660:S_EOS	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt; nominal kaltes Gut/Material; trocken; nominal trockenes Gut/Material; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Samen-/Saatgutposten.
17	0	f54v	f54v.13	H	A	1	4	4	0	0	2	0	1.000000	2	2	1	0	y chol okal yckhey	Eintrag: | trocken; nominal trockenes Gut/Material | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Arzneikompositum in der Gradmitte	GDT659:Y_BOS_ENTRY | V13:DRY_OL_FORM | GDT656:REVISE_AL_QUALITY_MODEL | GDT660:EXACT_WHOLE:yckhey	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Eintrag: trocken; nominal trockenes Gut/Material; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Arzneikompositum in der Gradmitte
18	0	f6v	f6v.15	H	A	1	7	7	1	0	3	0	1.000000	4	4	1	0	chockhy s or chy s ain ar	Arzneikompositum im Trockenansatz am Gradanfang | Samen-/Saatgutposten | Drogenportion | trocken am Anfang des Grades | Samen-/Saatgutposten | Menge-/Klassenwert II | Drogenfraktion I	GDT652:STRONG_COMPONENT_GRID | GDT660:S_MEDIAL | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT647:FAMILY_MIGRATION | GDT660:S_MEDIAL | V13:VALUE_MINIM_SERIES | GDT654:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Arzneikompositum im Trockenansatz am Gradanfang; Samen-/Saatgutposten; Drogenportion; trocken am Anfang des Grades; Samen-/Saatgutposten; Menge-/Klassenwert II; Drogenfraktion I
19	0	f76r	f76r.29	T	B	2	14	14	1	0	7	0	1.000000	8	9	1	0	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y	heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | abgemessene Fraktion I | feucht in der Mitte des Grades | feuchtes CTH-Drogenholz | heiße Drogenfraktion I im Ansatz | heiß im Zubereitungsrahmen, Grad II | Eintragsteil abgeschlossen | Drogenholz, Typ/Charge III | Eintrag abgeschlossen	GDT654:REVISE_CONFLICTING_EXACT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT649:STRONG_FAMILY_DEFAULT | GDT647:FAMILY_MIGRATION | GDT660:EXACT_WHOLE:lshcthy | GDT654:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES | GDT659:Y_MEDIAL_LEFT_CLOSE | V13:SCOPED_CONCRETE_HEAD_FORM | GDT659:Y_EOS_CLOSE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	heiße Drogenfraktion I; feucht in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad II; abgemessene Fraktion I; feucht in der Mitte des Grades; feuchtes CTH-Drogenholz; heiße Drogenfraktion I im Ansatz; heiß im Zubereitungsrahmen, Grad II; Drogenholz, Typ/Charge III.
20	0	f77r	f77r.42	B	B	2	8	8	0	0	3	0	1.000000	5	5	1	0	qokeedy qotedy qokeedy qokeedy qokeey s aiin al	heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | Samen-/Saatgutposten | Menge III | Rohstoffklasse I	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT660:S_MEDIAL | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß am Ende des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades; Samen-/Saatgutposten; Menge III; Rohstoffklasse I
21	0	f78r	f78r.13	B	B	2	10	10	2	0	6	0	1.000000	4	4	1	0	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	heiß in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt; nominal kaltes Gut/Material | Qualitäts-/Wertfeld geschlossen | kalt am Ende des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	GDT647:FAMILY_MIGRATION | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:COLD_OL_FORM | GDT660:DY_MEDIAL | GDT647:FAMILY_MIGRATION | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	heiß in der Mitte des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß in der Mitte des Grades, abgeschlossen; heiß, Grad II; heißer Ansatz in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; kalt; nominal kaltes Gut/Material; kalt am Ende des Grades, abgeschlossen.
22	0	f79r	f79r.30	B	B	2	5	5	0	0	3	0	1.000000	2	3	1	0	y shedy qotal ysheey olor	Eintrag: | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | hierzu: feucht am Gradende | Zutat	GDT659:Y_BOS_ENTRY | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE | GDT660:EXACT_WHOLE:ysheey | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	Eintrag: feucht in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, kalt am Gradanfang; hierzu: feucht am Gradende; Zutat
23	0	f7r	f7r.10	H	A	1	5	5	2	0	2	0	1.000000	3	3	1	0	s chain chor daiin chckhy	Samen-/Saatgutposten | trocken, Grad II | Pflanzen-/Reproduktionsteil | Menge/Portion III | Arzneikompositum: trocken, Gradanfang	GDT660:S_BOS | V13:QUALITY_DEGREE_SERIES | V13:PART_OR_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	Samen-/Saatgutposten:; trocken, Grad II; Pflanzen-/Reproduktionsteil; Menge/Portion III; Arzneikompositum: trocken, Gradanfang
24	0	f80r	f80r.42	B	B	2	8	8	2	1	2	0	1.000000	6	6	1	0	y cheeytal checthy qokain qokain checthy qokain ol	Eintrag: | Rohstoffklasse I: trocken am Gradende, kalt am Gradanfang | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | heiß, Grad II | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	GDT659:Y_BOS_ENTRY | GDT660:EXACT_WHOLE:cheeytal | V13:DRY_BOUND_CTH_MATERIAL | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:DRY_BOUND_CTH_MATERIAL | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL	NONE	NONE	Eintrag: Rohstoffklasse I: trocken am Gradende, kalt am Gradanfang; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; heiß, Grad II; heiß, Grad II; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
