rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
35	9199000	0	f80v	f80v.24	B	B	2	10	9	2	1	0	1	0.900000	10	10	1	1	yshedy qokeey qokey qoty qotol otaiin ol chedy qoky daiin	[yshedy:?] | heiß am Ende des Grades | heiß in der Mitte des Grades | kalt am Anfang des Grades | kaltes Material | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Grad-/Maßwert III	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	yshedy	1	yshedy	<BOS>	qokeey	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	fertig aufbereitete Form; heiß am Ende des Grades; heiß in der Mitte des Grades; kalt am Anfang des Grades; kaltes Material; kalt im Zubereitungsrahmen, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; Grad-/Maßwert III
36	9109000	1	f75r	f75r.10	B	B	2	10	9	1	0	0	1	0.900000	10	10	1	1	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	[dshor:?] | kalte Drogenfraktion I | trocken am Anfang des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | Qualitäts-/Wertfeld geschlossen | kalter Ansatz in der Mitte des Grades | kalt in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	OPEN | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT660:DY_MEDIAL | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	dshor	1	dshor	<BOS>	qotar	[dshor:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	[dshor:?]; kalte Drogenfraktion I; trocken am Anfang des Grades, abgeschlossen; feucht in der Mitte des Grades; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; kalter Ansatz in der Mitte des Grades; kalt in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz
37	9099000	0	f112r	f112r.13	S	B	3	10	9	2	0	2	1	0.900000	8	8	1	0	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy	Samenportion | Menge III | trocken am Anfang des Grades, abgeschlossen | [ches:?] | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | kalter Ansatz am Ende des Grades | Qualitäts-/Wertfeld geschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | V13:DRY_CTH_MATERIAL | GDT647:FAMILY_MIGRATION | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	4	ches	4	ches	chdy	qokeey	[ches:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	Samenportion; Menge III; trocken am Anfang des Grades, abgeschlossen; [ches:?]; heiß am Ende des Grades; heißer Ansatz am Ende des Grades; kalt im Zubereitungsrahmen, Grad III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; kalter Ansatz am Ende des Grades.
38	9099000	0	f81v	f81v.4	B	B	2	10	9	3	1	3	1	0.900000	7	7	1	0	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy	heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | [cheeky:?] | Qualitäts-/Wertfeld geschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | Grad-/Maßwert II | Qualitäts-/Wertfeld geschlossen | Grad-/Maßwert III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | OPEN | GDT660:DY_MEDIAL | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | GDT660:DY_MEDIAL | V13:CONTEXTUAL_VALUE_SERIES | V13:DRY_CTH_MATERIAL	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE	3	cheeky	3	cheeky	okain	dy	[cheeky:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; [cheeky:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad III; Grad-/Maßwert II; Grad-/Maßwert III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut
39	9099000	0	f82r	f82r.15	B	B	2	10	9	3	0	3	1	0.900000	6	6	1	0	kedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy	heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [lkeedy:?] | heiß, Grad III | Qualitäts-/Wertfeld geschlossen | Grad-/Maßwert III | trocken am Anfang des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT660:DY_MEDIAL | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT660:DY_EOS	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	5	lkeedy	5	lkeedy	qokeedy	qokaiin	[lkeedy:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	heiß in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz; heiß in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; [lkeedy:?]; heiß, Grad III; Grad-/Maßwert III; trocken am Anfang des Grades, abgeschlossen.
40	9099000	0	f82r	f82r.29	B	B	2	10	9	0	0	3	1	0.900000	6	6	1	0	d cheey lchedy qokeedy lchedy rchedy oky qotedy qoty qoty	[d:?] | trocken am Ende des Grades | getrocknetes Drogenholz | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | getrocknete Wurzel | heißer Ansatz am Anfang des Grades | kalt in der Mitte des Grades, abgeschlossen | kalt am Anfang des Grades | kalt am Anfang des Grades	OPEN | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	d	1	d	<BOS>	cheey	d: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	d: ungeklärt; trocken am Ende des Grades; getrocknetes Drogenholz; heiß am Ende des Grades, abgeschlossen; getrocknetes Drogenholz; getrocknete Wurzel; heißer Ansatz am Anfang des Grades; kalt in der Mitte des Grades, abgeschlossen; kalt am Anfang des Grades; kalt am Anfang des Grades
41	9099000	0	f89r1	f89r1.10	P	A	1	10	9	4	0	1	1	0.900000	8	8	1	0	tdain s chol cheoky cheody qokar dal chor y daiin	[tdain:?] | Samen-/Saatgutposten | trocken; nominal trockenes Gut/Material | trocken angesetzte heiße Zubereitung am Gradanfang | getrockneter Ansatz | heiße Drogenfraktion I | abgemessene Rohstoffmenge I | Pflanzen-/Reproduktionsteil | ; hierzu: | Grad-/Maßwert III	OPEN | GDT660:S_MEDIAL | V13:DRY_OL_FORM | GDT652:STRONG_COMPONENT_GRID | V13:TARGET_SURFACE_DEFAULT | GDT654:REVISE_CONFLICTING_EXACT | GDT655:NEW_EXACT_WHOLE | V13:PART_OR_FORM | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	1	tdain	1	tdain	<BOS>	s	[tdain:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	[tdain:?]; Samen-/Saatgutposten; trocken; nominal trockenes Gut/Material; trocken angesetzte heiße Zubereitung am Gradanfang; getrockneter Ansatz; heiße Drogenfraktion I; abgemessene Rohstoffmenge I; Pflanzen-/Reproduktionsteil; hierzu: Grad-/Maßwert III
42	8299100	0	f75r	f75r.22	B	B	2	9	8	0	0	4	1	0.888889	5	5	1	0	odar shey qokain chedy or shey kar chedy sar	[odar:?] | feucht in der Mitte des Grades | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Drogenportion | feucht in der Mitte des Grades | heiße Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I	OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	odar	1	odar	<BOS>	shey	Fraktion, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Fraktion, Zubereitung/Ansatz; feucht in der Mitte des Grades; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Drogenportion; feucht in der Mitte des Grades; heiße Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; Samenfraktion I
43	8299100	0	f78r	f78r.14	B	B	2	9	8	1	1	2	1	0.888889	6	7	1	0	sor checkhy or chckhdy dol kedy qokededy qokan ol	Samenportion | trockenes Arzneikompositum am Gradanfang | Drogenportion | Arzneikompositum: trocken, Gradanfang, abgeschlossen | Materialmaß | heiß in der Mitte des Grades, abgeschlossen | [qokededy:?] | heiß im qo-Rahmen, Grad I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	V13:SCOPED_CONCRETE_HEAD_FORM | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT638:ROUND_11 | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_STATE_MATERIAL_CARRIER	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | AMBIGUOUS_ACTIVE_RIVAL	7	qokededy	7	qokededy	kedy	qokan	heiß, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samenportion; trockenes Arzneikompositum am Gradanfang; Drogenportion; Arzneikompositum: trocken, Gradanfang, abgeschlossen; Materialmaß; heiß in der Mitte des Grades, abgeschlossen; heiß, fertig aufbereitete Form; heiß im qo-Rahmen, Grad I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
44	8299100	0	f79v	f79v.18	B	B	2	9	8	0	0	1	1	0.888889	8	8	1	0	qokain sheey qokeey teey oteey lcheey qokeey olkeedy rchey	heiß, Grad II | feucht am Ende des Grades | heiß am Ende des Grades | kalt am Ende des Grades | kalter Ansatz am Ende des Grades | Drogenholz, trocken gebunden, Form II | heiß am Ende des Grades | [olkeedy:?] | Wurzel/Wurzeldroge, trocken gebunden, Form I	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	8	olkeedy	8	olkeedy	qokeey	rchey	Material/Zubereitungsstoff, Zubereitung/Ansatz, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Grad II; feucht am Ende des Grades; heiß am Ende des Grades; kalt am Ende des Grades; kalter Ansatz am Ende des Grades; Drogenholz, trocken gebunden, Form II; heiß am Ende des Grades; Material/Zubereitungsstoff, Zubereitung/Ansatz, fertig aufbereitete Form; Wurzel/Wurzeldroge, trocken gebunden, Form I
45	8299100	0	f80v	f80v.6	B	B	2	9	8	1	0	1	1	0.888889	8	8	1	0	tcheol kedy pcheol kain shedy qokaiin otey qokedy chedy	kalt-trockener Drogenstoff | heiß in der Mitte des Grades, abgeschlossen | [pcheol:?] | heiß, Grad II | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | kalter Ansatz in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	GDT642:ROUND_03 | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	pcheol	3	pcheol	kedy	kain	Pulver: trocken, Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalt-trockener Drogenstoff; heiß in der Mitte des Grades, abgeschlossen; Pulver: trocken, Material/Zubereitungsstoff; heiß, Grad II; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III; kalter Ansatz in der Mitte des Grades; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen
46	8299100	0	f82v	f82v.22	B	B	2	9	8	0	0	2	1	0.888889	7	7	1	0	qokain chedy qolkshey qotal shey qokain ol checkhy ly	heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | [qolkshey:?] | Rohstoffklasse I, kalt am Gradanfang | feucht in der Mitte des Grades | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockenes Arzneikompositum am Gradanfang | rohes Drogenholz	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	3	qolkshey	3	qolkshey	chedy	qotal	Material/Zubereitungsstoff, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Material/Zubereitungsstoff, Grundform; Rohstoffklasse I, kalt am Gradanfang; feucht in der Mitte des Grades; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockenes Arzneikompositum am Gradanfang; rohes Drogenholz
47	8299100	0	f83r	f83r.15	B	B	2	9	8	2	0	2	1	0.888889	7	7	1	0	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy	Samen/Saatgut, Typ/Charge III | feuchte abgemessene Rohstoffmenge I in der Gradmitte | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | trocken in der Mitte des Grades | Rohstoffklasse I, kalt am Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [dalchdy:?] | kalt und trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	V13:SCOPED_CONCRETE_HEAD_FORM | GDT655:NEW_EXACT_WHOLE | V13:MOIST_BOUND_CTH_MATERIAL | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE | V13:MOIST_CTH_MATERIAL | OPEN | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	7	dalchdy	7	dalchdy	shcthy	qotchedy	Rohstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samen/Saatgut, Typ/Charge III; feuchte abgemessene Rohstoffmenge I in der Gradmitte; feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; trocken in der Mitte des Grades; Rohstoffklasse I, kalt am Gradanfang; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Rohstoff, fertig aufbereitete Form; kalt und trocken in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz
48	8299100	0	f83r	f83r.23	B	B	2	9	8	1	0	2	1	0.888889	7	7	1	0	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy	kalt und trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [shecthedy:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:MOIST_BOUND_CTH_MATERIAL | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	6	shecthedy	6	shecthedy	qokedy	shecthy	Samendroge: Blatt-/Krautgut, fertig aufbereitete Form	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalt und trocken in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Samendroge: Blatt-/Krautgut, fertig aufbereitete Form; feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; kalte Drogenportion im Ansatz; trocken in der Mitte des Grades, abgeschlossen
49	8199100	0	f10v	f10v.5	H	A	1	9	8	3	0	2	1	0.888889	7	7	1	0	sho ykeey daiin qotchy qotor chol daiin qokchy ky	feuchter Ansatz | [ykeey:?] | Grad-/Maßwert III | kalt und trocken am Anfang des Grades | kalte Drogenportion | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | heiß und trocken am Anfang des Grades | heiß am Anfang des Grades	V13:TARGET_SURFACE_DEFAULT | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT640:ROUND_02 | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	2	ykeey	2	ykeey	sho	daiin	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	feuchter Ansatz; Grundform; Grad-/Maßwert III; kalt und trocken am Anfang des Grades; kalte Drogenportion; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; heiß und trocken am Anfang des Grades; heiß am Anfang des Grades
50	8199100	0	f111r	f111r.47	S	B	3	9	8	0	0	4	1	0.888889	5	5	1	0	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades | feucht am Ende des Grades | kalt am Ende des Grades, abgeschlossen | [qeear:?] | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	5	qeear	5	qeear	qoteedy	al	Fraktion	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades; feucht am Ende des Grades; kalt am Ende des Grades, abgeschlossen; Fraktion; Rohstoffklasse I; trocken in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades; trocken in der Mitte des Grades, abgeschlossen
51	8199100	0	f114r	f114r.38	S	B	3	9	8	1	0	5	1	0.888889	4	4	1	0	qoeedy qokchedy cheey raiin ar ain aiin al chol	[qoeedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken am Ende des Grades | Wurzel, Typ/Charge III | Drogenfraktion I | Menge-/Klassenwert II | Menge III | Rohstoffklasse I | trocken; nominal trockenes Gut/Material	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | V13:VALUE_MINIM_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE | V13:DRY_OL_FORM	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	1	qoeedy	1	qoeedy	<BOS>	qokchedy	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	fertig aufbereitete Form; heiß und trocken in der Mitte des Grades, abgeschlossen; trocken am Ende des Grades; Wurzel, Typ/Charge III; Drogenfraktion I; Menge-/Klassenwert II; Menge III; Rohstoffklasse I; trocken; nominal trockenes Gut/Material
