occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	scope_mode	context_class	placement_class	attachment_class	left_surface	right_surface	left_fused_surface	left_fused_occurrences	right_fused_surface	right_fused_occurrences	working_gloss_de	working_render_de	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v36_gloss_de	v37_gloss_de	v36_scope_state	v37_scope_state	v36_token_glosses_de	v37_token_glosses_de	v37_working_translation_de	exact_surface_dispatch	substring_dispatch
G660-T081	f11r	f11r.4	4	4	5	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	kchy	daiin	kchydy	1	dydaiin	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	1	dchol chy kchy dy daiin	dchol chy kchy dy daiin	dchol chy kchy dy daiin	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	Maß trockenen Materials | trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | [dy:?] | Grad-/Maßwert III	Maß trockenen Materials | trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | Grad-/Maßwert III	Maß trockenen Materials; trocken am Anfang des Grades; heiß und trocken am Anfang des Grades; Grad-/Maßwert III	0	0
G660-T082	f11r	f11r.6	3	3	12	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	d	y	ds	2	sy	28	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	odl d s y otol chaiin ykchor dair chody cthy s daiin	odl ds y otol chaiin ykchor dair chody cthy s daiin	odl dsy otol chaiin ykchor dair chody cthy s daiin	[s:?]	Samen-/Saatgutposten	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[odl:?] | [d:?] | [s:?] | Eintragsteil abgeschlossen | kaltes Zubereitungsgut | trocken, Grad III | [ykchor:?] | abgemessene Fraktion II | [chody:?] | CTH-Drogenmaterial | [s:?] | Grad-/Maßwert III	[odl:?] | [d:?] | Samen-/Saatgutposten | Eintragsteil abgeschlossen | kaltes Zubereitungsgut | trocken, Grad III | [ykchor:?] | abgemessene Fraktion II | [chody:?] | CTH-Drogenmaterial | Samen-/Saatgutposten | Grad-/Maßwert III	[odl:?]; [d:?]; Samen-/Saatgutposten; kaltes Zubereitungsgut; trocken, Grad III; [ykchor:?]; abgemessene Fraktion II; [chody:?]; CTH-Drogenmaterial; Samen-/Saatgutposten; Grad-/Maßwert III	0	0
G660-T083	f11r	f11r.6	11	11	12	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	cthy	daiin	cthys	0	sdaiin	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	odl d s y otol chaiin ykchor dair chody cthy s daiin	odl ds y otol chaiin ykchor dair chody cthy s daiin	odl dsy otol chaiin ykchor dair chody cthy s daiin	[s:?]	Samen-/Saatgutposten	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[odl:?] | [d:?] | [s:?] | Eintragsteil abgeschlossen | kaltes Zubereitungsgut | trocken, Grad III | [ykchor:?] | abgemessene Fraktion II | [chody:?] | CTH-Drogenmaterial | [s:?] | Grad-/Maßwert III	[odl:?] | [d:?] | Samen-/Saatgutposten | Eintragsteil abgeschlossen | kaltes Zubereitungsgut | trocken, Grad III | [ykchor:?] | abgemessene Fraktion II | [chody:?] | CTH-Drogenmaterial | Samen-/Saatgutposten | Grad-/Maßwert III	[odl:?]; [d:?]; Samen-/Saatgutposten; kaltes Zubereitungsgut; trocken, Grad III; [ykchor:?]; abgemessene Fraktion II; [chody:?]; CTH-Drogenmaterial; Samen-/Saatgutposten; Grad-/Maßwert III	0	0
G660-T084	f11r	f11r.7	4	4	4	dy	P	EOS	H	A	1	CONTEXT_SCOPED	DY_EOS	NONE	EOS	cthy	<EOS>	cthydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	1	qotchy okchol cthy dy	qotchy okchol cthy dy	qotchy okchol cthy dy	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	kalt und trocken am Anfang des Grades | [okchol:?] | CTH-Drogenmaterial | [dy:?]	kalt und trocken am Anfang des Grades | [okchol:?] | CTH-Drogenmaterial | Qualitäts-/Wertfeld geschlossen	kalt und trocken am Anfang des Grades; [okchol:?]; CTH-Drogenmaterial.	0	0
G660-T085	f11v	f11v.2	2	2	9	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	shol	chckhy	sholdy	6	dychckhy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	shol dy chckhy shcthy daiin dam ykchy dain dchy	shol dy chckhy shcthy daiin dam ykchy dain dchy	shol dy chckhy shcthy daiin dam ytchy dain dchy	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	feucht; nominal feuchtes Gut/Material | [dy:?] | Arzneikompositum: trocken, Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Menge/Portion III | [dam:?] | [ykchy:?] | Grad-/Maßwert II | [dchy:?]	feucht; nominal feuchtes Gut/Material | Qualitäts-/Wertfeld geschlossen | Arzneikompositum: trocken, Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Menge/Portion III | [dam:?] | [ykchy:?] | Grad-/Maßwert II | [dchy:?]	feucht; nominal feuchtes Gut/Material; Arzneikompositum: trocken, Gradanfang; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Menge/Portion III; [dam:?]; [ykchy:?]; Grad-/Maßwert II; [dchy:?]	0	0
G660-T086	f11v	f11v.3	2	2	9	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	otchor	kchy	otchordy	1	dykchy	2	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	otchor dy kchy tchy ar qokchd oky choldy dy	otchor dy kchy tchy ar qokchd oky chol dy dy	otchor dy kchy tchy ar qokchd oky choldydy	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	kalt-trockene Drogenportion im Ansatz | [dy:?] | heiß und trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | Drogenfraktion I | [qokchd:?] | heißer Ansatz am Anfang des Grades | [choldy:?] | [dy:?]	kalt-trockene Drogenportion im Ansatz | Qualitäts-/Wertfeld geschlossen | heiß und trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | Drogenfraktion I | [qokchd:?] | heißer Ansatz am Anfang des Grades | [choldy:?] | Qualitäts-/Wertfeld geschlossen	kalt-trockene Drogenportion im Ansatz; heiß und trocken am Anfang des Grades; kalt und trocken am Anfang des Grades; Drogenfraktion I; [qokchd:?]; heißer Ansatz am Anfang des Grades; [choldy:?].	0	0
G660-T087	f11v	f11v.3	9	9	9	dy	P	EOS	H	A	1	CONTEXT_SCOPED	DY_EOS	NONE	EOS	choldy	<EOS>	choldydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	otchor dy kchy tchy ar qokchd oky choldy dy	otchor dy kchy tchy ar qokchd oky chol dy dy	otchor dy kchy tchy ar qokchd oky choldydy	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kalt-trockene Drogenportion im Ansatz | [dy:?] | heiß und trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | Drogenfraktion I | [qokchd:?] | heißer Ansatz am Anfang des Grades | [choldy:?] | [dy:?]	kalt-trockene Drogenportion im Ansatz | Qualitäts-/Wertfeld geschlossen | heiß und trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | Drogenfraktion I | [qokchd:?] | heißer Ansatz am Anfang des Grades | [choldy:?] | Qualitäts-/Wertfeld geschlossen	kalt-trockene Drogenportion im Ansatz; heiß und trocken am Anfang des Grades; kalt und trocken am Anfang des Grades; Drogenfraktion I; [qokchd:?]; heißer Ansatz am Anfang des Grades; [choldy:?].	0	0
G660-T088	f11v	f11v.6	5	5	9	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	chor	ddy	chordy	2	dyddy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	0	0	1	0	soydy qoteey qot chor dy ddy cthor shy arg	soydy qoteey qotchor dy ddy cthor shy arg	soydy qoteey qot chor y ddy cthor shy arg	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[soydy:?] | kalt am Ende des Grades | [qot:?] | Pflanzen-/Reproduktionsteil | [dy:?] | [ddy:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | feucht am Anfang des Grades | [arg:?]	[soydy:?] | kalt am Ende des Grades | [qot:?] | Pflanzen-/Reproduktionsteil | Qualitäts-/Wertfeld geschlossen | [ddy:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | feucht am Anfang des Grades | [arg:?]	[soydy:?]; kalt am Ende des Grades; [qot:?]; Pflanzen-/Reproduktionsteil; [ddy:?]; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; feucht am Anfang des Grades; [arg:?]	0	0
G660-T089	f11v	f11v.7	5	5	6	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	cthey	chold	ctheys	0	schold	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	ycheor ksho dor cthey s chold	ycheor ksho dor cthey schold	ycheor ksho dor cthey s chold	[s:?]	Samen-/Saatgutposten	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ycheor:?] | [ksho:?] | [dor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [s:?] | [chold:?]	[ycheor:?] | [ksho:?] | [dor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Samen-/Saatgutposten | [chold:?]	[ycheor:?]; [ksho:?]; [dor:?]; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; Samen-/Saatgutposten; [chold:?]	0	0
G660-T090	f13r	f13r.1	4	4	9	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	shol	qopchy	sholdy	6	dyqopchy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	torshor opchy shol dy qopchy shol opchor dypchy dchg	torshor opchy shol dy qopchy shol opchor dypchy dchm	torshor opchy ol dy qopchy shol opchor dypchy dchg	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[torshor:?] | [opchy:?] | feucht; nominal feuchtes Gut/Material | [dy:?] | [qopchy:?] | feucht; nominal feuchtes Gut/Material | [opchor:?] | [dypchy:?] | [dchg:?]	[torshor:?] | [opchy:?] | feucht; nominal feuchtes Gut/Material | Qualitäts-/Wertfeld geschlossen | [qopchy:?] | feucht; nominal feuchtes Gut/Material | [opchor:?] | [dypchy:?] | [dchg:?]	[torshor:?]; [opchy:?]; feucht; nominal feuchtes Gut/Material; [qopchy:?]; feucht; nominal feuchtes Gut/Material; [opchor:?]; [dypchy:?]; [dchg:?]	0	0
G660-T091	f13r	f13r.2	10	10	11	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	daiin	y	daiins	1	sy	28	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	dchol chol dol shkchy ydal shy ykchy qoty daiin s y	dchol chol dol shkchy ydal shy ykchy qotey daiin s y	dchol chol dol shkchy ydal shy ykchy qothy aiin s y	[s:?]	Samen-/Saatgutposten	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	Maß trockenen Materials | trocken; nominal trockenes Gut/Material | Materialmaß | [shkchy:?] | [ydal:?] | feucht am Anfang des Grades | [ykchy:?] | kalt am Anfang des Grades | Grad-/Maßwert III | [s:?] | Eintrag abgeschlossen	Maß trockenen Materials | trocken; nominal trockenes Gut/Material | Materialmaß | [shkchy:?] | [ydal:?] | feucht am Anfang des Grades | [ykchy:?] | kalt am Anfang des Grades | Grad-/Maßwert III | Samen-/Saatgutposten | Eintrag abgeschlossen	Maß trockenen Materials; trocken; nominal trockenes Gut/Material; Materialmaß; [shkchy:?]; [ydal:?]; feucht am Anfang des Grades; [ykchy:?]; kalt am Anfang des Grades; Grad-/Maßwert III; Samen-/Saatgutposten.	0	0
G660-T092	f13r	f13r.3	1	1	11	s	P	BOS	H	A	1	CONTEXT_SCOPED	S_BOS	NONE	RIGHT_SEED_HEAD	<BOS>	y	NONE	0	sy	28	Samen-/Saatgutposten	Samen-/Saatgutposten:	Salzposten oder bloßer Rubrikkopf	1	1	1	0	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	s dchor shaiin oeees ykor chor ytshy ykchy kchy dar	[s:?]	Samen-/Saatgutposten	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[s:?] | Eintragsteil abgeschlossen | [dchor:?] | feucht, Grad III | [oeees:?] | [ykor:?] | Pflanzen-/Reproduktionsteil | [ytshy:?] | [ykchy:?] | heiß und trocken am Anfang des Grades | abgemessene Fraktion I	Samen-/Saatgutposten | Eintragsteil abgeschlossen | [dchor:?] | feucht, Grad III | [oeees:?] | [ykor:?] | Pflanzen-/Reproduktionsteil | [ytshy:?] | [ykchy:?] | heiß und trocken am Anfang des Grades | abgemessene Fraktion I	Samen-/Saatgutposten:; [dchor:?]; feucht, Grad III; [oeees:?]; [ykor:?]; Pflanzen-/Reproduktionsteil; [ytshy:?]; [ykchy:?]; heiß und trocken am Anfang des Grades; abgemessene Fraktion I	0	0
G660-T093	f13r	f13r.7	4	4	9	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	chol	qoy	choldy	8	dyqoy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	dchy qoky chol dy qoy d oldy okchor doaiin	dchy qoky chol dy qokhy d oldy okchor doaiin	dchy qoky chol dy qoy d oldy okchor doaiin	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[dchy:?] | heiß am Anfang des Grades | trocken; nominal trockenes Gut/Material | [dy:?] | [qoy:?] | [d:?] | [oldy:?] | [okchor:?] | [doaiin:?]	[dchy:?] | heiß am Anfang des Grades | trocken; nominal trockenes Gut/Material | Qualitäts-/Wertfeld geschlossen | [qoy:?] | [d:?] | [oldy:?] | [okchor:?] | [doaiin:?]	[dchy:?]; heiß am Anfang des Grades; trocken; nominal trockenes Gut/Material; [qoy:?]; [d:?]; [oldy:?]; [okchor:?]; [doaiin:?]	0	0
G660-T094	f13r	f13r.8	5	5	7	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	k	okchey	ks	0	sokchey	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	shochy qokchy torchy k s okchey daiin	shochy qokchy torchy kccky s okchey daiin	shochy qokchy torchy k s okchey daiin	[s:?]	Samen-/Saatgutposten	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[shochy:?] | heiß und trocken am Anfang des Grades | [torchy:?] | [k:?] | [s:?] | heiß-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III	[shochy:?] | heiß und trocken am Anfang des Grades | [torchy:?] | [k:?] | Samen-/Saatgutposten | heiß-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III	[shochy:?]; heiß und trocken am Anfang des Grades; [torchy:?]; [k:?]; Samen-/Saatgutposten; heiß-trockener Ansatz in der Mitte des Grades; Grad-/Maßwert III	0	0
G660-T095	f13v	f13v.10	5	5	6	kchor	P	MEDIAL	H	A	1	EXACT_WHOLE	EXACT_WHOLE	NONE	MEDIAL	kchey	dal	kcheykchor	0	kchordal	0	Drogenportion, heiß-trocken	Drogenportion, heiß-trocken	heiß-trockener Drogenteil	1	1	1	0	y ol chy kchey kchor dal	y ol chy kchey kchor dal	yol chy kchey kchor dal	[kchor:?]	Drogenportion, heiß-trocken	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades | [kchor:?] | abgemessene Rohstoffmenge I	Eintrag: | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades | Drogenportion, heiß-trocken | abgemessene Rohstoffmenge I	Eintrag: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Anfang des Grades; heiß und trocken in der Mitte des Grades; Drogenportion, heiß-trocken; abgemessene Rohstoffmenge I	1	0
G660-T096	f13v	f13v.4	3	3	8	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	l	chey	ls	12	schey	5	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	o l s chey okos oaiin okshy qo	ols chey okos oaiin okshy qocky	ols chey okos oaiin okshy qo	[s:?]	Samen-/Saatgutposten	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[o:?] | [l:?] | [s:?] | trocken in der Mitte des Grades | [okos:?] | Ansatzmenge III | heiß-feuchter Ansatz am Anfang des Grades | [qo:?]	[o:?] | [l:?] | Samen-/Saatgutposten | trocken in der Mitte des Grades | [okos:?] | Ansatzmenge III | heiß-feuchter Ansatz am Anfang des Grades | [qo:?]	[o:?]; [l:?]; Samen-/Saatgutposten; trocken in der Mitte des Grades; [okos:?]; Ansatzmenge III; heiß-feuchter Ansatz am Anfang des Grades; [qo:?]	0	0
G660-T097	f13v	f13v.6	4	4	8	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	shol	oty	sholdy	6	dyoty	1	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	foldaiin olcphy shol dy oty shor qotyd dairod	foldaiin olcphy shol dy oty shor qotyd dairo d	foldaiin olcphy shol dy oty shor qotyd dairod	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[foldaiin:?] | [olcphy:?] | feucht; nominal feuchtes Gut/Material | [dy:?] | kalter Ansatz am Anfang des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [qotyd:?] | [dairod:?]	[foldaiin:?] | [olcphy:?] | feucht; nominal feuchtes Gut/Material | Qualitäts-/Wertfeld geschlossen | kalter Ansatz am Anfang des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [qotyd:?] | [dairod:?]	[foldaiin:?]; [olcphy:?]; feucht; nominal feuchtes Gut/Material; kalter Ansatz am Anfang des Grades; Blüten-/Fruchtstand; reproduktiver Teil; [qotyd:?]; [dairod:?]	0	0
G660-T098	f14r	f14r.10	6	6	8	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	dol	dy	doldy	2	dydy	2	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	qotchor chod shoty chody dol dy dy okchydy	qotchor chod shoty chody dol dy dy okchy dy	qotchor chod shoty chody dol dy dy okchy dy	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	kalt-trockene Drogenportion | [chod:?] | [shoty:?] | [chody:?] | Materialmaß | [dy:?] | [dy:?] | [okchydy:?]	kalt-trockene Drogenportion | [chod:?] | [shoty:?] | [chody:?] | Materialmaß | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen | [okchydy:?]	kalt-trockene Drogenportion; [chod:?]; [shoty:?]; [chody:?]; Materialmaß; [okchydy:?]	0	0
G660-T099	f14r	f14r.10	7	7	8	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	dy	okchydy	dydy	2	dyokchydy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	qotchor chod shoty chody dol dy dy okchydy	qotchor chod shoty chody dol dy dy okchy dy	qotchor chod shoty chody dol dy dy okchy dy	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	kalt-trockene Drogenportion | [chod:?] | [shoty:?] | [chody:?] | Materialmaß | [dy:?] | [dy:?] | [okchydy:?]	kalt-trockene Drogenportion | [chod:?] | [shoty:?] | [chody:?] | Materialmaß | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen | [okchydy:?]	kalt-trockene Drogenportion; [chod:?]; [shoty:?]; [chody:?]; Materialmaß; [okchydy:?]	0	0
G660-T100	f14r	f14r.11	3	3	7	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	schol	shey	scholdy	0	dyshey	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	dchokchy schol dy shey dar qoty ykeeyky	dchokchy schol dy shey dar qoty ykeey ky	dchokch schol dy shey dar qoty ykeey ky	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[dchokchy:?] | trockener Samen/Saatgutstoff/Trockengut | [dy:?] | feucht in der Mitte des Grades | abgemessene Fraktion I | kalt am Anfang des Grades | [ykeeyky:?]	[dchokchy:?] | trockener Samen/Saatgutstoff/Trockengut | Qualitäts-/Wertfeld geschlossen | feucht in der Mitte des Grades | abgemessene Fraktion I | kalt am Anfang des Grades | [ykeeyky:?]	[dchokchy:?]; trockener Samen/Saatgutstoff/Trockengut; feucht in der Mitte des Grades; abgemessene Fraktion I; kalt am Anfang des Grades; [ykeeyky:?]	0	0
G660-T101	f14r	f14r.3	3	3	5	kchor	P	MEDIAL	H	A	1	EXACT_WHOLE	EXACT_WHOLE	NONE	MEDIAL	olchy	daiin	olchykchor	0	kchordaiin	0	Drogenportion, heiß-trocken	Drogenportion, heiß-trocken	heiß-trockener Drogenteil	1	1	1	1	ydaiin olchy kchor daiin olol	ydaiin olchy kchor daiin olol	ydaiin olchy kchor daiin olol	[kchor:?]	Drogenportion, heiß-trocken	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ydaiin:?] | [olchy:?] | [kchor:?] | Menge/Portion III | [olol:?]	[ydaiin:?] | [olchy:?] | Drogenportion, heiß-trocken | Menge/Portion III | [olol:?]	[ydaiin:?]; [olchy:?]; Drogenportion, heiß-trocken; Menge/Portion III; [olol:?]	1	0
G660-T102	f14r	f14r.8	6	6	6	s	P	EOS	H	A	1	CONTEXT_SCOPED	S_EOS	NONE	LEFT_OR_SPECIES_RIVAL	ykaiin	<EOS>	ykaiins	0	NONE	0	Samen-/Saatgutposten	Samen-/Saatgutposten.	links gebundene Species-/Drogenart	1	1	1	0	soshy chol shor cheos ykaiin s	soshy fchol shor cheor ykaiin s	soshy kchol shor cheor kaiin s	[s:?]	Samen-/Saatgutposten	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[soshy:?] | trocken; nominal trockenes Gut/Material | Blüten-/Fruchtstand; reproduktiver Teil | [cheos:?] | [ykaiin:?] | [s:?]	[soshy:?] | trocken; nominal trockenes Gut/Material | Blüten-/Fruchtstand; reproduktiver Teil | [cheos:?] | [ykaiin:?] | Samen-/Saatgutposten	[soshy:?]; trocken; nominal trockenes Gut/Material; Blüten-/Fruchtstand; reproduktiver Teil; [cheos:?]; [ykaiin:?]; Samen-/Saatgutposten.	0	0
G660-T103	f14r	f14r.9	9	9	9	dy	P	EOS	H	A	1	CONTEXT_SCOPED	DY_EOS	NONE	EOS	ty	<EOS>	tydy	3	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	sody chody otchody qotchy koiin sy sho ty dy	sody chody otchody qotchy koiin sy shoty dy	sody chody otchody qotchykoiin sy sho tydy	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Samen/Saatgut, fertig aufbereitet | [chody:?] | [otchody:?] | kalt und trocken am Anfang des Grades | [koiin:?] | Saatgut in Grundform | feuchter Ansatz | kalt am Anfang des Grades | [dy:?]	Samen/Saatgut, fertig aufbereitet | [chody:?] | [otchody:?] | kalt und trocken am Anfang des Grades | [koiin:?] | Saatgut in Grundform | feuchter Ansatz | kalt am Anfang des Grades | Qualitäts-/Wertfeld geschlossen	Samen/Saatgut, fertig aufbereitet; [chody:?]; [otchody:?]; kalt und trocken am Anfang des Grades; [koiin:?]; Saatgut in Grundform; feuchter Ansatz; kalt am Anfang des Grades.	0	0
G660-T104	f14v	f14v.1	4	4	8	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	otyshy	ypchor	otyshydy	0	dyypchor	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	pdychoiin yfodain otyshy dy ypchor daiin kol ydain	pdychoiin yfodain otyshy dy ypchor daiin kol ydain	pdychoiin yfodain otyy dy ypchor daiin kol ydain	[dy:?]	Qualitäts-/Wertfeld geschlossen	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[pdychoiin:?] | [yfodain:?] | [otyshy:?] | [dy:?] | [ypchor:?] | Menge/Portion III | heiß; nominal heißes Gut/Material | [ydain:?]	[pdychoiin:?] | [yfodain:?] | [otyshy:?] | Qualitäts-/Wertfeld geschlossen | [ypchor:?] | Menge/Portion III | heiß; nominal heißes Gut/Material | [ydain:?]	[pdychoiin:?]; [yfodain:?]; [otyshy:?]; [ypchor:?]; Menge/Portion III; heiß; nominal heißes Gut/Material; [ydain:?]	0	0
