master_card_id	master_form	registered_surfaces	portable_card_value_de	syntactic_type	portable_scope	owner_argument_policy	fluent_do_not_auto_add	drawer	event_count	records
MC018	qotedaiin	qotedaiin	Kurzsoll	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC019	oldy	oldy	fertig	TERMINAL_STATE	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	2	B4|H4
MC020	solkeey	solkeey	Langsammlung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B6
MC021	oltchy	oltchy	Folgebereitung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H4
MC022	chckhal	chckhal	Zielpassage	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B4
MC023	kair	kair	Beckenlauf	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B1
MC024	qokol	qokol	Weiter einsetzen	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	B4
MC025	dchedy	dchedy|schedy|tchedy	überführen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	4	B1|B2|B3
MC026	choky	choky|oky|qoky	einsetzen	ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	10	B1|B2|B3|B4|H1|H5
MC027	oykchor	oykchor	Arbeitsansatz	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H2
MC028	olchedy	olchedy|qolchedy	weiterführen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	B1|B2|B3
MC029	lar	lar	Quellabzug	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC030	lo	lo	Abzug	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC031	dalchdy	dalchdy	Zieltransfer; Schluss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC032	cheeky	cheeky	länger bearbeiten	DURATIVE_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	2	B4|H4
MC033	oiiin	oiiin|soiiin	Arbeitsstufe	STAGE_OBJECT	ACTIVE_BIO_CROSS_RECORD	ACTIVE_BIO_ITEM_OR_STATION	No plant, water, body, patient, vessel, exact target or unit	D5_QUANTITY_PART_STAGE	2	B1|B3
MC034	cho	cho|sho	weitere Zutat	OBJECT	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	4	H5
MC035	chckhy	chckhy|shckhy	durchleiten	ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	4	B1|B2
MC036	solkaiin	solkaiin	Sollsammlung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B2
MC037	tchody	tchody	Endzugabe; Schluss	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H3
MC038	lshedy	lshedy	Waschgang; Schluss	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	2	B1
MC039	aiin	aiin|chaiin|daiin|saiin|taiin	Sollmaß	QUANTITY	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	20	B1|B2|B3|B4|B5|B6|H1|H2|H3|H4|H5
MC040	okal	okal|qokal	dorthin einsetzen	TARGET_ACTION	ACTIVE_CROSS_RECORD	VISIBLE_OR_REGISTERED_TARGET	specific owner noun not supplied by card	ACTIVE_CORE	6	B1|B2|B3|H4
MC041	okchol	okchol	Weiterverarbeitung	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	H3
MC042	cheedar	cheedar	Quelltransfer	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC043	shecthedchy	shecthedchy	Vorbereitungstransfer	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC044	qokar	qokar	Quelleinsatz	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC045	olkeedy	olkeedy|solkeedy	lange sammeln; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	B1|B3
MC046	raly	raly	Endposten	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B6
MC047	ykain	ykain	erste Portion	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	1	H4
MC048	kaiiin	kaiiin	Arbeitsstufe	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	1	H2
MC049	schoal	schoal	Sudansatz	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H3
MC050	solkey	solkey	Kurzsammlung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B4
MC051	lchedal	lchedal	Zielabführung	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B1
MC052	qekey	qekey	Kurzbearbeitung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B6
MC053	otol	otol	Fortgang	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	H2
MC054	qokaly	qokaly	Zieleinsatz	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC055	char	char|dar|sar	davon	SOURCE_ANAPHOR	ACTIVE_CROSS_RECORD	INHERITED_SOURCE_OR_PREVIOUS_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	5	B1|B2|B3|H1|H2
MC056	ral	ral	Zielmarke	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B1
MC057	otchedy	otchedy|qotchedy	Folgetransfer; Schluss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	2	B3
MC058	sheckhal	sheckhal	Kurze Zielpassage	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B1
MC059	dain	dain	Einlage	INSERT_OBJECT	ACTIVE_BIO_CROSS_RECORD	ACTIVE_BIO_ITEM_OR_STATION	No plant, water, body, patient, vessel, exact target or unit	D1_MATERIAL_PRODUCT_VESSEL	2	B4|B6
MC060	otaiin	otaiin|sotaiin	Folgemaß	ORDERED_QUANTITY	ACTIVE_CROSS_RECORD	ACTIVE_SEQUENCE	specific owner noun not supplied by card	ACTIVE_CORE	3	B2|B3
MC061	sshkchdy	sshkchdy	Haltetransfer; Schluss	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B1
MC062	shoyty	shoyty	Zugabeteil	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H3
MC063	oteey	oteey	Langfolge	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	2	B2
MC064	chedchy	chedchy	Postentransfer	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC065	ls	ls	Auslass	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC066	lcheey	lcheey	Klarabzug	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B2
MC067	otchdy	otchdy	Nachtransfer; Schluss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B5
MC068	sotodan	sotodan	Folgeanwendung	LEARNED_APPLICATION_ACTION	LOCAL_LEARNED_WHOLE_CARD	VISIBLE_APPLICATION_OR_STORAGE_OWNER	patient|disease|body part	D7_APPLICATION_FASTEN_STORE	1	H5
MC069	otytchol	otytchol	Folgeteil	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	1	H1
MC070	pchedy	pchedy	Zuführung; Schluss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC071	dchey	dchey	Grundteil	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H1
MC072	orain	orain	Bereitungsanteil	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H4
MC073	qcthey	qcthey|shcthey	kurz vorbereiten	SHORT_PREPARATION_ACTION	ACTIVE_BIO_CROSS_RECORD	ACTIVE_BIO_ITEM_OR_STATION	No plant, water, body, patient, vessel, exact target or unit	D3_HEAT_SETTLE_STATE	2	B2|B3
MC074	chdy	chdy|chedy	überführen	ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	11	B1|B3|B4|B5|H4
MC075	ycheor	ycheor	Auszugsansatz	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H2
MC076	dsheol	dsheol	Kurzhalt	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B1
MC077	kchal	kchal	Zielbearbeitung	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	H5
MC078	olsaly	olsaly	Zwischenziel	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC079	daldy	daldy	Zielschluss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC080	chor	chor|or|shor|sor	Ansatz	OBJECT	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	7	B3|B4|H2|H4
MC081	okair	okair	Laufeinsatz	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC082	qokeedy	qokeedy	lange einwirken; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	10	B2|B3|B4
MC083	qokedy	qokedy	kurz einwirken; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	8	B1|B3|B4
MC084	rshedy	rshedy	Waschschluss	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B2
MC085	cheoar	cheoar	Quellauszug	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H4
MC086	chety	chety|chty	Anteil	QUANTITY_OBJECT	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	2	B3|H1
MC087	chodaiin	chodaiin	Zugabemaß	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H2
MC088	qokchdy	qokchdy	einführen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	B1|B3|B5
MC089	skar	skar	Quellausguss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B4
MC090	kchol	kchol	Weiterverarbeitung	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	H5
MC091	dairydy	dairydy	Laufschluss	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B4
MC092	lol	lol	Weiterabzug	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B5
MC093	otal	otal|qotal	danach dorthin	TARGET_ANAPHOR	ACTIVE_CROSS_RECORD	VISIBLE_OR_REGISTERED_TARGET	specific owner noun not supplied by card	ACTIVE_CORE	3	B3|B4
MC094	cheeety	cheeety	Vollteil	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC095	sheey	sheey	Langhalt	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B4
MC096	qokeedal	qokeedal	Langer Zieleinsatz	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B1
MC097	olkain	olkain|qolkain	weiterer Anteil	CONTINUED_QUANTITY_OBJECT	ACTIVE_BIO_CROSS_RECORD	ACTIVE_BIO_ITEM_OR_STATION	No plant, water, body, patient, vessel, exact target or unit	D5_QUANTITY_PART_STAGE	2	B1|B4
MC098	tshol	tshol	Kochgut	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H3
MC099	cheeckhody	cheeckhody	Langpassage; Schluss	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	H5
MC100	ody	ody	Abkühlen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H4
MC101	ldalor	ldalor	Endziel	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B6
MC102	rsheal	rsheal	Kurzhalt am Ziel	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B2
MC103	chokchy	chokchy|okchy|qokchy	weiterbearbeiten	ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	H1|H5
MC104	keol	keol	Kurzfortsetzung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H5
MC105	chkain	chkain|kain	Anteil	QUANTITY_OBJECT	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	B1|B3|B4
MC106	teol	teol	Kurzfortsetzung	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B1
MC107	qotchy	qotchy	Folgeposten	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	H3
MC108	etyd	etyd	Kurzteil	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H1
MC109	ytey	ytey	Kurzteil	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B1
MC110	chkeedy	chkeedy	Langwärmen; Schluss	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC111	shfydaiin	shfydaiin	Stehzeit	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H3
MC112	octheol	octheol	Fortsetzung vorbereiten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B2
MC113	shedal	shedal	am Ziel absetzen	TARGET_STATE_ACTION	ACTIVE_BIO_CROSS_RECORD	ACTIVE_BIO_ITEM_OR_STATION	No plant, water, body, patient, vessel, exact target or unit	D3_HEAT_SETTLE_STATE	2	B3|B5
MC114	sh	sh	Halten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H5
MC115	qoctholy	qoctholy	Folgeposten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H2
