event_id	page	record	locus	locus_position	card_no	component_recipe	surface	entry_frame	multi_surface_card	renderer_source	global_first_choice	remove_wrapper	apply_wrapper	residual_locus_mode	selection_instruction_de
E070	f55v	H4	f55v.11	MIDDLE	PROC049	OL+T+Y	oltchy	BARE	NO	GLOBAL_RULE_RENDERER	oltchy	NONE	NONE	RR09	Globale Kartenform kopieren.
E071	f55v	H4	f55v.11	MIDDLE	PROC016	OR	or	BARE	YES	AUTOMATIC_CONTEXT_RULE	chor	ch	Ø	RR09	Kurze Nachbar-/Positionsregel anwenden.
E072	f55v	H4	f55v.11	MIDDLE	PROC019	Y	y	BARE	YES	RESIDUAL_LOCUS_TABLE	chey	che	Ø	RR09	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
E073	f55v	H4	f55v.11	LAST	PROC050	OR+AIN	orain	BARE	NO	GLOBAL_RULE_RENDERER	orain	NONE	NONE	RR09	Globale Kartenform kopieren.
E074	f56r	H5	f56r.5	FIRST	PROC051	HO+CH+OR	chochor	c	NO	GLOBAL_RULE_RENDERER	chochor	NONE	NONE	NONE	Globale Kartenform kopieren.
E075	f56r	H5	f56r.5	MIDDLE	PROC052	HO	cho	c	YES	GLOBAL_RULE_RENDERER	cho	NONE	NONE	NONE	Globale Kartenform kopieren.
E076	f56r	H5	f56r.5	MIDDLE	PROC053	HO+AL+Y	chodaly	c	NO	GLOBAL_RULE_RENDERER	chodaly	NONE	NONE	NONE	Globale Kartenform kopieren.
E077	f56r	H5	f56r.5	LAST	PROC009	AIIN	daiin	d	YES	GLOBAL_RULE_RENDERER	daiin	NONE	NONE	NONE	Globale Kartenform kopieren.
E078	f56r	H5	f56r.7	FIRST	PROC052	HO	sho	s	YES	GLOBAL_RULE_RENDERER	sho	NONE	NONE	NONE	Globale Kartenform kopieren.
E079	f56r	H5	f56r.7	MIDDLE	PROC054	K+OL	kchol	BARE	NO	GLOBAL_RULE_RENDERER	kchol	NONE	NONE	NONE	Globale Kartenform kopieren.
E080	f56r	H5	f56r.7	MIDDLE	PROC020	OT+CH+OR	otchor	BARE	YES	GLOBAL_RULE_RENDERER	otchor	NONE	NONE	NONE	Globale Kartenform kopieren.
E081	f56r	H5	f56r.7	MIDDLE	PROC008	OK+Y	choky	ch	YES	GLOBAL_RULE_RENDERER	choky	NONE	NONE	NONE	Globale Kartenform kopieren.
E082	f56r	H5	f56r.7	LAST	PROC055	AL	dal	d	YES	GLOBAL_RULE_RENDERER	dal	NONE	NONE	NONE	Globale Kartenform kopieren.
E083	f56r	H5	f56r.8	FIRST	PROC034	RESUME_CARD	schol	s	YES	RESIDUAL_LOCUS_TABLE	dchol	d	s	RR10	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
E084	f56r	H5	f56r.8	MIDDLE	PROC056	HO+Y	choy	c	NO	GLOBAL_RULE_RENDERER	choy	NONE	NONE	RR10	Globale Kartenform kopieren.
E085	f56r	H5	f56r.8	MIDDLE	PROC008	OK+Y	choky	ch	YES	GLOBAL_RULE_RENDERER	choky	NONE	NONE	RR10	Globale Kartenform kopieren.
E086	f56r	H5	f56r.8	LAST	PROC057	CH+EE+CKH+O+DY	cheeckhody	BARE	NO	GLOBAL_RULE_RENDERER	cheeckhody	NONE	NONE	RR10	Globale Kartenform kopieren.
E087	f56r	H5	f56r.12	FIRST	PROC058	SH	sh	BARE	NO	GLOBAL_RULE_RENDERER	sh	NONE	NONE	NONE	Globale Kartenform kopieren.
E088	f56r	H5	f56r.12	MIDDLE	PROC052	HO	cho	c	YES	GLOBAL_RULE_RENDERER	cho	NONE	NONE	NONE	Globale Kartenform kopieren.
E089	f56r	H5	f56r.12	MIDDLE	PROC059	K+E+Y	kchey	BARE	NO	GLOBAL_RULE_RENDERER	kchey	NONE	NONE	NONE	Globale Kartenform kopieren.
E090	f56r	H5	f56r.12	LAST	PROC060	OK+OK+Y	qokokchy	q	NO	GLOBAL_RULE_RENDERER	qokokchy	NONE	NONE	NONE	Globale Kartenform kopieren.
E091	f56r	H5	f56r.13	FIRST	PROC011	OK+Y	okchy	BARE	YES	GLOBAL_RULE_RENDERER	okchy	NONE	NONE	NONE	Globale Kartenform kopieren.
E092	f56r	H5	f56r.13	MIDDLE	PROC061	OK+CH+E+O	chokcheo	ch	NO	GLOBAL_RULE_RENDERER	chokcheo	NONE	NONE	NONE	Globale Kartenform kopieren.
E093	f56r	H5	f56r.13	LAST	PROC062	K+AL	kchal	BARE	NO	GLOBAL_RULE_RENDERER	kchal	NONE	NONE	NONE	Globale Kartenform kopieren.
E094	f56r	H5	f56r.18	FIRST	PROC052	HO	sho	s	YES	GLOBAL_RULE_RENDERER	sho	NONE	NONE	RR11	Globale Kartenform kopieren.
E095	f56r	H5	f56r.18	MIDDLE	PROC011	OK+Y	chokchy	ch	YES	RESIDUAL_LOCUS_TABLE	okchy	Ø	ch	RR11	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
E096	f56r	H5	f56r.18	MIDDLE	PROC063	K+HO+AR	kchoar	BARE	NO	GLOBAL_RULE_RENDERER	kchoar	NONE	NONE	RR11	Globale Kartenform kopieren.
E097	f56r	H5	f56r.18	LAST	PROC064	OT+O+AIN	sotodan	s	NO	GLOBAL_RULE_RENDERER	sotodan	NONE	NONE	RR11	Globale Kartenform kopieren.
E098	f56r	H5	f56r.19	FIRST	PROC065	OT+Y	otchey	BARE	NO	GLOBAL_RULE_RENDERER	otchey	NONE	NONE	NONE	Globale Kartenform kopieren.
E099	f56r	H5	f56r.19	MIDDLE	PROC066	K+E+OL	keol	BARE	NO	GLOBAL_RULE_RENDERER	keol	NONE	NONE	NONE	Globale Kartenform kopieren.
E100	f56r	H5	f56r.19	LAST	PROC009	AIIN	daiin	d	YES	GLOBAL_RULE_RENDERER	daiin	NONE	NONE	NONE	Globale Kartenform kopieren.
E101	f81v	B1	f81v.2	FIRST	PROC067	OK+E+DY	qokedy	q	NO	GLOBAL_RULE_RENDERER	qokedy	NONE	NONE	RR12	Globale Kartenform kopieren.
E102	f81v	B1	f81v.2	MIDDLE	PROC038	OK+AIIN	okaiin	BARE	YES	RESIDUAL_LOCUS_TABLE	qokaiin	q	Ø	RR12	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
E103	f81v	B1	f81v.2	MIDDLE	PROC068	K+AIR	kair	BARE	NO	GLOBAL_RULE_RENDERER	kair	NONE	NONE	RR12	Globale Kartenform kopieren.
E104	f81v	B1	f81v.2	MIDDLE	PROC048	OK+AL	okal	BARE	YES	RESIDUAL_LOCUS_TABLE	qokal	q	Ø	RR12	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
E105	f81v	B1	f81v.2	MIDDLE	PROC003	AR	sar	s	YES	RESIDUAL_LOCUS_TABLE	char	ch	s	RR12	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
E106	f81v	B1	f81v.2	MIDDLE	PROC013	OL	ol	BARE	YES	GLOBAL_RULE_RENDERER	ol	NONE	NONE	RR12	Globale Kartenform kopieren.
E107	f81v	B1	f81v.2	MIDDLE	PROC069	K+AIN	kain	BARE	YES	GLOBAL_RULE_RENDERER	kain	NONE	NONE	RR12	Globale Kartenform kopieren.
E108	f81v	B1	f81v.2	MIDDLE	PROC070	OL+K+AIN	olkain	BARE	YES	GLOBAL_RULE_RENDERER	olkain	NONE	NONE	RR12	Globale Kartenform kopieren.
E109	f81v	B1	f81v.2	MIDDLE	PROC055	AL	al	BARE	YES	RESIDUAL_LOCUS_TABLE	dal	d	Ø	RR12	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
E110	f81v	B1	f81v.2	MIDDLE	PROC013	OL	ol	BARE	YES	GLOBAL_RULE_RENDERER	ol	NONE	NONE	RR12	Globale Kartenform kopieren.
E111	f81v	B1	f81v.2	MIDDLE	PROC071	R+OL	rol	BARE	NO	GLOBAL_RULE_RENDERER	rol	NONE	NONE	RR12	Globale Kartenform kopieren.
E112	f81v	B1	f81v.2	LAST	PROC072	L	dl	d	NO	GLOBAL_RULE_RENDERER	dl	NONE	NONE	RR12	Globale Kartenform kopieren.
E113	f81v	B1	f81v.7	FIRST	PROC022	OL+OR	olor	BARE	YES	GLOBAL_RULE_RENDERER	olor	NONE	NONE	RR13	Globale Kartenform kopieren.
E114	f81v	B1	f81v.7	MIDDLE	PROC013	OL	ol	BARE	YES	GLOBAL_RULE_RENDERER	ol	NONE	NONE	RR13	Globale Kartenform kopieren.
E115	f81v	B1	f81v.7	MIDDLE	PROC073	SH+E+CKH+AL	sheckhal	BARE	NO	GLOBAL_RULE_RENDERER	sheckhal	NONE	NONE	RR13	Globale Kartenform kopieren.
E116	f81v	B1	f81v.7	MIDDLE	PROC009	AIIN	daiin	d	YES	GLOBAL_RULE_RENDERER	daiin	NONE	NONE	RR13	Globale Kartenform kopieren.
E117	f81v	B1	f81v.7	MIDDLE	PROC074	OK+EE+AL	qokeedal	q	NO	GLOBAL_RULE_RENDERER	qokeedal	NONE	NONE	RR13	Globale Kartenform kopieren.
E118	f81v	B1	f81v.7	MIDDLE	PROC009	AIIN	daiin	d	YES	GLOBAL_RULE_RENDERER	daiin	NONE	NONE	RR13	Globale Kartenform kopieren.
E119	f81v	B1	f81v.7	MIDDLE	PROC075	CKH+Y	chckhy	ch	YES	GLOBAL_RULE_RENDERER	chckhy	NONE	NONE	RR13	Globale Kartenform kopieren.
E120	f81v	B1	f81v.7	MIDDLE	PROC076	CHD+DY	schedy	s	YES	GLOBAL_RULE_RENDERER	schedy	NONE	NONE	RR13	Globale Kartenform kopieren.
E121	f81v	B1	f81v.7	LAST	PROC013	OL	qol	q	YES	RESIDUAL_LOCUS_TABLE	ol	Ø	q	RR13	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
E122	f81v	B1	f81v.17	FIRST	PROC077	SH+K+CHD+DY	sshkchdy	s	NO	GLOBAL_RULE_RENDERER	sshkchdy	NONE	NONE	RR14	Globale Kartenform kopieren.
E123	f81v	B1	f81v.17	MIDDLE	PROC042	CHD+Y	chedy	BARE	YES	GLOBAL_RULE_RENDERER	chedy	NONE	NONE	RR14	Globale Kartenform kopieren.
E124	f81v	B1	f81v.17	MIDDLE	PROC013	OL	ol	BARE	YES	GLOBAL_RULE_RENDERER	ol	NONE	NONE	RR14	Globale Kartenform kopieren.
E125	f81v	B1	f81v.17	MIDDLE	PROC078	SHED+DY	shedy	BARE	YES	GLOBAL_RULE_RENDERER	shedy	NONE	NONE	RR14	Globale Kartenform kopieren.
E126	f81v	B1	f81v.17	MIDDLE	PROC079	OL+CHD+DY	qolchedy	q	YES	GLOBAL_RULE_RENDERER	qolchedy	NONE	NONE	RR14	Globale Kartenform kopieren.
E127	f81v	B1	f81v.17	MIDDLE	PROC080	OK+AIN	qokain	q	YES	GLOBAL_RULE_RENDERER	qokain	NONE	NONE	RR14	Globale Kartenform kopieren.
E128	f81v	B1	f81v.17	MIDDLE	PROC075	CKH+Y	shckhy	sh	YES	RESIDUAL_LOCUS_TABLE	chckhy	c	s	RR14	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
E129	f81v	B1	f81v.17	MIDDLE	PROC072	L	dl	d	NO	GLOBAL_RULE_RENDERER	dl	NONE	NONE	RR14	Globale Kartenform kopieren.
E130	f81v	B1	f81v.17	LAST	PROC081	R+AL	ral	BARE	NO	GLOBAL_RULE_RENDERER	ral	NONE	NONE	RR14	Globale Kartenform kopieren.
E131	f81v	B1	f81v.18	FIRST	PROC082	OK+CHD+DY	qokchdy	q	NO	GLOBAL_RULE_RENDERER	qokchdy	NONE	NONE	NONE	Globale Kartenform kopieren.
E132	f81v	B1	f81v.18	MIDDLE	PROC019	Y	chey	che	YES	GLOBAL_RULE_RENDERER	chey	NONE	NONE	NONE	Globale Kartenform kopieren.
E133	f81v	B1	f81v.18	MIDDLE	PROC013	OL	ol	BARE	YES	GLOBAL_RULE_RENDERER	ol	NONE	NONE	NONE	Globale Kartenform kopieren.
E134	f81v	B1	f81v.18	MIDDLE	PROC083	CHK+E+Y	cheky	BARE	NO	GLOBAL_RULE_RENDERER	cheky	NONE	NONE	NONE	Globale Kartenform kopieren.
E135	f81v	B1	f81v.18	MIDDLE	PROC013	OL	ol	BARE	YES	GLOBAL_RULE_RENDERER	ol	NONE	NONE	NONE	Globale Kartenform kopieren.
E136	f81v	B1	f81v.18	MIDDLE	PROC078	SHED+DY	shedy	BARE	YES	GLOBAL_RULE_RENDERER	shedy	NONE	NONE	NONE	Globale Kartenform kopieren.
E137	f81v	B1	f81v.18	MIDDLE	PROC067	OK+E+DY	qokedy	q	NO	GLOBAL_RULE_RENDERER	qokedy	NONE	NONE	NONE	Globale Kartenform kopieren.
E138	f81v	B1	f81v.18	MIDDLE	PROC067	OK+E+DY	qokedy	q	NO	GLOBAL_RULE_RENDERER	qokedy	NONE	NONE	NONE	Globale Kartenform kopieren.
E139	f81v	B1	f81v.18	MIDDLE	PROC075	CKH+Y	chckhy	ch	YES	GLOBAL_RULE_RENDERER	chckhy	NONE	NONE	NONE	Globale Kartenform kopieren.
E140	f81v	B1	f81v.18	LAST	PROC008	OK+Y	qoky	q	YES	GLOBAL_RULE_RENDERER	qoky	NONE	NONE	NONE	Globale Kartenform kopieren.
E141	f81v	B1	f81v.21	FIRST	PROC084	LSH+O	lsho	BARE	NO	GLOBAL_RULE_RENDERER	lsho	NONE	NONE	RR15	Globale Kartenform kopieren.
E142	f81v	B1	f81v.21	MIDDLE	PROC085	OK+E+Y	qokey	q	YES	RESIDUAL_LOCUS_TABLE	okey	Ø	q	RR15	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
E143	f81v	B1	f81v.21	MIDDLE	PROC086	LSH+E+DY	lshedy	BARE	NO	GLOBAL_RULE_RENDERER	lshedy	NONE	NONE	RR15	Globale Kartenform kopieren.
E144	f81v	B1	f81v.21	MIDDLE	PROC086	LSH+E+DY	lshedy	BARE	NO	GLOBAL_RULE_RENDERER	lshedy	NONE	NONE	RR15	Globale Kartenform kopieren.
E145	f81v	B1	f81v.21	MIDDLE	PROC042	CHD+Y	chedy	BARE	YES	GLOBAL_RULE_RENDERER	chedy	NONE	NONE	RR15	Globale Kartenform kopieren.
E146	f81v	B1	f81v.21	MIDDLE	PROC087	SOLK+Y	qolky	q	NO	GLOBAL_RULE_RENDERER	qolky	NONE	NONE	RR15	Globale Kartenform kopieren.
E147	f81v	B1	f81v.21	MIDDLE	PROC088	L+CHD+AL	lchedal	BARE	NO	GLOBAL_RULE_RENDERER	lchedal	NONE	NONE	RR15	Globale Kartenform kopieren.
E148	f81v	B1	f81v.21	MIDDLE	PROC013	OL	qol	q	YES	RESIDUAL_LOCUS_TABLE	ol	Ø	q	RR15	Lokalen Locusmodus aus dem Meisterexemplar verwenden.
