pair_id	view_id	surface	positive_token_count	negative_token_count	eligible_paragraphs_with_surface	eligible_folios_with_surface	full_training_log_odds	full_direction	scoreable_folds	same_direction_folds	zero_direction_folds	same_direction_rate	capacity_gate_5_paragraphs_4_folios	direction_gate_80_percent	landmark_status	structural_label_only	semantic_credit
G807-P01	STABLE_PAIRED	chdal	4	1	3	3	0.781991258678	POSITIVE	77	76	0	0.987012987013	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chdy	17	10	20	15	0.194204593776	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheal	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chear	9	5	11	9	0.229922676378	POSITIVE	77	76	0	0.987012987013	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	checkhey	4	0	4	4	1.88060354735	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	checkhy	6	2	8	8	0.638890415037	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	checthy	2	2	4	3	-0.31662102999	NEGATIVE	77	76	0	0.987012987013	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chedaiin	3	0	3	3	1.62928911907	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chedain	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chedar	6	2	6	5	0.638890415037	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chedy	59	27	41	35	0.455169277889	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheedy	10	2	11	10	1.1184634953	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheeky	2	2	4	4	-0.31662102999	NEGATIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheeor	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chees	1	2	3	3	-0.827446653756	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheey	17	8	19	17	0.405513687443	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chekal	0	3	3	2	-2.26253117905	NEGATIVE	76	76	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chekeedy	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheky	7	11	17	17	-0.744065044817	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheo	7	2	8	7	0.781991258678	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheodaiin	3	0	3	3	1.62928911907	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheodar	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheody	6	4	10	10	0.051103750135	POSITIVE	77	69	0	0.896103896104	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheoky	3	1	4	4	0.530676830397	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheoly	2	1	3	2	0.194204593776	POSITIVE	76	76	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheor	9	1	9	9	1.52920566051	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cheos	5	1	6	6	0.98266195414	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chep	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chepy	1	2	3	2	-0.827446653756	NEGATIVE	76	76	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	ches	5	2	7	7	0.471836330374	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chety	1	2	3	3	-0.827446653756	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chey	39	7	23	20	1.34477662137	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chkaiin	3	2	5	5	0.0198512066309	POSITIVE	77	63	0	0.818181818182	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chkain	2	1	3	3	0.194204593776	POSITIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chkal	1	2	3	3	-0.827446653756	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chkeey	1	2	3	3	-0.827446653756	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chl	1	2	3	3	-0.827446653756	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chlar	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cho	14	1	10	10	1.95206251133	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chockhy	3	1	4	4	0.530676830397	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chocthy	3	1	3	3	0.530676830397	POSITIVE	77	76	0	0.987012987013	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chodaiin	4	0	3	3	1.88060354735	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chodar	2	1	3	3	0.194204593776	POSITIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chody	6	7	12	11	-0.459721873631	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chokaiin	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chokain	1	3	4	3	-1.16391889038	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chokal	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chokar	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chokchy	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chokey	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	choky	1	3	4	4	-1.16391889038	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chol	32	18	37	32	0.246848327261	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	choldy	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cholkar	0	2	2	2	-1.92605894242	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	choly	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chor	27	4	23	21	1.49348757791	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chos	2	3	5	5	-0.653093266612	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chotar	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	choteey	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	choty	1	6	6	6	-1.78295809878	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	choy	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chr	4	0	3	3	1.88060354735	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chs	2	1	3	3	0.194204593776	POSITIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chtar	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chty	1	2	3	3	-0.827446653756	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chy	14	10	20	18	0.00615236227275	POSITIVE	77	37	0	0.480519480519	1	0	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	chyty	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	ckhar	0	2	2	2	-1.92605894242	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	ckheody	2	1	3	3	0.194204593776	POSITIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	ckhey	3	0	3	3	1.62928911907	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	ckhol	2	2	3	3	-0.31662102999	NEGATIVE	77	76	0	0.987012987013	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	ckhor	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	ckhy	1	7	8	8	-1.92605894242	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cphaiin	2	1	3	2	0.194204593776	POSITIVE	76	75	0	0.986842105263	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cphedy	3	0	3	3	1.62928911907	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cphey	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cphol	4	1	4	4	0.781991258678	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cphy	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cthar	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cthdy	0	2	2	2	-1.92605894242	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cthey	3	3	6	6	-0.31662102999	NEGATIVE	77	75	0	0.974025974026	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	ctho	2	2	4	4	-0.31662102999	NEGATIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cthody	1	2	2	2	-0.827446653756	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cthol	5	2	6	5	0.471836330374	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	cthy	8	1	7	6	1.4179800254	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	d	9	1	7	7	1.52920566051	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	daiiin	1	3	4	4	-1.16391889038	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	daiin	70	30	52	44	0.521264996215	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	daiir	2	2	4	4	-0.31662102999	NEGATIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dain	17	15	24	22	-0.195260172986	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dair	5	3	8	8	0.135364093753	POSITIVE	77	73	0	0.948051948052	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dal	19	23	28	24	-0.503206985571	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dalal	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dalam	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dalchedy	0	2	2	2	-1.92605894242	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	daldy	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dalol	2	1	3	3	0.194204593776	POSITIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dalor	1	2	2	2	-0.827446653756	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	daly	4	4	8	8	-0.31662102999	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dam	4	6	9	9	-0.684345810116	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dan	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dar	20	22	27	21	-0.409711453056	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dary	3	1	4	4	0.530676830397	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dchedy	1	3	3	3	-1.16391889038	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dcheedy	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dchey	2	1	3	3	0.194204593776	POSITIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dchol	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dchor	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dl	0	3	3	3	-2.26253117905	NEGATIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	doiin	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dol	10	3	11	11	0.781991258678	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dor	5	3	6	6	0.135364093753	POSITIVE	77	74	0	0.961038961039	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dory	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dshedy	6	3	8	8	0.302418178416	POSITIVE	77	76	0	0.987012987013	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dsheol	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dshor	0	2	2	2	-1.92605894242	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	dy	17	22	24	21	-0.567935458271	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	e	2	1	2	2	0.194204593776	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	eees	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	eey	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	ety	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	ey	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	fchedy	0	2	2	2	-1.92605894242	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	g	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	k	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kaiin	6	10	16	14	-0.796194110252	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kain	3	3	6	6	-0.31662102999	NEGATIVE	77	74	0	0.961038961039	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kairam	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kal	2	5	6	6	-1.10507839035	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kar	3	9	9	8	-1.3151498601	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kchdy	2	2	3	3	-0.31662102999	NEGATIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kchedy	2	1	3	3	0.194204593776	POSITIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kcheol	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kchey	0	2	2	2	-1.92605894242	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kchol	2	1	3	3	0.194204593776	POSITIVE	77	75	0	0.974025974026	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kchor	4	0	4	4	1.88060354735	POSITIVE	77	77	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	kedy	3	5	7	7	-0.768606153733	NEGATIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	keear	2	0	2	2	1.29281688244	POSITIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	keedy	11	2	8	8	1.2094352735	POSITIVE	77	77	0	1	1	1	PARAGRAPH_ECOLOGY_LANDMARK	1	0
G807-P01	STABLE_PAIRED	keeo	1	1	2	2	-0.31662102999	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
G807-P01	STABLE_PAIRED	keeody	0	2	2	2	-1.92605894242	NEGATIVE	75	75	0	1	0	1	NOT_LANDMARK	1	0
