pseudo_pair_id	target_pair_id	view_id	positive_control_surface	negative_control_surface	eligible_paragraph_universe	positive_paragraphs	negative_paragraphs	positive_folios	negative_folios	both_member_paragraphs_excluded	scoreable_predictions	invalid_training_folds	auc_ties_half	balanced_accuracy_zero_ties_half	model_scoreable	target_stable_paired_auc	pseudo_auc_ge_target_ties_against	membership_source	guarded_all_token_membership_credit
G807-P02-K05	G807-P02	STABLE_PAIRED	qokal	okeol	591	65	22	39	20	5	87	0	0.772027972028	0.749300699301	1	0.706705539359	1	GDT800_TERMINAL_L_ONLY	0
G807-P02-K06	G807-P02	STABLE_PAIRED	qotol	cthol	605	29	33	24	29	3	62	0	0.728317659352	0.73249738767	1	0.706705539359	1	GDT800_TERMINAL_L_ONLY	0
G807-P02-K07	G807-P02	STABLE_PAIRED	shol	sheol	585	88	40	69	30	5	128	0	0.788068181818	0.693181818182	1	0.706705539359	1	GDT800_TERMINAL_L_ONLY	0
G807-P02-K08	G807-P02	STABLE_PAIRED	dal	dol	598	81	32	59	29	17	113	0	0.653549382716	0.654513888889	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P02-K09	G807-P02	STABLE_PAIRED	al	lol	576	82	14	49	12	6	96	0	0.797038327526	0.748257839721	1	0.706705539359	1	GDT800_TERMINAL_L_ONLY	0
G807-P02-K10	G807-P02	STABLE_PAIRED	cthol	tol	604	33	18	29	17	3	51	0	0.922558922559	0.800505050505	1	0.706705539359	1	GDT800_TERMINAL_L_ONLY	0
G807-P02-K11	G807-P02	STABLE_PAIRED	tol	chl	604	19	19	18	16	2	38	0	0.673130193906	0.631578947368	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P02-K12	G807-P02	STABLE_PAIRED	okeol	kal	603	28	9	24	9	0	37	0	0.559523809524	0.563492063492	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P02-K13	G807-P02	STABLE_PAIRED	sheol	okol	589	37	30	28	28	7	67	0	0.805405405405	0.721171171171	1	0.706705539359	1	GDT800_TERMINAL_L_ONLY	0
G807-P02-K14	G807-P02	STABLE_PAIRED	dol	qotol	603	42	24	38	19	7	66	0	0.565476190476	0.5	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P02-K15	G807-P02	STABLE_PAIRED	okol	sal	601	34	26	33	21	3	60	0	0.662895927602	0.665158371041	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P02-K16	G807-P02	STABLE_PAIRED	sol	okeol	600	34	25	26	21	3	59	0	0.567058823529	0.592941176471	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P02-K17	G807-P02	STABLE_PAIRED	qokal	cthol	594	69	34	41	29	2	103	0	0.973572037511	0.956095481671	1	0.706705539359	1	GDT800_TERMINAL_L_ONLY	0
G807-P02-K18	G807-P02	STABLE_PAIRED	qotol	sheol	594	25	39	19	30	6	64	0	0.801025641026	0.724615384615	1	0.706705539359	1	GDT800_TERMINAL_L_ONLY	0
G807-P02-K19	G807-P02	STABLE_PAIRED	shol	dol	593	75	32	61	29	18	107	0	0.6375	0.614375	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P02-K20	G807-P02	STABLE_PAIRED	dal	lol	597	94	15	69	14	5	109	0	0.682978723404	0.482978723404	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P02-K21	G807-P02	STABLE_PAIRED	al	tol	576	85	17	50	16	4	102	0	0.599307958478	0.564705882353	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P02-K22	G807-P02	STABLE_PAIRED	cthol	chl	605	33	18	29	14	2	51	0	0.897306397306	0.858585858586	1	0.706705539359	1	GDT800_TERMINAL_L_ONLY	0
G807-P02-K23	G807-P02	STABLE_PAIRED	tol	kal	603	21	9	20	9	0	30	0	0.603174603175	0.619047619048	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P02-K24	G807-P02	STABLE_PAIRED	okeol	sol	600	25	34	21	26	3	59	0	0.567058823529	0.592941176471	1	0.706705539359	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K01	G807-P03	STABLE_PAIRED	okeol	sheol	591	23	40	22	29	4	63	0	0.622826086957	0.660869565217	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K02	G807-P03	STABLE_PAIRED	qotol	dol	603	24	42	19	38	7	66	0	0.565476190476	0.5	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K03	G807-P03	STABLE_PAIRED	tol	okol	600	18	35	17	32	3	53	0	0.596825396825	0.592063492063	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K04	G807-P03	STABLE_PAIRED	sal	sol	602	22	29	18	24	8	51	0	0.412225705329	0.451410658307	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K05	G807-P03	STABLE_PAIRED	oteol	qokal	593	18	68	17	40	3	86	0	0.789215686275	0.75408496732	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
G807-P03-K06	G807-P03	STABLE_PAIRED	kol	qotol	607	19	31	19	25	1	50	0	0.490662139219	0.484719864177	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K07	G807-P03	STABLE_PAIRED	chl	shol	595	18	91	14	72	2	109	0	0.720390720391	0.673687423687	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
G807-P03-K08	G807-P03	STABLE_PAIRED	okol	dal	597	26	87	25	61	11	113	0	0.632625994695	0.614058355438	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K09	G807-P03	STABLE_PAIRED	lol	al	576	14	82	12	49	6	96	0	0.797038327526	0.748257839721	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
G807-P03-K10	G807-P03	STABLE_PAIRED	kal	cthol	604	8	35	8	31	0	43	0	0.946428571429	0.832142857143	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
G807-P03-K11	G807-P03	STABLE_PAIRED	otchol	tol	604	19	18	18	17	3	37	0	0.976608187135	0.945906432749	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
G807-P03-K12	G807-P03	STABLE_PAIRED	cthol	okeol	603	32	24	28	20	4	56	0	0.811197916667	0.786458333333	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
G807-P03-K13	G807-P03	STABLE_PAIRED	okeol	dol	602	22	45	19	40	5	67	0	0.754545454545	0.694444444444	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
G807-P03-K14	G807-P03	STABLE_PAIRED	qotol	okol	602	30	36	25	33	2	66	0	0.521296296296	0.5	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K15	G807-P03	STABLE_PAIRED	tol	sol	599	19	35	19	28	1	54	0	0.595488721805	0.634586466165	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K16	G807-P03	STABLE_PAIRED	sal	qokal	592	21	62	19	41	7	83	0	0.623655913978	0.650153609831	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K17	G807-P03	STABLE_PAIRED	oteol	qotol	604	18	29	17	23	3	47	0	0.442528735632	0.535440613027	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K18	G807-P03	STABLE_PAIRED	kol	shol	597	11	85	11	67	9	96	0	0.509090909091	0.508556149733	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K19	G807-P03	STABLE_PAIRED	chl	dal	601	15	93	12	67	6	108	0	0.503225806452	0.574193548387	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K20	G807-P03	STABLE_PAIRED	okol	al	575	32	84	29	51	5	116	0	0.777901785714	0.756696428571	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
G807-P03-K21	G807-P03	STABLE_PAIRED	lol	cthol	603	21	36	17	31	0	57	0	0.965608465608	0.934523809524	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
G807-P03-K22	G807-P03	STABLE_PAIRED	kal	tol	603	9	21	9	20	0	30	0	0.603174603175	0.619047619048	1	0.694041867955	0	GDT800_TERMINAL_L_ONLY	0
G807-P03-K23	G807-P03	STABLE_PAIRED	otchol	okeol	603	22	27	20	23	0	49	0	0.910774410774	0.806397306397	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
G807-P03-K24	G807-P03	STABLE_PAIRED	cthol	sheol	593	34	43	29	30	2	77	0	0.93365253078	0.874487004104	1	0.694041867955	1	GDT800_TERMINAL_L_ONLY	0
