page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v38_token_glosses_de	v39_token_glosses_de	v39_working_translation_de	v38_unknown_tokens	v39_unknown_tokens	v39_complete
f102v2	f102v2.20	P	1	3	keeol	EXACT_WHOLE	qokeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoc	[qokeor:?] | Trockenansatz | [keeol:?] | [okeeey:?] | [qokeody:?] | Arzneikompositum im Trockenansatz in der Gradmitte | heiß am Ende des Grades | Materialmaß | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheeoy:?] | [tody:?] | [cheoc:?]	[qokeor:?] | Trockenansatz | stark erhitzter Drogenstoff | [okeeey:?] | [qokeody:?] | Arzneikompositum im Trockenansatz in der Gradmitte | heiß am Ende des Grades | Materialmaß | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheeoy:?] | [tody:?] | [cheoc:?]	[qokeor:?]; Trockenansatz; stark erhitzter Drogenstoff; [okeeey:?]; [qokeody:?]; Arzneikompositum im Trockenansatz in der Gradmitte; heiß am Ende des Grades; Materialmaß; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [sheeoy:?]; [tody:?]; [cheoc:?]	7	6	0
f102v2	f102v2.37	P	1	1	tchor	EXACT_WHOLE	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	[tchor:?] | Drogenfraktion I | trocken in der Mitte des Grades | heiße Drogenportion | Drogenportion | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qoeeey:?] | heiß am Ende des Grades | [okeoroly:?] | Samenfraktion I	kalt-trockene Drogenportion | Drogenfraktion I | trocken in der Mitte des Grades | heiße Drogenportion | Drogenportion | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qoeeey:?] | heiß am Ende des Grades | [okeoroly:?] | Samenfraktion I	kalt-trockene Drogenportion; Drogenfraktion I; trocken in der Mitte des Grades; heiße Drogenportion; Drogenportion; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; [qoeeey:?]; heiß am Ende des Grades; [okeoroly:?]; Samenfraktion I	3	2	0
f103r	f103r.12	S	1	7	shar	EXACT_WHOLE	oain shey shckhy oteey qokeol keedy shar aiin otedy	[oain:?] | feucht in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | kalter Ansatz am Ende des Grades | [qokeol:?] | heiß am Ende des Grades, abgeschlossen | [shar:?] | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen	[oain:?] | feucht in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | kalter Ansatz am Ende des Grades | [qokeol:?] | heiß am Ende des Grades, abgeschlossen | angefeuchtete Drogenfraktion I | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen	[oain:?]; feucht in der Mitte des Grades; Arzneikompositum: feucht, Gradanfang; kalter Ansatz am Ende des Grades; [qokeol:?]; heiß am Ende des Grades, abgeschlossen; angefeuchtete Drogenfraktion I; Menge III; kalter Ansatz in der Mitte des Grades, abgeschlossen	3	2	0
f103r	f103r.28	S	1	2	qokeeey	PRACTICAL_ACTION	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	[deshedy:?] | [qokeeey:?] | [dalkain:?] | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen	[deshedy:?] | stark erhitzt, Endstufe III | [dalkain:?] | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen	[deshedy:?]; erhitze bis Endstufe III; [dalkain:?]; heiß, Grad III, im Ansatzrahmen; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; kalt im Zubereitungsrahmen, Grad II; Menge-/Klassenwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Drogenholz, heiß am Gradende, abgeschlossen	3	2	0
f103r	f103r.32	S	1	5	shety	PRACTICAL_ACTION	okeey shedy qokedy qokal shety otedy shcthy oraiin	heißer Ansatz am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | [shety:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Portion III	heißer Ansatz am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | feucht-kalt ansetzen | kalter Ansatz in der Mitte des Grades, abgeschlossen | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Portion III	heißer Ansatz am Ende des Grades; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; setze feucht-kalt an; kalter Ansatz in der Mitte des Grades, abgeschlossen; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Portion III	1	0	1
f103r	f103r.33	S	1	5	choldy	EXACT_WHOLE	qokeey chechy qokey shckhy choldy qokal y shedy yteedy qotail shedy	heiß am Ende des Grades | [chechy:?] | heiß in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | [choldy:?] | Rohstoffklasse I, heiß am Gradanfang | ; hierzu: | feucht in der Mitte des Grades, abgeschlossen | [yteedy:?] | [qotail:?] | feucht in der Mitte des Grades, abgeschlossen	heiß am Ende des Grades | [chechy:?] | heiß in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | fertig getrocknete Droge | Rohstoffklasse I, heiß am Gradanfang | ; hierzu: | feucht in der Mitte des Grades, abgeschlossen | [yteedy:?] | [qotail:?] | feucht in der Mitte des Grades, abgeschlossen	heiß am Ende des Grades; [chechy:?]; heiß in der Mitte des Grades; Arzneikompositum: feucht, Gradanfang; fertig getrocknete Droge; Rohstoffklasse I, heiß am Gradanfang; hierzu: feucht in der Mitte des Grades, abgeschlossen; [yteedy:?]; [qotail:?]; feucht in der Mitte des Grades, abgeschlossen	4	3	0
f103r	f103r.50	S	1	4	qol	QOL_ADD_NEXT	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain	[ssheey:?] | [l:?] | feucht in der Mitte des Grades | [qol:?] | trocken am Ende des Grades | trocken in der Mitte des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | heiß, Grad II | trocken am Ende des Grades | kalt im qo-Rahmen, Grad II	[ssheey:?] | [l:?] | feucht in der Mitte des Grades | Drogenstoff zugeben | trocken am Ende des Grades | trocken in der Mitte des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | heiß, Grad II | trocken am Ende des Grades | kalt im qo-Rahmen, Grad II	[ssheey:?]; [l:?]; feucht in der Mitte des Grades; gib Folgendes hinzu: trocken am Ende des Grades; trocken in der Mitte des Grades; heiß am Ende des Grades; heißer Ansatz am Ende des Grades; heiß, Grad II; trocken am Ende des Grades; kalt im qo-Rahmen, Grad II	3	2	0
f103r	f103r.52	S	1	3	qol	QOL_ADD_NEXT	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	[pchedal:?] | kalter Ansatz am Ende des Grades | [qol:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | kalt am Anfang des Grades | [chepchy:?] | [qopchey:?] | [lkaiin:?] | [otalsy:?]	[pchedal:?] | kalter Ansatz am Ende des Grades | Drogenstoff zugeben | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | kalt am Anfang des Grades | [chepchy:?] | [qopchey:?] | [lkaiin:?] | [otalsy:?]	[pchedal:?]; kalter Ansatz am Ende des Grades; gib Folgendes hinzu: heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades; kalt am Anfang des Grades; [chepchy:?]; [qopchey:?]; [lkaiin:?]; [otalsy:?]	6	5	0
f103r	f103r.54	S	1	1	dsheey	EXACT_WHOLE	dsheey qoteeey darchedy qokey qoty	[dsheey:?] | [qoteeey:?] | [darchedy:?] | heiß in der Mitte des Grades | kalt am Anfang des Grades	abgemessene, vollständig angefeuchtete Droge | [qoteeey:?] | [darchedy:?] | heiß in der Mitte des Grades | kalt am Anfang des Grades	abgemessene, vollständig angefeuchtete Droge; [qoteeey:?]; [darchedy:?]; heiß in der Mitte des Grades; kalt am Anfang des Grades	3	2	0
f103v	f103v.16	S	2	2|4	sheekchy|qol	PRACTICAL_ACTION|QOL_ADD_NEXT	daiin sheekchy okeeshy qol shedy otain ol kedy	Grad-/Maßwert III | [sheekchy:?] | [okeeshy:?] | [qol:?] | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen	Grad-/Maßwert III | vollständig anfeuchten, dann heiß-trocken ansetzen | [okeeshy:?] | Drogenstoff zugeben | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen	Grad-/Maßwert III; feuchte vollständig an, dann setze heiß-trocken an; [okeeshy:?]; gib Folgendes hinzu: feucht in der Mitte des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß in der Mitte des Grades, abgeschlossen	3	1	0
f103v	f103v.32	S	1	1	qokeeey	PRACTICAL_ACTION	qokeeey chey qotey chokaiin shal chedy olkam	[qokeeey:?] | trocken in der Mitte des Grades | kalt in der Mitte des Grades | [chokaiin:?] | Rohstoffklasse I, feucht am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heißes Material [terminal-M]	stark erhitzt, Endstufe III | trocken in der Mitte des Grades | kalt in der Mitte des Grades | [chokaiin:?] | Rohstoffklasse I, feucht am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heißes Material [terminal-M]	erhitze bis Endstufe III; trocken in der Mitte des Grades; kalt in der Mitte des Grades; [chokaiin:?]; Rohstoffklasse I, feucht am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; heißes Material [terminal-M]	2	1	0
f103v	f103v.33	S	1	10	oly	OLY_STRAIN_FINISH	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	[yshey:?] | Drogenholz, heiß am Gradende | heiß, Grad II | heißer Ansatz in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | getrockneter Ansatz | kalter Ansatz in der Mitte des Grades | [shdpchy:?] | [opchey:?] | [oly:?]	[yshey:?] | Drogenholz, heiß am Gradende | heiß, Grad II | heißer Ansatz in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | getrockneter Ansatz | kalter Ansatz in der Mitte des Grades | [shdpchy:?] | [opchey:?] | abseihen	[yshey:?]; Drogenholz, heiß am Gradende; heiß, Grad II; heißer Ansatz in der Mitte des Grades; heiß, Grad III, im Ansatzrahmen; getrockneter Ansatz; kalter Ansatz in der Mitte des Grades; [shdpchy:?]; [opchey:?]; seihe Vorstehendes ab.	4	3	0
f103v	f103v.35	S	1	1	qol	QOL_ADD_NEXT	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	[qol:?] | feucht in der Mitte des Grades | [ykeey:?] | heißer Ansatz am Ende des Grades | eingeweichtes Drogenholz, Form I | feuchtes Arzneikompositum am Gradanfang | kalt-trocken, Grad II | kalter Ansatz am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [otaly:?]	Drogenstoff zugeben | feucht in der Mitte des Grades | [ykeey:?] | heißer Ansatz am Ende des Grades | eingeweichtes Drogenholz, Form I | feuchtes Arzneikompositum am Gradanfang | kalt-trocken, Grad II | kalter Ansatz am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [otaly:?]	gib Folgendes hinzu: feucht in der Mitte des Grades; [ykeey:?]; heißer Ansatz am Ende des Grades; eingeweichtes Drogenholz, Form I; feuchtes Arzneikompositum am Gradanfang; kalt-trocken, Grad II; kalter Ansatz am Anfang des Grades; heißer Ansatz in der Mitte des Grades, abgeschlossen; [otaly:?]	3	2	0
f103v	f103v.4	S	1	5	lkees	EXACT_WHOLE	y cheey qokeey okeey lkees ol qoteedy ykeedy	Eintrag: | trocken am Ende des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | [lkees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt am Ende des Grades, abgeschlossen | Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: | trocken am Ende des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | stark erhitzte Holzdroge, Endstufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt am Ende des Grades, abgeschlossen | Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: trocken am Ende des Grades; heiß am Ende des Grades; heißer Ansatz am Ende des Grades; stark erhitzte Holzdroge, Endstufe; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kalt am Ende des Grades, abgeschlossen; Eintrag/Bezug: heiß am Gradende, abgeschlossen	1	0	1
f103v	f103v.45	S	1	11	oly	OLY_STRAIN_FINISH	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	heißer Ansatz in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, trocken gebunden, Form II | [lkain:?] | Arzneikompositum: feucht, Gradanfang | feuchtes Arzneikompositum am Gradanfang | Drogenportion | Menge-/Klassenwert II | kalte Drogenfraktion I im Ansatz | [oly:?]	heißer Ansatz in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, trocken gebunden, Form II | [lkain:?] | Arzneikompositum: feucht, Gradanfang | feuchtes Arzneikompositum am Gradanfang | Drogenportion | Menge-/Klassenwert II | kalte Drogenfraktion I im Ansatz | abseihen	heißer Ansatz in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Drogenholz, trocken gebunden, Form II; [lkain:?]; Arzneikompositum: feucht, Gradanfang; feuchtes Arzneikompositum am Gradanfang; Drogenportion; Menge-/Klassenwert II; kalte Drogenfraktion I im Ansatz; seihe Vorstehendes ab.	2	1	0
f103v	f103v.5	S	1	10	oly	OLY_STRAIN_FINISH	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	[pcheor:?] | [olkeey:?] | [cheky:?] | heiß und feucht am Anfang des Grades, abgeschlossen | heiß, Grad III | [okechdy:?] | [qopchdy:?] | kalt in der Mitte des Grades, abgeschlossen | heiß, Grad III | [oly:?]	[pcheor:?] | [olkeey:?] | [cheky:?] | heiß und feucht am Anfang des Grades, abgeschlossen | heiß, Grad III | [okechdy:?] | [qopchdy:?] | kalt in der Mitte des Grades, abgeschlossen | heiß, Grad III | abseihen	[pcheor:?]; [olkeey:?]; [cheky:?]; heiß und feucht am Anfang des Grades, abgeschlossen; heiß, Grad III; [okechdy:?]; [qopchdy:?]; kalt in der Mitte des Grades, abgeschlossen; heiß, Grad III; seihe Vorstehendes ab.	6	5	0
f104r	f104r.25	S	1	4	qodaiin	EXACT_WHOLE	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	Samenfraktion I | [okair:?] | Arzneikompositum: trocken, Gradmitte | [qodaiin:?] | Arzneikompositum: trocken, Gradanfang | [checkhd:?] | [l:?] | Wurzel, Typ/Charge III | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [airam:?]	Samenfraktion I | [okair:?] | Arzneikompositum: trocken, Gradmitte | Qualitätsgrad III | Arzneikompositum: trocken, Gradanfang | [checkhd:?] | [l:?] | Wurzel, Typ/Charge III | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [airam:?]	Samenfraktion I; [okair:?]; Arzneikompositum: trocken, Gradmitte; Qualitätsgrad III; Arzneikompositum: trocken, Gradanfang; [checkhd:?]; [l:?]; Wurzel, Typ/Charge III; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; [airam:?]	5	4	0
f104r	f104r.26	S	1	1	shar	EXACT_WHOLE	shar sheey kar sheody	[shar:?] | feucht am Ende des Grades | heiße Drogenfraktion I | angefeuchteter Ansatz, abgeschlossen	angefeuchtete Drogenfraktion I | feucht am Ende des Grades | heiße Drogenfraktion I | angefeuchteter Ansatz, abgeschlossen	angefeuchtete Drogenfraktion I; feucht am Ende des Grades; heiße Drogenfraktion I; angefeuchteter Ansatz, abgeschlossen	1	0	1
f104r	f104r.4	S	2	6|7	qodaiin|qodaiin	QODAIIN_GRADE_PREVIOUS|QODAIIN_GRADE_NEXT	o l sheedy qokeedy chedal qodaiin qodaiin chry	[o:?] | [l:?] | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | [qodaiin:?] | [qodaiin:?] | [chry:?]	[o:?] | [l:?] | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | Qualitätsgrad III | Qualitätsgrad III | [chry:?]	[o:?]; [l:?]; feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; trockene abgemessene Rohstoffmenge I in der Gradmitte; Vorstehendes: Qualitätsgrad III; Folgendes: Qualitätsgrad III; [chry:?]	5	3	0
f104r	f104r.5	S	2	5|11	chl|opchdy	CHL_DRY_NEXT|EXACT_WHOLE	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod	[kchdal:?] | kalt, Grad III | [qoshedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheday:?] | Rohstoffklasse I | [lod:?] | [pchdair:?] | [opchdy:?] | [qod:?]	[kchdal:?] | kalt, Grad III | [qoshedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocknen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheday:?] | Rohstoffklasse I | [lod:?] | [pchdair:?] | fertiges Trockenpulverpräparat | [qod:?]	[kchdal:?]; kalt, Grad III; [qoshedy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockne Folgendes: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [cheday:?]; Rohstoffklasse I; [lod:?]; [pchdair:?]; fertiges Trockenpulverpräparat; [qod:?]	8	6	0
f104r	f104r.9	S	1	3	qokol	QOKOL_HEAT_NEXT	ycheeoy qokecho qokol cheeo dam	[ycheeoy:?] | [qokecho:?] | [qokol:?] | [cheeo:?] | Dosis I	[ycheeoy:?] | [qokecho:?] | erhitzen | [cheeo:?] | Dosis I	[ycheeoy:?]; [qokecho:?]; erhitze Folgendes: [cheeo:?]; Dosis I	4	3	0
f104v	f104v.11	S	2	7|8	qokol|qokol	QOKOL_DOUBLE_START|QOKOL_TO_GRADE	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin	[ycheedy:?] | [qoy:?] | [ykchedor:?] | trocken am Gradende, dann heiß am Gradanfang | [qokchd:?] | kaltes Material | [qokol:?] | [qokol:?] | Qualitätsgrad III	[ycheedy:?] | [qoy:?] | [ykchedor:?] | trocken am Gradende, dann heiß am Gradanfang | [qokchd:?] | kaltes Material | erhitzen | erhitzen | Qualitätsgrad III	[ycheedy:?]; [qoy:?]; [ykchedor:?]; trocken am Gradende, dann heiß am Gradanfang; [qokchd:?]; kaltes Material; erhitze zweimal bis Grad III	6	4	0
