rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
42	8999000	0	f78v	f78v.11	B	B	2	10	9	1	1	2	1	0.900000	8	8	1	0	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | heißer Ansatz am Ende des Grades | [ykal:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | heiß, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Menge/Portion III	GDT662:EXACT_WHOLE:qol | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:DRY_CTH_MATERIAL | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	5	ykal	5	ykal	okeey	ol	[ykal:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	gib Folgendes hinzu: trocken in der Mitte des Grades, abgeschlossen; gib Folgendes hinzu: heißer Ansatz am Ende des Grades; [ykal:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Anfang des Grades, abgeschlossen; heiß, Grad II; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; Menge/Portion III
43	8999000	0	f79r	f79r.3	B	B	2	10	9	0	0	4	1	0.900000	6	6	1	0	yshealdy rshedy qoteedy chckhey qo y chey lchey qokeey rchedy	[yshealdy:?] | eingeweichte Wurzel | kalt am Ende des Grades, abgeschlossen | Arzneikompositum: trocken, Gradmitte | nehmen | ; hierzu: | trocken in der Mitte des Grades | Drogenholz, trocken gebunden, Form I | heiß am Ende des Grades | getrocknete Wurzel	OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT662:EXACT_WHOLE:qo | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	1	yshealdy	1	yshealdy	<BOS>	rshedy	[yshealdy:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	[yshealdy:?]; eingeweichte Wurzel; kalt am Ende des Grades, abgeschlossen; Arzneikompositum: trocken, Gradmitte; nimm hierzu Folgendes: trocken in der Mitte des Grades; Drogenholz, trocken gebunden, Form I; heiß am Ende des Grades; getrocknete Wurzel
44	8999000	0	f79r	f79r.32	B	B	2	10	9	1	2	3	1	0.900000	7	7	1	0	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol	Samenmaterial/Saatgut | trocken am Ende des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olaiin:?] | feucht in der Mitte des Grades | Grad-/Maßwert III | trocken am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:QUALITY_STATE_MATERIAL_CARRIER	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL	6	olaiin	6	olaiin	ol	shey	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samenmaterial/Saatgut; trocken am Ende des Grades, abgeschlossen; kalt am Ende des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Material/Zubereitungsstoff, Zubereitung/Ansatz; feucht in der Mitte des Grades; Grad-/Maßwert III; trocken am Anfang des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
45	8999000	0	f79r	f79r.7	B	B	2	10	9	0	1	0	1	0.900000	10	10	1	1	polchedy qokar shey qokl ol cheey qokain chey qoty qokar	getrockneter Pulverstoff/-ansatz | heiße Drogenfraktion I | feucht in der Mitte des Grades | [qokl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | heiß, Grad II | trocken in der Mitte des Grades | kalt am Anfang des Grades | heiße Drogenfraktion I	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:REVISE_CONFLICTING_EXACT | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	qokl	4	qokl	shey	ol	heiß	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	getrockneter Pulverstoff/-ansatz; heiße Drogenfraktion I; feucht in der Mitte des Grades; heiß; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; heiß, Grad II; trocken in der Mitte des Grades; kalt am Anfang des Grades; heiße Drogenfraktion I
46	8999000	0	f80r	f80r.27	B	B	2	10	9	2	1	0	1	0.900000	10	10	1	1	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	Holzstoff | angefeuchtete Drogenfraktion I | kalt im Zubereitungsrahmen, Grad III | [olkaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißes Drogenmaterial, Grad II | Portion III | Zutat | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Zutat	V13:SCOPED_CONCRETE_HEAD_FORM | GDT662:EXACT_WHOLE:shar | V13:QUALITY_DEGREE_SERIES | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT661:EXACT_WHOLE:olkain | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:DRY_BOUND_CTH_MATERIAL | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	4	olkaiin	4	olkaiin	otaiin	ol	[olkaiin:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Holzstoff; angefeuchtete Drogenfraktion I; kalt im Zubereitungsrahmen, Grad III; [olkaiin:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heißes Drogenmaterial, Grad II; Portion III; Zutat; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; Zutat
47	8999000	0	f80r	f80r.29	B	B	2	10	9	0	0	2	1	0.900000	8	8	1	0	okchey qoky chedy qokain shedy qol sheey qokal dar ary	heiß-trockener Ansatz in der Mitte des Grades | heiß am Anfang des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | feucht am Ende des Grades | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I | [ary:?]	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT649:STRONG_FAMILY_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	ary	10	ary	dar	<EOS>	[ary:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	heiß-trockener Ansatz in der Mitte des Grades; heiß am Anfang des Grades; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; feucht in der Mitte des Grades, abgeschlossen; gib Folgendes hinzu: feucht am Ende des Grades; Rohstoffklasse I, heiß am Gradanfang; abgemessene Fraktion I; [ary:?]
48	8999000	0	f80r	f80r.48	B	B	2	10	9	0	0	2	1	0.900000	8	8	1	0	sal shy loiin cheey qotl shety sheoky qokaiin cheey ram	Saat-Rohstoff I | feucht am Anfang des Grades | Drogenholzzubereitung, Form III | trocken am Ende des Grades | [qotl:?] | feucht-kalt ansetzen | feucht angesetzte heiße Zubereitung am Gradanfang | heiß, Grad III | trocken am Ende des Grades | Wurzel/Wurzeldroge: Maß-/Einheitsform I	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | OPEN | GDT662:EXACT_WHOLE:shety | GDT652:STRONG_COMPONENT_GRID | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	qotl	5	qotl	cheey	shety	[qotl:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Saat-Rohstoff I; feucht am Anfang des Grades; Drogenholzzubereitung, Form III; trocken am Ende des Grades; [qotl:?]; setze feucht-kalt an; feucht angesetzte heiße Zubereitung am Gradanfang; heiß, Grad III; trocken am Ende des Grades; Wurzel/Wurzeldroge: Maß-/Einheitsform I
49	8999000	0	f80v	f80v.24	B	B	2	10	9	2	1	0	1	0.900000	10	10	1	1	yshedy qokeey qokey qoty qotol otaiin ol chedy qoky daiin	[yshedy:?] | heiß am Ende des Grades | heiß in der Mitte des Grades | kalt am Anfang des Grades | kaltes Material | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Grad-/Maßwert III	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	yshedy	1	yshedy	<BOS>	qokeey	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	fertig aufbereitete Form; heiß am Ende des Grades; heiß in der Mitte des Grades; kalt am Anfang des Grades; kaltes Material; kalt im Zubereitungsrahmen, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; Grad-/Maßwert III
50	8999000	0	f81v	f81v.18	B	B	2	10	9	0	2	2	1	0.900000	8	8	1	0	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	heiß und trocken am Anfang des Grades, abgeschlossen | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | heiß am Anfang des Grades	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	cheky	4	cheky	ol	ol	trocken, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß und trocken am Anfang des Grades, abgeschlossen; trocken in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken, Grundform; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Arzneikompositum: trocken, Gradanfang; heiß am Anfang des Grades
51	8999000	0	f82v	f82v.15	B	B	2	10	9	0	0	1	1	0.900000	8	8	1	0	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	kalte Drogenfraktion I | feuchtes Arzneikompositum am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | abgemessene Rohstoffmenge I	GDT654:NEW_EXACT_WHOLE | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT656:REVISE_AL_QUALITY_MODEL | V13:TARGET_SURFACE_DEFAULT | GDT642:ROUND_01 | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	9	rsheol	9	rsheol	pchedy	dal	Wurzeldroge: feucht/eingeweicht, Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalte Drogenfraktion I; feuchtes Arzneikompositum am Gradanfang; Rohstoffklasse I, heiß am Gradanfang; heiß, Grad II; trockener Drogenstoff; kalt in der Mitte des Grades, abgeschlossen; getrocknete Wurzel; getrocknetes Pulver; Wurzeldroge: feucht/eingeweicht, Material/Zubereitungsstoff; abgemessene Rohstoffmenge I
52	8999000	0	f83v	f83v.3	B	B	2	10	9	2	0	1	1	0.900000	8	8	1	0	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	kalt im qo-Rahmen, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | abgemessene Rohstoffmenge I | erhitzte Drogenbasis, fertig | feucht in der Mitte des Grades, abgeschlossen | [qotaldy:?] | heiß, Grad III | abgemessene Fraktion II | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	V13:QUALITY_DEGREE_SERIES | V13:DRY_CTH_MATERIAL | GDT655:NEW_EXACT_WHOLE | GDT662:EXACT_WHOLE:olkedy | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT649:STRONG_FAMILY_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	6	qotaldy	6	qotaldy	shedy	qokaiin	[qotaldy:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	kalt im qo-Rahmen, Grad II; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; abgemessene Rohstoffmenge I; erhitzte Drogenbasis, fertig; feucht in der Mitte des Grades, abgeschlossen; [qotaldy:?]; heiß, Grad III; abgemessene Fraktion II; feucht in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades
53	8999000	0	f83v	f83v.5	B	B	2	10	9	2	0	2	1	0.900000	8	8	1	0	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [chedol:?] | Qualitätsgrad III | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	chedol	5	chedol	chedy	daiin	trocken, Material/Zubereitungsstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; kalt im qo-Rahmen, Grad II; trocken in der Mitte des Grades, abgeschlossen; trocken, Material/Zubereitungsstoff; Qualitätsgrad III; kalt im Zubereitungsrahmen, Grad III; feucht in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen
54	8009100	1	f23v	f23v.7	H	A	1	9	8	3	0	0	1	0.888889	9	9	1	1	otor oiin sho shol qokol daiin sol daiin ylg	kalte Drogenportion im Ansatz | Zubereitungsform III | feuchter Ansatz | feucht; nominal feuchtes Gut/Material | erhitzen | Qualitätsgrad III | Samenmaterial/Saatgut | Qualitätsgrad III | [ylg:?]	GDT654:NEW_EXACT_WHOLE | GDT643:ROUND_02 | V13:TARGET_SURFACE_DEFAULT | V13:MOIST_OL_FORM | GDT662:EXACT_WHOLE:qokol | V13:CONTEXTUAL_VALUE_SERIES | V13:SCOPED_CONCRETE_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	9	ylg	9	ylg	daiin	<EOS>	[ylg:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	kalte Drogenportion im Ansatz; Zubereitungsform III; feuchter Ansatz; feucht; nominal feuchtes Gut/Material; erhitze bis Grad III; Samenmaterial/Saatgut; Qualitätsgrad III; [ylg:?]
55	8009100	1	f28v	f28v.8	H	A	1	9	8	5	0	0	1	0.888889	9	9	1	1	okain chan chain cthor dain yk chy daiin cthol	heiß im Zubereitungsrahmen, Grad II | trocken, Grad I | trocken, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion II | [yk:?] | trocken am Anfang des Grades | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT638:ROUND_04 | V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT644:ROUND_02	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	6	yk	6	yk	dain	chy	yk: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	heiß im Zubereitungsrahmen, Grad II; trocken, Grad I; trocken, Grad II; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Menge/Portion II; yk: ungeklärt; trocken am Anfang des Grades; Grad-/Maßwert III; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge
56	8009100	1	f47v	f47v.11	H	A	1	9	8	1	0	0	1	0.888889	9	9	1	1	oteey cho chdy chy key chyky dchy daiin chy	kalter Ansatz am Ende des Grades | Trockenansatz | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades | heiß in der Mitte des Grades | [chyky:?] | Dosis Trockendroge, Grundform | Grad-/Maßwert III | trocken am Anfang des Grades	GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:cho | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT662:EXACT_WHOLE:dchy | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	6	chyky	6	chyky	key	dchy	[chyky:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	kalter Ansatz am Ende des Grades; Trockenansatz; trocken am Anfang des Grades, abgeschlossen; trocken am Anfang des Grades; heiß in der Mitte des Grades; [chyky:?]; Dosis Trockendroge, Grundform; Grad-/Maßwert III; trocken am Anfang des Grades
57	7999100	0	f106v	f106v.41	S	B	3	9	8	0	0	1	1	0.888889	7	7	1	0	otedy qoar cheey kaiin qokeeody okaiin oteey qoteedy choty	kalter Ansatz in der Mitte des Grades, abgeschlossen | Drogenfraktion I | trocken am Ende des Grades | heiß, Grad III | [qokeeody:?] | heiß, Grad III, im Ansatzrahmen | kalter Ansatz am Ende des Grades | kalt am Ende des Grades, abgeschlossen | kalter Trockenansatz	GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:choty	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	5	qokeeody	5	qokeeody	kaiin	okaiin	[qokeeody:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	kalter Ansatz in der Mitte des Grades, abgeschlossen; Drogenfraktion I; trocken am Ende des Grades; heiß, Grad III; [qokeeody:?]; heiß, Grad III, im Ansatzrahmen; kalter Ansatz am Ende des Grades; kalt am Ende des Grades, abgeschlossen; kalter Trockenansatz
