surface	working_meaning_de	composition	strongest_rival_de	card_type	strength	occurrences	scope	status
a	je, zu gleichen Teilen	LEARNED_EQUAL_PARTS_SIGN	davon/mit als Mengenanschluss	LEARNED_FUNCTION_WORD	MEDIUM_EXACT_WHOLE	9	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
oteeo	zweiter Kaltansatz	O_PREP+T_COLD+EE_STAGE_II+O_MEDIUM	kalte Zubereitung am Gradende	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	6	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
lain	Drogenholz, Charge II	L_WOOD+A_VALUE+IN_II	Flüssigkeit oder Auszug, Klasse II	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	5	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
dchy	Dosis Trockendroge, Grundform	D_DOSE+CHY_DRY_BASE	bloßes Trockenmaß	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	22	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
oro	Ansatzportion	OR_PORTION+O_PREP	zweite Portion	HYBRID_EXACT	MEDIUM_EXACT_WHOLE	4	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
oekor	erwärmte Ansatzportion	O_PREP+E_BOUND+K_HOT+OR_PORTION	heißer Drogenteil	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
ycho	Eintrag: Trockenansatz	Y_ENTRY+CHO_DRY_PREP	Y-Grenze vor CHO	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	3	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
schodain	trockener Samenansatz, Dosis II	S_SEED+CHO_DRY_PREP+DAIN_DOSE_II	Salzansatz, Grad II	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
choraly	roher Pflanzenteil, Klasse I	CHOR_PLANT_PART+AL_RAW_I+Y_BASE	Blütenteil, Klasse I	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
totchy	kalter Ansatz aus kalt-trockener Droge	T_COLD+O_PREP+TCH_COLD_DRY+Y_BASE	doppelt kalt markierter Ansatz	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
qokol	erhitzen	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	88	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
sham	ein Maß Flüssigkeit	SH_MOIST+AM_UNIT_I	ein Maß angefeuchteter Droge	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	6	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
kochky	heißer Trockenansatz, Grundform	K_HOT+O_PREP+CHK_DRY_HOT+Y_BASE	Arzneikompositumform	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
otoldy	fertiger Kaltansatz	O_PREP+TOL_COLD_MATERIAL+DY_FINISHED	kaltes Materialfeld, geschlossen	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	9	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
qo	nehmen	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	LEARNED_FUNCTION_WORD	STRONG_PRACTICAL_OR_COMPOSITIONAL	50	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
ctho	Krautansatz	CTH_LEAF_HERB+O_PREP	Blattansatz	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	18	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
dchaiin	abgemessene Trockendroge, Grad III	D_MEASURED+CH_DRY+A_VALUE+IIN_III	Trockenheitsgrad III	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	3	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
ydaiin	davon drei Maße	Y_REFERENCE+DAIIN_DOSE_III	Bezugsdosis III	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	14	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
dytory	als kalte Portion abteilen	DY_FINISHED+T_COLD+OR_PORTION+Y	abgeschlossener kalter Teilwert	HYBRID_EXACT	MEDIUM_EXACT_WHOLE	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
kolschees	heiß getrocknete Arzneispecies	KOL_HOT_MATERIAL+S+CHEES_DRY_II	heißes Material plus trockene Species	HYBRID_EXACT	MEDIUM_EXACT_WHOLE	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
tchol	kalt-trockenes Drogenmaterial	T_COLD+CHOL_DRY_MATERIAL	reine Qualitätsangabe	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	16	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
cthodd	fertiger Krautabsud	CTH_LEAF_HERB+O_PREP+DD_FINISHED	fertiger Blattabsud	HYBRID_EXACT	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
sheoty	kalt angesetzte Feuchtzubereitung	SHEO_MOIST_PREP+T_COLD+Y_BASE	feucht-kalte Qualitätsform	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
ykchokeo	Eintrag: heiß-trockener Auszug	Y_ENTRY+KCH_HOT_DRY+O_PREP+KEO	verschachtelte Qualitätsform	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
ochockhy	Trockenansatz eines Arzneikompositums	O_PREP+CHO_DRY+CKH_COMPOSITE+Y	heiß-trockener CTH-Ansatz	HYBRID_EXACT	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
qoctheol	Krautgrundstoff	QO_FRAME+CTH_LEAF_HERB+E+OL_MATERIAL	Blattgrundstoff	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
kcheeytain	heiß-trocken bis Endstufe, danach kalt Grad II	K_HOT+CHEEY_DRY_END+TAIN_COLD_II	Zustandsliste ohne Folge	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
shckheody	fertig angesetztes feuchtes Arzneikompositum	SH_MOIST+CKH_COMPOSITE+EO_PREP+DY	feuchter CTH-Ansatz	HYBRID_EXACT	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
qodaiin	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	41	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
ytchocthol	Eintrag: kalt-trockener Krautansatz	Y_ENTRY+T_COLD+CHO_DRY+CTHOL_LEAF_HERB	kalt-trockener Blattansatz	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
qolkeeoly	erhitzte Drogenbasis; danach abseihen	QOL_DRUG_BASE+KEEOL_HOT+Y_CLOSE	zusammengeschriebene Materialliste	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
olsheedy	vollständig eingeweichtes Drogenmaterial, fertig	OL_MATERIAL+SH_MOIST+EE_END+DY	feuchtes Material am Gradende	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
shety	feucht-kalt ansetzen	SH_MOIST+E+T_COLD+Y	feucht-kalter Zustand	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	7	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
qokchdyl	heiß-trocken aufbereitetes Drogenholz	QO_FRAME+KCH_HOT_DRY+DY+L_WOOD	Drogenstoff statt Holz	HYBRID_EXACT	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
saiiin	Saatgutcharge IV	S_SEED+A_VALUE+IIIN_IV	Salz oder Samenmenge IV	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	2	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
qol	Drogenstoff zugeben	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	132	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
chee	vollständig getrocknet	CH_DRY+EE_END	zweite Bindungsstufe	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
chl	trocknen	LEARNED_DRY_COMMAND	trockenes Drogenholz/Kurzform	LEARNED_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	28	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
lokedy	erhitztes Drogenholz, fertig	L_WOOD+O_PREP+K_HOT+EDY	heißer L-Rahmenansatz	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
olkchdy	heiß-trocken aufbereitetes Drogenmaterial	OL_MATERIAL+KCH_HOT_DRY+DY	heiß-trockener Qualitätswert	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	4	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
tees	kalte Arzneispecies, Endstufe	T_COLD+EE_END+S_SPECIES	kaltes Drogenmaterial	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
olkedy	erhitzte Drogenbasis, fertig	OL_MATERIAL+K_HOT+EDY	heißes Material in Mittelstufe	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	22	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
oly	abseihen	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	53	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
los	Drogenholzposten	LEARNED_WOOD_BATCH	Holzpräparat einer Drogenart	LEARNED_WHOLE	MEDIUM_EXACT_WHOLE	5	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
olshdy	angefeuchtetes Drogenmaterial, fertig	OL_MATERIAL+SH_MOIST+DY	feuchter Materialzustand	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	3	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
doly	eine Dosis Abguss	D_DOSE+OL_DECANT+Y	abgemessener Drogenstoff	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	4	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
keeol	stark erhitzter Drogenstoff	K_HOT+EE_END+OL_MATERIAL	heißer Stoff am Gradende	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	10	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
aral	Rohdrogenfraktion I	AR_FRACTION_I+AL_RAW_I	Fraktion neben separater Rohstoffklasse	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	15	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
dchedy	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	Dosisfeld trocken und geschlossen	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	26	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
kair	heiße Drogenfraktion II	K_HOT+AIR_FRACTION_II	Hitze-/Sortierklasse II	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	11	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
ra	Wurzelanteil	R_ROOT+A_VALUE_LINK	Wurzelkopf vor offener Mengenstelle	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
lchedar	getrocknete Holzfraktion I	L_WOOD+CHED_DRY+AR_FRACTION_I	Holz mit Trockenheitsgrad I	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	2	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
ey	anschließend	LEARNED_SEQUENCE_SIGN	mischen oder Mittelstufe	LEARNED_FUNCTION_WORD	STRONG_PRACTICAL_OR_COMPOSITIONAL	14	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
pcheol	getrockneter Pulverstoff	P_POWDER+CHEOL_DRY_MATERIAL	Pulver aus Trockendroge	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	10	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
lchedam	ein Maß getrocknetes Drogenholz	L_WOOD+CHED_DRY+DAM_DOSE_I	Holz mit Trockenheitsmaß I	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	2	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
qokeeey	stark erhitzt, Endstufe III	QO_FRAME+K_HOT+EEE_END_III+Y	Bindungsstufe III	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	27	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
oldy	fertiger, abgeseihter Auszug	OL_MATERIAL+D_FINISHED+Y	fertig aufbereitetes Drogenmaterial	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	25	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
sheekchy	vollständig anfeuchten, dann heiß-trocken ansetzen	SHEE_MOIST_END+KCH_HOT_DRY+Y	Qualitäten ohne Handlungsfolge	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	2	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
ypshedy	Eintrag: fertige Pulverpaste	Y_ENTRY+P_POWDER+SHEDY_MOIST_FINISHED	Y-Grenze vor Feuchtpulver	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
opchdy	fertiges Trockenpulverpräparat	O_PREP+P_POWDER+CHDY_DRY_FINISHED	Trockenansatz mit P-Kopf	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	18	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
taral	kalte Rohdrogenfraktion I	T_COLD+AR_FRACTION_I+AL_RAW_I	kalte Rohstoffklasse I	PRODUCTIVE_COMPOUND	MEDIUM_EXACT_WHOLE	2	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
dytshy	danach kalt-feucht ansetzen	DY_SEQUENCE+T_COLD+SH_MOIST+Y	kalt-feuchter Abschluss	HYBRID_EXACT	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
choldy	fertig getrocknete Droge	CHOL_DRY_MATERIAL+DY_FINISHED	Trockengut plus Abschluss	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	8	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
tchor	kalt-trockene Drogenportion	T_COLD+CHOR_PLANT_PART	kalt-trockener Pflanzenteil	PRODUCTIVE_COMPOUND	STRONG_PRACTICAL_OR_COMPOSITIONAL	21	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
sheoees	vollständig eingeweichte Arzneimischung	SHEO_MOIST_PREP+EE_END+S	feuchtes Material, Bindungsstufe II	PRODUCTIVE_COMPOUND	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
cheyet	getrocknete, abgekühlte Wurzel	LEARNED_LABEL_WHOLE	Pflanzenname im einzigen Labelkontext	LEARNED_WHOLE	LOW_EXPLORATORY	1	EXACT_WHITESPACE_DELIMITED_WHOLE	ACCEPT_V39_REPLACEABLE_NO_SUBSTRING_EXPORT
