rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
11	0	f112r	f112r.12	S	B	3	9	9	1	0	3	0	1.000000	6	6	1	0	dchedy qo otchedy chdy qokeey qotain oteedy oteey ror	abgemessene Trockendroge, fertig | nehmen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heiß am Ende des Grades | kalt im qo-Rahmen, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | Wurzelportion	GDT662:EXACT_WHOLE:dchedy | GDT662:EXACT_WHOLE:qo | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	abgemessene Trockendroge, fertig; nimm Folgendes: kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades, abgeschlossen; heiß am Ende des Grades; kalt im qo-Rahmen, Grad II; kalter Ansatz am Ende des Grades, abgeschlossen; kalter Ansatz am Ende des Grades; Wurzelportion
12	0	f112r	f112r.40	S	B	3	10	10	0	0	2	0	1.000000	8	8	1	0	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	Saatgut, Typ/Charge II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Drogenholz, heiß am Gradende, abgeschlossen | heiße Drogenfraktion I im Ansatz | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | heiß am Ende des Grades, abgeschlossen | trocken-heiß in der Mittelstufe | kalter Ansatz am Anfang des Grades | Rohstoffportion, Klasse I	GDT661:EXACT_WHOLE:sain | GDT656:REVISE_AL_QUALITY_MODEL | GDT661:EXACT_WHOLE:lkeedy | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:chkey | GDT647:FAMILY_MIGRATION | GDT655:REVISE_AL_OR_COMPOSITION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Saatgut, Typ/Charge II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Drogenholz, heiß am Gradende, abgeschlossen; heiße Drogenfraktion I im Ansatz; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; heiß am Ende des Grades, abgeschlossen; trocken-heiß in der Mittelstufe; kalter Ansatz am Anfang des Grades; Rohstoffportion, Klasse I
13	0	f112v	f112v.5	S	B	3	9	9	2	0	1	0	1.000000	8	8	1	0	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	Saatgut, Typ/Charge II | Menge-/Klassenwert IV | heißer Ansatz in der Mitte des Grades | Grad-/Maßwert III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | vollständig getrockneter Drogenstoff, fertig	GDT661:EXACT_WHOLE:sain | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT656:REVISE_AL_QUALITY_MODEL | GDT639:ROUND_05 | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT662:EXACT_WHOLE:cheeoldy	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Saatgut, Typ/Charge II; Menge-/Klassenwert IV; heißer Ansatz in der Mitte des Grades; Grad-/Maßwert III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; trockene Fraktion I; heißer Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen; vollständig getrockneter Drogenstoff, fertig
14	0	f113v	f113v.41	S	B	3	7	7	1	0	2	0	1.000000	5	5	1	0	dair aiin okain a r aiin cheody	abgemessene Fraktion II | Menge III | heiß im Zubereitungsrahmen, Grad II | je, zu gleichen Teilen | Wurzel | Menge III | getrockneter Ansatz	GDT649:STRONG_FAMILY_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | GDT662:EXACT_WHOLE:a | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	abgemessene Fraktion II; Menge III; heiß im Zubereitungsrahmen, Grad II; je zu gleichen Teilen; Wurzel; Menge III; getrockneter Ansatz
15	1	f115v	f115v.10	S	B	3	7	7	0	0	0	0	1.000000	7	7	1	1	saiin sho sheody okaiin dalchedy oteeo chedy	Samen/Saatgut, Typ/Charge III | feuchter Ansatz | angefeuchteter Ansatz, abgeschlossen | heiß, Grad III, im Ansatzrahmen | abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen | zweiter Kaltansatz | trocken in der Mitte des Grades, abgeschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:sheody | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:dalchedy | GDT662:EXACT_WHOLE:oteeo | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samen/Saatgut, Typ/Charge III; feuchter Ansatz; angefeuchteter Ansatz, abgeschlossen; heiß, Grad III, im Ansatzrahmen; abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen; zweiter Kaltansatz; trocken in der Mitte des Grades, abgeschlossen
16	1	f116r	f116r.17	S	B	3	8	8	1	0	0	0	1.000000	8	8	1	1	dain chey qokeey okeey lain okeey qol chedy	Grad-/Maßwert II | trocken in der Mitte des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | Drogenholz, Charge II | heißer Ansatz am Ende des Grades | Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen	V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:lain | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol | GDT647:FAMILY_MIGRATION	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Grad-/Maßwert II; trocken in der Mitte des Grades; heiß am Ende des Grades; heißer Ansatz am Ende des Grades; Drogenholz, Charge II; heißer Ansatz am Ende des Grades; gib Folgendes hinzu: trocken in der Mitte des Grades, abgeschlossen
17	0	f116r	f116r.6	S	B	3	9	9	0	1	2	0	1.000000	7	7	1	0	sain ol lchedy chedy otey chedy lain otedy oteey	Saatgut, Typ/Charge II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, Charge II | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	GDT661:EXACT_WHOLE:sain | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:lain | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Saatgut, Typ/Charge II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades; trocken in der Mitte des Grades, abgeschlossen; Drogenholz, Charge II; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades
18	0	f11v	f11v.2	H	A	1	9	9	5	0	1	0	1.000000	8	8	1	0	shol dy chckhy shcthy daiin dam ykchy dain dchy	feucht; nominal feuchtes Gut/Material | Qualitäts-/Wertfeld geschlossen | Arzneikompositum: trocken, Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Menge/Portion III | Dosis I | Eintrag/Bezug: heiß-trocken am Gradanfang | Grad-/Maßwert II | Dosis Trockendroge, Grundform	V13:MOIST_OL_FORM | GDT660:DY_MEDIAL | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:MOIST_CTH_MATERIAL | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:dam | GDT661:EXACT_WHOLE:ykchy | V13:CONTEXTUAL_VALUE_SERIES | GDT662:EXACT_WHOLE:dchy	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	feucht; nominal feuchtes Gut/Material; Arzneikompositum: trocken, Gradanfang; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Menge/Portion III; Dosis I; Eintrag/Bezug: heiß-trocken am Gradanfang; Grad-/Maßwert II; Dosis Trockendroge, Grundform
19	0	f15v	f15v.2	H	A	1	8	8	1	0	3	0	1.000000	5	5	1	0	chor or oro r aiin cthy ain dar	Pflanzen-/Reproduktionsteil | Drogenportion | Ansatzportion | Wurzel | Menge III | CTH-Drogenmaterial | Menge-/Klassenwert II | abgemessene Fraktion I	V13:PART_OR_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT662:EXACT_WHOLE:oro | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:VALUE_MINIM_SERIES | GDT649:STRONG_FAMILY_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	Pflanzen-/Reproduktionsteil; Drogenportion; Ansatzportion; Wurzel; Menge III; CTH-Drogenmaterial; Menge-/Klassenwert II; abgemessene Fraktion I
20	1	f15v	f15v.6	H	A	1	6	6	1	0	0	0	1.000000	6	6	1	1	qotchey choty kaiin otchy r aiin	kalt und trocken in der Mitte des Grades | kalter Trockenansatz | heiß, Grad III | kalt-trockener Ansatz am Anfang des Grades | Wurzel | Menge III	GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:choty | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	kalt und trocken in der Mitte des Grades; kalter Trockenansatz; heiß, Grad III; kalt-trockener Ansatz am Anfang des Grades; Wurzel; Menge III
21	0	f17v	f17v.6	H	A	1	6	6	0	0	3	0	1.000000	3	3	1	0	oekor or okaiin or otaiin d	erwärmte Ansatzportion | Drogenportion | heiß, Grad III, im Ansatzrahmen | Drogenportion | kalt im Zubereitungsrahmen, Grad III | Dosis	GDT662:EXACT_WHOLE:oekor | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:QUALITY_DEGREE_SERIES | GDT661:D_TERMINAL	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	erwärmte Ansatzportion; Drogenportion; heiß, Grad III, im Ansatzrahmen; Drogenportion; kalt im Zubereitungsrahmen, Grad III; Dosis
