row_kind	application_stage	card_status	joint_tuple_id_or_record	surface_family	occurrences	event_ids	statement_ids	record_ids	pages	selected_decomposition	atomic_contribution_de	concrete_default_de	substitution_group	substitution_rule_de	event_contexts_de	complete_statements_de	complete_record_de	workshop_prediction_de	strongest_rival_de	contradiction_or_limit_de
TYPE	02_QUANTITY	COMPOSITIONAL_CARD	f7dc90b2c31fd341f0a4	ykaiin	1	E064	H4-S003	H4	f55v	Y_CURRENT+K_HULL+AIIN_MEASURE	Y=DIES; AIIN=MASS	Maß dieses Postens	QUANTITY_DECK	Bindet das Maß an den laufenden Posten.	E064=Maß des laufenden Postens	H4-S003=ykaiin · cheoar · cheeky · oldy :: Maß des laufenden Postens; Auszug daraus entnehmen; länger warm halten; weiterführen; Ende		Kann eine folgende Zielanwendung bemessen.	den vollständigen lokalen Satz als Wortwert speichern	Ein Ereignis; keine Waschhandlung.
TYPE	02_QUANTITY	COMPOSITIONAL_CARD	403c1592f918c8f23b88	ykain	1	E058	H4-S001	H4	f55v	Y_CURRENT+K_HULL+AIN_PORTION	Y=DIES; AIN=PORTION	Portion dieses Postens	QUANTITY_DECK	Bindet die Portion an den laufenden Posten.	E058=Eine Portion des laufenden Postens	H4-S001=qokaiin · chaiin · ykain · ykan · ody :: Auf das vorgeschriebene Maß einstellen; vorgeschriebenes Maß; eine Portion des laufenden Postens; diese Portion; kühl lagern; Ende		Mit AL: diese Portion an die Stelle.	den vollständigen lokalen Satz als Wortwert speichern	Ein Ereignis; K bleibt eine gelernte Hülle.
TYPE	02_QUANTITY	COMPOSITIONAL_CARD	d929a14ec45749b2e805	ykan	1	E059	H4-S001	H4	f55v	Y_CURRENT+K_HULL+AIN_PORTION	Y=DIES; AIN=PORTION	diese Portion	QUANTITY_DECK	Kurze deiktische Portion.	E059=Diese Portion	H4-S001=qokaiin · chaiin · ykain · ykan · ody :: Auf das vorgeschriebene Maß einstellen; vorgeschriebenes Maß; eine Portion des laufenden Postens; diese Portion; kühl lagern; Ende		Mit OKAL: diese Portion an der Stelle einsetzen.	den vollständigen lokalen Satz als Wortwert speichern	Ein Ereignis; keine Weißweinbedeutung.
TYPE	03_TARGET	COMPOSITIONAL_CORE	dd0ecaf5e27d81befffc	al|chal|cheal|dal|sal|tal	10	E082|E109|E156|E166|E214|E268|E272|E278|E359|E365	H5-S001|B1-S002|B1-S017|B1-S021|B2-S016|B3-S020|B3-S021|B4-S016|B5-S003	H5|B1|B2|B3|B4|B5	f56r|f81v|f82r|f83r	AL_TARGET	AL=ZIEL-/ARBEITSSTELLE	Zielstelle	TARGET_DECK	Nackte Adresse; Handlung kommt aus Nachbarkarte oder Besitzer.	E082,E109,E156,E166,E214,E268,E272,E278,E359,E365=Zielstelle	H5-S001=chochor · cho · chodaly · daiin · sho · kchol · otchor · choky · dal :: Pflanzenzubereitung; Pflanze; Blütebeginn; vorgeschriebenes Maß; Pflanze; auflegen; die nächste Zubereitung; den laufenden Posten einsetzen; Zielstelle | B1-S002=okaiin · kair · okal · sar · ol · kain · olkain · al · ol · rol · dl · olor · ol · sheckhal · daiin · qokeedal · daiin · chckhy · schedy :: Auf das vorgeschriebene Maß einstellen; laufende Beckenflüssigkeit; an der Zielstelle einsetzen; aus demselben Vorrat; mit Vorigem weiter; eine Portion; eine weitere Portion zugeben; Zielstelle; mit Vorigem weiter; vor dem Abkühlen; Badezusatz; mit der vorigen Zubereitung; mit Vorigem weiter; mäßige Menge; vorgeschriebenes Maß; an der Zielstelle länger einwirken lassen; vorgeschriebenes Maß; durch den Durchlauf führen; Arbeitsbewegung abschließen | B1-S017=sal · teol · dchdy :: Zielstelle; erste Öffnung; Umsetzung abschließen | B1-S021=chal :: Zielstelle | B2-S016=cheal · lchedar · ches · aiin · oteey · qokaiin · okey · pchedy :: Zielstelle; aus der Quelle hinausführen; gleiche Anteile; vorgeschriebenes Maß; den nächsten Posten länger einwirken lassen; auf das vorgeschriebene Maß einstellen; den laufenden Posten kurz anlegen; hineinführen; Schluss | B3-S020=dal · lchedy :: Zielstelle; hinausführen; Schluss | B3-S021=qokaiin · shcthy · dal · sy · saiin · shedal · shecthy · chey · tal · shcthy · dalchdy :: Auf das vorgeschriebene Maß einstellen; gebrauchsfertig; Zielstelle; dieser Arbeitsposten; vorgeschriebenes Maß; Ruhe- oder Absetzstelle; warmes Wasser; dieser Arbeitsposten; Zielstelle; gebrauchsfertig; lokal umsetzen; Schluss | B4-S016=qolkain · dal · skar · shedy :: Eine weitere Portion zugeben; Zielstelle; erwärmtes Medium ausgießen; ruhen oder absetzen; Schluss | B5-S003=shedal · dal · cheol · lol · chdal · aiin · sol · daiiin · chedy :: Ruhe- oder Absetzstelle; Zielstelle; mit Vorigem weiter; bis warm; an der Zielstelle umsetzen; vorgeschriebenes Maß; mit Vorigem weiter; zweite Öffnungsstufe; den laufenden Posten umsetzen oder durcharbeiten		OR+AIN vor AL liest sich als Portion der Zubereitung für diese Stelle.	den vollständigen lokalen Satz als Wortwert speichern	AL benennt keine feste Haut-, Pflanzen- oder Ablaufstelle.
TYPE	03_TARGET	LEARNED_RESULT_CARD	5fca8fc3dee57e1d8c1f	lcheey	1	E206	B2-S012	B2	f82r	LCHEEY_WHOLE	LCHEEY=BENETZTE STELLE	benetzte Stelle	LOCAL_TARGET_CARDS	Ziel nach einer Kontaktbehandlung, nicht Handlung selbst.	E206=Der benetzte Körperbereich	B2-S012=lchy · cheey · qcthey · qokeey · lcheey · daiin · chey · qokeeedy :: Den flüssigen Anteil des laufenden Postens abziehen; Klarauszug; den laufenden Posten gebrauchsfertig halten; den laufenden Posten länger einwirken lassen; benetzte Körperstelle; vorgeschriebenes Maß; dieser Arbeitsposten; vollständig durchtränken; Schluss		Nach OKEEY bestätigt sie eine länger benetzte Zielstelle.	den vollständigen lokalen Satz als Wortwert speichern	Nicht aus SHEY=Klarauszug oder EEY-Grad ableiten.
TYPE	03_TARGET	COMPOSITIONAL_CARD	308e8ea2d5d190c498e8	okal|qokal	6	E069|E104|E152|E172|E186|E241	H4-S004|B1-S002|B1-S016|B2-S004|B2-S006|B3-S006	H4|B1|B2|B3	f55v|f81v|f82r|f83r	OK_APPLY+AL_TARGET	OK=EINSETZEN; AL=STELLE	an der Stelle einsetzen	TARGET_DECK	Ausgeführte Zielanwendung ohne ausdrückliches Y.	E069,E104,E152,E172,E186,E241=An der Zielstelle einsetzen	H4-S004=aiin · okal · oltchy · or · y · orain :: Vorgeschriebenes Maß; an der Zielstelle einsetzen; gelind erwärmen; Zubereitung; dieser Arbeitsposten; eine Portion der Zubereitung | B1-S002=okaiin · kair · okal · sar · ol · kain · olkain · al · ol · rol · dl · olor · ol · sheckhal · daiin · qokeedal · daiin · chckhy · schedy :: Auf das vorgeschriebene Maß einstellen; laufende Beckenflüssigkeit; an der Zielstelle einsetzen; aus demselben Vorrat; mit Vorigem weiter; eine Portion; eine weitere Portion zugeben; Zielstelle; mit Vorigem weiter; vor dem Abkühlen; Badezusatz; mit der vorigen Zubereitung; mit Vorigem weiter; mäßige Menge; vorgeschriebenes Maß; an der Zielstelle länger einwirken lassen; vorgeschriebenes Maß; durch den Durchlauf führen; Arbeitsbewegung abschließen | B1-S016=qokal · okeey · qol · cheedy :: An der Zielstelle einsetzen; den laufenden Posten länger einwirken lassen; mit Vorigem weiter; ruhen oder absetzen; Schluss | B2-S004=qokal · lcheckhy · lched · qokeey · lcheckhedy :: An der Zielstelle einsetzen; zweite Öffnung; hinausführen; den laufenden Posten länger einwirken lassen; klar seihen; Schluss | B2-S006=oteey · qokal · sheckhy · qoky :: Den nächsten Posten länger einwirken lassen; an der Zielstelle einsetzen; über der Stelle; den laufenden Posten einsetzen | B3-S006=chedchy · qokal · olchedy :: Den laufenden Posten zuführen oder umsetzen; an der Zielstelle einsetzen; weiterführen; Schluss		Nach OR/AIN: den vorbereiteten Anteil an der Stelle einsetzen.	den vollständigen lokalen Satz als Wortwert speichern	Die genaue Stelle kommt aus Bildbesitzer oder lokaler Fachkarte.
TYPE	03_TARGET	COMPOSITIONAL_CARD	90bcf0a9ec0ef56399e6	otal|qotal	3	E230|E237|E320	B3-S002|B3-S004|B4-S003	B3|B4	f83r	OT_NEXT+AL_TARGET	OT=DANACH; AL=STELLE	danach zur Stelle	TARGET_DECK	Wechselt zur folgenden Zielstelle.	E230,E237,E320=Danach zur Zielstelle	B3-S002=qotal · chkeedy :: Danach zur Zielstelle; länger warm halten; Schluss | B3-S004=qokaiin · qotal · dar :: Auf das vorgeschriebene Maß einstellen; danach zur Zielstelle; aus demselben Vorrat | B4-S003=chedy · otal · otchey · qokeey · qoky · tol · shedy :: Den laufenden Posten umsetzen oder durcharbeiten; danach zur Zielstelle; den nächsten Posten wählen; den laufenden Posten länger einwirken lassen; den laufenden Posten einsetzen; mit Vorigem weiter; ruhen oder absetzen; Schluss		Kann vor einer neuen Kontaktkarte stehen.	den vollständigen lokalen Satz als Wortwert speichern	Kein festes Wort Ablaufstelle.
TYPE	03_TARGET	COMPOSITIONAL_CARD	4a7a6326ac95a8809302	qokaly	1	E177	B2-S005	B2	f82r	OK_APPLY+AL_TARGET+Y_CURRENT	OK=EINSETZEN; AL=STELLE; Y=DIES	diesen Posten an der Stelle einsetzen	TARGET_DECK	Explizite Dreierkarte für Handlung, Ziel und Referent.	E177=Den laufenden Posten an der Zielstelle einsetzen	B2-S005=qokaly · solkaiin · chckhy · qokaiin · qokaiin · octheol · chkeey · ldy :: Den laufenden Posten an der Zielstelle einsetzen; Seihtuch; durch den Durchlauf führen; auf das vorgeschriebene Maß einstellen; auf das vorgeschriebene Maß einstellen; gleiche Einstellung; den laufenden Posten länger warm halten; abziehen; Ende		Sagt die Lesung von OKAL+laufendem Posten voraus.	den vollständigen lokalen Satz als Wortwert speichern	Ein Ereignis; die Argumentreihenfolge ist nur hier direkt geschrieben.
TYPE	03_TARGET	COMPOSITIONAL_GRADE_CARD	93f69c38fdedee1598e9	qokeedal	1	E117	B1-S002	B1	f81v	OK_APPLY+EE_SUSTAINED+AL_TARGET	OK=ANSETZEN; EE=LÄNGER; AL=STELLE	länger an der Stelle einwirken	TARGET_GRADE_GRID	AL ersetzt im Ausgangsslot Y oder DY; der Grad bleibt erhalten.	E117=An der Zielstelle länger einwirken lassen	B1-S002=okaiin · kair · okal · sar · ol · kain · olkain · al · ol · rol · dl · olor · ol · sheckhal · daiin · qokeedal · daiin · chckhy · schedy :: Auf das vorgeschriebene Maß einstellen; laufende Beckenflüssigkeit; an der Zielstelle einsetzen; aus demselben Vorrat; mit Vorigem weiter; eine Portion; eine weitere Portion zugeben; Zielstelle; mit Vorigem weiter; vor dem Abkühlen; Badezusatz; mit der vorigen Zubereitung; mit Vorigem weiter; mäßige Menge; vorgeschriebenes Maß; an der Zielstelle länger einwirken lassen; vorgeschriebenes Maß; durch den Durchlauf führen; Arbeitsbewegung abschließen		Sagt kurze und vollständige Zielkontakte als mögliche Schablonenzellen voraus.	den vollständigen lokalen Satz als Wortwert speichern	Nur eine besetzte Zielgradzelle; E+AL und EEE+AL bleiben Vorhersagen.
TYPE	03_TARGET	LEARNED_TARGET_CARD	c205570c49d4d93c23d3	qolky	1	E146	B1-S014	B1	f81v	QOLKY_WHOLE	QOLKY=BETROFFENE STELLE	betroffene Stelle	LOCAL_TARGET_CARDS	Konkreter Körper-/Arbeitsort; kein allgemeines AL nötig.	E146=Die betroffene Stelle	B1-S014=chedy · qolky · lchedal · qol · otar :: Den laufenden Posten umsetzen oder durcharbeiten; betroffene Stelle; Auslassstelle; mit Vorigem weiter; danach auslassen		Kann denselben Zielslot wie AL füllen.	den vollständigen lokalen Satz als Wortwert speichern	Nicht OL=weiter plus KY=Wärme zerlegen.
TYPE	04_CURRENT_ITEM	COMPOSITIONAL_CORE	b921a237be883a820352	chey|chy|dy|shy|sy|y	18	E020|E021|E023|E035|E037|E048|E050|E055|E072|E132|E170|E208|E232|E234|E273|E277|E349|E380	H2-S001|H2-S003|H3-S003|H3-S004|H4-S004|B1-S008|B2-S003|B2-S012|B3-S003|B3-S021|B4-S014|B6-S001	H2|H3|H4|B1|B2|B3|B4|B6	f10r|f11r|f55v|f81v|f82r|f83r	Y_CURRENT_ITEM_CARD	Y=DIES/LAUFENDER POSTEN	dieser Posten	CURRENT_ITEM_DECK	Referenzkarte, keine Handlung und kein Schluss.	E020,E021,E023,E035,E037,E048,E050,E055,E072,E132,E170,E208,E232,E234,E273,E277,E349,E380=Dieser Arbeitsposten	H2-S001=ycheor · cthy · chor · cthaiin · qoctholy · dy · chy · taiin · shy :: Pflanzenspitzen; gebrauchsfertig; Zubereitung; Kraut zerstoßen; abpressen; dieser Arbeitsposten; dieser Arbeitsposten; vorgeschriebenes Maß; dieser Arbeitsposten | H2-S003=oykchor · shor · chor · chy · kaiiin · dy · chodaiin :: Glasiertes Gefäß; Zubereitung; Zubereitung; dieser Arbeitsposten; weiche Sollstufe; dieser Arbeitsposten; Geschwür | H3-S003=dchol · chy · kchy · dy · daiin :: Vom vorigen Posten nehmen; dieser Arbeitsposten; als Trank geben; dieser Arbeitsposten; vorgeschriebenes Maß | H3-S004=qotchy · okchol · cthy · dy :: Zurückbehaltene Blüten; mit dem vorigen Arbeitsgut weiterarbeiten; gebrauchsfertig; dieser Arbeitsposten | H4-S004=aiin · okal · oltchy · or · y · orain :: Vorgeschriebenes Maß; an der Zielstelle einsetzen; gelind erwärmen; Zubereitung; dieser Arbeitsposten; eine Portion der Zubereitung | B1-S008=chey · ol · cheky · ol · shedy :: Dieser Arbeitsposten; mit Vorigem weiter; kurz oder mild erwärmen; mit Vorigem weiter; ruhen oder absetzen; Schluss | B2-S003=qokain · dy · qokeedy :: Eine Portion zugeben; dieser Arbeitsposten; länger einweichen; Schluss | B2-S012=lchy · cheey · qcthey · qokeey · lcheey · daiin · chey · qokeeedy :: Den flüssigen Anteil des laufenden Postens abziehen; Klarauszug; den laufenden Posten gebrauchsfertig halten; den laufenden Posten länger einwirken lassen; benetzte Körperstelle; vorgeschriebenes Maß; dieser Arbeitsposten; vollständig durchtränken; Schluss | B3-S003=chey · daiin · chey · lchedy :: Dieser Arbeitsposten; vorgeschriebenes Maß; dieser Arbeitsposten; hinausführen; Schluss | B3-S021=qokaiin · shcthy · dal · sy · saiin · shedal · shecthy · chey · tal · shcthy · dalchdy :: Auf das vorgeschriebene Maß einstellen; gebrauchsfertig; Zielstelle; dieser Arbeitsposten; vorgeschriebenes Maß; Ruhe- oder Absetzstelle; warmes Wasser; dieser Arbeitsposten; Zielstelle; gebrauchsfertig; lokal umsetzen; Schluss | B4-S014=or · chey · qockhey · dairydy :: Zubereitung; dieser Arbeitsposten; über der Stelle; den Flüssigkeitslauf abschließen | B6-S001=solkeey · qekey · raly · ol · daiin · ol · dain · chey · ldalor :: Länger auffangen; ungekocht; erste Öffnung; mit Vorigem weiter; vorgeschriebenes Maß; mit Vorigem weiter; Tuch; dieser Arbeitsposten; bezeichnete Zielstelle		Nach einer Zielkarte hält Y denselben Auftrag verfügbar.	den vollständigen lokalen Satz als Wortwert speichern	Die sichtbare Variante dy dieser Karte ist ausdrücklich nicht terminal.
TYPE	04_CURRENT_ITEM	COMPOSITIONAL_CARD	9ad66e67803a12e745de	chokchy|okchy|qokchy	3	E011|E091|E095	H1-S002|H5-S004|H5-S005	H1|H5	f10r|f56r	OK_APPLY+CHY_WRAPPED_CURRENT	OK=EINSETZEN; CHY=DIES	diesen Posten einsetzen	CURRENT_ITEM_DECK	Umhüllte Rendererform derselben Grundanwendung.	E011,E091,E095=Den laufenden Posten einsetzen	H1-S002=qokchy · qotchol · chol · cthy :: Den laufenden Posten einsetzen; gelind erwärmen; mit Vorigem weiter; gebrauchsfertig | H5-S004=okchy · chokcheo · kchal :: Den laufenden Posten einsetzen; Auszugsflüssigkeit zugeben; abseihen | H5-S005=sho · chokchy · kchoar · sotodan :: Pflanze; den laufenden Posten einsetzen; Brusttrank; gebrauchen		Soll dieselbe Folgelesung wie OK+Y tragen.	den vollständigen lokalen Satz als Wortwert speichern	CHY ist nur in der lizenzierten Wrapperfamilie Y-gleich.
TYPE	04_CURRENT_ITEM	COMPOSITIONAL_CARD	276a7c2d74d1143446f4	choky|oky|qoky	10	E008|E081|E085|E140|E188|E195|E247|E251|E298|E323	H1-S001|H5-S001|H5-S002|B1-S011|B2-S006|B2-S010|B3-S009|B3-S011|B3-S030|B4-S003	H1|H5|B1|B2|B3|B4	f10r|f56r|f81v|f82r|f83r	OK_APPLY+Y_CURRENT	OK=EINSETZEN; Y=DIES	diesen Posten einsetzen	CURRENT_ITEM_DECK	Ungradierte Grundanwendung.	E008,E081,E085,E140,E188,E195,E247,E251,E298,E323=Den laufenden Posten einsetzen	H1-S001=dchey · cthoor · char · chty · os · chair · otytchol · oky · daiin · etyd :: Wurzelteil; säubern; aus demselben Vorrat; zerkleinern; Gefäß; Flüssigkeitszulauf; auffangen; den laufenden Posten einsetzen; vorgeschriebenes Maß; Wurzelteil | H5-S001=chochor · cho · chodaly · daiin · sho · kchol · otchor · choky · dal :: Pflanzenzubereitung; Pflanze; Blütebeginn; vorgeschriebenes Maß; Pflanze; auflegen; die nächste Zubereitung; den laufenden Posten einsetzen; Zielstelle | H5-S002=schol · choy · choky · cheeckhody :: Vom vorigen Posten nehmen; mit Wasser waschen; den laufenden Posten einsetzen; äußerlich anwenden; Ende | B1-S011=chckhy · qoky :: Durch den Durchlauf führen; den laufenden Posten einsetzen | B2-S006=oteey · qokal · sheckhy · qoky :: Den nächsten Posten länger einwirken lassen; an der Zielstelle einsetzen; über der Stelle; den laufenden Posten einsetzen | B2-S010=qokeey · qoky · ls · cheey :: Den laufenden Posten länger einwirken lassen; den laufenden Posten einsetzen; erste Öffnung; Klarauszug | B3-S009=qoky :: Den laufenden Posten einsetzen | B3-S011=shecthedchy · qoky · chedy · chary :: Stelle bestreichen; den laufenden Posten einsetzen; den laufenden Posten umsetzen oder durcharbeiten; abkühlen | B3-S030=qoky · saiin · schedair · otchedy :: Den laufenden Posten einsetzen; vorgeschriebenes Maß; fließende Flüssigkeit durch den Lauf führen; danach oder erneut umsetzen; Schluss | B4-S003=chedy · otal · otchey · qokeey · qoky · tol · shedy :: Den laufenden Posten umsetzen oder durcharbeiten; danach zur Zielstelle; den nächsten Posten wählen; den laufenden Posten länger einwirken lassen; den laufenden Posten einsetzen; mit Vorigem weiter; ruhen oder absetzen; Schluss		Basis für OKEY/OKEEY und qokaly.	den vollständigen lokalen Satz als Wortwert speichern	Einsetzen ist ein neutraler Werkstattwert, nicht zwingend medizinisch.
TYPE	05_SPECIALIST_ACTION	LEARNED_OPERATOR	c10aec6d4dd877ec8bd8	choy	1	E084	H5-S002	H5	f56r	CHOY_WHOLE	CHOY=MIT WASSER WASCHEN	mit Wasser waschen	WASH_APPLICATION_DECK	Offene Waschhandlung vor weiterer Anwendung.	E084=Wasche die Stelle mit Wasser	H5-S002=schol · choy · choky · cheeckhody :: Vom vorigen Posten nehmen; mit Wasser waschen; den laufenden Posten einsetzen; äußerlich anwenden; Ende		Kann durch RSHEDY geschlossen werden, ohne dass beide eine sichtbare Wurzel teilen.	den vollständigen lokalen Satz als Wortwert speichern	Nicht CHO=Pflanzenstoff plus Y zerlegen.
TYPE	05_SPECIALIST_ACTION	LEARNED_OPERATOR	74c76d589d44120f647b	dsheol	1	E160	B1-S018	B1	f81v	DSHEOL_WHOLE	DSHEOL=BESTREICHEN	bestreichen	SPREAD_ACTION_DECK	Gleicher Anwendungsplatz wie SHECTHEDCHY, andere Fachkarte.	E160=Wende es an der markierten Stelle an	B1-S018=ly · dsheol · oiiin · olkeedy :: Gefäß füllen; Stelle bestreichen; Sollstufe; länger auffangen; Schluss		Vor einer Grad-/Stationskarte: Stoff auf die Stelle streichen.	den vollständigen lokalen Satz als Wortwert speichern	Nicht DSHE=sauberes Wasser plus OL=weiter zerlegen.
TYPE	05_SPECIALIST_ACTION	LEARNED_OPERATOR	893c570f3fa3fce99711	kchol	1	E079	H5-S001	H5	f56r	KCHOL_WHOLE	KCHOL=AUFLEGEN	auflegen	PLACEMENT_ACTION_DECK	Offene Platzierung; Festmachen kommt erst aus LDDY.	E079=Lege sie als Auflage auf	H5-S001=chochor · cho · chodaly · daiin · sho · kchol · otchor · choky · dal :: Pflanzenzubereitung; Pflanze; Blütebeginn; vorgeschriebenes Maß; Pflanze; auflegen; die nächste Zubereitung; den laufenden Posten einsetzen; Zielstelle		Sagt eine mögliche Folge Auflegen -> Festmachen voraus.	den vollständigen lokalen Satz als Wortwert speichern	Nicht K plus OL=weiter zerlegen.
TYPE	05_SPECIALIST_ACTION	LEARNED_OPERATOR	348e81ba084c5acdb32b	shecthedchy	1	E250	B3-S011	B3	f83r	SHECTHEDCHY_WHOLE	SHECTHEDCHY=AUFSTREICHEN	aufstreichen	SPREAD_ACTION_DECK	Praktische Schwester von DSHEOL ohne behauptete gemeinsame Wurzel.	E250=Wende es an der markierten Stelle an	B3-S011=shecthedchy · qoky · chedy · chary :: Stelle bestreichen; den laufenden Posten einsetzen; den laufenden Posten umsetzen oder durcharbeiten; abkühlen		Mit folgendem OKY: aufstreichen und den Posten weiter einsetzen.	den vollständigen lokalen Satz als Wortwert speichern	Nicht CTH=bereit oder CHY=Referent aus dem Inneren herauslösen.
TYPE	06_CONTACT_GRADE	COMPOSITIONAL_GRADE_CARD	0275fbf14e07935b0a45	okeey|qokeey	7	E153|E175|E194|E205|E293|E317|E322	B1-S016|B2-S004|B2-S010|B2-S012|B3-S028|B4-S002|B4-S003	B1|B2|B3|B4	f81v|f82r|f83r	OK_APPLY+EE_SUSTAINED+Y_CURRENT	EE=LÄNGER; Y=DIES	länger einwirken lassen	CONTACT_GRADE_GRID	Anhaltender offener Kontakt.	E153,E175,E194,E205,E293,E317,E322=Den laufenden Posten länger einwirken lassen	B1-S016=qokal · okeey · qol · cheedy :: An der Zielstelle einsetzen; den laufenden Posten länger einwirken lassen; mit Vorigem weiter; ruhen oder absetzen; Schluss | B2-S004=qokal · lcheckhy · lched · qokeey · lcheckhedy :: An der Zielstelle einsetzen; zweite Öffnung; hinausführen; den laufenden Posten länger einwirken lassen; klar seihen; Schluss | B2-S010=qokeey · qoky · ls · cheey :: Den laufenden Posten länger einwirken lassen; den laufenden Posten einsetzen; erste Öffnung; Klarauszug | B2-S012=lchy · cheey · qcthey · qokeey · lcheey · daiin · chey · qokeeedy :: Den flüssigen Anteil des laufenden Postens abziehen; Klarauszug; den laufenden Posten gebrauchsfertig halten; den laufenden Posten länger einwirken lassen; benetzte Körperstelle; vorgeschriebenes Maß; dieser Arbeitsposten; vollständig durchtränken; Schluss | B3-S028=qokeey · qokedy :: Den laufenden Posten länger einwirken lassen; kurz benetzen; Schluss | B4-S002=qolchey · qokeey · qokedy :: Gefäß füllen; den laufenden Posten länger einwirken lassen; kurz benetzen; Schluss | B4-S003=chedy · otal · otchey · qokeey · qoky · tol · shedy :: Den laufenden Posten umsetzen oder durcharbeiten; danach zur Zielstelle; den nächsten Posten wählen; den laufenden Posten länger einwirken lassen; den laufenden Posten einsetzen; mit Vorigem weiter; ruhen oder absetzen; Schluss		Mit AL ist die besetzte Karte OKEEDAL; mit DY die Karte OKEEDY.	den vollständigen lokalen Satz als Wortwert speichern	Y bedeutet nicht offen; Offenheit entsteht nur durch fehlenden Schluss.
TYPE	06_CONTACT_GRADE	COMPOSITIONAL_GRADE_CARD	08bd5ca0c2ad137a056d	okey|qokey	2	E142|E220	B1-S012|B2-S016	B1|B2	f81v|f82r	OK_APPLY+E_BRIEF+Y_CURRENT	E=KURZ; Y=DIES	kurz anlegen	CONTACT_GRADE_GRID	Kurzer offener Kontakt am laufenden Posten.	E142,E220=Den laufenden Posten kurz anlegen	B1-S012=lsho · qokey · lshedy :: Waschgang; den laufenden Posten kurz anlegen; waschen; Schluss | B2-S016=cheal · lchedar · ches · aiin · oteey · qokaiin · okey · pchedy :: Zielstelle; aus der Quelle hinausführen; gleiche Anteile; vorgeschriebenes Maß; den nächsten Posten länger einwirken lassen; auf das vorgeschriebene Maß einstellen; den laufenden Posten kurz anlegen; hineinführen; Schluss		Mit AL statt Y wäre kurze Einwirkung an der Stelle zu erwarten.	den vollständigen lokalen Satz als Wortwert speichern	Wasser oder Salbe kommt aus dem lokalen Ansatz, nicht aus E/Y.
TYPE	06_CONTACT_GRADE	COMPOSITIONAL_GRADE_CARD	7db18b2f0fb7ed0fcfd3	qokedy	8	E101|E137|E138|E259|E294|E297|E318|E335	B1-S001|B1-S009|B1-S010|B3-S013|B3-S028|B3-S029|B4-S002|B4-S008	B1|B3|B4	f81v|f83r	OK_APPLY+E_BRIEF+DY_CLOSE	E=KURZ; DY=SCHLUSS	kurz benetzen; Schluss	CONTACT_GRADE_GRID	Kurzer terminaler Kontakt.	E101,E137,E138,E259,E294,E297,E318,E335=Kurz benetzen; Schluss	B1-S001=qokedy :: Kurz benetzen; Schluss | B1-S009=qokedy :: Kurz benetzen; Schluss | B1-S010=qokedy :: Kurz benetzen; Schluss | B3-S013=qokaiin · chkain · shcthey · qokedy :: Auf das vorgeschriebene Maß einstellen; eine Portion; den laufenden Posten gebrauchsfertig halten; kurz benetzen; Schluss | B3-S028=qokeey · qokedy :: Den laufenden Posten länger einwirken lassen; kurz benetzen; Schluss | B3-S029=sol · cheeety · qokedy :: Mit Vorigem weiter; erste Spülung; kurz benetzen; Schluss | B4-S002=qolchey · qokeey · qokedy :: Gefäß füllen; den laufenden Posten länger einwirken lassen; kurz benetzen; Schluss | B4-S008=saiin · cheeky · sheey · qokedy :: Vorgeschriebenes Maß; länger warm halten; erste Öffnung; kurz benetzen; Schluss		Bildet mit OKEY den offenen/geschlossenen Kurzgrad.	den vollständigen lokalen Satz als Wortwert speichern	Nicht jedes sichtbare dy ist Schluss.
TYPE	06_CONTACT_GRADE	COMPOSITIONAL_GRADE_CARD	7d25241b0e56c836372a	qokeedy	10	E171|E201|E213|E224|E227|E245|E265|E302|E315|E329	B2-S003|B2-S011|B2-S015|B2-S018|B2-S021|B3-S007|B3-S017|B3-S031|B4-S001|B4-S005	B2|B3|B4	f82r|f83r	OK_APPLY+EE_SUSTAINED+DY_CLOSE	EE=LÄNGER; DY=SCHLUSS	länger einweichen; Schluss	CONTACT_GRADE_GRID	Anhaltender terminaler Kontakt.	E171,E201,E213,E224,E227,E245,E265,E302,E315,E329=Länger einweichen; Schluss	B2-S003=qokain · dy · qokeedy :: Eine Portion zugeben; dieser Arbeitsposten; länger einweichen; Schluss | B2-S011=okain · char · okain · qokeedy :: Eine Portion zugeben; aus demselben Vorrat; eine Portion zugeben; länger einweichen; Schluss | B2-S015=tshey · qokeedy :: Spülflüssigkeit; länger einweichen; Schluss | B2-S018=qokeedy :: Länger einweichen; Schluss | B2-S021=qokeedy :: Länger einweichen; Schluss | B3-S007=qokaiin · chedy · qokeedy :: Auf das vorgeschriebene Maß einstellen; den laufenden Posten umsetzen oder durcharbeiten; länger einweichen; Schluss | B3-S017=qokeedy :: Länger einweichen; Schluss | B3-S031=qokeedy :: Länger einweichen; Schluss | B4-S001=qokeedy :: Länger einweichen; Schluss | B4-S005=dain · chedy · qokeedy :: Tuch; den laufenden Posten umsetzen oder durcharbeiten; länger einweichen; Schluss		Bildet mit OKEEY und OKEEDAL die Y/AL/DY-Ausgangsreihe.	den vollständigen lokalen Satz als Wortwert speichern	Einweichen ist die konkrete Lesung; invariant ist anhaltender Kontakt mit Schluss.
