event_id	record_unit_id	page	locus	statement_id	microcycle	owner	surface	joint_tuple_id	atomic_value_de	slot_code	visible_role	source_position_id	source_position_contribution	incoming_line_decision
E030	H2	f10r	f10r.8	H2-S002	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	daiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S030	1	SAME_LINE_OR_RECORD_START
E031	H2	f10r	f10r.8	H2-S002	2	zweiter Arbeitsartikel unter demselben Pflanzenbild	dar	4d4559019a961b834aa1	Quelle	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S031	1	SAME_LINE_OR_RECORD_START
E032	H2	f10r	f10r.9	H2-S003	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	oykchor	27d97af8c96eb056c2e6	Gefäßansatz	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S032	1	REAL_CYCLE_OR_OWNER_RESET
E033	H2	f10r	f10r.9	H2-S003	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	shor	7a4bb8136330ee4e6e56	Ansatz	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S033	1	SAME_LINE_OR_RECORD_START
E034	H2	f10r	f10r.9	H2-S003	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	chor	7a4bb8136330ee4e6e56	Ansatz	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S034	1	SAME_LINE_OR_RECORD_START
E035	H2	f10r	f10r.9	H2-S003	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	chy	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S035	1	SAME_LINE_OR_RECORD_START
E036	H2	f10r	f10r.9	H2-S003	1	zweiter Arbeitsartikel unter demselben Pflanzenbild	kaiiin	409de02322e7b2ca0c62	Bindestufe	S6_BEREIT_ABSCHLUSS	ORDINARY_VISIBLE_CARD	S036	1	SAME_LINE_OR_RECORD_START
E037	H2	f10r	f10r.9	H2-S003	2	zweiter Arbeitsartikel unter demselben Pflanzenbild	dy	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S037	1	SAME_LINE_OR_RECORD_START
E038	H2	f10r	f10r.9	H2-S003	2	zweiter Arbeitsartikel unter demselben Pflanzenbild	chodaiin	834825c61d048a6b5628	Zutatsollmaß	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S038	1	SAME_LINE_OR_RECORD_START
E039	H3	f11r	f11r.1	H3-S001	1	Blütenkraut der abgebildeten Pflanze	tshol	953ad19b79517fc8a211	Blütenkraut	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S039	1	SAME_LINE_OR_RECORD_START
E040	H3	f11r	f11r.1	H3-S001	1	Blütenkraut der abgebildeten Pflanze	schoal	428a5e3662aa57b4b256	Zieleingabe	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S040	1	SAME_LINE_OR_RECORD_START
E041	H3	f11r	f11r.1	H3-S001	2	Blütenkraut der abgebildeten Pflanze	cfhy	bdad9f9ea8b80f141496	Auswringen	S3_PROZESS_TRANSFER	ORDINARY_VISIBLE_CARD	S041	1	SAME_LINE_OR_RECORD_START
E042	H3	f11r	f11r.1	H3-S001	2	Blütenkraut der abgebildeten Pflanze	shfydaiin	a8af08e69edab8e54f15	Standzeit	S3_PROZESS_TRANSFER	ORDINARY_VISIBLE_CARD	S042	1	SAME_LINE_OR_RECORD_START
E043	H3	f11r	f11r.1	H3-S001	2	Blütenkraut der abgebildeten Pflanze	cphy	deb377381ceaf55ea310	Nachseihen	S3_PROZESS_TRANSFER	ORDINARY_VISIBLE_CARD	S043	1	SAME_LINE_OR_RECORD_START
E044	H3	f11r	f11r.1	H3-S001	2	Blütenkraut der abgebildeten Pflanze	shey	b5df9126607030b95175	Klarauszug	S3_PROZESS_TRANSFER	ORDINARY_VISIBLE_CARD	S044	1	SAME_LINE_OR_RECORD_START
E045	H3	f11r	f11r.1	H3-S001	2	Blütenkraut der abgebildeten Pflanze	tchody	2e2027b1951d79911e24	Rücknahmeschluss	S3_PROZESS_TRANSFER	ORDINARY_VISIBLE_CARD	S045	1	SAME_LINE_OR_RECORD_START
E046	H3	f11r	f11r.1	H3-S002	1	Blütenkraut der abgebildeten Pflanze	shoyty	577c03a928d674d420d7	Zutatfolgeteil	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S046	1	SAME_LINE_OR_RECORD_START
E047	H3	f11r	f11r.4	H3-S003	1	Blütenkraut der abgebildeten Pflanze	dchol	d665560c8ff80799a82c	Vorfortsetzung	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S047	1	REAL_CYCLE_OR_OWNER_RESET
E048	H3	f11r	f11r.4	H3-S003	1	Blütenkraut der abgebildeten Pflanze	chy	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S048	1	SAME_LINE_OR_RECORD_START
E049	H3	f11r	f11r.4	H3-S003	1	Blütenkraut der abgebildeten Pflanze	kchy	b2812c8283c3a62438bd	Bindeposten	S6_BEREIT_ABSCHLUSS	ORDINARY_VISIBLE_CARD	S049	1	SAME_LINE_OR_RECORD_START
E050	H3	f11r	f11r.4	H3-S003	2	Blütenkraut der abgebildeten Pflanze	dy	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S050	1	SAME_LINE_OR_RECORD_START
E051	H3	f11r	f11r.4	H3-S003	2	Blütenkraut der abgebildeten Pflanze	daiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S051	1	SAME_LINE_OR_RECORD_START
E052	H3	f11r	f11r.7	H3-S004	1	Blütenkraut der abgebildeten Pflanze	qotchy	a48efd6c4491a046ba78	Folgeposten	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S052	1	REAL_CYCLE_OR_OWNER_RESET
E053	H3	f11r	f11r.7	H3-S004	1	Blütenkraut der abgebildeten Pflanze	okchol	322281bd391aa621f568	Fortsetzungseinsatz	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S053	1	SAME_LINE_OR_RECORD_START
E054	H3	f11r	f11r.7	H3-S004	1	Blütenkraut der abgebildeten Pflanze	cthy	e0b630cb1b5df5e7105b	Bereit	S6_BEREIT_ABSCHLUSS	ORDINARY_VISIBLE_CARD	S054	1	SAME_LINE_OR_RECORD_START
E055	H3	f11r	f11r.7	H3-S004	2	Blütenkraut der abgebildeten Pflanze	dy	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S055	1	SAME_LINE_OR_RECORD_START
E056	H4	f55v	f55v.5	H4-S001	1	Blattmaterial der abgebildeten Pflanze	qokaiin	b5fcea1eaed06b2f2291	Sollstellung	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S056	1	SAME_LINE_OR_RECORD_START
E057	H4	f55v	f55v.5	H4-S001	1	Blattmaterial der abgebildeten Pflanze	chaiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S057	1	SAME_LINE_OR_RECORD_START
E058	H4	f55v	f55v.5	H4-S001	1	Blattmaterial der abgebildeten Pflanze	ykain	403c1592f918c8f23b88	Postenportion	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S058	1	SAME_LINE_OR_RECORD_START
E059	H4	f55v	f55v.5	H4-S001	1	Blattmaterial der abgebildeten Pflanze	ykan	d929a14ec45749b2e805	Postenzweitportion	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S059	1	SAME_LINE_OR_RECORD_START
E060	H4	f55v	f55v.5	H4-S001	1	Blattmaterial der abgebildeten Pflanze	ody	97cc9ac109148723c472	Rücknahmeschluss	S3_PROZESS_TRANSFER	ORDINARY_VISIBLE_CARD	S060	1	SAME_LINE_OR_RECORD_START
E061	H4	f55v	f55v.5	H4-S002	1	Blattmaterial der abgebildeten Pflanze	daiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S061	1	SAME_LINE_OR_RECORD_START
E062	H4	f55v	f55v.5	H4-S002	1	Blattmaterial der abgebildeten Pflanze	chedy	6f7ff8287eddf4da9fdb	Umsetzen	S3_PROZESS_TRANSFER	ORDINARY_VISIBLE_CARD	S062	1	SAME_LINE_OR_RECORD_START
E063	H4	f55v	f55v.5	H4-S002	1	Blattmaterial der abgebildeten Pflanze	talam	e026af581c99322fbd46	Verwahren	S6_BEREIT_ABSCHLUSS	ORDINARY_VISIBLE_CARD	S063	1	SAME_LINE_OR_RECORD_START
E064	H4	f55v	f55v.11	H4-S003	1	Blattmaterial der abgebildeten Pflanze	ykaiin	f7dc90b2c31fd341f0a4	Postensollmaß	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S064	1	REAL_CYCLE_OR_OWNER_RESET
E065	H4	f55v	f55v.11	H4-S003	1	Blattmaterial der abgebildeten Pflanze	cheoar	807591efc3d3f7ddbfab	Auszugnahme	S3_PROZESS_TRANSFER	ORDINARY_VISIBLE_CARD	S065	1	SAME_LINE_OR_RECORD_START
E066	H4	f55v	f55v.11	H4-S003	1	Blattmaterial der abgebildeten Pflanze	cheeky	2c1a5fd92b9e3c762242	Langwärme	S4_DAUER_ZUSTAND	ORDINARY_VISIBLE_CARD	S066	1	SAME_LINE_OR_RECORD_START
E067	H4	f55v	f55v.11	H4-S003	2	Blattmaterial der abgebildeten Pflanze	oldy	1b1ffdd869fb1429ad03	Fortschluss	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S067	1	SAME_LINE_OR_RECORD_START
E068	H4	f55v	f55v.11	H4-S004	1	Blattmaterial der abgebildeten Pflanze	aiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S068	1	SAME_LINE_OR_RECORD_START
E069	H4	f55v	f55v.11	H4-S004	1	Blattmaterial der abgebildeten Pflanze	okal	308e8ea2d5d190c498e8	Zieleinsatz	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S069	1	SAME_LINE_OR_RECORD_START
E070	H4	f55v	f55v.11	H4-S004	2	Blattmaterial der abgebildeten Pflanze	oltchy	204b04837409088c48f9	Fortsetzungszubereitung	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S070	1	SAME_LINE_OR_RECORD_START
E071	H4	f55v	f55v.11	H4-S004	2	Blattmaterial der abgebildeten Pflanze	or	7a4bb8136330ee4e6e56	Ansatz	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S071	1	SAME_LINE_OR_RECORD_START
E072	H4	f55v	f55v.11	H4-S004	2	Blattmaterial der abgebildeten Pflanze	y	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S072	1	SAME_LINE_OR_RECORD_START
E073	H4	f55v	f55v.11	H4-S004	2	Blattmaterial der abgebildeten Pflanze	orain	6afeb5c9ab9f6cbdea0d	Ansatzportion	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S073	1	SAME_LINE_OR_RECORD_START
E074	H5	f56r	f56r.5	H5-S001	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	chochor	b9d7b6d68209a9019e7a	Zutatenansatz	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S074	1	SAME_LINE_OR_RECORD_START
E075	H5	f56r	f56r.5	H5-S001	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	cho	2cc054357a929df85f64	Zutat	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S075	1	SAME_LINE_OR_RECORD_START
E076	H5	f56r	f56r.5	H5-S001	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	chodaly	0ec6a45e2950e8e7061d	Zutatstelle	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S076	1	SAME_LINE_OR_RECORD_START
E077	H5	f56r	f56r.5	H5-S001	2	Stängel-/Pflanzenteil der abgebildeten Pflanze	daiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S077	1	SAME_LINE_OR_RECORD_START
E078	H5	f56r	f56r.7	H5-S001	3	Stängel-/Pflanzenteil der abgebildeten Pflanze	sho	2cc054357a929df85f64	Zutat	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S078	1	REAL_CYCLE_OR_OWNER_RESET
E079	H5	f56r	f56r.7	H5-S001	3	Stängel-/Pflanzenteil der abgebildeten Pflanze	kchol	893c570f3fa3fce99711	Bindefortsetzung	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S079	1	SAME_LINE_OR_RECORD_START
E080	H5	f56r	f56r.7	H5-S001	3	Stängel-/Pflanzenteil der abgebildeten Pflanze	otchor	10488b911aae52b3b334	Folgeansatz	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S080	1	SAME_LINE_OR_RECORD_START
E081	H5	f56r	f56r.7	H5-S001	3	Stängel-/Pflanzenteil der abgebildeten Pflanze	choky	276a7c2d74d1143446f4	Einsetzen	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S081	1	SAME_LINE_OR_RECORD_START
E082	H5	f56r	f56r.7	H5-S001	3	Stängel-/Pflanzenteil der abgebildeten Pflanze	dal	dd0ecaf5e27d81befffc	Stelle	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S082	1	SAME_LINE_OR_RECORD_START
E083	H5	f56r	f56r.8	H5-S002	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	schol	d665560c8ff80799a82c	Vorfortsetzung	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S083	1	REAL_CYCLE_OR_OWNER_RESET
E084	H5	f56r	f56r.8	H5-S002	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	choy	c10aec6d4dd877ec8bd8	Zutatposten	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S084	1	SAME_LINE_OR_RECORD_START
E085	H5	f56r	f56r.8	H5-S002	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	choky	276a7c2d74d1143446f4	Einsetzen	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S085	1	SAME_LINE_OR_RECORD_START
E086	H5	f56r	f56r.8	H5-S002	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	cheeckhody	95987d6f198d6d247511	Auftragsschluss	S6_BEREIT_ABSCHLUSS	ORDINARY_VISIBLE_CARD	S086	1	SAME_LINE_OR_RECORD_START
E087	H5	f56r	f56r.12	H5-S003	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	sh	ad3581d3144f69a5912d	Pflanzenteil	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S087	1	REAL_CYCLE_OR_OWNER_RESET
E088	H5	f56r	f56r.12	H5-S003	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	cho	2cc054357a929df85f64	Zutat	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S088	1	SAME_LINE_OR_RECORD_START
E089	H5	f56r	f56r.12	H5-S003	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	kchey	b74e9e65637b7c8538dd	Kurzbindeposten	S6_BEREIT_ABSCHLUSS	ORDINARY_VISIBLE_CARD	S089	1	SAME_LINE_OR_RECORD_START
E090	H5	f56r	f56r.12	H5-S003	2	Stängel-/Pflanzenteil der abgebildeten Pflanze	qokokchy	1322bc176443fc2a8a86	Wiedereinsatz	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S090	1	SAME_LINE_OR_RECORD_START
E091	H5	f56r	f56r.13	H5-S004	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	okchy	9ad66e67803a12e745de	Einsetzen	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S091	1	REAL_CYCLE_OR_OWNER_RESET
E092	H5	f56r	f56r.13	H5-S004	2	Stängel-/Pflanzenteil der abgebildeten Pflanze	chokcheo	087a47b5423438cd6b6a	Auszugzugabe	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S092	1	SAME_LINE_OR_RECORD_START
E093	H5	f56r	f56r.13	H5-S004	2	Stängel-/Pflanzenteil der abgebildeten Pflanze	kchal	75a523fcf039b006f97b	Zielbindung	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S093	1	SAME_LINE_OR_RECORD_START
E094	H5	f56r	f56r.18	H5-S005	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	sho	2cc054357a929df85f64	Zutat	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S094	1	REAL_CYCLE_OR_OWNER_RESET
E095	H5	f56r	f56r.18	H5-S005	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	chokchy	9ad66e67803a12e745de	Einsetzen	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S095	1	SAME_LINE_OR_RECORD_START
E096	H5	f56r	f56r.18	H5-S005	2	Stängel-/Pflanzenteil der abgebildeten Pflanze	kchoar	c71c72da4e09e0833392	Quellenzutatbindung	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S096	1	SAME_LINE_OR_RECORD_START
E097	H5	f56r	f56r.18	H5-S005	2	Stängel-/Pflanzenteil der abgebildeten Pflanze	sotodan	61a075bc54793c1c781f	Gebrauchen	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S097	1	SAME_LINE_OR_RECORD_START
E098	H5	f56r	f56r.19	H5-S006	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	otchey	faf321940aed922846a9	Folgeposten	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S098	1	REAL_CYCLE_OR_OWNER_RESET
E099	H5	f56r	f56r.19	H5-S006	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	keol	9bb7122b386ebbc6138f	Kurzbindefortsetzung	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S099	1	SAME_LINE_OR_RECORD_START
E100	H5	f56r	f56r.19	H5-S006	1	Stängel-/Pflanzenteil der abgebildeten Pflanze	daiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S100	1	SAME_LINE_OR_RECORD_START
E101	B1	f81v	f81v.2	B1-S001	1	B1_SHARED_TWO_ROW_POOL	qokedy	7db18b2f0fb7ed0fcfd3	Kurzkontakt	S4_DAUER_ZUSTAND	ORDINARY_VISIBLE_CARD	S101	1	SAME_LINE_OR_RECORD_START
E102	B1	f81v	f81v.2	B1-S002	1	B1_SHARED_TWO_ROW_POOL	okaiin	b5fcea1eaed06b2f2291	Sollstellung	S2_MATERIAL_MASS	ORDINARY_VISIBLE_CARD	S102	1	SAME_LINE_OR_RECORD_START
E103	B1	f81v	f81v.2	B1-S002	1	B1_SHARED_TWO_ROW_POOL	kair	22fb87a5a83e5c3fb510	Beckenlauf	S3_PROZESS_TRANSFER	ORDINARY_VISIBLE_CARD	S103	1	SAME_LINE_OR_RECORD_START
E104	B1	f81v	f81v.2	B1-S002	1	B1_SHARED_TWO_ROW_POOL	okal	308e8ea2d5d190c498e8	Zieleinsatz	S5_ZIEL_ANWENDUNG	ORDINARY_VISIBLE_CARD	S104	1	SAME_LINE_OR_RECORD_START
E105	B1	f81v	f81v.2	B1-S002	2	B1_SHARED_TWO_ROW_POOL	sar	4d4559019a961b834aa1	Quelle	S1_BEZUG_FOLGE	ORDINARY_VISIBLE_CARD	S105	1	SAME_LINE_OR_RECORD_START
