model	atom_sequence	atom_count	canonical_anchor	alias_rank	surface_alias	alias_source	support	support_share	alias_penalty
FOLD_0_TRAIN	CH	1	ch	2	hc	LEARNED_RENDERER_ALIAS	57	0.919355	0.508408312
FOLD_0_TRAIN	CHD	1	ched	1	ched	CANONICAL_AND_LEARNED	185	0.978836	0.000000000
FOLD_0_TRAIN	CHD	1	ched	2	chd	LEARNED_RENDERER_ALIAS	57	1.000000	0.500000000
FOLD_0_TRAIN	DA	1	da	1	da	CANONICAL_AND_LEARNED	30	0.731707	0.000000000
FOLD_0_TRAIN	DY	1	dy	1	dy	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	D_ADDR	1	d	1	d	CANONICAL_AND_LEARNED	652	0.881081	0.000000000
FOLD_0_TRAIN	D_LABEL	1	d	1	d	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	E	1	e	1	e	CANONICAL_AND_LEARNED	1053	0.922067	0.000000000
FOLD_0_TRAIN	EE	1	ee	1	ee	CANONICAL_AND_LEARNED	335	0.848101	0.000000000
FOLD_0_TRAIN	EEE	1	eee	1	eee	CANONICAL_AND_LEARNED	31	0.911765	0.000000000
FOLD_0_TRAIN	G_LABEL	1	g	1	g	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	HO	1	ho	1	ho	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	IIN	1	iin	1	iin	CANONICAL_AND_LEARNED	23	0.718750	0.000000000
FOLD_0_TRAIN	IIN	1	iin	2	in	LEARNED_RENDERER_ALIAS	35	1.000000	0.500000000
FOLD_0_TRAIN	IIN	1	iin	3	n	LEARNED_RENDERER_ALIAS	34	0.971429	1.002898754
FOLD_0_TRAIN	K	1	k	1	k	CANONICAL_AND_LEARNED	587	0.945250	0.000000000
FOLD_0_TRAIN	K	1	k	2	kh	LEARNED_RENDERER_ALIAS	103	1.000000	0.250000000
FOLD_0_TRAIN	K	1	k	3	hk	LEARNED_RENDERER_ALIAS	13	0.866667	0.264310084
FOLD_0_TRAIN	K	1	k	4	ks	LEARNED_RENDERER_ALIAS	29	0.763158	0.277029033
FOLD_0_TRAIN	L	1	l	1	l	CANONICAL_AND_LEARNED	338	0.938889	0.000000000
FOLD_0_TRAIN	L	1	l	2	hl	LEARNED_RENDERER_ALIAS	38	0.950000	0.255129329
FOLD_0_TRAIN	L	1	l	3	ld	LEARNED_RENDERER_ALIAS	11	0.916667	0.258701138
FOLD_0_TRAIN	LOCAL_C	1	c	1	c	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	LOCAL_CHAR_B	1	b	1	b	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	LOCAL_CHAR_F	1	f	1	f	CANONICAL_AND_LEARNED	102	0.990291	0.000000000
FOLD_0_TRAIN	LOCAL_CHAR_F	1	f	2	fh	LEARNED_RENDERER_ALIAS	14	1.000000	0.250000000
FOLD_0_TRAIN	LOCAL_CHAR_G	1	g	1	g	CANONICAL_AND_LEARNED	23	0.884615	0.000000000
FOLD_0_TRAIN	LOCAL_CHAR_I	1	i	1	i	CANONICAL_AND_LEARNED	34	0.790698	0.000000000
FOLD_0_TRAIN	LOCAL_CHAR_J	1	j	1	j	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	LOCAL_X	1	x	1	x	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	M_LOCAL	1	m	1	m	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	O	1	o	1	o	CANONICAL_AND_LEARNED	957	0.932749	0.000000000
FOLD_0_TRAIN	O	1	o	2	oi	LEARNED_RENDERER_ALIAS	30	1.000000	0.250000000
FOLD_0_TRAIN	O	1	o	3	ho	LEARNED_RENDERER_ALIAS	111	0.840909	0.267327172
FOLD_0_TRAIN	O	1	o	4	oii	LEARNED_RENDERER_ALIAS	21	0.913043	0.509097178
FOLD_0_TRAIN	OK	1	ok	1	ok	CANONICAL_AND_LEARNED	434	0.966592	0.000000000
FOLD_0_TRAIN	OK	1	ok	2	qok	LEARNED_RENDERER_ALIAS	466	0.993603	0.250641713
FOLD_0_TRAIN	OK	1	ok	3	chok	LEARNED_RENDERER_ALIAS	33	0.891892	0.511441035
FOLD_0_TRAIN	OK	1	ok	4	qokc	LEARNED_RENDERER_ALIAS	13	0.866667	0.514310084
FOLD_0_TRAIN	OL	1	ol	1	ol	CANONICAL_AND_LEARNED	527	0.949550	0.000000000
FOLD_0_TRAIN	OL	1	ol	2	qol	LEARNED_RENDERER_ALIAS	69	1.000000	0.250000000
FOLD_0_TRAIN	OL	1	ol	3	hol	LEARNED_RENDERER_ALIAS	64	0.941176	0.256062462
FOLD_0_TRAIN	OL	1	ol	4	chol	LEARNED_RENDERER_ALIAS	82	0.872340	0.513657554
FOLD_0_TRAIN	OR	1	or	1	or	CANONICAL_AND_LEARNED	317	0.951952	0.000000000
FOLD_0_TRAIN	OR	1	or	2	hor	LEARNED_RENDERER_ALIAS	34	0.790698	0.273483959
FOLD_0_TRAIN	OR	1	or	3	ors	LEARNED_RENDERER_ALIAS	13	0.722222	0.282542240
FOLD_0_TRAIN	OS	1	os	1	os	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	OT	1	ot	1	ot	CANONICAL_AND_LEARNED	304	0.935385	0.000000000
FOLD_0_TRAIN	OT	1	ot	2	ota	LEARNED_RENDERER_ALIAS	12	1.000000	0.250000000
FOLD_0_TRAIN	OT	1	ot	3	qot	LEARNED_RENDERER_ALIAS	119	0.952000	0.254919024
FOLD_0_TRAIN	OT	1	ot	4	ots	LEARNED_RENDERER_ALIAS	17	0.850000	0.266251893
FOLD_0_TRAIN	P	1	p	1	p	CANONICAL_AND_LEARNED	210	0.950226	0.000000000
FOLD_0_TRAIN	P	1	p	2	ph	LEARNED_RENDERER_ALIAS	49	1.000000	0.250000000
FOLD_0_TRAIN	P	1	p	3	ps	LEARNED_RENDERER_ALIAS	23	0.958333	0.254255961
FOLD_0_TRAIN	P	1	p	4	hp	LEARNED_RENDERER_ALIAS	21	0.954545	0.254652002
FOLD_0_TRAIN	P	1	p	5	hps	LEARNED_RENDERER_ALIAS	15	1.000000	0.500000000
FOLD_0_TRAIN	R	1	r	1	r	CANONICAL_AND_LEARNED	163	0.920904	0.000000000
FOLD_0_TRAIN	R	1	r	2	rs	LEARNED_RENDERER_ALIAS	10	1.000000	0.250000000
FOLD_0_TRAIN	S	1	s	1	s	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	S	1	s	2	hs	LEARNED_RENDERER_ALIAS	21	1.000000	0.250000000
FOLD_0_TRAIN	SH	1	sh	1	sh	CANONICAL_AND_LEARNED	839	0.980140	0.000000000
FOLD_0_TRAIN	SH	1	sh	2	h	LEARNED_RENDERER_ALIAS	241	0.960159	0.504065601
FOLD_0_TRAIN	S_ADDR	1	s	1	s	CANONICAL_STEM	0	0.000000	0.000000000
FOLD_0_TRAIN	T	1	t	1	t	CANONICAL_AND_LEARNED	505	0.969290	0.000000000
FOLD_0_TRAIN	T	1	t	2	th	LEARNED_RENDERER_ALIAS	109	0.981982	0.251818232
FOLD_0_TRAIN	T	1	t	3	ht	LEARNED_RENDERER_ALIAS	23	0.958333	0.254255961
FOLD_0_TRAIN	T	1	t	4	ts	LEARNED_RENDERER_ALIAS	23	0.884615	0.262260232
FOLD_0_TRAIN	Y	1	y	1	y	CANONICAL_AND_LEARNED	2026	0.987811	0.000000000
FOLD_0_TRAIN	Y	1	y	2	hy	LEARNED_RENDERER_ALIAS	258	0.955556	0.254546237
FOLD_0_TRAIN	AIIN+L	2	aiinl	1	aiil	LEARNED_SHORT_RENDERER	22	1.000000	0.500000000
FOLD_0_TRAIN	AIIN+L+S	3	aiinls	1	aiils	LEARNED_SHORT_RENDERER	10	1.000000	0.500000000
FOLD_0_TRAIN	AL+CH	2	alch	1	alch	LEARNED_SHORT_RENDERER	20	0.833333	0.018232156
FOLD_0_TRAIN	AL+CH	2	alch	2	alc	LEARNED_SHORT_RENDERER	25	0.892857	0.511332869
FOLD_0_TRAIN	AL+Y	2	aly	1	aly	LEARNED_SHORT_RENDERER	36	1.000000	0.000000000
FOLD_0_TRAIN	AR+CH	2	arch	1	arch	LEARNED_SHORT_RENDERER	12	1.000000	0.000000000
FOLD_0_TRAIN	AR+CH	2	arch	2	arc	LEARNED_SHORT_RENDERER	18	1.000000	0.500000000
FOLD_0_TRAIN	AR+Y	2	ary	1	ary	LEARNED_SHORT_RENDERER	21	0.954545	0.004652002
FOLD_0_TRAIN	A_ADDR+L	2	al	1	als	LEARNED_SHORT_RENDERER	24	0.600000	0.301082562
FOLD_0_TRAIN	A_ADDR+L+SH	3	alsh	1	alsh	LEARNED_SHORT_RENDERER	18	0.947368	0.005406722
FOLD_0_TRAIN	A_ADDR+S	2	as	1	as	LEARNED_SHORT_RENDERER	13	0.812500	0.020763936
FOLD_0_TRAIN	CARRIER_Q+E	2	qe	1	qe	LEARNED_SHORT_RENDERER	23	1.000000	0.000000000
FOLD_0_TRAIN	CARRIER_Q+O	2	qo	1	qo	LEARNED_SHORT_RENDERER	99	0.630573	0.046112596
FOLD_0_TRAIN	CARRIER_Q+O+P	3	qop	1	qop	LEARNED_SHORT_RENDERER	18	0.818182	0.020067070
FOLD_0_TRAIN	CH+CH+P	3	chchp	1	chcph	LEARNED_SHORT_RENDERER	11	1.000000	0.500000000
FOLD_0_TRAIN	CH+CH+T	3	chcht	1	chct	LEARNED_SHORT_RENDERER	12	0.923077	0.508004271
FOLD_0_TRAIN	CH+CH+T	3	chcht	2	chcth	LEARNED_SHORT_RENDERER	20	0.869565	0.513976194
FOLD_0_TRAIN	CH+E	2	che	1	che	LEARNED_SHORT_RENDERER	180	0.606061	0.050077529
FOLD_0_TRAIN	CH+E+O	3	cheo	1	cheo	LEARNED_SHORT_RENDERER	149	0.949045	0.005229950
FOLD_0_TRAIN	CH+E+O	3	cheo	2	cheod	LEARNED_SHORT_RENDERER	12	0.705882	0.284830669
FOLD_0_TRAIN	CH+E+T	3	chet	1	chet	LEARNED_SHORT_RENDERER	18	0.857143	0.015415068
FOLD_0_TRAIN	CH+K	2	chk	1	chk	LEARNED_SHORT_RENDERER	12	1.000000	0.000000000
FOLD_0_TRAIN	CH+K	2	chk	2	chek	LEARNED_SHORT_RENDERER	15	0.625000	0.297000363
FOLD_0_TRAIN	CH+K	2	chk	3	ckh	LEARNED_SHORT_RENDERER	164	0.916201	0.508751938
FOLD_0_TRAIN	CH+K	2	chk	4	ck	LEARNED_SHORT_RENDERER	77	0.885057	0.512210270
FOLD_0_TRAIN	CH+K	2	chk	5	chckh	LEARNED_SHORT_RENDERER	28	0.651163	0.542899561
FOLD_0_TRAIN	CH+K+D_ADDR	3	chkd	1	ckhd	LEARNED_SHORT_RENDERER	11	0.846154	0.516705408
FOLD_0_TRAIN	CH+K+E	3	chke	1	ckhe	LEARNED_SHORT_RENDERER	47	0.796610	0.522738984
FOLD_0_TRAIN	CH+K+Y	3	chky	1	chckhy	LEARNED_SHORT_RENDERER	24	1.000000	0.500000000
FOLD_0_TRAIN	CH+L	2	chl	1	chl	LEARNED_SHORT_RENDERER	23	0.851852	0.016034265
FOLD_0_TRAIN	CH+L+CH	3	chlch	1	chlc	LEARNED_SHORT_RENDERER	10	0.909091	0.509531018
FOLD_0_TRAIN	CH+LOCAL_CHAR_F	2	chf	1	cfh	LEARNED_SHORT_RENDERER	11	0.916667	0.508701138
FOLD_0_TRAIN	CH+O	2	cho	1	cho	LEARNED_SHORT_RENDERER	94	0.712121	0.033950714
FOLD_0_TRAIN	CH+O+CH	3	choch	1	choc	LEARNED_SHORT_RENDERER	18	0.750000	0.528768207
FOLD_0_TRAIN	CH+O+D_ADDR	3	chod	1	chod	LEARNED_SHORT_RENDERER	26	1.000000	0.000000000
FOLD_0_TRAIN	CH+O+S	3	chos	1	chos	LEARNED_SHORT_RENDERER	14	0.736842	0.030538165
FOLD_0_TRAIN	CH+OR	2	chor	1	chor	LEARNED_SHORT_RENDERER	62	0.911765	0.009237332
FOLD_0_TRAIN	CH+OT	2	chot	1	chot	LEARNED_SHORT_RENDERER	14	0.777778	0.025131443
FOLD_0_TRAIN	CH+P	2	chp	1	chp	LEARNED_SHORT_RENDERER	20	0.909091	0.009531018
FOLD_0_TRAIN	CH+P	2	chp	2	chps	LEARNED_SHORT_RENDERER	15	1.000000	0.250000000
FOLD_0_TRAIN	CH+P	2	chp	3	cp	LEARNED_SHORT_RENDERER	44	1.000000	0.500000000
FOLD_0_TRAIN	CH+P	2	chp	4	cph	LEARNED_SHORT_RENDERER	65	0.942029	0.505971923
FOLD_0_TRAIN	CH+P+Y	3	chpy	1	cphy	LEARNED_SHORT_RENDERER	19	1.000000	0.500000000
FOLD_0_TRAIN	CH+S	2	chs	1	chs	LEARNED_SHORT_RENDERER	24	1.000000	0.000000000
FOLD_0_TRAIN	CH+T	2	cht	1	cht	LEARNED_SHORT_RENDERER	20	0.952381	0.004879016
FOLD_0_TRAIN	CH+T	2	cht	2	ct	LEARNED_SHORT_RENDERER	103	1.000000	0.500000000
FOLD_0_TRAIN	CH+T	2	cht	3	cth	LEARNED_SHORT_RENDERER	172	0.886598	0.512036368
FOLD_0_TRAIN	CH+T+E	3	chte	1	chte	LEARNED_SHORT_RENDERER	11	1.000000	0.000000000
FOLD_0_TRAIN	CH+T+E	3	chte	2	cthe	LEARNED_SHORT_RENDERER	15	0.833333	0.518232156
FOLD_0_TRAIN	CH+T+O	3	chto	1	ctho	LEARNED_SHORT_RENDERER	12	0.750000	0.528768207
FOLD_0_TRAIN	CH+T+Y	3	chty	1	cthy	LEARNED_SHORT_RENDERER	42	0.976744	0.502353050
FOLD_0_TRAIN	CHD+Y	2	chedy	1	chedy	LEARNED_SHORT_RENDERER	152	0.713615	0.033741164
FOLD_0_TRAIN	D_ADDR+AIIN	2	daiin	1	daii	LEARNED_SHORT_RENDERER	11	0.687500	0.537469345
FOLD_0_TRAIN	D_ADDR+AIR	2	dair	1	dair	LEARNED_SHORT_RENDERER	13	0.684211	0.037948962
FOLD_0_TRAIN	D_ADDR+AR	2	dar	1	dar	LEARNED_SHORT_RENDERER	46	0.754098	0.028223247
FOLD_0_TRAIN	D_ADDR+CH	2	dch	1	dch	LEARNED_SHORT_RENDERER	31	0.659574	0.041616040
FOLD_0_TRAIN	D_ADDR+CH	2	dch	2	dc	LEARNED_SHORT_RENDERER	29	0.743590	0.529626582
FOLD_0_TRAIN	D_ADDR+O	2	do	1	do	LEARNED_SHORT_RENDERER	25	1.000000	0.000000000
FOLD_0_TRAIN	D_ADDR+OL	2	dol	1	dol	LEARNED_SHORT_RENDERER	31	0.939394	0.006252036
FOLD_0_TRAIN	D_ADDR+OR	2	dor	1	dor	LEARNED_SHORT_RENDERER	16	1.000000	0.000000000
FOLD_0_TRAIN	D_ADDR+SH	2	dsh	1	dsh	LEARNED_SHORT_RENDERER	18	0.720000	0.032850407
FOLD_0_TRAIN	E+AL	2	eal	1	eal	LEARNED_SHORT_RENDERER	10	0.909091	0.009531018
FOLD_0_TRAIN	E+AR	2	ear	1	ear	LEARNED_SHORT_RENDERER	49	1.000000	0.000000000
FOLD_0_TRAIN	E+CH	2	ech	1	ec	LEARNED_SHORT_RENDERER	29	0.966667	0.503390155
FOLD_0_TRAIN	E+CH+K	3	echk	1	eck	LEARNED_SHORT_RENDERER	13	0.764706	0.526826399
FOLD_0_TRAIN	E+CH+K	3	echk	2	eckh	LEARNED_SHORT_RENDERER	24	0.705882	0.534830669
FOLD_0_TRAIN	E+DY	2	edy	1	edy	LEARNED_SHORT_RENDERER	215	0.903361	0.010163265
FOLD_0_TRAIN	E+K	2	ek	1	ek	LEARNED_SHORT_RENDERER	61	0.648936	0.043242092
FOLD_0_TRAIN	E+K	2	ek	2	eks	LEARNED_SHORT_RENDERER	14	0.777778	0.275131443
FOLD_0_TRAIN	E+O	2	eo	1	eo	LEARNED_SHORT_RENDERER	173	0.891753	0.011456656
FOLD_0_TRAIN	E+O	2	eo	2	heo	LEARNED_SHORT_RENDERER	46	0.901961	0.260318424
FOLD_0_TRAIN	E+O+CH	3	eoch	1	eoc	LEARNED_SHORT_RENDERER	16	1.000000	0.500000000
FOLD_0_TRAIN	E+O+CH	3	eoch	2	heoc	LEARNED_SHORT_RENDERER	10	0.625000	0.797000363
FOLD_0_TRAIN	E+O+K	3	eok	1	eok	LEARNED_SHORT_RENDERER	15	0.600000	0.051082562
FOLD_0_TRAIN	E+O+P	3	eop	1	eop	LEARNED_SHORT_RENDERER	10	0.833333	0.018232156
FOLD_0_TRAIN	E+OL	2	eol	1	eol	LEARNED_SHORT_RENDERER	73	0.603306	0.050533110
FOLD_0_TRAIN	E+P	2	ep	1	ep	LEARNED_SHORT_RENDERER	11	0.733333	0.031015493
FOLD_0_TRAIN	E+S	2	es	1	es	LEARNED_SHORT_RENDERER	48	0.786885	0.023967285
FOLD_0_TRAIN	E+S+E	3	ese	1	ese	LEARNED_SHORT_RENDERER	10	1.000000	0.000000000
FOLD_0_TRAIN	E+T	2	et	1	et	LEARNED_SHORT_RENDERER	46	0.851852	0.016034265
FOLD_0_TRAIN	E+T	2	et	2	het	LEARNED_SHORT_RENDERER	12	0.923077	0.258004271
FOLD_0_TRAIN	E+T+Y	3	ety	1	ety	LEARNED_SHORT_RENDERER	10	0.909091	0.009531018
FOLD_0_TRAIN	E+Y	2	ey	1	ey	LEARNED_SHORT_RENDERER	269	0.937282	0.006477084
FOLD_0_TRAIN	E+Y	2	ey	2	hey	LEARNED_SHORT_RENDERER	93	0.845455	0.266788087
FOLD_0_TRAIN	EE+DY	2	eedy	1	eedy	LEARNED_SHORT_RENDERER	83	0.873684	0.013503628
FOLD_0_TRAIN	EE+D_ADDR	2	eed	1	eed	LEARNED_SHORT_RENDERER	41	0.854167	0.015762894
FOLD_0_TRAIN	EE+O	2	eeo	1	eeo	LEARNED_SHORT_RENDERER	20	0.869565	0.013976194
FOLD_0_TRAIN	EE+OL	2	eeol	1	eeol	LEARNED_SHORT_RENDERER	18	0.782609	0.024512246
FOLD_0_TRAIN	EE+OR	2	eeor	1	eeor	LEARNED_SHORT_RENDERER	14	1.000000	0.000000000
FOLD_0_TRAIN	EE+S	2	ees	1	ees	LEARNED_SHORT_RENDERER	26	0.928571	0.007410797
FOLD_0_TRAIN	EE+T	2	eet	1	eet	LEARNED_SHORT_RENDERER	12	0.705882	0.034830669
FOLD_0_TRAIN	EE+Y	2	eey	1	eey	LEARNED_SHORT_RENDERER	198	0.980198	0.002000067
FOLD_0_TRAIN	EEE+Y	2	eeey	1	eeey	LEARNED_SHORT_RENDERER	18	1.000000	0.000000000
FOLD_0_TRAIN	K+AIIN	2	kaiin	1	kaiin	LEARNED_SHORT_RENDERER	10	1.000000	0.000000000
FOLD_0_TRAIN	K+AIN	2	kain	1	kain	LEARNED_SHORT_RENDERER	21	1.000000	0.000000000
FOLD_0_TRAIN	K+AL	2	kal	1	kal	LEARNED_SHORT_RENDERER	19	1.000000	0.000000000
FOLD_0_TRAIN	K+AR	2	kar	1	kar	LEARNED_SHORT_RENDERER	18	1.000000	0.000000000
FOLD_0_TRAIN	K+CH	2	kch	1	kch	LEARNED_SHORT_RENDERER	27	0.675000	0.039304259
FOLD_0_TRAIN	K+E	2	ke	1	ke	LEARNED_SHORT_RENDERER	66	0.942857	0.005884050
FOLD_0_TRAIN	K+E	2	ke	2	khe	LEARNED_SHORT_RENDERER	25	1.000000	0.250000000
FOLD_0_TRAIN	K+E	2	ke	3	dke	LEARNED_SHORT_RENDERER	10	0.833333	0.268232156
FOLD_0_TRAIN	K+E+D_ADDR	3	ked	1	ked	LEARNED_SHORT_RENDERER	13	0.866667	0.014310084
FOLD_0_TRAIN	K+E+OL	3	keol	1	kheol	LEARNED_SHORT_RENDERER	10	1.000000	0.250000000
FOLD_0_TRAIN	K+E+Y	3	key	1	khey	LEARNED_SHORT_RENDERER	14	1.000000	0.250000000
FOLD_0_TRAIN	K+EE	2	kee	1	kee	LEARNED_SHORT_RENDERER	60	0.882353	0.012516314
FOLD_0_TRAIN	K+EE+Y	3	keey	1	keey	LEARNED_SHORT_RENDERER	31	0.968750	0.003174870
FOLD_0_TRAIN	K+OR	2	kor	1	kor	LEARNED_SHORT_RENDERER	13	0.764706	0.026826399
FOLD_0_TRAIN	K+OR+CH	3	korch	1	korch	LEARNED_SHORT_RENDERER	10	1.000000	0.000000000
FOLD_0_TRAIN	K+OR+CH	3	korch	2	korc	LEARNED_SHORT_RENDERER	13	1.000000	0.500000000
FOLD_0_TRAIN	K+SH	2	ksh	1	ksh	LEARNED_SHORT_RENDERER	34	0.971429	0.002898754
FOLD_0_TRAIN	K+SH+E	3	kshe	1	kshe	LEARNED_SHORT_RENDERER	12	0.800000	0.022314355
FOLD_0_TRAIN	K+Y	2	ky	1	ky	LEARNED_SHORT_RENDERER	36	1.000000	0.000000000
FOLD_0_TRAIN	K+Y	2	ky	2	khy	LEARNED_SHORT_RENDERER	32	1.000000	0.250000000
FOLD_0_TRAIN	L+CH	2	lch	1	lch	LEARNED_SHORT_RENDERER	26	0.812500	0.020763936
FOLD_0_TRAIN	L+CH	2	lch	2	hlch	LEARNED_SHORT_RENDERER	11	0.916667	0.258701138
FOLD_0_TRAIN	L+CH	2	lch	3	lc	LEARNED_SHORT_RENDERER	32	0.969697	0.503077166
FOLD_0_TRAIN	L+CH	2	lch	4	hlc	LEARNED_SHORT_RENDERER	21	0.954545	0.754652002
FOLD_0_TRAIN	L+CHD+DY	3	lcheddy	1	lchedy	LEARNED_SHORT_RENDERER	34	1.000000	0.500000000
FOLD_0_TRAIN	L+K	2	lk	1	lk	LEARNED_SHORT_RENDERER	32	1.000000	0.000000000
FOLD_0_TRAIN	L+K+E	3	lke	1	lke	LEARNED_SHORT_RENDERER	10	1.000000	0.000000000
FOLD_0_TRAIN	L+OL	2	lol	1	lol	LEARNED_SHORT_RENDERER	14	1.000000	0.000000000
FOLD_0_TRAIN	L+SH	2	lsh	1	lsh	LEARNED_SHORT_RENDERER	38	1.000000	0.000000000
FOLD_0_TRAIN	L+SH+E	3	lshe	1	lshe	LEARNED_SHORT_RENDERER	28	1.000000	0.000000000
FOLD_0_TRAIN	LOCAL_CHAR_F+AR	2	far	1	far	LEARNED_SHORT_RENDERER	13	1.000000	0.000000000
FOLD_0_TRAIN	LOCAL_CHAR_F+A_ADDR	2	fa	1	fa	LEARNED_SHORT_RENDERER	22	0.956522	0.004445176
FOLD_0_TRAIN	LOCAL_CHAR_F+A_ADDR+L	3	fal	1	fal	LEARNED_SHORT_RENDERER	10	0.909091	0.009531018
FOLD_0_TRAIN	LOCAL_CHAR_I+E	2	ie	1	ie	LEARNED_SHORT_RENDERER	14	1.000000	0.000000000
FOLD_0_TRAIN	O+AM_ADDR	2	oam	1	om	LEARNED_SHORT_RENDERER	21	0.777778	0.525131443
FOLD_0_TRAIN	O+AR	2	oar	1	oar	LEARNED_SHORT_RENDERER	10	1.000000	0.000000000
FOLD_0_TRAIN	O+CH	2	och	1	och	LEARNED_SHORT_RENDERER	23	0.851852	0.016034265
FOLD_0_TRAIN	O+CH	2	och	2	oc	LEARNED_SHORT_RENDERER	88	1.000000	0.500000000
FOLD_0_TRAIN	O+CH	2	och	3	hoc	LEARNED_SHORT_RENDERER	27	0.750000	0.778768207
FOLD_0_TRAIN	O+CH+K	3	ochk	1	ock	LEARNED_SHORT_RENDERER	14	1.000000	0.500000000
FOLD_0_TRAIN	O+CH+K	3	ochk	2	ockh	LEARNED_SHORT_RENDERER	13	0.650000	0.543078292
FOLD_0_TRAIN	O+CH+K	3	ochk	3	qockh	LEARNED_SHORT_RENDERER	14	0.777778	0.775131443
FOLD_0_TRAIN	O+CH+T	3	ocht	1	oct	LEARNED_SHORT_RENDERER	29	1.000000	0.500000000
FOLD_0_TRAIN	O+CH+T	3	ocht	2	octh	LEARNED_SHORT_RENDERER	23	0.793103	0.523180161
FOLD_0_TRAIN	O+D_ADDR	2	od	1	od	LEARNED_SHORT_RENDERER	150	0.802139	0.022047332
FOLD_0_TRAIN	O+D_ADDR	2	od	2	hod	LEARNED_SHORT_RENDERER	29	0.966667	0.253390155
FOLD_0_TRAIN	O+D_ADDR+AIIN	3	odaiin	1	odaiin	LEARNED_SHORT_RENDERER	17	0.809524	0.021130909
FOLD_0_TRAIN	O+D_ADDR+AIN	3	odain	1	odain	LEARNED_SHORT_RENDERER	11	0.916667	0.008701138
FOLD_0_TRAIN	O+D_ADDR+AL	3	odal	1	odal	LEARNED_SHORT_RENDERER	20	0.769231	0.026236426
FOLD_0_TRAIN	O+E	2	oe	1	oe	LEARNED_SHORT_RENDERER	49	0.980000	0.002020271
FOLD_0_TRAIN	O+E+S	3	oes	1	oes	LEARNED_SHORT_RENDERER	10	0.909091	0.009531018
FOLD_0_TRAIN	O+IIN	2	oiin	1	oiin	LEARNED_SHORT_RENDERER	14	1.000000	0.000000000
FOLD_0_TRAIN	O+K	2	ok	1	eyk	LEARNED_SHORT_RENDERER	11	0.785714	0.524116206
FOLD_0_TRAIN	O+LOCAL_CHAR_F	2	of	1	of	LEARNED_SHORT_RENDERER	31	1.000000	0.000000000
FOLD_0_TRAIN	O+P	2	op	1	op	LEARNED_SHORT_RENDERER	81	0.910112	0.009418722
FOLD_0_TRAIN	O+P+CH	3	opch	1	opch	LEARNED_SHORT_RENDERER	18	0.642857	0.044183275
FOLD_0_TRAIN	O+P+CH	3	opch	2	opc	LEARNED_SHORT_RENDERER	21	0.840000	0.517435339
