page	panel_id	record_id	locus	position	word	model	reading	candidate_ids	status
f77r	F77_TOP_ARCH	F77_P1	f77r.11	6	shcthey	N1	⟦shcthey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.11	7	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.11	8	oteedy	N1	⟦oteedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.11	9	cham	N1	⟦cham⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.12	1	solteedy	N1	⟦solteedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.12	2	qoteedy	N1	⟦qoteedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.12	3	qodeedy	N1	⟦qodeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.12	4	chedaiin	N1	⟦chedaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.12	5	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.12	6	shedaiin	N1	⟦shedaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.12	7	shealol	N1	⟦shealol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.12	8	ched	N1	⟦ched⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.13	1	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.13	2	qol	N1	⟦qol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.13	3	sheedy	N1	⟦sheedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.13	4	shol	N1	⟦shol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.13	5	tedy	N1	⟦tedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.13	6	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.13	7	lsheedy	N1	⟦lsheedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.13	8	qokedy	N1	⟦qokedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.13	9	qolal	N1	⟦qolal⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.13	10	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.14	1	sokcheey	N1	⟦sokcheey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.14	2	sain	N1	⟦sain⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.14	3	sheeol	N1	⟦sheeol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.14	4	qoteedy	N1	⟦qoteedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.14	5	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.14	6	shedy	N1	⟦shedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.14	7	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.14	8	qotedy	N1	⟦qotedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.15	1	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.15	2	shedy	N1	⟦shedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.15	3	qotol	N1	⟦qotol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.15	4	shedy	N1	⟦shedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.15	5	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.15	6	sheety	N1	⟦sheety⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.15	7	qokeed	N1	⟦qokeed⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.15	8	y	N1	⟦y⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.15	9	lchedy	N1	⟦lchedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.15	10	lol	N1	⟦lol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.16	1	sshedy	N1	⟦sshedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.16	2	qotaiin	N1	⟦qotaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.16	3	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.16	4	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.16	5	shedy	N1	⟦shedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.16	6	qolcheedy	N1	⟦qolcheedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.16	7	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.16	8	lol	N1	⟦lol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.17	1	qoteedy	N1	⟦qoteedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.17	2	qoteedy	N1	⟦qoteedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.17	3	qokedy	N1	⟦qokedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.17	4	sheed	N1	⟦sheed⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.17	5	qeey	N1	⟦qeey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.17	6	saiin	N1	⟦saiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.17	7	sheety	N1	⟦sheety⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.17	8	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.17	9	lol	N1	⟦lol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	1	daiin	N1	⟦daiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	2	cheedy	N1	⟦cheedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	3	lshey	N1	⟦lshey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	4	qo	N1	⟦qo⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	5	l	N1	⟦l⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	6	or	N1	⟦or⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	7	chees	N1	⟦chees⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	8	sheckhedy	N1	⟦sheckhedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	9	qol	N1	⟦qol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	10	cheedy	N1	⟦cheedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	11	qotaiin	N1	⟦qotaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	1	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	2	lchey	N1	⟦lchey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	3	lsheey	N1	⟦lsheey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	4	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	5	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	6	qokar	N1	⟦qokar⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	7	qokeey	N1	⟦qokeey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	8	laiin	N1	⟦laiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	9	chey	N1	⟦chey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	1	qotain	N1	⟦qotain⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	2	sheal	N1	⟦sheal⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	3	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	4	qoteey	N1	⟦qoteey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	5	qokain	N1	⟦qokain⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	6	sheey	N1	⟦sheey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	7	qotedy	N1	⟦qotedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	8	dalchedy	N1	⟦dalchedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	1	chedaiin	N1	⟦chedaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	2	shedy	N1	⟦shedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	3	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	4	qokedy	N1	⟦qokedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	5	qokeey	N1	⟦qokeey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	6	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	7	shear	N1	⟦shear⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	8	olaiiny	N1	⟦olaiiny⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	1	qoteedy	N1	⟦qoteedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	2	al	N1	⟦al⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	3	lchedy	N1	⟦lchedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	4	r	N1	⟦r⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	5	oin	N1	⟦oin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	6	chy	N1	⟦chy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	7	chedaiin	N1	⟦chedaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	8	cheey	N1	⟦cheey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	9	okedy	N1	⟦okedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	10	qoky	N1	⟦qoky⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	1	sheoky	N1	⟦sheoky⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	2	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	3	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	4	lchedy	N1	⟦lchedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	5	olshedy	N1	⟦olshedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	6	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	7	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	8	qokal	N1	⟦qokal⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	1	daiin	N1	⟦daiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	2	dol	N1	⟦dol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	3	shor	N1	⟦shor⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	4	cphey	N1	⟦cphey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	5	lfcheal	N1	⟦lfcheal⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	6	shear	N1	⟦shear⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	7	qolchy	N1	⟦qolchy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	1	otedy	N1	[L03: lokale Kennung otedy]	L03	CONDITIONAL_LABEL_RESOLUTION
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	2	qokar	N1	⟦qokar⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	3	shedy	N1	⟦shedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	4	qokal	N1	⟦qokal⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	5	shedar	N1	⟦shedar⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	6	dal	N1	⟦dal⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	7	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	8	daror	N1	⟦daror⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	1	qoteedy	N1	⟦qoteedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	2	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	3	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	4	chcthy	N1	⟦chcthy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	5	lchedy	N1	⟦lchedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	6	qokaly	N1	⟦qokaly⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	1	solchedy	N1	⟦solchedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	2	qokain	N1	⟦qokain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	3	okaiin	N1	⟦okaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	4	shedy	N1	⟦shedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	5	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	6	qotedy	N1	⟦qotedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	1	olchey	N1	⟦olchey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	2	qotey	N1	⟦qotey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	3	qokain	N1	⟦qokain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	4	olcheedy	N1	⟦olcheedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	5	sar	N1	⟦sar⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	6	lom	N1	⟦lom⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	1	saiin	N1	⟦saiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	2	cheeol	N1	⟦cheeol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	3	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	4	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	5	qotal	N1	⟦qotal⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	1	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	2	chckhey	N1	⟦chckhey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	3	sa	N1	⟦sa⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	4	iin	N1	⟦iin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	5	qolkain	N1	⟦qolkain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	6	cheeky	N1	⟦cheeky⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	7	lol	N1	⟦lol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	1	qokain	N1	⟦qokain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	2	chckhy	N1	⟦chckhy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	3	qokeey	N1	⟦qokeey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	4	qotedy	N1	⟦qotedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	5	qotedy	N1	⟦qotedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	6	qotary	N1	⟦qotary⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	1	qor	N1	⟦qor⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	2	ain	N1	⟦ain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	3	cheol	N1	⟦cheol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	4	ol	N1	⟦ol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	5	chealor	N1	⟦chealor⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	6	cheey	N1	⟦cheey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	7	qeteiiin	N1	⟦qeteiiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	8	dary	N1	⟦dary⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	1	daiin	N1	⟦daiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	2	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	3	qol	N1	⟦qol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	4	keedy	N1	⟦keedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	5	qoteeedy	N1	⟦qoteeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	6	sar	N1	⟦sar⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	7	oiiiin	N1	⟦oiiiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	8	cheety	N1	⟦cheety⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	9	dy	N1	⟦dy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	1	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	2	shedy	N1	⟦shedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	3	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	4	qolchedy	N1	⟦qolchedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	5	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	6	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	7	checkhy	N1	⟦checkhy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	8	raiin	N1	⟦raiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	1	solkeey	N1	⟦solkeey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	2	okaiin	N1	⟦okaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	3	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	4	qokain	N1	⟦qokain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	5	sheedy	N1	⟦sheedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	6	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	7	chedaiin	N1	⟦chedaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	8	chealy	N1	⟦chealy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	1	dshedy	N1	⟦dshedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	2	pchedy	N1	⟦pchedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	3	qotain	N1	⟦qotain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	4	chedy	N1	⟦chedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	5	dolchl	N1	⟦dolchl⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	6	qokeedy	N1	⟦qokeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	7	qokol	N1	⟦qokol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	8	olchey	N1	⟦olchey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	1	teeolain	N1	⟦teeolain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	2	chey	N1	⟦chey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	3	qoteedy	N1	⟦qoteedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	4	qokain	N1	⟦qokain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	5	cheedy	N1	⟦cheedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	6	cheey	N1	⟦cheey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	7	lchedy	N1	⟦lchedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	1	pol	N1	⟦pol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	2	shedy	N1	⟦shedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	3	qoeedy	N1	⟦qoeedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	4	qokaiin	N1	⟦qokaiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	5	chcphey	N1	⟦chcphey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	6	qol	N1	⟦qol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	7	ltaiin	N1	⟦ltaiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	8	shedy	N1	⟦shedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	9	qol	N1	⟦qol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	1	olaiin	N1	[Name olaiin; Ziel außerhalb des Bereichs]	NA	UNRESOLVED_SCOPE
