page	panel_id	record_id	locus	position	word	model	reading	candidate_ids	status
f77r	F77_TOP_ARCH	F77_P1	f77r.18	2	cheedy	N0	⟦cheedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	3	lshey	N0	⟦lshey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	4	qo	N0	⟦qo⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	5	l	N0	⟦l⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	6	or	N0	⟦or⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	7	chees	N0	⟦chees⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	8	sheckhedy	N0	⟦sheckhedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	9	qol	N0	⟦qol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	10	cheedy	N0	⟦cheedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.18	11	qotaiin	N0	⟦qotaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	1	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	2	lchey	N0	⟦lchey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	3	lsheey	N0	⟦lsheey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	4	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	5	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	6	qokar	N0	⟦qokar⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	7	qokeey	N0	⟦qokeey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	8	laiin	N0	⟦laiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.19	9	chey	N0	⟦chey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	1	qotain	N0	⟦qotain⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	2	sheal	N0	⟦sheal⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	3	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	4	qoteey	N0	⟦qoteey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	5	qokain	N0	⟦qokain⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	6	sheey	N0	⟦sheey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	7	qotedy	N0	⟦qotedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.20	8	dalchedy	N0	⟦dalchedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	1	chedaiin	N0	⟦chedaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	2	shedy	N0	⟦shedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	3	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	4	qokedy	N0	⟦qokedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	5	qokeey	N0	⟦qokeey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	6	chedy	N0	⟦chedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	7	shear	N0	⟦shear⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.21	8	olaiiny	N0	⟦olaiiny⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	1	qoteedy	N0	⟦qoteedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	2	al	N0	⟦al⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	3	lchedy	N0	⟦lchedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	4	r	N0	⟦r⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	5	oin	N0	⟦oin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	6	chy	N0	⟦chy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	7	chedaiin	N0	⟦chedaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	8	cheey	N0	⟦cheey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	9	okedy	N0	⟦okedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	10	qoky	N0	⟦qoky⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	1	sheoky	N0	⟦sheoky⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	2	qokaiin	N0	⟦qokaiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	3	chedy	N0	⟦chedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	4	lchedy	N0	⟦lchedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	5	olshedy	N0	⟦olshedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	6	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	7	chedy	N0	⟦chedy⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	8	qokal	N0	⟦qokal⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	1	daiin	N0	⟦daiin⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	2	dol	N0	⟦dol⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	3	shor	N0	⟦shor⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	4	cphey	N0	⟦cphey⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	5	lfcheal	N0	⟦lfcheal⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	6	shear	N0	⟦shear⟧	NA	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	7	qolchy	N0	⟦qolchy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	1	otedy	N0	[Name otedy; Ziel außerhalb des Bereichs]	NA	UNRESOLVED_SCOPE
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	2	qokar	N0	⟦qokar⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	3	shedy	N0	⟦shedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	4	qokal	N0	⟦qokal⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	5	shedar	N0	⟦shedar⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	6	dal	N0	⟦dal⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	7	chedy	N0	⟦chedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	8	daror	N0	⟦daror⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	1	qoteedy	N0	⟦qoteedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	2	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	3	qokaiin	N0	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	4	chcthy	N0	⟦chcthy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	5	lchedy	N0	⟦lchedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	6	qokaly	N0	⟦qokaly⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	1	solchedy	N0	⟦solchedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	2	qokain	N0	⟦qokain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	3	okaiin	N0	⟦okaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	4	shedy	N0	⟦shedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	5	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	6	qotedy	N0	⟦qotedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	1	olchey	N0	⟦olchey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	2	qotey	N0	⟦qotey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	3	qokain	N0	⟦qokain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	4	olcheedy	N0	⟦olcheedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	5	sar	N0	⟦sar⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	6	lom	N0	⟦lom⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	1	saiin	N0	⟦saiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	2	cheeol	N0	⟦cheeol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	3	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	4	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	5	qotal	N0	⟦qotal⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	1	qokaiin	N0	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	2	chckhey	N0	⟦chckhey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	3	sa	N0	⟦sa⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	4	iin	N0	⟦iin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	5	qolkain	N0	⟦qolkain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	6	cheeky	N0	⟦cheeky⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	7	lol	N0	⟦lol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	1	qokain	N0	⟦qokain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	2	chckhy	N0	⟦chckhy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	3	qokeey	N0	⟦qokeey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	4	qotedy	N0	⟦qotedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	5	qotedy	N0	⟦qotedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	6	qotary	N0	⟦qotary⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	1	qor	N0	⟦qor⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	2	ain	N0	⟦ain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	3	cheol	N0	⟦cheol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	4	ol	N0	⟦ol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	5	chealor	N0	⟦chealor⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	6	cheey	N0	⟦cheey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	7	qeteiiin	N0	⟦qeteiiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	8	dary	N0	⟦dary⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	1	daiin	N0	⟦daiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	2	chedy	N0	⟦chedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	3	qol	N0	⟦qol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	4	keedy	N0	⟦keedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	5	qoteeedy	N0	⟦qoteeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	6	sar	N0	⟦sar⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	7	oiiiin	N0	⟦oiiiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	8	cheety	N0	⟦cheety⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	9	dy	N0	⟦dy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	1	qokaiin	N0	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	2	shedy	N0	⟦shedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	3	chedy	N0	⟦chedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	4	qolchedy	N0	⟦qolchedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	5	qokaiin	N0	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	6	qokaiin	N0	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	7	checkhy	N0	⟦checkhy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	8	raiin	N0	⟦raiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	1	solkeey	N0	⟦solkeey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	2	okaiin	N0	⟦okaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	3	chedy	N0	⟦chedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	4	qokain	N0	⟦qokain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	5	sheedy	N0	⟦sheedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	6	qokaiin	N0	⟦qokaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	7	chedaiin	N0	⟦chedaiin⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	8	chealy	N0	⟦chealy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	1	dshedy	N0	⟦dshedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	2	pchedy	N0	⟦pchedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	3	qotain	N0	⟦qotain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	4	chedy	N0	⟦chedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	5	dolchl	N0	⟦dolchl⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	6	qokeedy	N0	⟦qokeedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	7	qokol	N0	⟦qokol⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	8	olchey	N0	⟦olchey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	1	teeolain	N0	⟦teeolain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	2	chey	N0	⟦chey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	3	qoteedy	N0	⟦qoteedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	4	qokain	N0	⟦qokain⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	5	cheedy	N0	⟦cheedy⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	6	cheey	N0	⟦cheey⟧	NA	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	7	lchedy	N0	⟦lchedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	1	pol	N0	⟦pol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	2	shedy	N0	⟦shedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	3	qoeedy	N0	⟦qoeedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	4	qokaiin	N0	⟦qokaiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	5	chcphey	N0	⟦chcphey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	6	qol	N0	⟦qol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	7	ltaiin	N0	⟦ltaiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	8	shedy	N0	⟦shedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	9	qol	N0	⟦qol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	1	olaiin	N0	[Name olaiin; Ziel außerhalb des Bereichs]	NA	UNRESOLVED_SCOPE
