mode	record	line	locus	word	kind	rendering	row_status
CARRY	f32v	f32v.7	f32v.7:5	otshcho	OPEN	⟦otshcho⟧	recorded
CARRY	f32v	f32v.7	f32v.7:6	r	OPEN	⟦r⟧	recorded
CARRY	f32v	f32v.7	f32v.7:7	dain	OPEN	⟦dain⟧	recorded
CARRY	f32v	f32v.7	f32v.7:8	shckhy	OPEN	⟦shckhy⟧	recorded
CARRY	f32v	f32v.7	f32v.7:9	s	OPEN	⟦s⟧	recorded
CARRY	f32v	f32v.7	f32v.7:10	odan	OPEN	⟦odan⟧	recorded
CARRY	f32v	f32v.8	f32v.8:1	otchol	OPEN	⟦otchol⟧	recorded
CARRY	f32v	f32v.8	f32v.8:2	daiin	OPEN	⟦daiin⟧	recorded
CARRY	f32v	f32v.8	f32v.8:3	daiin	OPEN	⟦daiin⟧	recorded
CARRY	f32v	f32v.8	f32v.8:4	ctho	OPEN	⟦ctho⟧	recorded
CARRY	f32v	f32v.8	f32v.8:5	daiin	OPEN	⟦daiin⟧	recorded
CARRY	f32v	f32v.8	f32v.8:6	qotaiin	OPEN	⟦qotaiin⟧	recorded
CARRY	f32v	f32v.8	f32v.8:7	otchy	OPEN	⟦otchy⟧	recorded
CARRY	f32v	f32v.8	f32v.8:8	d	OPEN	⟦d⟧	recorded
CARRY	f32v	f32v.8	f32v.8:9	shan	OPEN	⟦shan⟧	recorded
CARRY	f32v	f32v.9	f32v.9:1	qotchy	ACTION	zerkleinere(ZIEL FEHLT;Quelle=NA)	recorded
CARRY	f32v	f32v.9	f32v.9:2	cfhy	OPEN	⟦cfhy⟧	recorded
CARRY	f32v	f32v.9	f32v.9:3	skey	OPEN	⟦skey⟧	recorded
CARRY	f32v	f32v.9	f32v.9:4	chocthy	OPEN	⟦chocthy⟧	recorded
CARRY	f32v	f32v.9	f32v.9:5	daiin	OPEN	⟦daiin⟧	recorded
CARRY	f32v	f32v.9	f32v.9:6	cthaiin	OPEN	⟦cthaiin⟧	recorded
CARRY	f32v	f32v.9	f32v.9:7	daiin	OPEN	⟦daiin⟧	recorded
CARRY	f32v	f32v.10	f32v.10:1	sho	OPEN	⟦sho⟧	recorded
CARRY	f32v	f32v.10	f32v.10:2	keol	OPEN	⟦keol⟧	recorded
CARRY	f32v	f32v.10	f32v.10:3	chor	NOUN	Blüten[C1;neue Instanz;moisture=UNKNOWN;temperature=UNKNOWN;texture=UNKNOWN]	recorded
CARRY	f32v	f32v.10	f32v.10:4	chol	STATE	C1:moisture=DRY[INITIAL_CONSTRAINT;vorher=UNKNOWN;Quelle=NA]	recorded
CARRY	f32v	f32v.10	f32v.10:5	daiin	OPEN	⟦daiin⟧	recorded
CARRY	f32v	f32v.10	f32v.10:6	cpho	ACTION	zerstoße(C1;Quelle=f32v.10:3)	recorded
CARRY	f32v	f32v.10	f32v.10:7	l	OPEN	⟦l⟧	recorded
CARRY	f32v	f32v.10	f32v.10:8	cthol	OPEN	⟦cthol⟧	recorded
CARRY	f32v	f32v.10	f32v.10:9	da	OPEN	⟦da⟧	recorded
CARRY	f32v	f32v.10	f32v.10:10	ar	OPEN	⟦ar⟧	recorded
CARRY	f32v	f32v.11	f32v.11:1	ol	OPEN	⟦ol⟧	recorded
CARRY	f32v	f32v.11	f32v.11:2	sho	OPEN	⟦sho⟧	recorded
CARRY	f32v	f32v.11	f32v.11:3	chy	OPEN	⟦chy⟧	recorded
CARRY	f17r	f17r.4	f17r.4:1	tcho	OPEN	⟦tcho⟧	recorded
CARRY	f17r	f17r.4	f17r.4:2	shol	STATE	ZIEL FEHLT:moisture=WET[MISSING_TARGET;vorher=UNKNOWN;Quelle=NA]	recorded
CARRY	f17r	f17r.4	f17r.4:3	qokol	OPEN	⟦qokol⟧	recorded
CARRY	f17r	f17r.4	f17r.4:4	qor	OPEN	⟦qor⟧	recorded
CARRY	f17r	f17r.4	f17r.4:5	olaiin	OPEN	⟦olaiin⟧	recorded
CARRY	f17r	f17r.4	f17r.4:6	opydg	OPEN	⟦opydg⟧	recorded
CARRY	f17r	f17r.4	f17r.4:7	som	OPEN	⟦som⟧	recorded
CARRY	f17r	f17r.4	f17r.4:8	ypchy	OPEN	⟦ypchy⟧	recorded
CARRY	f17r	f17r.4	f17r.4:9	ypaim	OPEN	⟦ypaim⟧	recorded
CARRY	f17r	f17r.5	f17r.5:1	ychekchy	OPEN	⟦ychekchy⟧	recorded
CARRY	f17r	f17r.5	f17r.5:2	cthy	NOUN	Kraut[B1;neue Instanz;moisture=UNKNOWN;temperature=UNKNOWN;texture=UNKNOWN]	recorded
CARRY	f17r	f17r.5	f17r.5:3	chor	NOUN	Blüten[C1;neue Instanz;moisture=UNKNOWN;temperature=UNKNOWN;texture=UNKNOWN]	recorded
CARRY	f17r	f17r.5	f17r.5:4	shor	OPEN	⟦shor⟧	recorded
CARRY	f17r	f17r.5	f17r.5:5	cphor	OPEN	⟦cphor⟧	recorded
CARRY	f17r	f17r.5	f17r.5:6	cphaldy	OPEN	⟦cphaldy⟧	recorded
CARRY	f17r	f17r.5	f17r.5:7	dair	OPEN	⟦dair⟧	recorded
CARRY	f17r	f17r.5	f17r.5:8	cthey	OPEN	⟦cthey⟧	recorded
CARRY	f17r	f17r.5	f17r.5:9	qody	OPEN	⟦qody⟧	recorded
CARRY	f17r	f17r.6	f17r.6:1	tsho	OPEN	⟦tsho⟧	recorded
CARRY	f17r	f17r.6	f17r.6:2	qof	OPEN	⟦qof⟧	recorded
CARRY	f17r	f17r.6	f17r.6:3	cho	OPEN	⟦cho⟧	recorded
CARRY	f17r	f17r.6	f17r.6:4	qokcheor	OPEN	⟦qokcheor⟧	recorded
CARRY	f17r	f17r.6	f17r.6:5	cheteg	OPEN	⟦cheteg⟧	recorded
CARRY	f21r	f21r.8	f21r.8:1	fcho	OPEN	⟦fcho⟧	recorded
CARRY	f21r	f21r.8	f21r.8:2	kshy	OPEN	⟦kshy⟧	recorded
CARRY	f21r	f21r.8	f21r.8:3	otor	OPEN	⟦otor⟧	recorded
CARRY	f21r	f21r.8	f21r.8:4	sheol	OPEN	⟦sheol⟧	recorded
CARRY	f21r	f21r.8	f21r.8:5	ocphal	OPEN	⟦ocphal⟧	recorded
CARRY	f21r	f21r.8	f21r.8:6	opsheas	OPEN	⟦opsheas⟧	recorded
CARRY	f21r	f21r.8	f21r.8:7	cthodaiin	OPEN	⟦cthodaiin⟧	recorded
CARRY	f21r	f21r.8	f21r.8:8	oty	OPEN	⟦oty⟧	recorded
CARRY	f21r	f21r.9	f21r.9:1	okaiin	NOUN	Ansatz[A1;neue Instanz;moisture=UNKNOWN;temperature=UNKNOWN;texture=UNKNOWN]	recorded
CARRY	f21r	f21r.9	f21r.9:2	sho	OPEN	⟦sho⟧	recorded
CARRY	f21r	f21r.9	f21r.9:3	tshaiin	OPEN	⟦tshaiin⟧	recorded
CARRY	f21r	f21r.9	f21r.9:4	chkaiin	OPEN	⟦chkaiin⟧	recorded
CARRY	f21r	f21r.9	f21r.9:5	sh	OPEN	⟦sh⟧	recorded
CARRY	f21r	f21r.9	f21r.9:6	cthey	OPEN	⟦cthey⟧	recorded
CARRY	f21r	f21r.9	f21r.9:7	cthody	OPEN	⟦cthody⟧	recorded
CARRY	f21r	f21r.9	f21r.9:8	cthy	NOUN	Kraut[B1;neue Instanz;moisture=UNKNOWN;temperature=UNKNOWN;texture=UNKNOWN]	recorded
CARRY	f21r	f21r.9	f21r.9:9	s	OPEN	⟦s⟧	recorded
CARRY	f21r	f21r.10	f21r.10:1	totchy	OPEN	⟦totchy⟧	recorded
CARRY	f21r	f21r.10	f21r.10:2	keor	OPEN	⟦keor⟧	recorded
CARRY	f21r	f21r.10	f21r.10:3	chy	OPEN	⟦chy⟧	recorded
CARRY	f21r	f21r.10	f21r.10:4	ky	OPEN	⟦ky⟧	recorded
CARRY	f21r	f21r.10	f21r.10:5	qotaiin	OPEN	⟦qotaiin⟧	recorded
CARRY	f21r	f21r.10	f21r.10:6	qotchol	OPEN	⟦qotchol⟧	recorded
CARRY	f21r	f21r.10	f21r.10:7	ty	OPEN	⟦ty⟧	recorded
CARRY	f21r	f21r.10	f21r.10:8	ctheey	OPEN	⟦ctheey⟧	recorded
CARRY	f21r	f21r.10	f21r.10:9	otaiin	OPEN	⟦otaiin⟧	recorded
CARRY	f21r	f21r.11	f21r.11:1	shol	STATE	B1:moisture=WET[INITIAL_CONSTRAINT;vorher=UNKNOWN;Quelle=NA]	recorded
CARRY	f21r	f21r.11	f21r.11:2	chol	STATE	B1:moisture=DRY[CONFLICT;vorher=WET;Quelle=f21r.11:1]	recorded
CARRY	f21r	f21r.11	f21r.11:3	shol	STATE	B1:moisture=WET[CONSISTENT;vorher=WET;Quelle=f21r.11:1]	recorded
CARRY	f21r	f21r.11	f21r.11:4	tchol	OPEN	⟦tchol⟧	recorded
CARRY	f21r	f21r.11	f21r.11:5	chcthy	OPEN	⟦chcthy⟧	recorded
CARRY	f21r	f21r.11	f21r.11:6	otyky	OPEN	⟦otyky⟧	recorded
CARRY	f21r	f21r.11	f21r.11:7	shey	OPEN	⟦shey⟧	recorded
CARRY	f21r	f21r.11	f21r.11:8	yteol	OPEN	⟦yteol⟧	recorded
CARRY	f21r	f21r.11	f21r.11:9	shody	OPEN	⟦shody⟧	recorded
CARRY	f21r	f21r.12	f21r.12:1	ykeey	OPEN	⟦ykeey⟧	recorded
CARRY	f21r	f21r.12	f21r.12:2	chor	NOUN	Blüten[C1;neue Instanz;moisture=UNKNOWN;temperature=UNKNOWN;texture=UNKNOWN]	recorded
CARRY	f21r	f21r.12	f21r.12:3	sheey	OPEN	⟦sheey⟧	recorded
CARRY	f21r	f21r.12	f21r.12:4	ysheol	OPEN	⟦ysheol⟧	recorded
CARRY	f21r	f21r.12	f21r.12:5	chor	NOUN	Blüten[C1;wiederaufgenommen;moisture=UNKNOWN;temperature=UNKNOWN;texture=UNKNOWN]	recorded
CARRY	f21r	f21r.12	f21r.12:6	chol	STATE	C1:moisture=DRY[INITIAL_CONSTRAINT;vorher=UNKNOWN;Quelle=NA]	recorded
CARRY	f21r	f21r.12	f21r.12:7	daiin	OPEN	⟦daiin⟧	recorded
CARRY	f21r	f21r.12	f21r.12:8	chkaiin	OPEN	⟦chkaiin⟧	recorded
