candidate	case	status	violations	mechanical_scope	display_from_water	index_from_water	month_from_water	day_owners	parent_context	full_parent_compatible	literal_values	meaning_capacity
MAIN	STEP_WRONG_MONTH_HOLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	STEP_MONTH_OWNER:A:0	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MAIN	STEP_SAME_HOLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	STEP_DISTINCT_ENDPOINTS:A:0	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MAIN	HISTORY_ENDS_EARLY	CONTRADICTED_IN_HYPOTHETICAL_WORLD	WHOLE_HISTORY_COMPLETION:A	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MAIN	SINGLE_STEP_MONTH	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
MAIN	WRONG_HOUR_KIND	CONTRADICTED_IN_HYPOTHETICAL_WORLD	SHARED_HOUR_KIND	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MAIN	NONSOLAR_INSTANCE	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
MAIN	USUAL_SOLAR_FALSE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	USUAL_SOLAR_KIND	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MAIN	NO_INDEX_STEP_DUE	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
MAIN	NO_INDEX_STEP_NOT_DUE	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
MAIN	BROKEN_NOT_NORMAL	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NOT_APPLICABLE_BROKEN_APPARATUS	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
MANUAL_INDEX	BASE_MANUAL_VARIABLE	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
MANUAL_INDEX	BASE_AUTO_VARIABLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	BASE_MANUAL_EQUAL	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	PARENT_CONTEXT_VARIES_HOUR_LENGTHS	0	33	0
MANUAL_INDEX	BASE_AUTO_EQUAL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	PARENT_CONTEXT_VARIES_HOUR_LENGTHS	0	33	0
MANUAL_INDEX	WEIGHT_UP	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:DOWN:C	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	AXIS_STOPPED	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:TURN:X	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	DRIVE_WHEEL_STOPPED	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:TURN:W	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	PART_STILL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:MOVE:A	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	CONSTANT_ARC	CONTRADICTED_IN_HYPOTHETICAL_WORLD	NONCONSTANT_ARC_REQUIRED	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	ADJUSTMENT_ABSENT	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:ADAPT:Hh	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	OTHER_DISPLAY_WHEEL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	DISPLAY_WHEEL_IDENTITY	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	HOLE_DAY_MISMATCH	CONTRADICTED_IN_HYPOTHETICAL_WORLD	HOLES_DAYS:A	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	EQUAL_MONTH_SIZES	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
MANUAL_INDEX	CROSS_MONTH_SIZES	CONTRADICTED_IN_HYPOTHETICAL_WORLD	HOLES_DAYS:A|HOLES_DAYS:B	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	STEP_WRONG_MONTH_HOLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	STEP_MONTH_OWNER:A:0	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	STEP_SAME_HOLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	STEP_DISTINCT_ENDPOINTS:A:0	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	HISTORY_ENDS_EARLY	CONTRADICTED_IN_HYPOTHETICAL_WORLD	WHOLE_HISTORY_COMPLETION:A	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	SINGLE_STEP_MONTH	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
MANUAL_INDEX	WRONG_HOUR_KIND	CONTRADICTED_IN_HYPOTHETICAL_WORLD	SHARED_HOUR_KIND	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	NONSOLAR_INSTANCE	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
MANUAL_INDEX	USUAL_SOLAR_FALSE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	USUAL_SOLAR_KIND	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	NO_INDEX_STEP_DUE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	NO_INDEX_STEP_NOT_DUE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
MANUAL_INDEX	BROKEN_NOT_NORMAL	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NOT_APPLICABLE_BROKEN_APPARATUS	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
AUTO_INDEX	BASE_MANUAL_VARIABLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	BASE_AUTO_VARIABLE	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
AUTO_INDEX	BASE_MANUAL_EQUAL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	PARENT_CONTEXT_VARIES_HOUR_LENGTHS	0	33	0
AUTO_INDEX	BASE_AUTO_EQUAL	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	PARENT_CONTEXT_VARIES_HOUR_LENGTHS	0	33	0
AUTO_INDEX	WEIGHT_UP	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|PREDICTED_EVENT_FALSE:DOWN:C	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	AXIS_STOPPED	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|PREDICTED_EVENT_FALSE:TURN:X	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	DRIVE_WHEEL_STOPPED	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|PREDICTED_EVENT_FALSE:TURN:W	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	PART_STILL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|PREDICTED_EVENT_FALSE:MOVE:A	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	CONSTANT_ARC	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|NONCONSTANT_ARC_REQUIRED	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	ADJUSTMENT_ABSENT	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|PREDICTED_EVENT_FALSE:ADAPT:Hh	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	OTHER_DISPLAY_WHEEL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	DISPLAY_WHEEL_IDENTITY|EXTRA_ACTUATOR_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	HOLE_DAY_MISMATCH	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|HOLES_DAYS:A	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	EQUAL_MONTH_SIZES	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	CROSS_MONTH_SIZES	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|HOLES_DAYS:A|HOLES_DAYS:B	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	STEP_WRONG_MONTH_HOLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|STEP_MONTH_OWNER:A:0	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	STEP_SAME_HOLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|STEP_DISTINCT_ENDPOINTS:A:0	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	HISTORY_ENDS_EARLY	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|WHOLE_HISTORY_COMPLETION:A	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	SINGLE_STEP_MONTH	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	WRONG_HOUR_KIND	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|SHARED_HOUR_KIND	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	NONSOLAR_INSTANCE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	USUAL_SOLAR_FALSE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE|USUAL_SOLAR_KIND	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	NO_INDEX_STEP_DUE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:STEP:I	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
AUTO_INDEX	NO_INDEX_STEP_NOT_DUE	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	33	0
AUTO_INDEX	BROKEN_NOT_NORMAL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_ACTUATOR_CHOICE	NOT_APPLICABLE_BROKEN_APPARATUS	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	BASE_MANUAL_VARIABLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	BASE_AUTO_VARIABLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	BASE_MANUAL_EQUAL	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	PARENT_CONTEXT_VARIES_HOUR_LENGTHS	0	33	0
EQUAL_DURATION	BASE_AUTO_EQUAL	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	PARENT_CONTEXT_VARIES_HOUR_LENGTHS	0	33	0
EQUAL_DURATION	WEIGHT_UP	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|PREDICTED_EVENT_FALSE:DOWN:C	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	AXIS_STOPPED	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|PREDICTED_EVENT_FALSE:TURN:X	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	DRIVE_WHEEL_STOPPED	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|PREDICTED_EVENT_FALSE:TURN:W	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	PART_STILL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|PREDICTED_EVENT_FALSE:MOVE:A	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	CONSTANT_ARC	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|NONCONSTANT_ARC_REQUIRED	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	ADJUSTMENT_ABSENT	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|PREDICTED_EVENT_FALSE:ADAPT:Hh	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	OTHER_DISPLAY_WHEEL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	DISPLAY_WHEEL_IDENTITY|EXTRA_EQUAL_DURATION_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	HOLE_DAY_MISMATCH	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|HOLES_DAYS:A	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	EQUAL_MONTH_SIZES	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	CROSS_MONTH_SIZES	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|HOLES_DAYS:A|HOLES_DAYS:B	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	STEP_WRONG_MONTH_HOLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|STEP_MONTH_OWNER:A:0	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	STEP_SAME_HOLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|STEP_DISTINCT_ENDPOINTS:A:0	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	HISTORY_ENDS_EARLY	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|WHOLE_HISTORY_COMPLETION:A	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	SINGLE_STEP_MONTH	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	WRONG_HOUR_KIND	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|SHARED_HOUR_KIND	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	NONSOLAR_INSTANCE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	USUAL_SOLAR_FALSE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE|USUAL_SOLAR_KIND	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	NO_INDEX_STEP_DUE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	NO_INDEX_STEP_NOT_DUE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
EQUAL_DURATION	BROKEN_NOT_NORMAL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	EXTRA_EQUAL_DURATION_CHOICE	NOT_APPLICABLE_BROKEN_APPARATUS	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	33	0
REVERSED_WEIGHT	BASE_MANUAL_VARIABLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:UP:C	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	32	0
REVERSED_WEIGHT	BASE_AUTO_VARIABLE	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:UP:C	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	32	0
REVERSED_WEIGHT	BASE_MANUAL_EQUAL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:UP:C	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	PARENT_CONTEXT_VARIES_HOUR_LENGTHS	0	32	0
REVERSED_WEIGHT	BASE_AUTO_EQUAL	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:UP:C	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	PARENT_CONTEXT_VARIES_HOUR_LENGTHS	0	32	0
REVERSED_WEIGHT	WEIGHT_UP	COMPATIBLE_IN_HYPOTHETICAL_WORLD	[]	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	1	32	0
REVERSED_WEIGHT	AXIS_STOPPED	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:TURN:X|PREDICTED_EVENT_FALSE:UP:C	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	32	0
REVERSED_WEIGHT	DRIVE_WHEEL_STOPPED	CONTRADICTED_IN_HYPOTHETICAL_WORLD	PREDICTED_EVENT_FALSE:TURN:W|PREDICTED_EVENT_FALSE:UP:C	NORMAL_EPISODE	DERIVED	NOT_DERIVED	NOT_DERIVED	A->A,B->B	[]	0	32	0
