unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	current_reading_de	menu_status	orientation	crosspage_key
U032	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f10r	H2-S003	E032	H2	oykchor	Posten · bearbeiten · Ansatz	ACTIVE_PROSE	PROSE_ORDER	NONE
U033	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f10r	H2-S003	E033	H2	shor	Arbeitsansatz	ACTIVE_PROSE	PROSE_ORDER	NONE
U034	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f10r	H2-S003	E034	H2	chor	Arbeitsansatz	ACTIVE_PROSE	PROSE_ORDER	NONE
U035	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f10r	H2-S003	E035	H2	chy	dieser Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U036	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f10r	H2-S003	E036	H2	kaiiin	Arbeitsstufe	ACTIVE_PROSE	PROSE_ORDER	NONE
U037	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f10r	H2-S003	E037	H2	dy	dieser Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U038	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f10r	H2-S003	E038	H2	chodaiin	Zutat · Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U039	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S001	E039	H3	tshol	Zutat · abführen	ACTIVE_PROSE	PROSE_ORDER	NONE
U040	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S001	E040	H3	schoal	Zutat · Zielstelle	ACTIVE_PROSE	PROSE_ORDER	NONE
U041	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S001	E041	H3	cfhy	auswringen · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U042	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S001	E042	H3	shfydaiin	halten · Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U043	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S001	E043	H3	cphy	nachseihen · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U044	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S001	E044	H3	shey	Klarlauf	ACTIVE_PROSE	PROSE_ORDER	NONE
U045	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S001	E045	H3	tchody	Zutat; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U046	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S002	E046	H3	shoyty	Zutat · Posten · Teil	ACTIVE_PROSE	PROSE_ORDER	NONE
U047	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S003	E047	H3	dchol	vom vorigen Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U048	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S003	E048	H3	chy	dieser Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U049	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S003	E049	H3	kchy	bearbeiten · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U050	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S003	E050	H3	dy	dieser Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U051	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S003	E051	H3	daiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U052	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S004	E052	H3	qotchy	danach · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U053	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S004	E053	H3	okchol	einsetzen · weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U054	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S004	E054	H3	cthy	diesen Posten bereitstellen	ACTIVE_PROSE	PROSE_ORDER	NONE
U055	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f11r	H3-S004	E055	H3	dy	dieser Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U056	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S001	E056	H4	qokaiin	auf Sollmaß stellen	ACTIVE_PROSE	PROSE_ORDER	NONE
U057	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S001	E057	H4	chaiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U058	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S001	E058	H4	ykain	Posten · Anteil	ACTIVE_PROSE	PROSE_ORDER	NONE
U059	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S001	E059	H4	ykan	Posten · Anteil	ACTIVE_PROSE	PROSE_ORDER	NONE
U060	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S001	E060	H4	ody	kühlen	ACTIVE_PROSE	PROSE_ORDER	NONE
U061	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S002	E061	H4	daiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U062	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S002	E062	H4	chedy	diesen Posten übertragen	ACTIVE_PROSE	PROSE_ORDER	NONE
U063	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S002	E063	H4	talam	Zielstelle · verwahren	ACTIVE_PROSE	PROSE_ORDER	NONE
U064	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S003	E064	H4	ykaiin	Posten · Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U065	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S003	E065	H4	cheoar	Auszug · Ausgang	ACTIVE_PROSE	PROSE_ORDER	NONE
U066	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S003	E066	H4	cheeky	länger bearbeiten	ACTIVE_PROSE	PROSE_ORDER	NONE
U067	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S003	E067	H4	oldy	fortsetzen; abschließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U068	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S004	E068	H4	aiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U069	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S004	E069	H4	okal	dorthin einsetzen	ACTIVE_PROSE	PROSE_ORDER	NONE
U070	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S004	E070	H4	oltchy	weiter · bereitstellen · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U071	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S004	E071	H4	or	Arbeitsansatz	ACTIVE_PROSE	PROSE_ORDER	NONE
U072	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S004	E072	H4	y	dieser Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U073	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f55v	H4-S004	E073	H4	orain	Ansatz · Anteil	ACTIVE_PROSE	PROSE_ORDER	NONE
U074	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S001	E074	H5	chochor	Zutat · Ansatz	ACTIVE_PROSE	PROSE_ORDER	NONE
U075	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S001	E075	H5	cho	weitere Zutat	ACTIVE_PROSE	PROSE_ORDER	NONE
U076	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S001	E076	H5	chodaly	Zutat · Zielstelle · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U077	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S001	E077	H5	daiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U078	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S001	E078	H5	sho	weitere Zutat	ACTIVE_PROSE	PROSE_ORDER	NONE
U079	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S001	E079	H5	kchol	bearbeiten · weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U080	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S001	E080	H5	otchor	nächster Arbeitsansatz	ACTIVE_PROSE	PROSE_ORDER	NONE
U081	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S001	E081	H5	choky	diesen Posten einsetzen	ACTIVE_PROSE	PROSE_ORDER	NONE
U082	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S001	E082	H5	dal	dorthin	ACTIVE_PROSE	PROSE_ORDER	NONE
U083	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S002	E083	H5	schol	vom vorigen Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U084	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S002	E084	H5	choy	Zutat · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U085	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S002	E085	H5	choky	diesen Posten einsetzen	ACTIVE_PROSE	PROSE_ORDER	NONE
U086	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S002	E086	H5	cheeckhody	länger · Durchgang · Zutat; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U087	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S003	E087	H5	sh	halten	ACTIVE_PROSE	PROSE_ORDER	NONE
U088	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S003	E088	H5	cho	weitere Zutat	ACTIVE_PROSE	PROSE_ORDER	NONE
U089	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S003	E089	H5	kchey	bearbeiten · kurz · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U090	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S003	E090	H5	qokokchy	einsetzen · einsetzen · Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U091	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S004	E091	H5	okchy	diesen Posten weiterbearbeiten	ACTIVE_PROSE	PROSE_ORDER	NONE
U092	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S004	E092	H5	chokcheo	einsetzen · Auszug	ACTIVE_PROSE	PROSE_ORDER	NONE
U093	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S004	E093	H5	kchal	bearbeiten · Zielstelle	ACTIVE_PROSE	PROSE_ORDER	NONE
U094	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S005	E094	H5	sho	weitere Zutat	ACTIVE_PROSE	PROSE_ORDER	NONE
U095	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S005	E095	H5	chokchy	diesen Posten weiterbearbeiten	ACTIVE_PROSE	PROSE_ORDER	NONE
U096	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S005	E096	H5	kchoar	Auszug · Ausgang	ACTIVE_PROSE	PROSE_ORDER	NONE
U097	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S005	E097	H5	sotodan	danach · anwenden	ACTIVE_PROSE	PROSE_ORDER	NONE
U098	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S006	E098	H5	otchey	der nächste Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U099	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S006	E099	H5	keol	kurz · weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U100	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f56r	H5-S006	E100	H5	daiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U101	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S001	E101	B1	qokedy	kurz einwirken; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U102	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E102	B1	okaiin	auf Sollmaß stellen	ACTIVE_PROSE	PROSE_ORDER	NONE
U103	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E103	B1	kair	Flüssigkeitslauf	ACTIVE_PROSE	PROSE_ORDER	NONE
U104	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E104	B1	okal	dorthin einsetzen	ACTIVE_PROSE	PROSE_ORDER	NONE
U105	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E105	B1	sar	davon	ACTIVE_PROSE	PROSE_ORDER	NONE
U106	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E106	B1	ol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U107	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E107	B1	kain	einen Anteil	ACTIVE_PROSE	PROSE_ORDER	NONE
U108	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E108	B1	olkain	weiter · Anteil	ACTIVE_PROSE	PROSE_ORDER	NONE
U109	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E109	B1	al	dorthin	ACTIVE_PROSE	PROSE_ORDER	NONE
U110	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E110	B1	ol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U111	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E111	B1	rol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U112	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E112	B1	dl	Zusatz	ACTIVE_PROSE	PROSE_ORDER	NONE
U113	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E113	B1	olor	damit weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U114	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E114	B1	ol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U115	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E115	B1	sheckhal	Durchgang · kurz · Zielstelle	ACTIVE_PROSE	PROSE_ORDER	NONE
U116	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E116	B1	daiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U117	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E117	B1	qokeedal	einsetzen · länger · Zielstelle	ACTIVE_PROSE	PROSE_ORDER	NONE
U118	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E118	B1	daiin	Sollmaß	ACTIVE_PROSE	PROSE_ORDER	NONE
U119	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E119	B1	chckhy	durchführen	ACTIVE_PROSE	PROSE_ORDER	NONE
U120	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E120	B1	schedy	übertragen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U121	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S003	E121	B1	qol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U122	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S003	E122	B1	sshkchdy	halten · bearbeiten · übertragen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U123	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S004	E123	B1	chedy	diesen Posten übertragen	ACTIVE_PROSE	PROSE_ORDER	NONE
U124	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S004	E124	B1	ol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U125	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S004	E125	B1	shedy	kurz absetzen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U126	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S005	E126	B1	qolchedy	weiter übertragen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U127	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S006	E127	B1	qokain	einen Anteil zugeben	ACTIVE_PROSE	PROSE_ORDER	NONE
U128	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S006	E128	B1	shckhy	durchführen	ACTIVE_PROSE	PROSE_ORDER	NONE
U129	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S006	E129	B1	dl	Zusatz	ACTIVE_PROSE	PROSE_ORDER	NONE
U130	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S006	E130	B1	ral	Zielstelle	ACTIVE_PROSE	PROSE_ORDER	NONE
U131	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S007	E131	B1	qokchdy	einsetzen, übertragen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U132	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S008	E132	B1	chey	dieser Posten	ACTIVE_PROSE	PROSE_ORDER	NONE
U133	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S008	E133	B1	ol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U134	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S008	E134	B1	cheky	kurz wärmen	ACTIVE_PROSE	PROSE_ORDER	NONE
U135	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S008	E135	B1	ol	weiter	ACTIVE_PROSE	PROSE_ORDER	NONE
U136	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S008	E136	B1	shedy	kurz absetzen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U137	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S009	E137	B1	qokedy	kurz einwirken; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U138	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S010	E138	B1	qokedy	kurz einwirken; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
U139	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S011	E139	B1	chckhy	durchführen	ACTIVE_PROSE	PROSE_ORDER	NONE
U140	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S011	E140	B1	qoky	diesen Posten einsetzen	ACTIVE_PROSE	PROSE_ORDER	NONE
U141	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S012	E141	B1	lsho	waschen	ACTIVE_PROSE	PROSE_ORDER	NONE
U142	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S012	E142	B1	qokey	kurz einwirken	ACTIVE_PROSE	PROSE_ORDER	NONE
U143	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S012	E143	B1	lshedy	waschen; schließen	ACTIVE_PROSE	PROSE_ORDER	NONE
