model_block	feature_ordinal	feature	class_label_invariant	exact_identity_value_used	semantic_state
FULL_RELATIONAL_TOPOLOGY	14	H1_UNIQUE_CLASS_DELTA	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	15	H2_CLASS_SET_JACCARD	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	16	H2_CLASS_JS_DIVERGENCE	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	17	H2_RECONVERGENCE	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	18	H2_CURRENT_RETURN_LEFT	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	19	H2_CURRENT_RETURN_RIGHT	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	20	H2_PREVIOUS_CLASS_RESUME	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	21	H2_PERSISTENT_PRE_EXIT	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	22	H2_POST_NOVELTY	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	23	H2_UNIQUE_CLASS_DELTA	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	24	H4_CLASS_SET_JACCARD	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	25	H4_CLASS_JS_DIVERGENCE	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	26	H4_RECONVERGENCE	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	27	H4_CURRENT_RETURN_LEFT	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	28	H4_CURRENT_RETURN_RIGHT	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	29	H4_PREVIOUS_CLASS_RESUME	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	30	H4_PERSISTENT_PRE_EXIT	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	31	H4_POST_NOVELTY	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	32	H4_UNIQUE_CLASS_DELTA	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	33	H8_CLASS_SET_JACCARD	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	34	H8_CLASS_JS_DIVERGENCE	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	35	H8_RECONVERGENCE	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	36	H8_CURRENT_RETURN_LEFT	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	37	H8_CURRENT_RETURN_RIGHT	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	38	H8_PREVIOUS_CLASS_RESUME	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	39	H8_PERSISTENT_PRE_EXIT	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	40	H8_POST_NOVELTY	1	0	UNASSIGNED
FULL_RELATIONAL_TOPOLOGY	41	H8_UNIQUE_CLASS_DELTA	1	0	UNASSIGNED
