candidate_library,selector_cost_bits,discovery_folios,held_folios,total_folios,arrays_per_folio,cells_per_array,discovery_cells,held_cells,total_cells,effect,direction_mode,required_positive_held_folios,trials,selected_true_rate,any_pass_rate,successful_detection_rate,wrong_predicate_pass_rate,held_transfer_rate,median_raw_gain_bits,median_paid_gain_bits,paid_gain_q10,paid_gain_q90
1,0.0,4,4,8,1,6,24,24,48,MEDIUM,REVERSING,3,256,1.0,0.12109375,0.12109375,0.0,0.125,-1.2490696301636146,-1.2490696301636146,-5.683533856432787,0.7295223724273106
1,0.0,4,4,8,1,12,48,48,96,NULL,STABLE,3,256,1.0,0.1328125,0.1328125,0.0,0.140625,-0.8488999959161323,-0.8488999959161323,-4.076059692864495,1.0029143610921665
1,0.0,4,4,8,1,12,48,48,96,MEDIUM,STABLE,3,256,1.0,0.56640625,0.56640625,0.0,0.57421875,2.183696394248991,2.183696394248991,-2.7948685843952994,6.681509389808806
1,0.0,4,4,8,1,12,48,48,96,MEDIUM,REVERSING,3,256,1.0,0.09765625,0.09765625,0.0,0.10546875,-1.7036123232129254,-1.7036123232129254,-7.477510142986704,0.6662998160986631
1,0.0,4,4,8,2,6,48,48,96,NULL,STABLE,3,256,1.0,0.1796875,0.1796875,0.0,0.19921875,-0.5986121255143191,-0.5986121255143191,-4.966577918245354,1.1412964549720694
1,0.0,4,4,8,2,6,48,48,96,MEDIUM,STABLE,3,256,1.0,0.58203125,0.58203125,0.0,0.58984375,2.280417432776466,2.280417432776466,-1.911097993122472,6.8623163220950705
1,0.0,4,4,8,2,6,48,48,96,MEDIUM,REVERSING,3,256,1.0,0.08984375,0.08984375,0.0,0.09765625,-1.9234525139137704,-1.9234525139137704,-8.429635472848622,0.29777716550773015
1,0.0,4,4,8,2,12,96,96,192,NULL,STABLE,3,256,1.0,0.15625,0.15625,0.0,0.16796875,-0.6954264379914488,-0.6954264379914488,-4.320365994142396,0.900164841616629
1,0.0,4,4,8,2,12,96,96,192,MEDIUM,STABLE,3,256,1.0,0.70703125,0.70703125,0.0,0.71484375,4.652770228390185,4.652770228390185,-0.7164854296436083,11.51901791159812
1,0.0,4,4,8,2,12,96,96,192,MEDIUM,REVERSING,3,256,1.0,0.0625,0.0625,0.0,0.07421875,-2.1013236297377826,-2.1013236297377826,-11.893746810849123,0.6004766259001872
1,0.0,4,8,12,1,6,24,48,72,NULL,STABLE,6,256,1.0,0.0703125,0.0703125,0.0,0.0703125,-1.2299173357588822,-1.2299173357588822,-6.358916442742984,1.1550546930614516
1,0.0,4,8,12,1,6,24,48,72,MEDIUM,STABLE,6,256,1.0,0.18359375,0.18359375,0.0,0.1875,1.0966217133001996,1.0966217133001996,-4.3092697681922,5.6159739265534565
1,0.0,4,8,12,1,6,24,48,72,MEDIUM,REVERSING,6,256,1.0,0.02734375,0.02734375,0.0,0.03125,-1.98190907586114,-1.98190907586114,-7.908393070805708,0.8463231473168951
1,0.0,4,8,12,1,12,48,96,144,NULL,STABLE,6,256,1.0,0.0625,0.0625,0.0,0.06640625,-1.4793537220020303,-1.4793537220020303,-6.965160924630857,1.536519326428596
1,0.0,4,8,12,1,12,48,96,144,MEDIUM,STABLE,6,256,1.0,0.39453125,0.39453125,0.0,0.3984375,2.9154205097483468,2.9154205097483468,-5.27500438505845,10.044673579471503
1,0.0,4,8,12,1,12,48,96,144,MEDIUM,REVERSING,6,256,1.0,0.0234375,0.0234375,0.0,0.02734375,-2.691288297682454,-2.691288297682454,-13.452673410083305,0.8958047671759051
1,0.0,4,8,12,2,6,48,96,144,NULL,STABLE,6,256,1.0,0.0703125,0.0703125,0.0,0.0703125,-1.4400555847785568,-1.4400555847785568,-6.672509883402292,1.1016653584890328
1,0.0,4,8,12,2,6,48,96,144,MEDIUM,STABLE,6,256,1.0,0.40234375,0.40234375,0.0,0.40234375,3.759911590043091,3.759911590043091,-2.54242012125612,9.780419552138898
1,0.0,4,8,12,2,6,48,96,144,MEDIUM,REVERSING,6,256,1.0,0.0234375,0.0234375,0.0,0.02734375,-3.075893471740875,-3.075893471740875,-11.09418823628937,0.5764868369372005
1,0.0,4,8,12,2,12,96,192,288,NULL,STABLE,6,256,1.0,0.05859375,0.05859375,0.0,0.05859375,-1.3198862172109598,-1.3198862172109598,-6.845034783296966,0.9052379217822963
1,0.0,4,8,12,2,12,96,192,288,MEDIUM,STABLE,6,256,1.0,0.54296875,0.54296875,0.0,0.54296875,9.995421498806405,9.995421498806405,-0.2046034288679559,19.011344615187816
1,0.0,4,8,12,2,12,96,192,288,MEDIUM,REVERSING,6,256,1.0,0.015625,0.015625,0.0,0.01953125,-3.510347370758401,-3.510347370758401,-17.464956992423186,0.4356149917561494
1,0.0,8,2,10,1,6,48,12,60,NULL,STABLE,2,256,1.0,0.1328125,0.1328125,0.0,0.1328125,-0.2720563497800028,-0.2720563497800028,-1.4930750432318,0.6027722849361264
1,0.0,8,2,10,1,6,48,12,60,MEDIUM,STABLE,2,256,1.0,0.36328125,0.36328125,0.0,0.36328125,0.49992859824255453,0.49992859824255453,-1.7903065660605182,2.6238544107960697
1,0.0,8,2,10,1,6,48,12,60,MEDIUM,REVERSING,2,256,1.0,0.12890625,0.12890625,0.0,0.12890625,-0.3116555624231838,-0.3116555624231838,-1.9340527015722815,0.678037733007141
1,0.0,8,2,10,1,12,96,24,120,NULL,STABLE,2,256,1.0,0.15234375,0.15234375,0.0,0.15234375,-0.1684471976825117,-0.1684471976825117,-1.4383719446710486,0.8285991931439263
1,0.0,8,2,10,1,12,96,24,120,MEDIUM,STABLE,2,256,1.0,0.4609375,0.4609375,0.0,0.4609375,0.8855195337391928,0.8855195337391928,-2.0207205404517183,3.860803570394832
1,0.0,8,2,10,1,12,96,24,120,MEDIUM,REVERSING,2,256,1.0,0.1171875,0.1171875,0.0,0.1171875,-0.2990037407553183,-0.2990037407553183,-2.274157551392908,0.6844799573208439
1,0.0,8,2,10,2,6,96,24,120,NULL,STABLE,2,256,1.0,0.1328125,0.1328125,0.0,0.1328125,-0.1890875803203258,-0.1890875803203258,-1.659487918277593,0.6574696277861443
1,0.0,8,2,10,2,6,96,24,120,MEDIUM,STABLE,2,256,1.0,0.46875,0.46875,0.0,0.46875,1.3245235593195666,1.3245235593195666,-1.8004559096161001,3.9647150766254122
1,0.0,8,2,10,2,6,96,24,120,MEDIUM,REVERSING,2,256,1.0,0.140625,0.140625,0.0,0.140625,-0.24706279899596328,-0.24706279899596328,-2.0802303196925025,0.8168892590613064
1,0.0,8,2,10,2,12,192,48,240,NULL,STABLE,2,256,1.0,0.1484375,0.1484375,0.0,0.1484375,-0.16305950727631702,-0.16305950727631702,-1.7232137078389211,0.6705351450743606
1,0.0,8,2,10,2,12,192,48,240,MEDIUM,STABLE,2,256,1.0,0.59765625,0.59765625,0.0,0.59765625,2.862470095173224,2.862470095173224,-0.7101457499639325,6.561478097057583
1,0.0,8,2,10,2,12,192,48,240,MEDIUM,REVERSING,2,256,1.0,0.1171875,0.1171875,0.0,0.1171875,-0.4736933264109169,-0.4736933264109169,-3.6286387827247424,0.6895337385259293
1,0.0,8,4,12,1,6,48,24,72,NULL,STABLE,3,256,1.0,0.12890625,0.12890625,0.0,0.1328125,-0.44147987097933505,-0.44147987097933505,-2.4759894439591177,0.8617473547503337
1,0.0,8,4,12,1,6,48,24,72,MEDIUM,STABLE,3,256,1.0,0.46484375,0.46484375,0.0,0.47265625,1.056330760694736,1.056330760694736,-2.14802422192382,3.879908485302173
1,0.0,8,4,12,1,6,48,24,72,MEDIUM,REVERSING,3,256,1.0,0.15625,0.15625,0.0,0.1875,-0.49571612966778433,-0.49571612966778433,-3.06773129480597,0.7847504834686836
1,0.0,8,4,12,1,12,96,48,144,NULL,STABLE,3,256,1.0,0.13671875,0.13671875,0.0,0.1484375,-0.46560329236106046,-0.46560329236106046,-2.3868906225514617,0.6590570951318058
1,0.0,8,4,12,1,12,96,48,144,MEDIUM,STABLE,3,256,1.0,0.5703125,0.5703125,0.0,0.578125,2.760090144059345,2.760090144059345,-1.310415287755033,6.768875614349774
1,0.0,8,4,12,1,12,96,48,144,MEDIUM,REVERSING,3,256,1.0,0.078125,0.078125,0.0,0.09765625,-0.5871078679198276,-0.5871078679198276,-3.7355398473790005,0.6778528018896628
1,0.0,8,4,12,2,6,96,48,144,NULL,STABLE,3,256,1.0,0.16796875,0.16796875,0.0,0.1875,-0.3487946092364207,-0.3487946092364207,-2.5772153566192246,0.6297731434302518
1,0.0,8,4,12,2,6,96,48,144,MEDIUM,STABLE,3,256,1.0,0.54296875,0.54296875,0.0,0.5546875,2.159243547767253,2.159243547767253,-1.8150655130783706,6.066082122943996
1,0.0,8,4,12,2,6,96,48,144,MEDIUM,REVERSING,3,256,1.0,0.10546875,0.10546875,0.0,0.11328125,-0.60627769712681,-0.60627769712681,-3.4209041844398778,0.7080567420943469
1,0.0,8,4,12,2,12,192,96,288,NULL,STABLE,3,256,1.0,0.19140625,0.19140625,0.0,0.20703125,-0.39100308554439955,-0.39100308554439955,-2.4347536321408256,0.8410038174260022
1,0.0,8,4,12,2,12,192,96,288,MEDIUM,STABLE,3,256,1.0,0.6875,0.6875,0.0,0.69140625,4.307096443476626,4.307096443476626,-0.4202811974659788,10.020964445666749
1,0.0,8,4,12,2,12,192,96,288,MEDIUM,REVERSING,3,256,1.0,0.09765625,0.09765625,0.0,0.1328125,-0.7898663655999449,-0.7898663655999449,-4.886227261907524,0.6520273249252484
1,0.0,8,8,16,1,6,48,48,96,NULL,STABLE,6,256,1.0,0.05859375,0.05859375,0.0,0.05859375,-0.7643719210591097,-0.7643719210591097,-4.593950445011982,1.0778652229540011
1,0.0,8,8,16,1,6,48,48,96,MEDIUM,STABLE,6,256,1.0,0.265625,0.265625,0.0,0.26953125,1.8272687488264256,1.8272687488264256,-2.2184562438114237,6.312706490144183
1,0.0,8,8,16,1,6,48,48,96,MEDIUM,REVERSING,6,256,1.0,0.0546875,0.0546875,0.0,0.05859375,-0.7557900225520908,-0.7557900225520908,-4.653250666957048,0.9050332303582778
1,0.0,8,8,16,1,12,96,96,192,NULL,STABLE,6,256,1.0,0.0390625,0.0390625,0.0,0.05078125,-0.7453903091089458,-0.7453903091089458,-5.020178926001872,0.9890463332732939
1,0.0,8,8,16,1,12,96,96,192,MEDIUM,STABLE,6,256,1.0,0.53125,0.53125,0.0,0.53125,5.46137438708485,5.46137438708485,-0.723330237195305,11.086584169031578
1,0.0,8,8,16,1,12,96,96,192,MEDIUM,REVERSING,6,256,1.0,0.01953125,0.01953125,0.0,0.01953125,-1.225091813489728,-1.225091813489728,-6.063853266561965,0.7066113679602841
1,0.0,8,8,16,2,6,96,96,192,NULL,STABLE,6,256,1.0,0.0546875,0.0546875,0.0,0.05859375,-0.49574904308068213,-0.49574904308068213,-3.568587022210374,0.6863622575153743
1,0.0,8,8,16,2,6,96,96,192,MEDIUM,STABLE,6,256,1.0,0.51171875,0.51171875,0.0,0.515625,4.75152587071887,4.75152587071887,-0.7838579218742918,10.638474617887608
1,0.0,8,8,16,2,6,96,96,192,MEDIUM,REVERSING,6,256,1.0,0.03515625,0.03515625,0.0,0.0390625,-1.219300972776857,-1.219300972776857,-6.806427803269237,0.8909922234556253
1,0.0,8,8,16,2,12,192,192,384,NULL,STABLE,6,256,1.0,0.0625,0.0625,0.0,0.0703125,-0.7699361423723117,-0.7699361423723117,-3.6079157698901883,0.951225552930504
1,0.0,8,8,16,2,12,192,192,384,MEDIUM,STABLE,6,256,1.0,0.67578125,0.67578125,0.0,0.67578125,10.323675267057572,10.323675267057572,3.5022113294494703,19.13547016341716
1,0.0,8,8,16,2,12,192,192,384,MEDIUM,REVERSING,6,256,1.0,0.01171875,0.01171875,0.0,0.015625,-2.400162074149703,-2.400162074149703,-9.557968439580485,0.6225949345911754
1,0.0,12,2,14,1,6,72,12,84,NULL,STABLE,2,256,1.0,0.1328125,0.1328125,0.0,0.1328125,-0.10154467479497664,-0.10154467479497664,-1.033157010356832,0.7834431102768584
1,0.0,12,2,14,1,6,72,12,84,MEDIUM,STABLE,2,256,1.0,0.32421875,0.32421875,0.0,0.32421875,0.5575242494352037,0.5575242494352037,-1.4149265576094647,2.4240531400481
1,0.0,12,2,14,1,6,72,12,84,MEDIUM,REVERSING,2,256,1.0,0.1484375,0.1484375,0.0,0.1484375,-0.17951296448748044,-0.17951296448748044,-1.3916739437732506,0.5175637088492974
1,0.0,12,2,14,1,12,144,24,168,NULL,STABLE,2,256,1.0,0.15625,0.15625,0.0,0.15625,-0.12231565827265545,-0.12231565827265545,-1.2173791053181633,0.7629763370560436
1,0.0,12,2,14,1,12,144,24,168,MEDIUM,STABLE,2,256,1.0,0.45703125,0.45703125,0.0,0.45703125,1.3423151576413765,1.3423151576413765,-1.3736914322764129,3.788592576781465
1,0.0,12,2,14,1,12,144,24,168,MEDIUM,REVERSING,2,256,1.0,0.09765625,0.09765625,0.0,0.09765625,-0.34516006579702996,-0.34516006579702996,-1.9811656650977483,0.4777040899206151
1,0.0,12,2,14,2,6,144,24,168,NULL,STABLE,2,256,1.0,0.16015625,0.16015625,0.0,0.16015625,-0.12760269876908215,-0.12760269876908215,-1.0875573787096435,0.6526987288554249
1,0.0,12,2,14,2,6,144,24,168,MEDIUM,STABLE,2,256,1.0,0.50390625,0.50390625,0.0,0.50390625,1.2735032928647465,1.2735032928647465,-1.6787780856084946,4.105873313493875
1,0.0,12,2,14,2,6,144,24,168,MEDIUM,REVERSING,2,256,1.0,0.109375,0.109375,0.0,0.109375,-0.2032694490759308,-0.2032694490759308,-1.6410784160758016,0.5479538117432674
1,0.0,12,2,14,2,12,288,48,336,NULL,STABLE,2,256,1.0,0.19140625,0.19140625,0.0,0.19140625,-0.07809206367776689,-0.07809206367776689,-1.1445757232169242,0.6753056463289706
1,0.0,12,2,14,2,12,288,48,336,MEDIUM,STABLE,2,256,1.0,0.62109375,0.62109375,0.0,0.62109375,3.20911374106627,3.20911374106627,-0.5367864728041574,7.138039035945971
1,0.0,12,2,14,2,12,288,48,336,MEDIUM,REVERSING,2,256,1.0,0.140625,0.140625,0.0,0.140625,-0.2896896966063798,-0.2896896966063798,-2.236883576726065,0.6554943206170627
1,0.0,12,4,16,1,6,72,24,96,NULL,STABLE,3,256,1.0,0.1640625,0.1640625,0.0,0.16796875,-0.23209136978297495,-0.23209136978297495,-1.67239420658264,0.8982396784143449
1,0.0,12,4,16,1,6,72,24,96,MEDIUM,STABLE,3,256,1.0,0.3984375,0.3984375,0.0,0.41015625,1.0030881023890106,1.0030881023890106,-1.6767403104013145,4.129194560285809
1,0.0,12,4,16,1,6,72,24,96,MEDIUM,REVERSING,3,256,1.0,0.12890625,0.12890625,0.0,0.140625,-0.3411903955990655,-0.3411903955990655,-1.898854229223883,0.6386276601319079
1,0.0,12,4,16,1,12,144,48,192,NULL,STABLE,3,256,1.0,0.15625,0.15625,0.0,0.17578125,-0.18823801239935722,-0.18823801239935722,-1.605438916628783,0.6907337962445999
1,0.0,12,4,16,1,12,144,48,192,MEDIUM,STABLE,3,256,1.0,0.578125,0.578125,0.0,0.5859375,2.502419038374664,2.502419038374664,-0.9562146193675405,6.653091282542501
1,0.0,12,4,16,1,12,144,48,192,MEDIUM,REVERSING,3,256,1.0,0.13671875,0.13671875,0.0,0.14453125,-0.32691184512612326,-0.32691184512612326,-2.7726828261244973,0.8027061932383734
1,0.0,12,4,16,2,6,144,48,192,NULL,STABLE,3,256,1.0,0.1640625,0.1640625,0.0,0.17578125,-0.24938552141383052,-0.24938552141383052,-2.191852772746312,0.840853795547674
1,0.0,12,4,16,2,6,144,48,192,MEDIUM,STABLE,3,256,1.0,0.59375,0.59375,0.0,0.6171875,2.5835282144373384,2.5835282144373384,-1.1355773931341586,6.2679715780022285
1,0.0,12,4,16,2,6,144,48,192,MEDIUM,REVERSING,3,256,1.0,0.09765625,0.09765625,0.0,0.1015625,-0.41203943312405755,-0.41203943312405755,-2.6814092012915207,0.5808989582565731
1,0.0,12,4,16,2,12,288,96,384,NULL,STABLE,3,256,1.0,0.171875,0.171875,0.0,0.19921875,-0.19733454078543033,-0.19733454078543033,-1.9818810586518945,0.6592573843449712
1,0.0,12,4,16,2,12,288,96,384,MEDIUM,STABLE,3,256,1.0,0.76953125,0.76953125,0.0,0.7734375,5.507542727027526,5.507542727027526,0.8508981779128271,10.926971994444068
1,0.0,12,4,16,2,12,288,96,384,MEDIUM,REVERSING,3,256,1.0,0.10546875,0.10546875,0.0,0.10546875,-0.915026889140993,-0.915026889140993,-3.5037978898235345,0.8182411152454678
1,0.0,12,8,20,1,6,72,48,120,NULL,STABLE,6,256,1.0,0.03515625,0.03515625,0.0,0.03515625,-0.4883664534230119,-0.4883664534230119,-3.225180738232824,1.0507820635452119
1,0.0,12,8,20,1,6,72,48,120,MEDIUM,STABLE,6,256,1.0,0.26171875,0.26171875,0.0,0.26171875,2.1102446738492295,2.1102446738492295,-1.5220216184688922,5.725136378875471
1,0.0,12,8,20,1,6,72,48,120,MEDIUM,REVERSING,6,256,1.0,0.03125,0.03125,0.0,0.03515625,-0.8414255077815946,-0.8414255077815946,-4.4396469503104,0.7320845289109783
1,0.0,12,8,20,1,12,144,96,240,NULL,STABLE,6,256,1.0,0.06640625,0.06640625,0.0,0.0703125,-0.36496574710261953,-0.36496574710261953,-2.8325386167529487,0.9456171959484392
1,0.0,12,8,20,1,12,144,96,240,MEDIUM,STABLE,6,256,1.0,0.50390625,0.50390625,0.0,0.50390625,5.3254377231189025,5.3254377231189025,-0.04820407823841766,11.254479360891253
1,0.0,12,8,20,1,12,144,96,240,MEDIUM,REVERSING,6,256,1.0,0.0234375,0.0234375,0.0,0.0234375,-0.906292716652005,-0.906292716652005,-4.707104522604627,0.5763170001725246
1,0.0,12,8,20,2,6,144,96,240,NULL,STABLE,6,256,1.0,0.04296875,0.04296875,0.0,0.04296875,-0.5524852667196419,-0.5524852667196419,-3.096457560436546,0.9558043508070644
1,0.0,12,8,20,2,6,144,96,240,MEDIUM,STABLE,6,256,1.0,0.54296875,0.54296875,0.0,0.546875,5.654446233296906,5.654446233296906,-0.24586708556068748,10.730502959199319
1,0.0,12,8,20,2,6,144,96,240,MEDIUM,REVERSING,6,256,1.0,0.03125,0.03125,0.0,0.03125,-0.9639716931291007,-0.9639716931291007,-4.36149381522376,0.754505385335996
1,0.0,12,8,20,2,12,288,192,480,NULL,STABLE,6,256,1.0,0.08984375,0.08984375,0.0,0.09765625,-0.47629135080904916,-0.47629135080904916,-2.803421734169527,0.9297094560099222
1,0.0,12,8,20,2,12,288,192,480,MEDIUM,STABLE,6,256,1.0,0.7109375,0.7109375,0.0,0.7109375,11.029890355825403,11.029890355825403,3.350055101087081,19.08640717834249
1,0.0,12,8,20,2,12,288,192,480,MEDIUM,REVERSING,6,256,1.0,0.046875,0.046875,0.0,0.05078125,-1.5084686851210742,-1.5084686851210742,-7.700770489113289,0.8099820343823518
3,1.584962500721156,4,2,6,1,6,24,12,36,NULL,STABLE,2,256,0.30859375,0.0546875,0.0234375,0.03125,0.1015625,-0.60594082199089,-2.190903322712046,-4.853442690660955,-0.6168124261750345
3,1.584962500721156,4,2,6,1,6,24,12,36,MEDIUM,STABLE,2,256,0.5859375,0.140625,0.12109375,0.01953125,0.22265625,-0.35184843867929494,-1.9368109394004511,-4.723374561524425,0.69273127074417
3,1.584962500721156,4,2,6,1,6,24,12,36,MEDIUM,REVERSING,2,256,0.33984375,0.0390625,0.01171875,0.02734375,0.09765625,-0.9444564419852863,-2.5294189427064424,-5.548274375328902,-0.635076765112808
3,1.584962500721156,4,2,6,1,12,48,24,72,NULL,STABLE,2,256,0.3125,0.05859375,0.0234375,0.03515625,0.13671875,-0.9322154905383524,-2.5171779912595085,-5.501327986678516,-0.5053894680447977
3,1.584962500721156,4,2,6,1,12,48,24,72,MEDIUM,STABLE,2,256,0.734375,0.23046875,0.23046875,0.0,0.28515625,0.14339161701134295,-1.4415708837098131,-4.666702840626713,2.2085070292442217
3,1.584962500721156,4,2,6,1,12,48,24,72,MEDIUM,REVERSING,2,256,0.4140625,0.03125,0.01953125,0.01171875,0.09375,-1.1535911137811832,-2.7385536145023393,-6.351768838655246,-0.9254218514671457
3,1.584962500721156,4,2,6,2,6,48,24,72,NULL,STABLE,2,256,0.38671875,0.02734375,0.0078125,0.01953125,0.12109375,-0.8457261954237585,-2.4306886961449146,-5.101953930271854,-0.7170605630621507
3,1.584962500721156,4,2,6,2,6,48,24,72,MEDIUM,STABLE,2,256,0.7421875,0.265625,0.2421875,0.0234375,0.31640625,0.28986983583074366,-1.2950926648904124,-5.196389810257908,2.5217572871607556
3,1.584962500721156,4,2,6,2,6,48,24,72,MEDIUM,REVERSING,2,256,0.4375,0.05859375,0.0234375,0.03515625,0.09375,-0.9585747378805287,-2.543537238601685,-6.017404757785896,-0.06680674778722295
3,1.584962500721156,4,2,6,2,12,96,48,144,NULL,STABLE,2,256,0.30078125,0.05859375,0.01953125,0.0390625,0.12109375,-0.7623069261719939,-2.34726942689315,-4.715229298257778,-0.47996333692238125
3,1.584962500721156,4,2,6,2,12,96,48,144,MEDIUM,STABLE,2,256,0.9609375,0.47265625,0.46875,0.00390625,0.51171875,2.3049613179498376,0.7199988172286815,-3.5290633671723572,4.618765444561301
3,1.584962500721156,4,2,6,2,12,96,48,144,MEDIUM,REVERSING,2,256,0.50390625,0.03125,0.0,0.03125,0.046875,-1.9151273263693511,-3.500089827090507,-8.852233575160453,-0.8711905011860246
3,1.584962500721156,4,4,8,1,6,24,24,48,NULL,STABLE,3,256,0.33203125,0.0546875,0.01171875,0.04296875,0.09375,-1.7105078963406424,-3.2954703970617985,-7.934294153637488,-0.4459892526790239
3,1.584962500721156,4,4,8,1,6,24,24,48,MEDIUM,STABLE,3,256,0.5546875,0.19140625,0.17578125,0.015625,0.25390625,-0.656210611237598,-2.241173111958754,-6.607070976077526,1.7551357653595614
3,1.584962500721156,4,4,8,1,6,24,24,48,MEDIUM,REVERSING,3,256,0.3125,0.05859375,0.01953125,0.0390625,0.10546875,-1.8588400439191832,-3.4438025446403393,-7.806542328531118,-0.1476971656801147
3,1.584962500721156,4,4,8,1,12,48,48,96,NULL,STABLE,3,256,0.33203125,0.02734375,0.01171875,0.015625,0.08984375,-2.0048702797921623,-3.5898327805133183,-7.873642912154309,-1.0308285858576358
3,1.584962500721156,4,4,8,1,12,48,48,96,MEDIUM,STABLE,3,256,0.73828125,0.31640625,0.3125,0.00390625,0.375,0.7071107461452568,-0.8778517545758993,-6.984665644762422,4.7917493200607835
3,1.584962500721156,4,4,8,1,12,48,48,96,MEDIUM,REVERSING,3,256,0.40234375,0.02734375,0.00390625,0.0234375,0.078125,-2.8523869615184125,-4.437349462239569,-10.43081079940431,-0.8811469832017989
3,1.584962500721156,4,4,8,2,6,48,48,96,NULL,STABLE,3,256,0.32421875,0.03515625,0.01171875,0.0234375,0.0859375,-2.258191449584352,-3.843153950305508,-8.83639018454271,-1.142738187830427
3,1.584962500721156,4,4,8,2,6,48,48,96,MEDIUM,STABLE,3,256,0.75,0.34375,0.328125,0.015625,0.4140625,1.0919597426689283,-0.4930027580522278,-6.627072578133694,4.415778304905961
3,1.584962500721156,4,4,8,2,6,48,48,96,MEDIUM,REVERSING,3,256,0.40234375,0.03515625,0.01171875,0.0234375,0.10546875,-2.3117589932887785,-3.8967214940099346,-10.18858651414908,-0.9666683447150719
3,1.584962500721156,4,4,8,2,12,96,96,192,NULL,STABLE,3,256,0.33984375,0.046875,0.01171875,0.03515625,0.11328125,-2.084952365454045,-3.6699148661752012,-7.912300101583025,-0.8442417159301083
3,1.584962500721156,4,4,8,2,12,96,96,192,MEDIUM,STABLE,3,256,0.93359375,0.57421875,0.5703125,0.00390625,0.59375,4.001444059920921,2.416481559199765,-4.2634719737262605,8.300274264558372
3,1.584962500721156,4,4,8,2,12,96,96,192,MEDIUM,REVERSING,3,256,0.41796875,0.015625,0.00390625,0.01171875,0.08203125,-2.8316871239720527,-4.416649624693209,-11.195092428061653,-1.068650615524315
3,1.584962500721156,4,8,12,1,6,24,48,72,NULL,STABLE,6,256,0.3515625,0.00390625,0.0,0.00390625,0.015625,-2.9824379872108993,-4.567400487932055,-11.947663440322014,-1.0087816750128864
3,1.584962500721156,4,8,12,1,6,24,48,72,MEDIUM,STABLE,6,256,0.58984375,0.140625,0.13671875,0.00390625,0.14453125,-0.8680799082906441,-2.4530424090118004,-9.368671910614223,4.351869595863642
