index	edition	paragraph	leaf	writer	source_atoms	source_types	groups	characters	status	nodes	exhaustive	saved_codes	independent_meaning_capacity
16	ZL3b	f102v2|f102v2.17-f102v2.23	102	PREFIX	192	96	75	319	UNKNOWN_SOURCE			0	0
17	ZL3b	f102v2|f102v2.17-f102v2.23	102	POSTFIX	192	96	75	319	UNKNOWN_SOURCE			0	0
18	ZL3b	f102v2|f102v2.30-f102v2.39	102	PREFIX	192	96	93	462	UNKNOWN_SOURCE			0	0
19	ZL3b	f102v2|f102v2.30-f102v2.39	102	POSTFIX	192	96	93	462	UNKNOWN_SOURCE			0	0
20	ZL3b	f103r|f103r.1-f103r.4	103	PREFIX	192	96	50	252	UNKNOWN_SOURCE			0	0
21	ZL3b	f103r|f103r.1-f103r.4	103	POSTFIX	192	96	50	252	UNKNOWN_SOURCE			0	0
22	ZL3b	f103r|f103r.5-f103r.7	103	PREFIX	192	96	36	178	UNKNOWN_SOURCE			0	0
23	ZL3b	f103r|f103r.5-f103r.7	103	POSTFIX	192	96	36	178	UNKNOWN_SOURCE			0	0
24	ZL3b	f103r|f103r.8-f103r.12	103	PREFIX	192	96	62	309	UNKNOWN_SOURCE			0	0
25	ZL3b	f103r|f103r.8-f103r.12	103	POSTFIX	192	96	62	309	UNKNOWN_SOURCE			0	0
26	ZL3b	f103r|f103r.13-f103r.15	103	PREFIX	192	96	30	159	UNKNOWN_SOURCE			0	0
27	ZL3b	f103r|f103r.13-f103r.15	103	POSTFIX	192	96	30	159	UNKNOWN_SOURCE			0	0
28	ZL3b	f103r|f103r.16-f103r.17	103	PREFIX	192	96	21	112	UNKNOWN_SOURCE			0	0
29	ZL3b	f103r|f103r.16-f103r.17	103	POSTFIX	192	96	21	112	UNKNOWN_SOURCE			0	0
30	ZL3b	f103r|f103r.18-f103r.20	103	PREFIX	192	96	28	159	UNSAT_FINITE	0	True	0	0
31	ZL3b	f103r|f103r.18-f103r.20	103	POSTFIX	192	96	28	159	UNSAT_FINITE	0	True	0	0
32	ZL3b	f103r|f103r.21-f103r.23	103	PREFIX	192	96	29	152	UNSAT_FINITE	0	True	0	0
33	ZL3b	f103r|f103r.21-f103r.23	103	POSTFIX	192	96	29	152	UNSAT_FINITE	0	True	0	0
34	ZL3b	f103r|f103r.24-f103r.26	103	PREFIX	192	96	31	166	UNKNOWN_SOURCE			0	0
35	ZL3b	f103r|f103r.24-f103r.26	103	POSTFIX	192	96	31	166	UNKNOWN_SOURCE			0	0
36	ZL3b	f103r|f103r.27-f103r.29	103	PREFIX	192	96	28	159	UNKNOWN_SOURCE			0	0
37	ZL3b	f103r|f103r.27-f103r.29	103	POSTFIX	192	96	28	159	UNKNOWN_SOURCE			0	0
38	ZL3b	f103r|f103r.30-f103r.32	103	PREFIX	192	96	28	160	UNSAT_FINITE	0	True	0	0
39	ZL3b	f103r|f103r.30-f103r.32	103	POSTFIX	192	96	28	160	UNSAT_FINITE	0	True	0	0
40	ZL3b	f103r|f103r.33-f103r.34	103	PREFIX	192	96	14	78	UNSAT_FINITE	0	True	0	0
41	ZL3b	f103r|f103r.33-f103r.34	103	POSTFIX	192	96	14	78	UNSAT_FINITE	0	True	0	0
42	ZL3b	f103r|f103r.35-f103r.36	103	PREFIX	192	96	18	100	UNKNOWN_SOURCE			0	0
43	ZL3b	f103r|f103r.35-f103r.36	103	POSTFIX	192	96	18	100	UNKNOWN_SOURCE			0	0
44	ZL3b	f103r|f103r.37-f103r.39	103	PREFIX	192	96	24	146	UNKNOWN_SOURCE			0	0
45	ZL3b	f103r|f103r.37-f103r.39	103	POSTFIX	192	96	24	146	UNKNOWN_SOURCE			0	0
46	ZL3b	f103r|f103r.40-f103r.42	103	PREFIX	192	96	27	137	UNKNOWN_SOURCE			0	0
47	ZL3b	f103r|f103r.40-f103r.42	103	POSTFIX	192	96	27	137	UNKNOWN_SOURCE			0	0
48	ZL3b	f103r|f103r.43-f103r.44	103	PREFIX	192	96	16	85	UNSAT_FINITE	0	True	0	0
49	ZL3b	f103r|f103r.43-f103r.44	103	POSTFIX	192	96	16	85	UNSAT_FINITE	0	True	0	0
50	ZL3b	f103r|f103r.45-f103r.47	103	PREFIX	192	96	28	146	UNKNOWN_SOURCE			0	0
51	ZL3b	f103r|f103r.45-f103r.47	103	POSTFIX	192	96	28	146	UNKNOWN_SOURCE			0	0
52	ZL3b	f103r|f103r.48-f103r.51	103	PREFIX	192	96	37	187	UNKNOWN_SOURCE			0	0
53	ZL3b	f103r|f103r.48-f103r.51	103	POSTFIX	192	96	37	187	UNKNOWN_SOURCE			0	0
54	ZL3b	f103r|f103r.52-f103r.54	103	PREFIX	192	96	25	141	UNKNOWN_SOURCE			0	0
55	ZL3b	f103r|f103r.52-f103r.54	103	POSTFIX	192	96	25	141	UNKNOWN_SOURCE			0	0
56	ZL3b	f103v|f103v.1-f103v.4	103	PREFIX	192	96	43	220	UNKNOWN_SOURCE			0	0
57	ZL3b	f103v|f103v.1-f103v.4	103	POSTFIX	192	96	43	220	UNKNOWN_SOURCE			0	0
58	ZL3b	f103v|f103v.5-f103v.8	103	PREFIX	192	96	39	209	UNSAT_FINITE	1	True	0	0
59	ZL3b	f103v|f103v.5-f103v.8	103	POSTFIX	192	96	39	209	UNSAT_FINITE	698	True	0	0
60	ZL3b	f103v|f103v.9-f103v.11	103	PREFIX	192	96	28	150	UNKNOWN_SOURCE			0	0
61	ZL3b	f103v|f103v.9-f103v.11	103	POSTFIX	192	96	28	150	UNKNOWN_SOURCE			0	0
62	ZL3b	f103v|f103v.12-f103v.13	103	PREFIX	192	96	24	114	UNKNOWN_SOURCE			0	0
63	ZL3b	f103v|f103v.12-f103v.13	103	POSTFIX	192	96	24	114	UNKNOWN_SOURCE			0	0
64	ZL3b	f103v|f103v.14-f103v.16	103	PREFIX	192	96	32	161	UNKNOWN_SOURCE			0	0
65	ZL3b	f103v|f103v.14-f103v.16	103	POSTFIX	192	96	32	161	UNKNOWN_SOURCE			0	0
66	ZL3b	f103v|f103v.17-f103v.19	103	PREFIX	192	96	28	153	UNKNOWN_SOURCE			0	0
67	ZL3b	f103v|f103v.17-f103v.19	103	POSTFIX	192	96	28	153	UNKNOWN_SOURCE			0	0
68	ZL3b	f103v|f103v.20-f103v.26	103	PREFIX	192	96	70	349	UNKNOWN_SOURCE			0	0
69	ZL3b	f103v|f103v.20-f103v.26	103	POSTFIX	192	96	70	349	UNKNOWN_SOURCE			0	0
70	ZL3b	f103v|f103v.27-f103v.29	103	PREFIX	192	96	29	150	UNKNOWN_SOURCE			0	0
71	ZL3b	f103v|f103v.27-f103v.29	103	POSTFIX	192	96	29	150	UNKNOWN_SOURCE			0	0
72	ZL3b	f103v|f103v.30-f103v.32	103	PREFIX	192	96	29	146	UNKNOWN_SOURCE			0	0
73	ZL3b	f103v|f103v.30-f103v.32	103	POSTFIX	192	96	29	146	UNKNOWN_SOURCE			0	0
74	ZL3b	f103v|f103v.33-f103v.36	103	PREFIX	192	96	36	179	UNKNOWN_SOURCE			0	0
75	ZL3b	f103v|f103v.33-f103v.36	103	POSTFIX	192	96	36	179	UNKNOWN_SOURCE			0	0
76	ZL3b	f103v|f103v.37-f103v.38	103	PREFIX	192	96	17	84	UNKNOWN_SOURCE			0	0
77	ZL3b	f103v|f103v.37-f103v.38	103	POSTFIX	192	96	17	84	UNKNOWN_SOURCE			0	0
78	ZL3b	f103v|f103v.39-f103v.42	103	PREFIX	192	96	39	188	UNKNOWN_SOURCE			0	0
79	ZL3b	f103v|f103v.39-f103v.42	103	POSTFIX	192	96	39	188	UNKNOWN_SOURCE			0	0
80	ZL3b	f103v|f103v.43-f103v.46	103	PREFIX	192	96	40	188	UNKNOWN_SOURCE			0	0
81	ZL3b	f103v|f103v.43-f103v.46	103	POSTFIX	192	96	40	188	UNKNOWN_SOURCE			0	0
82	ZL3b	f104r|f104r.1-f104r.4	104	PREFIX	192	96	45	234	UNKNOWN_SOURCE			0	0
83	ZL3b	f104r|f104r.1-f104r.4	104	POSTFIX	192	96	45	234	UNKNOWN_SOURCE			0	0
84	ZL3b	f104r|f104r.5-f104r.9	104	PREFIX	192	96	52	265	UNKNOWN_SOURCE			0	0
85	ZL3b	f104r|f104r.5-f104r.9	104	POSTFIX	192	96	52	265	UNKNOWN_SOURCE			0	0
86	ZL3b	f104r|f104r.10-f104r.11	104	PREFIX	192	96	20	105	UNKNOWN_SOURCE			0	0
87	ZL3b	f104r|f104r.10-f104r.11	104	POSTFIX	192	96	20	105	UNKNOWN_SOURCE			0	0
88	ZL3b	f104r|f104r.12-f104r.15	104	PREFIX	192	96	39	216	UNKNOWN_SOURCE			0	0
89	ZL3b	f104r|f104r.12-f104r.15	104	POSTFIX	192	96	39	216	UNKNOWN_SOURCE			0	0
90	ZL3b	f104r|f104r.16-f104r.18	104	PREFIX	192	96	26	164	UNKNOWN_SOURCE			0	0
91	ZL3b	f104r|f104r.16-f104r.18	104	POSTFIX	192	96	26	164	UNKNOWN_SOURCE			0	0
92	ZL3b	f104r|f104r.19-f104r.21	104	PREFIX	192	96	29	155	UNKNOWN_SOURCE			0	0
93	ZL3b	f104r|f104r.19-f104r.21	104	POSTFIX	192	96	29	155	UNKNOWN_SOURCE			0	0
94	ZL3b	f104r|f104r.22-f104r.26	104	PREFIX	192	96	50	255	UNKNOWN_SOURCE			0	0
95	ZL3b	f104r|f104r.22-f104r.26	104	POSTFIX	192	96	50	255	UNKNOWN_SOURCE			0	0
96	ZL3b	f104r|f104r.27-f104r.29	104	PREFIX	192	96	34	167	UNKNOWN_SOURCE			0	0
97	ZL3b	f104r|f104r.27-f104r.29	104	POSTFIX	192	96	34	167	UNKNOWN_SOURCE			0	0
98	ZL3b	f104r|f104r.30-f104r.33	104	PREFIX	192	96	42	264	UNKNOWN_SOURCE			0	0
99	ZL3b	f104r|f104r.30-f104r.33	104	POSTFIX	192	96	42	264	UNKNOWN_SOURCE			0	0
100	ZL3b	f104r|f104r.34-f104r.35	104	PREFIX	192	96	19	111	UNKNOWN_SOURCE			0	0
101	ZL3b	f104r|f104r.34-f104r.35	104	POSTFIX	192	96	19	111	UNKNOWN_SOURCE			0	0
102	ZL3b	f104r|f104r.36-f104r.38	104	PREFIX	192	96	25	152	UNKNOWN_SOURCE			0	0
103	ZL3b	f104r|f104r.36-f104r.38	104	POSTFIX	192	96	25	152	UNKNOWN_SOURCE			0	0
104	ZL3b	f104r|f104r.39-f104r.42	104	PREFIX	192	96	35	184	UNKNOWN_SOURCE			0	0
105	ZL3b	f104r|f104r.39-f104r.42	104	POSTFIX	192	96	35	184	UNKNOWN_SOURCE			0	0
106	ZL3b	f104r|f104r.43-f104r.45	104	PREFIX	192	96	32	168	UNKNOWN_SOURCE			0	0
107	ZL3b	f104r|f104r.43-f104r.45	104	POSTFIX	192	96	32	168	UNKNOWN_SOURCE			0	0
108	ZL3b	f104v|f104v.1-f104v.5	104	PREFIX	192	96	51	289	UNKNOWN_SOURCE			0	0
109	ZL3b	f104v|f104v.1-f104v.5	104	POSTFIX	192	96	51	289	UNKNOWN_SOURCE			0	0
110	ZL3b	f104v|f104v.6-f104v.7	104	PREFIX	192	96	26	126	UNKNOWN_SOURCE			0	0
111	ZL3b	f104v|f104v.6-f104v.7	104	POSTFIX	192	96	26	126	UNKNOWN_SOURCE			0	0
112	ZL3b	f104v|f104v.8-f104v.11	104	PREFIX	192	96	44	247	UNKNOWN_SOURCE			0	0
113	ZL3b	f104v|f104v.8-f104v.11	104	POSTFIX	192	96	44	247	UNKNOWN_SOURCE			0	0
114	ZL3b	f104v|f104v.12-f104v.14	104	PREFIX	192	96	31	189	UNKNOWN_SOURCE			0	0
115	ZL3b	f104v|f104v.12-f104v.14	104	POSTFIX	192	96	31	189	UNKNOWN_SOURCE			0	0
116	ZL3b	f104v|f104v.15-f104v.18	104	PREFIX	192	96	42	252	UNKNOWN_SOURCE			0	0
117	ZL3b	f104v|f104v.15-f104v.18	104	POSTFIX	192	96	42	252	UNKNOWN_SOURCE			0	0
118	ZL3b	f104v|f104v.19-f104v.21	104	PREFIX	192	96	31	179	UNSAT_FINITE	0	True	0	0
119	ZL3b	f104v|f104v.19-f104v.21	104	POSTFIX	192	96	31	179	UNSAT_FINITE	0	True	0	0
120	ZL3b	f104v|f104v.22-f104v.26	104	PREFIX	192	96	51	286	UNKNOWN_SOURCE			0	0
121	ZL3b	f104v|f104v.22-f104v.26	104	POSTFIX	192	96	51	286	UNKNOWN_SOURCE			0	0
122	ZL3b	f104v|f104v.27-f104v.28	104	PREFIX	192	96	22	117	UNKNOWN_SOURCE			0	0
123	ZL3b	f104v|f104v.27-f104v.28	104	POSTFIX	192	96	22	117	UNKNOWN_SOURCE			0	0
124	ZL3b	f104v|f104v.29-f104v.31	104	PREFIX	192	96	35	174	UNKNOWN_SOURCE			0	0
125	ZL3b	f104v|f104v.29-f104v.31	104	POSTFIX	192	96	35	174	UNKNOWN_SOURCE			0	0
126	ZL3b	f104v|f104v.32-f104v.34	104	PREFIX	192	96	37	178	UNKNOWN_SOURCE			0	0
127	ZL3b	f104v|f104v.32-f104v.34	104	POSTFIX	192	96	37	178	UNKNOWN_SOURCE			0	0
128	ZL3b	f104v|f104v.35-f104v.36	104	PREFIX	192	96	16	103	UNKNOWN_SOURCE			0	0
129	ZL3b	f104v|f104v.35-f104v.36	104	POSTFIX	192	96	16	103	UNKNOWN_SOURCE			0	0
130	ZL3b	f104v|f104v.37-f104v.40	104	PREFIX	192	96	50	231	UNKNOWN_SOURCE			0	0
131	ZL3b	f104v|f104v.37-f104v.40	104	POSTFIX	192	96	50	231	UNKNOWN_SOURCE			0	0
132	ZL3b	f104v|f104v.41-f104v.44	104	PREFIX	192	96	41	223	UNKNOWN_SOURCE			0	0
133	ZL3b	f104v|f104v.41-f104v.44	104	POSTFIX	192	96	41	223	UNKNOWN_SOURCE			0	0
134	ZL3b	f105r|f105r.1-f105r.5	105	PREFIX	192	96	56	309	UNKNOWN_SOURCE			0	0
135	ZL3b	f105r|f105r.1-f105r.5	105	POSTFIX	192	96	56	309	UNKNOWN_SOURCE			0	0
136	ZL3b	f105r|f105r.6-f105r.10	105	PREFIX	192	96	39	221	UNKNOWN_SOURCE			0	0
137	ZL3b	f105r|f105r.6-f105r.10	105	POSTFIX	192	96	39	221	UNKNOWN_SOURCE			0	0
138	ZL3b	f105r|f105r.11-f105r.13	105	PREFIX	192	96	34	180	UNKNOWN_SOURCE			0	0
139	ZL3b	f105r|f105r.11-f105r.13	105	POSTFIX	192	96	34	180	UNKNOWN_SOURCE			0	0
140	ZL3b	f105r|f105r.14-f105r.16	105	PREFIX	192	96	31	160	UNKNOWN_SOURCE			0	0
141	ZL3b	f105r|f105r.14-f105r.16	105	POSTFIX	192	96	31	160	UNKNOWN_SOURCE			0	0
142	ZL3b	f105r|f105r.17-f105r.23	105	PREFIX	192	96	75	403	UNKNOWN_SOURCE			0	0
143	ZL3b	f105r|f105r.17-f105r.23	105	POSTFIX	192	96	75	403	UNKNOWN_SOURCE			0	0
144	ZL3b	f105r|f105r.24-f105r.25	105	PREFIX	192	96	19	103	UNKNOWN_SOURCE			0	0
145	ZL3b	f105r|f105r.24-f105r.25	105	POSTFIX	192	96	19	103	UNKNOWN_SOURCE			0	0
146	ZL3b	f105r|f105r.26-f105r.27	105	PREFIX	192	96	19	90	UNKNOWN_SOURCE			0	0
147	ZL3b	f105r|f105r.26-f105r.27	105	POSTFIX	192	96	19	90	UNKNOWN_SOURCE			0	0
148	ZL3b	f105r|f105r.28-f105r.30	105	PREFIX	192	96	33	178	UNKNOWN_SOURCE			0	0
149	ZL3b	f105r|f105r.28-f105r.30	105	POSTFIX	192	96	33	178	UNKNOWN_SOURCE			0	0
150	ZL3b	f105r|f105r.31-f105r.34	105	PREFIX	192	96	46	212	UNKNOWN_SOURCE			0	0
151	ZL3b	f105r|f105r.31-f105r.34	105	POSTFIX	192	96	46	212	UNKNOWN_SOURCE			0	0
152	ZL3b	f105r|f105r.35-f105r.37	105	PREFIX	192	96	27	140	UNSAT_FINITE	0	True	0	0
153	ZL3b	f105r|f105r.35-f105r.37	105	POSTFIX	192	96	27	140	UNSAT_FINITE	0	True	0	0
154	ZL3b	f105v|f105v.1-f105v.4	105	PREFIX	192	96	40	235	UNKNOWN_SOURCE			0	0
155	ZL3b	f105v|f105v.1-f105v.4	105	POSTFIX	192	96	40	235	UNKNOWN_SOURCE			0	0
156	ZL3b	f105v|f105v.5-f105v.7	105	PREFIX	192	96	30	171	UNKNOWN_SOURCE			0	0
157	ZL3b	f105v|f105v.5-f105v.7	105	POSTFIX	192	96	30	171	UNKNOWN_SOURCE			0	0
158	ZL3b	f105v|f105v.8-f105v.13	105	PREFIX	192	96	73	343	UNKNOWN_SOURCE			0	0
159	ZL3b	f105v|f105v.8-f105v.13	105	POSTFIX	192	96	73	343	UNKNOWN_SOURCE			0	0
160	ZL3b	f105v|f105v.14-f105v.17	105	PREFIX	192	96	45	219	UNKNOWN_SOURCE			0	0
161	ZL3b	f105v|f105v.14-f105v.17	105	POSTFIX	192	96	45	219	UNKNOWN_SOURCE			0	0
162	ZL3b	f105v|f105v.18-f105v.19	105	PREFIX	192	96	21	117	UNKNOWN_SOURCE			0	0
163	ZL3b	f105v|f105v.18-f105v.19	105	POSTFIX	192	96	21	117	UNKNOWN_SOURCE			0	0
164	ZL3b	f105v|f105v.20-f105v.22	105	PREFIX	192	96	28	156	UNKNOWN_SOURCE			0	0
165	ZL3b	f105v|f105v.20-f105v.22	105	POSTFIX	192	96	28	156	UNKNOWN_SOURCE			0	0
166	ZL3b	f105v|f105v.23-f105v.24	105	PREFIX	192	96	18	107	UNKNOWN_SOURCE			0	0
167	ZL3b	f105v|f105v.23-f105v.24	105	POSTFIX	192	96	18	107	UNKNOWN_SOURCE			0	0
168	ZL3b	f105v|f105v.25-f105v.28	105	PREFIX	192	96	40	203	UNKNOWN_SOURCE			0	0
169	ZL3b	f105v|f105v.25-f105v.28	105	POSTFIX	192	96	40	203	UNKNOWN_SOURCE			0	0
170	ZL3b	f105v|f105v.29-f105v.31	105	PREFIX	192	96	32	160	UNKNOWN_SOURCE			0	0
171	ZL3b	f105v|f105v.29-f105v.31	105	POSTFIX	192	96	32	160	UNKNOWN_SOURCE			0	0
172	ZL3b	f105v|f105v.32-f105v.38	105	PREFIX	192	96	72	365	UNKNOWN_SOURCE			0	0
173	ZL3b	f105v|f105v.32-f105v.38	105	POSTFIX	192	96	72	365	UNKNOWN_SOURCE			0	0
174	ZL3b	f106r|f106r.1-f106r.3	106	PREFIX	192	96	29	162	UNKNOWN_SOURCE			0	0
175	ZL3b	f106r|f106r.1-f106r.3	106	POSTFIX	192	96	29	162	UNKNOWN_SOURCE			0	0
176	ZL3b	f106r|f106r.4-f106r.7	106	PREFIX	192	96	39	228	UNKNOWN_SOURCE			0	0
177	ZL3b	f106r|f106r.4-f106r.7	106	POSTFIX	192	96	39	228	UNKNOWN_SOURCE			0	0
178	ZL3b	f106r|f106r.8-f106r.9	106	PREFIX	192	96	18	106	UNKNOWN_SOURCE			0	0
179	ZL3b	f106r|f106r.8-f106r.9	106	POSTFIX	192	96	18	106	UNKNOWN_SOURCE			0	0
180	ZL3b	f106r|f106r.10-f106r.12	106	PREFIX	192	96	26	146	UNSAT_FINITE	0	True	0	0
181	ZL3b	f106r|f106r.10-f106r.12	106	POSTFIX	192	96	26	146	UNSAT_FINITE	0	True	0	0
182	ZL3b	f106r|f106r.13-f106r.14	106	PREFIX	192	96	19	106	UNKNOWN_SOURCE			0	0
183	ZL3b	f106r|f106r.13-f106r.14	106	POSTFIX	192	96	19	106	UNKNOWN_SOURCE			0	0
184	ZL3b	f106r|f106r.15-f106r.17	106	PREFIX	192	96	28	156	UNKNOWN_SOURCE			0	0
185	ZL3b	f106r|f106r.15-f106r.17	106	POSTFIX	192	96	28	156	UNKNOWN_SOURCE			0	0
186	ZL3b	f106r|f106r.18-f106r.21	106	PREFIX	192	96	37	230	UNKNOWN_SOURCE			0	0
187	ZL3b	f106r|f106r.18-f106r.21	106	POSTFIX	192	96	37	230	UNKNOWN_SOURCE			0	0
188	ZL3b	f106r|f106r.22-f106r.23	106	PREFIX	192	96	20	114	UNKNOWN_SOURCE			0	0
189	ZL3b	f106r|f106r.22-f106r.23	106	POSTFIX	192	96	20	114	UNKNOWN_SOURCE			0	0
190	ZL3b	f106r|f106r.24-f106r.26	106	PREFIX	192	96	22	130	UNSAT_FINITE	0	True	0	0
191	ZL3b	f106r|f106r.24-f106r.26	106	POSTFIX	192	96	22	130	UNSAT_FINITE	0	True	0	0
192	ZL3b	f106r|f106r.27-f106r.31	106	PREFIX	192	96	52	254	UNKNOWN_SOURCE			0	0
193	ZL3b	f106r|f106r.27-f106r.31	106	POSTFIX	192	96	52	254	UNKNOWN_SOURCE			0	0
194	ZL3b	f106r|f106r.32-f106r.33	106	PREFIX	192	96	19	109	UNKNOWN_SOURCE			0	0
195	ZL3b	f106r|f106r.32-f106r.33	106	POSTFIX	192	96	19	109	UNKNOWN_SOURCE			0	0
196	ZL3b	f106r|f106r.34-f106r.35	106	PREFIX	192	96	14	85	UNKNOWN_SOURCE			0	0
197	ZL3b	f106r|f106r.34-f106r.35	106	POSTFIX	192	96	14	85	UNKNOWN_SOURCE			0	0
198	ZL3b	f106r|f106r.36-f106r.37	106	PREFIX	192	96	13	74	UNKNOWN_SOURCE			0	0
199	ZL3b	f106r|f106r.36-f106r.37	106	POSTFIX	192	96	13	74	UNKNOWN_SOURCE			0	0
200	ZL3b	f106r|f106r.38-f106r.41	106	PREFIX	192	96	39	207	UNKNOWN_SOURCE			0	0
201	ZL3b	f106r|f106r.38-f106r.41	106	POSTFIX	192	96	39	207	UNKNOWN_SOURCE			0	0
202	ZL3b	f106r|f106r.42-f106r.47	106	PREFIX	192	96	57	319	UNKNOWN_SOURCE			0	0
203	ZL3b	f106r|f106r.42-f106r.47	106	POSTFIX	192	96	57	319	UNKNOWN_SOURCE			0	0
204	ZL3b	f106v|f106v.1-f106v.4	106	PREFIX	192	96	45	225	UNKNOWN_SOURCE			0	0
205	ZL3b	f106v|f106v.1-f106v.4	106	POSTFIX	192	96	45	225	UNKNOWN_SOURCE			0	0
206	ZL3b	f106v|f106v.5-f106v.8	106	PREFIX	192	96	40	212	UNKNOWN_SOURCE			0	0
207	ZL3b	f106v|f106v.5-f106v.8	106	POSTFIX	192	96	40	212	UNKNOWN_SOURCE			0	0
208	ZL3b	f106v|f106v.9-f106v.10	106	PREFIX	192	96	17	102	UNKNOWN_SOURCE			0	0
209	ZL3b	f106v|f106v.9-f106v.10	106	POSTFIX	192	96	17	102	UNKNOWN_SOURCE			0	0
210	ZL3b	f106v|f106v.11-f106v.14	106	PREFIX	192	96	39	213	UNKNOWN_SOURCE			0	0
211	ZL3b	f106v|f106v.11-f106v.14	106	POSTFIX	192	96	39	213	UNKNOWN_SOURCE			0	0
212	ZL3b	f106v|f106v.15-f106v.17	106	PREFIX	192	96	25	154	UNKNOWN_SOURCE			0	0
213	ZL3b	f106v|f106v.15-f106v.17	106	POSTFIX	192	96	25	154	UNKNOWN_SOURCE			0	0
214	ZL3b	f106v|f106v.18-f106v.19	106	PREFIX	192	96	19	98	UNKNOWN_SOURCE			0	0
215	ZL3b	f106v|f106v.18-f106v.19	106	POSTFIX	192	96	19	98	UNKNOWN_SOURCE			0	0
216	ZL3b	f106v|f106v.20-f106v.21	106	PREFIX	192	96	17	104	UNKNOWN_SOURCE			0	0
217	ZL3b	f106v|f106v.20-f106v.21	106	POSTFIX	192	96	17	104	UNKNOWN_SOURCE			0	0
218	ZL3b	f106v|f106v.22-f106v.25	106	PREFIX	192	96	38	201	UNKNOWN_SOURCE			0	0
219	ZL3b	f106v|f106v.22-f106v.25	106	POSTFIX	192	96	38	201	UNKNOWN_SOURCE			0	0
220	ZL3b	f106v|f106v.26-f106v.27	106	PREFIX	192	96	17	90	UNSAT_FINITE	0	True	0	0
221	ZL3b	f106v|f106v.26-f106v.27	106	POSTFIX	192	96	17	90	UNSAT_FINITE	0	True	0	0
222	ZL3b	f106v|f106v.28-f106v.31	106	PREFIX	192	96	34	206	UNKNOWN_SOURCE			0	0
223	ZL3b	f106v|f106v.28-f106v.31	106	POSTFIX	192	96	34	206	UNKNOWN_SOURCE			0	0
224	ZL3b	f106v|f106v.32-f106v.33	106	PREFIX	192	96	19	94	UNKNOWN_SOURCE			0	0
225	ZL3b	f106v|f106v.32-f106v.33	106	POSTFIX	192	96	19	94	UNKNOWN_SOURCE			0	0
226	ZL3b	f106v|f106v.34-f106v.36	106	PREFIX	192	96	28	146	UNKNOWN_SOURCE			0	0
227	ZL3b	f106v|f106v.34-f106v.36	106	POSTFIX	192	96	28	146	UNKNOWN_SOURCE			0	0
228	ZL3b	f106v|f106v.37-f106v.39	106	PREFIX	192	96	26	140	UNKNOWN_SOURCE			0	0
229	ZL3b	f106v|f106v.37-f106v.39	106	POSTFIX	192	96	26	140	UNKNOWN_SOURCE			0	0
230	ZL3b	f106v|f106v.40-f106v.41	106	PREFIX	192	96	21	111	UNSAT_FINITE	0	True	0	0
231	ZL3b	f106v|f106v.40-f106v.41	106	POSTFIX	192	96	21	111	UNSAT_FINITE	0	True	0	0
232	ZL3b	f106v|f106v.42-f106v.47	106	PREFIX	192	96	59	299	UNKNOWN_SOURCE			0	0
233	ZL3b	f106v|f106v.42-f106v.47	106	POSTFIX	192	96	59	299	UNKNOWN_SOURCE			0	0
234	ZL3b	f107r|f107r.1-f107r.3	107	PREFIX	192	96	31	171	UNSAT_FINITE	0	True	0	0
235	ZL3b	f107r|f107r.1-f107r.3	107	POSTFIX	192	96	31	171	UNSAT_FINITE	0	True	0	0
