id	edition	paragraph	page	leaf	partition	groups	types	known_groups	unknown_groups	known_types	unknown_types	strict_anchor_eligible	status
ZL3b|f103r|f103r.33-f103r.34	ZL3b	f103r|f103r.33-f103r.34	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	14	13	4	10	3	10	True	MISSING_FIXED_VALUES
ZL3b|f103r|f103r.35-f103r.36	ZL3b	f103r|f103r.35-f103r.36	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	18	16	9	9	7	9	False	MISSING_FIXED_VALUES
ZL3b|f103r|f103r.37-f103r.39	ZL3b	f103r|f103r.37-f103r.39	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	24	22	7	17	5	17	False	MISSING_FIXED_VALUES
ZL3b|f103r|f103r.40-f103r.42	ZL3b	f103r|f103r.40-f103r.42	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	27	26	9	18	8	18	False	MISSING_FIXED_VALUES
ZL3b|f103r|f103r.43-f103r.44	ZL3b	f103r|f103r.43-f103r.44	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	16	15	6	10	6	9	True	MISSING_FIXED_VALUES
ZL3b|f103r|f103r.45-f103r.47	ZL3b	f103r|f103r.45-f103r.47	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	28	25	10	18	7	18	False	MISSING_FIXED_VALUES
ZL3b|f103r|f103r.48-f103r.51	ZL3b	f103r|f103r.48-f103r.51	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	37	30	20	17	14	16	False	MISSING_FIXED_VALUES
ZL3b|f103r|f103r.52-f103r.54	ZL3b	f103r|f103r.52-f103r.54	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	25	21	12	13	9	12	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.1-f103v.4	ZL3b	f103v|f103v.1-f103v.4	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	43	35	21	22	15	20	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.5-f103v.8	ZL3b	f103v|f103v.5-f103v.8	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	39	32	20	19	13	19	True	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.9-f103v.11	ZL3b	f103v|f103v.9-f103v.11	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	28	28	8	20	8	20	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.12-f103v.13	ZL3b	f103v|f103v.12-f103v.13	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	24	23	7	17	6	17	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.14-f103v.16	ZL3b	f103v|f103v.14-f103v.16	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	32	29	13	19	12	17	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.17-f103v.19	ZL3b	f103v|f103v.17-f103v.19	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	28	25	13	15	11	14	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.20-f103v.26	ZL3b	f103v|f103v.20-f103v.26	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	70	61	19	51	15	46	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.27-f103v.29	ZL3b	f103v|f103v.27-f103v.29	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	29	27	7	22	6	21	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.30-f103v.32	ZL3b	f103v|f103v.30-f103v.32	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	29	26	11	18	8	18	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.33-f103v.36	ZL3b	f103v|f103v.33-f103v.36	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	36	33	14	22	12	21	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.37-f103v.38	ZL3b	f103v|f103v.37-f103v.38	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	17	15	7	10	5	10	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.39-f103v.42	ZL3b	f103v|f103v.39-f103v.42	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	39	35	14	25	11	24	False	MISSING_FIXED_VALUES
ZL3b|f103v|f103v.43-f103v.46	ZL3b	f103v|f103v.43-f103v.46	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	40	36	10	30	9	27	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.1-f104r.4	ZL3b	f104r|f104r.1-f104r.4	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	45	37	10	35	8	29	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.5-f104r.9	ZL3b	f104r|f104r.5-f104r.9	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	52	48	10	42	9	39	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.10-f104r.11	ZL3b	f104r|f104r.10-f104r.11	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	20	20	3	17	3	17	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.12-f104r.15	ZL3b	f104r|f104r.12-f104r.15	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	39	38	10	29	10	28	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.16-f104r.18	ZL3b	f104r|f104r.16-f104r.18	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	26	26	4	22	4	22	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.19-f104r.21	ZL3b	f104r|f104r.19-f104r.21	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	29	26	2	27	1	25	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.22-f104r.26	ZL3b	f104r|f104r.22-f104r.26	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	50	46	8	42	8	38	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.27-f104r.29	ZL3b	f104r|f104r.27-f104r.29	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	34	30	13	21	9	21	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.30-f104r.33	ZL3b	f104r|f104r.30-f104r.33	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	42	40	7	35	7	33	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.34-f104r.35	ZL3b	f104r|f104r.34-f104r.35	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	19	18	5	14	5	13	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.36-f104r.38	ZL3b	f104r|f104r.36-f104r.38	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	25	22	1	24	1	21	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.39-f104r.42	ZL3b	f104r|f104r.39-f104r.42	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	35	34	6	29	5	29	False	MISSING_FIXED_VALUES
ZL3b|f104r|f104r.43-f104r.45	ZL3b	f104r|f104r.43-f104r.45	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	32	26	16	16	13	13	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.1-f104v.5	ZL3b	f104v|f104v.1-f104v.5	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	51	47	10	41	7	40	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.6-f104v.7	ZL3b	f104v|f104v.6-f104v.7	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	26	22	12	14	9	13	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.8-f104v.11	ZL3b	f104v|f104v.8-f104v.11	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	44	40	15	29	12	28	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.12-f104v.14	ZL3b	f104v|f104v.12-f104v.14	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	31	30	6	25	5	25	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.15-f104v.18	ZL3b	f104v|f104v.15-f104v.18	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	42	40	10	32	10	30	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.19-f104v.21	ZL3b	f104v|f104v.19-f104v.21	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	31	29	8	23	7	22	True	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.22-f104v.26	ZL3b	f104v|f104v.22-f104v.26	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	51	48	12	39	10	38	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.27-f104v.28	ZL3b	f104v|f104v.27-f104v.28	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	22	19	10	12	7	12	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.29-f104v.31	ZL3b	f104v|f104v.29-f104v.31	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	35	32	7	28	6	26	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.32-f104v.34	ZL3b	f104v|f104v.32-f104v.34	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	37	33	7	30	6	27	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.35-f104v.36	ZL3b	f104v|f104v.35-f104v.36	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	16	16	3	13	3	13	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.37-f104v.40	ZL3b	f104v|f104v.37-f104v.40	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	50	44	18	32	13	31	False	MISSING_FIXED_VALUES
ZL3b|f104v|f104v.41-f104v.44	ZL3b	f104v|f104v.41-f104v.44	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	41	37	11	30	9	28	False	MISSING_FIXED_VALUES
ZL3b|f105r|f105r.1-f105r.5	ZL3b	f105r|f105r.1-f105r.5	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	56	51	11	45	8	43	False	MISSING_FIXED_VALUES
ZL3b|f105r|f105r.6-f105r.10	ZL3b	f105r|f105r.6-f105r.10	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	39	38	13	26	12	26	False	MISSING_FIXED_VALUES
ZL3b|f105r|f105r.11-f105r.13	ZL3b	f105r|f105r.11-f105r.13	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	34	32	11	23	9	23	False	MISSING_FIXED_VALUES
ZL3b|f105r|f105r.14-f105r.16	ZL3b	f105r|f105r.14-f105r.16	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	31	29	8	23	6	23	False	MISSING_FIXED_VALUES
ZL3b|f105r|f105r.17-f105r.23	ZL3b	f105r|f105r.17-f105r.23	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	75	66	22	53	13	53	False	MISSING_FIXED_VALUES
ZL3b|f105r|f105r.24-f105r.25	ZL3b	f105r|f105r.24-f105r.25	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	19	19	3	16	3	16	False	MISSING_FIXED_VALUES
ZL3b|f105r|f105r.26-f105r.27	ZL3b	f105r|f105r.26-f105r.27	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	19	18	5	14	4	14	False	MISSING_FIXED_VALUES
ZL3b|f105r|f105r.28-f105r.30	ZL3b	f105r|f105r.28-f105r.30	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	33	32	3	30	3	29	False	MISSING_FIXED_VALUES
ZL3b|f105r|f105r.31-f105r.34	ZL3b	f105r|f105r.31-f105r.34	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	46	39	10	36	7	32	False	MISSING_FIXED_VALUES
ZL3b|f105r|f105r.35-f105r.37	ZL3b	f105r|f105r.35-f105r.37	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	27	25	4	23	3	22	True	MISSING_FIXED_VALUES
ZL3b|f105v|f105v.1-f105v.4	ZL3b	f105v|f105v.1-f105v.4	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	40	39	6	34	5	34	False	MISSING_FIXED_VALUES
ZL3b|f105v|f105v.5-f105v.7	ZL3b	f105v|f105v.5-f105v.7	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	30	28	6	24	5	23	False	MISSING_FIXED_VALUES
ZL3b|f105v|f105v.8-f105v.13	ZL3b	f105v|f105v.8-f105v.13	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	73	64	17	56	14	50	False	MISSING_FIXED_VALUES
ZL3b|f105v|f105v.14-f105v.17	ZL3b	f105v|f105v.14-f105v.17	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	45	41	12	33	9	32	False	MISSING_FIXED_VALUES
ZL3b|f105v|f105v.18-f105v.19	ZL3b	f105v|f105v.18-f105v.19	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	21	21	2	19	2	19	False	MISSING_FIXED_VALUES
ZL3b|f105v|f105v.20-f105v.22	ZL3b	f105v|f105v.20-f105v.22	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	28	27	7	21	6	21	False	MISSING_FIXED_VALUES
ZL3b|f105v|f105v.23-f105v.24	ZL3b	f105v|f105v.23-f105v.24	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	18	18	2	16	2	16	False	MISSING_FIXED_VALUES
ZL3b|f105v|f105v.25-f105v.28	ZL3b	f105v|f105v.25-f105v.28	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	40	38	6	34	6	32	False	MISSING_FIXED_VALUES
ZL3b|f105v|f105v.29-f105v.31	ZL3b	f105v|f105v.29-f105v.31	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	32	27	10	22	7	20	False	MISSING_FIXED_VALUES
ZL3b|f105v|f105v.32-f105v.38	ZL3b	f105v|f105v.32-f105v.38	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	72	65	11	61	8	57	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.1-f106r.3	ZL3b	f106r|f106r.1-f106r.3	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	29	28	7	22	6	22	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.4-f106r.7	ZL3b	f106r|f106r.4-f106r.7	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	39	37	9	30	8	29	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.8-f106r.9	ZL3b	f106r|f106r.8-f106r.9	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	18	18	4	14	4	14	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.10-f106r.12	ZL3b	f106r|f106r.10-f106r.12	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	26	22	9	17	6	16	True	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.13-f106r.14	ZL3b	f106r|f106r.13-f106r.14	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	19	18	5	14	4	14	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.15-f106r.17	ZL3b	f106r|f106r.15-f106r.17	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	28	27	7	21	6	21	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.18-f106r.21	ZL3b	f106r|f106r.18-f106r.21	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	37	33	13	24	9	24	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.22-f106r.23	ZL3b	f106r|f106r.22-f106r.23	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	20	19	4	16	4	15	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.24-f106r.26	ZL3b	f106r|f106r.24-f106r.26	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	22	22	6	16	6	16	True	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.27-f106r.31	ZL3b	f106r|f106r.27-f106r.31	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	52	46	14	38	12	34	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.32-f106r.33	ZL3b	f106r|f106r.32-f106r.33	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	19	19	3	16	3	16	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.34-f106r.35	ZL3b	f106r|f106r.34-f106r.35	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	14	14	2	12	2	12	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.36-f106r.37	ZL3b	f106r|f106r.36-f106r.37	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	13	13	2	11	2	11	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.38-f106r.41	ZL3b	f106r|f106r.38-f106r.41	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	39	36	11	28	8	28	False	MISSING_FIXED_VALUES
ZL3b|f106r|f106r.42-f106r.47	ZL3b	f106r|f106r.42-f106r.47	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	57	50	18	39	13	37	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.1-f106v.4	ZL3b	f106v|f106v.1-f106v.4	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	45	40	11	34	8	32	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.5-f106v.8	ZL3b	f106v|f106v.5-f106v.8	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	40	37	7	33	5	32	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.9-f106v.10	ZL3b	f106v|f106v.9-f106v.10	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	17	17	2	15	2	15	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.11-f106v.14	ZL3b	f106v|f106v.11-f106v.14	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	39	39	7	32	7	32	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.15-f106v.17	ZL3b	f106v|f106v.15-f106v.17	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	25	22	5	20	4	18	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.18-f106v.19	ZL3b	f106v|f106v.18-f106v.19	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	19	18	4	15	4	14	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.20-f106v.21	ZL3b	f106v|f106v.20-f106v.21	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	17	17	1	16	1	16	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.22-f106v.25	ZL3b	f106v|f106v.22-f106v.25	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	38	35	14	24	14	21	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.26-f106v.27	ZL3b	f106v|f106v.26-f106v.27	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	17	17	3	14	3	14	True	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.28-f106v.31	ZL3b	f106v|f106v.28-f106v.31	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	34	31	4	30	4	27	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.32-f106v.33	ZL3b	f106v|f106v.32-f106v.33	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	19	18	7	12	6	12	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.34-f106v.36	ZL3b	f106v|f106v.34-f106v.36	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	28	26	8	20	7	19	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.37-f106v.39	ZL3b	f106v|f106v.37-f106v.39	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	26	25	8	18	7	18	False	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.40-f106v.41	ZL3b	f106v|f106v.40-f106v.41	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	21	21	3	18	3	18	True	MISSING_FIXED_VALUES
ZL3b|f106v|f106v.42-f106v.47	ZL3b	f106v|f106v.42-f106v.47	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	59	51	18	41	13	38	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.1-f107r.3	ZL3b	f107r|f107r.1-f107r.3	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	31	29	5	26	4	25	True	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.4-f107r.7	ZL3b	f107r|f107r.4-f107r.7	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	37	36	5	32	5	31	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.8-f107r.12	ZL3b	f107r|f107r.8-f107r.12	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	50	43	15	35	12	31	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.13-f107r.17	ZL3b	f107r|f107r.13-f107r.17	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	43	37	12	31	7	30	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.18-f107r.20	ZL3b	f107r|f107r.18-f107r.20	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	25	24	5	20	4	20	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.21-f107r.23	ZL3b	f107r|f107r.21-f107r.23	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	25	23	6	19	6	17	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.24-f107r.26	ZL3b	f107r|f107r.24-f107r.26	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	32	31	7	25	7	24	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.27-f107r.29	ZL3b	f107r|f107r.27-f107r.29	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	24	23	3	21	2	21	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.30-f107r.33	ZL3b	f107r|f107r.30-f107r.33	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	45	40	14	31	10	30	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.34-f107r.37	ZL3b	f107r|f107r.34-f107r.37	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	39	35	11	28	9	26	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.38-f107r.41	ZL3b	f107r|f107r.38-f107r.41	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	37	33	9	28	6	27	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.42-f107r.44	ZL3b	f107r|f107r.42-f107r.44	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	25	24	4	21	4	20	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.45-f107r.47	ZL3b	f107r|f107r.45-f107r.47	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	28	25	14	14	11	14	False	MISSING_FIXED_VALUES
ZL3b|f107r|f107r.48-f107r.51	ZL3b	f107r|f107r.48-f107r.51	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	46	40	8	38	6	34	False	MISSING_FIXED_VALUES
ZL3b|f107v|f107v.1-f107v.4	ZL3b	f107v|f107v.1-f107v.4	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	44	39	18	26	14	25	False	MISSING_FIXED_VALUES
ZL3b|f107v|f107v.5-f107v.7	ZL3b	f107v|f107v.5-f107v.7	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	26	26	4	22	4	22	False	MISSING_FIXED_VALUES
ZL3b|f107v|f107v.8-f107v.10	ZL3b	f107v|f107v.8-f107v.10	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	28	24	11	17	8	16	False	MISSING_FIXED_VALUES
