state_id	state_name_de	slot_code	board_address	card_types	events	master_cards	pair_cards	surface_palettes	atomic_values_de
M2_PREPARATION	Ansatz	S5_ZIEL_ANWENDUNG	M2_PREPARATION__S5_ZIEL_ANWENDUNG	0	0	0	0	EMPTY	EMPTY
M2_PREPARATION	Ansatz	S6_BEREIT_ABSCHLUSS	M2_PREPARATION__S6_BEREIT_ABSCHLUSS	2	2	0	0	cthoor || kaiiin	Bereitansatz || Bindestufe
M3_CLEAR_EXTRACT	Klarauszug	S1_BEZUG_FOLGE	M3_CLEAR_EXTRACT__S1_BEZUG_FOLGE	4	6	0	0	octheol || oldy || oteey || tshey	Folgevorbereitung || Fortschluss || Langfolge || Folgeklarlauf
M3_CLEAR_EXTRACT	Klarauszug	S2_MATERIAL_MASS	M3_CLEAR_EXTRACT__S2_MATERIAL_MASS	2	8	1	0	ches || okain|qokain	teilen || Zugabe
M3_CLEAR_EXTRACT	Klarauszug	S3_PROZESS_TRANSFER	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	14	18	0	2	cheey|shey || cheoar || dshedy || lcheckhedy || lcheckhy || lched || lchedar || lcheey || lchy || ldy || sheckhy || skar || solkaiin || tchody	Klarauszug || Auszugnahme || Vorabsetzschluss || Trennabzug || Abführpassage || Abführung || Quellabführung || Klarabzug || Abführgut || abziehen || Kurzpassage || Quellausguss || Sollsammlung || Rücknahmeschluss
M3_CLEAR_EXTRACT	Klarauszug	S4_DAUER_ZUSTAND	M3_CLEAR_EXTRACT__S4_DAUER_ZUSTAND	3	5	0	2	cheeky || chkeey || qcthey|shcthey	Langwärme || Langwärmen || Kurzvorbereitung
M3_CLEAR_EXTRACT	Klarauszug	S5_ZIEL_ANWENDUNG	M3_CLEAR_EXTRACT__S5_ZIEL_ANWENDUNG	2	7	0	2	okal|qokal || qokaly	Zieleinsatz || Zieleinsatz
M3_CLEAR_EXTRACT	Klarauszug	S6_BEREIT_ABSCHLUSS	M3_CLEAR_EXTRACT__S6_BEREIT_ABSCHLUSS	0	0	0	0	EMPTY	EMPTY
M4_MEASURED_PORTION	Bemessene Portion	S1_BEZUG_FOLGE	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	14	54	0	3	chary || cheol|chol|ol|qol|sol|tol || chey|chy|dy|shy|sy|y || okeeol || olchedy|qolchedy || otchey || otedy || qoctholy || qolchey || qotchol || qotchy || qoteedy || rol || schedair	Quellposten || Fortsetzung || Diesposten || Langfortsetzung || weiterführen || Folgeposten || Kurzfolge || Folgefortsetzungsposten || Weiterposten || Folgefortsetzung || Folgeposten || Langfolgestufe || Anschluss || Weiterlauf
M4_MEASURED_PORTION	Bemessene Portion	S2_MATERIAL_MASS	M4_MEASURED_PORTION__S2_MATERIAL_MASS	16	50	0	0	aiin|chaiin|daiin|saiin|taiin || cheeety || chkain|kain || chodaiin || cthaiin || daiiin || dain || oiiin|soiiin || okaiin|qokaiin || olkain|qolkain || orain || otaiin|sotaiin || qotedaiin || ykaiin || ykain || ykan	Sollmaß || Vollteil || Portion || Zutatsollmaß || Bereitsollmaß || Endstufe || Einlage || Arbeitsstufe || Sollstellung || Folgeportion || Ansatzportion || Folgemaß || Kurzsoll || Postensollmaß || Postenportion || Postenzweitportion
M4_MEASURED_PORTION	Bemessene Portion	S3_PROZESS_TRANSFER	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	28	67	0	4	chckhal || chckhy|shckhy || chdy|chedy || chedain || chedchy || cheedar || cheedy|shedy|tedy || chldaiin || dalchdy || dchedy|schedy|tchedy || lchedy || lkedy || lo || lochedy || ls || ody || olkeedy|solkeedy || otchedy|qotchedy || pchedal || pchedy || qokshedy || rshedy || shckhedy || shecthedchy || sheedy || solkey || solshedy || sshkchdy	Zielpassage || durchleiten || Umsetzen || Anteilstransfer || Postentransfer || Quelltransfer || Kurzabsetzung || Sollabsetzung || Zieltransfer || überführen || abführen || Kurzabzugsschluss || Abzug || Abführung || Auslass || Rücknahmeschluss || Langsammlung || Folgetransfer || Zielzuführung || Zuführung || Einsatzabsetzen || Absetzschluss || durchlassen || Vorbereitungstransfer || Langabsetzen || Kurzsammlung || Folgeabsetzen || Umsetzschluss
M4_MEASURED_PORTION	Bemessene Portion	S4_DAUER_ZUSTAND	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	8	32	0	4	cheky || okeey|qokeey || qokedy || qokeedal || qokeedy || rsheal || shecthy || sheey	Kurzwärme || Langkontakt || Kurzkontakt || Ziellanghalt || Langkontakt || Zielkurzhalt || Kurzvorbereitung || Langhalt
M4_MEASURED_PORTION	Bemessene Portion	S5_ZIEL_ANWENDUNG	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	10	30	0	2	al|chal|cheal|dal|sal|tal || chealror || choky|oky|qoky || daldy || okair || okchol || olsaly || otal|qotal || qokar || qokol	Stelle || Zielbereitung || Einsetzen || Zielschluss || Laufeinsatz || Fortsetzungseinsatz || Zwischenziel || Folgeziel || Quelleinsatz || Wiedereinsatz
M4_MEASURED_PORTION	Bemessene Portion	S6_BEREIT_ABSCHLUSS	M4_MEASURED_PORTION__S6_BEREIT_ABSCHLUSS	4	10	2	0	checthy|cthy|shcthy || etyd || qokylddy || talam	Bereit || Kurzrest || befestigen || Verwahren
M5_APPLICATION_ITEM	Anwendungsposten	S1_BEZUG_FOLGE	M5_APPLICATION_ITEM__S1_BEZUG_FOLGE	1	1	0	0	keol	Kurzbindefortsetzung
M5_APPLICATION_ITEM	Anwendungsposten	S2_MATERIAL_MASS	M5_APPLICATION_ITEM__S2_MATERIAL_MASS	0	0	0	0	EMPTY	EMPTY
M5_APPLICATION_ITEM	Anwendungsposten	S3_PROZESS_TRANSFER	M5_APPLICATION_ITEM__S3_PROZESS_TRANSFER	1	1	0	0	lar	Quellabzug
M5_APPLICATION_ITEM	Anwendungsposten	S4_DAUER_ZUSTAND	M5_APPLICATION_ITEM__S4_DAUER_ZUSTAND	0	0	0	0	EMPTY	EMPTY
M5_APPLICATION_ITEM	Anwendungsposten	S5_ZIEL_ANWENDUNG	M5_APPLICATION_ITEM__S5_ZIEL_ANWENDUNG	3	3	1	0	ldalor || qokeeedy || sotodan	Endziel || Volleinsatz || Gebrauchen
M5_APPLICATION_ITEM	Anwendungsposten	S6_BEREIT_ABSCHLUSS	M5_APPLICATION_ITEM__S6_BEREIT_ABSCHLUSS	1	1	0	0	raly	Endposten
